[00:00:01.000 --> 00:00:16.000]  Intro
[00:24:34.629 --> 00:24:39.510]  What they read off that teleprompter, they don't know, they don't care.
[00:24:39.510 --> 00:24:41.430]  Lindsay Davis is her name.
[00:24:41.430 --> 00:24:43.909]  So again, she's been around long enough now.
[00:24:43.909 --> 00:24:45.629]  She knows the game.
[00:24:45.629 --> 00:24:47.510]  She's corporate press now.
[00:24:47.510 --> 00:24:53.350]  She's not exactly legacy, but ABC News, so she's there with the legacy media.
[00:24:53.350 --> 00:24:56.870]  So this is just an important understanding to have.
[00:24:56.870 --> 00:24:59.590]  She doesn't know anything about the vaccines.
[00:24:59.590 --> 00:25:02.909]  She doesn't know anything about the vaccines being linked to autism.
[00:25:02.909 --> 00:25:05.710]  She doesn't know anything about the COVID-19 vaccines.
[00:25:05.710 --> 00:25:08.909]  She doesn't know anything about all the deaths, all the strokes, all the heart attacks, all
[00:25:08.909 --> 00:25:10.149]  the cardiac arrest.
[00:25:10.149 --> 00:25:11.149]  She doesn't even know.
[00:25:11.149 --> 00:25:13.730]  I bet she doesn't even know what the VAERS reporting system is.
[00:25:13.730 --> 00:25:15.270]  She doesn't know any of this stuff.
[00:25:15.270 --> 00:25:19.990]  And she goes on TV and reads off that teleprompter as if she does.
[00:25:19.990 --> 00:25:21.070]  She's a liar.
[00:25:21.370 --> 00:25:28.250]  You are a liar, Lindsay Davis, and I'm sorry that you chose that, because you might not
[00:25:28.250 --> 00:25:30.330]  actually be a liar as a person.
[00:25:30.330 --> 00:25:32.330]  You might actually be a good person.
[00:25:32.330 --> 00:25:39.250]  But you go on corporate news, ABC, and you lie to your audience when you tell them that
[00:25:39.250 --> 00:25:43.169]  the COVID-19 vaccine has no data that shows side effects, and when you tell them there's
[00:25:43.169 --> 00:25:45.250]  no link between vaccines and autism.
[00:25:45.250 --> 00:25:47.570]  You just lied.
[00:25:47.570 --> 00:25:51.689]  Whether you know it or not, you just lied.
[00:25:51.689 --> 00:26:00.570]  So you have to understand, most of your local TV show hosts, not all, there are exceptions,
[00:26:00.570 --> 00:26:01.570]  but I've been there.
[00:26:01.570 --> 00:26:02.570]  I've been in local TV.
[00:26:02.570 --> 00:26:03.570]  I've been in local radio.
[00:26:03.570 --> 00:26:04.929]  I know them.
[00:26:04.929 --> 00:26:09.530]  Most of them, their day goes like this.
[00:26:09.530 --> 00:26:16.050]  They wake up, they drive their fancy cars to the studios, they probably look at some
[00:26:16.050 --> 00:26:21.370]  news and some stuff, and then they sit and make up for an hour or two hours, and then
[00:26:21.370 --> 00:26:26.209]  their producers bring them all of their talking points and what's going to be put on that
[00:26:26.209 --> 00:26:28.370]  teleprompter for them to read.
[00:26:28.370 --> 00:26:33.610]  And then they read it, and then they go home, and they start the whole process over.
[00:26:33.880 --> 00:26:41.880]  I don't need to spend a bunch of time explaining what we do here at InfoWars, because it's a lifestyle for us.
[00:26:43.580 --> 00:26:46.580]  No, there's no teleprompters in here.
[00:26:47.580 --> 00:26:53.580]  There's no corporate-backed producers or sponsors telling us what we can and can't say.
[00:26:54.580 --> 00:26:56.580]  No, it's truly a lifestyle.
[00:26:58.150 --> 00:27:07.150]  There's not too many people that you could call 30 minutes before a three-hour show and say,
[00:27:07.150 --> 00:27:10.150]  hey, I need you to host, that could actually come in and host that show.
[00:27:10.150 --> 00:27:14.150]  All of our hosts, all of our guests here could do that because it's a lifestyle.
[00:27:14.150 --> 00:27:19.150]  We live it, we breathe it, just like most of you in the audience.
[00:27:19.150 --> 00:27:24.150]  Not like Lindsay Davis on ABC News who gets paid to read off a teleprompter and lie to you.
[00:27:24.150 --> 00:27:27.150]  And yes, it's so perfect that the crew puts this video up.
[00:27:27.150 --> 00:27:29.150]  I mean, let's go ahead and go to some audio.
[00:27:29.150 --> 00:27:31.150]  We might as well as we go to break here because this is everything.
[00:27:31.150 --> 00:27:33.150]  This is your corporate press.
[00:27:33.150 --> 00:27:34.150]  They're all lying to you.
[00:27:34.150 --> 00:27:38.150]  And I'm sorry because many of them are actually probably good people
[00:27:38.150 --> 00:27:41.150]  and they don't even realize they're lying to you because they're being lied to.
[00:27:41.150 --> 00:27:43.150]  But they've been now put in a position to lie to you.
[00:27:43.150 --> 00:27:44.150]  This is exactly what I'm talking about.
[00:27:44.150 --> 00:27:45.150]  Here's your corporate press.
[00:27:45.150 --> 00:27:46.150]  And this is all local news.
[00:27:46.150 --> 00:27:48.150]  On social media, more alarming.
[00:27:48.150 --> 00:27:53.150]  Some media outlets publish these same fake stories without checking facts first.
[00:27:53.150 --> 00:27:58.150]  The sharing of biased and false news has become all too common on social media.
[00:27:58.150 --> 00:27:59.150]  More alarming.
[00:27:59.150 --> 00:28:05.150]  Some media outlets publish these same fake stories without checking facts first.
[00:28:05.150 --> 00:28:12.150]  Unfortunately, some members of the media use their platforms to push their own personal bias and general control.
[00:28:12.150 --> 00:28:14.150]  If you're not hearing an audio glitch.
[00:28:14.150 --> 00:28:16.150]  Yeah, keep that up behind me.
[00:28:16.150 --> 00:28:18.150]  You're not hearing an audio glitch.
[00:28:18.150 --> 00:28:20.150]  That's the Mockingbird Press.
[00:28:20.150 --> 00:28:22.150]  That's the mainstream media.
[00:28:22.150 --> 00:28:31.150]  All parroting and reading the exact same corporate talking points and corporate teleprompters that they're told to read.
[00:28:31.150 --> 00:28:33.150]  And they don't even know what the hell's going on.
[00:28:33.150 --> 00:28:34.150]  But you see, that's what I'm talking about.
[00:28:34.150 --> 00:28:38.150]  I didn't give that video to my crew.
[00:28:38.150 --> 00:28:40.150]  They live this.
[00:28:40.150 --> 00:28:42.150]  We're synced up.
[00:28:42.150 --> 00:28:46.150]  When I start talking about the fake corporate controlled press,
[00:28:46.150 --> 00:28:53.150]  they immediately think, hey, let's pull up that compilation of all those local TV hosts saying the exact same thing on the exact same story.
[00:28:53.150 --> 00:29:00.150]  We'll get into the RFK Junior side of this on the other side of the break.
[00:29:00.150 --> 00:29:01.150]  Turbo Force is back.
[00:29:01.150 --> 00:29:03.150]  Sold out for eight months.
[00:29:03.150 --> 00:29:05.150]  And it's Turbo Force Plus.
[00:29:05.150 --> 00:29:07.150]  We made it even stronger.
[00:29:07.150 --> 00:29:11.150]  The strongest long term energy you're going to find anywhere.
[00:29:11.150 --> 00:29:18.150]  Turbo Force is back in stock at Infowarsstore.com or 888-253-3139.
[00:29:18.150 --> 00:29:24.150]  It's not just wide spectrum natural herbs that time release over 10 hours.
[00:29:24.150 --> 00:29:26.150]  Should be called 10 hour energy.
[00:29:26.150 --> 00:29:38.150]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids that turbo charge everything and are good for your heart, your brain, your liver, you name it.
[00:29:39.150 --> 00:29:41.150]  It is the super fuel.
[00:29:41.150 --> 00:29:43.150]  Rain Force Plus is great.
[00:29:43.150 --> 00:29:44.150]  Rain Force Ultra is great.
[00:29:44.150 --> 00:29:45.150]  They're two different nootropics.
[00:29:45.150 --> 00:29:46.150]  They go good with this.
[00:29:46.150 --> 00:29:48.150]  But this is the King Kong.
[00:29:48.150 --> 00:29:50.150]  This is the boss.
[00:29:50.150 --> 00:29:52.150]  Turbo Force back in stock.
[00:29:52.150 --> 00:29:53.150]  Discounted.
[00:29:53.150 --> 00:29:54.150]  Infowarsstore.com.
[00:29:54.150 --> 00:29:55.150]  More power.
[00:29:55.150 --> 00:29:56.150]  More strength.
[00:29:56.150 --> 00:30:01.150]  More energy.
[00:30:01.150 --> 00:30:04.150]  I talk a lot about the great successes Infowars has had.
[00:30:04.150 --> 00:30:06.150]  I don't think anybody can deny it.
[00:30:06.150 --> 00:30:09.150]  And it is because of listeners and viewers supporting us.
[00:30:09.150 --> 00:30:18.150]  When we talk about the crew at Infowars, people behind the scenes, the researchers, the writers, they really have been the MVPs in this fight.
[00:30:18.150 --> 00:30:27.150]  And when you look at Harrison Smith and Owen Schroer and the hard work they engage in every day, five, six, seven days a week, it's really just incredible.
[00:30:27.150 --> 00:30:31.150]  So for myself and the whole Infowars crew, I thank you for your past support.
[00:30:31.150 --> 00:30:37.150]  I want to encourage you now to realize that Infowars cannot stay on air if you do not support us.
[00:30:37.150 --> 00:30:38.150]  I know you spread the word.
[00:30:38.150 --> 00:30:39.150]  I know you pray for us.
[00:30:39.150 --> 00:30:40.150]  And that's wonderful.
[00:30:40.150 --> 00:30:41.150]  Keep doing it.
[00:30:41.150 --> 00:30:49.150]  But most viewers and listeners never go to Infowarsstore.com and you never buy great products that enrich and empower your life while at the same time keeping us on air.
[00:30:49.150 --> 00:30:53.150]  I know that less than 1% of our listeners actually go buy products at Infowarsstore.com.
[00:30:53.150 --> 00:30:58.150]  If just 1% more of you took action and went to Infowarsstore.com, our funding problems will be over.
[00:30:58.150 --> 00:31:00.150]  Please take action now.
[00:31:02.150 --> 00:31:16.150]  You need to get coordinated with not only your food but also your health supplements because it's going to be a matter of life and death.
[00:31:16.150 --> 00:31:18.150]  So support Infowarsstore.
[00:31:18.150 --> 00:31:23.150]  Listen, you need to put it as a priority because you don't know.
[00:31:23.150 --> 00:31:24.150]  I don't know.
[00:31:24.150 --> 00:31:27.150]  Alex and I are telling you how late it is before midnight strikes.
[00:31:27.150 --> 00:31:32.150]  And again, magnesium is critical for your muscles and everything.
[00:31:32.150 --> 00:31:33.150]  Krill oil.
[00:31:33.150 --> 00:31:40.150]  What I'm watching right before my eyes is a composite overview of nutritional supplements that will keep you alive.
[00:31:40.150 --> 00:31:42.150]  And I would urge everyone.
[00:31:42.150 --> 00:31:43.150]  Maybe you don't take vitamins.
[00:31:43.150 --> 00:31:45.150]  Maybe you don't take nutritional supplements.
[00:31:45.150 --> 00:31:46.150]  But the day will come.
[00:31:46.150 --> 00:31:49.150]  Vitamin C and zinc, absolutely imperative for the cold.
[00:31:49.150 --> 00:31:51.150]  DNA force, absolutely imperative.
[00:31:51.150 --> 00:31:53.150]  Mineral fusion, absolutely.
[00:31:53.150 --> 00:31:54.150]  Absolutely.
[00:31:54.150 --> 00:31:57.150]  As you're drinking filtered water, a lot of it will become demineralized.
[00:31:57.150 --> 00:31:59.150]  You have to have these products.
[00:31:59.150 --> 00:32:03.150]  The most banned man in America, Alex Jones.
[00:32:08.150 --> 00:32:09.150]  I want you all to know something.
[00:32:09.150 --> 00:32:11.150]  Alex Jones was right.
[00:32:11.150 --> 00:32:15.150]  Alex is right about far more than is wrong.
[00:32:15.150 --> 00:32:18.150]  Alex has been right on for over a decade.
[00:32:18.150 --> 00:32:22.150]  I don't care how you slice it, dice it, flip it up or rub it down.
[00:32:22.150 --> 00:32:24.150]  Alex Jones was right.
[00:32:24.150 --> 00:32:28.150]  Think about how frustrated we are if you've been awake for a year or two.
[00:32:28.150 --> 00:32:31.150]  Imagine being like an Alex Jones or those guys who've been awake for like decades.
[00:32:31.150 --> 00:32:34.150]  Alex Jones called this years ago.
[00:32:34.150 --> 00:32:35.150]  Years ago.
[00:32:35.150 --> 00:32:37.150]  Alex Jones never bought the Russia hoax.
[00:32:37.150 --> 00:32:39.150]  Not for a second.
[00:32:39.150 --> 00:32:42.150]  You are one of the great thinkers of this.
[00:32:42.150 --> 00:32:44.150]  You are a martyr to the First Amendment.
[00:32:44.150 --> 00:32:47.150]  The government fears Alex Jones.
[00:32:47.150 --> 00:32:49.150]  That's why the globalists hate me.
[00:32:49.150 --> 00:32:52.150]  It's because I'm exposing their corporate worldwide tyranny.
[00:32:58.310 --> 00:33:08.310]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:33:08.440 --> 00:33:22.600]  You want to stop tyranny?
[00:33:22.600 --> 00:33:24.600]  Well, so does he.
[00:33:24.600 --> 00:33:26.560]  It's Alex Jones.
[00:33:26.560 --> 00:33:29.560]  And now, your host, Owen Troyer.
[00:33:29.560 --> 00:33:41.920]  You know, I don't want to make a thing out of this, but I will put a bookend on the last
[00:33:41.920 --> 00:33:49.360]  segment talking about the controlled corporate press, local media, with a little bit of an
