[00:00.000 --> 00:13.680]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[27:48.880 --> 27:52.880]  And again, 30% off brain force plus at infowarslife.com.
[27:52.880 --> 27:55.880]  Finishing up on this CNN BLM issue,
[27:55.880 --> 27:57.880]  and I'll probably get into it a bit later in the show.
[27:57.880 --> 28:00.880]  Basically, the same fake news media
[28:00.880 --> 28:04.880]  that told us a cartoon frog, Pepe the Frog was racist,
[28:04.880 --> 28:07.880]  saying that this attack isn't CNN.
[28:07.880 --> 28:10.880]  CNN's Don Lemon said that it was not evil.
[28:10.880 --> 28:13.880]  CNN's Simone Sanders, a commentator there,
[28:13.880 --> 28:16.880]  said it was not a hate crime.
[28:16.880 --> 28:18.880]  Even though now the police have said yes,
[28:18.880 --> 28:20.880]  they've charged them with hate crimes.
[28:20.880 --> 28:23.880]  They're also saying that even to dare to suggest
[28:23.880 --> 28:26.880]  that this had any connection whatsoever
[28:26.880 --> 28:29.880]  to violent hateful Black Lives Matter rhetoric,
[28:29.880 --> 28:32.880]  which has dominated the culture and the news media
[28:32.880 --> 28:35.880]  for the past two years, merely saying that is racist.
[28:35.880 --> 28:39.880]  So no, the attack isn't racist, yelling F white people,
[28:39.880 --> 28:42.880]  forcing him to say he loves Black people.
[28:42.880 --> 28:45.880]  No, there's no racial aspect to that whatsoever.
[28:45.880 --> 28:48.880]  You were even asking the question,
[28:48.880 --> 28:50.880]  if the sacred Black Lives Matter movement,
[28:50.880 --> 28:53.880]  which has chanted for dead cops,
[28:53.880 --> 28:57.880]  which inspired the New York cop killer in 2014,
[28:57.880 --> 29:00.880]  which he said was a Black Lives Matter revenge attack,
[29:00.880 --> 29:03.880]  shot two cops in the head.
[29:03.880 --> 29:06.880]  No, you can't dare make that connection,
[29:06.880 --> 29:08.880]  otherwise you're the racist.
[29:08.880 --> 29:10.880]  Absolutely incredible.
[29:10.880 --> 29:12.880]  We played the rap songs again,
[29:12.880 --> 29:15.880]  celebrated, legitimized by the mainstream media.
[29:15.880 --> 29:20.880]  Numerous examples, a cop shot dead in Kentucky.
[29:20.880 --> 29:24.880]  We researched it, turned out the shooter was a BLM supporter,
[29:24.880 --> 29:28.880]  attended Mike Brown's funeral.
[29:28.880 --> 29:31.880]  The two Michael Brown supporters who plotted
[29:31.880 --> 29:34.880]  to bomb the Ferguson police station again,
[29:34.880 --> 29:36.880]  supporters of Black Lives Matter.
[29:36.880 --> 29:39.880]  There's a clear link between their violent rhetoric,
[29:39.880 --> 29:42.880]  violent attacks, and violent anti-white racism.
[29:42.880 --> 29:44.880]  That is a fact.
[29:44.880 --> 29:46.880]  We'll be back with a special Alex Jones report straight up.
[29:46.880 --> 29:58.880]  Stay tuned.
[30:16.880 --> 30:18.880]  The many Obama mansions.
[30:18.880 --> 30:21.880]  Yes, the Obama who said he wanted to get money out of politics
[30:21.880 --> 30:23.880]  has multiple million dollar mansions.
[30:23.880 --> 30:26.880]  Yes, the Obama who ran the first billion dollar campaign
[30:26.880 --> 30:28.880]  to keep money out of politics.
[30:28.880 --> 30:31.880]  Yes, that Obama who said we don't build walls.
[30:31.880 --> 30:33.880]  That's how we've always made this country great.
[30:33.880 --> 30:38.880]  Not by building walls, but by tearing down.
[30:38.880 --> 30:40.880]  We don't give in to our fears.
[30:40.880 --> 30:43.880]  We don't build up walls to keep people out.
[30:43.880 --> 30:45.880]  Obama is actually just renting this mansion,
[30:45.880 --> 30:47.880]  but obviously had to beef up the security,
[30:47.880 --> 30:49.880]  so he's building a wall,
[30:49.880 --> 30:52.880]  a big, beautiful, powerful wall.
[30:52.880 --> 31:21.880]  This is Owen Troyer for Infowars.com.
[31:23.880 --> 31:26.880]  If you're dealing with a health challenge,
[31:26.880 --> 31:28.880]  or if you're healthy and want to maintain your vigor and longevity,
[31:28.880 --> 31:30.880]  and you're looking for a convenient, easy way
[31:30.880 --> 31:34.880]  to incorporate nutritional raw materials into your day-to-day lives
[31:34.880 --> 31:37.880]  to guarantee that your body is getting the fundamental nutrients,
[31:37.880 --> 31:40.880]  the 90 essential vitamins, minerals, fats, and amino acids
[31:40.880 --> 31:42.880]  that needs to do its healing work,
[31:42.880 --> 31:45.880]  you need to check out Infowarsteam.com.
[31:45.880 --> 31:47.880]  Give your body the gift of good nutrition.
[31:47.880 --> 31:49.880]  Head over to Infowarsteam.com.
[31:49.880 --> 31:51.880]  Your body will be very grateful.
[31:51.880 --> 31:54.880]  On the web at Infowarsteam.com.
[31:54.880 --> 32:23.880]  That's Infowarsteam.com.
[32:24.880 --> 32:26.880]  That's Infowarsteam.com.
[32:55.880 --> 33:00.880]  Infowars Prime is just one more weapon in the fight for liberty.
[33:00.880 --> 33:25.880]  From the front lines of the Information War, it's Alex Jones.
[33:25.880 --> 33:30.880]  Yesterday I saw just scores of articles coming out,
[33:30.880 --> 33:33.880]  basically threatening the president-elect that if he doesn't bow down
[33:33.880 --> 33:36.880]  to the intelligence community,
[33:36.880 --> 33:41.880]  this shadowy group of basically globalist corporate infiltrators
[33:41.880 --> 33:45.880]  that they'll bring him down like, quote, Richard Nixon.
[33:45.880 --> 33:50.880]  In fact, even in his son-in-law's own New York Observer newspaper,
[33:50.880 --> 33:54.880]  they've got a big spy chief in there threatening Trump
[33:54.880 --> 33:58.880]  to bring you down if you don't do what we say right now.
[33:58.880 --> 34:02.880]  And if you keep criticizing us, saying we lied about W&Ds in Iraq
[34:02.880 --> 34:05.880]  and that we can't be trusted, we'll take you down.
[34:05.880 --> 34:06.880]  Don't think you're invincible.
[34:06.880 --> 34:07.880]  This is so outrageous.
[34:07.880 --> 34:10.880]  This is our president who's elected.
[34:10.880 --> 34:13.880]  And rogue elements of the intelligence community
[34:13.880 --> 34:16.880]  have been running around for the last year claiming
[34:16.880 --> 34:19.880]  that the Russians are stealing our election.
[34:19.880 --> 34:22.880]  When, again, the Communist Chinese, the Saudi Arabians,
[34:22.880 --> 34:25.880]  the mainstream media, all these multinational combines,
[34:25.880 --> 34:29.880]  the Clinton Foundation openly gave billions of dollars of money
[34:29.880 --> 34:30.880]  and airtime to her.
[34:30.880 --> 34:33.880]  It was completely lopsided if you weigh it out.
[34:33.880 --> 34:36.880]  Let's just say the Russians hacked, which they didn't.
[34:36.880 --> 34:39.880]  It's tiny compared to all the outside meddling
[34:39.880 --> 34:42.880]  and manipulation of the globalists.
[34:42.880 --> 34:45.880]  But then I saw the headline from CNN.
[34:45.880 --> 34:46.880]  That's right.
[34:46.880 --> 34:52.880]  Intel reports says U.S. identifiers have identified go-betweens
[34:52.880 --> 34:54.880]  who gave emails to WikiLeaks.
[34:54.880 --> 34:57.880]  So you read the article from CNN Inside Addiction.
[34:57.880 --> 34:58.880]  It's a transcript.
[34:58.880 --> 35:00.880]  And they go, well, no, this is not a smoking gun.
[35:00.880 --> 35:03.880]  They actually say this is not a smoking gun.
[35:03.880 --> 35:08.880]  But we have Russians celebrating whenever he won.
[35:08.880 --> 35:12.880]  Yeah, they announced it at 2 o'clock in the morning here.
[35:12.880 --> 35:16.880]  And over in Russia, that was the afternoon,
[35:16.880 --> 35:18.880]  and they celebrated.
[35:18.880 --> 35:20.880]  Some of the people in the doom were like, yay, Trump.
[35:20.880 --> 35:24.880]  Because Trump said he didn't want to have a new Cold War.
[35:24.880 --> 35:26.880]  Folks in Britain celebrated.
[35:26.880 --> 35:28.880]  People all over the world celebrated.
[35:28.880 --> 35:31.880]  I celebrated when the UK began to pull out of the EU.
[35:31.880 --> 35:34.880]  I celebrated when Italy began to pull out of the EU.
[35:34.880 --> 35:37.880]  Does that mean that Italy's under my control?
[35:37.880 --> 35:39.880]  Because I'm supporting their nationalists awakening.
[35:39.880 --> 35:40.880]  This is crazy.
[35:40.880 --> 35:42.880]  So we keep hearing, hat, hat, hat.
[35:42.880 --> 35:46.880]  When they say, hat, they mean, got involved in our election.
[35:46.880 --> 35:54.880]  The truth is, Homeland Security broke into at least six computers
[35:54.880 --> 35:57.880]  in states where they basically failed to steal the election.
[35:57.880 --> 35:58.880]  We know that now.
[35:58.880 --> 36:00.880]  Five states were clearly stolen,
[36:00.880 --> 36:06.880]  according to top experts like Bev Harris, from Mr. Trump.
[36:06.880 --> 36:08.880]  We know the fix was in.
[36:08.880 --> 36:12.880]  I mean, we had Newsweek and other publications already printed up
[36:12.880 --> 36:15.880]  Madam President magazines.
[36:15.880 --> 36:17.880]  So here's what's happening.
[36:17.880 --> 36:21.880]  A multinational combine of corporations have taken over the United States
[36:21.880 --> 36:24.880]  and much of Europe, and much the rest of the planet.
[36:24.880 --> 36:26.880]  They believe they have complete control.
[36:26.880 --> 36:30.880]  They were so arrogant they started establishing the WTO and the IMF,
[36:30.880 --> 36:34.880]  as well as the World Bank and the XM Bank and a few other major combines,
[36:34.880 --> 36:37.880]  a global corporate body above the law tax exempt,
[36:37.880 --> 36:40.880]  and then giving themselves all jobs inside of it.
[36:40.880 --> 36:42.880]  Setting themselves up like emperors.
[36:42.880 --> 36:46.880]  Kind of like you pull up from being on a month-long vacation,
[36:46.880 --> 36:52.880]  and your teenage kids, let's say one's in college, one's 19,
[36:52.880 --> 36:56.880]  one's a senior, one's 17, you pull up, you get home, you've been gone a month,
[36:56.880 --> 37:00.880]  and they've changed the locks, and they're telling you, this is our house now.
[37:00.880 --> 37:02.880]  Well, you're going to go set them straight.
[37:02.880 --> 37:05.880]  But even if they try to block you, and I've read about cases like this,
[37:05.880 --> 37:08.880]  where people get delusional, you just call the Sheriff's Department on them.
[37:08.880 --> 37:11.880]  Okay, so Donald Trump's the Sheriff's Department, folks.
[37:11.880 --> 37:16.880]  We elected him, and he's kicking these snot-nosed punks out of our house, okay?
[37:16.880 --> 37:19.880]  Now, here's the good news.
[37:19.880 --> 37:25.880]  Most of the people in the intelligence community are actually patriots.
[37:25.880 --> 37:27.880]  They've been given a lot of bad jobs over the years.
[37:27.880 --> 37:29.880]  A lot of bad things have been done.
[37:29.880 --> 37:34.880]  But it was the analysts at the Defense Department that exposed the lies about WMDs.
[37:34.880 --> 37:39.880]  It's been the analysts at the Defense Department who exposed the lies about what's been happening in Syria,
[37:39.880 --> 37:41.880]  and said no to that.
[37:41.880 --> 37:45.880]  I mean, so many times, whether it was the Pentagon Papers in Daniel Ellsberg,
[37:45.880 --> 37:49.880]  or you name it, these leaks are coming from whistleblowers inside the government.
[37:49.880 --> 37:51.880]  Look at Snowden.
[37:51.880 --> 37:58.880]  So I would say, I've never seen studying modern history since the CIA was set up in 47,
[37:58.880 --> 38:05.880]  a larger percentage of people in the intelligence community that are against globalism and for Donald Trump.
[38:05.880 --> 38:13.880]  In fact, that's why Trump was able to win the election against a tsunami of disinformation,
[38:13.880 --> 38:18.880]  lies, propaganda, foreign cash, you name it,
[38:18.880 --> 38:23.880]  was because the intelligence community realized it was a total globalist takeover of America,
[38:23.880 --> 38:25.880]  and they had to step in.
[38:25.880 --> 38:29.880]  So it's bigger that it's Russians that stole the election,
[38:29.880 --> 38:31.880]  and not the American people that voted for it.
[38:31.880 --> 38:35.880]  It's an insult to everybody, but it's bigger than that.
[38:35.880 --> 38:40.880]  If anybody counter-hacked our election, it was U.S. intelligence agencies,
[38:40.880 --> 38:45.880]  mainly in defense intelligence and other groups, the NSA, you name it, that leaked the truth.
