[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:51:00.000 --> 01:51:02.000]  because I just, I'm not a dirty person.
[01:51:02.000 --> 01:51:06.000]  I only go after organized, globalist, command bases.
[01:51:06.000 --> 01:51:08.000]  They're the big enemy they've got to be dealt with.
[01:51:08.000 --> 01:51:10.000]  And when you buy our books, our videos,
[01:51:10.000 --> 01:51:12.000]  the T-shirts, the shortwave radios,
[01:51:12.000 --> 01:51:14.000]  the high-quality, non-GMO,
[01:51:14.000 --> 01:51:16.000]  organic seed vaults,
[01:51:16.000 --> 01:51:18.000]  at InfoWarsStore.com
[01:51:18.000 --> 01:51:20.000]  or InfoWarsLife.com,
[01:51:20.000 --> 01:51:22.000]  you are funding our entire operation
[01:51:22.000 --> 01:51:24.000]  so we salute you.
[01:51:24.000 --> 01:51:26.000]  By the way, I want to get that guy on.
[01:51:26.000 --> 01:51:28.000]  There's a fellow out in California
[01:51:28.000 --> 01:51:30.000]  that goes around like Johnny Appleseed,
[01:51:30.000 --> 01:51:32.000]  and I talked about this a few years ago.
[01:51:32.000 --> 01:51:34.000]  I bet we'll get him on. He's a listener.
[01:51:34.000 --> 01:51:36.000]  I saw him at the LA Times.
[01:51:36.000 --> 01:51:38.000]  Well, the straight face are like good,
[01:51:38.000 --> 01:51:40.000]  the police have arrested a man
[01:51:40.000 --> 01:51:42.000]  who goes to mediums and dead junkyards
[01:51:42.000 --> 01:51:44.000]  and he plants different plants
[01:51:44.000 --> 01:51:46.000]  and then gives them to the community
[01:51:46.000 --> 01:51:48.000]  vegetables.
[01:51:48.000 --> 01:51:50.000]  That's what I said we should do.
[01:51:50.000 --> 01:51:52.000]  There's a video at InfoWarsStore.com
[01:51:52.000 --> 01:51:54.000]  from three years ago
[01:51:54.000 --> 01:51:56.000]  where we launched the InfoWars Seed Center
[01:51:56.000 --> 01:51:58.000]  with the widest variety of non-GMO
[01:51:58.000 --> 01:52:00.000]  heirloom seeds from fruit trees
[01:52:00.000 --> 01:52:02.000]  right down to corn,
[01:52:02.000 --> 01:52:04.000]  right down to everything.
[01:52:04.000 --> 01:52:06.000]  From rutabaga to squash
[01:52:06.000 --> 01:52:08.000]  to strawberries,
[01:52:08.000 --> 01:52:10.000]  we've got the eight major companies
[01:52:10.000 --> 01:52:12.000]  best out there from Survival Seed Vault
[01:52:12.000 --> 01:52:14.000]  to Ark Seeds. They're all there.
[01:52:14.000 --> 01:52:16.000]  The lowest price.
[01:52:16.000 --> 01:52:18.000]  I've got special agreements with them,
[01:52:18.000 --> 01:52:20.000]  with the folks that produce these seeds
[01:52:20.000 --> 01:52:22.000]  to give you the lowest price out there
[01:52:22.000 --> 01:52:24.000]  at InfoWarsStore.com.
[01:52:24.000 --> 01:52:26.000]  And then plant it in your yard.
[01:52:26.000 --> 01:52:28.000]  Plant it in your friends and family.
[01:52:28.000 --> 01:52:30.000]  It's so much one seed
[01:52:30.000 --> 01:52:32.000]  and you grow a pepper plant.
[01:52:32.000 --> 01:52:34.000]  And then you've got all that seasoning and flavor.
[01:52:34.000 --> 01:52:36.000]  Pepper plants produce so much at my parents' property.
[01:52:36.000 --> 01:52:38.000]  They just got four acres.
[01:52:38.000 --> 01:52:40.000]  Pepper plants,
[01:52:42.000 --> 01:52:44.000]  they grow tomatoes.
[01:52:44.000 --> 01:52:46.000]  I can't even eat them all they give me.
[01:52:46.000 --> 01:52:48.000]  What's the little green things
[01:52:48.000 --> 01:52:50.000]  a lot of people don't like that grow
[01:52:50.000 --> 01:52:52.000]  and like a stalk and there's a bunch of them.
[01:52:52.000 --> 01:52:53.000]  What's the name of those?
[01:52:53.000 --> 01:52:54.000]  Brussels sprouts.
[01:52:54.000 --> 01:52:56.000]  My parents grow Brussels sprouts.
[01:52:56.000 --> 01:52:58.000]  It's wonderful. Kids love it.
[01:52:58.000 --> 01:53:00.000]  Just go there and then purchase it
[01:53:00.000 --> 01:53:02.000]  and it supports the transmission.
[01:53:02.000 --> 01:53:04.000]  InfoWarsLife.com
[01:53:04.000 --> 01:53:06.000]  InfoWarsStore.com
[01:53:06.000 --> 01:53:08.000]  InfoWarsStore.com
[01:53:08.000 --> 01:53:10.000]  Don't end up like the honey bees
[01:53:10.000 --> 01:53:12.000]  dying from the pesticides.
[01:53:12.000 --> 01:53:14.000]  Now, let me go ahead
[01:53:14.000 --> 01:53:16.000]  and hit the economic news because I mentioned that
[01:53:16.000 --> 01:53:18.000]  and I'm here ranting out of control now.
[01:53:18.000 --> 01:53:20.000]  Where did my article go from zero hedge
[01:53:20.000 --> 01:53:22.000]  about J.P. Morgan?
[01:53:22.000 --> 01:53:24.000]  I just had it in front of me.
[01:53:24.000 --> 01:53:26.000]  I may have to actually
[01:53:26.000 --> 01:53:28.000]  cover that tomorrow.
[01:53:28.000 --> 01:53:30.000]  Can you guys put it on screens? Oh, here it is.
[01:53:30.000 --> 01:53:32.000]  Why is J.P. Morgan
[01:53:32.000 --> 01:53:34.000]  accumulating the biggest stockpile
[01:53:34.000 --> 01:53:36.000]  of silver in history?
[01:53:36.000 --> 01:53:38.000]  Why is the world
[01:53:38.000 --> 01:53:40.000]  and why in the world has J.P. Morgan accumulated
[01:53:40.000 --> 01:53:42.000]  more than 55 million ounces of physical silver?
[01:53:42.000 --> 01:53:44.000]  Well, that's simple to then naked short it
[01:53:44.000 --> 01:53:46.000]  with fractional reserve banking
[01:53:46.000 --> 01:53:48.000]  at 10 times that level
[01:53:48.000 --> 01:53:50.000]  to be able to drive down the price whenever they want.
[01:53:50.000 --> 01:53:52.000]  That's basically what they break down.
[01:53:52.000 --> 01:53:54.000]  55 millions of physical silver.
[01:53:54.000 --> 01:53:56.000]  55 million ounces.
[01:53:56.000 --> 01:53:58.000]  We'll break this down and more to tell tomorrow
[01:53:58.000 --> 01:54:00.000]  but it's really important
[01:54:00.000 --> 01:54:02.000]  to understand the larger picture
[01:54:02.000 --> 01:54:04.000]  before I become a sputtering messier
[01:54:04.000 --> 01:54:06.000]  though I need to slow down.
[01:54:06.000 --> 01:54:08.000]  I get excited towards the end of the show.
[01:54:08.000 --> 01:54:10.000]  I haven't covered half the news yet.
[01:54:10.000 --> 01:54:12.000]  What will happen to you
[01:54:12.000 --> 01:54:14.000]  when the dollar collapses?
[01:54:14.000 --> 01:54:16.000]  An excellent article at infowars.com
[01:54:16.000 --> 01:54:18.000]  of the International Man. Historically
[01:54:18.000 --> 01:54:20.000]  when a nation's debt exceeds its ability to repay
[01:54:20.000 --> 01:54:22.000]  even the interest, it can be assumed
[01:54:22.000 --> 01:54:24.000]  that the currency will collapse and folks,
[01:54:24.000 --> 01:54:26.000]  the public is so domesticated,
[01:54:26.000 --> 01:54:28.000]  so dumbed down, so unself-sufficient,
[01:54:28.000 --> 01:54:30.000]  so entitled, can you imagine
[01:54:30.000 --> 01:54:32.000]  when it all collapses
[01:54:32.000 --> 01:54:34.000]  and the globalists are doing everything they can
[01:54:34.000 --> 01:54:36.000]  to engineer a controlled collapse
[01:54:36.000 --> 01:54:38.000]  to then bring in global martial law
[01:54:38.000 --> 01:54:40.000]  as a planetary stabilization plan
[01:54:40.000 --> 01:54:42.000]  with a new global bank
[01:54:42.000 --> 01:54:44.000]  with all the new treaties
[01:54:44.000 --> 01:54:46.000]  and a new digital world currency known as SDR
[01:54:46.000 --> 01:54:48.000]  that you'll access with a face scan
[01:54:48.000 --> 01:54:50.000]  and a thumbprint. They're going to get rid of cash
[01:54:50.000 --> 01:54:52.000]  and credit cards
[01:54:52.000 --> 01:54:54.000]  all during this new global depression
[01:54:54.000 --> 01:54:56.000]  to bring in their planetary regime.
[01:54:56.000 --> 01:54:58.000]  That's not me saying that.
[01:54:58.000 --> 01:55:00.000]  The Federal Commission said that back in the 1970s.
[01:55:02.000 --> 01:55:04.000]  We'll cover this in detail tomorrow
[01:55:04.000 --> 01:55:06.000]  on the weekday transmission.
[01:55:06.000 --> 01:55:08.000]  Again, most people get baited breath
[01:55:08.000 --> 01:55:10.000]  talking about sports.
[01:55:10.000 --> 01:55:12.000]  Did you see Green Bay? Did you see that catch?
[01:55:12.000 --> 01:55:14.000]  I get excited
[01:55:14.000 --> 01:55:16.000]  just
[01:55:16.000 --> 01:55:18.000]  realizing
[01:55:18.000 --> 01:55:20.000]  that they admit that they know
[01:55:20.000 --> 01:55:22.000]  vaccines cause autism and they want it to happen.
[01:55:22.000 --> 01:55:24.000]  That gets me angry.
[01:55:24.000 --> 01:55:26.000]  I mean, if you walked up and punched one of my kids
[01:55:26.000 --> 01:55:28.000]  in the face, I would viciously attack you.
[01:55:28.000 --> 01:55:30.000]  I'm no tough guy, but I couldn't control myself.
[01:55:30.000 --> 01:55:32.000]  I mean, you would be in deep trouble.
[01:55:32.000 --> 01:55:34.000]  I mean, no matter how tough you were,
[01:55:34.000 --> 01:55:36.000]  you would get hurt even if you ended up defeating me.
[01:55:36.000 --> 01:55:38.000]  I mean, I'm coming after you.
[01:55:38.000 --> 01:55:40.000]  I'm not even going to say I'm going to ram my head into you
[01:55:40.000 --> 01:55:42.000]  before I even get my elbows into you
[01:55:42.000 --> 01:55:44.000]  before I climb on top of you.
[01:55:44.000 --> 01:55:46.000]  That's all you really do in a fight. I don't even go take your jitsu training.
[01:55:46.000 --> 01:55:48.000]  Just jump on top of my first slam on the ground
[01:55:48.000 --> 01:55:50.000]  if you attack my children.
[01:55:50.000 --> 01:55:52.000]  But the globalists are attacking
[01:55:52.000 --> 01:55:54.000]  all of us everywhere
[01:55:54.000 --> 01:55:56.000]  on a daily basis, economically,
[01:55:56.000 --> 01:55:58.000]  physically, spiritually, and we just take it.
[01:55:58.000 --> 01:56:00.000]  Stop taking it.
[01:56:00.000 --> 01:56:02.000]  Don't go out and physically attack them,
[01:56:02.000 --> 01:56:04.000]  but in the Info War, jump on top of them.
[01:56:04.000 --> 01:56:06.000]  No apologies with the facts
[01:56:06.000 --> 01:56:08.000]  and beat their brains out politically.
[01:56:08.000 --> 01:56:10.000]  Get angry, get focused, and finally,
[01:56:12.000 --> 01:56:14.000]  they're actually using telescopes
[01:56:14.000 --> 01:56:16.000]  for something that might actually be useful.
[01:56:16.000 --> 01:56:18.000]  NASA plans to use spy telescopes,
[01:56:18.000 --> 01:56:20.000]  which are much better than Hubble,
[01:56:20.000 --> 01:56:22.000]  in Dark Energy Mission Report,
[01:56:22.000 --> 01:56:24.000]  RT,
[01:56:24.000 --> 01:56:26.000]  project aims to study dark energy
[01:56:26.000 --> 01:56:28.000]  that's most the universe's energy,
[01:56:28.000 --> 01:56:30.000]  thought to be accelerating expansion
[01:56:30.000 --> 01:56:32.000]  of our universe in search for exoplanets.
[01:56:32.000 --> 01:56:34.000]  Two former spy telescopes
[01:56:34.000 --> 01:56:36.000]  are now being used by NASA
[01:56:36.000 --> 01:56:38.000]  for the use in new scientific space mission
[01:56:38.000 --> 01:56:40.000]  which could study mysterious dark energy
[01:56:40.000 --> 01:56:42.000]  according to a senior official involved in the space project.
[01:56:42.000 --> 01:56:44.000]  Shouldn't we do stuff like this
[01:56:44.000 --> 01:56:46.000]  and then the big companies can still make money
[01:56:46.000 --> 01:56:48.000]  and still hire people to set up wars
[01:56:48.000 --> 01:56:50.000]  and like build international
[01:56:50.000 --> 01:56:52.000]  space stations and planetary space bases
[01:56:52.000 --> 01:56:54.000]  and undersea bases
[01:56:54.000 --> 01:56:56.000]  and the rock stars will be the
[01:56:56.000 --> 01:56:58.000]  undersea technicians
[01:56:58.000 --> 01:57:00.000]  and the space station technicians
[01:57:00.000 --> 01:57:02.000]  and we'll all cheer as space stations
[01:57:02.000 --> 01:57:04.000]  leave the solar system
[01:57:04.000 --> 01:57:06.000]  and turn on their major drives
[01:57:06.000 --> 01:57:08.000]  on a 40-year mission
[01:57:08.000 --> 01:57:10.000]  and then they'll send transmissions back
[01:57:10.000 --> 01:57:12.000]  and we can watch it all together
[01:57:12.000 --> 01:57:14.000]  and then hope our kids can grow up
[01:57:14.000 --> 01:57:16.000]  and be part of a mission if they want to be part of it.
[01:57:16.000 --> 01:57:18.000]  That's how you organize humanity
[01:57:18.000 --> 01:57:20.000]  who's the most honorable
[01:57:20.000 --> 01:57:22.000]  who's the most sacrificing
[01:57:22.000 --> 01:57:24.000]  who has the highest IQ
[01:57:24.000 --> 01:57:26.000]  and actually cares about other people
[01:57:26.000 --> 01:57:28.000]  and brings out inventions
[01:57:28.000 --> 01:57:30.000]  not what did some
[01:57:30.000 --> 01:57:32.000]  David Beckham do
[01:57:32.000 --> 01:57:34.000]  and his tart wife
[01:57:34.000 --> 01:57:36.000]  or some guy that calls himself
[01:57:36.000 --> 01:57:38.000]  King James LeBron James
[01:57:38.000 --> 01:57:40.000]  who's the most narcissistic idiot
[01:57:40.000 --> 01:57:42.000]  that will destroy us
[01:57:42.000 --> 01:57:44.000]  that's why the elite have made them our idols
[01:57:44.000 --> 01:57:46.000]  to bring us down
[01:57:46.000 --> 01:57:48.000]  to Mars Born. God bless you all. See you tomorrow.
