[00:00.000 --> 00:08.880]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[37:25.960 --> 37:33.960]  First they put out very wholesome good things on TV so we would bring it in, the Trojan horse, accept it, trust it, love it.
[37:33.960 --> 37:40.960]  And then the social engineers began to incrementally turn up the heat and now you see where they are taking us.
[37:40.960 --> 37:49.960]  They're waging war against the family, they're waging war against language, they're waging war against everything decent, everything honorable.
[37:49.960 --> 37:53.960]  Because they have to tear down the old system to bring in the new.
[37:53.960 --> 38:01.960]  And they're not bringing in a Star Trek, Kumbaya future, I will tell you that.
[38:01.960 --> 38:08.960]  I got my wires crossed, Roger Stone's popping in next hour, so I will do the Russian special in the third hour today.
[38:08.960 --> 38:13.960]  I got time zones mixed up, that can happen when you're teleprompter free.
[38:13.960 --> 38:20.960]  Nobody directs their own radio slash TV show live from the seat while they host it, but I do.
[38:20.960 --> 38:27.960]  So it's definitely one of a kind transmission, but it does have its foibles, pickups, and train wrecks.
[38:27.960 --> 38:33.960]  Which I think makes it all the more lovable, don't you?
[38:33.960 --> 38:39.960]  There's a new story up on infowars.com that will tie into what we cover in the third hour today.
[38:39.960 --> 38:42.960]  Putin prepares for war as Ukraine infiltrates Crimea.
[38:42.960 --> 38:48.960]  Western media quickly accuses Putin of planning Ukraine invasion.
[38:48.960 --> 38:52.960]  Well, Eastern Ukraine has been part of Russia for 500 plus years.
[38:52.960 --> 38:58.960]  They've had more than 10 wars over it and they voted to leave and join Russia.
[38:58.960 --> 39:08.960]  Modern Ukraine is an artificial construct of the last 100 years.
[39:08.960 --> 39:14.960]  $5 billion was spent by the State Department that is publicly admitted by Samantha Powers and George Soros.
[39:14.960 --> 39:18.960]  They brag about it on CNN with Reed Zarkaria.
[39:18.960 --> 39:24.960]  They overthrow the country, install a fascist group of neo-Nazis.
[39:24.960 --> 39:29.960]  This isn't like where they call Trump a neo-Nazi for no reason and have no proof.
[39:29.960 --> 39:36.960]  I mean, actual real Heil Hitler people.
[39:36.960 --> 39:46.960]  And then they start killing Russians, Russian ethnics, and so a small part of the country, but maybe 15%, secedes to Russia.
[39:46.960 --> 39:52.960]  I think if half the country seceded to Russia, if they voted for it, that's historically the ethnic lines.
[39:52.960 --> 39:58.960]  I would say that Russia has a right to defend that because Russia didn't start it.
[39:58.960 --> 40:03.960]  I want to explain how things work in the universe to establishment types.
[40:03.960 --> 40:06.960]  When you start the war, you're in the wrong.
[40:06.960 --> 40:15.960]  And when you start trying to take over areas that are thousands of miles away from your country, that's wrong.
[40:15.960 --> 40:30.960]  And Putin warned that as they move missiles in up against their borders, that they're going to have to respond once they have a thousand mile cruise missiles
[40:30.960 --> 40:40.960]  that can be smuggled in in the missile containers that are the same missile as what they claim is an anti-missile system.
[40:40.960 --> 40:43.960]  And the Russians know this is being done.
[40:43.960 --> 40:48.960]  In fact, the Pentagon from the top in its own doctrine says, we want to have a nuclear war with Russia.
[40:48.960 --> 40:49.960]  We can win it.
[40:49.960 --> 41:02.960]  Now, not the generals themselves, but the people directing them on what the mission is have provocatively admitted that it's a first strike on Russia, inviting a first strike on them.
[41:02.960 --> 41:05.960]  About eight years ago, they changed the doctrine.
[41:05.960 --> 41:12.960]  Right when Obama got in to have a first strike, first strike doctrine.
[41:12.960 --> 41:17.960]  So the Russians said, well, we're going to have to have first strike doctrine then as well.
[41:17.960 --> 41:22.960]  So that just escalated the world into a madhouse.
[41:22.960 --> 41:26.960]  I'm going to talk about it again in a third hour.
[41:26.960 --> 41:33.960]  Before I go any further, because I've got a lot of news I need to get into here.
[41:33.960 --> 41:42.960]  We're running a special this week and this week only on colloidal silver. Our brand is called Silver Bullet.
[41:42.960 --> 41:48.960]  It is the best, safest, longest lasting system out there.
[41:48.960 --> 41:52.960]  It's produced by the top organic producer in the country that supplies Whole Foods, you name it.
[41:52.960 --> 41:56.960]  And it's normally $24 at Whole Foods, the exact same stuff with a different label.
[41:56.960 --> 41:59.960]  We sell it for $19.95. It's a great deal.
[41:59.960 --> 42:03.960]  It's $9.95. We'll do this a few times a year.
[42:03.960 --> 42:08.960]  It's part of our larger preparedness special, 50% off.
[42:08.960 --> 42:11.960]  That is a massive, massive special.
[42:11.960 --> 42:14.960]  Retail is $29.00. We normally sell it for $19.00.
[42:14.960 --> 42:20.960]  Now it's $9.95. That is 50% off InfowarsLife.com.
[42:20.960 --> 42:24.960]  We also have 40% off Anthroplex while supplies last.
[42:24.960 --> 42:29.960]  All the estrogen mimickers and garbage out there that the system pumps out to feminized men.
[42:29.960 --> 42:31.960]  It is important to counter that.
[42:31.960 --> 42:36.960]  And I tell you what it's done for me with weight loss, stamina, energy, you name it.
[42:36.960 --> 42:41.960]  Quite frankly, it's almost too strong for me to even take.
[42:41.960 --> 42:45.960]  Supermolvitality augments it as well. Superfemolvitality.
[42:45.960 --> 42:53.960]  Women can take this formula as well, but it's targeted obviously to men.
[42:53.960 --> 43:00.960]  We also have a solar panel and control unit special, solar based station power supply, 33% off.
[43:00.960 --> 43:06.960]  The best technology and panels, the best control system, super high rated, super high quality.
[43:06.960 --> 43:09.960]  That's 33% off. We've never done a special like that.
[43:09.960 --> 43:11.960]  We've got high quality, storeable foods.
[43:11.960 --> 43:14.960]  We've got the non-GMO heirloom seeds.
[43:14.960 --> 43:21.960]  It's all about life at Infowarsstore.com.
[43:21.960 --> 43:33.960]  You can also call toll-free, 888-253-3139.
[43:33.960 --> 43:36.960]  And the listeners that have bought the unit absolutely love it.
[43:36.960 --> 43:39.960]  I've had folks that are into solar panel systems say,
[43:39.960 --> 43:42.960]  man, you really do sell a really great unit for a really low price.
[43:42.960 --> 43:44.960]  How do you sell it so low? We buy a lot of them.
[43:44.960 --> 43:46.960]  Now, usually with products, we sell thousands of them.
[43:46.960 --> 43:48.960]  Thousands of Hillary shirts, thousands of supermolvitality.
[43:48.960 --> 43:54.960]  So we use establishment third-party rating sites that are very hard to gain when you're for real.
[43:54.960 --> 43:59.960]  But when you only sell, you know, over a year, a hundred of these solar systems or whatever.
[43:59.960 --> 44:01.960]  And it's very easy for the trolls.
[44:01.960 --> 44:05.960]  You can go in and see the people that gave it zero stars and didn't ever buy one.
[44:05.960 --> 44:08.960]  People that bought them give it 4.5 or five star.
[44:08.960 --> 44:11.960]  So that's one of the only things we sell where it's got, you know, two-star ratings.
[44:11.960 --> 44:13.960]  Because the trolls went in there and did that.
[44:13.960 --> 44:19.960]  Everything else, you know, with thousands of ratings per item in some cases is an average 4.8 star.
[44:19.960 --> 44:23.960]  Nobody's got that with power reviews when it comes to supplements or other products.
[44:23.960 --> 44:27.960]  The average is a 4.8 unprecedented.
[44:27.960 --> 44:32.960]  So hopefully when people do buy these units and test them out and like them, please go rate them.
[44:32.960 --> 44:39.960]  Because the way power reviews is actually set up is it's actually bent towards people saying mean things about you.
[44:39.960 --> 44:43.960]  So the fact that we have a 4.8 is not heard of on average across the board.
[44:43.960 --> 44:48.960]  But it does have a two-star review because little bastards out there doing everything they can to try to stop us.
[44:48.960 --> 44:49.960]  That's what I'm trying to explain, folks.
[44:49.960 --> 44:50.960]  They're trying to censor us.
[44:50.960 --> 44:51.960]  They're trying to shut us down.
[44:51.960 --> 44:52.960]  They're trying dirty tricks.
[44:52.960 --> 44:53.960]  You see what they're doing to Trump.
[44:53.960 --> 44:57.960]  When you get a Hillary for a prison shirt or a Bill Clinton rape shirt and you wear it out in public,
