[00:00.000 --> 00:18.640]  The
[27:54.740 --> 28:04.660]  us right now. Granny Do Right, Granny Do Right, thanks for holding her on the ear, go ahead.
[28:04.660 --> 28:10.180]  Challenge first of all, let me say I love your products, I am a granny and for all the
[28:10.180 --> 28:15.220]  senior citizens out there that may have spent a lifetime in the sun like me, I was loaded up with
[28:15.220 --> 28:21.140]  sunspots or age spots as they're lovingly called, but since taking your x2 for the last couple of
[28:21.140 --> 28:28.660]  years, my skin is just really gorgeous actually, people think I'm 55 years old, and I was already
[28:28.660 --> 28:32.980]  taking your other supplements, but I thought you know, well maybe that's what I need to do,
[28:32.980 --> 28:36.900]  because I just thought it was a hopeless situation, but when I started taking it,
[28:36.900 --> 28:42.180]  it doesn't happen immediately, but you know, over a period of time, I started noticing,
[28:42.180 --> 28:46.580]  okay, you know, this is a ticket, this is working, this is wonderful, you know, I don't,
[28:47.460 --> 28:52.740]  I don't have to put on derma blend anymore, you know, so anyway, it worked wonderfully,
[28:52.740 --> 28:59.220]  and it really has totally cleared up my skin. All the evil men in Tares seem to flourish as
[28:59.220 --> 29:03.700]  the good men do nothing. Well, I'm trying to be a good man, I'm trying to stand up to the right
[29:03.700 --> 29:10.020]  thing, and I've seen huge effects with what we've done here in Info Wars, other good men and women
[29:10.020 --> 29:14.980]  getting together and telling the truth and standing up to corruption, but now the globals are coming
[29:14.980 --> 29:19.620]  after us, and so I need your prayers, I need your financial support, I need your word of mouth to
[29:19.620 --> 29:24.100]  stay in the fight. We've got a big sale going right now, pre-shipping double patriot points on
[29:24.100 --> 29:30.180]  three items that have been sold out, ultimate grill oil 40% off, x3 60% off, best deliver on that,
[29:30.180 --> 29:35.700]  and of course bio tricillinium that is essential for every action of every cell in your body,
[29:35.700 --> 29:41.380]  it's 50% off. They're all back in stock right now in InfoWars.com and it's you that has kept us on
[29:41.380 --> 29:45.940]  air, it is you that has spread the word, it is you that have built this operation, and we're now
[29:45.940 --> 29:51.300]  needed more than ever, so please continue to shop at InfoWars.com and please share the fact that
[29:51.300 --> 29:55.700]  this is an incredible line of products with your friends, your family, neighbors, strangers, you name
[29:55.700 --> 30:01.620]  it at the same time. Bioremediation is a process used to treat contaminating water, soil, and
[30:01.620 --> 30:05.780]  subsurface material by accelerating naturally occurring environmental conditions to stimulate
[30:05.780 --> 30:11.380]  growth of microorganisms and degrade targeted pollutants. For the first time, the biopros are
[30:11.380 --> 30:16.820]  bringing to the public market a suite of bioremediation products to the everyday consumer. Their first
[30:16.820 --> 30:22.180]  product they are launching is called BioSepticPro, a product specifically designed to establish a
[30:22.180 --> 30:27.460]  healthy septic system. BioSepticPro contains live microorganisms, not traditional enzymes like
[30:27.460 --> 30:31.940]  its competitors. This stuff lives in your septic system, it's really like probiotics for your
[30:31.940 --> 30:37.300]  septic tank and is at least 100 times more effective than similar microbial products
[30:37.300 --> 30:42.420]  due to its revolutionary patented delivery system. BioSepticPro contains no chemical ingredients
[30:42.420 --> 30:48.420]  and no genetically modified organisms. Visit thebiopros.com today and protect your septic system.
[30:48.420 --> 30:54.660]  That's thebiopros.com. This is for anaerobic septic tanks and the job it does is unparalleled.
[30:54.660 --> 30:56.100]  Thebiopros.com
[30:56.100 --> 31:15.780]  You're listening to the Alex Jones show.
[31:26.500 --> 31:33.780]  Monday through Friday from 11 a.m. 3 p.m. We're here live. It's the Alex Jones show.
[31:36.020 --> 31:43.220]  So there is a scientific takeover plan of the earth taking place by people that want to play
[31:43.220 --> 31:49.780]  God and think they're God and they follow an exact mission. It doesn't matter if it's stuff I read
[31:49.780 --> 31:54.980]  that Darwin was saying in the 1870s or what his cousins were saying the Wedgewoods and the
[31:54.980 --> 32:04.020]  Galtons or what Aldous Huxley wrote in 1932 or what this head U.S. world bioethicist he decides
[32:04.020 --> 32:08.340]  what's ethical and not and then they try to tell police you have no jurisdiction. Remember Governor
[32:08.340 --> 32:13.460]  Wortham three years ago when he said we make a decision to take baby keep it comfortable but
[32:13.460 --> 32:17.620]  take its organs and he goes and we don't get law enforcement involved the government it's between
[32:17.620 --> 32:22.260]  the government it's between not between the government the mommy it's the mommy and the
[32:22.260 --> 32:30.900]  doctors in the board. So they're announcing their own law their own system their own Sanhedrin where
[32:30.900 --> 32:38.980]  this professor says we're going to come in to save from global warming engineer you to be shorter.
[32:40.500 --> 32:47.300]  We are going to inject you with things where your body has an autoimmune response to red meat
[32:47.300 --> 32:52.180]  and attacks itself if you eat it so you get sick. Well what do you think happens now once you've
[32:52.180 --> 32:58.580]  taken these mRNA injections. I've talked to multiple doctors they say no woman that takes
[32:58.580 --> 33:04.660]  the vaccine while she's pregnant ever delivers the baby and we've got big headlines out about oh
[33:04.660 --> 33:13.540]  more record numbers of rare heart problems and blood clots. In fact I had that article Rob do gave
[33:13.540 --> 33:18.100]  it to me I think I went and left at my office so just have Rob do reprint me that latest article
[33:18.100 --> 33:22.580]  because every day it's the same thing oh more rare cases oh a bunch more people died a bunch
[33:22.580 --> 33:27.060]  more people got sick a bunch more young people had heart attacks but it's okay because it's rare
[33:27.060 --> 33:35.060]  and don't worry the CDC the very group running all this the very group in charge of all of this
[33:35.060 --> 33:45.140]  the very group launching this is the group that is investigating itself but at least we got rid
[33:45.140 --> 33:53.460]  of Peter Dazwick didn't we the head of the Bill Gates program the head of the Google program
[33:53.460 --> 34:00.820]  the head of the Fauci program all the major programs at Wuhan he was the bag man he just
[34:00.820 --> 34:05.380]  so happens to want to depopulate the earth he just so happens to be a eugenicist he just so
[34:05.380 --> 34:09.220]  happens to believe we need global carbon taxes he just so happens to believe there are too many
[34:09.220 --> 34:15.540]  people but he loves you so much he's the guy that got the zoological diseases and soup them all up
[34:15.540 --> 34:22.180]  into this virus well he was over the investigation a year ago and six months ago and the public
[34:22.180 --> 34:28.340]  said wow we shouldn't have the guy that was involved in running the second cover-up when he ran the
[34:28.340 --> 34:33.700]  first cover-up we even got emails where he said to the landscape well i wrote your paper but you
[34:33.700 --> 34:39.460]  just put some people's names on it and don't tell people i'm on the paper because you know i run the
[34:39.460 --> 34:47.940]  lab it's like there's a murder your next one neighbor gets murdered and you just have to be
[34:47.940 --> 34:53.940]  the police chief you say well i'll investigate who killed my neighbor you wouldn't be a suspect at
[34:53.940 --> 34:59.220]  first but then your lieutenants your captains would probably say why is that chief that you're
[34:59.220 --> 35:04.580]  going to run the investigation and that's not normal you need to refuse yourself as a college
[35:04.580 --> 35:13.220]  bidder oh no i'm gonna i'm gonna run this investigation let me look at it oh remember
[35:13.220 --> 35:18.500]  like a year ago and again six months ago oh it's the international coalition the un is there with
[35:18.500 --> 35:23.300]  scientists to investigate they show up for three hours and leave because they had offices inside
[35:23.300 --> 35:32.020]  it's peter dazik in the car leading the group so these oily criminal control pranks working for
[35:32.020 --> 35:37.220]  ultra-rich bankers and inbreds families that have trillions of dollars who say they want to get rid
[35:37.220 --> 35:42.260]  of you and your family well now we find out google was one of the main sponsors of the game of function
[35:42.260 --> 35:47.780]  program well of course they were involved in suppressing treatment for it and they were involved
[35:47.780 --> 35:53.140]  in suppressing those that were critical of the lockdowns and what is in biden's new anti-terrorism
[35:53.140 --> 35:59.940]  package the new the new directive for the u.s military cia fbi domestically the american people
[35:59.940 --> 36:05.540]  and anyone questioning lockdowns that's an act of white supremacism it actually says it it defines
[36:05.540 --> 36:14.580]  white supremacism terrorism and it says like protesting lockdowns or criticizing the vaccines
[36:14.580 --> 36:20.260]  or questioning the election you don't question some experimental injection from no you don't
[36:20.260 --> 36:26.340]  you don't you don't question any of that you shut down you shut up you roll over and you die
[36:27.860 --> 36:31.540]  and you're like this is over the top that's the whole point of attorney it is over the top
[36:33.220 --> 36:36.340]  but the soviet started taking over the whole planet or when hitler started attacking all
[36:36.340 --> 36:42.580]  his neighbors but that's what crazy madmen do yeah there's articles the whiteness of
[36:42.580 --> 36:51.780]  anti-lockdown protest this isn't a joke ladies and gentlemen and and look that was last year told
[36:51.780 --> 36:56.420]  the same group running it they had articles everywhere saying protesting lockdowns is white
[36:58.100 --> 37:01.300]  the same thing was said in australia and then now it's in the official
[37:01.940 --> 37:04.500]  i had it like last tuesday printed off he does reprint me the new
[37:05.460 --> 37:11.140]  terrorism directive of biden it's kind of blue eagle on the front and it's signed by the president
[37:11.140 --> 37:19.700]  and it says all this it says you do not question us period there's another one why anti-lockdown
