whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:17:40.780 --> 00:17:43.340]   - No, no, you got it.
[00:17:43.340 --> 00:17:47.020]   - What I'm getting at is it's so frustrating
[00:17:47.020 --> 00:17:51.500]   to see this level of deception and to see somebody
[00:17:51.500 --> 00:17:54.220]   who has produced more game-changing,
[00:17:54.220 --> 00:17:56.140]   on-the-ground investigative reports
[00:17:56.140 --> 00:17:58.940]   than anybody in history I know of.
[00:17:58.940 --> 00:18:02.380]   The famous gumshoes, the famous Mickey Spillanes,
[00:18:02.380 --> 00:18:04.860]   you know, the famous folks that brought down
[00:18:04.860 --> 00:18:08.220]   corrupt mayors and corrupt mafia organizations
[00:18:08.220 --> 00:18:10.020]   are nothing compared to this guy.
[00:18:10.020 --> 00:18:15.020]   His laundry list of devastation against tyrants is beautiful.
[00:18:15.020 --> 00:18:18.500]   I mean, we probably wouldn't even be in the game right now
[00:18:18.500 --> 00:18:21.380]   if it wasn't for people like James O'Keefe and Matt Drudge
[00:18:21.380 --> 00:18:22.780]   and quite frankly, myself.
[00:18:22.780 --> 00:18:24.900]   And I don't say that so I get credit either,
[00:18:24.900 --> 00:18:27.780]   but this operation, our crew, the audience,
[00:18:27.780 --> 00:18:29.220]   that is in full wars.
[00:18:29.220 --> 00:18:31.660]   But when you talk about a one-man wrecking crew
[00:18:31.660 --> 00:18:33.300]   with his organization he has now,
[00:18:33.300 --> 00:18:34.740]   but if it wasn't for his push,
[00:18:34.740 --> 00:18:36.260]   we would be in even worse trouble.
[00:18:36.260 --> 00:18:39.460]   And he just brings out bombshell after bombshell
[00:18:39.460 --> 00:18:42.620]   and to see the mainstream media unified,
[00:18:42.620 --> 00:18:44.340]   despite the fact that his reports now
[00:18:44.340 --> 00:18:46.780]   have tens of millions of views the last two days.
[00:18:46.780 --> 00:18:51.420]   And there's no coverage unless somebody mentions it
[00:18:51.420 --> 00:18:53.700]   as a guest and they shut them down, they go,
[00:18:53.700 --> 00:18:55.780]   well, there's no evidence of election fraud.
[00:18:55.780 --> 00:18:58.380]   Trump's crazy and we don't talk about O'Keefe.
[00:18:58.380 --> 00:19:02.300]   He's a criminal who selectively edits.
[00:19:02.300 --> 00:19:04.580]   No, he doesn't, that's why he puts out,
[00:19:04.580 --> 00:19:07.380]   they manipulate him into putting out 16 minute,
[00:19:07.380 --> 00:19:09.900]   20 minute, 30 minute, an hour long videos unedited,
[00:19:09.900 --> 00:19:11.660]   which aren't as powerful.
[00:19:11.660 --> 00:19:13.060]   He needs to put out really short ones
[00:19:13.060 --> 00:19:15.140]   that show what the bad stuff is and then say,
[00:19:15.140 --> 00:19:17.060]   here's the full thing if you wanna see it.
[00:19:17.060 --> 00:19:19.980]   But they kind of manipulate him, I'm gonna skip this break
[00:19:19.980 --> 00:19:21.500]   'cause I've talked to him on and off air,
[00:19:21.500 --> 00:19:23.780]   into then putting the whole thing out
[00:19:23.780 --> 00:19:25.780]   like Planned Parenthood did.
[00:19:25.780 --> 00:19:26.940]   The folks who exposed that,
[00:19:26.940 --> 00:19:28.940]   oh, you're saying we selectively edit?
[00:19:28.940 --> 00:19:33.020]   Here, here's three hours, totally unedited.
[00:19:33.020 --> 00:19:35.180]   You gotta edit it when you're undercover
[00:19:35.180 --> 00:19:37.180]   and you got five, six, seven hours of stuff.
[00:19:37.180 --> 00:19:39.340]   If the jury wants to see the full video,
[00:19:39.340 --> 00:19:42.220]   they can go at night and sit in the jury box
[00:19:42.220 --> 00:19:44.260]   and watch the full 10 hours.
[00:19:44.260 --> 00:19:47.100]   You don't have time in a trial, this is a public trial,
[00:19:47.100 --> 00:19:48.620]   we're gonna show you the clips,
[00:19:48.620 --> 00:19:50.700]   the jury decides that they look edited, okay?
[00:19:50.700 --> 00:19:53.780]   And it's not edited, it's for brevity,
[00:19:53.780 --> 00:19:56.300]   the clips of the meat and potatoes.
[00:19:57.540 --> 00:19:59.900]   Speaking of the devil, we're gonna play some of those.
[00:19:59.900 --> 00:20:02.540]   I don't have time to fill the entire four hour show
[00:20:02.540 --> 00:20:05.740]   with this, but we're gonna play some pretty juicy clips,
[00:20:05.740 --> 00:20:07.380]   boil downs of what's happening.
[00:20:07.380 --> 00:20:11.580]   But look, we've got governors and legislators
[00:20:11.580 --> 00:20:13.220]   and investigators coming out saying fraud
[00:20:13.220 --> 00:20:14.300]   all over the country.
[00:20:14.300 --> 00:20:16.340]   We have got massive ballot box stuffing
[00:20:16.340 --> 00:20:17.820]   and early voting in Florida and New York,
[00:20:17.820 --> 00:20:19.140]   that's coming out.
[00:20:19.140 --> 00:20:22.060]   We have got just incredible stuff happening.
[00:20:22.060 --> 00:20:25.300]   And again, we have Obama saying
[00:20:25.300 --> 00:20:28.460]   they're federalizing the elections to stop the Russians.
[00:20:28.460 --> 00:20:30.420]   That's the crazy conspiracy theory
[00:20:30.420 --> 00:20:32.140]   we know about the Democratic Party
[00:20:32.140 --> 00:20:34.220]   and their election fraud using voter fraud
[00:20:34.220 --> 00:20:39.220]   at the grassroots, they are famous for it, world famous.
[00:20:39.220 --> 00:20:42.420]   So again, this is just like saying, it's ridiculous,
[00:20:42.420 --> 00:20:45.020]   Obamacare is free and you can keep your doctor
[00:20:45.020 --> 00:20:47.100]   and there's no penalty, it's a lie.
[00:20:47.100 --> 00:20:48.900]   It's a right wing conspiracy theory.
[00:20:48.900 --> 00:20:51.060]   I can't do a good Obama accent,
[00:20:51.060 --> 00:20:53.300]   but I'm quoting Obama right now.
[00:20:53.300 --> 00:20:56.780]   Listen, it's a right wing conspiracy theory, all right?
[00:20:56.780 --> 00:20:58.500]   They don't want you to get a better deal.
[00:20:58.500 --> 00:21:00.420]   This is it, don't believe them.
[00:21:00.420 --> 00:21:02.100]   You like your doctor, you can keep it.
[00:21:02.100 --> 00:21:03.780]   It's gonna be free for most of you,
[00:21:03.780 --> 00:21:05.500]   gonna reduce it for others down to the price
[00:21:05.500 --> 00:21:08.180]   of a phone bill or cable bill, all right?
[00:21:08.180 --> 00:21:09.620]   Don't listen to these people.
[00:21:09.620 --> 00:21:12.540]   There's no penalties.
[00:21:12.540 --> 00:21:16.380]   Joe Biden, Barack Obama ain't coming after your guts.
[00:21:16.380 --> 00:21:17.980]   Not your rifle, your shotgun, your handgun,
[00:21:17.980 --> 00:21:18.980]   your semi-auto, none of it.
[00:21:18.980 --> 00:21:20.620]   Let me tell you, he comes after my Beretta,
[00:21:20.620 --> 00:21:23.580]   it's semi-auto, he's gonna have a problem.
[00:21:23.580 --> 00:21:25.660]   That's a quote, Joe Biden.
[00:21:25.660 --> 00:21:26.740]   Did they come after your guns?
[00:21:26.740 --> 00:21:28.900]   You damn well better know they did.
[00:21:28.900 --> 00:21:29.940]   And the new Wikileaks show,
[00:21:29.940 --> 00:21:31.460]   they're coming with executive orders.
[00:21:31.460 --> 00:21:34.660]   So what we're facing is a wall of lies.
[00:21:34.660 --> 00:21:36.980]   And I know you know this,
[00:21:36.980 --> 00:21:38.260]   but we've gotta get the word out to people
[00:21:38.260 --> 00:21:40.580]   that are still in the bubble that only watch mainstream TV
[00:21:40.580 --> 00:21:42.460]   and explain to them, you're a buffoon.
[00:21:42.460 --> 00:21:45.660]   You got conned by Obamacare.
[00:21:45.660 --> 00:21:47.420]   You got conned by NAFTA and Gatner
[00:21:47.420 --> 00:21:49.220]   and all this other stuff that he's against.
[00:21:49.220 --> 00:21:50.980]   He wants term limits.
[00:21:50.980 --> 00:21:52.540]   He wants bans on lobbying.
[00:21:52.540 --> 00:21:54.180]   I mean, they are freaking out.
[00:21:54.180 --> 00:21:56.940]   No wonder the political power structure's scared
[00:21:56.940 --> 00:21:58.860]   because their whole system is in trouble
[00:21:58.860 --> 00:22:01.860]   as he prepares to try to drain the swamp.
[00:22:01.860 --> 00:22:03.660]   Here's another one, election expert.
[00:22:03.660 --> 00:22:06.260]   This is Fox News.
[00:22:06.260 --> 00:22:08.980]   We now have 4 million ineligible and dead voters
[00:22:08.980 --> 00:22:10.300]   on American voter rolls.
[00:22:10.300 --> 00:22:11.700]   That's admitted, it's 4 million.
[00:22:11.700 --> 00:22:12.940]   It's more than 4 million.
[00:22:12.940 --> 00:22:14.740]   And they are voting, voting, voting.
[00:22:14.740 --> 00:22:17.860]   They have people voting up to 10 times a day
[00:22:18.860 --> 00:22:21.100]   in early voting right now, ladies and gentlemen,
[00:22:21.100 --> 00:22:21.940]   around the country.
[00:22:21.940 --> 00:22:22.860]   They've got 'em getting ready to vote
[00:22:22.860 --> 00:22:25.860]   more than 10 times a piece in battleground states.
[00:22:25.860 --> 00:22:27.900]   This is unbelievable.
[00:22:27.900 --> 00:22:29.100]   And you know why they're so scared?
[00:22:29.100 --> 00:22:30.740]   And they have Obama out there saying,
[00:22:30.740 --> 00:22:33.220]   how dare you say that Trump's gonna have people
[00:22:33.220 --> 00:22:36.380]   outside the polls looking for people voting more than once?
[00:22:36.380 --> 00:22:37.220]   How dare you?
[00:22:37.220 --> 00:22:38.700]   That's voter intimidation.
[00:22:38.700 --> 00:22:41.060]   Oh, but there's no election fraud.
[00:22:41.060 --> 00:22:43.820]   But if we go try to watch, we're trying to intimidate people.
[00:22:43.820 --> 00:22:45.180]   You know what's gonna happen to battleground states?
[00:22:45.180 --> 00:22:46.140]   Folks are gonna go vote.
[00:22:46.140 --> 00:22:48.060]   They're gonna sit in their car.
[00:22:48.060 --> 00:22:50.060]   They're gonna see buses pull up,
[00:22:50.060 --> 00:22:51.220]   or they're gonna see vans pull up.
[00:22:51.220 --> 00:22:52.260]   They're gonna see cars pull up
[00:22:52.260 --> 00:22:54.140]   with a bunch of people getting out of 'em.
[00:22:54.140 --> 00:22:57.420]   Black, white, you name it, Hispanic, but generally poor.
[00:22:57.420 --> 00:22:58.380]   A lot of times drunk.
[00:22:58.380 --> 00:23:01.100]   They admittedly give 'em alcohol, pay 'em, you name it.
[00:23:01.100 --> 00:23:04.860]   And then you follow 'em to the next polling place.
[00:23:04.860 --> 00:23:07.420]   You go with a hidden camera, you got 'em.
[00:23:07.420 --> 00:23:08.260]   You got 'em.
[00:23:08.260 --> 00:23:10.540]   Now be careful about election laws,
[00:23:10.540 --> 00:23:12.060]   'cause they'll commit crimes and do this
[00:23:12.060 --> 00:23:13.740]   right in front of you, and then try to charge you
[00:23:13.740 --> 00:23:15.060]   with disrupting an election or whatever.
[00:23:15.060 --> 00:23:16.900]   But look, we're gonna bring these tyrants down.
[00:23:16.900 --> 00:23:19.340]   And they're scared because they know
[00:23:19.340 --> 00:23:21.420]   that Trump's organizing it.
[00:23:21.420 --> 00:23:22.980]   We're helping people organize it.
[00:23:22.980 --> 00:23:24.140]   You're taking action.
[00:23:24.140 --> 00:23:27.580]   Just, folks, you go to a popular polling place
[00:23:27.580 --> 00:23:31.100]   in a battleground state, you're going to see election fraud.
[00:23:31.100 --> 00:23:35.140]   It's very hard to catch 'em in the absentee stuff.
[00:23:35.140 --> 00:23:36.340]   That's where they really load it.
[00:23:36.340 --> 00:23:38.140]   They front load it.
[00:23:38.140 --> 00:23:40.820]   But the big cheating, 'cause this is a landslide for Trump.
[00:23:40.820 --> 00:23:42.700]   10, 15 points ahead.
[00:23:42.700 --> 00:23:44.220]   Newt Gingrich said that two days ago.
[00:23:44.220 --> 00:23:45.140]   He's absolutely right.
[00:23:45.140 --> 00:23:46.060]   It's what I've been telling you.
[00:23:46.060 --> 00:23:48.740]   Internal polls, that's why he knows it's rigged.
[00:23:48.740 --> 00:23:51.020]   Because Trump's doing real internal polling.
[00:23:51.020 --> 00:23:54.460]   And he knows that he's five to 15 points,
[00:23:54.460 --> 00:23:56.220]   depending where he's at, ahead of Hillary.
[00:23:56.220 --> 00:23:58.580]   And then he sees the news saying he's behind.
[00:23:58.580 --> 00:24:01.420]   Or he's in a dead heat with her.
[00:24:01.420 --> 00:24:03.900]   There's fraud going on, ladies and gentlemen.
[00:24:03.900 --> 00:24:04.940]   And you know that.
[00:24:04.940 --> 00:24:08.940]   So we have to get the word out on those subjects.
[00:24:08.940 --> 00:24:11.940]   Now, I should've got to the show today.
[00:24:11.940 --> 00:24:12.780]   I mentioned it.
[00:24:12.780 --> 00:24:13.620]   We posted on Infowars.
[00:24:13.620 --> 00:24:15.900]   We wrote stories about it, actually, on Monday,
[00:24:15.900 --> 00:24:17.660]   when it first started breaking.
[00:24:17.660 --> 00:24:18.980]   O'Keefe sent us the big data dump,
[00:24:18.980 --> 00:24:21.540]   like he did Drudge and everybody else at the same time.
[00:24:21.540 --> 00:24:22.460]   We reported on it Monday.
[00:24:22.460 --> 00:24:23.620]   We covered it Tuesday.
[00:24:23.620 --> 00:24:24.500]   Our reporters covered it.
[00:24:24.500 --> 00:24:25.980]   But I haven't gotten into this enough,
[00:24:25.980 --> 00:24:28.220]   because, quite frankly, I thought
[00:24:28.220 --> 00:24:29.780]   that this would actually break through
[00:24:29.780 --> 00:24:31.540]   and get on mainstream networks.
[00:24:31.540 --> 00:24:32.700]   It hasn't.
[00:24:32.700 --> 00:24:35.380]   And O'Keefe's written articles that are on Infowars.com,
[00:24:35.380 --> 00:24:39.340]   dealing with the fact that there is a total news blockade
[00:24:39.340 --> 00:24:42.260]   on this information.
[00:24:42.260 --> 00:24:45.820]   So we need to go to Infowars.com and other sites
[00:24:45.820 --> 00:24:49.420]   and get these videos and get them out to everybody,
[00:24:49.420 --> 00:24:51.580]   because the October surprise,
[00:24:51.580 --> 00:24:54.300]   why is the media ignoring the James O'Keefe video
[00:24:54.300 --> 00:24:56.660]   that shows Hillary Clinton supporters inciting violence
[00:24:56.660 --> 00:24:58.940]   at Donald Trump rallies?
[00:24:58.940 --> 00:25:00.620]   Inquisitor says claiming.
[00:25:00.620 --> 00:25:02.180]   It doesn't claim it.
[00:25:02.180 --> 00:25:03.680]   We have the WikiLeaks.
[00:25:03.680 --> 00:25:05.140]   We have the police telling us.
[00:25:05.140 --> 00:25:07.700]   We have it on video that they go and start it in Bird Dog
[00:25:07.700 --> 00:25:09.060]   and hit people first.
[00:25:09.060 --> 00:25:14.060]   And then we have the organizers from Chicago
[00:25:14.060 --> 00:25:16.980]   nationally admitting it.
[00:25:16.980 --> 00:25:18.460]   And guess what?
[00:25:18.460 --> 00:25:20.620]   Matt Dubiel that manages one of the big stations
[00:25:20.620 --> 00:25:21.960]   we're on in Chicago.
[00:25:21.960 --> 00:25:24.180]   I said this, we're on two stations in Chicago.
[00:25:24.180 --> 00:25:25.420]   He's been carrying us about five years.
[00:25:25.420 --> 00:25:26.700]   He's come here and visited with us.
[00:25:26.700 --> 00:25:27.600]   I know his family.
[00:25:27.600 --> 00:25:30.680]   He knows this guy.
[00:25:30.680 --> 00:25:34.660]   And he was on during March, confirming as a journalist,
