[00:00:00.683 --> 00:00:04.754]  Infowars.com is tomorrow's news.
[00:26:50.684 --> 00:26:53.226]  Because there's real satanic power in killing babies.
[00:26:53.226 --> 00:26:55.448]  And this is their meal, their blood meal.
[00:26:55.448 --> 00:27:03.574]  So when we come back, we'll play the old A-Team intro, the abortion team, the Antifa team, and we'll break down what's happening.
[00:27:03.574 --> 00:27:05.995]  But so many leftists, when we go to their events, literally do this.
[00:27:11.750 --> 00:27:19.253]  For hours.
[00:27:19.253 --> 00:27:20.474]  And that's why they hate everybody.
[00:27:20.474 --> 00:27:21.314]  It's why they're so twisted.
[00:27:21.314 --> 00:27:22.655]  It's why they want death.
[00:27:22.655 --> 00:27:24.496]  Why they want the economy to fail.
[00:27:24.496 --> 00:27:26.977]  And everywhere they get control, everything collapses.
[00:27:26.977 --> 00:27:30.859]  They are a virus because we have put up with them and let them bully us.
[00:27:30.859 --> 00:27:35.701]  And now even in Texas, in every city, except San Antonio, is now deep blue.
[00:27:36.897 --> 00:27:37.878]  And none of them work!
[00:27:37.878 --> 00:27:45.582]  They just strut around in skinny jeans, pissing on everything, taking drugs all day, and just engage in every form of degeneracy you can imagine.
[00:27:45.582 --> 00:27:53.127]  And their religion is running your life, and making you pay for their life, and being bureaucrats, and ruling you.
[00:27:53.127 --> 00:27:55.868]  Because evil doesn't work, it just rules!
[00:27:55.868 --> 00:27:58.990]  And pisses on everything!
[00:27:58.990 --> 00:28:02.312]  And when confronted with resistance, they absolutely crumble.
[00:28:02.312 --> 00:28:05.454]  But don't worry, the police, when Antifa attacks you anywhere in America,
[00:28:06.530 --> 00:28:07.591]  We'll come and arrest you.
[00:28:07.591 --> 00:28:16.760]  If you even raise your arm when they're clubbing you, the police in blue cities will arrest you because Antifa meth-head devil worshippers are God!
[00:28:16.760 --> 00:28:18.542]  Ugly, stupid, hunchbacked!
[00:28:18.542 --> 00:28:19.803]  They must be lifted up!
[00:28:19.803 --> 00:28:24.007]  They must be praised by the system like their witch god Hillary!
[00:28:24.007 --> 00:28:27.591]  Ugly, stupid, feeble, demonic, stinking!
[00:28:27.591 --> 00:28:28.372]  To be worshipped!
[00:28:29.761 --> 00:28:33.182]  Don't forget, biggest sales in our history, right now at InfoWarsStore.com.
[00:28:33.182 --> 00:28:35.303]  They've been trying to shut us down.
[00:28:35.303 --> 00:28:36.904]  All the nutraceuticals, 50% off.
[00:28:36.904 --> 00:28:37.864]  Free shipping store-wide.
[00:28:37.864 --> 00:28:40.986]  Giant deals on the highest quality storable foods, 35% off.
[00:28:40.986 --> 00:28:42.706]  And the sales are exploding.
[00:28:42.706 --> 00:28:50.029]  Thank you all for your support, but get your products now because I'm going to end this sale very, very soon at InfoWarsLife.com.
[00:28:50.029 --> 00:28:53.070]  Whatever you do, however you're listening, tell people about the broadcast.
[00:28:53.070 --> 00:28:54.151]  The enemy hates it!
[00:28:58.124 --> 00:29:01.005]  Ever wonder how Bitcoin and Ethereum were created?
[00:29:01.005 --> 00:29:05.906]  Vercell Media has helped hundreds of companies and individuals make their own cryptocurrency.
[00:29:05.906 --> 00:29:11.487]  Decentralized blockchain solutions are making the world more transparent and giving power back to the people.
[00:29:11.487 --> 00:29:19.708]  Vercell Media has helped companies raise tens of millions in the past year alone, structuring and marketing ICOs to the thirsty crypto public worldwide.
[00:29:19.708 --> 00:29:22.189]  Don't miss the cryptocurrency revolution.
[00:29:22.189 --> 00:29:24.209]  Visit vercellmedia.com.
[00:29:24.209 --> 00:29:26.870]  V-E-R-C-E-L media.com.
[00:29:28.010 --> 00:29:34.694]  I'm David Hall, founder of Diamond Gusset, where we're proud of our 100% grown and sewn American-made jeans.
[00:29:34.694 --> 00:29:42.559]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of styles and sizes for any occasion.
[00:29:42.559 --> 00:29:45.220]  To find yours, visit gusset.com.
[00:29:45.220 --> 00:29:48.302]  That's G-U-S-S-E-T dot com.
[00:29:48.302 --> 00:29:54.186]  Our loyal customers enable us to continue sponsoring Liberty Media outlets like the one you're listening to.
[00:29:54.186 --> 00:29:57.328]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[00:29:59.344 --> 00:30:05.367]  Our grandparents and great-grandparents knew they canned food during the fall so they'd have it during the winter.
[00:30:05.367 --> 00:30:08.308]  And that's what I'm talking about at InfoWars4.com.
[00:30:08.308 --> 00:30:12.870]  With InfoWars Select, it's the full spectrum of my Patriot Supply on the top.
[00:30:13.925 --> 00:30:23.069]  Most respected companies out there, but because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[00:30:23.069 --> 00:30:28.431]  But I want to be a market leader, and I want you to have storable food, so it's a total win-win.
[00:30:28.431 --> 00:30:30.692]  We have those incredible sell prices back.
[00:30:30.692 --> 00:30:34.213]  InfoWareStore.com on InfoWare Select storable foods.
[00:30:34.213 --> 00:30:35.694]  They've got special diet foods.
[00:30:35.694 --> 00:30:39.696]  They've got three-month supplies, year supplies, week emergency supplies.
[00:30:39.696 --> 00:30:41.936]  They've got so many great products there.
[00:30:41.936 --> 00:30:42.977]  And you've got a three-year supply.
[00:30:43.437 --> 00:30:45.440]  If stuff happens, you can feed your whole block.
[00:30:45.440 --> 00:30:47.984]  It's up to us to be self-sufficient.
[00:30:47.984 --> 00:30:52.972]  You're buying War Bonds, bringing you great products, and together, with God's help, we are unstoppable.
[00:30:52.972 --> 00:30:58.361]  InfoWareStore.com and InfoWare Select, high-quality, storable foods powered by my Patriot Supply.
[00:30:58.902 --> 00:31:09.510]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[00:31:09.510 --> 00:31:11.552]  That's why I'm introducing Z-SHIELD.
[00:31:11.552 --> 00:31:14.434]  Toxic Metal and Chemical Defense Support.
[00:31:14.434 --> 00:31:15.935]  It's made in the USA.
[00:31:15.935 --> 00:31:19.058]  It's filled with known compounds from nature that are
[00:31:19.278 --> 00:31:22.740]  Absolutely associated with detoxifying the body and it supports the info war.
[00:31:22.740 --> 00:31:24.821]  It is a classical 360 win.
[00:31:24.821 --> 00:31:34.527]  This is the formula that I personally have been taking for over a year and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[00:31:34.527 --> 00:31:47.415]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that patriots stay as healthy and as clean and as focused as you can be because we need you, the remnant of America, to read
[00:31:47.415 --> 00:31:47.715]  We're good.
[00:31:58.789 --> 00:32:06.272]  Whether you're looking to boost the benefits of our fish oil formula or just want an alternative, InfoWars Life has the formula for you.
[00:32:06.272 --> 00:32:15.515]  Ultimate Krill Oil is a powerhouse formula that takes advantages of the EPA, DHA, and Omega-3s found in our high-quality, ultra-pure krill oil concentrate.
[00:32:15.515 --> 00:32:24.578]  Containing powerful antioxidants such as astaxanthin and Omega-3s, Ultimate Krill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[00:32:25.524 --> 00:32:36.975]  This incredible formula can help your body in many ways, including supporting heart health, joint health, and cognitive health, aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[00:32:36.975 --> 00:32:46.083]  And while other krill oil formulas may chemically modify their formulas, we're giving you the benefits of a simple formula that contains unmodified, high-quality krill oil concentrate.
[00:32:46.543 --> 00:32:49.284]  Paired with our Ultimate Fish Oil or used separately.
[00:32:49.284 --> 00:32:52.946]  It's time to see what Krill Oil can do for you with Ultimate Krill Oil.
[00:32:52.946 --> 00:33:01.550]  Now available at InfoWarsStore.com.
[00:33:01.550 --> 00:33:04.231]  You're listening to the Alex Jones Show.
[00:33:20.303 --> 00:33:21.403]  You found it.
[00:33:21.403 --> 00:33:24.845]  The front lines of the human awakening.
[00:33:24.845 --> 00:33:26.545]  It's the Infowar.
[00:33:26.545 --> 00:33:29.926]  And now, Alex Jones.
[00:33:29.926 --> 00:33:36.109]  Everywhere, leftists, Antifa, are literally howling and screaming at the sky and praising Satan.
[00:33:36.109 --> 00:33:40.410]  And there have been more bizarre attacks even here in Texas yesterday.
[00:33:40.410 --> 00:33:47.853]  What is this psychic or spiritual disease that's spreading as full-grown adults behave like satanic toddlers on PCP?
[00:33:49.634 --> 00:33:49.974]  USA!
[00:33:49.974 --> 00:33:51.375]  USA!
[00:33:51.375 --> 00:33:52.515]  USA!
[00:33:52.515 --> 00:33:54.016]  USA!
[00:33:54.016 --> 00:33:54.936]  USA!
[00:33:54.936 --> 00:33:55.316]  USA!
[00:33:55.316 --> 00:33:56.477]  USA!
[00:33:56.477 --> 00:33:56.777]  USA!
[00:33:56.777 --> 00:33:57.077]  USA!
[00:33:57.077 --> 00:33:57.257]  USA!
[00:33:57.257 --> 00:33:57.377]  USA!
[00:33:57.377 --> 00:33:57.557]  USA!
[00:33:57.557 --> 00:33:57.918]  USA!
[00:33:57.918 --> 00:33:58.878]  USA!
[00:33:58.878 --> 00:33:59.498]  USA!
[00:33:59.498 --> 00:33:59.718]  USA!
[00:33:59.718 --> 00:33:59.798]  USA!
[00:34:19.488 --> 00:34:22.430]  Are you honestly going to do it?
[00:34:22.430 --> 00:34:23.791]  Are you honestly going to do it?
[00:34:23.791 --> 00:34:31.237]  Is that all you know how to do?
[00:34:31.237 --> 00:34:33.358]  And now this in Houston yesterday.
[00:34:33.358 --> 00:34:34.439]  The Ted Cruz sciency.
[00:34:34.439 --> 00:34:36.020]  I'm just going to take them down.
[00:34:36.020 --> 00:34:38.382]  If you live here, if it's your property, that's the only one thing.
[00:34:38.382 --> 00:34:39.443]  That is my property.
[00:34:39.443 --> 00:34:40.364]  It is your property?
[00:34:40.364 --> 00:34:41.865]  Yes.
[00:34:41.865 --> 00:34:42.485]  Okay.
[00:34:42.485 --> 00:34:44.987]  This is... Oh, that's your property too though, huh?
[00:34:44.987 --> 00:34:46.388]  That's my neighbor's property.
[00:34:46.388 --> 00:34:47.129]  He's a gun owner.
[00:34:48.090 --> 00:34:51.934]  Oh, I'm like, I know where it's at.
[00:34:51.934 --> 00:34:55.377]  I would watch, be careful.
[00:34:55.377 --> 00:34:57.579]  If you guys shoot me over that, that would be great.
[00:34:57.579 --> 00:35:00.501]  That would be really like, you know.
[00:35:00.501 --> 00:35:02.383]  I bet this guy's a community college professor.
[00:35:02.383 --> 00:35:04.585]  You know, I have fought a hundred of these.
[00:35:04.585 --> 00:35:06.447]  I'm about to put more out.
[00:35:06.447 --> 00:35:07.228]  Well, all right.
[00:35:07.228 --> 00:35:12.833]  Well, I'll feel better about that.
[00:35:12.833 --> 00:35:13.413]  That was my turn.
[00:35:13.413 --> 00:35:14.134]  I have a big problem.
[00:35:17.426 --> 00:35:28.621]  Power of Christ compels you!
[00:35:38.118 --> 00:35:46.120]  In today's world, abortion supporters routinely attend pro-life rallies and attempt to bully activists.
[00:35:46.120 --> 00:35:54.503]  If you have a problem and need a smelly group of commie devil worshippers, maybe you can call the A-Team.
[00:35:54.503 --> 00:35:58.284]  How many did I adopt?
[00:35:58.284 --> 00:35:59.624]  I kill my kids!
[00:35:59.624 --> 00:36:00.845]  I kill my kids!
[00:36:05.472 --> 00:36:11.378]  Hey, we saw your Facebook with your communist hammer and sickle.
[00:36:11.378 --> 00:36:13.741]  That's pretty cool, man.
[00:36:13.741 --> 00:36:16.323]  Is that you on the Facebook?
[00:36:16.323 --> 00:36:19.647]  Is there a Facebook page of you with a hammer and sickle?
[00:36:20.566 --> 00:36:21.687]  I don't think so.
[00:36:21.687 --> 00:36:25.129]  How do you get your abortions paid for?
[00:36:25.129 --> 00:36:26.049]  I pay for them.
[00:36:26.049 --> 00:36:27.650]  How many do you pay for them?
[00:36:27.650 --> 00:36:28.410]  Upwards of 50.
[00:36:28.410 --> 00:36:29.011]  Really?
[00:36:29.011 --> 00:36:30.011]  Oh yeah.
[00:36:30.011 --> 00:36:32.373]  F*** you, you piece of s***!
[00:36:43.914 --> 00:36:45.756]  You're a bunch of misogynist mother******.
[00:36:45.756 --> 00:36:47.978]  Take your male privilege somewhere else.
[00:36:47.978 --> 00:36:50.380]  Father, you're being aggressive.
[00:36:50.380 --> 00:36:54.864]  I'm being aggressive.
[00:36:54.864 --> 00:37:06.475]  These, that's the guys that attacked Alex Jones.
[00:37:06.475 --> 00:37:07.977]  Lots of Democrats hailing Satan.
[00:37:09.312 --> 00:37:09.832]  There you go.
[00:37:09.832 --> 00:37:12.615]  From the front lines of the information war, I'm Alex Jones, your host.
[00:37:12.615 --> 00:37:14.276]  So he just joined us.
[00:37:14.276 --> 00:37:18.039]  Coming up next segment, he just said it like 45 minutes ago, 50 minutes ago.
[00:37:18.039 --> 00:37:19.240]  We have the video.
