[00:00.000 --> 00:29.840]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[1:44:40.840 --> 1:44:44.840]  to share the videos, to tell people by the local stations you're listening to,
[1:44:44.840 --> 1:44:51.840]  but the bare minimum you can do is sign up for the free newsletter at Infowars.com forward slash newsletter.
[1:44:51.840 --> 1:45:19.840]  We are the Renaissance, and we are winning.
[1:45:19.840 --> 1:45:23.840]  Ancient Mayan knowledge is paired with the natural fertility of the land
[1:45:23.840 --> 1:45:27.840]  to generate the world's finest coffee beans, carefully harvested,
[1:45:27.840 --> 1:45:30.840]  and free of toxic chemicals used in big agricultural productions.
[1:45:30.840 --> 1:45:35.840]  Patriot blend coffees have a smooth, bold flavor with great depth
[1:45:35.840 --> 1:45:37.840]  to give you just what you need in the morning.
[1:45:37.840 --> 1:45:41.840]  You can even choose to start your morning healthier with the immune support blend
[1:45:41.840 --> 1:45:45.840]  infused with a powerful blend to support your immune response and stamina.
[1:45:45.840 --> 1:45:47.840]  It's time to take care of your morning routine.
[1:45:47.840 --> 1:45:50.840]  Get a bag of Patriot blend coffee to support the show
[1:45:50.840 --> 1:45:56.840]  while enhancing your morning routine at InfowarsStore.com.
[1:45:56.840 --> 1:45:58.840]  You need to support independent media that's under attack.
[1:45:58.840 --> 1:46:00.840]  We're under attack by these globalists, as you know.
[1:46:00.840 --> 1:46:01.840]  Your support's been amazing.
[1:46:01.840 --> 1:46:04.840]  We make it easy to support us because we have great products.
[1:46:04.840 --> 1:46:09.840]  And we're announcing a mega blowout sale at InfowarsStore.com
[1:46:09.840 --> 1:46:15.840]  to fund us into the new year so we have a budget to continue on in the face of their attacks.
[1:46:15.840 --> 1:46:21.840]  Super male and super female vitality is incredibly high quality cold pressed herbs
[1:46:21.840 --> 1:46:23.840]  known for strength, stamina, libido, energy.
[1:46:23.840 --> 1:46:24.840]  It's amazing.
[1:46:24.840 --> 1:46:28.840]  It is a whopping 57% off.
[1:46:28.840 --> 1:46:31.840]  Silver bullet, colloidal silver, super high quality, the best out there.
[1:46:31.840 --> 1:46:33.840]  Never gone this low.
[1:46:33.840 --> 1:46:36.840]  67% off to blow it all out.
[1:46:36.840 --> 1:46:39.840]  Brainforce Plus, now available, 50% off.
[1:46:39.840 --> 1:46:43.840]  Survival Shield X3, the best iodine out there.
[1:46:43.840 --> 1:46:46.840]  New product, 50% off and free shipping.
[1:46:46.840 --> 1:46:51.840]  And we're continuing free shipping store-wide on Alexa Pure Breeze water filters
[1:46:51.840 --> 1:47:19.840]  and all the other books and videos and material at the InfowarsStore.
[1:47:19.840 --> 1:47:22.840]  On the Alex Jones show.
[1:47:22.840 --> 1:47:27.840]  You know, somebody's got big plans for this plan.
[1:47:27.840 --> 1:47:32.840]  And you know, I want humans to have a place in that future.
[1:47:32.840 --> 1:47:34.840]  I want a pro-human future.
[1:47:34.840 --> 1:47:37.840]  Big tech companies say, oh, humans are dying.
[1:47:37.840 --> 1:47:38.840]  Silicon age is coming.
[1:47:38.840 --> 1:47:39.840]  We're obsolete.
[1:47:39.840 --> 1:47:43.840]  Yeah, we're going to wipe everybody out in a bioweapon attack.
[1:47:43.840 --> 1:47:44.840]  Well, it's okay.
[1:47:44.840 --> 1:47:45.840]  We're superior.
[1:47:45.840 --> 1:47:48.840]  That's official global stock print.
[1:47:48.840 --> 1:47:51.840]  It's not discussed on the news.
[1:47:51.840 --> 1:47:55.840]  You know, it's weird how the globalists say, oh, the public are idiots.
[1:47:55.840 --> 1:47:56.840]  Don't worry about them.
[1:47:56.840 --> 1:47:59.840]  Let's just say it out the open.
[1:47:59.840 --> 1:48:04.840]  And then when we cover it, they try to shut us down and say, don't say that.
[1:48:04.840 --> 1:48:08.840]  So see, at least the public's now listening.
[1:48:08.840 --> 1:48:10.840]  Here's the thing.
[1:48:10.840 --> 1:48:20.840]  I'm not a person that thinks of my competition in how much money I've got or how big a string of women I got.
[1:48:20.840 --> 1:48:22.840]  Doesn't mean I don't like money.
[1:48:22.840 --> 1:48:24.840]  Doesn't mean I don't like women.
[1:48:24.840 --> 1:48:31.840]  But it's an intellectual endeavor.
[1:48:31.840 --> 1:48:39.840]  And my greatest frustration is that I really care about humanity.
[1:48:39.840 --> 1:48:41.840]  I really care about our future.
[1:48:41.840 --> 1:48:49.840]  I really can see the potentiality of our larger destiny.
[1:48:49.840 --> 1:49:02.840]  And I've seen the fallen, twisted servants of evil come after me and try to shut us down because we have the cure to their disease.
[1:49:02.840 --> 1:49:09.840]  And I don't sit back when I'm driving home at night and think, man, you're really a badass.
[1:49:09.840 --> 1:49:20.840]  You've got David Rockefeller's organizations and Henry Kissinger's organizations and the Clintons and the EU all after you.
[1:49:20.840 --> 1:49:25.840]  I actually sit back and go, my God, isn't this choice really easy?
[1:49:25.840 --> 1:49:30.840]  How am I one of the prime movers in the resistance against this?
[1:49:30.840 --> 1:49:36.840]  So here's the big secret.
[1:49:36.840 --> 1:49:48.840]  I'm not up here saying these things on air, trying to impress you.
[1:49:48.840 --> 1:49:57.840]  I'm not up here saying these things proudly like, wow, I've got kryptonite to the globalists.
[1:49:57.840 --> 1:49:59.840]  I'm actually pretty upset.
[1:49:59.840 --> 1:50:06.840]  Because I'm projecting onto you that you are just like me.
[1:50:06.840 --> 1:50:09.840]  The globalist of betting said, you're not.
[1:50:09.840 --> 1:50:10.840]  You're dumb.
[1:50:10.840 --> 1:50:11.840]  You're stupid.
[1:50:11.840 --> 1:50:12.840]  You're backstabbing.
[1:50:12.840 --> 1:50:14.840]  You want your 30 pieces of silver.
[1:50:14.840 --> 1:50:16.840]  You don't want the universe.
[1:50:16.840 --> 1:50:19.840]  You're going to settle out here now at this level and never go forward.
[1:50:19.840 --> 1:50:23.840]  Well, a lot of you may do that, but I'm looking for the people that aren't.
[1:50:23.840 --> 1:50:29.840]  And it doesn't mean I've got all the answers and that I'm your guru.
[1:50:29.840 --> 1:50:33.840]  There are no gurus.
[1:50:33.840 --> 1:50:37.840]  All there are cults.
[1:50:37.840 --> 1:50:45.840]  The priest class setting itself in front of your relationship with God and your creator.
[1:50:45.840 --> 1:50:51.840]  So I'll say this is clear as I've ever said it to everybody out there watching and listening.
[1:50:51.840 --> 1:50:57.840]  There is a war on for your soul and your consciousness.
[1:50:57.840 --> 1:51:03.840]  And that doesn't mean we're going to total into the nearest church and find God there.
[1:51:03.840 --> 1:51:12.840]  In fact, most of the time you're going to find the devil because the devil puts himself in front of the gate to get to the universe of God.
[1:51:12.840 --> 1:51:17.840]  And all the symbols you see, the all seeing eye and everything else, the rising sun.
[1:51:17.840 --> 1:51:18.840]  Oh, those are the devil's sign.
[1:51:18.840 --> 1:51:19.840]  No, they're not.
[1:51:19.840 --> 1:51:20.840]  God created mathematics.
[1:51:20.840 --> 1:51:21.840]  God created everything.
[1:51:21.840 --> 1:51:26.840]  The devil has seized control of all the symbols to make you think that the devil is God.
[1:51:26.840 --> 1:51:29.840]  The devil is not God.
[1:51:29.840 --> 1:51:33.840]  So.
[1:51:33.840 --> 1:51:39.840]  There are people who are missing a connection to God.
[1:51:39.840 --> 1:51:47.840]  Who are seeking to suppress your consciousness in your mind so that they can rule over you.
[1:51:47.840 --> 1:51:49.840]  And that's a fact.
[1:51:49.840 --> 1:51:53.840]  No one can deny that.
[1:51:53.840 --> 1:52:13.840]  And for me, it's a very frustrating fact that there are these horrible world government forces that are doing everything they can to suppress knowledge and technological development and honorableness and goodness and healthiness.
[1:52:13.840 --> 1:52:23.840]  Because at this point in culture, if people pushed healthiness and goodness and family and God and Christ, we would already be next galaxy over.
[1:52:23.840 --> 1:52:25.840]  It'd be over.
[1:52:25.840 --> 1:52:35.840]  And there's a real force spiritually, intergalactically, interdimensionally.
[1:52:35.840 --> 1:52:46.840]  However you quantify that, that is doing everything it can in its crib to strangle humanity.
[1:52:46.840 --> 1:52:56.840]  And to mutate humanity and to whisper in our ear and kill our own instinct to want to be with God.
[1:52:56.840 --> 1:53:06.840]  And so I'm not pleased that I am the vanguard, that my crew is the vanguard, that our audience is the vanguard of the resistance.
[1:53:06.840 --> 1:53:14.840]  This is so on its face, Primaphasia, easy to accept, easy to know, easy to go with.
[1:53:14.840 --> 1:53:16.840]  God's already got it all planned out.
[1:53:16.840 --> 1:53:23.840]  We just have to go with free will and choose God's plan.
[1:53:23.840 --> 1:53:29.840]  And so that's why I'm really frustrated is because there really isn't a choice here.
[1:53:29.840 --> 1:53:34.840]  There's oblivion and death or there's eternal life.
[1:53:34.840 --> 1:53:52.840]  God's created a stairway to heaven through free will, but you aren't going to be let into the next dimension unless you've chosen to not be a horrible, deceitful manipulative devil.
[1:53:52.840 --> 1:53:59.840]  So a lot of people kind of rise up in their awareness and they figure out there's a scam going on and people are being manipulated.
[1:53:59.840 --> 1:54:01.840]  And they go, oh, great, this is great.
[1:54:01.840 --> 1:54:04.840]  If I'd dumb these people down, if I screw them over, I'm ascendant.
[1:54:04.840 --> 1:54:10.840]  No, you're lower than they are.
[1:54:10.840 --> 1:54:15.840]  You're winning in a fallen system.
[1:54:15.840 --> 1:54:19.840]  So if you sit back and you look at why is M4 so banned?
[1:54:19.840 --> 1:54:21.840]  Why is it so hated?
[1:54:21.840 --> 1:54:36.840]  It's the same reason Trump is hated in the file because Trump doesn't want to see the world burn so that he can sit on top of the ashes and feel powerful.
[1:54:36.840 --> 1:54:44.840]  Trump feels better and more successful when things are successful, when things are beautiful, when things are strong.
[1:54:44.840 --> 1:54:51.840]  And those that don't think they can meet that mark, they're fundamentally against them.
[1:54:51.840 --> 1:54:56.840]  And that's when you realize the fallen only can pull down the universe.
[1:54:56.840 --> 1:55:09.840]  They don't have the idea of expanding it because that's very scary to lower intellects, to see other people informed, to see other people racing ahead, to see other people having great experiences.
[1:55:09.840 --> 1:55:20.840]  They are cut off from that consciousness, and so to them, it's like death.
[1:55:20.840 --> 1:55:34.840]  So in the two minutes and 20 seconds we have left, I just want to let the listeners know that you've done an amazing job supporting M4s and our affiliates have, and so has the crew.
[1:55:34.840 --> 1:55:40.840]  But I don't want to make it about M4 Wars in the final equation.
[1:55:40.840 --> 1:55:54.840]  I want to make it about the fact that in a world of 7 billion plus people, you found M4 Wars and you resonated with M4 Wars.
[1:55:54.840 --> 1:56:10.840]  And not because M4 Wars was the highest level of human outreach, but because all of us together were looking for a better world and trying to be good and coming together.
[1:56:10.840 --> 1:56:26.840]  And it's that idea of us communicating, of us having community, of us having brethren, of us having kinship, of us communicating, of us edifying each other, of us coming together and even having a chance to communicate.
[1:56:26.840 --> 1:56:29.840]  That is the ultimate sin of the globalist.
[1:56:29.840 --> 1:56:43.840]  And that when you read their writings, their leaked documents, they say we can't let them have comment sections on articles. They're communicating. They're getting reinforcement. They're getting stronger. We have to suppress that.
[1:56:43.840 --> 1:56:54.840]  But even if you're in a jail cell alone and you know God and you know justice, you're already connected to the universe. These controllers don't have anything over you.
[1:56:54.840 --> 1:57:04.840]  They're not the elite. They're the fallen people. And we're sad they won't join us, but we can't let them suppress us. We can't let them stand against what we're doing.
[1:57:04.840 --> 1:57:12.840]  We can't let them hurt the innocence anymore. And these young souls that are so ready to be part of infinity with us.
[1:57:12.840 --> 1:57:25.840]  And so it's all a big joke on the other side. They kill these bodies. You'll look back later and laugh. These bodies are nothing. Like a pair of clothes that throw on the trash.
[1:57:25.840 --> 1:57:38.840]  But if you're not willing to go through some pain, and you have this physical body, you'll never face God. You'll never be in that room of God. God tells you the next chapter.
[1:57:38.840 --> 1:57:43.840]  I want to be there with all of you for the next chapter. I want to be with you in eternity.
[1:57:49.840 --> 1:58:02.840]  Years ago, Info Wars Life created the powerful Myko ZX formula to help you combat internal yeast. As the years went on, and more toxins were pumped into the environment, our team knew we had to create a bigger and better formula to help support your gut health.
[1:58:02.840 --> 1:58:11.840]  Myko ZX Plus is the result of the search for that formula, a unique natural formula designed to support the body's natural cleansing of yeast and fungal organisms.
[1:58:11.840 --> 1:58:23.840]  There's no better product to help your body fight back. Myko ZX Plus helps support a healthy microbial balance in the body, supports your digestive tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[1:58:23.840 --> 1:58:35.840]  Powered by an impressive list of ingredients, including grapefruit seed extract, poudarco bark, and grape seed extract, our formula is fueled by ingredients that stood the test of time as powerful microbalancing properties.
[1:58:35.840 --> 1:58:42.840]  Pick up a bottle of the new and improved Myko ZX Plus today at InfoWarsLife.com. That's InfoWarsLife.com.
[1:58:42.840 --> 1:58:51.840]  Our grandparents and great grandparents knew that they can't food during the fall, so they'd have it during the winter.
[1:58:51.840 --> 1:58:55.840]  And that's what I'm talking about at InfoWarsLife.com.
[1:58:55.840 --> 1:59:02.840]  With InfoWars Select, it's the full spectrum of my patriots supply on the top, most respected companies out there.
[1:59:02.840 --> 1:59:10.840]  But because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[1:59:10.840 --> 1:59:15.840]  But I want to be a market leader, and I want you to have storeable food so it's a total win-win.
[1:59:15.840 --> 1:59:19.840]  We have those incredible self-prices back at InfoWarsStore.com.
[1:59:19.840 --> 1:59:26.840]  On InfoWars Select, storeable foods, they've got special diet foods, they've got three-month supplies, your supplies, weak emergency supplies.
[1:59:26.840 --> 1:59:28.840]  They've got so many great products there.
[1:59:28.840 --> 1:59:30.840]  Maybe you've got a three-year supply.
[1:59:30.840 --> 1:59:32.840]  If stuff happens, you can feed your whole block.
[1:59:32.840 --> 1:59:34.840]  It's up to us to be self-sufficient.
[1:59:34.840 --> 1:59:40.840]  You're buying war bonds, bringing great products, and together with God's help, we are unstoppable.
[1:59:40.840 --> 2:00:05.840]  InfoWarsStore.com, InfoWars Select, high-quality storeable foods, powered by my patriots supply.
