[00:00:00.009 --> 00:00:00.990]  We're good.
[00:24:39.969 --> 00:24:48.894]  An FBI spokesman said, fortunately, the explosion at Edward J. Swartz Federal Courthouse, which occurred at 1.40 a.m., had no victims.
[00:24:48.894 --> 00:24:50.235]  Okay.
[00:24:50.235 --> 00:24:51.475]  We're doing an article on this.
[00:24:51.475 --> 00:24:53.497]  The Israelis, the British, and the U.S.
[00:24:53.497 --> 00:25:03.302]  have all been caught, admittedly, staging bombing attacks on their front doors many times in the past, and later admitting that they did it to, quote, increase security.
[00:25:04.423 --> 00:25:07.365]  The last time they admitted they did it was just a few years ago in London.
[00:25:07.365 --> 00:25:09.467]  The Israelis bombed their own embassy.
[00:25:09.467 --> 00:25:17.392]  They said to make the British take their security more serious and give them more support in the street, more police.
[00:25:17.392 --> 00:25:23.256]  And notice this happened during a FEMA drill nationwide.
[00:25:23.256 --> 00:25:27.319]  It's ongoing from the 1st until the 8th.
[00:25:27.319 --> 00:25:30.742]  And they always bomb themselves during drills.
[00:25:30.742 --> 00:25:34.004]  That way if the officer caught planting the bomb,
[00:25:35.436 --> 00:25:39.297]  BATF tends to be who they use to bomb things, at least with Oklahoma City.
[00:25:39.297 --> 00:25:45.799]  We know they trained with a Ryder truck a few months before, tested bombs out in the desert.
[00:25:45.799 --> 00:25:50.900]  Time and time again they use BATF as their bomb people, because they're one of the most criminal groups.
[00:25:50.900 --> 00:25:55.842]  Sometimes they use actual military assets who've been sheep dipped into intelligence.
[00:25:55.842 --> 00:26:01.123]  But that's who I'd be looking at for these bombings, both in Times Square.
[00:26:01.123 --> 00:26:03.144]  I just go to who's done it in the same signature.
[00:26:03.775 --> 00:26:07.796]  Then they get to grandstand, because there's no real terrorism.
[00:26:07.796 --> 00:26:08.576]  It doesn't exist.
[00:26:08.576 --> 00:26:12.516]  It's like a leprechaun or a unicorn.
[00:26:12.516 --> 00:26:13.417]  Or a chubacabra.
[00:26:13.417 --> 00:26:16.137]  It doesn't happen outside of people's imagination.
[00:26:16.137 --> 00:26:19.178]  At least in the West, there's a few real stabbings, real bombings in the Middle East.
[00:26:19.178 --> 00:26:20.798]  Most of those are provocateur, too.
[00:26:20.798 --> 00:26:26.519]  According to the Harach and Jerusalem Post, the Israelis admit they staged most of the attacks every time there was about to be a peace deal.
[00:26:26.519 --> 00:26:29.319]  No one ever really sees a suicide bomber.
[00:26:29.319 --> 00:26:33.080]  They just put a bomb on a bus and killed 50 people and then run around grandstanding.
[00:26:34.784 --> 00:26:40.387]  But it means the same thing over and over and over and over again.
[00:26:40.387 --> 00:26:43.288]  And we've got to give up our way of life.
[00:26:43.288 --> 00:26:46.609]  We've got to give up all of our freedoms, give up all of our liberties.
[00:26:46.609 --> 00:26:56.834]  They're talking about cities all over the country buying billions of dollars of terror insurance, which is a payoff to the insurance companies for imaginary terror that will never happen.
[00:26:56.834 --> 00:26:58.355]  And you're going to pay for that, taxpayers.
[00:27:00.945 --> 00:27:07.008]  Now, when somebody takes it out on a building, though, Larry Silverstein's bought the Sears Tower and taken out massive insurance.
[00:27:07.008 --> 00:27:10.229]  That does make it a target.
[00:27:10.229 --> 00:27:12.010]  County considers terror insurance.
[00:27:12.010 --> 00:27:15.152]  It's cheap compared to other coverage, yeah, because it's imaginary.
[00:27:15.152 --> 00:27:19.354]  The actuaries on that are, I would imagine, the chances of an asteroid hitting.
[00:27:19.354 --> 00:27:27.198]  Along with the property, wind and liability insurance, Jackson County leaders will look Monday at terrorism insurance coverage on the county's 100 buildings.
[00:27:28.459 --> 00:27:29.700]  It's relatively cheap.
[00:27:29.700 --> 00:27:33.102]  We will definitely consider it, said Board of Supervisors President John McKay.
[00:27:33.102 --> 00:27:34.883]  It's cheaper than earthquake insurance.
[00:27:34.883 --> 00:27:39.746]  Yeah, because earthquakes actually happen, though not frequently in your area.
[00:27:39.746 --> 00:27:49.993]  Earthquake coverage was something the board kicked around before deciding not to sign on, because no matter how cheap it is, there needs to be a certain amount of risk to make it worthwhile, county leaders have said.
[00:27:49.993 --> 00:27:56.677]  But if something unforeseen happens, and somewhere blew up the courthouse, you're going, who's going to pay for it?
[00:27:56.677 --> 00:27:57.658]  You gotta love this, man.
[00:27:58.482 --> 00:28:00.122]  You gotta love it.
[00:28:00.122 --> 00:28:00.822]  You gotta love it.
[00:28:00.822 --> 00:28:02.543]  You gotta love them.
[00:28:02.543 --> 00:28:09.324]  By the way, a judge has ruled that coroners and medical doctors are not allowed to say that tasers kill people.
[00:28:09.324 --> 00:28:11.524]  That's right, judges now.
[00:28:11.524 --> 00:28:15.505]  They practice, uh, medicine.
[00:28:15.505 --> 00:28:19.066]  And, uh, you can't make stuff up like this.
[00:28:19.066 --> 00:28:22.526]  Judge rules for taser cause of death decisions.
[00:28:22.526 --> 00:28:25.587]  The judge decides, and tasers now said they will sue
[00:28:26.292 --> 00:28:32.394]  The hundreds of doctors and medical examiners who say that tasers cause heart attacks.
[00:28:32.394 --> 00:28:49.080]  Now, when one county, three people reportedly died after being tasered, of course, nothing to do with the taser, they were just tasered and died, and the judge has ordered, the judge obviously in the hip pocket there, Taser International has fired a warning shot at medical examiners across the country.
[00:28:49.080 --> 00:28:53.082]  That's right, this is the new America, where the judge says,
[00:28:55.669 --> 00:29:02.133]  So when your son or daughter, or you die from a taser, and they've had a few cops die during taser test, taser didn't kill you!
[00:29:02.133 --> 00:29:05.515]  You're alive before they test, it's just incredible.
[00:29:05.515 --> 00:29:10.178]  Big federal report out, big international report admitting incubators are frying babies.
[00:29:10.178 --> 00:29:15.801]  I mean literally more than half the kids that were in an incubator, open and shut, tested, it's hurting them bad.
[00:29:15.801 --> 00:29:17.062]  They're not gonna stop!
[00:29:17.062 --> 00:29:20.444]  A judge will just say you're not allowed to stop!
[00:29:20.444 --> 00:29:21.805]  It's a new level of corruption.
[00:29:23.061 --> 00:29:33.988]  The Scottsdale-based stun gun manufacturer increasingly has targeted state and county medical examiners with lawsuits and lobbying efforts to reverse and prevent medical rulings that tasers contributed to someone's death.
[00:29:33.988 --> 00:29:34.608]  That's right.
[00:29:34.608 --> 00:29:35.449]  You don't like a ruling?
[00:29:35.449 --> 00:29:36.469]  Just sue them!
[00:29:36.469 --> 00:29:43.894]  We'll be right back.
[00:29:43.894 --> 00:29:45.275]  We're on the march.
[00:29:45.275 --> 00:29:47.816]  The Empire's on the run.
[00:29:47.816 --> 00:29:50.498]  Alex Jones and the GCN Radio Network.
[00:29:54.124 --> 00:29:57.927]  Hello, I'm Dr. Leonard Horowitz, author of 15 books on health and natural healing.
[00:29:57.927 --> 00:30:02.070]  Vaccines included, medicines kill more people every year than any illness.
[00:30:02.070 --> 00:30:08.875]  The cost of drug side effects in America is more than $200 billion annually, with a worse toll taken by antibiotics.
[00:30:08.875 --> 00:30:11.777]  But there is a cure for this medical madness that has remained secret.
[00:30:12.157 --> 00:30:21.560]  Oxysilver, developed by NASA scientists to keep astronauts healthy, is an evolutionary new dietary supplement making deadly vaccinations and antibiotics obsolete.
[00:30:21.560 --> 00:30:26.222]  Taking one to two teaspoons daily boosts natural immunity without drug toxicity.
[00:30:26.222 --> 00:30:29.343]  Oxysilver combines oxygen and silver in a new way.
[00:30:29.343 --> 00:30:35.445]  The oxygen becomes a supercharged germ killer freeing your immune system to fight colds, flus, cancers and more.
[00:30:35.785 --> 00:30:42.171]  Build disease defenses naturally, painlessly, powerfully, safely and inexpensively with OxySilver.
[00:30:42.171 --> 00:30:44.212]  Order your supply now by calling toll free 1-877-817-9829.
[00:30:44.212 --> 00:30:44.853]  That's 1-877-817-9829.
[00:30:44.853 --> 00:30:45.113]  Do it now!
[00:30:53.783 --> 00:31:01.146]  There are many types of storable foods, but how about a superfood that contains every nutrient that the human body needs for survival?
[00:31:01.146 --> 00:31:12.852]  50% protein, 300 milligrams of potassium per ounce, and calcium and magnesium for your heart and bones, with many more nutrients found in this incredible food source that the government does not want you to have.
[00:31:12.852 --> 00:31:17.854]  This product is available in powder, seeds, and oil, and is shipped free to your door in the U.S.
[00:31:18.174 --> 00:31:21.955]  This product is illegal to grow in the U.S., but is legal to import.
[00:31:21.955 --> 00:31:24.376]  Don't waste time thinking about storing food.
[00:31:24.376 --> 00:31:29.418]  Plan ahead and prepare for yourself and your family now, and be in control of your destiny.
[00:31:29.418 --> 00:31:33.580]  You can save and invest your money, but in the end, food will be your greatest asset.
[00:31:33.880 --> 00:31:37.362]  Remember what the Word of God says in Ezekiel 719.
[00:31:37.362 --> 00:31:42.826]  Call 908-691-2608 and see what the powder, seeds, and oil can do for you.
[00:31:42.826 --> 00:31:45.268]  Remember, food will be your greatest asset.
[00:31:45.268 --> 00:31:47.069]  Call 908-691-2608.
[00:31:47.069 --> 00:31:50.311]  This product does not contain THC.
[00:31:50.311 --> 00:31:53.573]  Call 908-691-2608 today!
[00:31:53.573 --> 00:31:56.595]  Hi, this is Dave from Ready Reserve Foods.
[00:31:56.595 --> 00:32:02.899]  I have been waiting patiently for the government and mainstream media to inform you of what is turning out to be the biggest problem facing the world in the last 50 years.
[00:32:03.920 --> 00:32:09.522]  For the last three years, the Earth has consumed more food than it has been able to produce, and it has now finally caught up with this.
[00:32:09.522 --> 00:32:16.464]  In the U.S., commodities such as flour and rice are already being rationed, and the next rice crop won't be available for another four to five months.
[00:32:16.464 --> 00:32:23.066]  It's fall in the Southern Hemisphere, and many countries are short the food necessary to make it through the winter, and have stopped exporting certain commodities altogether.
[00:32:23.874 --> 00:32:25.455]  Remember our trade deficit?
[00:32:25.455 --> 00:32:31.317]  Trillions of dollars have stacked up outside the country and are now rushing in to buy our food production at any price.
[00:32:31.317 --> 00:32:37.700]  By late summer, if not early fall, it is likely our government will step in and control food and food exports under martial law.
[00:32:37.700 --> 00:32:39.161]  Call Ready Reserve Foods at 1-800-453-2202.
[00:32:39.161 --> 00:32:39.261]  1-800-453-2202.
[00:32:39.261 --> 00:32:40.461]  Or visit us at www.readyreservefoods.com.
[00:32:40.461 --> 00:32:40.521]  1-800-453-2202.
[00:33:05.879 --> 00:33:10.821]  Just finishing up my comment on this taser situation.
[00:33:10.821 --> 00:33:14.962]  You don't like what coroners and medical examiners and doctors are saying.
[00:33:14.962 --> 00:33:16.663]  You just sue them.
[00:33:16.663 --> 00:33:20.044]  Oh, you're saying my taser killed this guy.
[00:33:20.044 --> 00:33:23.186]  Oh, three people in the county died when they were tasered.
[00:33:23.186 --> 00:33:24.486]  It has nothing to do with that.
[00:33:24.486 --> 00:33:26.747]  No, no, no.
[00:33:26.747 --> 00:33:29.308]  See, they were struck by lightning right after being tasered.
[00:33:29.308 --> 00:33:33.469]  The lightning killed them.
[00:33:33.469 --> 00:33:33.970]  Not the 50,000 volts.
[00:33:39.196 --> 00:33:50.338]  So, from now on, I guess if Vioxx killed people, I guess Vioxx would have just sued the medical examiners and doctors, and then Merck Pharmaceutical wouldn't have lost the lawsuit.
[00:33:50.338 --> 00:34:01.561]  Or, I guess, why not if, let's say an airbag doesn't deploy over and over again, and the different organizations that test that come out and say it's a bad airbag.
[00:34:01.561 --> 00:34:07.882]  Well, how about Ford just sue the airbag testers so they won't come out and say the airbag's bad?
[00:34:09.424 --> 00:34:14.648]  Uh, if somebody, uh, I mean this is just amazing.
[00:34:14.648 --> 00:34:25.075]  This is just amazing that doctors come out and say tasers are killing people so the company sues them.
[00:34:25.075 --> 00:34:26.876]  This is the Mafia America.
[00:34:26.876 --> 00:34:28.817]  This is how it operates.
[00:34:28.817 --> 00:34:31.019]  This is how it works.
[00:34:31.019 --> 00:34:37.303]  Now, shifting gears, she made attention the last few weeks when local newspapers pretty much attacked her.
