[00:00.000 --> 00:27.700]  Infowars, tomorrow's news, today.
[55:47.100 --> 55:49.100]  We're going to go to break him back with Roger Stone.
[55:49.100 --> 55:52.100]  And I'm going to really get into all the meat potatoes here.
[55:52.100 --> 55:55.100]  But they're going to try to outlaw their political opposition is what's happening.
[55:55.100 --> 56:03.100]  Bolsonaro and his family are looking at having to leave the country because when he leaves office on January 1st, they plan to arrest him.
[56:03.100 --> 56:10.100]  So when a country gets to the point America's at or Brazil's at and we're pretty much where they're at, you're in trouble.
[56:10.100 --> 56:13.100]  I mean, this country's long on the tooth right now.
[56:13.100 --> 56:15.100]  We need a very big reboot.
[56:15.100 --> 56:17.100]  All right.
[56:17.100 --> 56:20.100]  Owen Troyer last night was the MVP.
[56:20.100 --> 56:23.100]  He knocked it out of the park.
[56:23.100 --> 56:34.100]  And he's going to be on with us in the three o'clock hour, excuse me, in the third hour, the two o'clock hour from 1pm right into the 2pm hour.
[56:34.100 --> 56:36.100]  So look for that today.
[56:36.100 --> 56:38.100]  He's going to be in the other studio.
[56:38.100 --> 56:46.100]  We'll be simulcasting breaking down all the latest developments and the battleground areas that are still taking place.
[56:46.100 --> 56:55.100]  So look for that coming up at 1pm today right into the fourth hour as well.
[56:55.100 --> 56:59.100]  And then he'll go back in the studio at 3pm for his own war room.
[56:59.100 --> 57:01.100]  Please remember, we're not funded by Soros, the New World Order.
[57:01.100 --> 57:02.100]  We're funded by you.
[57:02.100 --> 57:04.100]  Plus we got great life enriching products that you need.
[57:04.100 --> 57:10.100]  So take action and vote with your dollars now to keep First Amendment on air to challenge these frauds.
[57:10.100 --> 57:13.100]  There's not many organizations out there like Info Wars or Gateway Pundit.
[57:13.100 --> 57:19.100]  And Info Wars is the king of fighting the globalist who are controlling the Democratic Party.
[57:19.100 --> 57:21.100]  So it is critical to go to infowarstore.com.
[57:21.100 --> 57:29.100]  We have the Black Friday comes early, biggest sell of the year up to 60% off with promo code 1776 at infowarstore.com.
[57:29.100 --> 57:30.100]  You need DNA4th Plus.
[57:30.100 --> 57:31.100]  You need X3.
[57:31.100 --> 57:33.100]  You need vitamin mineral fusion.
[57:33.100 --> 57:38.100]  You need our amazing organic multivitamin back in stock finally at infowarstore.com.
[57:38.100 --> 57:40.100]  And you need to fund the Info Wars.
[57:40.100 --> 57:43.100]  Please take action now. They can't stop you.
[57:43.100 --> 57:46.100]  InfoWarsStore.com and I thank you.
[57:46.100 --> 57:47.100]  We'll be right back.
[57:53.100 --> 57:57.100]  The globalists are in an absolute panic right now.
[57:57.100 --> 58:07.100]  They are attacking and suing and censoring and spying on and engaging in bullying and physical attacks against populist conservatives and Christians.
[58:07.100 --> 58:10.100]  It's not just in America but worldwide.
[58:10.100 --> 58:17.100]  And their number one most hated enemy in the media is Info Wars because we know the globalist number.
[58:17.100 --> 58:18.100]  We know their operation.
[58:18.100 --> 58:22.100]  We know their modus operandi and we know how to take them down peacefully.
[58:22.100 --> 58:29.100]  We've got great products that fund the operation that also are incredibly powerful and the highest quality for your immune system and more.
[58:29.100 --> 58:31.100]  We have the biggest sell of the year going right now.
[58:31.100 --> 58:40.100]  Friday comes early. Use promo code 1776 and get up to 60% off on these best selling products at infowarstore.com.
[58:40.100 --> 58:44.100]  Biggest sell of the year promo code 1776 up to 60% off.
[58:44.100 --> 58:47.100]  Take action now and empower your body.
[58:49.100 --> 58:53.100]  Everybody says they want people to stand up and fight tyranny.
[58:53.100 --> 58:56.100]  But when you fight tyranny the new world order comes after you.
[58:56.100 --> 59:02.100]  Now I knew that and for 28 years I've been on air exposing these people and together we've had a great effect.
[59:02.100 --> 59:04.100]  But listen, they're coming after us right now.
[59:04.100 --> 59:09.100]  They're trying to shut us down but they can't beat the power of we the people of you and I together.
[59:09.100 --> 59:16.100]  So please visit infowarstore.com and get incredible game changing products while at the same time keeping us on air.
[59:16.100 --> 59:20.100]  We have the biggest sell of the year running right now at infowarstore.com.
[59:20.100 --> 59:30.100]  If you get an additional 10% off on the deals that are at least 40% off, many are 50% off on Vitamin Refusion X3 DNA Force Plus.
[59:30.100 --> 59:40.100]  You name it. So on top of 50% off check out with promo code 1776 or 1776 an additional 10% off and no pay for your points.
[59:40.100 --> 59:44.100]  This is by far the biggest sell of the year. Keeps on air plus their great products.
[59:44.100 --> 59:51.100]  Check them out at infowarstore.com with promo code 1776.
[59:51.100 --> 01:00:00.100]  Leading a frontal assault on the lies of the new world order, it's Alex Jones.
[01:00:00.100 --> 01:00:11.100]  From the front lines of the information war, it's Alex Jones.
[01:00:11.100 --> 01:00:15.100]  We had great patriots around this stage show up today. It was so amazing.
[01:00:15.100 --> 01:00:26.100]  They showed up at the polls early this morning only to be told the election equipment didn't work.
[01:00:26.100 --> 01:00:35.100]  Two minutes in, two minutes in to voting. We had people being told, well, you're going to have to put your little ballot over here into another box.
[01:00:35.100 --> 01:00:43.100]  The fake media there tried to tell us we were wrong for asking questions about our elections.
[01:00:43.100 --> 01:00:52.100]  Guess what? We are going to win this. We are going to win this.
[01:00:52.100 --> 01:00:59.100]  How many of you remember a couple months ago, August 2nd, the primary election?
[01:00:59.100 --> 01:01:05.100]  Wasn't that long ago? We came out and they said, oh, wow, they're 10 points down.
[01:01:05.100 --> 01:01:10.100]  The fake news was asking us to concede and we kept climbing, climbing, climbing.
[01:01:10.100 --> 01:01:17.100]  We turned 15 points around and we won by five points.
[01:01:17.100 --> 01:01:24.100]  I just want you to know it's early. It's very early and if we have to take this fight through, we will.
[01:01:24.100 --> 01:01:41.100]  But the great news is every single drop of election ballots that have come in the last three drops have shown us up 85%, 87%, 81%.
[01:01:41.100 --> 01:01:50.100]  I just want the propagandists back there to know don't embarrass yourselves.
[01:01:50.100 --> 01:01:57.100]  Don't do it again. You've done it too many times.
[01:01:57.100 --> 01:02:08.100]  But what I want you to know is that the same movement we had last night at that rally in Prescott, the same movement we had at that rally in Scottsdale,
[01:02:08.100 --> 01:02:16.100]  the same movement we had at the rallies we've had before with record people is the same movement we have right this second.
[01:02:16.100 --> 01:02:21.100]  Nothing has changed.
[01:02:21.100 --> 01:02:26.100]  And I want you to know we are going to monitor the ballots.
[01:02:26.100 --> 01:02:29.100]  We got to work in the system that we have right now.
[01:02:29.100 --> 01:02:34.100]  And as they continue to come in and our numbers go up, up, up like they did last time,
[01:02:34.100 --> 01:02:42.100]  when we win, first line of action is to restore honesty to Arizona elections.
[01:02:42.100 --> 01:02:57.100]  Now God did not put us on this fight because it was going to be easy.
[01:02:57.100 --> 01:03:01.100]  Now one thing that we've had to go through has been easy.
[01:03:01.100 --> 01:03:06.100]  We beat back a billionaire in the establishment.
[01:03:06.100 --> 01:03:08.100]  Let's just be frank.
[01:03:08.100 --> 01:03:14.100]  We have had everyone come against us, tens of millions of dollars in spending coming against us.
[01:03:14.100 --> 01:03:16.100]  Nothing has been easy.
[01:03:16.100 --> 01:03:23.100]  When corruption has risen to the level that it's at right now, it takes tough, strong people.
[01:03:23.100 --> 01:03:25.100]  Are you tough and strong?
[01:03:25.100 --> 01:03:29.100]  Kerry Lake's full speech last night is incredible.
[01:03:29.100 --> 01:03:31.100]  Everything she says is true.
[01:03:31.100 --> 01:03:33.100]  This is the fight of our lives.
[01:03:33.100 --> 01:03:40.100]  They've had to openly try to steal this election again and it is causing all the numbers show a massive exodus away from them.
[01:03:40.100 --> 01:03:46.100]  And this theft will then also be blamed on the Republican leadership that needs to be removed.
[01:03:46.100 --> 01:03:54.100]  And it looks like right now the neocons do not have the votes to keep their guy in if they take control of the House of Representatives.
[01:03:54.100 --> 01:04:00.100]  So Roger Stone, one of the smartest political brains out there will be joining us coming up at the start of the next segment.
[01:04:00.100 --> 01:04:03.100]  But don't be demoralized by this.
[01:04:03.100 --> 01:04:10.100]  We're forcing them out in the open and as she said, we are building the movement of Americana and Liberty and it's bigger than ever.
[01:04:10.100 --> 01:04:12.100]  And I don't say this to brag, okay?
[01:04:12.100 --> 01:04:19.100]  You think all the fake lawsuits, all the demonization, the tens of thousands of articles, the thousands of TV programs tagging me, I would be hated?
[01:04:19.100 --> 01:04:24.100]  I am mobbed at liberal trendy restaurants.
[01:04:24.100 --> 01:04:32.100]  I mean, my wife can tell you, literal women coming up and just all, particularly like Elvis Presley now, okay?
[01:04:32.100 --> 01:04:37.100]  So I'm just letting everybody know it hasn't worked, okay?
[01:04:37.100 --> 01:04:43.100]  You know, back under Trump they were able to project hatred of Trump on the Roger and I and we got attacked and you name it and so did Roger's wife.
[01:04:43.100 --> 01:04:52.100]  But all I'm getting is 99% love now at levels never before seen.
[01:04:52.100 --> 01:04:57.100]  I mean, just absolute, it's blown up in their face.
[01:05:23.100 --> 01:05:28.100]  Vitamin Refusion, incredible, back at stock, massively discounted infowarstore.com.
[01:05:28.100 --> 01:05:34.100]  The Vitamin C Zinc, again, organic Vitamin C, 1100% with the rose hips and zinc.
[01:05:34.100 --> 01:05:39.100]  This is the Linus Paulin formula, you want it, infowarstore.com and the list goes on and on.
[01:05:39.100 --> 01:05:51.100]  DNA Force Plus, Brain Force Ultra, Supermell Vitality, Physic Magnesium, all of it from 40 to 60% off when you use promo code 1776 at infowarstore.com.
[01:05:51.100 --> 01:05:53.100]  You're insane, all the stuff going on in this world.
[01:05:53.100 --> 01:06:21.100]  If you don't boost your immune system, plus it keeps us on air, I win-win.
[01:06:21.100 --> 01:06:26.100]  It's incredibly popular, you know, most of you out there are not famous and by the way, that's a positive thing.
[01:06:26.100 --> 01:06:31.100]  Being famous has a lot of negatives and I didn't do what I've done to quote be famous, I wanted to fight the globalists.
[01:06:31.100 --> 01:06:34.100]  But things got bad when Trump first got in and through it.
[01:06:34.100 --> 01:06:39.100]  I got attacked many times, threats, you name it, there's been a lot of persecution.
[01:06:39.100 --> 01:06:43.100]  But for every, you know, 50 hands I shook, I would get an FU.
[01:06:43.100 --> 01:06:49.100]  You've seen the videos of Roger and I walking down the street in Austin, Texas or DC or wherever and cars stop and go,
[01:06:49.100 --> 01:06:52.100]  hey Russians, we want to kill you, you name it.
[01:06:52.100 --> 01:07:00.100]  And that still goes on, but I got to say the love is 10 times what it ever was and it's 50 to 100 times anything negative.
[01:07:00.100 --> 01:07:06.100]  And I bring that up as a bellwether because you're not famous viewers and listeners, so you don't know how awake America is.
[01:07:06.100 --> 01:07:15.100]  I live in leftist Austin and all I'm getting right now is 99% love.
[01:07:15.100 --> 01:07:19.100]  But it was more like 90, 10, just six months ago.
[01:07:19.100 --> 01:07:24.100]  So that's just a gauge that people have broken with the system.
[01:07:24.100 --> 01:07:30.100]  Despite all the demonization of myself and others, now people see that we're demonized by mainstream media.
[01:07:30.100 --> 01:07:32.100]  People think, oh, they must be good.
[01:07:32.100 --> 01:07:38.100]  And I was talking to Roger during the break, he said the exact same thing has now happened to him in the last six months.
[01:07:38.100 --> 01:07:42.100]  So he's gone from mainly positive, some negative, to almost nothing but positive.
[01:07:42.100 --> 01:07:46.100]  So again, ladies and gentlemen, there's been a big shift in the minds of the people.
[01:07:46.100 --> 01:07:49.100]  The numbers show exit polls, all blame Democrats.
[01:07:49.100 --> 01:07:57.100]  74% hate Biden, but magically in key demographic areas where key Republicans were going to be able to win these races.
