[00:01.000 --> 00:05.000]  You're listening to the Alex Jones show.
[40:15.000 --> 40:23.000]  I mean, what I'm telling you is not my opinion. It's not like I just cook this up in my head or something. I read the books written by Francis Galton
[40:23.000 --> 40:36.000]  160 years ago. I've read Eugenics Quarterly, probably 20, 30 issues of it, and I'll be honest. I used to stay up till 2, 3 in the morning
[40:36.000 --> 40:42.000]  reading this stuff until about 10 years ago and I've got four kids and at a certain point I just kind of like, you know, I've already seen it.
[40:42.000 --> 40:53.000]  It's the same thing over and over again. So I'm not as learned as I used to be on things. I kind of punched out. I can't handle it anymore.
[40:53.000 --> 41:03.000]  But you're not going to find anybody else that's written that's read a thousand history books. I have.
[41:03.000 --> 41:12.000]  I don't put on some fancy pants, liberal, affected accent and tell you how smart I am. I mean, I know what I'm talking about.
[41:12.000 --> 41:21.000]  And that's why government agencies and foreign governments and everybody listens because I know what I'm talking about.
[41:21.000 --> 41:26.000]  And it doesn't mean I've got all the answers. It just means I don't want to kill you.
[41:26.000 --> 41:36.000]  I don't want to kill you. I don't need to dominate and enslave you so that I can feel big and powerful over you.
[41:36.000 --> 41:41.000]  But at the same time, I'm not going to be killed.
[41:41.000 --> 41:48.000]  And they're already testing bio weapons on us. That's known. That's admitted in the vaccines. That's admitted in federal law.
[41:48.000 --> 41:53.000]  They can give you vaccines that kill you under U.S. Code Title 50, Chapter 32, Subsection 1528, Paragraph B.
[41:53.000 --> 42:00.000]  I mean, it says right there they can not do any secret testing on you unless it's for secret testing or for law enforcement purposes.
[42:00.000 --> 42:06.000]  I mean, we're already all in this petri dish together. And I just want to point out that the globalists are attacking everybody.
[42:06.000 --> 42:13.000]  And they're attacking particularly the smartest people of all of our human family.
[42:13.000 --> 42:35.000]  And I inherently spiritually know beyond knowledge, just at a root level, that if I step over people and if I get off on being smarter than the average person,
[42:35.000 --> 42:43.000]  that that's satanic and that I will fall completely. I'm already falling, but I will fall even further and I don't want to fall.
[42:43.000 --> 42:53.000]  I'm already high enough to see where we could go. I want to go up, not down. I've already hiked up high in the mountains and I can see the stars from here.
[42:53.000 --> 43:00.000]  And I'm dreaming about those just like our ancestors did and now we're already have a foot there.
[43:00.000 --> 43:07.000]  You cannot transcend this world by trying to put other people down.
[43:07.000 --> 43:21.000]  But that doesn't mean you then listen to the fake liberal siren song of then you stand down and you roll over and you give up and you hate yourself or you hate others because then the system will leave you alone.
[43:21.000 --> 43:34.000]  People think that they've got to give into the system.
[43:34.000 --> 43:49.000]  People think that if they were in Hollywood or if they had $10 million or if they had a facelift or they had that somehow they'd be fulfilled when you are fulfilled.
[43:49.000 --> 44:00.000]  When you walk outside at night and see the moon or a dragonfly shoot past you or your child or your husband, your wife, I mean, you're already fulfilled.
[44:00.000 --> 44:04.000]  You're already complete. It doesn't mean you get a participation trophy.
[44:04.000 --> 44:23.000]  It means that you already are conscious in a great vast experiment that is consciousness of life and that your innate wiring given to you by the creator is godly.
[44:23.000 --> 44:30.000]  But everything in life is not going to just be given to you.
[44:30.000 --> 44:37.000]  You're given the basics that you need. But overlaying that, you have to have the challenge.
[44:37.000 --> 44:42.000]  And that's what this world system is.
[44:42.000 --> 44:49.000]  It's not that I look at a Zodiac boat pulling up with a bunch of desperate Muslims piling off and think, oh, look at those people. I'm better than them.
[44:49.000 --> 44:59.000]  I know they've been weaponized. They've been brainwashed. They've been prepared. They're being brought in. They're being politically set up. It's being used as a war.
[44:59.000 --> 45:08.000]  And so I look and say, I'm so sad we can't figure out a way to reform those countries.
[45:08.000 --> 45:23.000]  But I sure know I don't want to go blow up Libya and put the bad guys in charge or Iraq or Syria. I can start there.
[45:23.000 --> 45:38.000]  I look at the diseased brains of the servile people that the power structure gets who are looking for fame, looking for approval, looking for power.
[45:38.000 --> 45:43.000]  And they're all exactly the same.
[45:43.000 --> 46:03.000]  They're so hideous that when I look at them, I feel weak myself because I have kinship with them and I know their failure because it's my failure.
[46:03.000 --> 46:20.000]  Because I'm falling. But I know I'm falling and knowing you're falling isn't some big mouth preacher that's going out with hookers five times a week and ripping off his flock and acting like he's a glitter bug.
[46:20.000 --> 46:41.000]  It's like he's God. You go through him to get to God. I'm not talking about that. I'm talking about real relationship with God, the timelessness, the mysteries, the archetype of the burning bush.
[46:41.000 --> 47:00.000]  You can't look at God because you start looking and it's so many thoughts. It's so much purity. It's so large. It's so pure. It's so ancient that you just fall to your knees and are ashamed because God is so loving.
[47:00.000 --> 47:25.000]  So loving that God would put his children and his son through all this pain so that they would have the gift of consciousness and the gift of choice and would commit his children to destruction so that they could be free.
[47:25.000 --> 47:48.000]  That gift is so transcendent. Think about that. When you have a child, you are giving birth to them in a union and then you're giving them death.
[47:48.000 --> 48:11.000]  But for God, giving birth to life and free will and something outside of God still within God, it's knowing that a great number of these free will spirits will fall.
[48:11.000 --> 48:29.000]  But because God loved us so much, he gave up billions and billions and billions and billions of his children so that they could be free.
[48:29.000 --> 48:50.000]  And the Satanist says, what type of God is this that allows all this to happen? The devil doesn't give you free will. God gives you free will.
[48:50.000 --> 49:04.000]  And you've got a choice in life. God's giving you that choice. You want to be a little swollen, arrogant Kim Jong-un, ruling over your pathetic slaves?
[49:04.000 --> 49:30.000]  Or do you want to humble yourself and stare into the consciousness of the infinite infinity of absolute complete and total victory, purity, complete transcendence?
[49:30.000 --> 49:54.000]  People are jealous of that. They're hateful of that. They feel ashamed in God's presence and then hate God when God gave them consciousness and free will and reality to experience all the dimensions so that we could be in great communion.
[49:54.000 --> 50:07.000]  That's the secret of the universe. Now Hollywood isn't so cool anymore, is it? No. Now who cares if you have crows feet by your eyes and you're getting old?
[50:07.000 --> 50:20.000]  Who cares now if somebody flips you off in traffic? Because you're driving down that road in an incredible machine, looking at the sun, the sky and all this majesty and magic, even the ugliness around you.
[50:20.000 --> 50:35.000]  It's incredible. Just a gift. God just pouring gifts out on you, spoiling you, just showing you the love, showing you the goodness, showing you the purity.
[50:35.000 --> 50:50.000]  And just there with an open hand, hoping the children choose to be with Him forever. Hoping.
[50:50.000 --> 51:07.000]  Think about how much God loves as the Bible says a sparrow of the field, how much He loves you and how much God is in sorrow as He is forced to cut you off. The only fear should be the fear of damnation.
[51:20.000 --> 51:49.000]  It's time to get greedy. A real zinc shortage is upon us. The Wall Street Journal says zinc supplies are down to three weeks. Mind supplies struggling to meet demand and no major discoveries in the last 22 years.
