[00:00.000 --> 00:18.000]  Infowars, tomorrow's news, today.
[26:09.000 --> 26:10.000]  And here it is.
[26:11.000 --> 26:12.000]  DHS claims COVID restrictions
[26:13.000 --> 26:14.000]  and arrival of Afghans
[26:15.000 --> 26:16.000]  could fuel domestic terrorism
[26:17.000 --> 26:18.000]  because they know the Islamics.
[26:19.000 --> 26:20.000]  They brought in a bunch of Islamics.
[26:21.000 --> 26:22.000]  They know they'll probably blow something up.
[26:23.000 --> 26:24.000]  So they're kind of mixing that in there.
[26:24.000 --> 26:26.000]  He said, oh my gosh, I'm talking to the FBI and CIA.
[26:27.000 --> 26:28.000]  There's these dark actors that are lying
[26:29.000 --> 26:30.000]  to people about the shots
[26:31.000 --> 26:32.000]  and they're bad and we got to get them.
[26:33.000 --> 26:34.000]  They need to be arrested.
[26:35.000 --> 26:36.000]  They're criminals.
[26:37.000 --> 26:38.000]  He said, they're criminals, yes.
[26:39.000 --> 26:40.000]  No, you're the criminal.
[26:41.000 --> 26:42.000]  You're the criminal.
[26:43.000 --> 26:44.000]  You paid off the politicians
[26:45.000 --> 26:46.000]  and bought up the health departments in the West
[26:47.000 --> 26:48.000]  and put this poison on us that you know damn well
[26:49.000 --> 26:50.000]  destroys the immune system
[26:51.000 --> 26:52.000]  and causes all these heart attacks
[26:52.000 --> 26:54.000]  or mass shooting at a vaccine facility
[26:55.000 --> 26:56.000]  or an attack on one of these guys or Fauci.
[26:57.000 --> 26:58.000]  99% chance they did it
[27:01.000 --> 27:02.000]  and then they're going to blame it on us
[27:03.000 --> 27:04.000]  because that's how they operate.
[27:05.000 --> 27:06.000]  That's the next thing they're going to do
[27:07.000 --> 27:08.000]  and they're so pissed that Tucker Carlson
[27:09.000 --> 27:10.000]  exposed January 6th as an inside job.
[27:11.000 --> 27:12.000]  They're so mad that we're getting people
[27:13.000 --> 27:14.000]  to think about this and know what's coming.
[27:15.000 --> 27:16.000]  And I told you a year and a half ago
[27:17.000 --> 27:18.000]  they're going to stage terror attacks
[27:19.000 --> 27:20.000]  on the anti-vaxxers under martial law.
[27:20.000 --> 27:21.000]  We don't want to die.
[27:22.000 --> 27:23.000]  We don't want to get shot with the poison
[27:24.000 --> 27:25.000]  so we get shot with the bullets.
[27:26.000 --> 27:27.000]  This is very, very simple.
[27:28.000 --> 27:29.000]  This has been done in Africa and Latin America
[27:30.000 --> 27:31.000]  and Asia where they come in and inject people
[27:32.000 --> 27:33.000]  and a year later half the village is dead.
[27:34.000 --> 27:35.000]  The next time people run when they see
[27:36.000 --> 27:37.000]  the UN trucks coming, run by Tedris.
[27:38.000 --> 27:40.000]  Then they use helicopters and just take them out.
[27:41.000 --> 27:42.000]  They even have New York Times articles about
[27:43.000 --> 27:44.000]  oh, these villagers wouldn't turn on their land
[27:45.000 --> 27:46.000]  to a carbon sink and did not follow the UN directive
[27:47.000 --> 27:48.000]  so 10,000 were killed by UN forces.
[27:48.000 --> 27:49.000]  Just foot, foot, no.
[27:50.000 --> 27:51.000]  Just line them up, shoot them.
[27:52.000 --> 27:53.000]  Then as that collapses they all run and flee here.
[27:54.000 --> 27:55.000]  Soros gives them a $3,000 debit card
[27:56.000 --> 27:59.000]  and literally there's now like 5 million refugees
[28:00.000 --> 28:01.000]  from the Caribbean and Africa already in the U.S.
[28:02.000 --> 28:03.000]  in the first 10 months of this year.
[28:04.000 --> 28:05.000]  Oh yeah, folks.
[28:06.000 --> 28:07.000]  The war patrol real numbers are as of October
[28:08.000 --> 28:09.000]  10 million people already got into the U.S.
[28:10.000 --> 28:11.000]  It wasn't 2 million or 3 million.
[28:12.000 --> 28:13.000]  10 million.
[28:14.000 --> 28:15.000]  10 million.
[28:15.000 --> 28:17.000]  And the UN says that's just the start.
[28:18.000 --> 28:21.000]  By 2050, 640 million people are going to be brought here
[28:22.000 --> 28:24.000]  as, quote, replacement migration from the third world.
[28:25.000 --> 28:27.000]  Exporting the third world here to capture us
[28:28.000 --> 28:29.000]  under UN control.
[28:30.000 --> 28:31.000]  And where are the governors?
[28:32.000 --> 28:33.000]  Where are the legislatures?
[28:34.000 --> 28:35.000]  Where are the leaders telling you you're in a war
[28:36.000 --> 28:37.000]  under the Great Reset?
[28:38.000 --> 28:39.000]  I'll tell you about it when we come back
[28:40.000 --> 28:42.000]  but first I'm going to hit the very extreme
[28:42.000 --> 28:44.000]  poisonous, only use an emergency,
[28:45.000 --> 28:47.000]  only break glass when someone's having a horrible heart attack,
[28:48.000 --> 28:51.000]  drug being added with no fanfare or coverage
[28:52.000 --> 28:53.000]  to the children's Pfizer shots.
[28:54.000 --> 28:55.000]  That's right. Stay with us.
[29:03.000 --> 29:05.000]  It's now becoming accepted knowledge.
[29:06.000 --> 29:09.000]  Accepted fact that global government run by private corporations
[29:09.000 --> 29:11.000]  is taking over the United States
[29:12.000 --> 29:13.000]  and other formerly sovereign nations.
[29:14.000 --> 29:15.000]  They're being destroyed.
[29:16.000 --> 29:17.000]  All the checks and balances are being annihilated.
[29:18.000 --> 29:19.000]  Our borders are being destroyed.
[29:20.000 --> 29:21.000]  Our currency is being destroyed.
[29:22.000 --> 29:23.000]  And the American people have been listed as terrorists
[29:24.000 --> 29:25.000]  by the rogue federal government.
[29:26.000 --> 29:27.000]  Info wars is going to continue to fight on
[29:28.000 --> 29:29.000]  and there is a big awakening happening.
[29:30.000 --> 29:31.000]  We have a good chance of beating these people
[29:32.000 --> 29:33.000]  but we're not going to be able to stay on air
[29:34.000 --> 29:35.000]  unless you support us and you've been doing it.
[29:36.000 --> 29:37.000]  So spread the word about the broadcast,
[29:37.000 --> 29:38.000]  we have great products at infowarstore.com.
[29:39.000 --> 29:40.000]  If you're shopping with the big corporations
[29:41.000 --> 29:42.000]  or the establishment, you're aiding the enemy.
[29:43.000 --> 29:44.000]  If you're funding us and getting great products,
[29:45.000 --> 29:47.000]  you are helping lead the war effort.
[29:48.000 --> 29:49.000]  I cannot express to you how important it is
[29:50.000 --> 29:51.000]  to buy your products and do your Christmas shopping
[29:52.000 --> 29:53.000]  and do your Black Friday shopping
[29:54.000 --> 29:55.000]  at infowarstore.com.
[29:56.000 --> 29:57.000]  We've got store-wide free shipping right now
[29:58.000 --> 29:59.000]  and double-patria points.
[30:00.000 --> 30:01.000]  I never compromise the quality of ingredients
[30:02.000 --> 30:03.000]  we put in info wars live products
[30:04.000 --> 30:05.000]  and that's why for more than two years
[30:05.000 --> 30:06.000]  we've sold out of Ultimate Bone Broth
[30:07.000 --> 30:09.000]  and we could never get the ingredients again
[30:10.000 --> 30:11.000]  until now and we have reformulated
[30:12.000 --> 30:13.000]  and not just used the same ingredients,
[30:14.000 --> 30:16.000]  we've boosted it and made them even stronger.
[30:17.000 --> 30:18.000]  So out of all the bone broths out there,
[30:19.000 --> 30:20.000]  I'm telling you this is next level.
[30:21.000 --> 30:22.000]  Listen to what it's got in it.
[30:23.000 --> 30:24.000]  Cutting edge chicken bone broth protein isolate powder
[30:25.000 --> 30:26.000]  for better flavor and dissolvability.
[30:27.000 --> 30:28.000]  It's got turmeric root, chaga mushroom,
[30:29.000 --> 30:31.000]  bee pollen, goji berry, alfalfa herb powder
[30:31.000 --> 30:34.000]  and a bunch of other amazing known berries.
[30:35.000 --> 30:36.000]  The turbo charge your body with antioxidants
[30:37.000 --> 30:38.000]  and then it's got a bunch of other incredible things
[30:39.000 --> 30:40.000]  like magnesium, potassium and sodium added.
[30:41.000 --> 30:42.000]  I mean this sucker has got everything for your electrolytes.
[30:43.000 --> 30:44.000]  It's got real organic cocoa butter powder
[30:45.000 --> 30:47.000]  with natural chocolate flavor and a touch of sea salt
[30:48.000 --> 30:49.000]  and it just goes on and on.
[30:50.000 --> 30:51.000]  It is now back in stock.
[30:52.000 --> 30:53.000]  Ultimate Bone Broth Plus
[30:54.000 --> 30:55.000]  available at 20% off and free shipping
[30:56.000 --> 30:57.000]  out of the gates at infowarstore.com.
[30:57.000 --> 31:01.000]  Ultimate Bone Broth is back and better than ever
[31:02.000 --> 31:03.000]  and 20% off plus free shipping
[31:04.000 --> 31:05.000]  and double patriot points for our new sale.
[31:06.000 --> 31:07.000]  After years of being off the shelves
[31:08.000 --> 31:09.000]  we're bringing back one of the biggest
[31:10.000 --> 31:11.000]  fan favorite formulas ever
[31:12.000 --> 31:13.000]  and it's now been reformulated as even stronger.
[31:14.000 --> 31:15.000]  It's Ultimate Bone Broth Plus.
[31:16.000 --> 31:18.000]  It's got concentrated high quality chicken broth protein,
[31:19.000 --> 31:20.000]  turmeric root that's so amazing,
[31:21.000 --> 31:23.000]  chaga mushroom, bee pollen, goji berry,
[31:24.000 --> 31:25.000]  alfalfa herb powder,
[31:25.000 --> 31:27.000]  then it's got added magnesium and potassium
[31:28.000 --> 31:29.000]  for electrolytes.
[31:30.000 --> 31:31.000]  It's got real organic cocoa bean powder
[31:32.000 --> 31:33.000]  with natural chocolate flavor
[31:34.000 --> 31:35.000]  and a touch of sea salt.
[31:36.000 --> 31:37.000]  It even tastes better than last formula
[31:38.000 --> 31:39.000]  and what it does for your body is simply amazing.
[31:40.000 --> 31:41.000]  And again it has that cutting edge,
[31:42.000 --> 31:44.000]  chicken broth, protein, isolate powder
[31:45.000 --> 31:46.000]  for better flavor and solvability.
[31:47.000 --> 31:48.000]  You're gonna love this
[31:49.000 --> 31:50.000]  and what it does for your joints,
[31:51.000 --> 31:52.000]  what it does for your body,
[31:52.000 --> 31:54.000]  it's simply amazing and it helps
[31:55.000 --> 31:56.000]  finding info war.
[31:57.000 --> 31:58.000]  This is really the best bone broth out there
[31:59.000 --> 32:00.000]  so get yours at infowarstore.com today.
[32:01.000 --> 32:02.000]  I am cutting this announcement
[32:03.000 --> 32:04.000]  on the afternoon of Thursday,
[32:05.000 --> 32:06.000]  November 4th, 2021.
[32:07.000 --> 32:08.000]  That means you've only got 10 days
[32:09.000 --> 32:10.000]  as of taping this to get store-wide free
[32:11.000 --> 32:12.000]  shipping, double patriot points.
[32:13.000 --> 32:14.000]  That was 60% off on our best selling items.
[32:15.000 --> 32:16.000]  We have winter sun at 50% off.
[32:17.000 --> 32:18.000]  So good for your body, so good for your immune system.
[32:19.000 --> 32:20.000]  50% off.
[32:20.000 --> 32:21.000]  So good for your libido, your stamina,
[32:22.000 --> 32:23.000]  your immune system, your whole body
[32:24.000 --> 32:25.000]  taking out of the tongue.
[32:26.000 --> 32:27.000]  60% off.
[32:28.000 --> 32:29.000]  We've got a bunch of products sold out for a long time
[32:30.000 --> 32:31.000]  like Brainforce Plus back in stock,
[32:32.000 --> 32:33.000]  50% off and we have Ultimate Bone Broth
[32:34.000 --> 32:35.000]  back in stock at infowarstore.com.
[32:36.000 --> 32:37.000]  It's now Bone Broth Plus.
[32:38.000 --> 32:39.000]  So it's Ultimate Bone Broth Plus,
[32:40.000 --> 32:41.000]  20% off and it's even stronger
[32:42.000 --> 32:43.000]  than the last formula we had.
[32:44.000 --> 32:45.000]  It is amazing for your whole body,
[32:46.000 --> 32:47.000]  amazing for your joints, amazing for inflammation
[32:47.000 --> 32:49.000]  and it runs the info war, which is so important
[32:50.000 --> 32:51.000]  in the fight against the new world order.
[32:52.000 --> 32:53.000]  So thank you all for your support
[32:54.000 --> 32:55.000]  with supply chain breakdowns.
[32:56.000 --> 32:57.000]  I recommend you get your Christmas shopping done now
[32:58.000 --> 32:59.000]  and have it done and support the info war
[32:59.000 --> 33:26.000] .
[33:26.000 --> 33:28.000]  All right, my friends, remember,
[33:29.000 --> 33:30.000]  the British Medical Journal came out
[33:31.000 --> 33:32.000]  two weeks ago and said they'd looked
