[00:00:11.713 --> 00:00:12.834]  Well, here we are.
[00:24:24.621 --> 00:24:26.582]  MSNBC said hate Whitey.
[00:24:26.582 --> 00:24:28.183]  Van Jones said it's a white lash.
[00:24:28.183 --> 00:24:33.844]  The Austin American-Statesman said the biggest terror is white men.
[00:24:33.844 --> 00:24:40.187]  The Texas State University School newspaper said that white DNA is an abomination.
[00:24:40.187 --> 00:24:40.987]  How about this today?
[00:24:41.787 --> 00:24:43.129]  Hmm.
[00:24:43.129 --> 00:24:46.673]  Yale University teaches students counter-narratives around whiteness.
[00:24:46.673 --> 00:24:48.495]  It's all about anti-white.
[00:24:48.495 --> 00:24:51.619]  Where did this come from?
[00:24:51.619 --> 00:24:53.782]  When did this become an issue?
[00:24:53.782 --> 00:24:55.624]  It wasn't when I was growing up.
[00:24:55.624 --> 00:24:56.946]  Why is it an issue now?
[00:24:56.946 --> 00:24:58.608]  Why did it happen after Obama?
[00:25:01.357 --> 00:25:03.057]  This was a tweet I put out from the War Room.
[00:25:23.188 --> 00:25:24.569]  So it doesn't matter.
[00:25:24.569 --> 00:25:25.230]  It doesn't matter.
[00:25:25.230 --> 00:25:29.833]  You could bow down, beg, for, oh, forgive me, black people.
[00:25:29.833 --> 00:25:30.674]  It doesn't matter.
[00:25:30.674 --> 00:25:31.535]  You're still whitey.
[00:25:31.535 --> 00:25:33.076]  You're still bad.
[00:25:33.076 --> 00:25:34.838]  You can't prove that you're not racist.
[00:25:34.838 --> 00:25:36.779]  Trump can't prove he's not racist.
[00:25:36.779 --> 00:25:41.583]  Because the very notion that he's racist, the very belief that he's racist isn't real.
[00:25:41.583 --> 00:25:42.624]  It's fake.
[00:25:42.624 --> 00:25:43.785]  It's fabricated.
[00:25:43.785 --> 00:25:46.167]  It's fomented.
[00:25:46.167 --> 00:25:47.668]  And so now what do they do?
[00:25:47.668 --> 00:25:48.349]  They send their
[00:25:49.927 --> 00:25:52.608]  Operatives in higher education to say white is bad.
[00:25:52.608 --> 00:25:56.889]  They send their operatives in the mainstream media to say that white people are bad.
[00:25:56.889 --> 00:26:01.230]  They send their operatives in the entertainment industry to say that white people are bad.
[00:26:01.230 --> 00:26:07.772]  And then you wonder why the left is so filled with hate and rage and anger.
[00:26:07.772 --> 00:26:11.553]  For America, for the family, for God, for themselves, for everything.
[00:26:11.553 --> 00:26:14.114]  It's because that's the message that they keep getting.
[00:26:15.384 --> 00:26:16.204]  I hate Whitey.
[00:26:16.204 --> 00:26:17.605]  I hate conservatives.
[00:26:17.605 --> 00:26:18.665]  I hate Trump.
[00:26:18.665 --> 00:26:21.006]  I hate America.
[00:26:21.006 --> 00:26:23.526]  Everything's racist.
[00:26:23.526 --> 00:26:24.667]  Trump's a misogynist.
[00:26:24.667 --> 00:26:25.587]  Trump's a xenophobe.
[00:26:25.587 --> 00:26:26.607]  Oh, he's married to an immigrant.
[00:26:26.607 --> 00:26:27.527]  He's married to multiple immigrants.
[00:26:27.527 --> 00:26:29.328]  He's a xenophobe.
[00:26:29.328 --> 00:26:31.148]  Yes.
[00:26:31.148 --> 00:26:33.049]  It doesn't make any sense at all.
[00:26:33.049 --> 00:26:38.270]  And then they have this huge deal about the Black Panther movie.
[00:26:38.270 --> 00:26:43.772]  And then I actually go watch it, and it's not even a political agenda.
[00:26:43.772 --> 00:26:44.592]  It's just a movie.
[00:26:45.950 --> 00:26:50.634]  But, oh, it was, oh, but it's a black cast, so we have to praise it and love it.
[00:26:50.634 --> 00:26:52.936]  Gets a 100% review on Rotten Tomatoes.
[00:26:52.936 --> 00:26:54.717]  Wasn't that good?
[00:26:54.717 --> 00:26:55.738]  Wasn't that good?
[00:26:55.738 --> 00:26:56.679]  I'd give it a 65%.
[00:26:56.679 --> 00:27:00.182]  I'd give it a 65%.
[00:27:00.182 --> 00:27:01.763]  Maybe 70 at the highest.
[00:27:01.763 --> 00:27:03.144]  Not a bad movie.
[00:27:03.144 --> 00:27:06.187]  Not because it had some political agenda, just because it wasn't that good for me.
[00:27:06.187 --> 00:27:09.149]  Didn't think the character development was there.
[00:27:09.149 --> 00:27:13.633]  Oh, but, oh, but it's all black people, so we have to say it's so good!
[00:27:15.356 --> 00:27:18.199]  We're going to get more to that than stacks of news later, folks.
[00:27:18.199 --> 00:27:22.303]  But look, InfoWars is under tremendous censorship.
[00:27:22.303 --> 00:27:23.585]  We don't talk about it enough.
[00:27:25.169 --> 00:27:28.050]  And it's honestly unbelievable behind the scenes what we go through.
[00:27:28.050 --> 00:27:32.012]  So the only way we're able to operate is InfoWarsStore.com.
[00:27:32.012 --> 00:27:33.733]  That keeps us independent.
[00:27:33.733 --> 00:27:37.915]  That keeps us basically run by you, supported by you.
[00:27:37.915 --> 00:27:39.675]  So we've got great specials going.
[00:27:39.675 --> 00:27:42.176]  And Super Blue is 50% off right now, folks.
[00:27:42.176 --> 00:27:43.377]  This is selling out quickly.
[00:27:43.377 --> 00:27:50.160]  So we've decided we're going to keep the 50% off special, even though it's causing us to sell out of our supply.
[00:27:50.160 --> 00:27:51.420]  So we're going to keep the special at 50% off.
[00:27:53.203 --> 00:27:59.588]  Just be warned, it's not going to last much longer because supplies are about to be sold out.
[00:27:59.588 --> 00:28:05.893]  So instead of going full price where we could sell the product and sell out by the time we're due for another shipment,
[00:28:06.738 --> 00:28:14.302]  We've decided just to continue to sell it at 50% off and then we'll be out of Super Blue Fluoride Free Toothpaste until our next shipment comes in.
[00:28:14.302 --> 00:28:25.167]  So, if you're about to run out and you're a regular user, make sure you get to InfoWarsStore.com now and get your Super Blue Fluoride Free Toothpaste because it is about to sell out.
[00:28:25.167 --> 00:28:29.289]  Now, if you are on the auto-ship program, you don't have to worry about this.
[00:28:29.969 --> 00:28:40.771]  Because with the AutoShip program, we guarantee it to be in stock for you, so we hold some back whenever we are about to run out like this for our AutoShip customers, which also gives you an extra 10% discount.
[00:28:40.771 --> 00:28:44.092]  So, Super Blue Fluoride Free Toothpaste is about to be sold out.
[00:28:44.092 --> 00:28:47.772]  We're going to keep the 50% off special, but that means it's going to sell out.
[00:28:47.772 --> 00:28:57.434]  So, if you need some Super Blue or you're ready to try it, go to InfoWarsTore.com today and take advantage of 50% off Super Blue Fluoride Free Toothpaste, the best toothpaste in the world.
[00:28:57.434 --> 00:28:57.994]  We'll be right back.
[00:28:59.469 --> 00:29:03.210]  One out of four people listening to my voice right now could die from heart disease.
[00:29:03.210 --> 00:29:07.911]  This could be your last year and you don't even know it because you don't know the early warning signs.
[00:29:07.911 --> 00:29:15.832]  If you think you're safe because your cholesterol levels are normal, think again because studies show that 75% of heart attack patients also had normal cholesterol levels.
[00:29:15.832 --> 00:29:21.314]  Let me introduce you to Strauss Heart Drops, a world-famous heart and brain formula made in Canada.
[00:29:21.314 --> 00:29:24.994]  It's time-tested and will give you clinical results in 90 days or your money back.
[00:29:24.994 --> 00:29:27.055]  Learn more at ScienceOfHeartDisease.com.
[00:29:27.055 --> 00:29:28.255]  They are shipping free this month.
[00:29:29.716 --> 00:29:30.917]  Hear that?
[00:29:30.917 --> 00:29:36.321]  That's the sound of a house being trashed while a gang of thieves ransack the place.
[00:29:36.321 --> 00:29:39.203]  And what they don't steal will be destroyed.
[00:29:39.203 --> 00:29:42.805]  This year, resolve not to be the next victim of a break-in.
[00:29:42.805 --> 00:29:50.371]  Go to Faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[00:29:50.371 --> 00:29:54.974]  Security is a mindset, and Faketv should be part of your security solution.
[00:29:54.974 --> 00:29:57.396]  Be vigilant, but not fearful.
[00:29:57.396 --> 00:29:57.836]  Faketv.com
[00:30:00.325 --> 00:30:12.429]  Top scientists and researchers agree we are being hit by toxic weapons in the food and water supply that are making us fat, sick, and stupid.
[00:30:12.429 --> 00:30:13.790]  So what do we do about it?
[00:30:13.790 --> 00:30:17.131]  Well, for starters, don't just sit there and take it.
[00:30:17.131 --> 00:30:23.213]  Fight back with the all-new Supercharged Brain Force Plus and feel the rush
[00:30:23.613 --> 00:30:24.894]  Without the crash.
[00:30:24.894 --> 00:30:31.501]  RainForce Plus is the next generation of advanced neural activation and nootropics.
[00:30:31.501 --> 00:30:39.049]  And now we've added a brand new ingredient called Black Pepper Fruit Extract that gives you an added kick.
[00:30:39.889 --> 00:30:52.593]  Other ingredients include vitamin B12 and neurological tonic and cognitive enhancers that will allow you to flip the switch and supercharge your state of mind.
[00:30:52.593 --> 00:30:53.934]  It's the real deal.
[00:30:53.934 --> 00:30:55.654]  Brain Force Plus.
[00:30:55.654 --> 00:30:59.016]  Secure your bottle right now at InfoWarsStore.com.
[00:31:01.030 --> 00:31:05.714]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[00:31:05.714 --> 00:31:16.142]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:31:17.043 --> 00:31:21.848]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:31:21.848 --> 00:31:30.256]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:31:30.256 --> 00:31:37.963]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:31:37.963 --> 00:31:39.905]  Wake up refreshed and take on the day.
[00:31:40.385 --> 00:31:48.332]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:31:48.332 --> 00:31:52.016]  Get the sleep you deserve and experience the power of knockout.
[00:31:52.016 --> 00:31:56.400]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:31:56.400 --> 00:31:57.841]  That's InfoWarsLife.com
[00:32:00.014 --> 00:32:09.436]  Following last week's mass shooting that left 17 dead at a Florida high school, lawmakers in various states have launched proposals to arm teachers.
[00:32:09.436 --> 00:32:17.817]  Adan Salazar reports that legislators in Florida are drafting an amendment to a bill which would legalize the carry of firearms on school grounds.
[00:32:17.817 --> 00:32:27.299]  If passed, the bill would let employees carry guns on campuses if they passed background checks and were certified with training created by the state's criminal justice standards.
[00:32:27.819 --> 00:32:39.326]  Florida joins several other states that are drafting legislation that would allow some public school teachers and administrators to receive firearms training and be authorized to carry concealed weapons during the school day.
[00:32:39.326 --> 00:32:51.853]  In a press release Thursday, Representative Will Ainsworth said, And as the parent of three public school students, I believe we must act now in order to prevent another tragedy.
[00:32:52.273 --> 00:32:56.861]  Currently about one-third of states allow teachers to carry firearms on campus.
[00:32:56.861 --> 00:33:03.451]  Leanne McAdoo, InfoWars.com.
[00:33:03.451 --> 00:33:06.075]  You're listening to the Alex Jones Show!
[00:33:15.746 --> 00:33:22.231]  And now, the tip of the spear, leading the fight to take back the nation.
[00:33:22.231 --> 00:33:24.552]  It's Owen Troyer.
[00:33:24.552 --> 00:33:28.595]  You're listening to the Alex Jones Show.
[00:33:28.595 --> 00:33:30.216]  There's so much news to cover today.
[00:33:30.216 --> 00:33:36.480]  I'm gonna try to get through all of it in the three hours I have before we go to Gerald Cilenti.
[00:33:36.480 --> 00:33:41.724]  Alex Jones joins us in the next segment to break something down that's key.
[00:33:43.083 --> 00:33:50.265]  And it all ties back into the main story, which is... I mean, this is honestly behind everything.
[00:33:50.265 --> 00:34:01.349]  There's all the little angles, there's all the different battlefields, there's all the different information warfare and psychological warfare, but it's all... See, it all comes down to this.
[00:34:03.152 --> 00:34:06.794]  America number one enemy at world government summit.
[00:34:06.794 --> 00:34:10.275]  Folks, this has always been the story.
[00:34:10.275 --> 00:34:16.218]  You can't have a world government if America still exists.
[00:34:16.218 --> 00:34:22.220]  Oh say does that star-spangled banner still wave over the land of the free and the home of the brave.
