whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:21:08.840 --> 00:21:11.160]   She's out there attacking everybody.
[00:21:11.160 --> 00:21:13.160]   And also saying, no, I still may run.
[00:21:13.160 --> 00:21:19.120]   Ladies and gentlemen, I've talked to multiple people that have been at the meetings, OK,
[00:21:19.120 --> 00:21:23.840]   at the meetings where she's holding court with the Democratic National Committee, the
[00:21:23.840 --> 00:21:32.200]   top people at government facilities and at her house where she's calling the shots.
[00:21:32.200 --> 00:21:35.680]   And first I got told about that by one individual.
[00:21:35.680 --> 00:21:37.720]   Then I got told by another person was there.
[00:21:37.720 --> 00:21:41.880]   You can obviously guess what type of people would be there that wouldn't be in the DNC,
[00:21:41.880 --> 00:21:43.880]   but would be hearing this to their heart.
[00:21:43.880 --> 00:21:47.960]   And you say, why in the world would they tell you something like that when it's so dangerous?
[00:21:47.960 --> 00:21:50.280]   Because she's so mean.
[00:21:50.280 --> 00:21:54.280]   She will scream at people and say, don't look at me in the eyes, you filth, you scum, you
[00:21:54.280 --> 00:21:55.280]   idiot.
[00:21:55.280 --> 00:21:56.280]   She hates children.
[00:21:56.280 --> 00:21:57.280]   She hates cats.
[00:21:57.280 --> 00:21:59.160]   She hates dogs.
[00:21:59.160 --> 00:22:00.160]   Look it up.
[00:22:00.160 --> 00:22:01.160]   It's admitted.
[00:22:01.160 --> 00:22:04.720]   You cannot understand what a hateful sack of garbage she is.
[00:22:04.720 --> 00:22:05.720]   OK.
[00:22:05.720 --> 00:22:06.920]   That's coming up next segment.
[00:22:06.920 --> 00:22:11.840]   The point is, it all ties together.
[00:22:11.840 --> 00:22:17.480]   They intend to take down all the independent media before her announcing.
[00:22:17.480 --> 00:22:25.040]   And they intend to take down all the independent media before they move on Trump.
[00:22:25.040 --> 00:22:27.800]   And we know exactly how they're going to move on Trump.
[00:22:27.800 --> 00:22:32.720]   So I'm going to say this right now to the president.
[00:22:32.720 --> 00:22:40.920]   Mr. President, you are not defending yourself, you're not defending your family, you're not
[00:22:40.920 --> 00:22:44.880]   defending this country in one critical area.
[00:22:44.880 --> 00:22:50.760]   And that's exercising your authority, but also your duty.
[00:22:50.760 --> 00:22:58.600]   When we have a rogue deputy attorney general that outside of law set up a whole new system
[00:22:58.600 --> 00:23:06.280]   and appointed a special counsel, unelected god emperor, who himself helped cover up the
[00:23:06.280 --> 00:23:10.040]   crimes of the Clintons and others with the Russians and other foreign governments, and
[00:23:10.040 --> 00:23:17.400]   who himself helped deliver uranium to the Russians on the Stockholm, Sweden tarmac.
[00:23:17.400 --> 00:23:25.240]   And who himself first made his bones using Whitey Bulger as a hitman in Boston, and who
[00:23:25.240 --> 00:23:33.240]   then went on to just be the absolute mafia teeth of the white shoe boy, Robert Mueller.
[00:23:33.240 --> 00:23:36.080]   He's the Luco Brasi of the FBI.
[00:23:36.080 --> 00:23:39.060]   He's the guy they send in to cover up 9/11.
[00:23:39.060 --> 00:23:47.040]   He's the guy they send in, I mean, he's the dirtiest of the dirty dirties.
[00:23:47.040 --> 00:23:58.240]   And this individual is now two years into this fake witch hunt and another fake indictment,
[00:23:58.240 --> 00:24:07.180]   seven of them, with nothing about Russia, nothing about collusion, nothing.
[00:24:07.180 --> 00:24:14.840]   And they've lied to Congress and said that they weren't having a counter espionage investigation
[00:24:14.840 --> 00:24:17.920]   of you.
[00:24:17.920 --> 00:24:23.160]   Months and months after they were running it, Comey, McCabe, Rosenstein, all of them
[00:24:23.160 --> 00:24:27.760]   lied to Congress, lied to the president.
[00:24:27.760 --> 00:24:36.560]   The judicial system has been hijacked by these people using fake warrants and fake FISA garbage
[00:24:36.560 --> 00:24:38.500]   that's been proven to be a fraud as well.
[00:24:38.500 --> 00:24:45.640]   So they lied to the judicial, they lied to the legislative, they lied to the executive,
[00:24:45.640 --> 00:24:48.000]   and then they claim that Roger Stone lied.
[00:24:48.000 --> 00:24:55.120]   When you read that indictment, there's nothing there except Roger acting like he was trying
[00:24:55.120 --> 00:24:58.640]   to get in the local college play of acting like a gangster.
[00:24:58.640 --> 00:25:00.840]   I mean, there is some of that in there.
[00:25:00.840 --> 00:25:06.240]   I never really heard Roger act like that, but that's what the texts are.
[00:25:06.240 --> 00:25:08.700]   He's gonna explain that coming up in the second hour.
[00:25:08.700 --> 00:25:20.480]   But as for crimes, as for committing any crimes, as for any Russian collusion, zero.
[00:25:20.480 --> 00:25:22.540]   Absolute total, complete zero.
[00:25:22.540 --> 00:25:29.460]   And so if the president allows the rogue Justice Department, hijacked for decades by George
[00:25:29.460 --> 00:25:35.940]   Herbert Walker Bush, who then ever since he got in control with the man that Trump has
[00:25:35.940 --> 00:25:46.300]   nominated to come back into control, who is the person that brought Mueller in, Burr is
[00:25:46.300 --> 00:25:53.060]   the mentor of Mueller.
[00:25:53.060 --> 00:25:55.340]   And now they're back.
[00:25:55.340 --> 00:25:59.960]   That signals to everyone weakness and incompetence.
[00:25:59.960 --> 00:26:04.860]   So no wonder they think they can commit all these crimes and do all these things and have
[00:26:04.860 --> 00:26:09.220]   all these SWAT team raids to try to intimidate people, because they think you're weak and
[00:26:09.220 --> 00:26:11.820]   they think America is weak.
[00:26:11.820 --> 00:26:14.940]   And they think we're stupid and they run circles around us.
[00:26:14.940 --> 00:26:21.460]   I mean, if you go back to Burr, he oversaw with the Clintons who worked for Bush Sr.
[00:26:21.460 --> 00:26:25.580]   The MENA operation and some of the most nasty stuff you've ever seen.
[00:26:25.580 --> 00:26:28.860]   He came right directly out of the CIA to take over the FBI.
[00:26:28.860 --> 00:26:31.940]   They used to have wars between each other.
[00:26:31.940 --> 00:26:33.300]   Separation of powers, that's good.
[00:26:33.300 --> 00:26:35.900]   No, that's the beginning of a total CIA takeover.
[00:26:35.900 --> 00:26:39.940]   And Phil Mudd being brought in, who gets up on TV and says we're gonna kill President
[00:26:39.940 --> 00:26:47.900]   Trump on CNN, former head of counterterrorism at the CIA, who's brought in to also work
[00:26:47.900 --> 00:26:49.220]   at the FBI.
[00:26:49.220 --> 00:26:50.220]   So that's what's happened.
[00:26:50.220 --> 00:26:57.660]   They brought in a bipartisan group, but mainly Democrats, but bipartisan group of globalists.
[00:26:57.660 --> 00:26:59.900]   The Bushes are really Democrats.
[00:26:59.900 --> 00:27:03.340]   They bring in these Rockefeller Republicans who are really Democrats, and they put their
[00:27:03.340 --> 00:27:07.060]   people in ever since 1989.
[00:27:07.060 --> 00:27:10.100]   They've really had their full coup over the country.
[00:27:10.100 --> 00:27:14.940]   And then they all got lazy or whatever, and Trump got in in 2016, and they freaked out.
[00:27:14.940 --> 00:27:20.580]   And so the first thing Rosenstein did was appoint Robert Mueller, who'd brought him
[00:27:20.580 --> 00:27:27.540]   into power before that, to then set up this whole criminal enterprise to try to drag net
[00:27:27.540 --> 00:27:32.700]   everybody associated with Trump to find somebody who would then lie about the president so
[00:27:32.700 --> 00:27:35.060]   they wouldn't get sent to prison.
[00:27:35.060 --> 00:27:37.120]   That's all this is.
[00:27:37.120 --> 00:27:40.800]   And no one talks about that, not even Roger when he's on national TV.
[00:27:40.800 --> 00:27:46.980]   He talks about how he didn't really mean it when he threatened somebody, or how he never
[00:27:46.980 --> 00:27:53.340]   talked to Assange, which is true, defending himself from a witch hunt instead of, it's
[00:27:53.340 --> 00:27:55.620]   the analogy of the Nuremberg trials.
[00:27:55.620 --> 00:28:00.860]   1946, after World War II, thousands of Nazis executed, thousands tried.
[00:28:00.860 --> 00:28:08.100]   And it'd be like if you were a GI that fought in the war and got a Purple Heart, and you
[00:28:08.100 --> 00:28:12.280]   got arrested as a Nazi after the war, and you get brought into Nuremberg, and Hermann
[00:28:12.280 --> 00:28:18.780]   Goering is the prosecutor, and Adolf Hitler is the main judge, the chief justice.
[00:28:18.780 --> 00:28:25.020]   And you're like, hey, wait a minute, you're saying I'm a Nazi, I'm a GI.
[00:28:25.020 --> 00:28:26.800]   There's no proof of me being a Nazi.
[00:28:26.800 --> 00:28:31.060]   You're the Nazis, you're Adolf Hitler, you're Robert Mueller, you're Uranium One, you're
[00:28:31.060 --> 00:28:33.280]   Hillary Clinton, you're the sellout of everything.
[00:28:33.280 --> 00:28:37.820]   You're involved with the foundations, you're total deep state.
[00:28:37.820 --> 00:28:44.860]   And they just move forward insanely, and the president sits there and is told, well, Mr.
[00:28:44.860 --> 00:28:48.580]   Burr wrote a memo saying that Mueller had gone too far.
[00:28:48.580 --> 00:28:52.580]   So then they trick Trump to nominate him, and then it's all a big, sick joke.
[00:28:52.580 --> 00:29:04.020]   Hell, just make Burr and Mueller king of the planet then, hell.
[00:29:04.020 --> 00:29:08.980]   Years ago, InfoWars Life created the powerful MycoZX formula to help you combat internal
[00:29:08.980 --> 00:29:09.980]   yeast.
[00:29:09.980 --> 00:29:13.540]   As the years went on, and more toxins were pumped into the environment, our team knew
[00:29:13.540 --> 00:29:17.620]   we had to create a bigger and better formula to help support your gut health.
[00:29:17.620 --> 00:29:22.620]   MycoZX+ is the result of the search for that formula, a unique natural formula designed
[00:29:22.620 --> 00:29:26.220]   to support the body's natural cleansing of yeast and fungal organisms.
[00:29:26.220 --> 00:29:29.180]   There's no better product to help your body fight back.
[00:29:29.180 --> 00:29:33.540]   MycoZX+ helps support a healthy microbial balance in the body, supports your digestive
[00:29:33.540 --> 00:29:38.260]   tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[00:29:38.260 --> 00:29:42.300]   Powered by an impressive list of ingredients, including grapefruit seed extract, pau-darko
[00:29:42.300 --> 00:29:46.900]   bark, and grape seed extract, our formula is fueled by ingredients that stood the test
[00:29:46.900 --> 00:29:49.820]   of time as powerful micro-balancing properties.
[00:29:49.820 --> 00:29:54.780]   Pick up a bottle of the new and improved MycoZX+ today at InfoWarsLife.com.
[00:29:54.780 --> 00:30:00.420]   That's InfoWarsLife.com.
[00:30:00.420 --> 00:30:05.300]   As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[00:30:05.300 --> 00:30:09.780]   With changes in diet, unnatural ingredients, and stress, you may not be able to get all
[00:30:09.780 --> 00:30:14.820]   the necessary nutrients, amino acids, vitamins, and minerals needed daily.
[00:30:14.820 --> 00:30:19.540]   That's why InfoWarsLife created the powerful Vitamin Mineral Fusion Formula.
[00:30:19.540 --> 00:30:24.700]   The new platinum standard of advanced multivitamin formulation, Vitamin Mineral Fusion uses a
[00:30:24.700 --> 00:30:29.900]   unique delivery system to maximize the effects and give your body the tools it needs to support
[00:30:29.900 --> 00:30:30.900]   your body.
[00:30:30.900 --> 00:30:36.060]   Using a proprietary process, we've managed to make this powerhouse formula into a delicious,
[00:30:36.060 --> 00:30:39.940]   concentrated drink mix that's loaded with high-quality ingredients.
[00:30:39.940 --> 00:30:44.660]   Perfect for a hot summer day or relaxing at home, Vitamin Mineral Fusion is loaded with
[00:30:44.660 --> 00:30:48.780]   34 different essential vitamins, minerals, amino acids, and more.
[00:30:48.780 --> 00:30:53.900]   Start supporting your body's needs in a great-tasting, natural and affordable drink mix with Vitamin
[00:30:53.900 --> 00:30:55.460]   Mineral Fusion today.
[00:30:55.460 --> 00:30:57.900]   Available at InfoWarsStore.com.
[00:30:57.900 --> 00:31:04.820]   It's really hard to have the energy at the end of the day to still get to the gym or
[00:31:04.820 --> 00:31:08.860]   to go for a run or go to the park or heck, even take your dog for a walk.
[00:31:08.860 --> 00:31:10.180]   Believe me, I know.
[00:31:10.180 --> 00:31:15.060]   I spend hours in front of a screen and then hours in front of bright lights every day.
[00:31:15.060 --> 00:31:20.340]   But thanks to super male vitality at InfoWarsStore.com, I still have that energy.
[00:31:20.340 --> 00:31:24.540]   There's no way I could have the energy at the end of a long day to fight back against
[00:31:24.540 --> 00:31:28.700]   the chemicals and the food and water, to fight back against the modern day lifestyle with
[00:31:28.700 --> 00:31:33.740]   the screen time and the extended hours, to still have the stamina and endurance, energy
[00:31:33.740 --> 00:31:40.940]   and drive to get to the gym, get to the park, and get exercise that you need for your health.
[00:31:40.940 --> 00:31:44.940]   So go to InfoWarsStore.com and get super male vitality before it's gone.
[00:31:44.940 --> 00:31:48.620]   This is actually our last run of super male vitality.
