[00:00:06.913 --> 00:00:07.334]  1-800-340-7091.
[01:35:11.558 --> 01:35:14.800]  Then you get these prairie populists and finally you get the New Deal.
[01:35:14.800 --> 01:35:18.702]  The New Deal has a lot of this in it and the attempt to revive that under Kennedy.
[01:35:18.702 --> 01:35:23.804]  So you either have progress and upward mobility or you collapse into Dark Ages.
[01:35:23.804 --> 01:35:26.125]  Right, that's the imperative that civilization faces.
[01:35:26.125 --> 01:35:29.347]  Now one of the things is you've got to gear up scientific
[01:35:29.727 --> 01:35:30.187]  We're good.
[01:35:45.097 --> 01:35:45.958]  Hello, this is Tony.
[01:35:45.958 --> 01:35:47.018]  I'm here at the flood and
[01:36:11.812 --> 01:36:24.358]  The military has been dispatched, and they've been evacuating places that haven't been, and been arresting random people, going through areas that haven't been going.
[01:36:24.358 --> 01:36:24.838]  That's right.
[01:36:24.838 --> 01:36:29.680]  Any excuse now, DWI checkpoints, the mass shooting in Alabama.
[01:36:29.680 --> 01:36:32.101]  Troops show up as they set the precedent for this.
[01:36:32.101 --> 01:36:33.922]  Webster Darbly.
[01:36:33.922 --> 01:36:36.103]  I'd like to hear more from the caller.
[01:36:36.103 --> 01:36:38.824]  I even have pictures of a black helicopter.
[01:36:40.891 --> 01:36:43.593]  It's in the news, Webster, that they're using troops basically for anything.
[01:36:43.593 --> 01:36:48.515]  Yeah, I'm sure they are, but so what's going on with the flood?
[01:36:48.515 --> 01:36:49.556]  With the flood?
[01:36:49.556 --> 01:36:49.936]  Yeah, the flood.
[01:36:49.936 --> 01:36:51.857]  You said you're from the flood area, right?
[01:36:51.857 --> 01:36:53.758]  Yeah, yeah.
[01:36:53.758 --> 01:37:02.063]  The snow, we got like a three-day blizzard and we got like five feet and it melted in.
[01:37:02.063 --> 01:37:04.184]  Global warming's hitting you hard.
[01:37:04.184 --> 01:37:04.885]  Yeah, yeah.
[01:37:05.572 --> 01:37:06.052]  Yeah.
[01:37:06.052 --> 01:37:07.713]  We need a whole bunch of that right now.
[01:37:07.713 --> 01:37:14.597]  I mean, I would say one of the things you could do as a stimulus project is to rebuild the levees, dikes, and water systems so you wouldn't have flooding.
[01:37:14.597 --> 01:37:15.237]  How about that?
[01:37:15.237 --> 01:37:16.477]  Yeah, humans need goals.
[01:37:16.477 --> 01:37:17.198]  Thank you, caller.
[01:37:17.198 --> 01:37:17.898]  Sorry to hear about that.
[01:37:17.898 --> 01:37:19.339]  I know there's floods everywhere.
[01:37:19.339 --> 01:37:24.541]  Let's go ahead and talk to, in this record cold weather, because of global warming, Hamilton in Colorado.
[01:37:24.541 --> 01:37:25.162]  You're on the air.
[01:37:25.162 --> 01:37:25.502]  Go ahead.
[01:37:26.334 --> 01:37:30.797]  Hey, uh, I hope that both of you celebrated Earth Hour yesterday.
[01:37:30.797 --> 01:37:42.906]  Yeah, they turned off lights all over the world, teaching us lights, you know, and fire, and they're trying to restrict fireplaces in Europe, and again, we've got to have feudal lords that rule every facet of our lives.
[01:37:42.906 --> 01:37:46.449]  And if you don't do it, then it must mean you want the planet to burn up.
[01:37:46.449 --> 01:37:51.513]  Well, I actually sat that one out, and I'm wondering whether Al Gore turned off his heated pool in his...
[01:37:52.575 --> 01:37:55.057]  His energy guzzling house that he's got down there.
[01:37:55.057 --> 01:38:01.923]  Well, he's got about five houses, but he does have a 9,000 square foot one that uses about 10 times the energy of the average home, but that's okay.
[01:38:01.923 --> 01:38:02.543]  Right.
[01:38:02.543 --> 01:38:03.784]  Well, he's an oligarch.
[01:38:03.784 --> 01:38:08.968]  Well, I mean, he buys carbon offset credits from his own company, so it's okay.
[01:38:08.968 --> 01:38:09.208]  Right.
[01:38:09.208 --> 01:38:13.372]  And of course, carbon offsets are carbon offsets that never happened in the world.
[01:38:13.372 --> 01:38:18.976]  In other words, they say, yeah, we planted an acre of grass in Africa, but don't go over there because it never happened.
[01:38:18.976 --> 01:38:19.837]  It's a complete scam.
[01:38:20.974 --> 01:38:22.894]  He's basically in the same league with Madoff, right?
[01:38:22.894 --> 01:38:27.435]  Madoff's investments and Al Gore's carbon offsets are in the same league.
[01:38:27.435 --> 01:38:47.439]  I was looking at their website for Earth Hour, and I was looking at supporters, and it showed the logo of the United Nations and the WWF, and of course, WWF was the first president, I believe Prince Bernhard, who also happened to be the founder of the Bullerberg Group.
[01:38:47.959 --> 01:38:48.580]  And a Nazi.
[01:38:48.580 --> 01:38:49.221]  Yeah, and a Nazi.
[01:38:49.221 --> 01:38:54.127]  He was a member of the Brown Shirts, the S.A., and of the Black Shirts, the S.S.
[01:38:54.127 --> 01:39:05.360]  So he was a leading Nazi, and it was Prince Bernard of Holland who joined together with Prince Philip, who's the guy who wants to come back as a deadly virus to kill people and solve the problem of overpopulation.
[01:39:06.050 --> 01:39:12.615]  And that's right, and when you say that to people, it's funny that it's so outrageous, they immediately say, you're full of it.
[01:39:12.615 --> 01:39:16.658]  Oh, well that's Reuters, and he always says, I want to come back as a Democrat.
[01:39:16.658 --> 01:39:24.884]  Don't forget Prince Charles, he says, he talks to his plants, I guess anybody can talk to their plants, but then he says, they answer me, my plants answer me back.
[01:39:24.884 --> 01:39:29.087]  Obama will be visiting the Queen, Prince Philip, and Prince Charles this coming, uh,
[01:39:29.827 --> 01:39:31.888]  This coming week, so we'll see what comes out of that.
[01:39:31.888 --> 01:39:32.769]  Sure, good to hear from you.
[01:39:32.769 --> 01:39:35.050]  Let's go ahead and talk to Chris in Tampa, Florida.
[01:39:35.050 --> 01:39:36.531]  You're on the air, Chris.
[01:39:36.531 --> 01:39:38.712]  Hey Webster, great show on Saturday.
[01:39:38.712 --> 01:39:52.059]  There's no doubt there's plenty of oil, and I'm no doubt a pay biotic, but there are many university studies also showing that there's more seismic activity, including tsunami, in areas of greater oil drilling.
[01:39:52.059 --> 01:39:58.182]  Now, about Obama, during his campaign, he tried to contrast himself from McCain by saying that lobbyists didn't
[01:39:58.662 --> 01:39:59.123]  We're good.
[01:40:17.124 --> 01:40:31.938]  433 of which he has not yet taken action, many thankfully so, such as forcing participation in 401K and IRAs, and he also promised to investigate political conflict of interest between credit rating agencies and financial institutions.
[01:40:31.938 --> 01:40:40.747]  But, you know, regarding the lobbyists, on their Obama-ter, just like a newspaper to drop vowels,
[01:40:41.287 --> 01:40:47.271]  They talk about the PSYOP, I would call it, after he took office.
[01:40:47.271 --> 01:40:59.438]  He signed the executive order on the lobbyists allowing him, the president, to sign waivers arbitrarily and otherwise if they didn't have a waiver they would have to voluntarily recuse themselves.
[01:40:59.938 --> 01:41:03.400]  Don't hold your breath because he always does the opposite of what he's saying.
[01:41:03.400 --> 01:41:05.842]  I think Obama is going to rewrite his memoir there.
[01:41:05.842 --> 01:41:07.583]  He called it the audacity of hope.
[01:41:07.583 --> 01:41:09.864]  He's going to recast that as the mendacity of dope.
[01:41:28.218 --> 01:41:31.240]  Uh, based on the fact that he welshes on all of his promises.
[01:41:31.240 --> 01:41:33.561]  Well, I mean, look at the Chief of Staff for the White House!
[01:41:45.160 --> 01:42:02.300]  He comes off Wall Street as being paid 17 million a year scamming people, and at the same time takes Senator Dodd's wife at AIG, getting the money that he put in there as a little loophole for the bonuses, while he's out saying he's fighting the bonuses, and he's the author of them.
[01:42:02.300 --> 01:42:04.763]  I mean, these people are congenital liars.
[01:42:05.566 --> 01:42:08.648]  And I'd recommend you link to the story at politifact.com.
[01:42:08.648 --> 01:42:14.072]  I don't see that you do right now, but it's campaign promise 240 regarding the lobbyists.
[01:42:14.072 --> 01:42:19.016]  And they asked the White House press office, this is what's Politifact is run by the St.
[01:42:19.016 --> 01:42:22.398]  Pete Times, which I don't, I'm not particularly fond of.
[01:42:22.398 --> 01:42:23.759]  They're not, they're more dishonest.
[01:42:26.121 --> 01:42:26.441]  No, I know.
[01:42:26.441 --> 01:42:30.046]  If you go to PolitiFact, it's just he lies about everything congenitally.
[01:42:30.046 --> 01:42:33.111]  And, you know, Webster, that's a point we've got to make when I complete the interview after the show.
[01:42:33.111 --> 01:42:34.432]  We're going to keep taping in here.
[01:42:34.432 --> 01:42:39.039]  But, I mean, literally, it's like the super lobbyist administration.
[01:42:39.039 --> 01:42:39.700]  It's amazing.
[01:42:39.700 --> 01:42:41.282]  He said he wouldn't hire one of them, though, Webster.
[01:42:42.205 --> 01:42:53.592]  Well, he always was taking money from people who were in the same law firm, and he'd say if a mega law firm had one or two designated lobbyists, he wouldn't take it from them, but the rest of them could bundle in and take it from others.
[01:42:53.592 --> 01:42:55.433]  So, it's basically word games.
[01:42:55.433 --> 01:42:57.194]  Anyway, this doesn't get us anywhere.
[01:42:57.194 --> 01:43:02.798]  The point is that this is the most controlled administration by Wall Street.
[01:43:03.516 --> 01:43:05.436]  I think in all of American history, by far.
[01:43:05.436 --> 01:43:07.877]  In other words, it's a place where there's only one interest.
[01:43:07.877 --> 01:43:14.378]  It's the banking, financier, derivatives, hedge fund interest, and people like heavy industry, they have to grovel, right?
[01:43:14.378 --> 01:43:15.438]  They have to show they're viable.
[01:43:15.438 --> 01:43:21.640]  Yeah, let's talk about, uh, they have to prove that they're viable with the, uh, car companies, but the bankers, they get it all.
[01:43:21.640 --> 01:43:22.240]  Stay there.
[01:43:22.240 --> 01:43:25.020]  We'll also tell you about mandatory service bill lives on.
[01:43:25.020 --> 01:43:26.841]  You want a national draft for you and your family?
[01:43:26.841 --> 01:43:27.321]  Get ready.
[01:43:27.321 --> 01:43:29.621]  Obama is bringing slavery back in.
[01:43:29.621 --> 01:43:31.522]  Supposedly he ended in the 1860s.
[01:43:31.522 --> 01:43:33.022]  It's back under Hare Obama.
[01:43:35.541 --> 01:43:40.043]  If you owe the IRS, you can't make the problem go away without professional help.
[01:43:40.043 --> 01:43:43.404]  But with the help of Dan Pilla, you can get your problem solved.
[01:43:43.404 --> 01:43:48.266]  Hi, I'm Dan Pilla, and I've been solving tax debt problems for 30 years, and I can help you too.
[01:43:48.266 --> 01:43:52.908]  We can stabilize IRS collection action and get your tax debt reduced, sometimes completely eliminated.
[01:43:53.428 --> 01:44:05.271]  And if you received a 1099 from a bank because of mortgage or other debt forgiveness, the vast majority of the time, I can show you how to completely erase it so you pay no taxes on what the IRS will consider to be taxable income.
[01:44:05.271 --> 01:44:08.572]  Call us for a free consultation to discuss the many possibilities.
[01:44:08.572 --> 01:44:08.992]  Call 1-800-34-NO-TAX.
[01:44:08.992 --> 01:44:09.392]  That's 800-34-N-O-T-A-X.
[01:44:15.134 --> 01:44:18.258]  Or go to my website at TaxHelpOnline.com.
[01:44:18.258 --> 01:44:23.566]  Dan Pilla has been protecting taxpayers from the IRS for three decades, and he can help you.
[01:44:23.566 --> 01:44:24.547]  Call us today, 800-346-6829.
[01:44:24.547 --> 01:44:24.927]  That's 800-34-NoTax.
[01:44:32.847 --> 01:44:38.173]  HempUSA.org is now offering free shipping worldwide to better serve our customers.
[01:44:38.173 --> 01:44:44.400]  Our goal is to get these fine hemp products to you in the least amount of time so you can enjoy what the powder seeds and oil can do for you.
[01:44:44.400 --> 01:44:47.143]  HempUSA.org has a warning that the U.S.
[01:44:47.143 --> 01:44:52.469]  food supplies are dangerously low and we urge you to protect your family with hemp storable foods today.
[01:44:52.469 --> 01:44:53.691]  Tomorrow may be too late.
[01:44:53.851 --> 01:44:58.354]  Call 908-691-2608 or visit hempusa.org.
[01:44:58.354 --> 01:45:11.244]  This incredible food source is loaded with enzymes so your body can digest the food you eat, and it creates an alkaline environment where cancer can't grow and parasites cannot live, and brings funguses, viruses, and bacterial levels down and to a halt.
[01:45:11.244 --> 01:45:13.086]  Try our powder seeds and oil today.
[01:45:13.086 --> 01:45:17.429]  Call 908-691-2608 or visit hempusa.org.
[01:45:17.429 --> 01:45:20.392]  If the body has the proper nutrition it will heal itself.
[01:45:20.392 --> 01:45:20.952]  Ask yourself,
[01:45:21.252 --> 01:45:24.478]  Why does our government not allow this crop to grow in the US?
[01:45:24.478 --> 01:45:27.002]  This product is also great for pets and animals.
[01:45:27.002 --> 01:45:28.264]  Call 908-691-2608 or go to hempusa.org today!
[01:45:33.520 --> 01:45:35.541]  Gardeners, you have the seeds.
[01:45:35.541 --> 01:45:38.002]  Now let us help you create the ultimate garden.
[01:45:38.002 --> 01:45:41.523]  And whether or not you've got good soil, we've got just the solution.
[01:45:41.523 --> 01:45:46.005]  Add Grand Liquid Organic Fertilizer at liquidorganicfertilizer.com.
[01:45:46.005 --> 01:45:49.387]  Restore life to your soil or apply directly to the crop.
[01:45:49.387 --> 01:45:51.848]  Visit liquidorganicfertilizer.com.
[01:45:51.848 --> 01:45:59.171]  Fuller feeding with our 4-3-3 or sulfate of potash with kelp is 20 times more efficient than applying amendments to the soil.
[01:46:00.131 --> 01:46:09.155]  Fish, blood meal, potash, and North Atlantic kelp are combined with 10 micronutrients, as well as vitamins and amino acids for max results.
[01:46:09.155 --> 01:46:10.355]  You have the seeds.
[01:46:10.355 --> 01:46:11.916]  Now you need the fertilizer.
[01:46:11.916 --> 01:46:12.156]  Call 1-800-579-0580.
[01:46:12.156 --> 01:46:12.516]  That's 1-800-579-0580.
[01:46:12.516 --> 01:46:13.537]  Or visit liquidorganicfertilizer.com.
[01:46:13.537 --> 01:46:15.958]  Enhance and protect your garden now with natural organic fertilizer.
[01:46:33.365 --> 01:46:39.308]  With an economy that continues to plummet, many of us will have to make the difficult decision to cut back on our expenses.
[01:46:39.308 --> 01:46:42.449]  One thing we cannot afford to cut back on, though, is our health.
[01:46:42.449 --> 01:46:50.192]  If you suffer from chronic illness, stress, a weak immune system, or just always feel tired, you need to visit Chentritian.com.
[01:46:50.192 --> 01:46:54.714]  The philosophy at Chentritian is to feed the body what it needs, plus heal the body with food.
[01:46:55.474 --> 01:47:08.185]  One scoop a day with water, milk or juice will have you feeling better in no time, giving you more stamina and energy, helping to alleviate stress, boosting your natural healing power, strengthen your immune system, and it tastes great too.
[01:47:08.185 --> 01:47:11.969]  Chantrytion is all-natural, wheat-free, dairy-free and 100% vegetarian.
[01:47:13.590 --> 01:47:14.550]  Thank you for listening to GCN.
[01:47:14.550 --> 01:47:16.271]  Be sure to visit GCNlive.com today!
[01:47:44.014 --> 01:47:48.857]  There must be some kind of way out of here, said the joker to the thief.
[01:47:48.857 --> 01:47:51.098]  There's too much confusion.
[01:47:51.098 --> 01:47:52.279]  I can't get no relief.
[01:47:52.279 --> 01:47:59.583]  Webster Tarpley, either the bankers get arrested, the new order falls, a new
[01:48:07.259 --> 01:48:12.461]  Incredible age of renaissance can begin, or we're going into a new dark age, aren't we?
[01:48:12.461 --> 01:48:13.221]  That's the choice.
[01:48:13.221 --> 01:48:17.463]  And if you thought Obama was going to be the key to getting out of this, it's been a terrible mistake.
[01:48:17.463 --> 01:48:19.664]  It's been a bogus sham and a cruel hoax.
[01:48:19.664 --> 01:48:32.449]  So, Obama turns out to be the deployment of the bankers to make sure that there would be no solution for the crisis, but only endless bailouts of the derivatives and endless war and imperialism around the world.
[01:48:32.449 --> 01:48:34.110]  And endless dictatorship at home.
[01:48:34.110 --> 01:48:36.031]  Next issue, we'll take a few final calls.
[01:48:37.196 --> 01:48:43.798]  You wrote a book a year ago about this, saying mandatory service from their own writings, what they were planning.
[01:48:43.798 --> 01:48:46.559]  They've passed the bills for National Compulsory Service last week.
[01:48:46.559 --> 01:48:48.400]  We barely got stripped out.
[01:48:48.400 --> 01:48:49.740]  Compulsory Service.
[01:48:49.740 --> 01:48:53.702]  But now they've introduced another bill, and everything's racing through by two-thirds majorities.
[01:48:53.702 --> 01:48:55.482]  Mandatory Service Bill lives on.
[01:48:55.482 --> 01:48:57.723]  Infowars.com, but we linked to the Associated Press.
[01:48:58.283 --> 01:48:59.926]  It seemed like a victory of sorts last week.
[01:48:59.926 --> 01:49:02.970]  The Senate approved a bill to radically expand the AmeriCorps program.
[01:49:02.970 --> 01:49:12.464]  The bill initially contained language, proposed a study for mandatory service for all young people in the United States, but the language was removed as the bill moved through the Senate and did not appear in the final version.
[01:49:12.464 --> 01:49:13.165]  Well, it's back!
[01:49:13.585 --> 01:49:17.146]  The language was stripped from one bill, but it suddenly appeared in another.
[01:49:17.146 --> 01:49:18.526]  It's now contained in H.R.
[01:49:18.526 --> 01:49:21.727]  1444, up on Infowars.com.
[01:49:21.727 --> 01:49:25.008]  Due to crawl across the House floor this week, H.R.
[01:49:25.008 --> 01:49:37.232]  1444 is sponsored by Representative Jim McDermott, a Washington State Democrat, and is assigned to the House Committee on Labor and Education, and has word-for-word what was in the other bill, the bill under Section 4B.6 states
[01:49:40.146 --> 01:49:52.081]  Mandatory service requirement for all able young people could be developed and how such a requirement can be implemented in a manner that would strengthen the social fabric of the nation overcome, then it goes through the military service and all the rest of it.
[01:49:52.081 --> 01:49:53.703]  So, this is slavery.
[01:49:54.431 --> 01:50:01.695]  Yeah, you can call it slave labor, forced labor, compulsory military service, all being bootlegged in under left cover.
[01:50:01.695 --> 01:50:08.439]  Stuff that Bush could never dare to even imagine is now being flaunted, really, by the Obama people.
[01:50:08.439 --> 01:50:09.100]  Let's look at it.
[01:50:09.100 --> 01:50:18.065]  When Mussolini seized power in Italy in October 1922, one of the first things he did was to create the Voluntary National Service Militia.
[01:50:18.065 --> 01:50:19.746]  Voluntary National Security Militia.
[01:50:20.347 --> 01:50:23.528]  That then created a group called O.V.R.A., the OVRA.
[01:50:23.528 --> 01:50:28.649]  The OVRA was the Voluntary Anti-Fascist Suppression Organization.
[01:50:28.649 --> 01:50:32.230]  Now, when the Nazis came to power, they wanted to create the Gestapo.
[01:50:32.230 --> 01:50:34.790]  They sent Heinrich Himmler and others to study the OVRA.
[01:50:34.790 --> 01:50:42.032]  So, out of these innocent-sounding voluntary militia organizations come some pretty horrendous secret police organizations.
[01:50:42.032 --> 01:50:49.234]  He's also using federal money to run TV ads to join his private group, USAService.org, and other groups.
[01:50:49.234 --> 01:50:49.994]  I mean, this is illegal!
[01:50:50.474 --> 01:50:50.714]  Yeah.
[01:50:50.714 --> 01:50:58.160]  Any time you get this blurring of the government and the private sector, where the banks, big business, and government merge, that's the fascist corporate state.
[01:50:58.160 --> 01:50:59.441]  That's what we have now.
[01:50:59.441 --> 01:51:07.227]  Obama promised a National Service Corps that would be on the scale of the Pentagon, an unbelievable statement, but that's what he said.
[01:51:07.227 --> 01:51:08.188]  That's a trillion bucks a year.
[01:51:08.188 --> 01:51:09.189]  Yeah, huge.
[01:51:09.189 --> 01:51:15.514]  Then you've got the Classroom Corps, obviously scabs and strikebreakers to break teachers' unions in principal cities.
[01:51:16.098 --> 01:51:22.702]  You've got the Green Corps, hooligans that can be used to attack industrialists or anybody interested in producing.
[01:51:22.702 --> 01:51:25.564]  Yeah, land grabbing, cultists, enforcers.
[01:51:25.564 --> 01:51:28.106]  Right, I mean, ACORN, it can be all this stuff.
[01:51:28.106 --> 01:51:30.127]  And then you've got the Senior Corps.
[01:51:30.127 --> 01:51:35.511]  These would be low-paid strikebreakers and scabs that could be used to bust any union or any strike.
[01:51:36.011 --> 01:51:39.492]  And then, of course, the AmeriCorps, and it goes on and on.
[01:51:39.492 --> 01:51:41.893]  And now he's got Organize for America.
[01:51:41.893 --> 01:51:44.574]  And again, all of these are these strange hybrids, right?
[01:51:44.574 --> 01:51:49.316]  Whenever you hear the word public-private partnership, think fascist corporate state.
[01:51:49.316 --> 01:51:50.717]  And the G.A.O.
[01:51:50.717 --> 01:51:53.338]  has said this is all illegal and they just don't care.
[01:51:53.778 --> 01:51:54.518]  They just don't care.
[01:51:54.518 --> 01:52:01.140]  And of course, he had done in the campaign, he blurred, you know, the obamatransition.gov when it was not the transition.gov.
[01:52:01.140 --> 01:52:06.541]  It was transition.privateobama and run by Soros and David Rockefeller, not gov.
[01:52:06.541 --> 01:52:08.041]  So, this is a terrible, terrible situation.
[01:52:08.041 --> 01:52:11.522]  By the way, Soros is in the Times of London saying he's having the time of his life.
[01:52:11.522 --> 01:52:13.822]  I'm having a great crisis, is the headline.
[01:52:13.822 --> 01:52:16.763]  And he says, this is the culmination of my life, raping you.
[01:52:16.763 --> 01:52:17.803]  He just loves it.
[01:52:17.803 --> 01:52:21.824]  It's like Rahm Emanuel saying, you never let a crisis go unexploited, right?
[01:52:21.824 --> 01:52:23.244]  You gotta get the most you can out of it.
[01:52:23.544 --> 01:52:34.646]  What they're saying is that since they've got Obama now in the catbird seat, they can dictate a whole series of institutional reforms, union busting, silencing of political opposition under the Fairness Doctrine.
[01:52:34.646 --> 01:52:38.487]  He's signing, according to PC World, a secret global treaty to restrict the web.
[01:52:38.487 --> 01:52:39.967]  I want to take a few final calls.
[01:52:39.967 --> 01:52:46.188]  Josie in Houston, you're on the air, welcome.
[01:52:46.188 --> 01:52:48.049]  Hello, Mr. Webster Tarpley?
[01:52:48.049 --> 01:52:48.429]  Yes, sir.
[01:52:49.540 --> 01:52:54.824]  I was just wondering, how can we trust anyone who has a Jewish wife and children like Einstein here?
[01:52:54.824 --> 01:52:55.844]  You know, Alex Jones?
[01:52:55.844 --> 01:52:59.307]  And this is Joe Blow, mother fucker!
[01:52:59.307 --> 01:53:01.588]  I think that's despicable.
[01:53:01.588 --> 01:53:03.510]  I repeat it in every way.
[01:53:03.510 --> 01:53:06.992]  Okay, thank you so much.
[01:53:06.992 --> 01:53:08.853]  Alright, fantastic.
[01:53:08.853 --> 01:53:10.034]  Let's continue.
[01:53:10.034 --> 01:53:12.336]  There are people with their fantasies, yes.
[01:53:12.336 --> 01:53:14.277]  Let's go ahead and take another call.
[01:53:14.277 --> 01:53:17.219]  Louis in North, in New York.
[01:53:17.219 --> 01:53:18.140]  Louis, you're on the air.
[01:53:18.140 --> 01:53:18.520]  Go ahead.
[01:53:19.628 --> 01:53:20.569]  Hey, how you doing, Alex?
[01:53:20.569 --> 01:53:21.429]  Long time listener.
[01:53:21.429 --> 01:53:24.471]  Real quick, I just want to make a comment.
[01:53:24.471 --> 01:53:35.698]  I have a family member that works for UBS, Payne Webber, and they had a mandatory meeting where they had a guest speaker, Colonel Edward L. Hubbard, a U.S.
[01:53:35.698 --> 01:53:41.401]  Air Force colonel who is retired, who wrote a book called Escape from the Box.
[01:53:41.401 --> 01:53:48.586]  He was a former war prisoner, and he came to speak and talk about hard times and how to overcome
[01:53:49.474 --> 01:53:54.277]  You know, like, being a prisoner of war.
[01:53:54.277 --> 01:54:06.045]  And basically the meeting was about, in case of a bio-attack, they were told that all employees cannot leave the building and that they were supposed to report.
[01:54:06.345 --> 01:54:15.427]  Yeah, what's happening is, sir, under InfraGar, 50,000 executives, they're teaching everybody martial law is coming, we're gonna protect you, everything's fine.
[01:54:15.427 --> 01:54:19.568]  26,000 preachers telling their flocks to take the inoculations, go to the camps.
[01:54:19.568 --> 01:54:24.529]  This is their ace in the hole plan, also crashing the web with a fake Chinese cyber attack.
[01:54:24.529 --> 01:54:26.210]  That's another one of their plans.
[01:54:26.210 --> 01:54:28.650]  And so this is very creepy.
[01:54:28.650 --> 01:54:30.151]  Total martial law is being set up.
[01:54:30.151 --> 01:54:30.451]  Go ahead.
[01:54:31.546 --> 01:54:38.149]  Yeah, I just wanted to put that out there as further evidence that they get ready to go through with this.
[01:54:38.149 --> 01:54:45.992]  I mean, they're already putting it in the minds of people that something's going to happen.
[01:54:45.992 --> 01:54:54.435]  I mean, to tell the employees that they can't leave the building to go to their families in case of emergency, and they're going to be forcibly taken somewhere.
[01:54:56.044 --> 01:54:59.305]  I mean, there's no reason for that.
[01:54:59.305 --> 01:55:02.425]  In case of emergency, my first priority is to get home.
[01:55:02.425 --> 01:55:08.687]  How are you going to tell me that I can't leave the building and I have to stay here and to go where I'm directed to?
[01:55:08.687 --> 01:55:13.688]  Well, they're also planning that with the public schools to take the children to the local sports stadiums.
[01:55:13.688 --> 01:55:17.709]  Schwarzenegger's announced, also Hawaii's announcing, you can't be homeless, you can't live in a tent city.
[01:55:17.709 --> 01:55:21.890]  We're going to make everybody go to the sports arenas and to the fairgrounds.
[01:55:22.350 --> 01:55:22.970]  It's amazing.
[01:55:22.970 --> 01:55:24.251]  Did you speak up or say anything?
[01:55:24.251 --> 01:55:26.612]  Or you were just watching?
[01:55:26.612 --> 01:55:28.032]  I wasn't there.
[01:55:28.032 --> 01:55:33.014]  A family member worked there and gave me all this information.
[01:55:33.014 --> 01:55:35.615]  And I have some papers also.
[01:55:35.615 --> 01:55:40.037]  I wanted to see if I could fax them to you or email them.
[01:55:40.037 --> 01:55:45.859]  Yes, email them to RobD at InfoWars.com and CC them to Aaron with two A's at InfoWars.com.
[01:55:45.859 --> 01:55:47.359]  Good to hear from you, sir.
[01:55:49.953 --> 01:55:52.714]  Let's talk to Cheyenne in Texas.
[01:55:52.714 --> 01:55:54.054]  You're on the air, Cheyenne.
[01:55:54.054 --> 01:55:55.695]  Thanks for holding.
[01:55:55.695 --> 01:56:00.076]  Thank you, Alex, and Mr. Tarpley, love you too.
[01:56:00.076 --> 01:56:01.897]  Alex, you're the greatest.
[01:56:01.897 --> 01:56:03.577]  I just wanted to say a few things real quick.
[01:56:03.577 --> 01:56:04.698]  I know I'm out of time.
[01:56:04.698 --> 01:56:14.081]  I called into the New York City precinct that is holding Luke, and I tried to explain to them that they were, you know,
[01:56:15.208 --> 01:56:22.131]  They gave an oath to take care of the Constitution and the cop hung up on me.
[01:56:22.131 --> 01:56:23.851]  Secondly, my friend called me.
[01:56:23.851 --> 01:56:25.912]  I'm originally from the Dallas-Fort Worth area.
[01:56:25.912 --> 01:56:35.836]  She called me and let me know that a cop friend of hers from there said there are military training exercises going on at the
[01:56:37.103 --> 01:56:38.744]  It's called Traders Village.
[01:56:38.744 --> 01:56:41.306]  It's like a big thing, you know, you can trade at.
[01:56:41.306 --> 01:56:46.790]  She said there are military operations going on there and there are tanks out in front of that place right now.
[01:56:46.790 --> 01:56:53.594]  It does have fencing and barbed wire set up, which has freaked her out.
[01:56:53.594 --> 01:56:58.377]  And she said that she is going to the tea party there in the Dallas-Fort Worth area on the 15th.
[01:57:00.025 --> 01:57:12.755]  Let me be clear, it's in mainstream news, the Obama Deception, thank you Hannah Mount, the mainstream news admits, admits that they're putting regular military in all the intelligence departments and police departments.
[01:57:12.755 --> 01:57:16.858]  This is the covert takeover and they're announcing regular army on the streets of America.
[01:57:16.858 --> 01:57:22.502]  This is the bankers checkmate to make sure the American people never bring the bankers to justice and they prevail.
[01:57:22.502 --> 01:57:23.282]  I appreciate your call.
[01:57:23.282 --> 01:57:24.043]  In closing, Webster,
[01:57:24.543 --> 01:57:31.392]  What do you think about the fact that the military admits they're now spying on me, we got their own documents, and in the Fed protest with Ron Paul and others.
[01:57:31.392 --> 01:57:35.838]  We're just there protesting the private Federal Reserve doing this to us, and we're not allowed to do that as Americans.
[01:57:35.838 --> 01:57:37.821]  The documents say we may be terrorists.
[01:57:38.709 --> 01:58:05.556]  It's uh... it's outrageous and of course it's this neo-mccarthyite hysteria you know in the old days they did red scares and all the rest of it uh... woodrow wilson was one of the worst at the last time we had a professor in the white house he was a warmonger and he promoted the dictatorship at home and i think that's uh... that's what you have with obama and by the way it can happen here nine percent of the time in history you get a tyranny you get a martial law look at all the third world nations look at russia look at china
[01:58:06.056 --> 01:58:07.077]  We are going to fight it, though.
[01:58:07.077 --> 01:58:07.837]  We're going to resist it.
[01:58:07.837 --> 01:58:10.019]  By the way, the Obama Deception is free on the internet.
[01:58:10.019 --> 01:58:11.640]  Google the Obama Deception.
[01:58:11.640 --> 01:58:15.302]  The second or third link says, Obama Deception in high quality.
[01:58:15.302 --> 01:58:16.863]  That's the one you want to see.
[01:58:16.863 --> 01:58:18.044]  And email it out to everybody.
[01:58:18.044 --> 01:58:19.865]  Or get the DVD at InfoWars.com.
[01:58:19.865 --> 01:58:20.745]  Great job, crew.
[01:58:20.745 --> 01:58:21.786]  Great job, Lester.
