[00:00:00.009 --> 00:00:01.370]  Welcome, my friends.
[00:23:30.548 --> 00:23:36.573]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:23:36.573 --> 00:23:41.117]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:23:41.397 --> 00:23:44.278]  The Info War is waiting for you to set it free.
[00:23:44.278 --> 00:23:46.359]  Join PrisonPlanet.TV.
[00:23:46.359 --> 00:23:48.340]  Burn the info bombs to disk.
[00:23:48.340 --> 00:23:50.481]  Put them on the file sharing networks.
[00:23:50.481 --> 00:23:52.301]  Bring down the New World Order.
[00:23:52.301 --> 00:24:04.366]  PrisonPlanet.TV.
[00:24:04.366 --> 00:24:07.828]  I wish we weren't an evil nation.
[00:24:07.828 --> 00:24:08.428]  But we are.
[00:24:12.834 --> 00:24:41.506]  All those pictures days are past me now I've got so much more to think about Deadlines and commitments What to leave in What to leave out Against the wind We were running against the wind We found ourselves seeking shelter
[00:24:50.327 --> 00:24:51.428]  Against the Wind.
[00:24:51.428 --> 00:25:03.134]  Alright, Shelly's coming up in about 40 minutes.
[00:25:03.134 --> 00:25:05.475]  I need to get off that subject until he joins us.
[00:25:05.475 --> 00:25:06.136]  I like Shelly.
[00:25:06.136 --> 00:25:06.876]  I'm friends with him.
[00:25:06.876 --> 00:25:12.339]  I know that he's just been persecuted for going on TV.
[00:25:12.339 --> 00:25:15.360]  I've had Terry Reid on, who was a CIA operative.
[00:25:15.360 --> 00:25:17.902]  A lot of them are just technical people.
[00:25:17.902 --> 00:25:19.923]  He was meant to set up airfields, run training.
[00:25:20.697 --> 00:25:31.525]  And he was told they were flying arms down to the anti-communist, and he'd be there at the MENA, and Ollie North was there, and Bill Clinton would drop by.
[00:25:31.525 --> 00:25:34.227]  So much cash, and he'd get his cash payments.
[00:25:34.227 --> 00:25:36.589]  And he'd watch them with giant containers full of cocaine.
[00:25:36.589 --> 00:25:38.730]  He said, we can't do this.
[00:25:38.730 --> 00:25:41.472]  And he went public.
[00:25:41.472 --> 00:25:42.673]  There have been hundreds of others.
[00:25:42.673 --> 00:25:48.077]  I mean, you always hear about Miami, a plane stops, local cops bust it, and it's CIA officers with cocaine.
[00:25:49.139 --> 00:25:57.125]  Or 18-wheelers get caught with cocaine and the FBI comes to the DEA and, you know, takes it away.
[00:25:57.125 --> 00:26:04.230]  Or actually, the state police found it and then gave it to the DEA and the FBI came and took it and gave it to the CIA and just said, that's our cocaine shipment.
[00:26:04.230 --> 00:26:06.072]  Stand down.
[00:26:06.072 --> 00:26:07.473]  It's just all over, folks.
[00:26:07.473 --> 00:26:11.916]  I mean, you've got to admit that we've fallen apart before we're going to get anything back.
[00:26:14.565 --> 00:26:21.207]  I just can't believe they bust people all day and put them in jail when the government ships the majority of the drugs in.
[00:26:21.207 --> 00:26:27.268]  They have licensed cartels that bring it in, and then they have large banks that are certified and launder it.
[00:26:27.268 --> 00:26:29.289]  Mainly Federal Reserve Banks.
[00:26:29.289 --> 00:26:31.709]  Other banks try it, they get raided.
[00:26:31.709 --> 00:26:37.931]  It's all a rigged game!
[00:26:37.931 --> 00:26:40.551]  You know, if you're on drugs out there, it's a mind trick.
[00:26:40.551 --> 00:26:42.792]  Just decide you're getting off of it.
[00:26:42.792 --> 00:26:43.632]  Decide you hate it.
[00:26:46.684 --> 00:26:52.367]  And, uh, you know, ask God to heal you.
[00:26:52.367 --> 00:26:54.308]  And just stop using their trash.
[00:26:54.308 --> 00:26:55.608]  Just stop.
[00:26:55.608 --> 00:26:58.329]  It's such a joke to them.
[00:26:58.329 --> 00:27:00.891]  They love how they hurt you.
[00:27:00.891 --> 00:27:01.791]  These are bad people.
[00:27:01.791 --> 00:27:03.092]  They enjoy hurting people.
[00:27:03.092 --> 00:27:05.733]  They enjoy the power.
[00:27:05.733 --> 00:27:08.614]  They enjoy the raw exercise of it.
[00:27:08.614 --> 00:27:10.175]  Just don't use the drugs.
[00:27:11.644 --> 00:27:12.144]  It's simple.
[00:27:12.144 --> 00:27:13.406]  It's like a rat trap.
[00:27:13.406 --> 00:27:14.667]  It's a piece of cheese.
[00:27:14.667 --> 00:27:16.908]  People go, I can't believe they ship it and then bust us.
[00:27:16.908 --> 00:27:17.709]  It's the trap.
[00:27:17.709 --> 00:27:23.194]  It's how you... It's like a bass saying, I can't believe you put a purple worm on that hook.
[00:27:23.194 --> 00:27:25.095]  They put the worm on the hook.
[00:27:25.095 --> 00:27:26.757]  They drop it down into the water.
[00:27:26.757 --> 00:27:32.742]  They drag it along the bottom and you see it and you run up and bite on it.
[00:27:32.742 --> 00:27:36.184]  Hollywood makes all these movies glorifying drugs.
[00:27:36.184 --> 00:27:38.006]  They sold it to you.
[00:27:42.228 --> 00:27:46.913]  Stop using their drugs.
[00:27:46.913 --> 00:27:47.673]  Stop it.
[00:27:47.673 --> 00:27:49.976]  Get your children out of public schools.
[00:27:49.976 --> 00:27:52.878]  Remember, almost four years ago, it came out in the Associated Press.
[00:27:52.878 --> 00:27:53.579]  We had guests on it.
[00:27:53.579 --> 00:27:54.520]  It was admitted.
[00:27:54.520 --> 00:27:57.683]  Executives that were part of the Federal and Private Commission.
[00:27:57.683 --> 00:27:58.664]  It was mixed together.
[00:27:58.664 --> 00:28:02.227]  A public-private partnership on the new Freedom Commission.
[00:28:02.227 --> 00:28:03.068]  That Orwellian term.
[00:28:04.443 --> 00:28:07.645]  Came out, one executive in Ohio, and said, look, I can't be part of this.
[00:28:07.645 --> 00:28:13.788]  And then he released the internal memos, and it said, we've got 18% of the kids on psychotropic drugs now.
[00:28:13.788 --> 00:28:19.251]  Under this plan, by 2010, we project 50% or more.
[00:28:19.251 --> 00:28:24.394]  And it said, we've written the guidelines that will be with the in-school psychologist and psychiatrist.
[00:28:24.394 --> 00:28:30.878]  Everyone will be screened by law, and we project half of them will be put on drugs.
[00:28:30.878 --> 00:28:32.399]  Remember, what's the national average?
[00:28:33.724 --> 00:28:36.765]  More than two-thirds, sixty-seven percent.
[00:28:36.765 --> 00:28:38.406]  It's sixty-eight percent in Texas.
[00:28:38.406 --> 00:28:40.987]  W-O-A-I-T-V did a report two years ago.
[00:28:40.987 --> 00:28:54.432]  They did a study with the social worker numbers, so Texas is even higher, but the average is sixty-seven percent of foster children are on psychotropic drugs, on average of seven!
[00:28:54.432 --> 00:28:56.212]  And boy, does it kill a lot of them.
[00:28:56.212 --> 00:28:57.493]  A lot of them die.
[00:28:57.493 --> 00:29:01.815]  They give you the drugs, and within two years, most of them start having seizures.
[00:29:01.815 --> 00:29:02.855]  Then they put you on
[00:29:03.780 --> 00:29:07.022]  Anti-seizure medication.
[00:29:07.022 --> 00:29:10.144]  Highly toxic.
[00:29:10.144 --> 00:29:10.904]  It's eugenics.
[00:29:10.904 --> 00:29:12.305]  And then you ask them, why are you doing this?
[00:29:12.305 --> 00:29:14.407]  And they say, these children are inferior.
[00:29:14.407 --> 00:29:16.468]  They have bad genes.
[00:29:16.468 --> 00:29:22.011]  Oh, I have the Texas Commission.
[00:29:22.011 --> 00:29:25.393]  I have the State House hearings where they're saying it.
[00:29:25.393 --> 00:29:28.355]  It's an endgame.
[00:29:28.355 --> 00:29:29.336]  Black-op murder.
[00:29:30.629 --> 00:29:32.310]  Black op murder.
[00:29:32.310 --> 00:29:33.812]  Black op murder.
[00:29:33.812 --> 00:29:37.254]  We are under scientific bombardment.
[00:29:37.254 --> 00:29:44.700]  We are under hell.
[00:29:44.700 --> 00:29:46.101]  We're on the march.
[00:29:46.101 --> 00:29:48.623]  The Empire's on the run.
[00:29:48.623 --> 00:29:51.325]  Alex Jones and the GCN Radio Network.
[00:29:54.482 --> 00:29:56.284]  Hi, this is Brother Michael Dimon.
[00:29:56.284 --> 00:30:02.292]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[00:30:02.292 --> 00:30:10.202]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[00:30:10.703 --> 00:30:18.606]  The package contains six DVDs that contain ten different programs, two books that combine to over a thousand pages and other information.
[00:30:18.606 --> 00:30:21.928]  Order now at our website, mostholyfamilymonastery.com.
[00:30:21.928 --> 00:30:26.169]  That's mostholyfamilymonastery.com.
[00:30:26.169 --> 00:30:30.391]  The last word monastery spelled M-O-N-A-S-T-E-R-Y.
[00:30:30.391 --> 00:30:30.871]  Or call us at 1-800-275-1126.
[00:30:30.871 --> 00:30:31.071]  That's 1-800-275-1126.
[00:30:38.354 --> 00:30:44.581]  Or mail in your order to us at 4425 Schneider Road, Fillmore, NY 14735.
[00:30:44.581 --> 00:30:48.305]  The total cost for this massive package of information is only $10.
[00:30:48.305 --> 00:30:49.886]  $15 for UPS ground or $30 outside the U.S.
[00:30:53.840 --> 00:31:02.547]  Of the three million plus edible food plants that grow on earth, no other single plant can compare with the nutritional value of the powder, seeds, and oil of the hemp plant.
[00:31:02.547 --> 00:31:08.551]  At HempUSA.org, we ship worldwide these nutritional products with free shipping to the US and Canada.
[00:31:08.551 --> 00:31:15.656]  At HempUSA.org, we want to educate our listeners that edible hemp is not marijuana and is certified THC-free.
[00:31:15.656 --> 00:31:18.899]  Our powder is 50% protein and does not contain gluten.
[00:31:19.039 --> 00:31:21.481]  Gluten impairs the cells from absorbing nutrients.
[00:31:21.481 --> 00:31:28.085]  This nutrient-dense food can be stored up to five years when vacuum-packed and is priced affordably to be used as a storable food.
[00:31:28.085 --> 00:31:31.607]  HempUSA.org is a bulk shipper starting with five pounds and up.
[00:31:31.607 --> 00:31:38.651]  To allow this food to work for you, call 908-691-2608 or go to HempUSA.org and order today.
[00:31:38.651 --> 00:31:41.833]  The body will react and heal itself given the proper nutrition.
[00:31:41.833 --> 00:31:44.035]  This superfood will be your greatest asset.
[00:31:44.035 --> 00:31:47.357]  So try it today, store it today, and change your life.
[00:31:48.797 --> 00:31:53.299]  Call 908-691-2608 or order from hempusa.org.
[00:31:53.299 --> 00:31:56.660]  Someday, cancer, diabetes, and poor health may disrupt your life.
[00:31:56.660 --> 00:31:59.621]  Are you going to be the one in four who gets cancer in their lifetime?
[00:31:59.621 --> 00:32:03.562]  Well, now you can set aside your worries and offset that chance with AlkaVita.
[00:32:03.562 --> 00:32:10.424]  AlkaVita is a pure elemental liquid silicon that is high in oxygen and highly alkaline to help balance our acidic lifestyles.
[00:32:10.424 --> 00:32:16.806]  Fast food and unhealthy habits contribute to excess acid and undesirable effects that lay foundations of disease and poor health.
[00:32:17.006 --> 00:32:20.048]  Do you remember the old saying, an apple a day keeps the doctor away?
[00:32:20.048 --> 00:32:21.649]  Those words of wisdom are true.
[00:32:21.649 --> 00:32:29.375]  Your body heals itself when eating well, rather than fighting the effects of chemicals like corn syrup, sugar, preservatives, and other unpronounceable ingredients.
[00:32:29.375 --> 00:32:38.922]  Your body is the best pharmacy in the world, and with AlkaVita, it can help your body naturally neutralize excess body acid, and help hydrate your body, promoting the energized, healthier you.
[00:32:38.922 --> 00:32:40.903]  Go to AlkaVitaHealth.com.
[00:32:40.903 --> 00:32:45.486]  That's A-L-K-A-V-I-T-A-Health.com, or call 800-651-8255.
[00:32:46.527 --> 00:32:48.568]  Some folks are born made to wait to fly.
[00:32:48.568 --> 00:32:48.668]  Ooh!
[00:32:48.668 --> 00:32:49.928]  The red, white, and blue.
[00:33:28.220 --> 00:33:30.822]  Our listenership is exploding exponentially.
[00:33:30.822 --> 00:33:35.485]  Our influence is now in every continent, every nation in the world.
[00:33:35.485 --> 00:33:42.850]  This is only one venue, one instrument in the fight against the New World Order.
[00:33:42.850 --> 00:33:43.611]  One mechanism.
[00:33:45.442 --> 00:33:46.683]  We are the tip of the spear.
[00:33:46.683 --> 00:33:48.804]  It is a chilling prospect.
[00:33:48.804 --> 00:33:50.285]  It is bracing.
[00:33:50.285 --> 00:33:54.247]  It is humbling.
[00:33:54.247 --> 00:33:57.169]  And I want a long life, and I want to continue on.
[00:33:57.169 --> 00:34:01.392]  When I talk about the new order destroying me, we just have to know it is a possibility.
[00:34:01.392 --> 00:34:06.015]  And I place my hands here on air in the creator of the universe's hands.
[00:34:06.015 --> 00:34:13.259]  You know, these atheists and people that don't understand there's more to life than what meets the eye, who haven't ever experienced a relationship with the creator.
[00:34:14.343 --> 00:34:25.888]  Let me tell you, it's real, and I've had experiences in life I won't even tell you about, because it's too amazing, and you need to understand that it is real, and that there is more than what you see on the surface.
