[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:37:45.000 --> 01:37:47.000]  They hate you.
[01:37:47.000 --> 01:37:48.000]  You're the enemy.
[01:37:48.000 --> 01:37:50.000]  The whole thing's for you.
[01:37:50.000 --> 01:37:51.000]  I'm sorry I'm ranting.
[01:37:51.000 --> 01:37:53.000]  John and Denver, I'm going to hurry now.
[01:37:53.000 --> 01:37:54.000]  Go ahead and finish your point.
[01:37:54.000 --> 01:37:56.000]  We'll go to everybody else.
[01:37:56.000 --> 01:37:57.000]  Thank you, Alex.
[01:37:57.000 --> 01:37:58.000]  Tell folks what happened to you.
[01:37:58.000 --> 01:37:59.000]  Start over.
[01:37:59.000 --> 01:38:00.000]  Tell people.
[01:38:00.000 --> 01:38:04.000]  Well, I was out on my back patio cleaning a gun
[01:38:04.000 --> 01:38:08.000]  and a neighbor obviously saw me back there
[01:38:08.000 --> 01:38:10.000]  called 911.
[01:38:10.000 --> 01:38:16.000]  And when the SWAT team came around the house,
[01:38:16.000 --> 01:38:18.000]  there must have been 20 or 30 of them.
[01:38:18.000 --> 01:38:21.000]  And my wife was actually sitting on my lap
[01:38:21.000 --> 01:38:23.000]  when they came around the house
[01:38:23.000 --> 01:38:25.000]  and the gun was on the table.
[01:38:25.000 --> 01:38:29.000]  And they came in fully loaded and ready for bear.
[01:38:29.000 --> 01:38:31.000]  And I looked up and I said,
[01:38:31.000 --> 01:38:33.000]  what are you guys doing here?
[01:38:33.000 --> 01:38:36.000]  And the next thing I know, I had handcuffs on.
[01:38:36.000 --> 01:38:39.000]  I was told I wasn't being arrested,
[01:38:39.000 --> 01:38:45.000]  but I was carried off to one of the local police stations
[01:38:45.000 --> 01:38:46.000]  in Chesterfield County,
[01:38:46.000 --> 01:38:50.000]  where I had to be psychologically evaluated.
[01:38:50.000 --> 01:38:51.000]  The whole time...
[01:38:51.000 --> 01:38:52.000]  So it wasn't enough to...
[01:38:52.000 --> 01:38:54.000]  I mean, I would imagine as they're putting cuffs,
[01:38:54.000 --> 01:38:57.000]  you said, I was just cleaning my gun.
[01:38:57.000 --> 01:38:58.000]  Yeah.
[01:38:58.000 --> 01:39:00.000]  Well, the point was I said,
[01:39:00.000 --> 01:39:03.000]  I get there and this psychiatrist comes in
[01:39:03.000 --> 01:39:08.000]  and that I was sober,
[01:39:08.000 --> 01:39:11.000]  I was calm, I wasn't upset.
[01:39:11.000 --> 01:39:14.000]  And I'm looking at him and he's asking me questions
[01:39:14.000 --> 01:39:16.000]  and I ask him,
[01:39:16.000 --> 01:39:20.000]  do you ever watch Western movies?
[01:39:20.000 --> 01:39:21.000]  And he said yes.
[01:39:21.000 --> 01:39:23.000]  And I said, well, a friend of mine in Denver suggested
[01:39:23.000 --> 01:39:25.000]  a long time ago to me
[01:39:25.000 --> 01:39:28.000]  that if I were to watch a Western
[01:39:28.000 --> 01:39:32.000]  with a single shot Western-style pistol in my lap
[01:39:32.000 --> 01:39:36.000]  or a Winchester-type rifle,
[01:39:36.000 --> 01:39:38.000]  that I would enjoy the movie more.
[01:39:38.000 --> 01:39:40.000]  And I did.
[01:39:40.000 --> 01:39:44.000]  Now, what was really crazy was that
[01:39:44.000 --> 01:39:49.000]  while I was being interviewed by this psychiatrist,
[01:39:49.000 --> 01:39:52.000]  the police went through my house and ransacked it
[01:39:52.000 --> 01:39:55.000]  and confiscated all my weapons.
[01:39:55.000 --> 01:40:02.000]  And when the dust settled and the smoke cleared,
[01:40:02.000 --> 01:40:05.000]  I was missing six ammo cans,
[01:40:05.000 --> 01:40:09.000]  a 12-gauge shotgun and nine-millimeter rounds,
[01:40:09.000 --> 01:40:11.000]  and they had taken all my weapons.
[01:40:11.000 --> 01:40:14.000]  And I was allowed to go and claim them the next day,
[01:40:14.000 --> 01:40:17.000]  but now they're all registered in the county.
[01:40:17.000 --> 01:40:19.000]  No, no, no, listen, listen.
[01:40:19.000 --> 01:40:21.000]  Veterans are on file.
[01:40:21.000 --> 01:40:22.000]  You're the enemy.
[01:40:22.000 --> 01:40:24.000]  This whole thing is a far-and-takeover.
[01:40:24.000 --> 01:40:26.000]  If you're a foreign banking takeover,
[01:40:26.000 --> 01:40:28.000]  the enemy is the troops,
[01:40:28.000 --> 01:40:30.000]  and you do their dirty work,
[01:40:30.000 --> 01:40:31.000]  but then you're the enemy later.
[01:40:31.000 --> 01:40:33.000]  So when you heard about this, though,
[01:40:33.000 --> 01:40:35.000]  did you hear Whitehead, the lawyer on the show,
[01:40:35.000 --> 01:40:37.000]  where he said they're rounding veterans up in that county
[01:40:37.000 --> 01:40:39.000]  and they're rounding them up everywhere?
[01:40:39.000 --> 01:40:42.000]  I've been listening to you for years, Alex,
[01:40:42.000 --> 01:40:45.000]  and I appreciate what you do.
[01:40:45.000 --> 01:40:50.000]  I wish everybody could wake up to you.
[01:40:50.000 --> 01:40:52.000]  Those that I talked to,
[01:40:52.000 --> 01:40:55.000]  I think one of your callers in the last week or so,
[01:40:55.000 --> 01:40:58.000]  suggested that you give us some advice
[01:40:58.000 --> 01:41:00.000]  as to how to talk to people who are asleep,
[01:41:00.000 --> 01:41:03.000]  because the minute I mention your name,
[01:41:03.000 --> 01:41:06.000]  I get resistance from people.
[01:41:06.000 --> 01:41:09.000]  And anyway, the polls...
[01:41:09.000 --> 01:41:11.000]  You know why you get resistance?
[01:41:11.000 --> 01:41:13.000]  That's because they know my name and they're afraid.
[01:41:13.000 --> 01:41:16.000]  They feel powerless, and so when they hear it,
[01:41:16.000 --> 01:41:18.000]  they're like, I don't want to hear about it,
[01:41:18.000 --> 01:41:21.000]  but as things get worse, they will be forced to wake up.
[01:41:21.000 --> 01:41:23.000]  I've got a jump, but very interesting story.
[01:41:23.000 --> 01:41:25.000]  Let's go to Tim in Pensacola, Florida,
[01:41:25.000 --> 01:41:27.000]  then John in Chicago, and others.
[01:41:27.000 --> 01:41:29.000]  Tim, you're on the air. Thanks for holding.
[01:41:29.000 --> 01:41:31.000]  Hi, Alex. Thanks a lot.
[01:41:31.000 --> 01:41:33.000]  I'm a long-time listener here in Pensacola.
[01:41:33.000 --> 01:41:35.000]  I go back to the old WVTJ days.
[01:41:35.000 --> 01:41:37.000]  Oh, yeah. Great station.
[01:41:37.000 --> 01:41:40.000]  Back to one of your first AM stations here in Florida.
[01:41:40.000 --> 01:41:45.000]  You asked for calls on some of the rip-off government boondogs.
[01:41:45.000 --> 01:41:48.000]  Yeah, I'm glad somebody actually called in on the topic. Thank you.
[01:41:48.000 --> 01:41:52.000]  Well, I'm going to take it to an area where...
[01:41:52.000 --> 01:41:55.000]  I think one of the greatest government boondoggles
[01:41:55.000 --> 01:41:58.000]  is the amount of money that we're paying in foreign aid
[01:41:58.000 --> 01:42:01.000]  to all of these region-building projects
[01:42:01.000 --> 01:42:04.000]  where we're building government infrastructure around the world.
[01:42:04.000 --> 01:42:06.000]  Yeah, it's over $300 billion a year,
[01:42:06.000 --> 01:42:09.000]  and I say take it away from everybody.
[01:42:09.000 --> 01:42:13.000]  Hey, don't take my house for the IRS
[01:42:13.000 --> 01:42:15.000]  so you can give $3 billion to Egypt.
[01:42:15.000 --> 01:42:17.000]  No, no. Get rid of it.
[01:42:17.000 --> 01:42:20.000]  That's right, and I don't call it nation-building.
[01:42:20.000 --> 01:42:24.000]  Alex, and there's a lot of information on the Internet as well on this.
[01:42:24.000 --> 01:42:26.000]  It should be called region-building,
[01:42:26.000 --> 01:42:31.000]  because what we're doing is you're familiar with the TAPI pipeline
[01:42:31.000 --> 01:42:33.000]  that's going to go through...
[01:42:33.000 --> 01:42:35.000]  Yeah, stay there. Come back and finish your point,
[01:42:35.000 --> 01:42:37.000]  and then we'll get to John, Eric, Skip, Dean, Jeff, and Scott.
[01:42:37.000 --> 01:42:38.000]  I want to get everybody...
[01:42:38.000 --> 01:42:41.000]  I'll mention a few of the FEMA camp document numbers as well.
[01:42:41.000 --> 01:42:43.000]  But no, no, no. America's been taken over.
[01:42:43.000 --> 01:42:46.000]  Now the globalists exploit us to destroy other sovereign nations
[01:42:46.000 --> 01:42:48.000]  under the name of humanitarianism
[01:42:48.000 --> 01:42:52.000]  to create poverty and to break things into regions.
[01:42:52.000 --> 01:42:54.000]  And that's all admitted. I mean, that's not even debated.
[01:42:54.000 --> 01:42:56.000]  They just think you're so stupid,
[01:42:56.000 --> 01:42:59.000]  you won't go read all the UN documents.
[01:43:01.000 --> 01:43:04.000]  The Silver Lungs Generator is the only all-encompassing
[01:43:04.000 --> 01:43:07.000]  professional-class product for producing endless colloidal
[01:43:07.000 --> 01:43:11.000]  and ionic silver solutions right from the convenience of your home.
[01:43:11.000 --> 01:43:15.000]  With recent regulations threatening the sale of silver-based supplements,
[01:43:15.000 --> 01:43:18.000]  now you can secure yourself and your family
[01:43:18.000 --> 01:43:22.000]  by producing your own silver solutions anywhere, anytime.
[01:43:22.000 --> 01:43:24.000]  You can have the peace of mind knowing
[01:43:24.000 --> 01:43:28.000]  that you can create endless supply of silver anytime, anywhere
[01:43:28.000 --> 01:43:30.000]  for any application.
[01:43:30.000 --> 01:43:33.000]  The Silver Lungs Generator is a one-time purchase
[01:43:33.000 --> 01:43:36.000]  that requires no maintenance nor replacement parts
[01:43:36.000 --> 01:43:37.000]  for the life of the unit.
[01:43:37.000 --> 01:43:40.000]  This product was designed to be an invaluable part
[01:43:40.000 --> 01:43:42.000]  of your vital preparations.
[01:43:42.000 --> 01:43:47.000]  For a detailed report on the differences between ionic silver, colloidal silver
[01:43:47.000 --> 01:43:50.000]  and what most silver solution manufacturers are producing,
[01:43:50.000 --> 01:43:54.000]  please visit our website at www.silverlungs.com
[01:43:54.000 --> 01:43:57.000]  for more information on why you should be producing
[01:43:57.000 --> 01:44:23.000]  your own silver solutions right from your home forever.
[01:44:27.000 --> 01:44:32.000]  You can buy a silver solution right from the Silver Lungs Generator
[01:44:32.000 --> 01:45:00.000]  at www.silverlungs.com
[01:45:00.000 --> 01:45:02.000]  Hi, this is Alex Jones.
[01:45:02.000 --> 01:45:05.000]  Did you know that the global elite are now storing non-hybrid seeds
[01:45:05.000 --> 01:45:07.000]  in secret storage vaults near the Arctic Circle?
[01:45:07.000 --> 01:45:09.000]  Did you know that in a real meltdown,
[01:45:09.000 --> 01:45:12.000]  non-hybrid seeds can become more valuable than silver or gold?
[01:45:12.000 --> 01:45:15.000]  It's true, seeds have outperformed even gold and silver before in this country,
[01:45:15.000 --> 01:45:18.000]  and it's possible that could even happen again.
[01:45:18.000 --> 01:45:20.000]  So our friends at Solutions From Science
[01:45:20.000 --> 01:45:23.000]  have put together the perfect mix of non-hybrid seeds.
[01:45:23.000 --> 01:45:25.000]  They call it a survival seed bank,
[01:45:25.000 --> 01:45:29.000]  and it can produce an endless supply of nutrient-dense food
[01:45:29.000 --> 01:45:30.000]  for you and your family.
[01:45:30.000 --> 01:45:31.000]  And here's the best part.
[01:45:31.000 --> 01:45:34.000]  These seeds have not been genetically modified in any way,
[01:45:34.000 --> 01:45:38.000]  and you actually get enough seeds to plant a full-acre crisis garden.
[01:45:38.000 --> 01:45:41.000]  So visit them today at www.survivalseedbank.com
[01:45:41.000 --> 01:45:43.000]  That's www.survivalseedbank.com
[01:45:43.000 --> 01:45:48.000]  or give them a call at 877-327-0365.
[01:45:48.000 --> 01:45:52.000]  That's 877-327-0365.
[01:45:52.000 --> 01:45:54.000]  Remember, in a real crisis,
[01:45:54.000 --> 01:45:57.000]  non-hybrid seeds are the ultimate barter item.
[01:45:57.000 --> 01:46:00.000]  This is Alex Jones for www.survivalseedbank.com
[01:46:27.000 --> 01:46:29.000]  As the price of raw ingredients increases,
[01:46:29.000 --> 01:46:31.000]  e-foods will have to raise prices too.
[01:46:31.000 --> 01:46:33.000]  Now is the time to get your supply.
[01:46:33.000 --> 01:46:35.000]  I recently increased my supply from e-foods direct
[01:46:35.000 --> 01:46:37.000]  because we have all known this was coming.
[01:46:37.000 --> 01:46:40.000]  You know about their delicious long-term storable foods.
[01:46:40.000 --> 01:46:42.000]  The fact is you can eat at any time to save money today,
[01:46:42.000 --> 01:46:44.000]  and because it's stored for 25 years,
[01:46:44.000 --> 01:46:47.000]  you're locking in today's prices and avoiding the rising food cost.
[01:46:47.000 --> 01:46:50.000]  Don't wait. Call 800-409-5633
[01:46:50.000 --> 01:46:53.000]  or go to www.e-foodsdirect.com forward slash Alex.
[01:46:53.000 --> 01:46:55.000]  Call 800-409-5633
[01:46:55.000 --> 01:46:57.000]  or e-foodsdirect.com forward slash Alex.
[01:46:57.000 --> 01:47:00.000]  You can bet your life on e-foods direct.
[01:47:01.000 --> 01:47:05.000]  Coast to coast, direct from Austin.
[01:47:05.000 --> 01:47:09.000]  You're listening to the Alex Jones Broadcasting Network.
[01:47:12.000 --> 01:47:16.000]  We now take you live to the Central Texas Command Center
[01:47:16.000 --> 01:47:18.000]  and the heart of the Resistance.
[01:47:18.000 --> 01:47:21.000]  You're listening to the Alex Jones Show.
[01:47:21.000 --> 01:47:28.000]  It is so frustrating to see people in their normalcy bias.
[01:47:28.000 --> 01:47:32.000]  And normalcy bias is where you just get conditioned to put up with anything.
[01:47:32.000 --> 01:47:35.000]  To the point of, you know, you let the Nazis take your neighbor away
[01:47:35.000 --> 01:47:39.000]  and it's no big deal because, well, they've been doing it incrementally.
[01:47:39.000 --> 01:47:43.000]  Or, oh, I'm going to let the TSA take my five-year-old behind closed doors now.
[01:47:43.000 --> 01:47:46.000]  Not only is it groping in front of you, now it's groping privately.
[01:47:46.000 --> 01:47:52.000]  And, oh, so what if nationwide it turns out they're hiring convicted perverts and robbers
[01:47:52.000 --> 01:47:55.000]  and bank robbers to work at the TSA?
[01:47:55.000 --> 01:47:57.000]  It's okay. It's the government.
[01:47:57.000 --> 01:48:00.000]  They're trying to condition you and break your will.
[01:48:00.000 --> 01:48:04.000]  I'll have to get more tomorrow into all of our articles I mentioned
[01:48:04.000 --> 01:48:10.000]  because I want to go to these calls dealing with the army being taught
[01:48:10.000 --> 01:48:14.000]  that their enemy is the Tea Party and they're preparing for war with the Tea Party.
[01:48:14.000 --> 01:48:19.000]  That's even again in the Washington Times, the civilian inmate labor camp program,
[01:48:19.000 --> 01:48:27.000]  the reeducation camp program, the Army admits, FM 3-39.40 interment resettlement operations.
[01:48:27.000 --> 01:48:33.000]  It talks about our social security numbers, how to process this in for political reeducation.
[01:48:33.000 --> 01:48:35.000]  This is a very bad government.
[01:48:35.000 --> 01:48:39.000]  And it knows that it's trying to get the military to engage in treason
[01:48:39.000 --> 01:48:41.000]  and those that won't are going to be the new enemy.
[01:48:41.000 --> 01:48:45.000]  Just like in France, if your country was occupied by the Nazis
[01:48:45.000 --> 01:48:47.000]  and you didn't serve the Nazis, you were a bad guy.
[01:48:47.000 --> 01:48:52.000]  Well, we're the bad guys. Those of us that aren't dumb, those of us that aren't idiots,
[01:48:52.000 --> 01:48:56.000]  those of us that are informed, those of us that aren't completely brain damaged by the fluoride,
[01:48:56.000 --> 01:48:58.000]  we're the bad men.
[01:48:58.000 --> 01:49:01.000]  Tim and Pensacola, finish your story about a boondoggle. Go ahead.
[01:49:01.000 --> 01:49:02.000]  Okay, thanks, Alex.
[01:49:02.000 --> 01:49:06.000]  I wanted to use this region-building concept to get into just for a second,
[01:49:06.000 --> 01:49:10.000]  get into an area where I think you and I, I thought we had a little bit of a disagreement, maybe not.
[01:49:10.000 --> 01:49:15.000]  But do you remember the, I'm sure you do, the New York Times op-ed
[01:49:15.000 --> 01:49:18.000]  that Henry Kissinger wrote just after Obama was elected?
[01:49:18.000 --> 01:49:21.000]  It was called The Chance for a New World Order.
[01:49:21.000 --> 01:49:28.000]  And in that op-ed, he gave one of the greatest examples of Hegelian dialectic that I've ever seen.
[01:49:28.000 --> 01:49:31.000]  He said in that article that we have two options.
[01:49:31.000 --> 01:49:35.000]  We want, now is the time, we mean the globalists,
[01:49:35.000 --> 01:49:40.000]  that we need to seize this opportunity for a world global regulatory system.
[01:49:40.000 --> 01:49:44.000]  And if we don't do this, he said we have to shrink back to a more,
[01:49:44.000 --> 01:49:47.000]  to more manageable size units.
[01:49:47.000 --> 01:49:50.000]  And then he went on to refer to regional units.
[01:49:50.000 --> 01:49:52.000]  And this is what I know in, you know...
[01:49:52.000 --> 01:49:54.000]  No, no, you're just missing, I mean, you're missing the farce for the trees.
[01:49:54.000 --> 01:49:58.000]  They want mega regions that actually have the government power,
[01:49:58.000 --> 01:50:02.000]  and then the old national regions are broken into sub-many states
[01:50:02.000 --> 01:50:05.000]  along racial, religious, and ethnic lines,
[01:50:05.000 --> 01:50:08.000]  that the globalists then stir up and keep stirred up,
[01:50:08.000 --> 01:50:11.000]  and then the globalists play the part of referee.
[01:50:11.000 --> 01:50:14.000]  So it's 10 mega regions, this is a public plan,
[01:50:14.000 --> 01:50:19.000]  with breakups into three to five to seven regions per area
[01:50:19.000 --> 01:50:23.000]  along other lines as macro and many states.
[01:50:23.000 --> 01:50:25.000]  I think we're on the same page, it's just semantics.
[01:50:25.000 --> 01:50:27.000]  I agree with you, 10 mega regions,
[01:50:27.000 --> 01:50:31.000]  and eventually they want to go to the trilateral and the one system,
[01:50:31.000 --> 01:50:35.000]  but it's the 10 regions, and the reason I say that is because
[01:50:35.000 --> 01:50:39.000]  they're building these infrastructures in these 10 regions now,
[01:50:39.000 --> 01:50:42.000]  and those 10 regions are in existence now.
[01:50:42.000 --> 01:50:44.000]  They all have names.
[01:50:44.000 --> 01:50:47.000]  No, it's all official, and then they know the public's dumbed down,
[01:50:47.000 --> 01:50:49.000]  so they go, that doesn't exist.
[01:50:49.000 --> 01:50:52.000]  They teach police, there's no world government run by mega banks.
[01:50:52.000 --> 01:50:56.000]  Anyone that says it wants to kill you, these are cop killers, they teach them that.
[01:50:56.000 --> 01:50:59.000]  Meanwhile, it's on the news, world government being established by foreign banks,
[01:50:59.000 --> 01:51:02.000]  thank goodness they rule us, got to jump, Tim.
[01:51:02.000 --> 01:51:06.000]  I mean, it's just crazy, we've been occupied, they're mopping up right now.
[01:51:06.000 --> 01:51:08.000]  We've still got a First Amendment.
[01:51:08.000 --> 01:51:11.000]  Now the FCC, here's the Drudge Report headline,
[01:51:11.000 --> 01:51:15.000]  power grab, FCC seeks to tax internet service.
[01:51:15.000 --> 01:51:18.000]  Curt Nemo's got an in-depth article at infowars.com on that.
[01:51:18.000 --> 01:51:21.000]  John, in Chicago, you're on the air.
[01:51:21.000 --> 01:51:22.000]  Hello, Alex.
[01:51:22.000 --> 01:51:23.000]  Hey, buddy.
[01:51:23.000 --> 01:51:24.000]  Hey.
[01:51:24.000 --> 01:51:28.000]  Yeah, everything you've been talking about exactly has been predicted
[01:51:28.000 --> 01:51:33.000]  by John Coleman, you know, UN takeover, everybody's going to love that.
[01:51:33.000 --> 01:51:36.000]  Yeah, he was in MI6, and I want to get John Coleman back on.
[01:51:36.000 --> 01:51:38.000]  Do we try to get John Coleman back on?
[01:51:38.000 --> 01:51:44.000]  Yeah, let's get John Coleman, the author back on.
[01:51:44.000 --> 01:51:50.000]  Yeah, in Chicago, you know that there are on the trains about seven cameras
[01:51:50.000 --> 01:51:52.000]  on like every single train.
[01:51:52.000 --> 01:51:57.000]  Yeah, and they now have TSA searching your bags on the roads and the bus terminals.
[01:51:57.000 --> 01:51:58.000]  Yep.
[01:51:58.000 --> 01:52:04.000]  I was talking to someone yesterday, and he told me that he wants there to be no countries,
[01:52:04.000 --> 01:52:09.000]  and I wanted to ask you, what do you think that would mean, no countries?
[01:52:09.000 --> 01:52:12.000]  Well, you'll still have countries at the football games and things like that,
[01:52:12.000 --> 01:52:17.000]  but it's just a shell name for fake patriotism.
[01:52:17.000 --> 01:52:21.000]  But no countries means big mega banks doing whatever they want,
[01:52:21.000 --> 01:52:24.000]  taking over and jacking up your prices and shutting down competition.
[01:52:24.000 --> 01:52:26.000]  That is the New World Order.
[01:52:26.000 --> 01:52:27.000]  I appreciate your call, John.
[01:52:27.000 --> 01:52:30.000]  Eric, in Texas, you're on the air.
[01:52:30.000 --> 01:52:31.000]  Hi, Alex.
[01:52:31.000 --> 01:52:32.000]  Hey, buddy.
[01:52:32.000 --> 01:52:37.000]  This is the Halux Kader radio show, I presume.
[01:52:37.000 --> 01:52:39.000]  I'm missing what you're saying there, Eric.
[01:52:39.000 --> 01:52:41.000]  I'm just joking.
[01:52:41.000 --> 01:52:45.000]  Anyway, there are some good solutions out there, especially on the energy front,
[01:52:45.000 --> 01:52:51.000]  and one is the Geatville processor who saw an interview on Prison Planet
[01:52:51.000 --> 01:52:55.000]  and then the Space Power Generator from Tuoy out of India.
[01:52:55.000 --> 01:52:57.000]  Send me an email on it.
[01:52:57.000 --> 01:52:59.000]  We're not really talking about alternative energy right now,
[01:52:59.000 --> 01:53:01.000]  but I appreciate your call, sir.
[01:53:01.000 --> 01:53:04.000]  Let's go ahead and talk to Skip in New York.
[01:53:04.000 --> 01:53:06.000]  Skip, you're on the air.
[01:53:06.000 --> 01:53:08.000]  Hello, Alex.
[01:53:08.000 --> 01:53:09.000]  Hey, buddy.
[01:53:09.000 --> 01:53:12.000]  I've been listening for a few years.
[01:53:12.000 --> 01:53:14.000]  I don't pop up very often.
[01:53:14.000 --> 01:53:16.000]  I've given some news tips to you.
[01:53:16.000 --> 01:53:19.000]  This might be a little bit off subject,
[01:53:19.000 --> 01:53:27.000]  but about three, it's got to be three, three and a half weeks ago, I heard a small blurb on a news broadcast,
[01:53:27.000 --> 01:53:36.000]  and that's the only thing I heard, that down in Georgia, the State House is voting on using guillotines
[01:53:36.000 --> 01:53:43.000]  as an alternative for capital punishment, and the premise that they're using is,
[01:53:43.000 --> 01:53:48.000]  it will leave your organs in better condition to harvest them.
[01:53:48.000 --> 01:53:52.000]  Yeah, I know, I've seen different state governments talking about that as well,
[01:53:52.000 --> 01:54:00.000]  and remember, states like Arkansas under Bill Clinton, who claims he loves gay people so much,
[01:54:00.000 --> 01:54:06.000]  for decades, when he was governor and then after he was governor,
[01:54:06.000 --> 01:54:10.000]  they would knowingly sell blood to Bayer filled with HIV and hepatitis,
[01:54:10.000 --> 01:54:13.000]  and Bayer knew, and they would ship it out to the hemophiliacs.
[01:54:13.000 --> 01:54:19.000]  I mean, these are just, these are the psychopaths who have absolutely no value for human life.
[01:54:19.000 --> 01:54:20.000]  Thank you for the call.
[01:54:20.000 --> 01:54:22.000]  Dana in New York, you're on the air.
[01:54:22.000 --> 01:54:23.000]  Hi, Alex, how are you doing?
[01:54:23.000 --> 01:54:24.000]  Good.
[01:54:24.000 --> 01:54:26.000]  Long time less than the first time caller.
[01:54:26.000 --> 01:54:28.000]  I just wanted to touch on the taxation subject.
[01:54:28.000 --> 01:54:36.000]  Why wouldn't we maybe call out every taxation agent for who they are,
[01:54:36.000 --> 01:54:42.000]  like their name, where they live, what they did to us, particularly,
[01:54:42.000 --> 01:54:46.000]  and all the way down from, let's say, the guy that writes you a ticket on the street,
[01:54:46.000 --> 01:54:48.000]  to Timothy Geithner.
[01:54:48.000 --> 01:54:49.000]  I mean, if we really...
[01:54:49.000 --> 01:54:51.000]  Yeah, we need to get aggressive.
[01:54:51.000 --> 01:54:55.000]  Government has gotten aggressive because it's feeling us blind, it's corrupt,
[01:54:55.000 --> 01:55:01.000]  and it wants to get rid of freedom because freedom and due process holds them accountable.
[01:55:01.000 --> 01:55:05.000]  Governments always want tyranny, and it is time to start pointing out,
[01:55:05.000 --> 01:55:08.000]  you want to charge me to go in a park that's been free forever,
[01:55:08.000 --> 01:55:14.000]  and then they admit so they can pay for the Formula One track for some guy that's so rich,
[01:55:14.000 --> 01:55:15.000]  ripping people off.
[01:55:15.000 --> 01:55:18.000]  He gave his daughter $4 billion last year as a gift.
[01:55:18.000 --> 01:55:19.000]  No!
[01:55:19.000 --> 01:55:22.000]  I am sick of your corporate welfare.
[01:55:22.000 --> 01:55:24.000]  I am sick of it.
[01:55:24.000 --> 01:55:26.000]  Anything else, sir?
[01:55:26.000 --> 01:55:28.000]  Yeah, I kind of agree.
[01:55:28.000 --> 01:55:29.000]  So why wouldn't you...
[01:55:29.000 --> 01:55:36.000]  Why wouldn't we, as a whole, as a collective, set up something maybe at the end of their road?
[01:55:36.000 --> 01:55:39.000]  Sir, look, it just takes you getting aggressive yourself.
[01:55:39.000 --> 01:55:40.000]  I can't organize it.
[01:55:40.000 --> 01:55:45.000]  It takes people, like our forebears did, recognizing we got a bunch of slugs.
[01:55:45.000 --> 01:55:50.000]  Did you know George Washington, if you weren't an insider of the government,
[01:55:50.000 --> 01:55:55.000]  wasn't even allowed when they went out and cut down trees and set up good farmland,
[01:55:55.000 --> 01:55:58.000]  that the British aristocracy would take that land,
[01:55:58.000 --> 01:56:00.000]  they would only let you sell it to them for nothing,
[01:56:00.000 --> 01:56:04.000]  that you couldn't finish products and sell it to England or Europe?
[01:56:04.000 --> 01:56:08.000]  You had to send away to England to get your carriage or get your clothes
[01:56:08.000 --> 01:56:10.000]  and pay 20 times what it was worth.
[01:56:10.000 --> 01:56:11.000]  It was a monopoly.
[01:56:11.000 --> 01:56:17.000]  Our whole war to set up this country was about a bunch of pig insider monopoly people.
[01:56:17.000 --> 01:56:20.000]  That's the American system is against that.
[01:56:20.000 --> 01:56:23.000]  And now we've gone right back to it.
[01:56:23.000 --> 01:56:25.000]  Let's jam in one more call.
[01:56:25.000 --> 01:56:26.000]  We'll try two more.
[01:56:26.000 --> 01:56:28.000]  Real fast, Jeff in Texas and Scott in New York.
[01:56:28.000 --> 01:56:29.000]  Go ahead, Jeff.
[01:56:29.000 --> 01:56:33.000]  Alex, man, the whole thing is just incredible.
[01:56:33.000 --> 01:56:38.000]  You're talking about Boondoggle and your guest at the college a few minutes ago
[01:56:38.000 --> 01:56:40.000]  mentioned West Nile.
[01:56:40.000 --> 01:56:44.000]  Well, I mean, there's a government manufacturer just like Lyme Disease.
[01:56:44.000 --> 01:56:46.000]  The average person doesn't even know that.
[01:56:46.000 --> 01:56:47.000]  Absolutely.
[01:56:47.000 --> 01:56:51.000]  And you know, they haven't even isolated the virus.
[01:56:51.000 --> 01:56:54.000]  They've discovered a new autoimmune disease.
[01:56:54.000 --> 01:56:58.000]  Yeah, the rats they feed GMO to get autoimmune disease.
[01:56:58.000 --> 01:57:02.000]  They've now got all these brain-eating amoebas in the regular tap water.
[01:57:02.000 --> 01:57:05.000]  Because they've gotten resistance to the chlorine.
[01:57:05.000 --> 01:57:07.000]  Oh, man, it's incredible.
[01:57:07.000 --> 01:57:09.000]  I know people that send their kids to the doctor.
[01:57:09.000 --> 01:57:11.000]  And the doctor doesn't even do a swab.
[01:57:11.000 --> 01:57:14.000]  They just give them antibiotics, which then create superbugs.
[01:57:14.000 --> 01:57:15.000]  I'm out of time.
[01:57:15.000 --> 01:57:16.000]  I'm out of time.
[01:57:16.000 --> 01:57:17.000]  Sorry to Scott.
[01:57:17.000 --> 01:57:18.000]  Got to most people.
[01:57:18.000 --> 01:57:19.000]  Love you all.
[01:57:19.000 --> 01:57:20.000]  You're awesome.
[01:57:20.000 --> 01:57:21.000]  I'll be back tomorrow.
[01:57:21.000 --> 01:57:22.000]  Lord willing.
[01:57:22.000 --> 01:57:23.000]  Pray for us.
[01:57:23.000 --> 01:57:25.000]  11 a.m. Central, 12 noon Eastern.
[01:57:25.000 --> 01:57:31.000]  On your local AM and FM stations or XM166 or the free audio streams at infowars.com.
[01:57:31.000 --> 01:57:34.000]  Video streams at prisonplanet.tv.
[01:57:34.000 --> 01:57:37.000]  Great job to the crew, the sponsors, the listeners.
[01:57:37.000 --> 01:57:39.000]  We couldn't do it without you.
[01:57:39.000 --> 01:57:43.000]  Get the free magazine digitally sent to your inbox at infowars.com.
