[00:00:00.069 --> 00:00:00.750]  Find out right now!
[00:27:22.526 --> 00:27:30.431]  They funded the Soviets to take over areas of Europe and then the globalists could blame the Soviets
[00:27:31.667 --> 00:27:40.970]  For being the prime mover behind it, while the whole time they were financed and controlled by large central banks, the Rockefellers, Arm and Hammer, and the rest of these people.
[00:27:40.970 --> 00:27:52.094]  Just like David Rockefeller helped engineer the build-up of China, and brags about it in his autobiography, and brags about it in New York Times editorials.
[00:27:52.094 --> 00:27:56.956]  So they build up these totalitarian systems, whatever name you give them.
[00:27:56.956 --> 00:28:00.557]  They're totalitarian, authoritarian, tyrannical, despotic.
[00:28:01.841 --> 00:28:02.782]  Abusive.
[00:28:02.782 --> 00:28:04.263]  Imperious.
[00:28:04.263 --> 00:28:06.904]  Imperial.
[00:28:06.904 --> 00:28:13.648]  And they run them out until they collapse, taking over the next nations.
[00:28:13.648 --> 00:28:20.272]  That's the program of exploitation of the nation, to use it against the next country.
[00:28:20.272 --> 00:28:22.894]  And they are now doing that with the United States.
[00:28:24.733 --> 00:28:26.193]  They've always hated our middle class.
[00:28:26.193 --> 00:28:27.474]  They've always hated our free market.
[00:28:27.474 --> 00:28:36.356]  They hated the fact that, previous to the experiment with our Republic, a tiny handful of people controlled most of the wealth on the planet.
[00:28:36.356 --> 00:28:45.598]  That shifted to 4%, which sounds tiny, but is much larger than the current and previously, 4% than had half the world's wealth.
[00:28:45.598 --> 00:28:48.719]  We've now 4%, that is the U.S.
[00:28:48.719 --> 00:28:50.900]  population, only has about 30% of the wealth.
[00:28:50.900 --> 00:28:52.280]  It's being extracted from us.
[00:28:53.220 --> 00:29:17.229]  So it's a process of using us up, using up our military, breaking our military down, destroying the military's morale, making the troops serve three, four tours, then having the war be unjust, having Rupert Murdoch-owned newspapers internationally demonize the U.S., while domestically propagandizing the public that it's good to keep you in the trap just long enough until it's too late for you to stop it.
[00:29:18.897 --> 00:29:31.441]  That's important that the very same news syndicates demonize us internationally, and we're the big demon, the war's wrong, the WMDs were staged, it's all a lie, and then domestically, oh it's all good and everybody loves us and everything's fine.
[00:29:31.441 --> 00:29:45.565]  So the bankers get to sit back in Europe and London and New York while our military and our country's treasure and our blood is used to take over entire regions and destabilize entire regions, huge additional debts are run up,
[00:29:47.149 --> 00:30:09.575]  And so it's about opium, it's about trillions in oil, hundreds of billions in weapon sales, permanent bases, destabilizing regions, but it's more about a police state domestically driving us into total debt and demonizing us worldwide so the last lone superpower can then be knocked out and merged into a world parliamentary system.
[00:30:10.160 --> 00:30:10.940]  And that's what the U.N.
[00:30:10.940 --> 00:30:11.501]  and others are doing.
[00:30:11.501 --> 00:30:17.804]  They're demonizing the crimes and blaming all of the global agenda on U.S.
[00:30:17.804 --> 00:30:21.446]  neocons when they're just puppets of these people.
[00:30:21.446 --> 00:30:25.928]  I'll continue with how they've set us up for a fall.
[00:30:25.928 --> 00:30:27.329]  We're on the march.
[00:30:27.329 --> 00:30:29.850]  The empire's on the run.
[00:30:29.850 --> 00:30:32.532]  Alex Jones and the GCN Radio Network.
[00:30:36.167 --> 00:30:40.349]  I found this company online and they have this really unique variety of salt wellness products.
[00:30:40.349 --> 00:30:44.172]  I read some of the articles and ended up ordering this beautiful salt lamp.
[00:30:44.172 --> 00:30:48.534]  According to the company, they said that the salt crystal lamps gently purify indoor air.
[00:30:48.534 --> 00:30:49.495]  I was so amazed.
[00:30:50.987 --> 00:30:52.748]  And it made a perfect night light.
[00:30:52.748 --> 00:30:55.008]  Both my husband and I could tell the difference.
[00:30:55.008 --> 00:31:00.670]  Soleilwellness.com is a unique company that offers salt wellness products from around the world.
[00:31:00.670 --> 00:31:06.852]  So, I went back to the site and ordered their Soleil Simple Natural Cleaning Products, also made with Himalayan salt.
[00:31:06.852 --> 00:31:08.473]  I figured it would clean really well.
[00:31:08.873 --> 00:31:12.216]  And natural cleaning products worked wonderfully and there was no scent.
[00:31:12.216 --> 00:31:16.359]  This company has so many products my whole family can enjoy and feel better with.
[00:31:16.359 --> 00:31:18.180]  Plus, the service was great.
[00:31:18.180 --> 00:31:23.364]  If you're interested in natural homeopathic time-tested remedies, visit SoleilWellness.com.
[00:31:23.364 --> 00:31:26.686]  That's S-O-L-A-Y Wellness dot com.
[00:31:26.686 --> 00:31:27.167]  Or call 312-224-2710.
[00:31:27.167 --> 00:31:27.207]  312-224-2710.
[00:31:35.683 --> 00:31:38.066]  Attention, attention everyone!
[00:31:38.066 --> 00:31:40.709]  A brand new invention just released.
[00:31:40.709 --> 00:31:45.395]  It's called Wristease, the new patented portable ergonomic wrist support.
[00:31:46.053 --> 00:31:53.415]  Wristease comforts your wrists from the sometimes painful tasks of typing, writing, using a mouse or adding machine.
[00:31:53.415 --> 00:32:06.179]  Unlike most conventional wrist pads that are either attached to a mouse pad or lay flat in front of your keyboard, Wristease is totally portable and ideal for laptop users and technicians who are constantly on the go.
[00:32:06.739 --> 00:32:11.180]  Wristease is perfect for children doing homework or playing video games.
[00:32:11.180 --> 00:32:21.642]  Wristease provides the proper comfort and support for all ages and Wristease provides comfort for victims of carpal tunnel syndrome and other repetitive injuries.
[00:32:21.642 --> 00:32:25.042]  You can order Wristease now at Wristease.com.
[00:32:25.042 --> 00:32:26.683]  That's Wristease.
[00:32:26.683 --> 00:32:31.803]  W-R-I-S-T-E-A-S-E Wristease.com.
[00:32:31.803 --> 00:32:33.684]  Once again, Wristease.com.
[00:32:37.907 --> 00:32:38.907]  Pinch me, Bill.
[00:32:38.907 --> 00:32:40.288]  I can't believe it.
[00:32:40.288 --> 00:32:43.469]  A few months ago, I couldn't even afford gas for my car.
[00:32:43.469 --> 00:32:45.990]  And here we are with season tickets on the 50-yard line.
[00:32:45.990 --> 00:32:48.211]  I know what you mean, John.
[00:32:48.211 --> 00:32:52.933]  I remember the day you saw my new car and asked me if I robbed Bill Gates.
[00:32:52.933 --> 00:32:56.835]  Our lives sure have changed since we discovered DidYouRobBillGates.com.
[00:32:56.835 --> 00:32:58.855]  I was struggling to make ends meet.
[00:32:58.855 --> 00:33:04.057]  Now I've got a new car and a college fund for Lisa when she graduates from high school next year.
[00:33:04.057 --> 00:33:05.118]  And I owe it all to you.
[00:33:05.698 --> 00:33:09.080]  Because you told me about DidYouRobBillGates.com.
[00:33:09.080 --> 00:33:12.162]  Hey John, we all win when the money problems disappear.
[00:33:12.162 --> 00:33:13.703]  I want to tell everybody.
[00:33:13.703 --> 00:33:17.425]  Because the more people we have on the success team, the better it works.
[00:33:17.425 --> 00:33:19.387]  It's hard for the little guy these days.
[00:33:19.387 --> 00:33:22.168]  We pool our resources to level the playing field.
[00:33:22.168 --> 00:33:28.652]  So the more people that go to www.DidYouRobBillGates.com, the more cash for everybody.
[00:33:28.652 --> 00:33:29.453]  What a concept!
[00:33:49.481 --> 00:33:50.802]  I'll send an S.O.S.
[00:33:50.802 --> 00:33:52.563]  to the world!
[00:33:52.563 --> 00:33:59.207]  That's what we're doing right here, right now.
[00:33:59.207 --> 00:33:59.608]  Alright.
[00:34:17.717 --> 00:34:25.143]  John, Mark, Sam, Andrew, I'm going to get to you, but I'm going to move to you quickly because I've got a couple of clips I want to play and a lot of other news here.
[00:34:25.143 --> 00:34:32.349]  But everything the New World Order has done, and they put this in policy reports, it's even in their textbooks, it's break up the family for the good of the state.
[00:34:32.349 --> 00:34:33.950]  The family is a disease.
[00:34:33.950 --> 00:34:34.991]  Break down the border.
[00:34:34.991 --> 00:34:39.435]  Get everybody internally fighting with each other in the name of multiculturalism.
[00:34:39.435 --> 00:34:43.518]  It actually pronounces people's differences and actually gets you thinking about it.
[00:34:44.324 --> 00:34:50.751]  You see, everything they say, you know, the name says one thing, but the real action is 180 degrees.
[00:34:50.751 --> 00:34:52.473]  It's like calling it the Patriot Act.
[00:34:52.473 --> 00:34:55.317]  It's totally anti-patriotic.
[00:34:55.317 --> 00:35:00.803]  Or it's like calling it, you know, net neutrality, and then the bill actually ends freedom on the web.
[00:35:00.803 --> 00:35:02.545]  So they do a lot of that mislabeling.
[00:35:03.374 --> 00:35:07.318]  And at every point, they've done everything they can to shut down U.S.
[00:35:07.318 --> 00:35:08.139]  industry.
[00:35:08.139 --> 00:35:12.003]  Everything they can to move it offshore, which gives the multinationals the power.
[00:35:12.003 --> 00:35:13.004]  46!
[00:35:13.004 --> 00:35:14.805]  Please don't email me saying I said 44.
[00:35:14.805 --> 00:35:16.307]  The number now changed.
[00:35:16.307 --> 00:35:17.468]  It's worse.
[00:35:17.468 --> 00:35:19.710]  I know for a couple years I've been saying 44.
[00:35:19.710 --> 00:35:20.951]  That's Forbes.
[00:35:20.951 --> 00:35:23.794]  Of the biggest 100 economies, were corporations.
[00:35:23.794 --> 00:35:25.195]  Now it's 46.
[00:35:25.195 --> 00:35:26.477]  They are governments.
[00:35:28.089 --> 00:35:30.051]  This is what Libertarians don't get, a lot of them.
[00:35:30.051 --> 00:35:32.834]  They say, well, we've just got to leave corporations alone, it's free market.
[00:35:32.834 --> 00:35:34.315]  No, they don't operate in free market.
[00:35:34.315 --> 00:35:35.997]  They operate in monopolies.
[00:35:35.997 --> 00:35:43.243]  They have become governmental, and they lobby government to then bequeath to them, or advocate to them, governmental powers.
[00:35:43.243 --> 00:35:48.929]  It's neo-feudal, mercantile fascism.
[00:35:48.929 --> 00:35:52.112]  And the neolibs and neocons are all on the same team.
[00:35:53.061 --> 00:35:58.485]  And they've done everything they can to unravel this society and destroy our morals and destroy our fiber.
[00:35:58.485 --> 00:36:04.050]  People out there think they're trendy and cool and think, what do you mean morals to destroy our morals to make us weak?
[00:36:04.050 --> 00:36:05.451]  What's that mean?
[00:36:05.451 --> 00:36:08.133]  I'm talking about morals of standing up against corruption.
[00:36:08.133 --> 00:36:09.534]  Morals of getting angry.
[00:36:09.534 --> 00:36:15.639]  Morals of willing to get in a fight when somebody does you wrong or tries to take your liberty.
[00:36:15.639 --> 00:36:20.163]  I mean, when you don't have morals, you're just a bunch of slack-jawed, bug-eyed fools!
[00:36:21.904 --> 00:36:24.006]  A bunch of jackasses.
[00:36:24.006 --> 00:36:25.507]  And that's what they've turned us into.
[00:36:25.507 --> 00:36:27.629]  A bunch of self-centered people.
[00:36:27.629 --> 00:36:30.531]  If you really care about yourself, you care about others.
[00:36:30.531 --> 00:36:34.694]  Because you know if somebody else is being abused, you can be abused.
[00:36:34.694 --> 00:36:37.036]  So they've basically dismantled the country.
[00:36:37.036 --> 00:36:38.597]  Now they've puffed the bubble up.
[00:36:38.597 --> 00:36:40.399]  They've devalued the dollar.
[00:36:40.399 --> 00:36:43.721]  They have gotten public, private, corporate.
[00:36:43.721 --> 00:36:45.282]  Everything is at record levels of debt.
[00:36:45.282 --> 00:36:47.965]  Higher level than debt in any time in U.S.
[00:36:47.965 --> 00:36:48.545]  history.
[00:36:48.545 --> 00:36:49.786]  We broke the record in the middle of 2006.
[00:36:51.647 --> 00:37:01.974]  Previously, the record personal debt, which was a negative debt load on average, we're more in debt than the average person is, has a negative balance.
[00:37:01.974 --> 00:37:06.276]  The previous record was late 1933, the depths, four years in to a depression.
[00:37:12.637 --> 00:37:25.762]  It's amazing, but they can't pop the bubble completely until their police state is in place, and until everybody's watched 24, where they torture children almost every episode, and secret police arrest everyone, and there's concentration camps.
