whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:21:43.000 --> 00:21:47.000]   You could be the big domino that fights the censorship. How dare you? I know you know the truth."
[00:21:47.000 --> 00:21:50.000]   Joe went, "Actually, you're right, Alex. I went down this road a little bit.
[00:21:50.000 --> 00:21:54.000]   These people are bad news, but I'm going to try to turn them around.
[00:21:54.000 --> 00:21:56.000]   I'm going to try to talk sense into them."
[00:21:56.000 --> 00:21:59.000]   And that was a year and a half ago.
[00:21:59.000 --> 00:22:02.000]   Well, now he knows he can't talk sense into them.
[00:22:02.000 --> 00:22:10.000]   And now they messed with him and they tried to dominate him and they tried to intimidate him.
[00:22:10.000 --> 00:22:24.000]   And so now Joe understands what's going on and now he is super pissed off and super excited and super happy to really be himself.
[00:22:24.000 --> 00:22:26.000]   And you notice what happened.
[00:22:26.000 --> 00:22:35.000]   First podcast since he came out that he's going to Spotify, he's still on all platforms until September.
[00:22:35.000 --> 00:22:39.000]   What happened, ladies and gentlemen?
[00:22:39.000 --> 00:22:43.000]   Joe Rogan, Obamagate is real and illegal.
[00:22:43.000 --> 00:22:45.000]   Obama is a criminal.
[00:22:45.000 --> 00:22:48.000]   Obama needs to go to prison.
[00:22:48.000 --> 00:22:58.000]   The ink wasn't dry on him ready to leave YouTube and Apple and all these people that this happened.
[00:22:58.000 --> 00:23:00.000]   He called me right after he taped this yesterday.
[00:23:00.000 --> 00:23:02.000]   He felt so good about it.
[00:23:02.000 --> 00:23:04.000]   And I felt good about it, too.
[00:23:04.000 --> 00:23:05.000]   This is exciting.
[00:23:05.000 --> 00:23:08.000]   Everybody else sells out that makes millions of dollars.
[00:23:08.000 --> 00:23:10.000]   Stephen Colbert knows all this stuff.
[00:23:10.000 --> 00:23:11.000]   He used to be a patriot, too.
[00:23:11.000 --> 00:23:15.000]   Do you know that Stephen Colbert used to be a big Alex Jones fan?
[00:23:15.000 --> 00:23:16.000]   Nobody knew that, did you?
[00:23:16.000 --> 00:23:17.000]   I'm going to stop right there.
[00:23:17.000 --> 00:23:21.000]   Joe used to work at Comedy Central.
[00:23:21.000 --> 00:23:22.000]   Look at Stephen Colbert now.
[00:23:22.000 --> 00:23:26.000]   He's got to sit there and worship Bill Gates on TV.
[00:23:26.000 --> 00:23:27.000]   And he got a bonus for that.
[00:23:27.000 --> 00:23:28.000]   Did you know that?
[00:23:28.000 --> 00:23:29.000]   Yeah.
[00:23:29.000 --> 00:23:35.000]   Most of the people at Comedy Central hate the management and they tell us everything.
[00:23:35.000 --> 00:23:38.000]   You think they like working with people like this?
[00:23:38.000 --> 00:23:40.000]   These are sick, evil people.
[00:23:40.000 --> 00:23:48.000]   And I was disgusted that Joe wasn't getting it a few years ago and was trying to go along with it.
[00:23:48.000 --> 00:23:59.000]   You see, they were in the stage of reaching out to Joe and trying to seduce him so that he wouldn't say no when the censorship began.
[00:23:59.000 --> 00:24:10.000]   But then as soon as it became dominant, they started clamping down on him and they started banning doctors that were reading NIH information that COVID-19 wasn't even as bad as the flu.
[00:24:10.000 --> 00:24:14.000]   And Joe went and talked to his personal doctor and Joe went and did research and he found it was true.
[00:24:14.000 --> 00:24:17.000]   And he said, well, this is all a big lie.
[00:24:17.000 --> 00:24:22.000]   And so when push came to shove, it wasn't about the money because I got newsflash for you.
[00:24:22.000 --> 00:24:26.000]   The details of Joe's deal, he's making the same amount of money, folks.
[00:24:26.000 --> 00:24:31.000]   He's making Spotify an extra five billion, four and a half billion since this deal happened.
[00:24:31.000 --> 00:24:34.000]   And it's a big success and that's great because it's in his contract.
[00:24:34.000 --> 00:24:35.000]   He has free speech.
[00:24:35.000 --> 00:24:44.000]   But see, that's about making the industry know if you block people's speech, you take the you out of YouTube or the you out of Facebook.
[00:24:44.000 --> 00:24:47.000]   If you take the people out of it, we will just exit this.
[00:24:47.000 --> 00:24:53.000]   And as other companies see this, the investment will come in very quickly because the speed of scalability of technology.
[00:24:53.000 --> 00:24:58.000]   And overnight, everyone is going to move to these other platforms.
[00:24:58.000 --> 00:25:00.000]   And you'll see Alex Jones back on Spotify.
[00:25:00.000 --> 00:25:03.000]   And you'll see everybody else.
[00:25:03.000 --> 00:25:11.000]   And then you'll see the total collapse of Hollywood and the total collapse of the media establishment that's already happened.
[00:25:11.000 --> 00:25:16.000]   Look at Hollywood going along with the lockdown to try to hurt Trump.
[00:25:16.000 --> 00:25:24.000]   All it's done is killed the blue cities and killed the rotting emphasis edifice that was Hollywood.
[00:25:24.000 --> 00:25:25.000]   It's self-destruction.
[00:25:25.000 --> 00:25:27.000]   It's all they've got now.
[00:25:27.000 --> 00:25:29.000]   They're trying to burn us down.
[00:25:29.000 --> 00:25:31.000]   They're trying to blow our house down.
[00:25:31.000 --> 00:25:33.000]   Our house is made out of brick, bro.
[00:25:33.000 --> 00:25:34.000]   Your house is made out of straw.
[00:25:34.000 --> 00:25:37.000]   You're blowing your own house down.
[00:25:37.000 --> 00:25:40.000]   So you can huff and you can puff.
[00:25:40.000 --> 00:25:44.000]   But you ain't doing jack squat except blowing your own feet off.
[00:25:44.000 --> 00:25:47.000]   We're the competent, smart, aggressive people.
[00:25:47.000 --> 00:25:53.000]   And you undominant weirdos all got together and thought we'll finally be the alpha.
[00:25:53.000 --> 00:26:04.000]   And you went out and tried to enslave everyone with a high-tech wizard grid thinking that would then make you a god when all it did was make you the most hated person on earth, Bill Gates.
[00:26:12.000 --> 00:26:15.000]   That's all you did, buddy, was wake us up.
[00:26:15.000 --> 00:26:18.000]   You thought you were kicking our ass the whole time.
[00:26:18.000 --> 00:26:22.000]   And all you were doing was summoning the kraken.
[00:26:22.000 --> 00:26:24.000]   So this Joe Rogan thing is a big deal.
[00:26:24.000 --> 00:26:25.000]   And I talked to him a long time.
[00:26:25.000 --> 00:26:27.000]   I got a bunch of notes here.
[00:26:27.000 --> 00:26:28.000]   I haven't gone over these yet.
[00:26:28.000 --> 00:26:32.000]   But when we come back, I'm going to lay that out, and I'm going to be done.
[00:26:32.000 --> 00:26:33.000]   And we'll get into all the news.
[00:26:33.000 --> 00:26:35.000]   And Owen is going to come in here and do a great job.
[00:26:35.000 --> 00:26:36.000]   He's got a whole broadcast lined up for you.
[00:26:36.000 --> 00:26:39.000]   And I had to come in because this was so seismic.
[00:26:39.000 --> 00:26:45.000]   Joe Rogan calling me and saying, I want you to be the one that tells everybody what I'm going to do because you were part of this story.
[00:26:45.000 --> 00:26:48.000]   And I want folks to know that I'm not backing down.
[00:26:48.000 --> 00:26:50.000]   That's what makes free societies.
[00:26:50.000 --> 00:26:52.000]   That's the essence of victory.
[00:26:52.000 --> 00:26:54.000]   That is the beginning of the collapse of the New World Order.
[00:26:54.000 --> 00:26:55.000]   Now it's official.
[00:26:55.000 --> 00:27:01.000]   The United Nations came out yesterday and said the COVID emergency will last five years.
[00:27:01.000 --> 00:27:09.000]   And the U.K. government said you must all carry cell phones outside or you'll be arrested because we have to track your social distancing.
[00:27:09.000 --> 00:27:13.000]   And you're only allowed to have a list of 10 people that you visit.
[00:27:13.000 --> 00:27:17.000]   And if you go outside that list of 10, you'll be permanently detained.
[00:27:17.000 --> 00:27:29.000]   Yes, ladies and gentlemen, this is the New World Order where they let the criminals out of jail, the rapists, the child molesters, the murderers, and where you are now nonessential and a prisoner.
[00:27:29.000 --> 00:27:34.000]   From the beginning of my research, it was clear the globalists are an authoritarian anti-human group.
[00:27:34.000 --> 00:27:41.000]   They have to put this electronic straitjacket on us before they carry out their endgame, which is global depopulation.
[00:27:41.000 --> 00:27:45.000]   So you see, submitting to them is death.
[00:27:45.000 --> 00:27:52.000]   The only way to stop them is to expose them, to hate their guts and realize they are humanity's mortal enemy.
[00:27:52.000 --> 00:27:54.000]   Wake up or die.
[00:27:54.000 --> 00:28:01.000]   Feudalism in the ancient world from Asia to Europe, from Africa to Latin America was the most common form of government.
[00:28:01.000 --> 00:28:06.000]   You had a ruling class, the nobility, the king and queen sitting on top of it.
[00:28:06.000 --> 00:28:12.000]   And the rest of the public were kept at a subsistence, starving level for control.
[00:28:12.000 --> 00:28:23.000]   In fact, in most cultures, they called the peasants the little people because they were usually a foot or more shorter than the lords and ladies because they kept them, again, at a starving level.
[00:28:23.000 --> 00:28:28.000]   They were so busy trying to survive, they would never try to challenge the entrenched elite.
[00:28:28.000 --> 00:28:34.000]   Well, now all the big Google owners and the Rockefellers and the Rothschilds, the Jeff Bezos of the world,
[00:28:34.000 --> 00:28:45.000]   they're sitting back on their giant estates with their jet helicopters and private jets, living the life, laughing at you, shut down, going bankrupt in the third world, starving to death.
[00:28:45.000 --> 00:28:51.000]   Their religion is power and control, and they are pressing that advantage against us.
[00:28:51.000 --> 00:28:54.000]   We must break free from these monsters.
[00:28:54.000 --> 00:29:01.000]   As I record this announcement, there's only one week left in the biggest sale yet of 2020.
[00:29:01.000 --> 00:29:08.000]   We will not have this sale that's going on right now in May until our Christmas sale comes up.
[00:29:08.000 --> 00:29:15.000]   All of our bestselling supplements are 30 to 60 percent off at Infowarsstore.com.
[00:29:15.000 --> 00:29:17.000]   Let me just hone in on one of the products.
[00:29:17.000 --> 00:29:26.000]   DNA Force Plus. It's got high-quality PQQ, CoQ10, and a bunch of other natural ingredients that are known to supercharge the effects of that.
[00:29:26.000 --> 00:29:35.000]   Learn what PQQ and CoQ10 can do for you, no matter how old you are, no matter what color you are, no matter where you live in the world.
[00:29:35.000 --> 00:29:37.000]   It works the same on everybody.
[00:29:37.000 --> 00:29:39.000]   It's known to be able to regrow nerves.
[00:29:39.000 --> 00:29:43.000]   It's designed so that your telomeres last longer.
[00:29:43.000 --> 00:29:48.000]   It doesn't make them grow. It makes them shrink slower, which is basically the same thing.
[00:29:48.000 --> 00:29:54.000]   DNA Force Plus is 50 percent off for a limited time at Infowarsstore.com.
[00:29:54.000 --> 00:30:00.000]   You're listening to The Alex Jones Show.
[00:30:02.000 --> 00:30:18.000]   [Music]
[00:30:18.000 --> 00:30:23.000]   From the front lines of the information war, it's Alex Jones.
[00:30:27.000 --> 00:30:30.000]   I bet on humanity. I bet on you.
[00:30:30.000 --> 00:30:35.000]   I bet on my father, my mother, my wife, my children.
[00:30:35.000 --> 00:30:37.000]   I bet on our ancestors.
[00:30:37.000 --> 00:30:43.000]   Most importantly, I bet on God and a pro-human future.
[00:30:43.000 --> 00:30:55.000]   And the left, in their authoritarian evil, has intimidated and lied about and bullied so many people that now they have awoken the sleeping giant.
[00:30:55.000 --> 00:31:05.000]   And Joe Rogan, with the number one Western media platform in the world, reaching tens and tens of millions of new people every week,
[00:31:05.000 --> 00:31:11.000]   hundreds of millions every week with the old shows he's done that are all just exploding in popularity,
[00:31:11.000 --> 00:31:21.000]   has now taken the plunge and exclusively told yours truly as a message about where he's going next.
[00:31:21.000 --> 00:31:28.000]   And this is a very exciting story because it's a pilgrim's progress.
[00:31:28.000 --> 00:31:39.000]   And it's that first domino going down in the huge exodus of the Dave Rubins and the Elon Musk and the Joe Rogans leaving L.A.,
[00:31:39.000 --> 00:31:43.000]   turning their backs on Hollywood. Hollywood thought they would collapse America.
[00:31:43.000 --> 00:31:46.000]   All they've done is collapse themselves in their self-destructiveness.
[00:31:46.000 --> 00:31:48.000]   So that's why this is so exciting.
[00:31:48.000 --> 00:31:53.000]   You know, Joe's a smart guy and I respect him, but he just couldn't believe they were this evil and this bad.
[00:31:53.000 --> 00:32:02.000]   But now seeing everything I told him about many years ago come true, he now has decided not for the money,
[00:32:02.000 --> 00:32:05.000]   because he was already making that much money with what he was doing on all these other platforms,
[00:32:05.000 --> 00:32:16.000]   to leave so that he could have his free speech because they were blocking and delisting and demonetizing things that he said that were pro-America, pro-freedom, pro-family.
