whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:13:34.680 --> 00:13:35.760]   the Deep State.
[00:13:35.760 --> 00:13:38.560]   >> Well, I think the president is
[00:13:38.560 --> 00:13:41.220]   now only fully become aware of
[00:13:41.220 --> 00:13:44.000]   the extent of Robert Mueller's
[00:13:44.000 --> 00:13:47.320]   disastrous record as FBI director.
[00:13:47.320 --> 00:13:49.660]   It is indisputable that he
[00:13:49.660 --> 00:13:52.820]   systematically ignored multiple
[00:13:52.820 --> 00:13:55.440]   reports about a Sarasota,
[00:13:55.440 --> 00:13:58.280]   Florida flight school where five
[00:13:58.280 --> 00:14:00.760]   of nine Saudi hijackers were
[00:14:00.760 --> 00:14:01.800]   training for
[00:14:01.800 --> 00:14:04.800]   the assault on America on 9/11.
[00:14:04.800 --> 00:14:07.260]   There were multiple complaints from
[00:14:07.260 --> 00:14:09.840]   neighbors about strange activities
[00:14:09.840 --> 00:14:12.160]   among these men, who according to
[00:14:12.160 --> 00:14:14.260]   flight instructors showed an
[00:14:14.260 --> 00:14:16.600]   amazing interest in how to fly and
[00:14:16.600 --> 00:14:19.020]   take off, but no interest in how to
[00:14:19.020 --> 00:14:19.460]   land.
[00:14:19.460 --> 00:14:22.400]   This was reported to Jeb Bush's
[00:14:22.400 --> 00:14:24.320]   Florida Department of
[00:14:24.320 --> 00:14:27.000]   Law Enforcement, same thing as
[00:14:27.000 --> 00:14:29.920]   the state police in say, Louisiana
[00:14:29.920 --> 00:14:33.000]   or the Texas Rangers there in Texas.
[00:14:33.000 --> 00:14:35.720]   Who complained repeatedly to
[00:14:35.720 --> 00:14:38.760]   the FBI, sent reports to the FBI,
[00:14:38.760 --> 00:14:42.060]   which Robert Mueller systematically
[00:14:42.060 --> 00:14:43.060]   ignored.
[00:14:43.060 --> 00:14:45.660]   So his role as being complicit in
[00:14:45.660 --> 00:14:47.600]   the cover up of 9/11 is
[00:14:47.600 --> 00:14:48.960]   demonstrable.
[00:14:48.960 --> 00:14:51.160]   The president himself is going to
[00:14:51.160 --> 00:14:53.200]   ultimately make the case, but
[00:14:53.200 --> 00:14:55.240]   it's the tip of the iceberg in
[00:14:55.240 --> 00:14:57.720]   terms of this quote unquote public
[00:14:57.720 --> 00:14:59.740]   servant who Lindsey Graham
[00:14:59.740 --> 00:15:02.060]   describes as beyond reproach.
[00:15:02.060 --> 00:15:04.600]   The first three suspects he
[00:15:04.600 --> 00:15:07.840]   arrested in the anthrax matter were
[00:15:07.840 --> 00:15:09.360]   the wrong men.
[00:15:09.360 --> 00:15:12.120]   The fourth man he ultimately
[00:15:12.120 --> 00:15:15.140]   arrested died mysteriously in
[00:15:15.140 --> 00:15:16.340]   custody.
[00:15:16.340 --> 00:15:19.000]   There is no question that he let
[00:15:19.000 --> 00:15:21.880]   three innocent men rot in a Boston
[00:15:21.880 --> 00:15:24.920]   jail in order to cover up FBI mafia
[00:15:24.920 --> 00:15:27.920]   informant sources in the Whitey
[00:15:27.920 --> 00:15:29.420]   Bulger matter.
[00:15:29.420 --> 00:15:32.640]   He had Jeffrey Epstein,
[00:15:32.640 --> 00:15:37.040]   the convicted pedophile on the FBI
[00:15:37.040 --> 00:15:40.800]   hook as an informant, which
[00:15:40.800 --> 00:15:44.840]   explains why Epstein was always
[00:15:44.840 --> 00:15:49.240]   able to escape more serious charges
[00:15:49.240 --> 00:15:50.960]   such as child trafficking.
[00:15:50.960 --> 00:15:52.520]   >> That's right, Robert Mueller is
[00:15:52.520 --> 00:15:54.100]   confirmed to be the main handler of
[00:15:54.100 --> 00:15:55.520]   the main child trafficking.
[00:15:55.520 --> 00:15:57.000]   You heard it here first.
[00:15:57.000 --> 00:15:57.520]   We'll be back.
[00:15:57.520 --> 00:16:00.600]   >> If you like alkaline water or
[00:16:00.600 --> 00:16:01.720]   know someone that does,
[00:16:01.720 --> 00:16:02.660]   you're going to love
[00:16:02.660 --> 00:16:04.200]   the Dillon Living Water Bottle.
[00:16:04.200 --> 00:16:05.840]   It creates alkaline water on the go
[00:16:05.840 --> 00:16:07.360]   while reducing plastic waste and
[00:16:07.360 --> 00:16:08.320]   saving you money.
[00:16:08.320 --> 00:16:09.560]   Made with surgical grade
[00:16:09.560 --> 00:16:10.520]   stainless steel,
[00:16:10.520 --> 00:16:12.340]   the Dillon bottle increases the pH
[00:16:12.340 --> 00:16:14.160]   up to nine to deliver both alkaline
[00:16:14.160 --> 00:16:16.040]   and antioxidant water anywhere you
[00:16:16.040 --> 00:16:16.560]   want it.
[00:16:16.560 --> 00:16:17.960]   Alkaline water is healthier,
[00:16:17.960 --> 00:16:18.720]   tastes better,
[00:16:18.720 --> 00:16:19.920]   and can even boost energy.
[00:16:19.920 --> 00:16:21.520]   The Dillon bottle makes it easy and
[00:16:21.520 --> 00:16:22.880]   affordable to be healthy and
[00:16:22.880 --> 00:16:24.640]   achieve optimal hydration.
[00:16:24.640 --> 00:16:26.760]   Get your Dillon bottle today at
[00:16:26.760 --> 00:16:29.280]   dyln.co, that's dyln.co.
[00:16:29.280 --> 00:16:30.800]   >> You have been lied to.
[00:16:30.800 --> 00:16:33.240]   >> My name is Kevin Shipp.
[00:16:33.240 --> 00:16:35.920]   I'm a former decorated CIA officer.
[00:16:35.920 --> 00:16:37.480]   Finally, someone has come out and
[00:16:37.480 --> 00:16:38.920]   written what I think is the best
[00:16:38.920 --> 00:16:40.720]   ex-mose on the shadow government
[00:16:40.720 --> 00:16:41.320]   ever.
[00:16:41.320 --> 00:16:43.000]   We're in a constitutional crisis,
[00:16:43.000 --> 00:16:44.560]   and our government is now being
[00:16:44.560 --> 00:16:45.040]   run and
[00:16:45.040 --> 00:16:47.000]   ruled by a shadow government.
[00:16:47.000 --> 00:16:47.800]   >> We got to get this out,
[00:16:47.800 --> 00:16:48.840]   because just because you're awake,
[00:16:48.840 --> 00:16:49.920]   folks, doesn't mean other people
[00:16:49.920 --> 00:16:50.400]   are.
[00:16:50.400 --> 00:16:51.680]   This is critical to get, to read,
[00:16:51.680 --> 00:16:52.600]   to give to the library,
[00:16:52.600 --> 00:16:53.520]   to give to the church.
[00:16:53.520 --> 00:16:54.720]   Get them right now at
[00:16:54.720 --> 00:16:56.600]   killingunclesandbook.com,
[00:16:56.600 --> 00:16:58.400]   killingunclesandbook.com.
[00:16:58.400 --> 00:17:01.160]   >> Bacon lovers, we ship free.
[00:17:01.160 --> 00:17:02.840]   Try our amazing bacon,
[00:17:02.840 --> 00:17:05.000]   no refrigeration required.
[00:17:05.000 --> 00:17:07.120]   Proprietary value-added packaging
[00:17:07.120 --> 00:17:09.120]   provides 10-year shelf life and
[00:17:09.120 --> 00:17:10.560]   protects the leanest,
[00:17:10.560 --> 00:17:12.840]   thickest, center-cut, fully cooked
[00:17:12.840 --> 00:17:14.600]   bacon in America today.
[00:17:14.600 --> 00:17:16.520]   Ready to eat right from the pouch
[00:17:16.520 --> 00:17:17.960]   or warm and serve.
[00:17:17.960 --> 00:17:19.960]   Savory and delicious.
[00:17:19.960 --> 00:17:21.120]   Wholesale price for
[00:17:21.120 --> 00:17:22.880]   your everyday use.
[00:17:22.880 --> 00:17:23.720]   Order today at
[00:17:23.720 --> 00:17:25.760]   readytoeatbacon.com,
[00:17:25.760 --> 00:17:28.280]   readytoeatbacon.com.
[00:17:28.280 --> 00:17:29.800]   >> Water is the single most
[00:17:29.800 --> 00:17:31.760]   important thing your body needs,
[00:17:31.760 --> 00:17:32.960]   so you want to be sure it's
[00:17:32.960 --> 00:17:35.040]   the best for you and your family.
[00:17:35.040 --> 00:17:37.160]   Since 2005, thousands have
[00:17:37.160 --> 00:17:39.320]   depended on Berkey Purified Water.
[00:17:39.320 --> 00:17:41.280]   The Berkey guy provides the lowest
[00:17:41.280 --> 00:17:43.040]   price filtration systems in
[00:17:43.040 --> 00:17:43.960]   every size.
[00:17:43.960 --> 00:17:46.240]   For incredibly delicious water now
[00:17:46.240 --> 00:17:47.840]   and in an emergency,
[00:17:47.840 --> 00:17:50.240]   get to goberkey.com or call
[00:17:50.240 --> 00:17:53.360]   877-886-3653,
[00:17:53.360 --> 00:17:56.320]   877-886-3653,
[00:17:56.320 --> 00:17:57.760]   goberkey.com.
[00:17:57.760 --> 00:18:01.800]   >> InfoWars Life is bringing you
[00:18:01.800 --> 00:18:03.880]   a breakthrough in modern medicine.
[00:18:03.880 --> 00:18:05.680]   Introducing Pollen Block.
[00:18:05.680 --> 00:18:07.200]   We have found an extraordinary
[00:18:07.200 --> 00:18:09.400]   new, natural way to alleviate
[00:18:09.400 --> 00:18:10.960]   seasonal distress symptoms,
[00:18:10.960 --> 00:18:13.080]   including promoting clear nasal
[00:18:13.080 --> 00:18:14.720]   and sinus passageways,
[00:18:14.720 --> 00:18:17.720]   eye comfort, and respiratory function.
[00:18:17.720 --> 00:18:19.880]   In the 1960s, researchers in
[00:18:19.880 --> 00:18:21.760]   France noticed that people who ate
[00:18:21.760 --> 00:18:23.680]   certain quail eggs experienced
[00:18:23.680 --> 00:18:25.160]   less seasonal immune and
[00:18:25.160 --> 00:18:26.920]   inflammatory responses.
[00:18:26.920 --> 00:18:28.640]   They began studying this effect in
[00:18:28.640 --> 00:18:30.880]   published trials, and decades later,
[00:18:30.880 --> 00:18:32.240]   we now have the fruit of this
[00:18:32.240 --> 00:18:34.080]   research, a fast-acting,
[00:18:34.080 --> 00:18:35.600]   chewable tablet that helps
[00:18:35.600 --> 00:18:37.960]   alleviate seasonal distress symptoms.
[00:18:37.960 --> 00:18:39.680]   Pollen Block is natural and
[00:18:39.680 --> 00:18:40.560]   effective.
[00:18:40.560 --> 00:18:42.280]   It is not an antihistamine.
[00:18:42.280 --> 00:18:43.920]   In fact, current research has found
[00:18:43.920 --> 00:18:45.840]   that it actually acts by blocking
[00:18:45.840 --> 00:18:47.280]   the activity of tryptase,
[00:18:47.280 --> 00:18:49.080]   which is an enzyme that amplifies
[00:18:49.080 --> 00:18:51.200]   immune and inflammatory responses
[00:18:51.200 --> 00:18:52.240]   in the body.
[00:18:52.240 --> 00:18:53.120]   Go outside and
[00:18:53.120 --> 00:18:54.920]   enjoy the air you breathe.
[00:18:54.920 --> 00:18:56.960]   Head to InfoWarsLife.com and
[00:18:56.960 --> 00:18:58.720]   grab a pack of our Pollen Block
[00:18:58.720 --> 00:18:59.760]   chewable tablets.
[00:18:59.760 --> 00:19:02.440]   >> Alex Jones here with an
[00:19:02.440 --> 00:19:04.600]   extremely exciting announcement
[00:19:04.600 --> 00:19:06.200]   that will be a gift to yourself
[00:19:06.200 --> 00:19:07.960]   and a gift to the InfoWar to fight
[00:19:07.960 --> 00:19:09.800]   the globalist limit of free society.
[00:19:09.800 --> 00:19:11.800]   Several years ago, I set out with
[00:19:11.800 --> 00:19:13.480]   top formulators in the US to
[00:19:13.480 --> 00:19:15.360]   create the strongest,
[00:19:15.360 --> 00:19:17.400]   most concentrated, over-the-top
[00:19:17.400 --> 00:19:20.360]   stamina, libido, workout,
[00:19:20.360 --> 00:19:22.800]   brain formula that is safe.
[00:19:22.800 --> 00:19:24.800]   I know from using this myself
[00:19:24.800 --> 00:19:25.760]   the last few months, and
[00:19:25.760 --> 00:19:26.640]   from seeing my friends and
[00:19:26.640 --> 00:19:28.440]   family use it, that this new product
[00:19:28.440 --> 00:19:30.320]   is gonna end up being the number one
[00:19:30.320 --> 00:19:31.320]   best-selling product at
[00:19:31.320 --> 00:19:32.840]   InfoWarsLife.com,
[00:19:32.840 --> 00:19:33.920]   because it works so well.
[00:19:33.920 --> 00:19:35.200]   This is a gift you wanna give
[00:19:35.200 --> 00:19:36.800]   yourself, and then rest assured,
[00:19:36.800 --> 00:19:38.200]   you're fighting the InfoWar, so
[00:19:38.200 --> 00:19:40.840]   it's a total, absolute, sure win,
[00:19:40.840 --> 00:19:42.120]   no lose equation.
[00:19:42.120 --> 00:19:44.280]   Try Alpha Power, exclusively
[00:19:44.280 --> 00:19:46.360]   available at InfoWarsLife.com for
[00:19:46.360 --> 00:19:46.920]   yourself.
[00:19:46.920 --> 00:19:48.800]   Ladies and gentlemen, it's non-GMO.
[00:19:48.800 --> 00:19:49.960]   It's for your brain, it's for
[00:19:49.960 --> 00:19:51.320]   sports, it's for activities, and
[00:19:51.320 --> 00:19:52.640]   it's made in the USA.
[00:19:52.640 --> 00:19:54.280]   Get your Alpha Power today at
[00:19:54.280 --> 00:19:55.880]   InfoWarsLife.com.
[00:19:55.880 --> 00:19:57.880]   Everybody needs to try
[00:19:57.880 --> 00:19:59.000]   Alpha Power today.
[00:19:59.000 --> 00:20:04.400]   >> You're listening to
[00:20:04.400 --> 00:20:06.080]   the Alex Jones Show.
[00:20:06.080 --> 00:20:16.080]   [MUSIC]
[00:20:16.080 --> 00:20:23.920]   >> Defending the republic from
[00:20:23.920 --> 00:20:26.480]   enemies, foreign and domestic,
[00:20:26.480 --> 00:20:27.960]   it's Alex Jones.
[00:20:27.960 --> 00:20:31.040]   [MUSIC]
[00:20:31.040 --> 00:20:33.120]   >> And here's President Trump,
[00:20:33.120 --> 00:20:34.480]   two plus years ago,
[00:20:34.480 --> 00:20:36.800]   telling Jeb Bush, you better watch
[00:20:36.800 --> 00:20:38.720]   it, buddy, after what you did
[00:20:38.720 --> 00:20:40.640]   standing down in Florida, and
[00:20:40.640 --> 00:20:42.800]   after what your brother did in DC.
[00:20:42.800 --> 00:20:44.320]   And now Trump is preparing to start
[00:20:44.320 --> 00:20:45.720]   releasing the fact that the deep
[00:20:45.720 --> 00:20:47.160]   state was complicit working with
[00:20:47.160 --> 00:20:48.760]   radical Islam to carry out 9/11.
[00:20:48.760 --> 00:20:49.640]   Here's the President.
[00:20:49.640 --> 00:20:53.160]   >> Obviously, the war in Iraq was
[00:20:53.160 --> 00:20:56.120]   a big, fat mistake, all right?
[00:20:56.120 --> 00:20:57.600]   Now, you can take it any way you
[00:20:57.600 --> 00:20:59.120]   want, and it took Jeb Bush,
[00:20:59.120 --> 00:21:00.920]   if you remember, at the beginning
[00:21:00.920 --> 00:21:02.480]   of his announcement, when he
[00:21:02.480 --> 00:21:04.400]   announced the President, took him
[00:21:04.400 --> 00:21:05.840]   five days, he went back.
[00:21:05.840 --> 00:21:06.720]   It was a mistake,
[00:21:06.720 --> 00:21:07.840]   it wasn't a mistake.
[00:21:07.840 --> 00:21:09.640]   Took him five days before his
[00:21:09.640 --> 00:21:11.640]   people told him what to say, and
[00:21:11.640 --> 00:21:14.440]   he ultimately said it was a mistake.
[00:21:14.440 --> 00:21:16.120]   The war in Iraq, we spent $2
[00:21:16.120 --> 00:21:18.080]   trillion, thousands of lives,
[00:21:18.080 --> 00:21:19.440]   we don't even have it.
[00:21:19.440 --> 00:21:20.960]   Iran is taking over Iraq with
[00:21:20.960 --> 00:21:22.840]   the second largest oil reserves in
[00:21:22.840 --> 00:21:23.720]   the world.
[00:21:23.720 --> 00:21:24.960]   Obviously, it was a mistake.
[00:21:24.960 --> 00:21:26.960]   So George Bush made a mistake,
[00:21:26.960 --> 00:21:28.640]   we can make mistakes, but
[00:21:28.640 --> 00:21:30.160]   that one was a beauty.
[00:21:30.160 --> 00:21:32.120]   We should have never been in Iraq,
[00:21:32.120 --> 00:21:33.360]   we have destabilized
[00:21:33.360 --> 00:21:34.360]   the Middle East.
[00:21:34.360 --> 00:21:36.320]   >> So you still think he should be
[00:21:36.320 --> 00:21:37.160]   impeached?
[00:21:37.160 --> 00:21:38.160]   >> I think it's my turn.
[00:21:38.160 --> 00:21:39.320]   >> You do whatever you want,
[00:21:39.320 --> 00:21:40.760]   you call it whatever you want.
[00:21:40.760 --> 00:21:42.480]   I want to tell you, they lied.
[00:21:42.480 --> 00:21:43.680]   >> Okay. >> They said there were
[00:21:43.680 --> 00:21:45.000]   weapons of mass destruction,
[00:21:45.000 --> 00:21:45.960]   there were none, and
[00:21:45.960 --> 00:21:47.320]   they knew there were none.
[00:21:47.320 --> 00:21:49.040]   There were no weapons of mass
[00:21:49.040 --> 00:21:50.000]   destruction.
[00:21:50.000 --> 00:21:50.720]   >> Okay, all right.
[00:21:50.720 --> 00:21:52.920]   >> And there's another clip too
[00:21:52.920 --> 00:21:55.320]   with him saying you screwed up on
[00:21:55.320 --> 00:21:58.000]   9/11, you stood down in Florida,
[00:21:58.000 --> 00:21:59.920]   your brother stood down,
[00:21:59.920 --> 00:22:01.760]   you guys did a terrible job.
[00:22:01.760 --> 00:22:02.640]   We're going to get that clip for
[00:22:02.640 --> 00:22:03.160]   you as well.
[00:22:03.160 --> 00:22:04.200]   We've also got the clip coming up
[00:22:04.200 --> 00:22:05.160]   in the next segment,
[00:22:05.160 --> 00:22:06.520]   where he talks about bombs in
[00:22:06.520 --> 00:22:07.280]   the buildings.
[00:22:07.280 --> 00:22:08.840]   So again, this is really,
[00:22:08.840 --> 00:22:10.000]   really serious.
[00:22:10.000 --> 00:22:11.000]   The point is,
[00:22:11.000 --> 00:22:12.920]   Tucker Carlson has on some of
[00:22:12.920 --> 00:22:14.880]   the families where Mueller on
[00:22:14.880 --> 00:22:16.640]   record basically killed
[00:22:16.640 --> 00:22:19.200]   the investigation, didn't let him
[00:22:19.200 --> 00:22:20.720]   have the info to sue.
[00:22:20.720 --> 00:22:22.680]   And if you expand on that,
[00:22:22.680 --> 00:22:25.880]   we have the article on infowars.com,
