[00:00:12.511 --> 00:00:14.211]  There is a war.
[00:23:39.357 --> 00:23:46.943]  At ContractorExam.com, our study materials zero in on state-required test topics in an effective, multiple-choice format.
[00:23:46.943 --> 00:23:54.589]  So whether you're a plumber, electrician, general contractor, or other construction-related trade, ContractorExam.com will help get you prepared.
[00:23:54.589 --> 00:23:58.372]  Visit us at www.ContractorExam.com today.
[00:24:04.002 --> 00:24:04.143]  Yeah.
[00:24:15.223 --> 00:24:20.248]  We are back live on the March 7th, 2016 edition of the Alex Jones Show.
[00:24:20.248 --> 00:24:22.291]  I'm your host, Paul Joseph Watson.
[00:24:22.291 --> 00:24:28.657]  Alex will be back with a news update at the bottom of the second hour, so be sure to tune in for that.
[00:24:28.657 --> 00:24:37.487]  But before that, coming up later this hour, I've got Gad Saad, the behavioral scientist out of John Molson School of Business in Concordia University.
[00:24:38.027 --> 00:24:54.936]  Quebec, Canada, and he's going to talk about the tyranny of political correctness as it envelops college campuses as the social justice warriors take over with their authoritarianism while preaching tolerance.
[00:24:54.936 --> 00:24:56.157]  And now they're actually saying that
[00:24:56.917 --> 00:25:10.225]  People who disagree with them, people who go to universities and give speeches, people like Milo Yiannopoulos and Ben Shapiro, are committing an act of violence simply for having a different opinion.
[00:25:10.225 --> 00:25:11.205]  So we're going to get into that.
[00:25:11.205 --> 00:25:15.167]  We've also got Lauren Southern coming on in the third hour.
[00:25:15.167 --> 00:25:17.449]  Now on Saturday night she went to an event
[00:25:18.598 --> 00:25:23.402]  Which was attended by these very same liberal tolerant social justice warriors.
[00:25:23.402 --> 00:25:34.671]  She, God forbid, disagreed with their opinion, said that there were only two genders, said that there are only men and women in the world and there wasn't a third gender.
[00:25:34.671 --> 00:25:42.237]  They responded with all their tolerance and warm fuzzy liberal virtues by dumping urine over her head.
[00:25:42.938 --> 00:25:44.860]  They actually assaulted her.
[00:25:44.860 --> 00:25:47.022]  We're going to go to that video in the third hour.
[00:25:47.022 --> 00:25:49.605]  We're going to talk to Lauren Southern about that.
[00:25:49.605 --> 00:25:56.691]  So we've got a packed show coming up on this Monday edition, which is why I need to rattle through the news right now.
[00:25:56.691 --> 00:25:59.714]  Of course, you just heard Alex there in the first couple of segments.
[00:26:00.575 --> 00:26:11.097]  Talking about this amazing quote by Bernie Sanders which came out during the debate where he said basically that white people don't know what it's like to be poor.
[00:26:11.097 --> 00:26:18.579]  We know why he's saying that because of course Hillary Clinton has more of the black vote than Bernie Sanders as of this moment.
[00:26:18.579 --> 00:26:22.460]  He's trying to pander to black voters to get their approval.
[00:26:23.180 --> 00:26:36.408]  But he's doing it again in a way which remains the only acceptable form of racism in the West in 2016, which is to discriminate against and mock, basically, white people.
[00:26:36.408 --> 00:26:43.392]  They're the only people that it's now acceptable to be racist against without receiving any significant backlash.
[00:26:43.392 --> 00:26:46.954]  So, I mean, Alex explained that pretty much in detail.
[00:26:46.954 --> 00:26:48.815]  To layer some facts on top of that,
[00:26:49.960 --> 00:26:59.987]  The claim that white people don't know what it's like to be poor is, of course, completely ludicrous, as TheRoot.com reports and many other news outlets are reporting today.
[00:26:59.987 --> 00:27:09.474]  Census figures out of 2013 show that 18.9 million white people in America are poor.
[00:27:09.474 --> 00:27:14.638]  That's 8 million more poor white people than poor black people.
[00:27:14.638 --> 00:27:17.941]  5 million more than those who identify as Latino.
[00:27:18.641 --> 00:27:25.964]  And in fact, 70% of African Americans in America are not classified as poor.
[00:27:25.964 --> 00:27:36.349]  So in fact, after this Bernie Sanders quote, you had a lot of African Americans come out and basically say, why is he using this to basically imply that all African Americans are poor?
[00:27:36.349 --> 00:27:44.533]  These people have worked hard in many cases to get out of poverty, and yet he's still pigeonholing African Americans into that category.
[00:27:45.293 --> 00:28:00.198]  By asserting, by claiming that white people have no idea whatsoever what it's like to struggle, what it's like to be on the breadline, when in fact 10 million, more than 10 million more white people are poor in America compared to black people.
[00:28:01.001 --> 00:28:11.487]  Now, of course, African Americans are disproportionately more poor, but that doesn't mean for a second that there are no poor white people in America.
[00:28:11.487 --> 00:28:20.452]  And again, if you look at another metric of this, as the Huffington Post reports, again, not a right-wing news outlet, the Huffington Post, you look at food stamps.
[00:28:22.073 --> 00:28:27.459]  40% of food stamps go to white people, compared to 25% for Americans and 10% for Hispanics.
[00:28:31.960 --> 00:28:44.784]  So yes, there are disproportionately more African-American and Hispanic people on food stamps in America, but there are almost double the number of white people on food stamps in America.
[00:28:44.784 --> 00:28:55.527]  White people know very well what it's like to be poor, and in fact many of the most poor areas in America are populated by white people.
[00:28:55.527 --> 00:28:56.527]  So not only was it a
[00:28:57.506 --> 00:29:11.994]  You know, a ludicrous attack pandering to get black votes by denigrating white people and in a sense denigrating black people by implying that they're all on food stamps and welfare when 70% of black people aren't.
[00:29:11.994 --> 00:29:13.095]  They're not in poverty.
[00:29:14.119 --> 00:29:22.647]  It was completely factually inaccurate and Bernie Sanders has basically been completely debunked on that argument across the media today.
[00:29:22.647 --> 00:29:28.372]  But again, it just shows they will stoop to any lengths to pander to get the vote.
[00:29:28.372 --> 00:29:34.677]  And it's only acceptable to do so in the context of being racist when that racism targets white people.
[00:29:35.518 --> 00:29:41.743]  Bernie Sanders has been completely demolished with this narrative within hours of saying it during the debate.
[00:29:41.743 --> 00:29:43.264]  We'll be back with more news.
[00:29:43.264 --> 00:29:46.547]  This is the Alex Jones Show live in 4Wars.com.
[00:29:46.547 --> 00:29:49.109]  Don't go away.
[00:29:49.109 --> 00:29:50.510]  We're on the march.
[00:29:50.510 --> 00:29:53.053]  The Empire's on the run.
[00:29:53.053 --> 00:29:55.735]  Alex Jones and the GCN Radio Network.
[00:29:59.755 --> 00:30:03.998]  Donald Trump is shaking up the world order, and that's something we've needed for a very long time.
[00:30:03.998 --> 00:30:06.621]  For one thing, foreign diplomats are expressing alarm to U.S.
[00:30:06.621 --> 00:30:12.545]  government officials about what they claim are inflammatory and insulting public statements by Trump, according to senior U.S.
[00:30:12.545 --> 00:30:13.286]  officials.
[00:30:13.286 --> 00:30:18.130]  Officials from Europe, the Middle East, Latin America, and Asia have complained in recent private conversations about Trump's statements.
[00:30:18.470 --> 00:30:18.710]  U.S.
[00:30:18.710 --> 00:30:25.774]  officials said it was highly unusual for foreign diplomats to express concern, even privately, about candidates in the midst of a presidential campaign.
[00:30:25.774 --> 00:30:31.037]  Because they don't want to be seen as meddling in domestic politics, considering that they will have to work with whoever wins.
[00:30:31.037 --> 00:30:38.700]  Additionally, senior leaders in several countries, including Britain, Mexico, France, and Canada, have already made public comments criticizing Trump's positions.
[00:30:38.700 --> 00:30:39.541]  And that's a good thing.
[00:30:39.801 --> 00:30:44.482]  America needs to quit catering to foreign politicians who want to destroy US national sovereignty.
[00:30:44.482 --> 00:30:48.323]  America needs to be more concerned about the needs of American citizens first before a foreign diplomat.
[00:30:48.323 --> 00:30:56.124]  There's way too many Americans out there living from paycheck to paycheck to worry about what a bunch of crybaby foreign diplomats say during their fancy lobster dinners paid for by taxpayers.
[00:30:56.124 --> 00:30:59.685]  This is Kit Daniels reporting for InfoWurst.com.
[00:30:59.685 --> 00:31:03.185]  When cells become toxic, they die early and aging sets in.
[00:31:03.185 --> 00:31:08.166]  No one has put together a formula that focuses directly on brain health, nerve growth factors,
[00:31:08.166 --> 00:31:08.446]  We're good.
[00:31:29.688 --> 00:31:30.609]  Shower filters.
[00:31:30.609 --> 00:31:32.350]  We're introducing the best yet.
[00:31:32.350 --> 00:31:36.412]  The brand new ProPure ProMax high-performance shower filter.
[00:31:36.412 --> 00:31:41.214]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[00:31:41.214 --> 00:31:48.298]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[00:31:48.298 --> 00:31:51.260]  You can find more details on this amazing new filter and free shipping
[00:31:51.380 --> 00:31:59.468]  At InfowarsStore.com or call 888-253-3139 to order your ProMax shower filter from ProPure today.
[00:31:59.468 --> 00:32:05.835]  Our listeners over the past two years tried X2 nascent iodine and experienced it for themselves.
[00:32:06.306 --> 00:32:09.409]  I basically had my gallbladder out within the last nine months.
[00:32:09.409 --> 00:32:13.332]  I needed to get my digestive system working correctly again.
[00:32:13.332 --> 00:32:15.174]  So I stumbled on the X2.
[00:32:15.174 --> 00:32:15.935]  I needed a detox basically.
[00:32:30.064 --> 00:32:33.707]  I want to challenge the listeners who have not tried X2 for yourselves.
[00:32:33.707 --> 00:32:35.028]  What do you have to lose?
[00:32:35.028 --> 00:32:43.594]  You are the tip of the spear in the fight for human liberty and you're getting a high quality product that has absolutely changed my life and many other people's lives that I know.
[00:32:44.054 --> 00:32:47.918]  I noticed significant change in my digestive flow.
[00:32:47.918 --> 00:32:49.700]  I was like really more natural.
[00:32:49.700 --> 00:32:54.726]  Stock up on Survival Shield X2 today at Infowarslife.com or by calling 888-253-3139.
[00:33:09.349 --> 00:33:14.474]  You want answers?
[00:33:14.474 --> 00:33:20.020]  Well, so does he.
[00:33:20.020 --> 00:33:23.203]  It's Alex Jones.
[00:33:23.203 --> 00:33:25.325]  You're back live on the Alex Jones Show.
[00:33:25.325 --> 00:33:31.211]  We're going to get into some more news here in a moment, but I want to direct you to infowarslife.com.
[00:33:32.659 --> 00:33:35.961]  And I want to direct you specifically to Brain Force.
[00:33:35.961 --> 00:33:40.183]  The Impor Wars crew, basically a lot of them have given you their testimonials.
[00:33:40.183 --> 00:33:46.947]  Rob Dew took Brain Force and was able to pull an all-nighter and finish the entire Louis Farrakhan video, no mean feat.
[00:33:46.947 --> 00:33:48.508]  He's talked about that on the show before.
[00:33:49.275 --> 00:33:54.380]  I took brain force personally when I came over to visit Austin last year.
[00:33:54.380 --> 00:33:57.743]  Again, I was completely jet-lagged, completely tired.
