whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:23:15.000 --> 00:23:18.000]   Well, now you can by visiting patriotinternet.com.
[00:23:18.000 --> 00:23:24.000]   For about $2 per month, patriotinternet.com will conceal your IP address and your physical location,
[00:23:24.000 --> 00:23:29.000]   allowing you to browse the Web, send emails, and instant message anonymously.
[00:23:29.000 --> 00:23:33.000]   patriotinternet.com will bypass filters, block sites, and keyword blocking.
[00:23:33.000 --> 00:23:36.000]   You can also bypass locking by your router and your ISP.
[00:23:36.000 --> 00:23:43.000]   With patriotinternet.com, there is no software to install and uses 128-bit encryption for your protection.
[00:23:43.000 --> 00:23:51.000]   When using wireless hotspots, patriotinternet.com shields your information from identity thieves and is compatible with Windows, Mac, and Linux.
[00:23:51.000 --> 00:23:57.000]   Protect your identity and your freedom with anonymous Internet access from patriotinternet.com.
[00:23:57.000 --> 00:24:00.000]   Visit patriotinternet.com today.
[00:24:00.000 --> 00:24:17.000]   [music]
[00:24:17.000 --> 00:24:19.000]   She's a devil!
[00:24:19.000 --> 00:24:21.000]   You're the devil in disguise.
[00:24:21.000 --> 00:24:22.000]   Oh, yes, you are.
[00:24:22.000 --> 00:24:23.000]   Oh, yes, you are.
[00:24:23.000 --> 00:24:24.000]   We are back live.
[00:24:24.000 --> 00:24:27.000]   Look, if I don't start going to calls, I just won't do it.
[00:24:27.000 --> 00:24:31.000]   Jill, Scott, Pat, Andrew, Shannon, I promised a lot of your calls.
[00:24:31.000 --> 00:24:38.000]   I started mentioning one guest I was going to have on in the last 30 minutes or so today and then ran on for an entire segment about it.
[00:24:38.000 --> 00:24:40.000]   But it ties into everything.
[00:24:40.000 --> 00:24:45.000]   Look, it's criminal that they put hundreds of deadly chemicals in your water.
[00:24:45.000 --> 00:24:49.000]   And most people won't go look into it because they go, "There's no way that's happening."
[00:24:49.000 --> 00:24:51.000]   It is happening.
[00:24:51.000 --> 00:24:53.000]   You can find out in 10 seconds.
[00:24:53.000 --> 00:24:59.000]   Just type in "State of Texas covered up radiation or radioactive particles in water."
[00:24:59.000 --> 00:25:01.000]   Well, of course they covered it up.
[00:25:01.000 --> 00:25:05.000]   They put it in there.
[00:25:05.000 --> 00:25:06.000]   I mean, here's another example.
[00:25:06.000 --> 00:25:07.000]   Sing it in.
[00:25:07.000 --> 00:25:10.000]   Kosovo Militia.
[00:25:10.000 --> 00:25:12.000]   They don't want to call it their allies.
[00:25:12.000 --> 00:25:14.000]   They call it "militia" to try to demonize our militia.
[00:25:14.000 --> 00:25:16.000]   Everything's a psyop.
[00:25:16.000 --> 00:25:19.000]   Kosovo Militia may have stolen prisoners' organs, report alleges.
[00:25:19.000 --> 00:25:26.000]   And it goes through a U.N. report about the KLA Muslim extremists that our government hired to attack the Serbs.
[00:25:26.000 --> 00:25:28.000]   And I'm not taking sides in this.
[00:25:28.000 --> 00:25:29.000]   The point is they're all killing each other.
[00:25:29.000 --> 00:25:32.000]   That was Serb land they took away for the U.N.
[00:25:32.000 --> 00:25:34.000]   The KLA are a bunch of narcotics traffickers on record.
[00:25:34.000 --> 00:25:42.000]   Then they go into the report and it talks about just hundreds of people at a pop disappearing and their organs being sold.
[00:25:42.000 --> 00:25:44.000]   Well, China admittedly sells organs.
[00:25:44.000 --> 00:25:52.000]   Israel got real mad two years ago when it came out in European, Swedish, and other newspapers that doctors said, "Look, they're killing Palestinians.
[00:25:52.000 --> 00:25:54.000]   They've arrested and selling their organs."
[00:25:54.000 --> 00:26:01.000]   And then it came out in the Jerusalem Post, in Hurets, that, "Okay, yeah, we do do it."
[00:26:01.000 --> 00:26:03.000]   Well, our government does it.
[00:26:03.000 --> 00:26:05.000]   These governments are not nice, okay?
[00:26:05.000 --> 00:26:07.000]   That's what I keep warning people.
[00:26:07.000 --> 00:26:12.000]   But as long as we're naive and gullible, they can continue to get away with this forever.
[00:26:12.000 --> 00:26:16.000]   That's why we don't let the government surveil us.
[00:26:16.000 --> 00:26:20.000]   That's why we don't let the government take our rights and liberties.
[00:26:20.000 --> 00:26:22.000]   People say, "Well, I have nothing to hide.
[00:26:22.000 --> 00:26:24.000]   Let them spy on me."
[00:26:24.000 --> 00:26:25.000]   It's not that you're bad.
[00:26:25.000 --> 00:26:26.000]   It's that they're bad.
[00:26:26.000 --> 00:26:36.000]   And certainly if you let them pyramid the power, if you let them vertically integrate the power and put control grids in, let's say an angel dictator built it because they wanted to kill the people.
[00:26:36.000 --> 00:26:38.000]   Because they wanted to keep you safe.
[00:26:38.000 --> 00:26:42.000]   Okay, let's just say that's not a lie for the sake of argument, which we know it is.
[00:26:42.000 --> 00:26:45.000]   These are tyrants that built this grid so they could have their way with us.
[00:26:45.000 --> 00:26:48.000]   But let's just say they built it because they care.
[00:26:48.000 --> 00:26:57.000]   Couldn't this global cashless society tracking grid that's being built be used by corrupt people in the future to oppress us?
[00:26:57.000 --> 00:27:01.000]   I remember warning Republicans, "Hey, this Patriot Act's going to be used on conservatives."
[00:27:01.000 --> 00:27:05.000]   When Bush was in office, they were like, "No, it won't."
[00:27:05.000 --> 00:27:08.000]   Now conservatives are like, "Execute Assange."
[00:27:08.000 --> 00:27:10.000]   Really?
[00:27:10.000 --> 00:27:19.000]   And they've got legislation to put you in prison or execute you if you ever leak anything or as a reporter ever cover anything that's been leaked?
[00:27:19.000 --> 00:27:24.000]   We got cops arresting people nationwide for videotaping them, which is totally legal.
[00:27:24.000 --> 00:27:29.000]   I mean is that really what you want in your just knee-jerk reaction to worship authority?
[00:27:29.000 --> 00:27:31.000]   What about illegitimate authority?
[00:27:31.000 --> 00:27:37.000]   You're so in love with Romans 13 manipulation that these preachers engage in twisting it.
[00:27:37.000 --> 00:27:39.000]   Hitler then was of God.
[00:27:39.000 --> 00:27:47.000]   If you believe Romans 13, that by the way was his favorite Bible passage, Hitler said, "Render unto Caesar, I'm Caesar."
[00:27:47.000 --> 00:27:51.000]   And so I guess the American people should have worshipped Hitler.
[00:27:51.000 --> 00:27:54.000]   I mean I think that's a bad idea or worship Stalin or Mao.
[00:27:54.000 --> 00:27:57.000]   I mean they were put in by God, weren't they?
[00:27:57.000 --> 00:28:04.000]   No, the people became decadent and evil and so wickedness took over and then they were judged by their own actions.
[00:28:04.000 --> 00:28:09.000]   But by the way in our system, it's still we the people, right?
[00:28:09.000 --> 00:28:11.000]   See, we're the government.
[00:28:11.000 --> 00:28:16.000]   Oh, no, no, no, no, no, we're taught it's anti-government to not like what the government's doing.
[00:28:16.000 --> 00:28:27.000]   Well, Gallup Poll reports Congress has a 9 percent approval rating with conservatives, what a 14 percent with liberals, what a 10 percent.
[00:28:27.000 --> 00:28:34.000]   I was reading yesterday with independents, so it averaged out to a 13 percent overall approval rating.
[00:28:34.000 --> 00:28:38.000]   I know that was the headline, all-time low approval rating for Congress.
[00:28:38.000 --> 00:28:45.000]   In fact, guys, search Gallup Poll, lowest approval rating in history for Congress.
[00:28:45.000 --> 00:28:47.000]   I want to show them that article from yesterday, not just go from memory.
[00:28:47.000 --> 00:28:50.000]   I know it said 13 percent and when you averaged it, it was as low as 9.
[00:28:50.000 --> 00:28:54.000]   And most people, you call her cowardly on the phone.
[00:28:54.000 --> 00:28:57.000]   I've read some of the polling data and science on that.
[00:28:57.000 --> 00:29:03.000]   If they're asked a controversial question, they'll side with what they see as kind of pro-establishment.
[00:29:03.000 --> 00:29:06.000]   So you better believe it's a lot lower than 13 percent.
[00:29:06.000 --> 00:29:08.000]   Yeah, there it is.
[00:29:08.000 --> 00:29:12.000]   Congress' approval rating ties lowest in Gallup records.
[00:29:12.000 --> 00:29:15.000]   No, no, no, no, you pulled up a May 14, 2008.
[00:29:15.000 --> 00:29:16.000]   This was yesterday.
[00:29:16.000 --> 00:29:19.000]   You'll want to click news.
[00:29:19.000 --> 00:29:23.000]   And it'll be 13 percent and then nine is the lowest.
[00:29:23.000 --> 00:29:28.000]   That was back in the good old days when it was 20 percent two years ago.
[00:29:28.000 --> 00:29:29.000]   It was in my stack.
[00:29:29.000 --> 00:29:32.000]   I mean, it was also drudge linked.
[00:29:32.000 --> 00:29:33.000]   We'll be right back, OK?
[00:29:33.000 --> 00:29:36.000]   And I'm not going to get to all this other stuff I've got.
[00:29:36.000 --> 00:29:41.000]   The Christmas surprise they're getting us ready for with a staged Al-Qaeda attack.
[00:29:41.000 --> 00:29:42.000]   There it is.
[00:29:42.000 --> 00:29:46.000]   Gallup poll puts congressional approval at lowest in history.
[00:29:46.000 --> 00:29:48.000]   That says eight points.
[00:29:48.000 --> 00:29:51.000]   I'm sorry.
[00:29:51.000 --> 00:29:52.000]   We're on the march.
[00:29:52.000 --> 00:29:55.000]   The empire's on the run.
[00:29:55.000 --> 00:30:03.000]   Alex Jones and the GCN radio network.
[00:30:03.000 --> 00:30:04.000]   Hi, this is Alex Jones.
[00:30:04.000 --> 00:30:10.000]   You've heard me talk about the delicious, easy to fix and very storable foods from eFoodsDirect.com.
[00:30:10.000 --> 00:30:15.000]   I've told you for years that eFoodsDirect has the best storable food on the planet.
[00:30:15.000 --> 00:30:18.000]   Now it's that time of year again and their holiday special is here.
[00:30:18.000 --> 00:30:25.000]   They have two holiday price packs for you to put into your reserves for a secure future or to share with others.
[00:30:25.000 --> 00:30:29.000]   The first is a six month bulk supply in 10 cans.
[00:30:29.000 --> 00:30:37.000]   And the second is a five week supply of quick and easy to fix meals, including delicious bakery items shipped in heavy tote bags.
[00:30:37.000 --> 00:30:44.000]   Now for a limited time, when you order two or more of these special holiday packs, you'll get free shipping on your entire order.
[00:30:44.000 --> 00:30:51.000]   Call now, 800-409-5633 or visit them at eFoodsDirect.com/Alex.
[00:30:51.000 --> 00:31:00.000]   That's 800-409-5633 or eFoodsDirect.com/Alex.
[00:31:00.000 --> 00:31:05.000]   This is Alex Jones with five good reasons you should consider buying a solar powered generator.
[00:31:05.000 --> 00:31:09.000]   Number one, new climate legislation could easily double or triple your electric bill.
[00:31:09.000 --> 00:31:15.000]   Number two, our new energy czar wants to control how much power your electric company allows you to have.
[00:31:15.000 --> 00:31:20.000]   It's true, total government control of electricity in the name of smart grid technology is coming.
[00:31:20.000 --> 00:31:25.000]   Number three, in some areas of the country, the power grid is dangerously overloaded.
[00:31:25.000 --> 00:31:29.000]   And now new socialist legislation is only compounding the problem.
[00:31:29.000 --> 00:31:32.000]   Number four, dangerous weather is always a threat to local grids.
[00:31:32.000 --> 00:31:36.000]   Every year, thousands of families lose their power from weather related outages.
[00:31:36.000 --> 00:31:41.000]   Number five, a solar powered generator provides powerful backup, insurance and peace of mind.
[00:31:41.000 --> 00:31:46.000]   Folks, I really believe in the solar powered generators offered by Solutions from Science, one of my oldest sponsors.
[00:31:46.000 --> 00:31:50.000]   You can get more information at www.mysolarbackup.com.
[00:31:50.000 --> 00:31:52.000]   That's mysolarbackup.com.
[00:31:52.000 --> 00:31:54.000]   Remember, the government doesn't own the sun.
[00:31:54.000 --> 00:32:00.000]   So go to mysolarbackup.com or call 1-877-327-0365.
[00:32:00.000 --> 00:32:02.000]   Hello friends, this is Alex Jones.
