[00:00:01.727 --> 00:00:03.188]  You have the power.
[01:35:58.810 --> 01:35:59.851]  Anybody say hi to Alex?
[01:35:59.851 --> 01:36:01.332]  Hi Alex!
[01:36:01.332 --> 01:36:02.553]  What's up Alex?
[01:36:02.553 --> 01:36:03.954]  Hey guys!
[01:36:03.954 --> 01:36:06.356]  A lot of fans here Alex, it's amazing.
[01:36:06.356 --> 01:36:15.404]  I've never seen, never gone to a state like this where you can see so many people who know about InfoWars, who are supporters of it, and you know, buying the shirts.
[01:36:15.404 --> 01:36:19.687]  I talked to a young man out of Bernie Sanders rally who was wearing a Hillary Clinton joker.
[01:36:20.948 --> 01:36:23.711]  I've been to the Midwest for business and things.
[01:36:23.711 --> 01:36:29.256]  Michigan, Minnesota, Wisconsin, Illinois.
[01:36:29.256 --> 01:36:32.700]  Our listeners are in the Midwest, and they are just amazing.
[01:36:32.700 --> 01:36:33.821]  Yeah, I totally agree.
[01:36:33.821 --> 01:36:35.943]  And it's a little windy now, so my hair is all over the place.
[01:36:36.391 --> 01:36:38.633]  It's okay, your hair looks fine, Rob Dew.
[01:36:38.633 --> 01:36:40.755]  Plus, we're mainly radio.
[01:36:40.755 --> 01:36:42.176]  Yes, exactly.
[01:36:42.176 --> 01:36:46.420]  But if they remake The Big Lebowski, and the other guy's too old, you've got the part.
[01:36:46.420 --> 01:36:48.302]  It's a beverage, man.
[01:36:48.302 --> 01:36:50.343]  It's a beverage, man, a white Russian.
[01:36:50.343 --> 01:36:53.426]  Seriously, though, amazing interviews.
[01:36:53.426 --> 01:36:56.649]  What feeling are you getting here on Trump's support in Wisconsin?
[01:36:58.539 --> 01:37:05.124]  I'm very surprised that the polls are only that Trump's down by 10 points because every rally I've been to is filled to capacity.
[01:37:05.124 --> 01:37:07.486]  There's people out the side.
[01:37:07.486 --> 01:37:11.129]  We went to Wausau, Wisconsin yesterday.
[01:37:11.129 --> 01:37:12.550]  Hey, say that again?
[01:37:12.550 --> 01:37:13.871]  You're a trailblazer, Alex Jones.
[01:37:13.871 --> 01:37:14.672]  Keep doing what you're doing.
[01:37:14.672 --> 01:37:16.033]  No, you're a trailblazer, brother.
[01:37:16.033 --> 01:37:19.275]  What was that guy trying to point out to us just a minute ago?
[01:37:19.275 --> 01:37:22.498]  Oh, he's probably trying to point out the small group of protesters that is finally amassed.
[01:37:22.498 --> 01:37:26.381]  I think they woke up from their naps after, you know, a night of heavy partying.
[01:37:27.355 --> 01:37:28.996]  I'm being paid by George Soros, probably.
[01:37:28.996 --> 01:37:32.777]  Oh yeah, and he is showing how the mainstream media is set up in front of the protesters.
[01:37:32.777 --> 01:37:35.198]  This is something I pointed out yesterday.
[01:37:35.198 --> 01:37:39.420]  I put out a video how the mainstream media had one protester in their shot.
[01:37:39.420 --> 01:37:46.003]  It was only one guy there standing at this huge rally where there were thousands, thousands of Trump supporters.
[01:37:46.003 --> 01:37:48.244]  At least 1,700 in the building, Alex.
[01:37:48.244 --> 01:37:52.886]  And then another 1,000, maybe 1,200, filling up just listening to him inside this mall.
[01:37:53.447 --> 01:37:55.090]  Okay, they came, they braved the snow.
[01:37:55.090 --> 01:37:56.454]  It was, we got three inches of snow.
[01:37:56.454 --> 01:38:01.465]  And they'll put one person in front of the crowd going in and imply that that is all protesters.
[01:38:02.436 --> 01:38:11.639]  And the local media was shooting photographs, and they would stage these photographs where there would hardly be any Trump supporters in them.
[01:38:11.639 --> 01:38:14.580]  And by the way, just to be clear, the enemy's collapsed.
[01:38:14.580 --> 01:38:15.960]  The enemy has no credibility.
[01:38:15.960 --> 01:38:17.080]  Everybody hates them.
[01:38:17.080 --> 01:38:22.282]  They're just trying to keep the illusion up so us individually feel like we're still alone, Rob.
[01:38:22.282 --> 01:38:28.563]  I think the fact that they're having to steal the election publicly, or they're trying to sell that idea, shows just how weak they are.
[01:38:28.563 --> 01:38:30.124]  This is not a position of strength.
[01:38:31.018 --> 01:38:31.638]  Look at this.
[01:38:31.638 --> 01:38:32.559]  Look at this.
[01:38:32.559 --> 01:38:34.140]  You can't even see the back of the line.
[01:38:34.140 --> 01:38:38.344]  And this line's been going in to the building for at least 30 minutes now, okay?
[01:38:38.344 --> 01:38:41.086]  And let me stop you, Rob, because a lot of people just tuned in.
[01:38:41.086 --> 01:38:43.627]  We're mainly a radio show, but we also simulcast TV.
[01:38:43.627 --> 01:38:45.809]  Been doing it for about 16, 17 years.
[01:38:45.809 --> 01:38:48.051]  We pioneered it so that folks can actually see this.
[01:38:48.051 --> 01:38:53.395]  Because in the past, I'd have a reporter on, they'd say there's thousands here for Trump, and the media would just say we were liars.
[01:38:54.361 --> 01:38:54.822]  Exactly.
[01:38:54.822 --> 01:39:02.431]  Well, they can't say it anymore because we've been putting out massive amounts of videos every day, going to different cities, just exposing the facts.
[01:39:02.431 --> 01:39:10.059]  Bob, I want to go to calls and I want to keep you on and I want to talk to some of the Trump's enemies in the next segment to see if they're able to talk because most of them can't form syllables.
[01:39:10.059 --> 01:39:12.562]  But first off, what is your line in the sand?
[01:39:13.624 --> 01:39:14.404]  With the globalists.
[01:39:14.404 --> 01:39:24.196]  I mean, we're not calling for physical action, but MSNBC implies we're terrorists, because we say, go protest in Cleveland, so they don't steal the nomination from Trump or anybody else.
[01:39:24.196 --> 01:39:25.718]  What is your personal line of the sand?
[01:39:26.601 --> 01:39:28.783]  Well, I'm definitely looking forward to going to Cleveland.
[01:39:28.783 --> 01:39:32.706]  I think the people have spoken that they want to see Trump as a Republican nominee.
[01:39:32.706 --> 01:39:36.870]  And whether it's against Hillary or Bernie, that's for the Democrats to decide.
[01:39:36.870 --> 01:39:41.053]  But we've seen this is gang-like activity we're up against at this point right now.
[01:39:41.053 --> 01:39:47.018]  We're facing gangs of Republicans and gangs of Democrats who aren't accepting the will of the people.
[01:39:47.018 --> 01:39:50.141]  They're literally stealing it from both sides.
[01:39:50.811 --> 01:39:55.914]  And you know, I'm not a Bernie Sanders supporter by any means, but he's having the election stolen from him.
[01:39:55.914 --> 01:40:03.479]  Absolutely, and it's out in the open and they're trying to spin it like we're weird, like you didn't, you always knew your vote didn't count.
[01:40:03.479 --> 01:40:06.201]  Stop acting like it did, you conspiracy theorist.
[01:40:06.201 --> 01:40:08.142]  It is crazy.
[01:40:08.142 --> 01:40:16.227]  I want to walk over in a moment to the anti-Trump two or three people, but first off, Flyboy in New Orleans, you're on the air with Alex Jones and Rob Doo.
[01:40:19.568 --> 01:40:21.709]  Go ahead, Flyboy.
[01:40:21.709 --> 01:40:23.169]  Yes, sir.
[01:40:23.169 --> 01:40:33.251]  My line in the sand was 9-11, and I think every patriot out there who should have already crossed this line in the sand.
[01:40:33.251 --> 01:40:35.012]  Both parties are corrupt.
[01:40:35.012 --> 01:40:37.272]  They're both criminal.
[01:40:37.272 --> 01:40:41.674]  And if it looks like they're going to lose control, they will physically assault you.
[01:40:41.674 --> 01:40:44.334]  My question to you is this.
[01:40:44.334 --> 01:40:47.195]  Sometimes we have to think outside of the box in order to win.
[01:40:48.131 --> 01:40:51.472]  The anti-establishment Republican is Trump.
[01:40:51.472 --> 01:40:55.894]  The anti-establishment Democrat is Sanders.
[01:40:55.894 --> 01:41:01.196]  Now, both of these two people can unify on two important issues.
[01:41:01.196 --> 01:41:03.557]  Number one, the banks.
[01:41:03.557 --> 01:41:07.759]  Fractional reserve banking, the Federal Reserve Bank equals enslavement.
[01:41:07.759 --> 01:41:10.380]  And on the bad trade deals.
[01:41:10.380 --> 01:41:11.200]  Exactly.
[01:41:11.200 --> 01:41:15.082]  And also... And imagine if they both unified around, don't steal the election from us.
[01:41:16.344 --> 01:41:24.788]  And started really bully-pulpitting that, but Sanders isn't really talking about how he's been robbed, which makes me think he may be a ringer, but that is a great point, great idea.
[01:41:24.788 --> 01:41:26.529]  Rob Dewey, what about Flyboy's idea?
[01:41:27.659 --> 01:41:31.220]  Well, you know, I was actually talking to people, but I liked his line in the sand.
[01:41:31.220 --> 01:41:34.200]  I caught the first part of that where he said 9-11 was his line in the sand.
[01:41:34.200 --> 01:41:35.980]  And that, I guarantee you, that's mine.
[01:41:35.980 --> 01:41:39.221]  When I say line in the sand, though, is when the gloves come off.
[01:41:39.221 --> 01:41:50.503]  Anybody tries forced inoculation, or any of this, or they announce they're arresting all the patriots and we've got to go to a FEMA camp where pot-bellied socialists stomp our guts out, it's game over.
[01:41:50.503 --> 01:41:51.583]  Right.
[01:41:51.583 --> 01:41:53.203]  And we're not going to let it get to that.
[01:41:53.203 --> 01:41:55.904]  It's not going to get to that because there's too many people who are awake.
[01:41:56.368 --> 01:42:05.056]  I mean, just looking at this crowd, you know, and I think there's, these people are on different levels of being awake, but they know they're being screwed by the current system.
[01:42:05.056 --> 01:42:06.857]  They know their jobs were shipped overseas.
[01:42:06.857 --> 01:42:09.420]  They know they're being told their vote doesn't count.
[01:42:09.420 --> 01:42:10.941]  They know the border's wide open.
[01:42:10.941 --> 01:42:15.125]  Big, even all the way up in Wisconsin, one of the biggest issues is the border.
[01:42:15.868 --> 01:42:18.769]  One of the biggest issues here is the border, all the way up here in Wisconsin.
[01:42:18.769 --> 01:42:21.849]  We are thousands of miles away from the Mexican border.
[01:42:21.849 --> 01:42:22.409]  That's right.
[01:42:22.409 --> 01:42:32.592]  I want to know why we're losing our liberties in the middle of the country, they're taking our freedoms away and spying on us, but the borders are wide open and they're flying refugees in without IDs.
[01:42:32.592 --> 01:42:33.532]  I mean, come on.
[01:42:33.532 --> 01:42:34.572]  Great point, Flyboy.
[01:42:34.572 --> 01:42:41.914]  We're going to come back with Rob Dube, get him to pop in and talk to some of the anti-Trump people if they're able to talk, and I'm serious.
[01:42:41.914 --> 01:42:42.294]  Some of them
[01:42:43.638 --> 01:42:45.159]  I'm not sure they have opposable thumbs.
[01:42:56.932 --> 01:42:57.593]  Uh, yeah.
[01:42:57.593 --> 01:43:03.418]  First of all, I want to say, Bigfoot 12, X2, Supermail, Brain Force, Prostagart, Silver Bullet.
[01:43:03.418 --> 01:43:04.378]  I use them all.
[01:43:04.378 --> 01:43:05.359]  They're phenomenal.
[01:43:05.359 --> 01:43:06.120]  They work.
[01:43:06.120 --> 01:43:06.940]  Buy them, folks.
[01:43:06.940 --> 01:43:07.361]  Thank you, brother.
[01:43:07.361 --> 01:43:09.362]  I really thank you guys for putting those out there.
[01:43:09.362 --> 01:43:15.568]  I am a relatively short-time listener and I'm quite a supporter of your fine, fine products.
[01:43:15.568 --> 01:43:17.569]  Welcome to the InfoWar.
[01:43:17.569 --> 01:43:22.974]  It's so easy to get these incredible nutraceuticals that support your health and the InfoWar at the same time.
[01:43:23.414 --> 01:43:24.135]  I'm a nine-year listener.
[01:43:24.135 --> 01:43:28.058]  I buy all the Nutraceuticals, AcuFX, Nascent Iodine.
[01:43:28.058 --> 01:43:28.819]  Let me ask you a question.
[01:43:28.819 --> 01:43:29.860]  Have they worked for you?
[01:43:29.860 --> 01:43:32.722]  They're the most unbelievable products I've ever had in my life.
[01:43:32.722 --> 01:43:34.084]  What products are you taking?
[01:43:34.084 --> 01:43:42.091]  Everything from Supermail to Brain Force to Winter Sun, X2, even got a little DNA Force.
[01:43:42.091 --> 01:43:45.554]  So I just re-upped everything and I just went to Autofilm.
[01:43:45.714 --> 01:43:50.763]  Visit Infowarslife.com to read the information and research and to see the reviews for yourself.
[01:43:50.763 --> 01:43:52.786]  That's Infowarslife.com or call 888-253-3139.
[01:43:56.584 --> 01:43:57.404]  Hey, everyone!
[01:43:57.404 --> 01:44:03.526]  Pharmacist Ben Fuchs here, host of The Bright Side, and as many of you know, I'm on a mission to help Americans get and stay healthy.
[01:44:03.526 --> 01:44:05.606]  You've all heard the shocking statistics.
[01:44:05.606 --> 01:44:15.869]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:44:15.869 --> 01:44:21.850]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[01:44:22.330 --> 01:44:39.191]  If you're dealing with a health challenge, or if you're healthy and want to maintain your vigor and longevity, and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino acids it needs to do its healing work,
[01:44:39.631 --> 01:44:43.076]  You need to check out Infowarsteam.com.
[01:44:43.076 --> 01:44:45.059]  Give your body the gift of good nutrition.
[01:44:45.059 --> 01:44:47.503]  Head over to Infowarsteam.com.
[01:44:47.503 --> 01:44:49.365]  Your body will be very grateful.
[01:44:49.365 --> 01:44:52.410]  On the web at Infowarsteam.com.
[01:44:52.410 --> 01:44:53.772]  That's Infowarsteam.com.
[01:44:57.722 --> 01:44:59.524]  Infowarslife.com.
[01:44:59.524 --> 01:45:01.225]  Oil of oregano formulation.
[01:45:01.225 --> 01:45:06.809]  We have now procured the most high quality and potent forms of oregano oil on the market.
[01:45:06.809 --> 01:45:15.176]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[01:45:15.176 --> 01:45:21.321]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[01:45:21.321 --> 01:45:23.643]  Extracted directly from the wild herb.
[01:45:23.963 --> 01:45:25.044]  We're good to go.
[01:45:48.721 --> 01:45:51.203]  Now available at InfoWarsLive.com.
[01:45:51.203 --> 01:45:57.428]  That's InfoWarsLive.com or call 888-253-3139.
[01:45:57.428 --> 01:46:03.933]  More than two years ago, InfoWars first told you about our research into what has been called the Iodine Conspiracy.
[01:46:03.933 --> 01:46:16.703]  I've told you about how scientists have known for decades that iodine deficiencies can devastate IQ and how the government knowingly started taking iodine out of the food and adding fluoride, the bad member of the halogen family, into the water.
[01:46:16.903 --> 01:46:20.565]  They took the good halogen out and put the deadly halogen in.
[01:46:20.565 --> 01:46:27.549]  And when the Fukushima crisis worsened, as it still is worsening today, I was there telling you how to prepare yourself and your family.
[01:46:27.549 --> 01:46:40.415]  Now, in 2016, even more information has been revealed concerning the connection between iodine and the gut, which many experts are now saying could be the biggest revelation ever concerning iodine.
[01:46:40.415 --> 01:46:41.976]  You can pull these studies up for yourself.
[01:46:42.256 --> 01:46:48.642]  This is the real deal, folks, and the truth is that iodine is essential, in my view, to any optimum health regimen.
[01:46:48.642 --> 01:46:52.826]  Stock up on Survival Shield X2 today at Infowarslife.com or by calling 888-253-3139.
[01:46:52.826 --> 01:46:54.448]  You're listening to the Alex Jones Show.
[01:47:16.909 --> 01:47:17.970]  You want answers?
[01:47:17.970 --> 01:47:20.091]  Well, so does he.
[01:47:20.091 --> 01:47:21.392]  It's Alex Jones.
[01:47:21.392 --> 01:47:23.373]  Alright, I got a bunch of callers.
[01:47:23.373 --> 01:47:27.676]  I got Rob Deu and crew there in Wisconsin.
[01:47:27.676 --> 01:47:32.058]  I'll be back tomorrow, obviously, 11am to 3pm for the weekday show.
[01:47:32.058 --> 01:47:33.880]  We'll continue on.
[01:47:33.880 --> 01:47:38.122]  But I'm trying to go back to your calls right now and have Rob Deu finish up as well.
[01:47:38.122 --> 01:47:42.205]  One sad thing, though, is if you go to these Trump rallies,
[01:47:43.871 --> 01:47:53.853]  Not so much in Arizona or Texas where there's a higher Hispanic population, but when you go to these areas that are mainly 60-70% white, there's almost no quote minorities.
[01:47:53.853 --> 01:48:00.475]  And that's because the media didn't make them feel welcome there telling folks that Donald Trump hated them and wanted to kill them.
[01:48:00.475 --> 01:48:04.756]  Gallup polls show as high as 70% or higher of Hispanics don't want the border open.
[01:48:04.756 --> 01:48:05.316]  They're not dumb.
[01:48:06.223 --> 01:48:11.446]  But they act like what Trump called for was so hateful to create artificial separation.
[01:48:11.446 --> 01:48:28.858]  Though Trump does pull double digits what the last presidential candidate for the Republicans got with blacks, and he got the majority of Hispanics in many states like Nevada and others in the primaries, still the media is dividing this country while blaming Trump and his supporters for it.
[01:48:29.966 --> 01:48:33.889]  So it's another sophisticated way they engage in deception.
[01:48:33.889 --> 01:48:40.234]  Rob, I want to talk to some of these anti-Trump people briefly, then I want to go to Corrine and others.
[01:48:40.234 --> 01:48:41.595]  Rob?
[01:48:41.595 --> 01:48:42.356]  Sure.
[01:48:42.356 --> 01:48:47.540]  So I talked to this group right here earlier, and I have a video that's going to go up on YouTube.
[01:48:47.540 --> 01:48:56.166]  This young lady here seemed to be the most articulate of the bunch, and so I'll let her explain to you why she is here, I guess, against Trump, standing against Trump.
[01:48:56.166 --> 01:48:56.546]  Go ahead.
[01:48:56.546 --> 01:48:57.167]  We're live on the air.
[01:48:57.935 --> 01:49:02.498]  Hi, I believe that Trump stands for bigotry and hate, and I just don't want any part of that.
[01:49:02.498 --> 01:49:03.458]  That's real articulate.
[01:49:03.458 --> 01:49:09.462]  So I'm standing out here today because it is my right, just as it is your right, to have First Amendment speech.
[01:49:09.462 --> 01:49:15.766]  So I'm standing out here, not necessarily even to change people's minds, but just to let them know that there is an opposition out there.
[01:49:15.766 --> 01:49:17.527]  Ask her if she admires Rachel Maddow.
[01:49:17.527 --> 01:49:20.689]  ...who's chanting or really trying to cause commotion.
[01:49:20.689 --> 01:49:25.512]  I just want to stand here peacefully and... Ask her if she wants to be Janet Reno or Rachel Maddow.
[01:49:25.512 --> 01:49:26.493]  Where do you get your news from?
[01:49:27.341 --> 01:49:29.404]  I get it from NPR.
[01:49:29.404 --> 01:49:32.768]  Almost exclusively the Wall Street Journal and then also the New York Times.
[01:49:32.768 --> 01:49:34.950]  Do you know the NPR is funded by the government?
[01:49:34.950 --> 01:49:35.411]  Yes I did.
[01:49:35.411 --> 01:49:42.099]  I understand and there's no news source that is truly unbiased and I understand it's very hard to get truly unbiased news.
[01:49:42.099 --> 01:49:42.980]  Except for InfoWars.
[01:49:44.059 --> 01:49:47.022]  See, this guy said, except for InfoWars, he's being truly unbiased.
[01:49:47.022 --> 01:49:48.383]  Well, we like to think for ourselves.
[01:49:48.383 --> 01:49:51.045]  No, we're totally biased to tell the truth and understanding the history.
[01:49:51.045 --> 01:49:52.426]  We're definitely biased towards freedom.
[01:49:52.426 --> 01:49:53.206]  Definitely.
[01:49:53.206 --> 01:49:55.228]  Definitely.
[01:49:55.228 --> 01:49:57.489]  Alex, do you have any other questions?
[01:49:57.489 --> 01:49:58.850]  I mean, look, you say she's articulate.
[01:49:58.850 --> 01:50:01.052]  She just spewed racist bigot.
[01:50:01.052 --> 01:50:02.173]  Mexico has a border.
[01:50:02.173 --> 01:50:03.494]  Everybody else has a border.
[01:50:03.494 --> 01:50:05.715]  I can't go to China and have a baby for free.
[01:50:05.715 --> 01:50:06.556]  It's a load of bull.
[01:50:06.556 --> 01:50:07.937]  I'm sick of her white guilt.
[01:50:07.937 --> 01:50:09.738]  Give me a break, lady!
[01:50:09.738 --> 01:50:10.639]  What's your view on the wall?
[01:50:11.488 --> 01:50:13.708]  I believe that it is not practical.
[01:50:13.708 --> 01:50:15.229]  It's not going to happen.
[01:50:15.229 --> 01:50:19.030]  And if you, I mean, I know that a lot of Trump supporters are against frivolous spending.
[01:50:19.030 --> 01:50:22.050]  I believe that that would fall under- Why can't Mexico have a wall?
[01:50:22.050 --> 01:50:24.451]  So you think we should keep our borders wide open?
[01:50:24.451 --> 01:50:28.592]  No, I believe that there should be progressive reform there as well.
[01:50:28.592 --> 01:50:33.333]  I don't think we should allow anybody to walk into our country because there are borders for a reason.
[01:50:33.333 --> 01:50:34.253]  Well, that's what's happening.
[01:50:34.253 --> 01:50:36.473]  Obama won't- Obama ships them in, you idiot.
[01:50:41.548 --> 01:50:43.989]  Alex, I'm about to lose my voice here.
[01:50:43.989 --> 01:50:44.869]  I understand, Rob.
[01:50:44.869 --> 01:50:45.590]  Well, listen.
[01:50:45.590 --> 01:50:47.390]  Listen, I know you've been yelling and talking for days.
[01:50:47.390 --> 01:50:48.310]  Great job.
[01:50:48.310 --> 01:50:51.912]  We just heard the government NPR recording back at us.
[01:50:51.912 --> 01:50:53.112]  We can hear that anytime.
[01:50:53.112 --> 01:50:54.133]  Great job, dude.
[01:50:54.133 --> 01:50:57.674]  Go get some more, you know, reports with some of the other crew.
[01:50:57.674 --> 01:50:58.734]  But you're done for the day.
[01:50:58.734 --> 01:50:59.654]  When are you coming back to Austin?
[01:50:59.654 --> 01:51:01.815]  I thought you were coming back yesterday.
[01:51:01.815 --> 01:51:04.696]  Well, they scheduled two more Trump events.
[01:51:04.696 --> 01:51:06.637]  So the last one,
[01:51:08.510 --> 01:51:11.352]  The last one is tomorrow at 7.
[01:51:11.352 --> 01:51:12.833]  I'm sure your wife and kids want to see you.
[01:51:12.833 --> 01:51:13.353]  Come on back.
[01:51:13.353 --> 01:51:14.414]  Great job of the crew.
[01:51:14.414 --> 01:51:16.015]  Great job.
[01:51:16.015 --> 01:51:19.837]  We're just live on the air.
[01:51:19.837 --> 01:51:27.162]  These people just want to feel good because they went out and did what the media said.
[01:51:27.162 --> 01:51:29.364]  Are you aware of how many fabrics you are wearing?
[01:51:29.364 --> 01:51:31.025]  As more than two and that's a sin.
[01:51:32.659 --> 01:51:34.100]  Reading the book cover to cover is important, right?
[01:51:51.262 --> 01:51:55.846]  She was surprised to learn that the IRS carries guns and has killed people.
[01:51:55.846 --> 01:51:57.007]  She did not know that.
[01:51:57.007 --> 01:51:58.148]  Oh, the government loves us.
[01:51:58.148 --> 01:52:01.111]  Rob, dude, keep showing us some feeds until the show ends.
[01:52:01.111 --> 01:52:02.051]  Great job.
[01:52:02.051 --> 01:52:04.193]  Get some sleep and come on back to Austin, brother.
[01:52:04.193 --> 01:52:05.494]  We miss you.
[01:52:05.494 --> 01:52:06.655]  I want to go back to Austin.
[01:52:06.655 --> 01:52:07.216]  Trust me.
[01:52:07.216 --> 01:52:09.598]  You have done an incredible job with the crew.
[01:52:09.598 --> 01:52:11.539]  You and Zimmerman and Kit Daniels.
[01:52:11.539 --> 01:52:12.000]  Great job.
[01:52:12.000 --> 01:52:15.543]  In fact, let's talk to Kit for one minute and then I'm going to go to these calls.
[01:52:15.543 --> 01:52:19.106]  Kit, give us your quick take on what you witnessed.
[01:52:20.868 --> 01:52:26.332]  Well, Alex, I just got confronted by a hostile anti-Trump activist that got most of it on tape.
[01:52:26.332 --> 01:52:39.143]  I was having a little debate on the side with one of the protesters and, you know, kind of trying to point out the fact that what they're pushing to be against Trump is collectivism, but racism is also collectivism.
[01:52:39.143 --> 01:52:42.926]  And so the man's wife came by and started talking to the lady.
[01:52:42.926 --> 01:52:45.528]  So I asked her, I was like, well, ma'am, do you have anything to add?
[01:52:45.528 --> 01:52:49.571]  And he rushed over, almost pushed me, got in my face.
[01:52:51.078 --> 01:52:53.901]  And then was like, no, no, he, she has nothing to say to you.
[01:52:53.901 --> 01:52:57.964]  I was like, well, sir, it's a public space and I didn't come up to you.
[01:52:57.964 --> 01:53:02.989]  And then she, uh, she finally agreed over his shoulder to talk to me and she did.
[01:53:02.989 --> 01:53:09.274]  But what was interesting was the fact that she claimed that Trump wants to ship African Americans to Africa.
[01:53:09.274 --> 01:53:12.377]  And I asked her, I was like, well, when did, when did Trump say that, ma'am?
[01:53:12.377 --> 01:53:15.460]  And he was, she was like, well, it was one of his supporters that said that.
[01:53:15.460 --> 01:53:17.562]  And I was like, so how is that attributed to him?
[01:53:18.360 --> 01:53:19.581]  Oh, that's your headline.
[01:53:19.581 --> 01:53:22.304]  Anti-Trump thinks, thinks, thinks.
[01:53:22.304 --> 01:53:27.590]  Left thinks that Trump wants to ship Africans to Africa.
[01:53:27.590 --> 01:53:29.051]  I mean, this shows the distortion.
[01:53:29.051 --> 01:53:30.473]  Well, Kit Daniels, great job.
[01:53:30.473 --> 01:53:31.814]  Get those reports out.
[01:53:31.814 --> 01:53:32.855]  Wonderful job, gentlemen.
[01:53:32.855 --> 01:53:33.136]  Thank you.
[01:53:35.522 --> 01:53:37.084]  Yeah, he doesn't have an earpiece, so he can't hear me.
[01:53:37.084 --> 01:53:38.485]  Okay, I want to go to these final calls.
[01:53:38.485 --> 01:53:39.526]  I appreciate people holding.
[01:53:39.526 --> 01:53:42.168]  It's a shorter show on Sundays, 4 to 6 p.m.
[01:53:42.168 --> 01:53:44.250]  We'll be back tomorrow, 11 a.m.
[01:53:44.250 --> 01:53:44.950]  to 3 p.m.
[01:53:44.950 --> 01:53:45.371]  Central.
[01:53:45.371 --> 01:53:52.236]  Don't forget, we have new products at InfoWarsLife.com, like the Vitamin Mineral Fusion Fruit Punch flavor.
[01:53:52.236 --> 01:53:58.141]  Totally high-quality, organic, non-GMO, plant-derived.
[01:53:58.141 --> 01:53:59.362]  Simply amazing.
[01:53:59.362 --> 01:54:00.944]  So proud of this new product.
[01:54:00.944 --> 01:54:01.965]  The very best out there.
[01:54:03.726 --> 01:54:07.348]  You can get free shipping when you sign up.
[01:54:07.348 --> 01:54:15.072]  Well, you get free shipping on orders above 50 bucks, and you get 10% off that when you sign up for auto shipping to where it's regularly delivered to you.
[01:54:15.072 --> 01:54:16.173]  You can't beat those deals.
[01:54:16.173 --> 01:54:17.334]  Cancel anytime.
[01:54:17.334 --> 01:54:19.075]  Infowarslife.com.
[01:54:19.075 --> 01:54:21.536]  And then the Hillary for Prison original shirt is back.
[01:54:21.536 --> 01:54:27.019]  We've updated it so that it's a new collector's edition, but it basically looks like the old bestseller.
[01:54:27.019 --> 01:54:28.420]  Back by popular demand.
[01:54:28.420 --> 01:54:31.762]  Hillary for Prison t-shirt back, and your purchases funds the operation.
[01:54:32.282 --> 01:54:36.443]  Let's go ahead and talk to Corrine in Minnesota.
[01:54:36.443 --> 01:54:37.083]  Thanks for holding.
[01:54:37.083 --> 01:54:38.664]  Go ahead.
[01:54:38.664 --> 01:54:39.664]  Hey, Alex.
[01:54:39.664 --> 01:54:40.064]  Hi.
[01:54:40.064 --> 01:54:41.605]  Thanks for your great show.
[01:54:41.605 --> 01:54:42.225]  I love it.
[01:54:42.225 --> 01:54:43.665]  I'm a pretty new listener.
[01:54:43.665 --> 01:54:44.285]  Thank you.
[01:54:44.285 --> 01:54:48.566]  And regarding the line in the sand, should I answer that?
[01:54:48.566 --> 01:54:48.906]  Yes, ma'am.
[01:54:48.906 --> 01:54:50.627]  Go ahead.
[01:54:50.627 --> 01:54:55.768]  Well, for me, it was Black Lives Matter when they came to Minnesota.
[01:54:55.768 --> 01:54:58.449]  And that's my line in the sand, but I think
[01:54:59.415 --> 01:55:04.199]  Anything, any corruption, and all of this is pure corruption, is a line in the sand for me.
[01:55:04.199 --> 01:55:06.982]  I'm out walking, excuse me if I'm out of breath.
[01:55:06.982 --> 01:55:07.902]  No, no, it's okay.
[01:55:07.902 --> 01:55:09.224]  I appreciate you holding.
[01:55:09.224 --> 01:55:12.887]  And on top of that, when we say a line in the sand, we don't even mean violence.
[01:55:12.887 --> 01:55:18.732]  We mean waking up, getting involved, being fed up, mad and angry, not going to take it anymore.
[01:55:18.732 --> 01:55:19.252]  Right.
[01:55:19.252 --> 01:55:22.995]  As soon as Black Lives Matter came to Minnesota, I wasn't going to take it anymore.
[01:55:22.995 --> 01:55:25.698]  And as far as this Republican
[01:55:26.383 --> 01:55:27.365]  Party corruption.
[01:55:27.365 --> 01:55:28.286]  I mean, I'm there.
[01:55:28.286 --> 01:55:32.313]  We're organizing in Minnesota already to head out there with your group.
[01:55:32.313 --> 01:55:33.595]  So put it together.
[01:55:33.595 --> 01:55:34.637]  Build it.
[01:55:34.637 --> 01:55:35.318]  They will come.
[01:55:36.900 --> 01:55:40.743]  Other than that, I think the answer is, I think we can reach people.
[01:55:40.743 --> 01:55:43.185]  We can educate a lot of the immigrants.
[01:55:43.185 --> 01:55:43.705]  Absolutely.
