[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[1:46:31.120 --> 1:46:35.200]  Recently, he created a video which you can watch online for free, detailing his biggest
[1:46:35.200 --> 1:46:38.400]  and most important prediction yet, and it's a real eye-opener.
[1:46:38.400 --> 1:46:39.920]  I can't stress this enough.
[1:46:39.920 --> 1:46:42.560]  You should at least watch this free video online today.
[1:46:42.560 --> 1:46:46.800]  He explains everything you need to know, including simple steps you can take to protect yourself.
[1:46:46.800 --> 1:46:54.080]  You can find the video at www.endofamerica3.com, that's End of America, the number 3.com.
[1:46:54.080 --> 1:47:01.760]  Watch the free video at www.endofamerica3.com, that's End of America, 3.com.
[1:47:01.760 --> 1:47:17.600]  Coast to coast, direct from Austin, you're listening to the Alex Jones Broadcasting Network.
[1:47:17.600 --> 1:47:26.280]  We now take you live to the Central Texas Command Center and the heart of the Resistance.
[1:47:26.280 --> 1:47:35.800]  Rallying Patriots Worldwide, you're listening to the Alex Jones Show.
[1:47:35.800 --> 1:47:44.120]  All right, final segment, we'll be back tomorrow live, 11 a.m. Central Standard Time.
[1:47:44.120 --> 1:47:47.720]  You don't have a local AM or FM in your area, so most of you do.
[1:47:47.720 --> 1:47:52.640]  You can simply listen at infowars.com or XM.
[1:47:52.640 --> 1:47:53.640]  XM rears us at night.
[1:47:53.640 --> 1:47:59.640]  I'm told coming up in two weeks they're going to carry the full show live on XM and Sirius.
[1:47:59.640 --> 1:48:00.640]  Very exciting.
[1:48:00.640 --> 1:48:03.720]  The truth is coming out.
[1:48:03.720 --> 1:48:05.440]  The people recognize it.
[1:48:05.440 --> 1:48:14.720]  No matter how wild this information sounds, it's all verified, it's all documented.
[1:48:14.720 --> 1:48:17.720]  And I've got some incredible stuff to talk about tomorrow.
[1:48:17.720 --> 1:48:22.440]  I meant to get to it today dealing with what happened when I went to the gym today.
[1:48:22.440 --> 1:48:27.040]  I saw a poster on the wall for a lady who's 30 years old, a Marine Corps Staff Sergeant
[1:48:27.040 --> 1:48:32.960]  dying of a rare cancer that women and men have never really had until now.
[1:48:32.960 --> 1:48:36.960]  I went home and searched it and sure enough, it's associated with depleted uranium, two
[1:48:36.960 --> 1:48:42.080]  tours in Iraq, two tours in Afghanistan, 30 years old dying, trying to raise money
[1:48:42.080 --> 1:48:43.080]  for.
[1:48:43.080 --> 1:48:46.840]  Why not just not use the DU and then you don't have to have all these people dying?
[1:48:46.840 --> 1:48:49.400]  And I've got all the government numbers.
[1:48:49.400 --> 1:48:54.040]  They know full well it's killing the troops.
[1:48:54.040 --> 1:48:56.960]  And then I went to a gas station.
[1:48:56.960 --> 1:49:02.960]  I had gotten a debate with the guy behind the counter who's joining the Navy and I
[1:49:02.960 --> 1:49:05.640]  just said, look, it's great to be part of the military, but it's not great to take
[1:49:05.640 --> 1:49:09.000]  those experimental shots and breathe depleted uranium.
[1:49:09.000 --> 1:49:12.360]  And some guy behind him was laughing about it, but I turned around and I said, listen,
[1:49:12.360 --> 1:49:13.360]  this isn't funny.
[1:49:13.360 --> 1:49:16.520]  And I went over the evidence and he wasn't laughing anymore.
[1:49:16.520 --> 1:49:20.520]  He was there about a big, big case or whatever, a beer, you know, he was going to go home
[1:49:20.520 --> 1:49:26.440]  and do what a real man does, watch the football game and laugh at some guy trying to talk
[1:49:26.440 --> 1:49:28.440]  to people at a counter.
[1:49:28.440 --> 1:49:31.680]  Everybody knows Americans don't talk to each other.
[1:49:31.680 --> 1:49:38.200]  Americans sit down and shut up when the Communist Chinese are playing anti US, anti military
[1:49:38.200 --> 1:49:39.960]  songs at the White House.
[1:49:39.960 --> 1:49:43.080]  Well, you can shut up if you want to, pal.
[1:49:43.080 --> 1:49:44.640]  I'm not shutting up.
[1:49:44.640 --> 1:49:47.360]  You got that never.
[1:49:47.360 --> 1:49:51.880]  My first amendment was paid for with blood of our founding fathers and veterans.
[1:49:51.880 --> 1:49:55.400]  And you can spit all over it if you want, but I'm a real American.
[1:49:55.400 --> 1:49:57.040]  There's still some of them left.
[1:49:57.040 --> 1:49:58.040]  All right.
[1:49:58.040 --> 1:49:59.920]  I said I'd take calls, get to this final news.
[1:49:59.920 --> 1:50:04.800]  I think it's been a powerful and informative transmission today, but I will cover this
[1:50:04.800 --> 1:50:07.760]  as well on the three hour show tomorrow.
[1:50:07.760 --> 1:50:10.720]  Utah city may use blimp as anti crime spy on the sky.
[1:50:10.720 --> 1:50:12.800]  Reuters told you about that a decade ago.
[1:50:12.800 --> 1:50:15.640]  23 story rocket launches us by satellite.
[1:50:15.640 --> 1:50:20.040]  Well, they don't tell you as it's admittedly going to be used to spy on us.
[1:50:20.040 --> 1:50:25.360]  And he's involved in spy satellite spying on the US with the US government.
[1:50:25.360 --> 1:50:27.080]  They claimed it was for global warming.
[1:50:27.080 --> 1:50:30.080]  Lou Rockwell's got a big article out dealing with how the police hold up with the country
[1:50:30.080 --> 1:50:32.040]  and no longer getting warrants to search houses.
[1:50:32.040 --> 1:50:33.040]  You name it.
[1:50:33.040 --> 1:50:34.040]  Who needs search warrants?
[1:50:34.040 --> 1:50:39.880]  Is the headline Seattle activist wins case against the TSA a he didn't have to show
[1:50:39.880 --> 1:50:40.880]  him their eye.
[1:50:40.880 --> 1:50:41.880]  His ID.
[1:50:41.880 --> 1:50:44.240]  Once he'd gone through and he was video taping him court rules.
[1:50:44.240 --> 1:50:45.680]  He's allowed to do that.
[1:50:45.680 --> 1:50:48.720]  I meant to get to this, but we don't have time to play the video, but it's up on info
[1:50:48.720 --> 1:50:49.720]  wars and present planet.
[1:50:49.720 --> 1:50:50.960]  We have links to it.
[1:50:50.960 --> 1:50:55.400]  The Toronto star has it.
[1:50:55.400 --> 1:50:58.160]  It's a video of an activist and we covered this at the time when it happened.
[1:50:58.160 --> 1:51:00.400]  The police just announced we've passed a law.
[1:51:00.400 --> 1:51:02.000]  No protesting allowed.
[1:51:02.000 --> 1:51:03.480]  No video taping allowed.
[1:51:03.480 --> 1:51:05.960]  No having backpacks allowed.
[1:51:05.960 --> 1:51:08.520]  And then after the G 20 was over, it turned out there was no law.
[1:51:08.520 --> 1:51:10.040]  They just lied and said it.
[1:51:10.040 --> 1:51:14.680]  And again, I'm not in the business of bashing cops.
[1:51:14.680 --> 1:51:18.520]  I'd get along with the average cop better than a lot of folks and deer hunting, you know,
[1:51:18.520 --> 1:51:19.520]  whatever.
[1:51:19.520 --> 1:51:20.520]  I'm not your enemy.
[1:51:20.520 --> 1:51:22.640]  The point is, you need to decide what team you're on.
[1:51:22.640 --> 1:51:23.840]  It's the same thing all over the world.
[1:51:23.840 --> 1:51:25.360]  They did the same thing in Pittsburgh.
[1:51:25.360 --> 1:51:30.040]  They arrested members of my crew saying they weren't allowed to be on the streets of America.
[1:51:30.040 --> 1:51:33.240]  Took them to a military base.
[1:51:33.240 --> 1:51:37.320]  And it says in the video, a woman's voice from behind the camera points to the protesters
[1:51:37.320 --> 1:51:40.280]  who were within five meters of the cordon off zone.
[1:51:40.280 --> 1:51:45.160]  The area in which Toronto's were led to believe erroneously that they could be legally searched
[1:51:45.160 --> 1:51:51.080]  by police officers at whim and they go on the cop tells him, look, you're not in Canada
[1:51:51.080 --> 1:51:52.080]  anymore.
[1:51:52.080 --> 1:51:53.080]  Well, that's true.
[1:51:53.080 --> 1:51:55.320]  We're not in Kansas anymore.
[1:51:55.320 --> 1:52:00.840]  We're in the police state that don't you understand that due process is their cop.
[1:52:00.840 --> 1:52:05.800]  So a foreign bank doesn't just take your mortgage as they've been caught trying to do.
[1:52:05.800 --> 1:52:06.800]  It's there.
[1:52:06.800 --> 1:52:10.760]  So you, if somebody gives your kids bad drugs at the hospital, they go to jail.
[1:52:10.760 --> 1:52:11.760]  It's there.
[1:52:11.760 --> 1:52:14.320]  So you got your free speech dummy.
[1:52:14.320 --> 1:52:19.040]  That's all we got is these liberties and these freedoms they were paid for with blood.
[1:52:19.040 --> 1:52:20.880]  They're special.
[1:52:20.880 --> 1:52:25.960]  And when you, when you watch the video of these cops, they are getting off on grabbing
[1:52:25.960 --> 1:52:31.000]  this guy, intimidating him, get in his face and all he's doing is saying, look, I'm here
[1:52:31.000 --> 1:52:32.000]  with the media.
[1:52:32.000 --> 1:52:33.000]  You're not allowed to do this to me.
[1:52:33.000 --> 1:52:34.000]  You're not going to search my bags.
[1:52:34.000 --> 1:52:36.000]  I'm out here on the streets of Toronto.
[1:52:36.000 --> 1:52:38.120]  The cop goes, you're not in Canada anymore.
[1:52:38.120 --> 1:52:43.760]  No, I know we're not DHS and TSA offering parking anti-terrorism training.
[1:52:43.760 --> 1:52:45.760]  I've seen these videos released by TSA.
[1:52:45.760 --> 1:52:52.040]  This is about, this is out of America city and country report.
[1:52:52.040 --> 1:52:54.560]  And they're just training locals to spy on each other.
[1:52:54.560 --> 1:52:59.680]  You got a better chance being struck by lightning and hundreds of other things than being killed
[1:52:59.680 --> 1:53:02.720]  by terrorists, but they act like it's the end of the world.
[1:53:02.720 --> 1:53:07.320]  Domestic use of aerial drones by law enforcement, likely to prompt privacy debate.
[1:53:07.320 --> 1:53:10.960]  It says the city of Austin is the first in the country to use these routinely against
[1:53:10.960 --> 1:53:12.320]  its citizens.
[1:53:12.320 --> 1:53:15.040]  How long till they weaponize the drones?
[1:53:15.040 --> 1:53:19.180]  Again, militarized police, a military kills people and breaks things.
[1:53:19.180 --> 1:53:20.180]  It fights an enemy.
[1:53:20.180 --> 1:53:22.000]  It isn't part of the community.
[1:53:22.000 --> 1:53:26.640]  And the city of Austin is completely fed run.
[1:53:26.640 --> 1:53:29.880]  There's this federal board that recommended Arte Cerveta to the Dallas job.
[1:53:29.880 --> 1:53:32.160]  They hired the other cop they recommended.
[1:53:32.160 --> 1:53:35.960]  And I mean, they got warrantless blood checkpoints here and now that's been adopted nationwide.
[1:53:35.960 --> 1:53:39.960]  I mean, this country's going down and I live right in the center of it where they make
[1:53:39.960 --> 1:53:45.120]  you pay to pay for other people's abortions in Austin.
[1:53:45.120 --> 1:53:48.160]  That's getting struck down on Obamacare, but I got to pay for it here.
[1:53:48.160 --> 1:53:49.320]  That's why I just moved out of Austin.
[1:53:49.320 --> 1:53:51.000]  I now live outside the city.
[1:53:51.000 --> 1:53:53.040]  But my business, my operation is here.
[1:53:53.040 --> 1:53:55.360]  I got to pay taxes to them to kill babies that way.
[1:53:55.360 --> 1:54:00.520]  I mean, and again, I'm evil because I don't want to pay to have babies at eight and a
[1:54:00.520 --> 1:54:05.160]  half months on the table murdered or put on shelves to die.
[1:54:05.160 --> 1:54:06.560]  That's now come out all over the news.
[1:54:06.560 --> 1:54:07.960]  I'm the bad man.
[1:54:07.960 --> 1:54:16.640]  I'm the bad man, DC expanding public surveillance camera network, Homeland Security though now
[1:54:16.640 --> 1:54:19.840]  admits they never built any of the virtual fence or the physical fence.
[1:54:19.840 --> 1:54:20.840]  It was all fake.
[1:54:20.840 --> 1:54:21.840]  It was all for PR.
[1:54:21.840 --> 1:54:26.200]  The borders are wide open, but they got Pentagon paid for spy drones and satellites watching
[1:54:26.200 --> 1:54:32.400]  me right here where I live and Arte Cerveta was in here about a year ago with one of
[1:54:32.400 --> 1:54:33.400]  his lieutenants.
[1:54:33.400 --> 1:54:36.080]  The guy was like, you wouldn't believe the surveillance we've got.
[1:54:36.080 --> 1:54:40.560]  And I went, you've got laser couplings that shoot up at windows that are invisible to
[1:54:40.560 --> 1:54:42.200]  the naked eye that listened to everything in my house.
[1:54:42.200 --> 1:54:46.480]  And the guy was like, well, yeah, and a survey to go shut up to the guy, don't you talk to
[1:54:46.480 --> 1:54:47.480]  him about any of that?
[1:54:47.480 --> 1:54:50.920]  And I said, don't worry, a survey to know about the face scanning.
[1:54:50.920 --> 1:54:52.560]  I know about the Lysus plate reading.
[1:54:52.560 --> 1:54:54.720]  I know about the laser microphones.
[1:54:54.720 --> 1:54:55.800]  Don't worry.
[1:54:55.800 --> 1:54:58.560]  I know about the blimps.
[1:54:58.560 --> 1:54:59.680]  I know about it all.
[1:54:59.680 --> 1:55:04.280]  I know about the CIA aircraft with narcotics.
[1:55:04.280 --> 1:55:06.400]  I know about dying core right down the street.
[1:55:06.400 --> 1:55:07.840]  I know about it all.
[1:55:07.840 --> 1:55:08.840]  Okay.
[1:55:08.840 --> 1:55:09.840]  I know about it all.
[1:55:09.840 --> 1:55:10.840]  And I'm sick.
[1:55:10.840 --> 1:55:15.480]  But we're launching the V for victory campaign with a simple message, putting up V for victory
[1:55:15.480 --> 1:55:22.160]  flyers everywhere to get the media talking about it, to get solidarity as citizens together
[1:55:22.160 --> 1:55:25.160]  for for local media to ask what's the V campaign about.
[1:55:25.160 --> 1:55:26.160]  It's V for victory.
[1:55:26.160 --> 1:55:30.400]  The French used it during the Nazi occupation to say, we don't approve of this VG French
[1:55:30.400 --> 1:55:31.980]  collaborator government.
[1:55:31.980 --> 1:55:33.560]  We understand we've been taken over.
[1:55:33.560 --> 1:55:36.080]  We've been taken over by foreign offshore banks through fraud.
[1:55:36.080 --> 1:55:39.440]  And the minute we arrest them like Bernie made off in Kinley is the minute this country
[1:55:39.440 --> 1:55:41.680]  turns back around their crimes are legion.
[1:55:41.680 --> 1:55:46.440]  The Federal Reserve, the private banking consortium won't tell Congress where 28 trillion's gone.
[1:55:46.440 --> 1:55:47.440]  They've committed crimes.
[1:55:47.440 --> 1:55:49.760]  I'm risking my life to tell you this.
[1:55:49.760 --> 1:55:50.760]  Things are only going to get worse.
[1:55:50.760 --> 1:55:54.040]  We're going to be like a third world country unless we say no.
[1:55:54.040 --> 1:55:56.280]  And the Republican leadership isn't going to save you.
[1:55:56.280 --> 1:55:58.280]  The Democratic leadership isn't going to save you.
[1:55:58.280 --> 1:56:02.120]  The truth is going to save you running for local government, getting into the counties
[1:56:02.120 --> 1:56:06.040]  and cities and state and blocking the feds through Tenth Amendment nullification.
[1:56:06.040 --> 1:56:07.400]  It's our bill of rights.
[1:56:07.400 --> 1:56:08.800]  It's our Constitution.
[1:56:08.800 --> 1:56:10.280]  It's our right of passage.
[1:56:10.280 --> 1:56:11.580]  We are the people.
[1:56:11.580 --> 1:56:12.880]  We are the government.
[1:56:12.880 --> 1:56:14.400]  We are the sovereigns.
[1:56:14.400 --> 1:56:21.440]  And until you face up to just how bad it is, just how serious it is, just how hardcore
[1:56:21.440 --> 1:56:24.080]  all of this is, it's only going to get worse.
[1:56:24.080 --> 1:56:27.760]  And the social engineers know you're waking up and ought to cover this more tomorrow and
[1:56:27.760 --> 1:56:28.760]  I'm out of time for calls.
[1:56:28.760 --> 1:56:29.760]  I apologize.
[1:56:29.760 --> 1:56:33.120]  Just this article at infowars.com, get it out to everybody.
[1:56:33.120 --> 1:56:38.320]  Google seeks to weaken search engine ranking of content, farming websites, and it just
[1:56:38.320 --> 1:56:41.120]  goes to say they're going to start blocking out alternative websites like Drudge and
[1:56:41.120 --> 1:56:45.040]  InfoWars because they know we're the most popular and rising.
[1:56:45.040 --> 1:56:49.880]  And this has been the internet to you and Chinese model to censor and this is happening
[1:56:49.880 --> 1:56:50.880]  now.
[1:56:50.880 --> 1:56:53.400]  Google has to be boycotted as well.
[1:56:53.400 --> 1:56:56.560]  And in closing, if you're angry, you want to show your solidarity.
[1:56:56.560 --> 1:57:01.000]  We need to show with symbols that we are against the tyranny that's taking place.
[1:57:01.000 --> 1:57:06.640]  And just like our Obama joker poster made international attention, this V for victory.
[1:57:06.640 --> 1:57:07.640]  We are legion.
[1:57:07.640 --> 1:57:08.640]  You are not alone.
[1:57:08.640 --> 1:57:09.640]  United we stand.
[1:57:09.640 --> 1:57:10.640]  V for victory.
[1:57:10.640 --> 1:57:16.400]  InfoWars.com and the short message at the bottom of this little, you know, regular print
[1:57:16.400 --> 1:57:18.120]  paper size clipping.
[1:57:18.120 --> 1:57:19.280]  You hang it up at work.
[1:57:19.280 --> 1:57:20.280]  You put it on car windows.
[1:57:20.280 --> 1:57:23.560]  You hang it in legal places, wherever it's going on.
[1:57:23.560 --> 1:57:24.560]  You get it out.
[1:57:24.560 --> 1:57:25.560]  You email it.
[1:57:25.560 --> 1:57:26.560]  You put it on the end of your emails.
[1:57:26.560 --> 1:57:27.560]  You put it on the end of your articles.
[1:57:27.560 --> 1:57:29.560]  V for victory against globalism.
[1:57:29.560 --> 1:57:32.560]  V for victory against the new world order.
[1:57:32.560 --> 1:57:34.240]  Recognize we're occupied.
[1:57:34.240 --> 1:57:35.240]  Recognize it's wrong.
[1:57:35.240 --> 1:57:36.240]  Reach out to others.
[1:57:36.240 --> 1:57:37.840]  Talk to folks at the grocery store.
[1:57:37.840 --> 1:57:38.840]  On the street.
[1:57:38.840 --> 1:57:39.840]  I do it.
[1:57:39.840 --> 1:57:40.840]  You can do it.
[1:57:40.840 --> 1:57:44.640]  We're in serious times, but together we can defeat this tyranny.
[1:57:44.640 --> 1:57:47.600]  Thank all the supporters and everybody you make it possible and the crew.
[1:57:47.600 --> 1:57:56.520]  See you back tomorrow, 11 a.m. Central.
