whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:21:36.480 --> 00:21:37.480]   Syrian
[00:21:37.480 --> 00:21:38.480]   airfield.
[00:21:38.480 --> 00:21:39.480]   I
[00:21:39.480 --> 00:21:40.480]   have
[00:21:40.480 --> 00:21:41.480]   to
[00:21:41.480 --> 00:21:42.480]   leave
[00:21:42.480 --> 00:21:43.480]   on
[00:21:43.480 --> 00:21:44.480]   the
[00:21:44.480 --> 00:21:45.480]   Syrian
[00:21:45.480 --> 00:21:46.480]   airfield.
[00:21:46.480 --> 00:21:47.480]   I
[00:21:47.480 --> 00:21:48.480]   have
[00:21:48.480 --> 00:21:49.480]   to
[00:21:49.480 --> 00:21:50.480]   leave
[00:21:50.480 --> 00:21:51.480]   on
[00:21:51.480 --> 00:21:52.480]   the
[00:21:52.480 --> 00:21:53.480]   Syrian
[00:21:53.480 --> 00:21:54.480]   airfield.
[00:21:54.480 --> 00:21:55.480]   I
[00:21:55.480 --> 00:21:56.480]   have
[00:21:56.480 --> 00:21:57.480]   to
[00:21:57.480 --> 00:21:58.480]   leave
[00:21:58.480 --> 00:21:59.480]   on
[00:21:59.480 --> 00:22:00.480]   the
[00:22:00.480 --> 00:22:01.480]   Syrian
[00:22:01.480 --> 00:22:02.480]   airfield.
[00:22:02.480 --> 00:22:03.480]   I
[00:22:03.480 --> 00:22:04.480]   have
[00:22:04.480 --> 00:22:05.480]   to
[00:22:05.480 --> 00:22:06.480]   leave
[00:22:06.480 --> 00:22:07.480]   on
[00:22:07.480 --> 00:22:08.480]   the
[00:22:08.480 --> 00:22:09.480]   Syrian
[00:22:09.480 --> 00:22:10.480]   airfield.
[00:22:10.480 --> 00:22:11.480]   I
[00:22:11.480 --> 00:22:12.480]   have
[00:22:12.480 --> 00:22:13.480]   to
[00:22:13.480 --> 00:22:14.480]   leave
[00:22:14.480 --> 00:22:15.480]   on
[00:22:15.480 --> 00:22:16.480]   the
[00:22:16.480 --> 00:22:17.480]   Syrian
[00:22:17.480 --> 00:22:18.480]   airfield.
[00:22:18.480 --> 00:22:19.480]   I
[00:22:19.480 --> 00:22:20.480]   have
[00:22:20.480 --> 00:22:21.480]   to
[00:22:21.480 --> 00:22:22.480]   leave
[00:22:22.480 --> 00:22:23.480]   on
[00:22:23.480 --> 00:22:24.480]   the
[00:22:24.480 --> 00:22:25.480]   Syrian
[00:22:25.480 --> 00:22:26.480]   airfield.
[00:22:26.480 --> 00:22:27.480]   I
[00:22:27.480 --> 00:22:28.480]   have
[00:22:28.480 --> 00:22:29.480]   to
[00:22:29.480 --> 00:22:30.480]   leave
[00:22:30.480 --> 00:22:31.480]   on
[00:22:31.480 --> 00:22:32.480]   the
[00:22:32.480 --> 00:22:33.480]   Syrian
[00:22:33.480 --> 00:22:34.480]   airfield.
[00:22:34.480 --> 00:22:35.480]   I
[00:22:35.480 --> 00:22:36.480]   have
[00:22:36.480 --> 00:22:37.480]   to
[00:22:37.480 --> 00:22:38.480]   leave
[00:22:38.480 --> 00:22:39.480]   on
[00:22:39.480 --> 00:22:40.480]   the
[00:22:40.480 --> 00:22:41.480]   Syrian
[00:22:41.480 --> 00:22:42.480]   airfield.
[00:22:42.480 --> 00:22:43.480]   I
[00:22:43.480 --> 00:22:44.480]   have
[00:22:44.480 --> 00:22:45.480]   to
[00:22:45.480 --> 00:22:46.480]   leave
[00:22:46.480 --> 00:22:47.480]   on
[00:22:47.480 --> 00:22:48.480]   the
[00:22:48.480 --> 00:22:49.480]   Syrian
[00:22:49.480 --> 00:22:50.480]   airfield.
[00:22:50.480 --> 00:22:51.480]   I
[00:22:51.480 --> 00:22:52.480]   have
[00:22:52.480 --> 00:22:53.480]   to
[00:22:53.480 --> 00:22:54.480]   leave
[00:22:54.480 --> 00:22:55.480]   on
[00:22:55.480 --> 00:22:56.480]   the
[00:22:56.480 --> 00:22:57.480]   Syrian
[00:22:57.480 --> 00:22:58.480]   airfield.
[00:22:58.480 --> 00:22:59.480]   I
[00:22:59.480 --> 00:23:00.480]   have
[00:23:00.480 --> 00:23:01.480]   to
[00:23:01.480 --> 00:23:02.480]   leave
[00:23:02.480 --> 00:23:03.480]   on
[00:23:03.480 --> 00:23:04.480]   the
[00:23:04.480 --> 00:23:05.480]   Syrian
[00:23:05.480 --> 00:23:06.480]   airfield.
[00:23:06.480 --> 00:23:07.480]   I
[00:23:07.480 --> 00:23:08.480]   have
[00:23:08.480 --> 00:23:09.480]   to
[00:23:09.480 --> 00:23:10.480]   leave
[00:23:10.480 --> 00:23:11.480]   on
[00:23:11.480 --> 00:23:12.480]   the
[00:23:12.480 --> 00:23:13.480]   Syrian
[00:23:13.480 --> 00:23:14.480]   airfield.
[00:23:14.480 --> 00:23:15.480]   I
[00:23:15.480 --> 00:23:16.480]   have
[00:23:16.480 --> 00:23:17.480]   to
[00:23:17.480 --> 00:23:18.480]   leave
[00:23:18.480 --> 00:23:19.480]   on
[00:23:19.480 --> 00:23:20.480]   the
[00:23:20.480 --> 00:23:21.480]   Syrian
[00:23:21.480 --> 00:23:22.480]   airfield.
[00:23:22.480 --> 00:23:23.480]   I
[00:23:23.480 --> 00:23:24.480]   have
[00:23:24.480 --> 00:23:25.480]   to
[00:23:25.480 --> 00:23:26.480]   leave
[00:23:26.480 --> 00:23:27.480]   on
[00:23:27.480 --> 00:23:28.480]   the
[00:23:28.480 --> 00:23:29.480]   Syrian
[00:23:29.480 --> 00:23:30.480]   airfield.
[00:23:30.480 --> 00:23:31.480]   I
[00:23:31.480 --> 00:23:32.480]   have
[00:23:32.480 --> 00:23:33.480]   to
[00:23:33.480 --> 00:23:34.480]   leave
[00:23:34.480 --> 00:23:35.480]   on
[00:23:35.480 --> 00:23:36.480]   the
[00:23:36.480 --> 00:23:37.480]   Syrian
[00:23:37.480 --> 00:23:38.480]   airfield.
[00:23:38.480 --> 00:23:39.480]   I
[00:23:39.480 --> 00:23:40.480]   have
[00:23:40.480 --> 00:23:41.480]   to
[00:23:41.480 --> 00:23:42.480]   leave
[00:23:42.480 --> 00:23:43.480]   on
[00:23:43.480 --> 00:23:44.480]   the
[00:23:44.480 --> 00:23:45.480]   Syrian
[00:23:45.480 --> 00:23:46.480]   airfield.
[00:23:46.480 --> 00:23:47.480]   I
[00:23:47.480 --> 00:23:48.480]   have
[00:23:48.480 --> 00:23:49.480]   to
[00:23:49.480 --> 00:23:50.480]   leave
[00:23:50.480 --> 00:23:51.480]   on
[00:23:51.480 --> 00:23:52.480]   the
[00:23:52.480 --> 00:23:53.480]   Syrian
[00:23:53.480 --> 00:23:54.480]   airfield.
[00:23:54.480 --> 00:23:55.480]   I
[00:23:55.480 --> 00:23:56.480]   have
[00:23:56.480 --> 00:23:57.480]   to
[00:23:57.480 --> 00:23:58.480]   leave
[00:23:58.480 --> 00:23:59.480]   on
[00:23:59.480 --> 00:24:00.480]   the
[00:24:00.480 --> 00:24:01.480]   Syrian
[00:24:01.480 --> 00:24:02.480]   airfield.
[00:24:02.480 --> 00:24:03.480]   I
[00:24:03.480 --> 00:24:04.480]   have
[00:24:04.480 --> 00:24:05.480]   to
[00:24:05.480 --> 00:24:06.480]   leave
[00:24:06.480 --> 00:24:07.480]   on
[00:24:07.480 --> 00:24:08.480]   the
[00:24:08.480 --> 00:24:09.480]   Syrian
[00:24:09.480 --> 00:24:10.480]   airfield.
[00:24:10.480 --> 00:24:11.480]   I
[00:24:11.480 --> 00:24:12.480]   have
[00:24:12.480 --> 00:24:13.480]   to
[00:24:13.480 --> 00:24:14.480]   leave
[00:24:14.480 --> 00:24:15.480]   on
[00:24:15.480 --> 00:24:16.480]   the
[00:24:16.480 --> 00:24:17.480]   Syrian
[00:24:17.480 --> 00:24:18.480]   airfield.
[00:24:18.480 --> 00:24:19.480]   I
[00:24:19.480 --> 00:24:20.480]   have
[00:24:20.480 --> 00:24:21.480]   to
[00:24:21.480 --> 00:24:22.480]   leave
[00:24:22.480 --> 00:24:23.480]   on
[00:24:23.480 --> 00:24:24.480]   the
[00:24:24.480 --> 00:24:25.480]   Syrian
[00:24:25.480 --> 00:24:26.480]   airfield.
[00:24:26.480 --> 00:24:27.480]   I
[00:24:27.480 --> 00:24:28.480]   have
[00:24:28.480 --> 00:24:29.480]   to
[00:24:29.480 --> 00:24:30.480]   leave
[00:24:30.480 --> 00:24:31.480]   on
[00:24:31.480 --> 00:24:32.480]   the
[00:24:32.480 --> 00:24:33.480]   Syrian
[00:24:33.480 --> 00:24:34.480]   airfield.
[00:24:34.480 --> 00:24:35.480]   I
[00:24:35.480 --> 00:24:36.480]   have
[00:24:36.480 --> 00:24:37.480]   to
[00:24:37.480 --> 00:24:38.480]   leave
[00:24:38.480 --> 00:24:39.480]   on
[00:24:39.480 --> 00:24:40.480]   the
[00:24:40.480 --> 00:24:41.480]   Syrian
[00:24:41.480 --> 00:24:42.480]   airfield.
[00:24:42.480 --> 00:24:43.480]   I
[00:24:43.480 --> 00:24:44.480]   have
[00:24:44.480 --> 00:24:45.480]   to
[00:24:45.480 --> 00:24:46.480]   leave
[00:24:46.480 --> 00:24:47.480]   on
[00:24:47.480 --> 00:24:48.480]   the
[00:24:48.480 --> 00:24:49.480]   Syrian
[00:24:49.480 --> 00:24:50.480]   airfield.
[00:24:50.480 --> 00:24:51.480]   I
[00:24:51.480 --> 00:24:52.480]   have
[00:24:52.480 --> 00:24:53.480]   to
[00:24:53.480 --> 00:24:54.480]   leave
[00:24:54.480 --> 00:24:55.480]   on
[00:24:55.480 --> 00:24:56.480]   the
[00:24:56.480 --> 00:24:57.480]   Syrian
[00:24:57.480 --> 00:24:58.480]   airfield.
[00:24:58.480 --> 00:24:59.480]   I
[00:24:59.480 --> 00:25:00.480]   have
[00:25:00.480 --> 00:25:01.480]   to
[00:25:01.480 --> 00:25:02.480]   leave
[00:25:02.480 --> 00:25:03.480]   on
[00:25:03.480 --> 00:25:04.480]   the
[00:25:04.480 --> 00:25:05.480]   Syrian
[00:25:05.480 --> 00:25:06.480]   airfield.
[00:25:06.480 --> 00:25:07.480]   I
[00:25:07.480 --> 00:25:08.480]   have
[00:25:08.480 --> 00:25:09.480]   to
[00:25:09.480 --> 00:25:10.480]   leave
[00:25:10.480 --> 00:25:11.480]   on
[00:25:11.480 --> 00:25:12.480]   the
[00:25:12.480 --> 00:25:13.480]   Syrian
[00:25:13.480 --> 00:25:14.480]   airfield.
[00:25:14.480 --> 00:25:15.480]   I
[00:25:15.480 --> 00:25:16.480]   have
[00:25:16.480 --> 00:25:17.480]   to
[00:25:17.480 --> 00:25:18.480]   leave
[00:25:18.480 --> 00:25:19.480]   on
[00:25:19.480 --> 00:25:20.480]   the
[00:25:20.480 --> 00:25:21.480]   Syrian
[00:25:21.480 --> 00:25:22.480]   airfield.
[00:25:22.480 --> 00:25:23.480]   I
[00:25:23.480 --> 00:25:24.480]   have
[00:25:24.480 --> 00:25:25.480]   to
[00:25:25.480 --> 00:25:26.480]   leave
[00:25:26.480 --> 00:25:27.480]   on
[00:25:27.480 --> 00:25:28.480]   the
[00:25:28.480 --> 00:25:29.480]   Syrian
[00:25:29.480 --> 00:25:30.480]   airfield.
[00:25:30.480 --> 00:25:31.480]   I
[00:25:31.480 --> 00:25:32.480]   have
[00:25:32.480 --> 00:25:33.480]   to
[00:25:33.480 --> 00:25:34.480]   leave
[00:25:34.480 --> 00:25:35.480]   on
[00:25:35.480 --> 00:25:36.480]   the
[00:25:36.480 --> 00:25:37.480]   Syrian
[00:25:37.480 --> 00:25:38.480]   airfield.
[00:25:38.480 --> 00:25:39.480]   I
[00:25:39.480 --> 00:25:40.480]   have
[00:25:40.480 --> 00:25:41.480]   to
[00:25:41.480 --> 00:25:42.480]   leave
[00:25:42.480 --> 00:25:43.480]   on
[00:25:43.480 --> 00:25:44.480]   the
[00:25:44.480 --> 00:25:45.480]   Syrian
[00:25:45.480 --> 00:25:46.480]   airfield.
[00:25:46.480 --> 00:25:47.480]   I
[00:25:47.480 --> 00:25:48.480]   have
[00:25:48.480 --> 00:25:49.480]   to
[00:25:49.480 --> 00:25:50.480]   leave
[00:25:50.480 --> 00:25:51.480]   on
[00:25:51.480 --> 00:25:52.480]   the
[00:25:52.480 --> 00:25:53.480]   Syrian
[00:25:53.480 --> 00:25:54.480]   airfield.
[00:25:54.480 --> 00:25:55.480]   I
[00:25:55.480 --> 00:25:56.480]   have
[00:25:56.480 --> 00:25:57.480]   to
[00:25:57.480 --> 00:25:58.480]   leave
[00:25:58.480 --> 00:25:59.480]   on
[00:25:59.480 --> 00:26:00.480]   the
[00:26:00.480 --> 00:26:01.480]   Syrian
[00:26:01.480 --> 00:26:02.480]   airfield.
[00:26:02.480 --> 00:26:03.480]   I
[00:26:03.480 --> 00:26:04.480]   have
[00:26:04.480 --> 00:26:05.480]   to
[00:26:05.480 --> 00:26:06.480]   leave
[00:26:06.480 --> 00:26:07.480]   on
[00:26:07.480 --> 00:26:08.480]   the
[00:26:08.480 --> 00:26:09.480]   Syrian
[00:26:09.480 --> 00:26:10.480]   airfield.
[00:26:10.480 --> 00:26:11.480]   I
[00:26:11.480 --> 00:26:12.480]   have
[00:26:12.480 --> 00:26:13.480]   to
[00:26:13.480 --> 00:26:14.480]   leave
[00:26:14.480 --> 00:26:15.480]   on
[00:26:15.480 --> 00:26:16.480]   the
[00:26:16.480 --> 00:26:17.480]   Syrian
[00:26:17.480 --> 00:26:18.480]   airfield.
[00:26:18.480 --> 00:26:19.480]   I
[00:26:19.480 --> 00:26:20.480]   have
[00:26:20.480 --> 00:26:21.480]   to
[00:26:21.480 --> 00:26:22.480]   leave
[00:26:22.480 --> 00:26:23.480]   on
[00:26:23.480 --> 00:26:24.480]   the
[00:26:24.480 --> 00:26:25.480]   Syrian
[00:26:25.480 --> 00:26:26.480]   airfield.
[00:26:26.480 --> 00:26:27.480]   I
[00:26:27.480 --> 00:26:28.480]   have
[00:26:28.480 --> 00:26:29.480]   to
[00:26:29.480 --> 00:26:30.480]   leave
[00:26:30.480 --> 00:26:31.480]   on
[00:26:31.480 --> 00:26:32.480]   the
[00:26:32.480 --> 00:26:33.480]   Syrian
[00:26:33.480 --> 00:26:34.480]   airfield.
[00:26:34.480 --> 00:26:35.480]   I
[00:26:35.480 --> 00:26:36.480]   have
[00:26:36.480 --> 00:26:37.480]   to
[00:26:37.480 --> 00:26:38.480]   leave
[00:26:38.480 --> 00:26:39.480]   on
[00:26:39.480 --> 00:26:40.480]   the
[00:26:40.480 --> 00:26:41.480]   Syrian
[00:26:41.480 --> 00:26:42.480]   airfield.
[00:26:42.480 --> 00:26:43.480]   I
[00:26:43.480 --> 00:26:44.480]   have
[00:26:44.480 --> 00:26:45.480]   to
[00:26:45.480 --> 00:26:46.480]   leave
[00:26:46.480 --> 00:26:47.480]   on
[00:26:47.480 --> 00:26:48.480]   the
[00:26:48.480 --> 00:26:49.480]   Syrian
[00:26:49.480 --> 00:26:50.480]   airfield.
[00:26:50.480 --> 00:26:51.480]   I
[00:26:51.480 --> 00:26:52.480]   have
[00:26:52.480 --> 00:26:53.480]   to
[00:26:53.480 --> 00:26:54.480]   leave
[00:26:54.480 --> 00:26:55.480]   on
[00:26:55.480 --> 00:26:56.480]   the
[00:26:56.480 --> 00:26:57.480]   Syrian
[00:26:57.480 --> 00:26:58.480]   airfield.
[00:26:58.480 --> 00:26:59.480]   I
[00:26:59.480 --> 00:27:00.480]   have
[00:27:00.480 --> 00:27:01.480]   to
[00:27:01.480 --> 00:27:02.480]   leave
[00:27:02.480 --> 00:27:03.480]   on
[00:27:03.480 --> 00:27:04.480]   the
[00:27:04.480 --> 00:27:05.480]   Syrian
[00:27:05.480 --> 00:27:06.480]   airfield.
[00:27:06.480 --> 00:27:07.480]   I
[00:27:07.480 --> 00:27:08.480]   have
[00:27:08.480 --> 00:27:09.480]   to
[00:27:09.480 --> 00:27:10.480]   leave
[00:27:10.480 --> 00:27:11.480]   on
[00:27:11.480 --> 00:27:12.480]   the
[00:27:12.480 --> 00:27:13.480]   Syrian
[00:27:13.480 --> 00:27:14.480]   airfield.
[00:27:14.480 --> 00:27:15.480]   I
[00:27:15.480 --> 00:27:16.480]   have
[00:27:16.480 --> 00:27:17.480]   to
[00:27:17.480 --> 00:27:18.480]   leave
[00:27:18.480 --> 00:27:19.480]   on
[00:27:19.480 --> 00:27:20.480]   the
[00:27:20.480 --> 00:27:21.480]   Syrian
[00:27:21.480 --> 00:27:22.480]   airfield.
[00:27:22.480 --> 00:27:23.480]   I
[00:27:23.480 --> 00:27:24.480]   have
[00:27:24.480 --> 00:27:25.480]   to
[00:27:25.480 --> 00:27:26.480]   leave
[00:27:26.480 --> 00:27:27.480]   on
[00:27:27.480 --> 00:27:28.480]   the
[00:27:28.480 --> 00:27:29.480]   Syrian
[00:27:29.480 --> 00:27:30.480]   airfield.
[00:27:30.480 --> 00:27:31.480]   I
[00:27:31.480 --> 00:27:32.480]   have
[00:27:32.480 --> 00:27:33.480]   to
[00:27:33.480 --> 00:27:34.480]   leave
[00:27:34.480 --> 00:27:35.480]   on
[00:27:35.480 --> 00:27:36.480]   the
[00:27:36.480 --> 00:27:37.480]   Syrian
[00:27:37.480 --> 00:27:38.480]   airfield.
[00:27:38.480 --> 00:27:39.480]   I
[00:27:39.480 --> 00:27:40.480]   have
[00:27:40.480 --> 00:27:41.480]   to
[00:27:41.480 --> 00:27:42.480]   leave
[00:27:42.480 --> 00:27:43.480]   on
[00:27:43.480 --> 00:27:44.480]   the
[00:27:44.480 --> 00:27:45.480]   Syrian
[00:27:45.480 --> 00:27:46.480]   airfield.
[00:27:46.480 --> 00:27:47.480]   I
[00:27:47.480 --> 00:27:48.480]   have
[00:27:48.480 --> 00:27:49.480]   to
[00:27:49.480 --> 00:27:50.480]   leave
[00:27:50.480 --> 00:27:51.480]   on
[00:27:51.480 --> 00:27:52.480]   the
[00:27:52.480 --> 00:27:53.480]   Syrian
[00:27:53.480 --> 00:27:54.480]   airfield.
[00:27:54.480 --> 00:27:55.480]   I
[00:27:55.480 --> 00:27:56.480]   have
[00:27:56.480 --> 00:27:57.480]   to
[00:27:57.480 --> 00:27:58.480]   leave
[00:27:58.480 --> 00:27:59.480]   on
[00:27:59.480 --> 00:28:00.480]   the
[00:28:00.480 --> 00:28:01.480]   Syrian
[00:28:01.480 --> 00:28:02.480]   airfield.
[00:28:02.480 --> 00:28:03.480]   I
[00:28:03.480 --> 00:28:04.480]   have
[00:28:04.480 --> 00:28:05.480]   to
[00:28:05.480 --> 00:28:06.480]   leave
[00:28:06.480 --> 00:28:07.480]   on
[00:28:07.480 --> 00:28:08.480]   the
[00:28:08.480 --> 00:28:09.480]   Syrian
[00:28:09.480 --> 00:28:10.480]   airfield.
[00:28:10.480 --> 00:28:11.480]   I
[00:28:11.480 --> 00:28:12.480]   have
[00:28:12.480 --> 00:28:13.480]   to
[00:28:13.480 --> 00:28:14.480]   leave
[00:28:14.480 --> 00:28:15.480]   on
[00:28:15.480 --> 00:28:16.480]   the
[00:28:16.480 --> 00:28:17.480]   Syrian
[00:28:17.480 --> 00:28:18.480]   airfield.
[00:28:18.480 --> 00:28:19.480]   I
[00:28:19.480 --> 00:28:20.480]   have
[00:28:20.480 --> 00:28:21.480]   to
[00:28:21.480 --> 00:28:22.480]   leave
[00:28:22.480 --> 00:28:23.480]   on
[00:28:23.480 --> 00:28:24.480]   the
[00:28:24.480 --> 00:28:25.480]   Syrian
[00:28:25.480 --> 00:28:26.480]   airfield.
[00:28:26.480 --> 00:28:27.480]   I
[00:28:27.480 --> 00:28:28.480]   have
[00:28:28.480 --> 00:28:29.480]   to
[00:28:29.480 --> 00:28:30.480]   leave
[00:28:30.480 --> 00:28:31.480]   on
[00:28:31.480 --> 00:28:32.480]   the
[00:28:32.480 --> 00:28:33.480]   Syrian
[00:28:33.480 --> 00:28:34.480]   airfield.
[00:28:34.480 --> 00:28:35.480]   I
[00:28:35.480 --> 00:28:36.480]   have
[00:28:36.480 --> 00:28:37.480]   to
[00:28:37.480 --> 00:28:38.480]   leave
[00:28:38.480 --> 00:28:39.480]   on
[00:28:39.480 --> 00:28:40.480]   the
[00:28:40.480 --> 00:28:41.480]   Syrian
[00:28:41.480 --> 00:28:42.480]   airfield.
[00:28:42.480 --> 00:28:43.480]   I
[00:28:43.480 --> 00:28:44.480]   have
[00:28:44.480 --> 00:28:45.480]   to
[00:28:45.480 --> 00:28:46.480]   leave
[00:28:46.480 --> 00:28:47.480]   on
[00:28:47.480 --> 00:28:48.480]   the
[00:28:48.480 --> 00:28:49.480]   Syrian
[00:28:49.480 --> 00:28:50.480]   airfield.
[00:28:50.480 --> 00:28:51.480]   I
[00:28:51.480 --> 00:28:52.480]   have
[00:28:52.480 --> 00:28:53.480]   to
[00:28:53.480 --> 00:28:54.480]   leave
[00:28:54.480 --> 00:28:55.480]   on
[00:28:55.480 --> 00:28:56.480]   the
[00:28:56.480 --> 00:28:57.480]   Syrian
[00:28:57.480 --> 00:28:58.480]   airfield.
[00:28:58.480 --> 00:28:59.480]   I
[00:28:59.480 --> 00:29:00.480]   have
[00:29:00.480 --> 00:29:01.480]   to
[00:29:01.480 --> 00:29:02.480]   leave
[00:29:02.480 --> 00:29:03.480]   on
[00:29:03.480 --> 00:29:04.480]   the
[00:29:04.480 --> 00:29:05.480]   Syrian
[00:29:05.480 --> 00:29:06.480]   airfield.
[00:29:06.480 --> 00:29:07.480]   I
[00:29:07.480 --> 00:29:08.480]   have
[00:29:08.480 --> 00:29:09.480]   to
[00:29:09.480 --> 00:29:10.480]   leave
[00:29:10.480 --> 00:29:11.480]   on
[00:29:11.480 --> 00:29:12.480]   the
[00:29:12.480 --> 00:29:13.480]   Syrian
[00:29:13.480 --> 00:29:14.480]   airfield.
[00:29:14.480 --> 00:29:15.480]   I
[00:29:15.480 --> 00:29:16.480]   have
[00:29:16.480 --> 00:29:17.480]   to
[00:29:17.480 --> 00:29:18.480]   leave
[00:29:18.480 --> 00:29:19.480]   on
[00:29:19.480 --> 00:29:20.480]   the
[00:29:20.480 --> 00:29:21.480]   Syrian
[00:29:21.480 --> 00:29:22.480]   airfield.
[00:29:22.480 --> 00:29:23.480]   I
[00:29:23.480 --> 00:29:24.480]   have
[00:29:24.480 --> 00:29:25.480]   to
[00:29:25.480 --> 00:29:26.480]   leave
[00:29:26.480 --> 00:29:27.480]   on
[00:29:27.480 --> 00:29:28.480]   the
[00:29:28.480 --> 00:29:29.480]   Syrian
[00:29:29.480 --> 00:29:30.480]   airfield.
[00:29:30.480 --> 00:29:31.480]   I
[00:29:31.480 --> 00:29:32.480]   have
[00:29:32.480 --> 00:29:33.480]   to
[00:29:33.480 --> 00:29:34.480]   leave
[00:29:34.480 --> 00:29:35.480]   on
[00:29:35.480 --> 00:29:36.480]   the
[00:29:36.480 --> 00:29:37.480]   Syrian
[00:29:37.480 --> 00:29:38.480]   airfield.
[00:29:38.480 --> 00:29:39.480]   I
[00:29:39.480 --> 00:29:40.480]   have
[00:29:40.480 --> 00:29:41.480]   to
[00:29:41.480 --> 00:29:42.480]   leave
[00:29:42.480 --> 00:29:43.480]   on
[00:29:43.480 --> 00:29:44.480]   the
[00:29:44.480 --> 00:29:45.480]   Syrian
[00:29:45.480 --> 00:29:46.480]   airfield.
[00:29:46.480 --> 00:29:47.480]   I
[00:29:47.480 --> 00:29:48.480]   have
[00:29:48.480 --> 00:29:49.480]   to
[00:29:49.480 --> 00:29:50.480]   leave
[00:29:50.480 --> 00:29:51.480]   on
[00:29:51.480 --> 00:29:52.480]   the
[00:29:52.480 --> 00:29:53.480]   Syrian
[00:29:53.480 --> 00:29:54.480]   airfield.
[00:29:54.480 --> 00:29:55.480]   I
[00:29:55.480 --> 00:29:56.480]   have
[00:29:56.480 --> 00:29:57.480]   to
[00:29:57.480 --> 00:29:58.480]   leave
