whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:21:51.800 --> 00:21:56.800]   They will be able to have new regulations that they put on low-level and mid-level economic
[00:21:56.800 --> 00:21:59.880]   organizations, banks, insurance companies, brokerage firms.
[00:21:59.880 --> 00:22:01.360]   And so they can break all the rules.
[00:22:01.360 --> 00:22:02.480]   They can do whatever they want.
[00:22:02.480 --> 00:22:05.240]   They get all of our money, our currency.
[00:22:05.240 --> 00:22:07.860]   They get to use it now while it still has value.
[00:22:07.860 --> 00:22:11.560]   Over the next two years, it will fully devalue our currency.
[00:22:11.560 --> 00:22:15.200]   Things will then even implode more, and the central banks of the world will have even
[00:22:15.200 --> 00:22:21.220]   more power and real assets to be able to buy up everything else for pennies on the dollar
[00:22:21.220 --> 00:22:27.580]   or pennies on the pound or pennies on the euro or pennies on the yen or yon or pennies
[00:22:27.580 --> 00:22:32.800]   on the ruble or the shekel or the denarii.
[00:22:32.800 --> 00:22:33.800]   That's what banks do.
[00:22:33.800 --> 00:22:36.240]   It's a massive economic monopoly game.
[00:22:36.240 --> 00:22:42.400]   They change the laws in Europe and the United States simultaneously in the mid-90s, simultaneously
[00:22:42.400 --> 00:22:47.720]   in '95 and then in '99, simultaneously, just like they acted simultaneously to cut interest
[00:22:47.720 --> 00:22:53.060]   rates that will devalue the dollar even more, because it's the world reserve currency and
[00:22:53.060 --> 00:22:56.080]   because people now won't buy those securities.
[00:22:56.080 --> 00:22:58.760]   Look, it's all very complex.
[00:22:58.760 --> 00:23:02.200]   Bottom line, it is stated in IMF and World Bank documents.
[00:23:02.200 --> 00:23:03.800]   It is stated in Club of Rome documents.
[00:23:03.800 --> 00:23:05.520]   It is stated in Trilateral Commission documents.
[00:23:05.520 --> 00:23:06.820]   We've written articles about it.
[00:23:06.820 --> 00:23:07.820]   We have the quotes.
[00:23:07.820 --> 00:23:08.820]   This is public.
[00:23:08.820 --> 00:23:13.440]   They are orchestrating this, and I've come on the air day after day, week after week,
[00:23:13.440 --> 00:23:20.200]   month after month, year after year, telling you this was coming in 2008.
[00:23:20.200 --> 00:23:22.480]   It would only deepen until 2010.
[00:23:22.480 --> 00:23:26.960]   Now, I also told you, on record, they would propose, and they now have in the Wall Street
[00:23:26.960 --> 00:23:31.720]   Journal and the Sunday Times of London and everywhere else, every major publication,
[00:23:31.720 --> 00:23:34.240]   a new world order.
[00:23:34.240 --> 00:23:35.520]   That's the headline.
[00:23:35.520 --> 00:23:38.320]   Just Google "new world order" in Google News.
[00:23:38.320 --> 00:23:40.120]   Don't pull up news sources.
[00:23:40.120 --> 00:23:44.760]   Hundreds of articles, all mainstream, going, "Oh my God, the banking crisis caused by a
[00:23:44.760 --> 00:23:47.520]   few greedy Americans that lied on their applications.
[00:23:47.520 --> 00:23:51.680]   Oh, we'll have to have a world government run by the bankers and never let this happen
[00:23:51.680 --> 00:23:53.800]   again."
[00:23:53.800 --> 00:23:59.560]   The banks did the same thing for 30 years, up until 1913, and then advertised the private
[00:23:59.560 --> 00:24:04.520]   Federal Reserve to fix it all, and then they gave us an even bigger depression.
[00:24:04.520 --> 00:24:08.060]   I'm somewhat of a historian, only because it's so interesting, and I've studied quite
[00:24:08.060 --> 00:24:11.240]   a bit about the Great Depression.
[00:24:11.240 --> 00:24:18.160]   They would call in whole loans on houses, cars, on farms, and people might have paid
[00:24:18.160 --> 00:24:20.640]   $100,000 over 20 years for a farm.
[00:24:20.640 --> 00:24:22.960]   They may only own $1,000, $2,000.
[00:24:22.960 --> 00:24:26.400]   They said, they were calling it in.
[00:24:26.400 --> 00:24:30.480]   The banks had cut off the money supply as they implemented the depression.
[00:24:30.480 --> 00:24:37.560]   They would send out Pinkerton Security, the National Guard, the Army, and there were hundreds
[00:24:37.560 --> 00:24:43.040]   of cases in Kentucky, and hundreds in Colorado, and hundreds in the Dakotas, and New York,
[00:24:43.040 --> 00:24:47.160]   and New Jersey, and Michigan, and Texas, where they would come up with troops, and they would
[00:24:47.160 --> 00:24:49.280]   just mow whole farms down.
[00:24:49.280 --> 00:24:54.040]   They would, hundreds, there were pitched battles between hundreds of farmers trying to keep
[00:24:54.040 --> 00:24:56.840]   their farms in the military.
[00:24:56.840 --> 00:25:01.760]   The U.S. military, you would have World War I bonus strikers, who 20-something years later
[00:25:01.760 --> 00:25:05.560]   had never gotten their bonus they were promised.
[00:25:05.560 --> 00:25:10.520]   And they would peacefully go to the Capitol and camp out, and they sent in tanks, and
[00:25:10.520 --> 00:25:15.160]   men on horseback with machine guns, and killed hundreds.
[00:25:15.160 --> 00:25:19.080]   And now you see the same thing, the news saying, yeah, the Army's got brigades ready for this
[00:25:19.080 --> 00:25:20.480]   if there's any financial riots.
[00:25:20.480 --> 00:25:25.480]   Yeah, they've been training police or the military for financial riots for years, that's
[00:25:25.480 --> 00:25:26.480]   right.
[00:25:26.480 --> 00:25:28.840]   For years, I've been telling you about it, gearing up for it.
[00:25:28.840 --> 00:25:34.200]   And then we have a story out of the Boston Globe last night, postponing the election.
[00:25:34.200 --> 00:25:35.720]   Is it a joke, or is it?
[00:25:35.720 --> 00:25:40.840]   And the article never really gives any facts or proof, it just says that basically we're
[00:25:40.840 --> 00:25:42.440]   liars.
[00:25:42.440 --> 00:25:45.960]   But then at the end of the story says, well, actually it's true, we are actually already
[00:25:45.960 --> 00:25:51.120]   under martial law with Presidential Decision Directive 51.
[00:25:51.120 --> 00:25:58.640]   And they go on to say, you know, the Democrats think George Bush is going to declare martial
[00:25:58.640 --> 00:26:02.400]   law to keep Barack Obama out of office.
[00:26:02.400 --> 00:26:07.560]   And they link to sites that post my news, they don't link to Infowars.com, Prisbill.com,
[00:26:07.560 --> 00:26:12.680]   they link to sites that have my story posted, so they're linked to my stories.
[00:26:12.680 --> 00:26:15.600]   The stories that Paul Watson and Kurt Nemo put out in the last couple weeks on this about
[00:26:15.600 --> 00:26:19.800]   martial law, and with the interviews with Congressmen and the rest of them, they don't
[00:26:19.800 --> 00:26:22.560]   put that in the article, they just link to it.
[00:26:22.560 --> 00:26:26.400]   Where Congress was told, you pass this or you will be thrown out and martial law will
[00:26:26.400 --> 00:26:27.400]   be declared.
[00:26:27.400 --> 00:26:30.040]   The executive can't tell the legislative that, they're not above them.
[00:26:30.040 --> 00:26:33.680]   In fact, the government says things are co-equal, that's not really true.
[00:26:33.680 --> 00:26:38.000]   The legislative is really above the judicial and the executive, if you really read the
[00:26:38.000 --> 00:26:41.360]   balance, the majority of the arguments by the founders.
[00:26:41.360 --> 00:26:44.680]   I just so happen to have read all that and had constitutional scholars on, because it's
[00:26:44.680 --> 00:26:46.000]   so interesting.
[00:26:46.000 --> 00:26:49.040]   Because if you know history, you know the future.
[00:26:49.040 --> 00:26:52.120]   Okay, so the Congress is above the President.
[00:26:52.120 --> 00:26:56.720]   They pass the laws, they have the separation of powers, the founders put the most power
[00:26:56.720 --> 00:27:01.480]   in the body that had the most diversity and the biggest number of people, knowing it'd
[00:27:01.480 --> 00:27:05.720]   be hard for a dictatorship to take over that with hundreds of members.
[00:27:05.720 --> 00:27:09.460]   Five hundred and something today.
[00:27:09.460 --> 00:27:17.300]   But the executive tells them, you will pass this or we will dissolve the Congress.
[00:27:17.300 --> 00:27:21.920]   And then the media calls it a rumor.
[00:27:21.920 --> 00:27:28.540]   But the point here is, I'm not saying George Bush is going to declare martial law.
[00:27:28.540 --> 00:27:33.660]   We're already under martial law when Congress has threatened, do this or you'll be dissolved.
[00:27:33.660 --> 00:27:35.580]   That is martial law.
[00:27:35.580 --> 00:27:38.100]   And I told you, George Bush is a nobody puppet.
[00:27:38.100 --> 00:27:42.740]   I told you all these powers would be given to a John McCain or Barack Obama.
[00:27:42.740 --> 00:27:46.340]   Probably a Barack Obama.
[00:27:46.340 --> 00:27:51.180]   And Barack Obama has gotten three times the contributions from Wall Street, the private
[00:27:51.180 --> 00:27:57.220]   bankers that own this country through fraud, and four times from Goldman Sachs, which is
[00:27:57.220 --> 00:28:01.460]   running the receivership operation for the private families.
[00:28:01.460 --> 00:28:05.020]   They're just the hired thug to do it.
[00:28:05.020 --> 00:28:09.620]   And so we lay out exactly what's going to happen, and the Boston Globe kind of tongue
[00:28:09.620 --> 00:28:14.620]   and cheek makes jokes about it, but then links to a lot of proof that it is happening.
[00:28:14.620 --> 00:28:23.340]   But makes it a conspiracy where if we don't see martial law in the next 23 days, 24 days,
[00:28:23.340 --> 00:28:24.380]   that it was all made up.
[00:28:24.380 --> 00:28:28.540]   Because you've got Naomi Wolf, and you've got Amy Goodman, the liberals, out saying,
[00:28:28.540 --> 00:28:30.940]   they're seeing all this freaking out, thinking, oh my God, it's George Bush, because they
[00:28:30.940 --> 00:28:32.700]   can't see the evil in the Democratic Party.
[00:28:32.700 --> 00:28:35.540]   The Democrats are owned by the very same people.
[00:28:35.540 --> 00:28:43.420]   Barack Obama comes in, he's the new FDR, we go into the police state receivership.
[00:28:43.420 --> 00:28:47.900]   We're under martial law with these checkpoints and face scanning cameras and everything tracking
[00:28:47.900 --> 00:28:52.960]   us and the banks, the private banks owning and running the government and threatening
[00:28:52.960 --> 00:28:58.780]   martial law to the Congress if they don't submit.
[00:28:58.780 --> 00:29:01.700]   So we'll come back and break down what's really happening and take your calls.
[00:29:01.700 --> 00:29:02.700]   Stay with us.
[00:29:02.700 --> 00:29:03.700]   I'm Alex Jones.
[00:29:03.700 --> 00:29:07.180]   These are the times that drive men's souls.
[00:29:07.180 --> 00:29:12.380]   HempUSA.org is now offering free shipping worldwide to better serve our customers.
[00:29:12.380 --> 00:29:15.900]   Our goal is to get these fine hemp products to you in the least amount of time so you
[00:29:15.900 --> 00:29:19.380]   can enjoy what the powder seeds and oil can do for you.
[00:29:19.380 --> 00:29:23.500]   HempUSA.org has a warning that the U.S. food supplies are dangerously low, and we urge
[00:29:23.500 --> 00:29:26.580]   you to protect your family with hemp storable foods today.
[00:29:26.580 --> 00:29:28.100]   Tomorrow may be too late.
[00:29:28.100 --> 00:29:32.580]   Call 908-691-2608 or visit HempUSA.org.
[00:29:32.580 --> 00:29:36.660]   This incredible food source is loaded with enzymes so your body can digest the food you
[00:29:36.660 --> 00:29:41.140]   eat, and it creates an alkaline environment where cancer can't grow and parasites cannot
[00:29:41.140 --> 00:29:45.340]   live and brings funguses, viruses and bacterial levels down and to a halt.
[00:29:45.340 --> 00:29:47.300]   Try our powder seeds and oil today.
[00:29:47.300 --> 00:29:51.560]   Call 908-691-2608 or visit HempUSA.org.
[00:29:51.560 --> 00:29:54.420]   If the body has the proper nutrition, it will heal itself.
[00:29:54.420 --> 00:29:58.680]   Ask yourself, why does our government not allow this crop to grow in the U.S.?
[00:29:58.680 --> 00:30:01.220]   This product is also great for pets and animals.
[00:30:01.220 --> 00:30:07.740]   Call 908-691-2608 or go to HempUSA.org today.
[00:30:07.740 --> 00:30:09.580]   Heart disease is on the rise.
[00:30:09.580 --> 00:30:14.180]   Clogged arteries, high blood pressure and high cholesterol levels may not be fully detected
[00:30:14.180 --> 00:30:16.500]   by you, but the symptoms are there.
[00:30:16.500 --> 00:30:21.500]   Loss of energy, blood sugar spikes and drops, poor circulation and irregular heartbeat are
[00:30:21.500 --> 00:30:24.820]   just a few of these that can alert you that something is wrong.
[00:30:24.820 --> 00:30:29.620]   Hear how heart and body extract is making a difference in thousands of people's lives
