whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:23:40.000 --> 00:23:44.000]   With thousands of satisfied customers who have experienced the amazing benefits
[00:23:44.000 --> 00:23:46.000]   but never experienced a price hike.
[00:23:46.000 --> 00:23:49.000]   We've kept consistent pricing the whole entire time the company's been in business,
[00:23:49.000 --> 00:23:51.000]   and we'll continue to do so.
[00:23:51.000 --> 00:23:55.000]   Call today for Heart and Body Extract, 866-295-5305,
[00:23:55.000 --> 00:23:58.000]   or visit HBExtract.com.
[00:23:58.000 --> 00:24:17.000]   ♪ What does it mean I don't believe in God? ♪
[00:24:17.000 --> 00:24:20.000]   ♪ Talk to him every day ♪
[00:24:20.000 --> 00:24:24.000]   ♪ What does it mean I don't support your system? ♪
[00:24:24.000 --> 00:24:27.000]   ♪ I go to court when I have to ♪
[00:24:27.000 --> 00:24:31.000]   ♪ What does it mean I can't get to work on time? ♪
[00:24:31.000 --> 00:24:34.000]   ♪ I've got nothing better to do ♪
[00:24:34.000 --> 00:24:38.000]   ♪ What does it mean I don't pay my bills? ♪
[00:24:38.000 --> 00:24:41.000]   ♪ What does it mean I think I'm broke? ♪
[00:24:41.000 --> 00:24:42.000]   ♪ I ♪
[00:24:42.000 --> 00:24:46.000]   ♪ There's never no way ♪
[00:24:47.000 --> 00:24:49.000]   ♪ I'll be the first in line ♪
[00:24:49.000 --> 00:24:52.000]   ♪ But it better work this time ♪
[00:24:52.000 --> 00:24:57.000]   Alright folks, we are back with the legendary Dave Mustaine, bringing us in.
[00:24:57.000 --> 00:25:03.000]   Alright, finishing up with this whole heroin thing and
[00:25:03.000 --> 00:25:07.000]   the sad death of Philip Seymour Hoffman, and they've had this raid.
[00:25:07.000 --> 00:25:12.000]   It's like when the TSA wants to search me and ask me questions
[00:25:12.000 --> 00:25:15.000]   and ask where I'm going when they know full well who I am.
[00:25:15.000 --> 00:25:19.000]   I'm their public enemy number one on record along with Matt Drudge and a few others.
[00:25:19.000 --> 00:25:26.000]   And the government is running Al-Qaeda and the Taliban on record in Egypt, Syria,
[00:25:26.000 --> 00:25:30.000]   areas of Eastern Europe, Serbia.
[00:25:30.000 --> 00:25:35.000]   It's mainstream news that our government is arming Al-Qaeda so much
[00:25:35.000 --> 00:25:39.000]   they were able to retake large parts of Western Iraq all the way into
[00:25:39.000 --> 00:25:42.000]   Western Central Iraq in Fallujah.
[00:25:43.000 --> 00:25:47.000]   There's battles going on every day for a month with tens of thousands of infantry troops,
[00:25:47.000 --> 00:25:51.000]   the Iraqi military, trying to battle Al-Qaeda.
[00:25:51.000 --> 00:25:54.000]   With weapons NATO gave them.
[00:25:54.000 --> 00:25:57.000]   I mean that's in the news, just dryly being reported.
[00:25:57.000 --> 00:26:00.000]   It is absolutely mind-blowing for me.
[00:26:00.000 --> 00:26:03.000]   And then I've got to go fly and be treated like I'm a suspect,
[00:26:03.000 --> 00:26:05.000]   which is absolutely ridiculous.
[00:26:05.000 --> 00:26:08.000]   And they've already done a background check, they know I don't have a criminal record,
[00:26:08.000 --> 00:26:10.000]   they know I'm a media person.
[00:26:10.000 --> 00:26:15.000]   I mean it's like checking the diaper of the five-month-old Alec Baldwin daughter.
[00:26:15.000 --> 00:26:19.000]   And they knew who he was and who his baby was.
[00:26:19.000 --> 00:26:23.000]   I've seen it with other celebrities, Jesse Ventura and others that I've flown with.
[00:26:23.000 --> 00:26:28.000]   You name it, where when somebody's a celebrity,
[00:26:28.000 --> 00:26:30.000]   the other cases I'm not at liberty to talk about,
[00:26:30.000 --> 00:26:33.000]   they get messed with more at the airport.
[00:26:33.000 --> 00:26:36.000]   There was a study out last month actually, in January,
[00:26:36.000 --> 00:26:38.000]   that celebrities get worse service a lot of times,
[00:26:38.000 --> 00:26:40.000]   and actually harassed, it's true.
[00:26:40.000 --> 00:26:42.000]   All these people in the system mess with them.
[00:26:42.000 --> 00:26:44.000]   But I'm digressing.
[00:26:44.000 --> 00:26:47.000]   The criminal elements of the government are publicly using Al-Qaeda
[00:26:47.000 --> 00:26:50.000]   to take over different countries and destabilize things,
[00:26:50.000 --> 00:26:53.000]   and have an excuse to be in the Middle East and weapon sales.
[00:26:53.000 --> 00:26:58.000]   And then we're all suspects when the government is publicly arming them.
[00:26:58.000 --> 00:27:00.000]   I mean if you give money to a charity,
[00:27:00.000 --> 00:27:04.000]   and you don't even know that that charity is giving money to a designated terror group,
[00:27:04.000 --> 00:27:07.000]   you're talking 25 to 40 years in prison.
[00:27:07.000 --> 00:27:09.000]   Look up the federal statutes.
[00:27:09.000 --> 00:27:13.000]   In fact, under the NDAA, they could just disappear you.
[00:27:13.000 --> 00:27:15.000]   It's even worse than those statutes. Look it up.
[00:27:15.000 --> 00:27:19.000]   But then they're aiding and abetting them publicly.
[00:27:19.000 --> 00:27:23.000]   And that's just like the opium that's processed into heroin.
[00:27:23.000 --> 00:27:27.000]   93% of world production pouring out of Afghanistan,
[00:27:27.000 --> 00:27:29.000]   from 7% when the West took it over.
[00:27:29.000 --> 00:27:33.000]   There's heroin deaths and ODs just everywhere.
[00:27:33.000 --> 00:27:35.000]   Heroin this, heroin that.
[00:27:35.000 --> 00:27:39.000]   I haven't seen heroin needles on the ground in my life,
[00:27:39.000 --> 00:27:43.000]   except when I visited New Orleans when I was a kid, or New York City.
[00:27:43.000 --> 00:27:47.000]   Now I'm on the hike and bike trail, I see heroin needles, ladies and gentlemen.
[00:27:47.000 --> 00:27:49.000]   In Austin, Texas, laying around everywhere.
[00:27:49.000 --> 00:27:51.000]   This is disgusting.
[00:27:51.000 --> 00:27:57.000]   And then, oh don't worry, the police have busted the retail alleged dealers
[00:27:57.000 --> 00:28:00.000]   in this guy's death, and literally,
[00:28:00.000 --> 00:28:07.000]   the number one progenitors and producers and distributors and sellers
[00:28:07.000 --> 00:28:10.000]   and money launderers are the big banks.
[00:28:10.000 --> 00:28:15.000]   Goldman Sachs, JPMorgan Chase, brokerage banks, you name it.
[00:28:15.000 --> 00:28:18.000]   Bank of America, Wells Fargo, Wachovia.
[00:28:18.000 --> 00:28:23.000]   They're all on record laundering tens of billions of dollars a piece a year,
[00:28:23.000 --> 00:28:25.000]   on record. On record.
[00:28:25.000 --> 00:28:28.000]   And there's not even an investigation.
[00:28:28.000 --> 00:28:31.000]   I guess Wachovia, Wells Fargo, in a two-year program,
[00:28:31.000 --> 00:28:34.000]   had to pay a $111 million fine two years ago
[00:28:34.000 --> 00:28:43.000]   for $387 billion over a two-year period of laundered money.
[00:28:43.000 --> 00:28:45.000]   That's Bloomberg reporting that.
[00:28:45.000 --> 00:28:48.000]   Just type in $287 billion, laundered drug money,
[00:28:48.000 --> 00:28:50.000]   Wells Fargo, you'll get Bloomberg.
[00:28:50.000 --> 00:28:56.000]   Oh, but don't worry, don't worry, there's the Bloomberg headline.
[00:28:56.000 --> 00:29:00.000]   Banks financing Mexico gangs admitted in Wells Fargo deal.
[00:29:00.000 --> 00:29:04.000]   And I guess the first fine was $111 million,
[00:29:04.000 --> 00:29:06.000]   they paid $40-something more million,
[00:29:06.000 --> 00:29:09.000]   so it was $160 million in the final equation
[00:29:09.000 --> 00:29:12.000]   that they paid on hundreds of billions.
[00:29:12.000 --> 00:29:15.000]   Oh, look, look, the number went up.
[00:29:15.000 --> 00:29:18.000]   I'm sorry, there's new numbers. It's $420 billion.
[00:29:18.000 --> 00:29:21.000]   Not $378.
[00:29:21.000 --> 00:29:24.000]   Do you really think a local crack house is laundering that money?
[00:29:24.000 --> 00:29:27.000]   No, ladies and gentlemen, so this is why I pulled up to some
[00:29:27.000 --> 00:29:30.000]   DWI checkpoint, it's really a drug checkpoint.
[00:29:30.000 --> 00:29:32.000]   They asked if there was any drugs in the car,
[00:29:32.000 --> 00:29:34.000]   I'm just like, "Knock it off, man, come on."
[00:29:34.000 --> 00:29:37.000]   The cops are out there taking people's money,
[00:29:37.000 --> 00:29:39.000]   an acid forager seizure with no drugs being found.
[00:29:39.000 --> 00:29:41.000]   I mean, give me a break.
[00:29:41.000 --> 00:29:43.000]   Anyways, I'm done talking about that.
[00:29:43.000 --> 00:29:46.000]   We have huge news on the UN, agenda 21,
[00:29:46.000 --> 00:29:49.000]   and Obama launching a takeover of the farms straight ahead.
[00:29:49.000 --> 00:29:53.000]   We're on the march, the empire's on the run.
[00:29:53.000 --> 00:29:56.000]   Alex Jones and the GCN Radio Network.
[00:29:56.000 --> 00:30:03.000]   Alex Jones here with a message to fellow freedom lovers.
[00:30:03.000 --> 00:30:06.000]   The prognosis for the entire planetary economic system
[00:30:06.000 --> 00:30:08.000]   runs from bad to worse.
[00:30:08.000 --> 00:30:11.000]   The globalist model is to shut down societies
[00:30:11.000 --> 00:30:15.000]   and starve patriots out until they acquiesce to the global takeover.
[00:30:15.000 --> 00:30:19.000]   That's why we've assembled the most vital and important preparedness items
[00:30:19.000 --> 00:30:21.000]   at Infowarsshop.com.
[00:30:21.000 --> 00:30:25.000]   These are items that I did research on, that I personally use.
[00:30:25.000 --> 00:30:28.000]   You've got the LifeStraw, so you can turn fetid water
[00:30:28.000 --> 00:30:30.000]   into safe water anywhere you go.
[00:30:30.000 --> 00:30:32.000]   The K-Tor hand crank generator,
[00:30:32.000 --> 00:30:35.000]   to charge up key equipment during power outages or out in the field.
[00:30:35.000 --> 00:30:38.000]   Strategic Relocation 3rd Edition by Joel Skousen.
[00:30:38.000 --> 00:30:41.000]   When disaster strikes by Matthew Stein.
[00:30:41.000 --> 00:30:43.000]   Therosafe, used by Homeland Security
[00:30:43.000 --> 00:30:46.000]   to protect yourself during any radiological event.
[00:30:46.000 --> 00:30:48.000]   Hand crank shortwave AM/FM radios.
[00:30:48.000 --> 00:30:51.000]   Everything that we've researched and found to be the best
[00:30:51.000 --> 00:30:53.000]   is available at Infowarshop.com
[00:30:53.000 --> 00:30:56.000]   and your purchase makes our Infowar possible.
[00:30:56.000 --> 00:30:58.000]   We're getting prepared. Are you?
[00:30:58.000 --> 00:31:00.000]   Infowarsshop.com
[00:31:00.000 --> 00:31:02.000]   Introducing Pro-1.
[00:31:02.000 --> 00:31:05.000]   All of your filtration in one system, portable, on the go.
[00:31:05.000 --> 00:31:10.000]   No more do you have 2 or 3 filters to just reduce sodium fluoride.
[00:31:10.000 --> 00:31:12.000]   You have a system that cuts out the sodium fluoride
[00:31:12.000 --> 00:31:16.000]   and up to 95% of hydrofluorosilicic acid.
[00:31:16.000 --> 00:31:18.000]   Advanced manufacturing technology combines
[00:31:18.000 --> 00:31:20.000]   silver impregnated white ceramic
[00:31:20.000 --> 00:31:23.000]   with new Aquamedics advanced media
[00:31:23.000 --> 00:31:25.000]   for removal of fluoride and other heavy metals
[00:31:25.000 --> 00:31:27.000]   all in one filter element.
[00:31:27.000 --> 00:31:30.000]   It is the only one that does it and out of the gates.
[00:31:30.000 --> 00:31:33.000]   We have it discounted at 10% off with promo code water.
[00:31:33.000 --> 00:31:36.000]   This is the only system that in one unit
[00:31:36.000 --> 00:31:42.000]   helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine.
[00:31:42.000 --> 00:31:44.000]   Hydrofluorosilicic acid.
[00:31:44.000 --> 00:31:48.000]   The most common form of fluoride not covered by other fluoride filter brands
[00:31:48.000 --> 00:31:50.000]   and sodium hexafluorosilicate.
[00:31:50.000 --> 00:31:53.000]   Get your Pro-Pure with the new Pro-1 filter today
[00:31:53.000 --> 00:31:59.000]   at Infowarsstore.com or by calling 888-253-3139.
[00:31:59.000 --> 00:32:04.000]   Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:32:04.000 --> 00:32:07.000]   Why do we have the highest cancer rates on the planet?
[00:32:07.000 --> 00:32:13.000]   The highest rates of diabetes, autism and every other major disease.
[00:32:13.000 --> 00:32:15.000]   It all comes down to one thing.
[00:32:15.000 --> 00:32:17.000]   We are what we eat.
[00:32:17.000 --> 00:32:21.000]   Our food is devoid of nutrition and processed with poisons and additives.
[00:32:21.000 --> 00:32:25.000]   Our water is filled with toxic poisons and big pharma runoff.
[00:32:25.000 --> 00:32:28.000]   All of this has been engineered by design.
[00:32:28.000 --> 00:32:31.000]   We can turn the tide against the eugenicist
[00:32:31.000 --> 00:32:34.000]   by giving ourselves the nutrients our body desperately needs.
[00:32:34.000 --> 00:32:37.000]   To learn more visit Infowarshealth.com.
[00:32:37.000 --> 00:32:40.000]   The site is literally packed with audio and video
