[00:00.000 --> 00:01.000]  We've got it.
[34:43.000 --> 34:54.000]  Now the case has broken wide open and we know why Debbie Washington Schultz was so threatening to the head of the DC police and threatened the Democratic Party
[34:54.000 --> 34:59.000]  and the Congressperson that controls that district to cut their funding.
[34:59.000 --> 35:02.000]  Why she would in broad daylight be so bold?
[35:02.000 --> 35:07.000]  It was all a giant confidence act.
[35:07.000 --> 35:26.000]  The police report indicates and reports that Wasserman Schultz, IT aide, planted the computer for investigators to find and left them notes specifically for the Justice Department and more.
[35:26.000 --> 35:33.000]  Now some ask why would they do that? Because they knew that Seth Rich had been gunned down in the back. They knew others had died.
[35:33.000 --> 35:47.000]  They knew that Homeland Security had been there 20 times under Jay Johnson who admits in congressional testimony that they wanted in the servers to look at Russian meddling and other foreign agencies in the computers.
[35:47.000 --> 35:57.000]  As part of the investigation to Hillary and her server, which was nothing but a drop box for foreign operations to get intel, then they would make donations to Herb Foundation.
[35:57.000 --> 36:02.000]  We now know what was happening, but why is this so mega massive?
[36:02.000 --> 36:10.000]  They've known since April when all this went down that it was planted there for them to find. Folks have said that from the beginning.
[36:10.000 --> 36:30.000]  This has been kept from the public for five months and that there were let tours to the Capitol Police, to the Justice Department and others detailing activities going on in the DNC.
[36:30.000 --> 36:38.000]  Now why would you do that if you're fearing for your life?
[36:38.000 --> 36:45.000]  That's why I always tell whistleblowers, if you know something, you better get it out. You better not dangling out there.
[36:45.000 --> 36:57.000]  The DC Madam, Fox News has aired this back when she died, said on my show she had a bunch of dirt on the officials and that she was going to use it if they didn't leave her alone.
[36:57.000 --> 37:02.000]  And I said, lady, you're going to get killed. You need to put that out right now.
[37:02.000 --> 37:08.000]  And she said, no, I'm not going to get killed. I let her talk to her landlord, where she owned her condo, the manager.
[37:08.000 --> 37:13.000]  I let her talk to detectives involved, you name it. She was murdered.
[37:13.000 --> 37:20.000]  And the suicide net was not even in handwriting that resembled anything of hers.
[37:20.000 --> 37:29.000]  It was in what I called, you know, shoddy kind of army officer hitman handwriting.
[37:29.000 --> 37:57.000]  But continuing, ladies and gentlemen, this is so mega massive because you think about how the FBI, Mueller and Comey covering up for the Clintons and the news coming out last week in congressional testimony that Comey had absolved the Clintons and told them in a letter and privately that you will not be found to be guilty.
[37:57.000 --> 38:16.000]  Go ahead and just have a meeting with me for optics, total fraud, admitting that he found them not guilty before he even investigated, admitting that he falsified the investigation that Loretta Lynch was involved in meeting with Bill Clinton on the tarmac.
[38:16.000 --> 38:36.000]  So this is now unraveling as we speak. That scandal has gotten out front. Their only hope is to have Mueller throw enough garbage at Trump and enough fake charges behind the scenes to have Trump strike a deal with them behind the scenes to call off the dogs.
[38:36.000 --> 39:03.000]  We have the entire Democratic Party power structure, right through Chuck E. Schumer, right through Nancy Pelosi, they're all involved. Bill and Hillary Clinton, we have them dead to rights target on all we do is pull the trigger at the Justice Department and indict them and their whole armada is going to the bottom of Davey Jones' locker.
[39:03.000 --> 39:19.000]  This is all about Mueller. It's all about Comey and their obstruction of justice. It's all about them caught perjuring themselves to Congress. It's all about them trying to blackmail the President claiming they had this letter and then saying they didn't have it and then leaking it to the press and then having to admit that indeed the
[39:19.000 --> 39:39.000]  President didn't tell them to stop the investigation because we had Comey two months before in Congress saying the President had never asked him to do it and that meeting where he was claiming the President had asked him to kill the investigation and obstruct justice had happened before he testified in Congress that first time.
[39:39.000 --> 39:59.000]  They're tied up in knots. They're tied up in lies. They're tied up in corruption. All of this is going on and now we know this Pakistan family running much of the Democrats I.T. and these brothers trying to flee the country were fleeing not from justice but for their lives.
[39:59.000 --> 40:14.000]  They gave this information to the feds. They gave this information to Trump and it was enough to get the Capitol Police Democratic Party operatives to still know that this information had been given to Trump. This information had been given to sessions.
[40:14.000 --> 40:30.000]  This information had been given to them and that if they gave the information back to her they would be obstructing. Plus it had already been downloaded and copied by the FBI and by the Justice Department and they already had copies of the letters.
[40:30.000 --> 40:45.000]  They were asking the Capitol Police to give them a hard drive to give them a laptop and to give them hand type letters that were already in the hands of the feds.
[40:45.000 --> 40:56.000]  This is beyond any Perry Mason movie I've ever seen. This is beyond anything I've ever imagined where you've got them so dead to rights.
[40:56.000 --> 41:02.000]  You've got them not letting Homeland Security on their servers when they claim espionage is going on during the campaign.
[41:02.000 --> 41:10.000]  You've got tarmac meetings. You've got Mueller. You've got Comey covering it for the Clintons covering it for the Bushes covering up for Obama.
[41:10.000 --> 41:16.000]  You've got all these naked crimes lying to Congress getting caught doing it perjuring themselves all of it.
[41:16.000 --> 41:27.000]  And then this confidence game of the media claiming Trump and the libertarians and the Republicans are all Russian agents and that's why we won the election. You've got the Clintons up to their eyeballs with Russian collusion.
[41:27.000 --> 41:33.000]  Get in the country they didn't sell out to. They pimped out America like a two dollar whore.
[41:33.000 --> 41:44.000]  And now you've got them since April with this information and none of it ever brought to light. None of it ever brought out.
[41:44.000 --> 41:50.000]  The story is now posted at news wars dot com and info wars dot com from the Daily Caller.
[41:50.000 --> 41:57.000]  And the Daily Caller since I printed this this morning has changed the headline to make it more powerful as I was just complaining earlier.
[41:57.000 --> 42:05.000]  Here was their old headline. Exclusive police report indicates Washerman Schultz. I want this reporter on ASAP.
[42:05.000 --> 42:20.000]  Police report indicates Washerman Schultz aid. I T aid planted computer for investigators to find.
[42:20.000 --> 42:23.000]  Representative Debbie Washerman Schultz.
[42:23.000 --> 42:39.000]  Is in a lot of trouble. A laptop representative Debbie Washerman Schultz has frantically fought to keep from prosecutors from examining may have been planted for police to find by her since indicted staffer Imran Awan.
[42:39.000 --> 42:50.000]  Imran Awan along with a letter to the U. S. Attorney. There's no doubting it was planted with letters. I mean what more does it take when it's a letter.
[42:50.000 --> 42:59.000]  So even the Daily Caller puts doubt on a story that is crystal clear from their police sources that there's a laptop.
[42:59.000 --> 43:04.000]  That was planted that was left there with these letters.
[43:04.000 --> 43:11.000]  And by the time it gets out the press it's like no big deal. They were just trying to flee the country. Don't worry about it. Don't worry what was in there.
[43:11.000 --> 43:22.000]  We've just got Debbie Washerman Schultz if there's nothing in there sitting there months ago two months ago threatening the police chief of the District of Columbia that you're in big trouble.
[43:22.000 --> 43:39.000]  If you don't give me that laptop right now even though the brothers were already part of a criminal investigation she was publicly obstructing on city television on the cable channel that covers District of Columbia affairs in front of the whole world potentially.
[43:39.000 --> 43:48.000]  You ask why would she be so arrogant because it's all a con game with these people. Here's the clip.
[43:48.000 --> 43:59.000]  Under my understanding the Capitol Police is not able to confiscate members equipment when the member is not under investigation. It is their equipment and it's supposed to be returned.
[43:59.000 --> 44:17.000]  I think there's genuine circumstances in this case and I think that working through my counsel and the necessary personnel if that in fact is the case and with the permission of through the investigation will return the equipment.
[44:17.000 --> 44:21.000]  But until that's accomplished I can't return the equipment.
