whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:27:06.000 --> 00:27:10.000]   But CNN can show the blurred footage because they're special.
[00:27:10.000 --> 00:27:13.000]   And that's really where all this is going.
[00:27:13.000 --> 00:27:17.000]   So this weekend, I did something I really don't do that often.
[00:27:17.000 --> 00:27:24.000]   I see the clips online, I see the news articles, I read the text, I read the transcripts, but I don't have the strength to watch it.
[00:27:25.000 --> 00:27:27.000]   I watched hours of CNN and MSNBC.
[00:27:27.000 --> 00:27:36.000]   I watched Brian, incredibly disingenuous stelter, call for total censorship of the Internet.
[00:27:36.000 --> 00:27:40.000]   He said white supremacism is exploding worldwide. We're all in danger.
[00:27:40.000 --> 00:27:44.000]   He started with taking Alex Jones off. That's not enough. Take them all off.
[00:27:44.000 --> 00:27:49.000]   Oliver Darcy at CNN chimed in. He said Infowars is spreading hate. Take it down.
[00:27:52.000 --> 00:28:01.000]   NPR had a big giant fake hit piece where I need to be taken off air because I'm attacking Sandy Hook families and saying send people to their houses.
[00:28:01.000 --> 00:28:03.000]   Total lies.
[00:28:03.000 --> 00:28:11.000]   So it just goes on and on and on.
[00:28:11.000 --> 00:28:19.000]   They're making their move on free speech all over the world and are unifying the program and the plan to do it.
[00:28:20.000 --> 00:28:35.000]   Last week, Tucker Carlson knocked it out of the park, showing the comedic genius of CNN and its CEO holding a gala to give themselves awards.
[00:28:35.000 --> 00:28:43.000]   And talk about how they're champions of free speech, battling the evil Trump who's trying to take their speech.
[00:28:43.000 --> 00:28:48.000]   When all Trump has done is responded back to their lies, they call that censorship and attacks on the press.
[00:28:49.000 --> 00:28:55.000]   And the head of CNN goes on to say the media is going to be attacked. We're going to be killed because of what Trump's done.
[00:28:55.000 --> 00:28:59.000]   They've been saying that for two years, folks, and I guarantee you they want us off the air.
[00:28:59.000 --> 00:29:08.000]   So when they stage their big false flag to a media facility, we're not here and you don't have a platform to talk about what they're doing.
[00:29:08.000 --> 00:29:15.000]   But you can see them teeing it up. You can see them setting it all up and preparing it.
[00:29:15.000 --> 00:29:36.000]   Yes, since the Christchurch massacre happened, since last week, you try to put in Alex Jones on YouTube and search today, this week, it's all the same results.
[00:29:36.000 --> 00:29:38.000]   All hit pieces from a few years ago.
[00:29:39.000 --> 00:29:51.000]   And everybody's noticing it and they're doing it to everybody. Trump, Michael Savage, but Beto O'Rourke and Hillary Clinton, oh, their results are up to the minute.
[00:29:51.000 --> 00:30:02.000]   And then in some geographic areas, they're not censoring. But this is what's going on, ladies and gentlemen, all the hit pieces on top.
[00:30:02.000 --> 00:30:07.000]   But then they go before Congress and say, we don't fix any results.
[00:30:08.000 --> 00:30:11.000]   Meanwhile, in their quarterly prospectus to their shareholders, they admit it.
[00:30:11.000 --> 00:30:16.000]   Their internal videos and text messages, they admit it. It's all come out, but they just lie.
[00:30:16.000 --> 00:30:21.000]   And then Trump says he's not going to do anything. Green lighting it all.
[00:30:21.000 --> 00:30:29.000]   Well, if Trump won't defend himself and defend us, I'm glad he's there. He's done a lot of good things.
[00:30:30.000 --> 00:30:43.000]   It's kind of like you watch your two year old 90 percent of the time, but sometimes you let the two year old walk out the front door towards the highway 100 yards away.
[00:30:43.000 --> 00:30:51.000]   And you're like, well, I watch my two year old daughter 90 percent of the time, but 10 percent of the time I let her wander around on the highway.
[00:30:52.000 --> 00:30:58.000]   Trump's like, well, I take care of 90 percent of stuff, but on the really important stuff, I'm not going to do anything.
[00:30:58.000 --> 00:31:05.000]   I'm going to sit here and do nothing to protect myself or the country or anybody else. I'm going to just let them do all this to you.
[00:31:05.000 --> 00:31:10.000]   How's that sound? I'm going to put a big old fat green light up there and just say it's OK.
[00:31:10.000 --> 00:31:18.000]   It's like if you had a submarine. And 90 percent of the time you keep the bulkhead doors closed.
[00:31:19.000 --> 00:31:25.000]   Let's say you're in Cozumel, Mexico, and you've got a submarine that goes down to 100 feet and you get to look at the coral reefs and everything.
[00:31:25.000 --> 00:31:34.000]   And you know, they have a good safety record. But just what if randomly they said, you know, but today we're just going to open the bulkheads up at 100 feet and everybody's going to get killed.
[00:31:34.000 --> 00:31:41.000]   It's OK. Hypothetically, that's what Trump's doing. Oh, I'm doing good on this. I'm doing good on that.
[00:31:42.000 --> 00:31:53.000]   But in the end, I'm just going to imagine you got some prize horses and you know, 90 percent of the time you close the gates at night, you feed them.
[00:31:53.000 --> 00:31:59.000]   But maybe maybe a month out of the year, you just decide not to feed them and leave the gates open.
[00:31:59.000 --> 00:32:05.000]   And then you wonder why they don't come back. Same thing.
[00:32:06.000 --> 00:32:13.000]   Kind of like, well, I make my kids dinner and take care of them, you know, six days a week. But one day a week, I just leave them there.
[00:32:13.000 --> 00:32:16.000]   It's the same damn thing as doing nothing.
[00:32:16.000 --> 00:32:23.000]   I said I'd go to your calls. We're going to go to your calls when we come back. But I need to go to this Tucker Carlson piece. We'll play it when we return.
[00:32:23.000 --> 00:32:30.000]   It's very important. And I'll get to the Obama's Harvard law professor. Dangerous Trump may fabricate emergency to stay in power.
[00:32:31.000 --> 00:32:38.000]   So see, when we question Democrats and globalists doing stuff like that, oh, it's insane. Never happened. But when they say it, oh, it's all very serious.
[00:32:38.000 --> 00:32:44.000]   The truth is governments do do stuff like this, and it's legitimate for anybody to ask those type of questions.
[00:32:44.000 --> 00:32:49.000]   That's coming up in your phone calls just briefly or we won't be here anymore.
[00:32:49.000 --> 00:32:54.000]   We have storewide free shipping, biggest sale of the year, 50 percent off all the high quality supplements.
[00:32:55.000 --> 00:32:59.000]   Many of the other products, 50 percent off double Patriot points at a five percent off on your next order.
[00:32:59.000 --> 00:33:07.000]   It's put a little profile. You get 10 percent off the next order. And you also get 10 percent off additionally on the next order.
[00:33:07.000 --> 00:33:14.000]   We sign up for auto ship, a lot of big specials. And here's the deal. The protein bars and turbo force are there for 50 percent off.
[00:33:14.000 --> 00:33:19.000]   But I got word this morning. They're like, Alex, we're about to sell out of both.
[00:33:19.000 --> 00:33:23.000]   So you need to pull the 50 percent off on those because be a month before more comes in.
[00:33:24.000 --> 00:33:27.000]   So I'm going to pull that special on the protein bars and turbo force tomorrow.
[00:33:27.000 --> 00:33:30.000]   So take advantage of that right now and in full war store dot com.
[00:33:30.000 --> 00:33:33.000]   Oh, and everybody's here about the.
[00:33:33.000 --> 00:33:49.000]   Monday through Friday from 11 a.m. to 3 p.m. Central Standard Time.
[00:33:50.000 --> 00:34:01.000]   We're going to your phone calls here in a moment. But I wanted to go to this Tucker Carlson piece because he lays it out with CNN having its own award show, giving themselves awards.
[00:34:01.000 --> 00:34:10.000]   For defending free speech, I mean, that's like The Washington Post working against free speech and then saying democracy dies in darkness.
[00:34:10.000 --> 00:34:16.000]   I mean, give me a break. You work around the clock to try to shut down info wars.
[00:34:17.000 --> 00:34:21.000]   The Washington Post doesn't know why we're critical of them. Give me a break.
[00:34:21.000 --> 00:34:25.000]   It's like you punch somebody in the nose and then you can't believe they fight back.
[00:34:25.000 --> 00:34:32.000]   How about you stop punching me in the nose and then I'll stop punching you in the nose.
[00:34:32.000 --> 00:34:37.000]   You are the ones attacking us. My God, you turn on the news.
[00:34:37.000 --> 00:34:41.000]   White people are the devil. That's the opposite of what Martin Luther King said.
[00:34:42.000 --> 00:34:47.000]   I don't judge people off what color they are. Everybody knows you don't judge. I don't judge people off what color they are.
[00:34:47.000 --> 00:34:52.000]   I judge off how they speak, what they've done, how they're dressed, what they drive.
[00:34:52.000 --> 00:34:59.000]   Everybody knows that. It's crazy.
[00:34:59.000 --> 00:35:04.000]   But I digress. I want to go to your calls. Let's go to Tucker Carlson on the real threat.
[00:35:04.000 --> 00:35:07.000]   They're coming for everybody's speech. Here it is.
[00:35:08.000 --> 00:35:13.000]   Last night, a group of highly paid media figures gathered in Washington, D.C. to do what they do best,
[00:35:13.000 --> 00:35:17.000]   congratulate themselves on being such incredibly good people.
[00:35:17.000 --> 00:35:21.000]   It was the annual First Amendment Awards. This show wasn't nominated, by the way.
[00:35:21.000 --> 00:35:24.000]   And so the literal minded, it might seem a little odd.
[00:35:24.000 --> 00:35:27.000]   We've spent the last two years almost alone in Washington, by the way,
[00:35:27.000 --> 00:35:33.000]   defending the idea that the unpopular ought to be allowed to say uncomfortable things in public.
[00:35:33.000 --> 00:35:35.000]   That was our understanding of free speech.
[00:35:36.000 --> 00:35:40.000]   But this is 2019. The point of the First Amendment Award is now just the opposite.
[00:35:40.000 --> 00:35:46.000]   It goes to the media executive who has worked most tirelessly to punish the people he doesn't agree with
[00:35:46.000 --> 00:35:48.000]   and force them to be quiet.
[00:35:48.000 --> 00:35:55.000]   Given those new criteria, this year's award went to, of course, CNN President Jeff Zucker.
[00:35:55.000 --> 00:36:00.000]   The day that we allow those in power to determine who gets to ask them questions
[00:36:01.000 --> 00:36:07.000]   and what kinds of questions we ask, that is the day that this dinner ceases to exist.
[00:36:07.000 --> 00:36:10.000]   Who gets to ask the questions?
[00:36:10.000 --> 00:36:14.000]   Now, whatever you think of Jeff Zucker, he is not encumbered by shame.
[00:36:14.000 --> 00:36:21.000]   Keep in mind that it was his network, CNN, that argued in public that Fox News should not be allowed to
[00:36:21.000 --> 00:36:26.000]   ask any questions of the candidates in the Democratic primary debates. That just happened.
[00:36:27.000 --> 00:36:31.000]   It was also CNN that demanded that radio show host Alex Jones be silenced
[00:36:31.000 --> 00:36:33.000]   because Jeff Zucker didn't like what he was saying.
[00:36:33.000 --> 00:36:37.000]   CNN waged a long campaign against Jones. It worked.
[00:36:37.000 --> 00:36:40.000]   Jeff Zucker silenced and de-platformed his show.
[00:36:40.000 --> 00:36:43.000]   It was a stunning defeat for free speech.
[00:36:43.000 --> 00:36:47.000]   So naturally, Jeff Zucker just won the First Amendment Award.
[00:36:47.000 --> 00:36:51.000]   Whether you like Donald Trump or you dislike Donald Trump,
[00:36:52.000 --> 00:36:58.000]   the one thing that I think we can all agree on is that Donald Trump has made American journalism great again.
[00:36:58.000 --> 00:37:03.000]   At CNN, our core mission is to tell the truth, to hold those in power accountable,
[00:37:03.000 --> 00:37:07.000]   even when it's uncomfortable, especially when it's uncomfortable.
[00:37:07.000 --> 00:37:11.000]   CNN's mission is to tell the truth.
