[00:00.000 --> 00:28.800]  InfoWars, tomorrow's news today.
[01:51:48.080 --> 01:51:52.240]  Trump is starting to criticize the private Federal Reserve. You're absolutely right. Let's go to the
[01:51:52.240 --> 01:51:57.360]  top of the pyramid. Who's really running it? All right. God bless. Thank you for calling. Thanks
[01:51:57.360 --> 01:52:01.680]  for holding. Incredible point. These are all incredible callers. Lewis in Wyoming. Go ahead.
[01:52:02.960 --> 01:52:08.480]  Hey, Alex. How goes it? Good. Love, brother. Yes, I just want to say I'm worried about this becoming
[01:52:08.480 --> 01:52:14.720]  a cult of personality. Donald Trump is talking about promoting freedom cities. If you actually
[01:52:14.720 --> 01:52:19.920]  look at what he's promoting, it's the exact same thing that WF is promoting as the 15 minute cities.
[01:52:20.560 --> 01:52:26.160]  I'm a little bit worried about this. I mean, this is the same guy that was under the lockdown. He's
[01:52:26.160 --> 01:52:32.080]  the same guy still touting his vaccine as he saves millions of lives. I don't believe him as
[01:52:32.080 --> 01:52:37.360]  far as I can throw him. Well, most of what you say is legitimate. The first part, his new freedom
[01:52:37.360 --> 01:52:42.560]  cities are brand new cities. The left doesn't want any new cities. They want control our old
[01:52:42.560 --> 01:52:45.840]  cities. But so I think you're wrong on the first point. I think you're right about the other points.
[01:52:46.560 --> 01:52:51.120]  I just want to say, let's be careful here. Let's not become a cult of personality. Let's not just
[01:52:51.120 --> 01:52:57.600]  say Trump is our savior because he's not. Jesus Christ is our savior. 1776 is our savior.
[01:52:58.560 --> 01:53:02.400]  God bless you, brother. I hear your point. Michael in Kansas, you're on the air.
[01:53:03.280 --> 01:53:10.080]  Yes, sir. Thank you for taking my call. Welcome. All right. My point is I think it's a big rope
[01:53:10.080 --> 01:53:16.400]  of dope. I think they pretty much calculate that he's a shoe in for the nomination.
[01:53:17.040 --> 01:53:23.520]  And I honestly think they just called Bill Clinton and Clinton said, well, all you got to do is just
[01:53:23.520 --> 01:53:30.880]  get a third party candidate like Ross Perot and split the vote and Biden's back in. And that's
[01:53:30.880 --> 01:53:38.320]  pretty much it. So, I mean, I agree with you that they're going to try a populist third party
[01:53:38.320 --> 01:53:42.800]  candidate to split the vote. Who would that candidate be? I don't even think it has to be
[01:53:42.800 --> 01:53:49.680]  populist. I just think the establishment Republicans, Jeb Bush, they dig him up from
[01:53:51.120 --> 01:54:00.560]  the bayou or whatever. So how do we counter that, Michael? Well, Trump's not a team player.
[01:54:00.560 --> 01:54:09.440]  He's an enforcer. But somehow he's got to get somebody that's semi-establishment Republican
[01:54:09.440 --> 01:54:15.600]  to be on his ticket. Whether that's a Ted Cruz or somebody, but he's got to have somebody that's
[01:54:15.600 --> 01:54:22.960]  going to be a, I hate to say this, but a legitimate Republican. That's my only thought.
[01:54:23.680 --> 01:54:26.720]  No, you're right. The Republican party will run a third party candidate against him.
[01:54:26.720 --> 01:54:30.240]  And I'll be talking about that all week. You're totally right. That's their ace in the hole.
[01:54:30.240 --> 01:54:33.280]  That's why I love taking calls. Didn't even think of that. Boom, it's Hide and Play with you.
[01:54:33.280 --> 01:54:36.720]  Thank you, Michael. All right. Will in Southern California, you're on the air.
[01:54:36.720 --> 01:54:44.400]  Hey, Alex. Thanks for taking my call. I think it's such a huge issue. And there's so many
[01:54:44.400 --> 01:54:49.440]  potential voters that are on the left that aren't happy with what's going on right now.
[01:54:50.000 --> 01:54:56.960]  And if he would just announce his genomic experiment, I just lost my sister late last year.
[01:54:57.520 --> 01:55:03.600]  And I always say he's not my savior. He was my coach. And also want to know what you think about
[01:55:03.600 --> 01:55:12.000]  the Uniparty. Is RFK Jr. a viable alternative? I like RFK, but he's still too liberal on guns
[01:55:12.000 --> 01:55:16.400]  and things. But I think he's a good man. You know, maybe Trump should run with RFK. Wow,
[01:55:16.400 --> 01:55:20.800]  that would get a bunch of Democrat votes, wouldn't it? That would be the best of both worlds.
[01:55:21.760 --> 01:55:24.880]  I was thinking of that earlier. What if Trump shows RFK as running mate?
[01:55:26.480 --> 01:55:31.040]  I mean, they assassinated his father when he was winning the primaries. It's just like,
[01:55:31.040 --> 01:55:36.080]  they stole an election from Trump. They killed RFK Jr.'s father. Thanks for the call. I could
[01:55:36.080 --> 01:55:39.440]  talk to all these callers an hour. They're all amazing, but we're getting to them all here.
[01:55:39.440 --> 01:55:41.440]  Al in Michigan. Go ahead. You're on the air.
[01:55:43.440 --> 01:55:48.880]  Hey, good to talk to you. What about a Jones Trump ticket?
[01:55:50.400 --> 01:55:54.720]  We're selling an Alex Jones for president t-shirt for fun to fund the operation. But no,
[01:55:54.720 --> 01:55:57.120]  I'm not going to be running for president with Trump.
[01:55:58.080 --> 01:56:03.120]  Hey, but I would vote for you over Trump. I mean, you would be the best candidate to
[01:56:03.120 --> 01:56:11.680]  sharpen him in the Republican, the whole primary. You're going to bring up the issues that need to
[01:56:11.680 --> 01:56:17.280]  be talked about. And you know, Washington didn't want to be president, but when the time came,
[01:56:17.280 --> 01:56:22.400]  he stood up and did what the country needed. Well, that's definitely not my plan. I appreciate
[01:56:22.400 --> 01:56:26.480]  your call. Look, I'm sorry to Rosie. Says why Trump keeps talking about the Santas
[01:56:26.480 --> 01:56:30.400]  and Mark in Florida, Trump and the Bible. Guys, don't let me forget tomorrow.
[01:56:32.240 --> 01:56:36.480]  Owen is going to take the calls. Do not hang up Rosie. Do not hang up Mark. And Al,
[01:56:36.480 --> 01:56:46.320]  don't hang up. You got more to say. Owen wants to talk to you. 877-789-2539. 877-789-2539.
[01:56:46.320 --> 01:56:50.640]  Owen Schroeder for two hours taking your phone calls. We'll let it break for two minutes.
[01:56:50.640 --> 01:56:56.800]  He'll be in the seat live tonight, taking your calls. Please. The problem is we order such a
[01:56:56.800 --> 01:56:59.760]  small number of the Alex Jones for president shirts that I can't really plug those because
[01:56:59.760 --> 01:57:04.720]  they haven't ordered more. They'll be sold out in like a day. Seriously. But the tumor toothpaste
[01:57:04.720 --> 01:57:10.000]  is great. The CBD oil is amazing. The ultimate bone broth is back in stock. It's all there.
[01:57:11.520 --> 01:57:16.720]  Thank you all for getting the products. Thank you for funding. Let's make a straight donation.
[01:57:17.680 --> 01:57:21.840]  Infowars4.com says donate up at the top. We're still on air. We're still here. Thanks to all of
[01:57:21.840 --> 01:57:28.880]  you. And we're winning. All right. Great job with the crew. Your phone calls, Al, Rosie, Mark,
[01:57:30.320 --> 01:57:36.080]  and others are coming up with a great Owen Schroyer with Sunday Live. There's only six
[01:57:36.080 --> 01:57:40.320]  minutes and ads an hour. We only do local ads for local stations. Very soon I'm going to do my
[01:57:40.320 --> 01:57:44.880]  regular show. We're about to cut a lot of ads out of the show. So get ready for that. All right.
[01:57:44.880 --> 01:57:47.120]  We'll be right back with Owen Schroyer.
[01:58:15.520 --> 01:58:19.280]  And a bestseller back in stock. We have the amazing Dr. Jones Naturals
[01:58:19.280 --> 01:58:23.600]  turmeric toothpaste. That's so much more. Find out more at Infowars4.com. We have the
[01:58:23.600 --> 01:58:28.160]  ashwagandha root pills with black powder extract to accelerate your libido, stamina,
[01:58:28.160 --> 01:58:33.040]  testosterone. And we have pure ashwagandha gummies at Infowars4.com as well. These are all the
[01:58:33.040 --> 01:58:37.520]  highest quality products. The prebiotic is now finally back in stock. They're all there at
[01:58:37.520 --> 01:58:43.360]  Infowars4.com. So please take action now. Enrich your life, empower your body, and keep us on air.
[01:58:43.360 --> 01:58:46.480]  Please take action now. Infowars4.com.
[01:58:49.920 --> 01:58:54.720]  I talk a lot about the great successes Infowars has had. I don't think anybody can deny it.
[01:58:55.360 --> 01:58:58.560]  And it is because of listeners and viewers supporting us.
[01:58:59.280 --> 01:59:03.360]  When we talk about the crew at Infowars, people behind the scenes, the researchers, the writers,
[01:59:04.720 --> 01:59:10.400]  they really have been the MVPs in this fight. And we look at Harrison Smith and Owen Schroyer
[01:59:10.400 --> 01:59:15.760]  and the hard work they engage in every day, five, six, seven days a week. It's really just
[01:59:15.760 --> 01:59:21.040]  incredible. So for myself and the whole Infowars crew, I thank you for your past support. I only
[01:59:21.040 --> 01:59:26.880]  encourage you now to realize that Infowars cannot stay on air if you do not support us. I know you
[01:59:26.880 --> 01:59:31.040]  spread the word. I know you pray for us. That's wonderful. Keep doing it. But most viewers and
[01:59:31.040 --> 01:59:36.000]  listeners never go to Infowars4.com. And you never buy great products that enrich and empower your
[01:59:36.000 --> 01:59:40.560]  life while at the same time keeping us on air. I know that less than 1% of our listeners actually
[01:59:40.560 --> 01:59:46.240]  go buy products at Infowars4.com. If just 1% more of you took action and went to Infowars4.com,
[01:59:46.240 --> 01:59:47.520]  our funding problems will be over.
[01:59:52.320 --> 01:59:57.680]  If you are receiving this transmission, you are the resistance.
