[00:00.000 --> 00:11.000]  Music
[34:44.400 --> 34:51.000]  all you great people. And I was about to come back in and say that there's no easy way out
[34:51.000 --> 34:56.560]  of this. In fact people thinking they go along to get along is what has allowed us to get
[34:56.560 --> 35:02.160]  in this position now. And the more you submit now the more you're gonna be enslaved. Because
[35:02.160 --> 35:08.000]  this has been the plan stated to cut off your carbon to cut off your life to cut off your
[35:08.000 --> 35:13.560]  mobility to absolutely bring you down to a below a third world status and then lower
[35:13.560 --> 35:23.600]  the third world into total starvation. Hey baby there's no easy way out. Stand my ground.
[35:23.600 --> 35:29.840]  Because you can't back down. More than two billion people of the seven and a half billion
[35:29.840 --> 35:35.160]  on this planet according to the UN cell numbers and those are pretty accurate numbers. Are
[35:35.160 --> 35:44.160]  at starvation level. Look it up. On average about 12 million people it's estimated die
[35:44.160 --> 35:59.800]  of starvation and malnutrition every year. And there is a quiet elitism. It's not racism.
[35:59.800 --> 36:12.440]  It isn't a thing. Tribalism is what there is. And we think about it as oh that's the
[36:12.440 --> 36:18.480]  third world. That's Africa. That's Latin America. That's areas of Asia and Middle East. And
[36:18.480 --> 36:23.800]  again those people are uses weapons against us to come in drive down wages to vote for
[36:23.800 --> 36:30.080]  globalism. So they've been made the enemy and many of them are the enemy because they're
[36:30.080 --> 36:35.160]  in a bad position. They've already been enslaved. They're being thrown at us like somebody picks
[36:35.160 --> 36:39.720]  a rock up and hits you in the side of the head with it. The rock's not bad. The globalist
[36:39.720 --> 36:43.800]  just picked it up hits the head with it. Doesn't mean we capitulate and they manipulate our
[36:43.800 --> 36:49.240]  humanity and say give up your borders give up your sovereignty. Help the poor people
[36:49.240 --> 36:51.600]  because the globalists aren't trying to help them. They're trying to bring us down to their
[36:51.600 --> 36:58.280]  level so that they don't have anybody to save them. And when you deindustrialize and you
[36:58.280 --> 37:04.280]  collapse the first world just the estimates put out by Russia and the United States and
[37:04.280 --> 37:10.280]  Lord Monk that has his own that if they did a 50% carbon cut like they wanted by 2025
[37:10.280 --> 37:16.920]  they wanted the deal in place by 2008 didn't happen. That over a billion people would starve
[37:16.920 --> 37:26.800]  to death in the first decade. That's a billion. Everybody can sit there and play games. Well
[37:26.800 --> 37:32.400]  there are too many people it's for the earth because you're all taught that in the media.
[37:32.400 --> 37:41.560]  And even if you believe those numbers and believe that disinformation it's a plan to
[37:41.560 --> 37:47.160]  get rid of everybody. And now the globalists admit that they say a post human world is
[37:47.160 --> 37:53.800]  coming. And so the people that shine on to be guardians of the earth to get rid of the
[37:53.800 --> 38:01.320]  excess population and sterilize these third world folks for their own good. The truth
[38:01.320 --> 38:07.160]  is they're just psychotics that want full control and full power. And they're the people
[38:07.160 --> 38:13.280]  at Cold Springs Harbor and at the Royal Academy in Britain that created Hitler on record
[38:13.280 --> 38:21.040]  in Pulitzer prize winning books like Rise and Fall the Third right by sure and others.
[38:21.040 --> 38:26.880]  So that's why it's like if you've watched Star Wars you know who Darth Vader is. Well
[38:26.880 --> 38:31.360]  it's like if you've read history books you know who Bill Gates's dad was and Thomas Watson
[38:31.360 --> 38:36.360]  and James Watson and who ran the human genome and I mean they were these are the people
[38:36.360 --> 38:41.120]  you know giving Hitler the orders. I mean at Nuremberg they're listing Cold Springs
[38:41.120 --> 38:50.760]  Harbor and how they were under US command. Hitler was put in power by the British and
[38:50.760 --> 39:05.400]  US intelligence. So I'm sitting here knowing who the players are in horror saying Bill
[39:05.400 --> 39:08.680]  Gates is going to take over. He'll be the president of the world. He'll have forced
[39:08.680 --> 39:13.200]  inoculations. He'll have a digital tattoo to travel because he's been saying it and
[39:13.200 --> 39:26.360]  getting it ready for decades. And Bill Gates is on record saying kill the old people. Kill
[39:26.360 --> 39:32.280]  the third world. He's on record saying reduce humans down to zero to save the earth and
[39:32.280 --> 39:38.560]  the crowd laughs because they're part of the sick cult. Imagine their power trip. They're
[39:38.560 --> 39:43.960]  not going in industrializing the third world. They're not going in and trying to get people
[39:43.960 --> 39:48.000]  to only have two kids or whatever and actually building them up. No, no, no. They are using
[39:48.000 --> 39:52.840]  that as the excuse to have total power over everyone and they're putting vaccines into
[39:52.840 --> 39:58.040]  us that lower our immunity, lower our fertility and don't even protect us. And then when they
[39:58.040 --> 40:02.840]  got the third world as captives, it's not just the Constance Gardner where, you know,
[40:02.840 --> 40:07.360]  a fiction movie where he finds out they're injecting people with secret experiments
[40:07.360 --> 40:13.120]  in Africa and killing them. That's based on true stories, folks. The Constance Gardner
[40:13.120 --> 40:23.920]  is not fiction. It's going on now and it's going to happen to you now. Bill Gates has
[40:23.920 --> 40:28.640]  come out and said a lot of you are going to get sick and die from the vaccine, but it's
[40:28.640 --> 40:33.720]  for the greater good. They're going to externalize the method they've used at the health departments
[40:33.720 --> 40:38.320]  and they've used at the medical core level to go, yeah, there are a lot of bad side effects,
[40:38.320 --> 40:46.040]  but it's better for the greater good and saves billions that millions die. But the doctors
[40:46.040 --> 40:48.800]  are looking at the numbers and going, this isn't really true. What do we, what's in this
[40:48.800 --> 40:54.320]  stuff? Why don't people get clean vaccines? The doctors now learn that the rich people
[40:54.320 --> 41:01.880]  actually get electron microscopes scanned clean vaccines where it's just the pathogen
[41:01.880 --> 41:05.560]  and just enough adjuvant to make it work. And it still has side effects, but they, some
[41:05.560 --> 41:10.720]  of them, you know, I would choose to get something sometimes if it was really bad. But see, it's
[41:10.720 --> 41:18.440]  not, it's a cover for the larger operation. So the president has to understand this and
[41:18.440 --> 41:22.880]  we've chronicled every move of how they'd operate and what they're going to do next.
[41:22.880 --> 41:30.320]  And I can tell you that, and I'm not bragging about this, the Pentagon and intelligence
[41:30.320 --> 41:34.720]  agencies in the White House at this point are in awe of them full wars, how we continue
[41:34.720 --> 41:40.560]  to be way ahead of the curve. It's because Mr. President, we're not naive. And I understand
[41:40.560 --> 41:44.520]  why the Pentagon doesn't want to admit the deep state launched this attack on purpose
[41:44.520 --> 41:48.720]  because we have to go to war with who did that. And I understand why people don't want to admit
[41:48.720 --> 41:51.800]  all this is going on because you go out and you're going to go to parties with Bill Gates.
[41:51.800 --> 41:55.120]  You're standing right next to Satan. It's like Albert Spears said, you know, why were
[41:55.120 --> 41:59.240]  you with Hitler? And you were a good guy, supposedly as well. And the devil's got his
[41:59.240 --> 42:05.640]  arm around and you don't recognize it. If what I'm saying is true, we have to go to war with
[42:05.640 --> 42:11.160]  these people at the local level, the international level, the national level. And it's a horrible
[42:11.160 --> 42:16.440]  thing. But we're at war and they're attacking us, cutting our economies off. They launched
[42:16.440 --> 42:20.400]  the damn attack. They've been caught doing it. The Communist Chinese are now publicly
[42:20.400 --> 42:29.440]  running the censorship in the US. It's suddenly all over the nose. And everybody's kind of
[42:29.440 --> 42:33.080]  like, well, we're all invested in each other and well, they're everywhere and the Chinese
[42:33.080 --> 42:37.200]  spies are everywhere and the big foundations fund them and can we beat it and anybody sticks
[42:37.200 --> 42:41.440]  their heads up gets attacked. They're expecting you to not see what this really is and deal
[42:41.440 --> 42:47.080]  with it. But only by full commitment and recognizing it and being honest, can we. President comes
[42:47.080 --> 42:51.240]  out announces this. America already senses it. The world already knows we will destroy
[42:51.240 --> 43:01.240]  these people in hours. We can annihilate them now. It's us or them by OPQQ. Research that.
[43:01.240 --> 43:06.080]  Look into it for yourself. Big brother and the globalist don't want you to go. You can
[43:06.080 --> 43:12.080]  oh, you probably want to spend some time researching CoQ 10 and then research DNA Force Plus and
[43:12.080 --> 43:19.960]  the types that we have in here. The very best forms of the BQQ and CoQ 10 and then a whole
[43:19.960 --> 43:27.080]  bunch of other natural ingredients for Mother Nature that are known to supercharge it all.
[43:27.080 --> 43:33.000]  This is our best selling overall formula. And I told listeners at the end of last year
[43:33.000 --> 43:38.520]  that we can't sell products at 50% off anymore because there's not enough markup in them
[43:38.520 --> 43:43.040]  to fund our operations. But because of what's happening and going on in the world right
[43:43.040 --> 43:49.760]  now, I really want everybody who hasn't used or tried or enjoyed the benefits of DNA Force
