[00:00:00.109 --> 00:00:00.329]  Hey!
[01:33:23.579 --> 01:33:28.283]  SFR is not an injector cleaner or typical gas treatment found at your local store.
[01:33:28.643 --> 01:33:32.166]  SFR works so well that it even improves mileage on new cars.
[01:33:32.386 --> 01:33:34.528]  Just pay a minimal shipping and handling charge.
[01:33:34.848 --> 01:33:37.010]  If you're not completely delighted with the savings,
[01:33:37.170 --> 01:33:38.970]  We'll even refund the shipping charge.
[01:33:39.271 --> 01:33:42.391]  Share the oil company's secret and get SFR now.
[01:33:42.611 --> 01:33:43.492]  What are you waiting for?
[01:33:43.692 --> 01:33:44.372]  Call 1-888-USE-SFR1.
[01:33:44.392 --> 01:33:44.772]  That's 1-888-873-7371.
[01:33:44.812 --> 01:33:45.012]  Today!
[01:33:45.052 --> 01:33:47.232]  Thank you for listening to GCN.
[01:33:47.272 --> 01:33:48.413]  Be sure to visit GCNlive.com today.
[01:34:04.461 --> 01:34:07.523]  Corruption never had a worse enemy.
[01:34:08.304 --> 01:34:10.685]  You're locked in to the Alex Jones Show.
[01:34:14.448 --> 01:34:17.029]  I haven't confirmed this yet, but we're looking through the links.
[01:34:17.089 --> 01:34:18.010]  It looks like the U.S.
[01:34:18.070 --> 01:34:26.676]  Marshal, who allegedly made threats to Terry Melton, did a tour in Iraq for the Marshal's service about the same time as the Abu Ghraib abuses were happening.
[01:34:29.277 --> 01:34:30.838]  We will look into this.
[01:34:32.039 --> 01:34:33.000]  Very, very serious.
[01:34:35.740 --> 01:34:36.101]  Wow.
[01:34:37.462 --> 01:34:45.249]  And yeah, one of the marshals was threatening Terry saying, I lost a friend or a family member at Ruby Ridge.
[01:34:46.410 --> 01:34:50.353]  And it turns out that one of them is the son of a marshal who was shot at Ruby Ridge.
[01:34:51.454 --> 01:34:51.874]  Deegan.
[01:34:51.914 --> 01:34:53.456]  We're going to look into all this, folks.
[01:34:53.556 --> 01:34:55.077]  We're going to find out exactly what's going on.
[01:34:55.437 --> 01:34:59.241]  But when the press starts becoming under attack, you've got to know it's extremely serious.
[01:34:59.561 --> 01:35:02.824]  Look, of all the audio clips I've got today concerning 9-11, I can't get to all of them.
[01:35:04.611 --> 01:35:19.759]  This is a clip of former Air Force fighter pilot Russ Wittenberg who flew over 100 combat missions in Vietnam, sat in the cockpit for Pan Am and United for over 30 years, just retired, and previously flew two of the actual airplanes that were allegedly hijacked on 9-11.
[01:35:20.600 --> 01:35:23.521]  And he does not believe the government's official 9-11 conspiracy theory.
[01:35:23.781 --> 01:35:32.266]  And I've talked to dozens of pilots, there's hundreds now, members of groups, saying these are impossible maneuvers for these individuals who couldn't even get Cessna's off the ground.
[01:35:32.466 --> 01:35:32.846]  Here it is.
[01:35:36.684 --> 01:35:44.006]  I flew the two actual aircraft which were involved in 9-11, the flight number 175 and flight 93.
[01:35:44.046 --> 01:35:53.188]  The 757 that allegedly went down at Shanksville and flight 175 is the aircraft that's alleged to have hit the South Tower.
[01:35:54.288 --> 01:35:59.589]  I don't believe it's possible for, like I said, for a terrorist, a so-called terrorist, to
[01:36:00.809 --> 01:36:15.293]  Train on a 172, then jump in a cockpit of a 757, 767 class cockpit, and vertical navigate the aircraft, lateral navigate the aircraft, and fly the airplane at speeds exceeding its design limit speed by well over 100 knots.
[01:36:15.813 --> 01:36:25.236]  Make high speed high bank turns, exceeding probably 5, 6, 7 G's, and the aircraft would literally fall out of the sky.
[01:36:25.676 --> 01:36:28.697]  I couldn't do it, and I'm absolutely positive they couldn't do it.
[01:36:30.535 --> 01:36:31.516]  Well, there you have it.
[01:36:31.596 --> 01:36:33.117]  Another reason to investigate 9-11.
[01:36:33.317 --> 01:36:34.398]  That's all we're asking.
[01:36:34.418 --> 01:36:40.062]  Let's go ahead and talk to Carl in Montreal.
[01:36:40.122 --> 01:36:41.383]  You're on the air from Canada.
[01:36:41.423 --> 01:36:41.744]  Go ahead.
[01:36:41.764 --> 01:36:43.745]  Yeah, I have a news article I want to share with you.
[01:36:43.825 --> 01:36:48.829]  It's been an issue up here in Canada the past few weeks over immigration up here.
[01:36:49.149 --> 01:36:53.913]  It was in yesterday's Montreal Gazette about how they're purging all the religious books from the U.S.
[01:36:53.953 --> 01:36:58.176]  jails because they say that these books encourage militancy, they discriminate,
[01:36:59.096 --> 01:37:02.457]  Well, that's free speech!
[01:37:02.477 --> 01:37:07.819]  I've seen that too, Christian material being taken out of the prisons.
[01:37:07.879 --> 01:37:08.800]  It's just part of the course.
[01:37:08.820 --> 01:37:09.400]  I hear you.
[01:37:09.480 --> 01:37:10.060]  It's very important.
[01:37:10.120 --> 01:37:11.961]  Let's talk to Derek in Canada, News Breaker.
[01:37:12.001 --> 01:37:12.861]  He says about put options.
[01:37:12.881 --> 01:37:16.642]  There's a record $4.5 billion put option on the NASDAQ European arm.
[01:37:28.161 --> 01:37:34.328]  Betting that by the 22nd of this week, we would see at least a 30% drop in the stock market.
[01:37:34.348 --> 01:37:35.509]  There isn't a 30% drop.
[01:37:35.850 --> 01:37:38.393]  Whoever placed this put, we should have investigations on who did that.
[01:37:38.413 --> 01:37:40.235]  It's being called a Bin Laden trade.
[01:37:40.555 --> 01:37:44.379]  We saw these similar trades against American and United in the week before 9-11.
[01:37:45.606 --> 01:37:49.007]  Right when the stocks were at all-time highs and shouldn't have had put options against them.
[01:37:49.027 --> 01:37:50.287]  That investigation got killed.
[01:37:50.927 --> 01:37:52.887]  Dirk Spiegel, big German paper, reported on it.
[01:37:52.907 --> 01:37:55.268]  So did the BBC when it led back to the CIA.
[01:37:55.808 --> 01:37:57.308]  And so we should definitely be looking at that.
[01:37:57.708 --> 01:37:58.189]  Go ahead.
[01:37:58.529 --> 01:38:00.269]  You're on the air, Derek.
[01:38:01.009 --> 01:38:02.029]  Alan Greenspan.
[01:38:02.469 --> 01:38:04.610]  What a great name for a centralized world banker.
[01:38:04.630 --> 01:38:07.630]  I wonder if that's some sort of inside joke or something.
[01:38:07.650 --> 01:38:09.191]  The man that expands the green.
[01:38:10.231 --> 01:38:10.591]  Certainly.
[01:38:10.611 --> 01:38:13.112]  You've got a point about it says here about the put options.
[01:38:13.432 --> 01:38:15.232]  The record put option coming up for this Thursday.
[01:38:16.011 --> 01:38:17.612]  Well, you pretty much just summed it up.
[01:38:17.632 --> 01:38:25.515]  I was kind of curious as to the parallels between that and the put options that were placed prior to 9-11.
[01:38:25.655 --> 01:38:29.277]  Well, I mean, by Friday, it's got to go down 30 percent.
[01:38:29.317 --> 01:38:29.877]  I said Thursday.
[01:38:29.897 --> 01:38:33.999]  By Friday, it's got to go down 30 percent, or they lose $4.5 billion.
[01:38:34.279 --> 01:38:35.640]  And we're watching this closely.
[01:38:35.700 --> 01:38:38.141]  I mean, Dow Jones Industrial News has covered it.
[01:38:38.601 --> 01:38:39.822]  It's been in the mainstream news.
[01:38:40.242 --> 01:38:40.742]  It's amazing.
[01:38:42.487 --> 01:38:53.753]  Also, in regards to Alan Greenspan's book, Capitalism, where he talks about the Federal Reserve being privately owned and implemented in 1913, there's another interesting parallel.
[01:38:55.454 --> 01:39:04.279]  Here in Canada, two days after they implemented the Federal Reserve Act in the United States, they implemented a centralized banking system here in Canada.
[01:39:04.339 --> 01:39:05.740]  And it's owned by the Bank of England?
[01:39:05.780 --> 01:39:07.280]  That's publicly available knowledge?
[01:39:07.721 --> 01:39:08.221]  That's right.
[01:39:08.561 --> 01:39:09.942]  But most people don't know that.
[01:39:12.077 --> 01:39:14.279]  Well, they need to find out that central banking is everything.
[01:39:14.339 --> 01:39:19.443]  If private banks can run the issuance of money and the control of credit, then they can take over the entire society.
[01:39:19.463 --> 01:39:24.388]  It's like if I lived in Austin for 20 years and I had a money machine, I could end up buying up the whole town.
[01:39:24.728 --> 01:39:32.795]  Well, they literally own the money machines, folks, and they get your real assets when you don't pay on those, so they orchestrate booms and busts to consolidate wealth.
[01:39:34.361 --> 01:39:36.863]  Yeah, and that's not a good thing for working class people.
[01:39:37.263 --> 01:39:38.724]  It's not good for anybody, folks.
[01:39:39.004 --> 01:39:45.449]  Your dollar's been devalued by more than half in the last six and a half years, and now it's accelerating, and I'm not happy about it.
[01:39:45.889 --> 01:39:55.556]  And this is the same New World Order that's running the fake wars, same ones getting rid of our borders, same ones that got Mexican trucks driving around under rules that are less strict than our truckers.
[01:39:55.616 --> 01:39:57.237]  I mean, it's all the New World Order.
[01:39:58.018 --> 01:39:58.858]  Let's go ahead and
[01:40:00.638 --> 01:40:03.140]  Take a call from Richard in California.
[01:40:03.220 --> 01:40:04.601]  Richard, you are on the air.
[01:40:04.681 --> 01:40:05.041]  Go ahead.
[01:40:05.061 --> 01:40:06.743]  Yeah, hi Alex.
[01:40:06.763 --> 01:40:07.383]  How are you doing?
[01:40:07.563 --> 01:40:07.743]  Good.
[01:40:07.783 --> 01:40:08.064]  Go ahead.
[01:40:08.104 --> 01:40:09.445]  Then I'm going to go to Antonio.
[01:40:09.865 --> 01:40:11.606]  Yeah, I just wanted to share my experience.
[01:40:11.666 --> 01:40:20.473]  I went to the 9-11 Truth Conference in Oakland, and I was talking to Richard Gage and... That's Architects and Engineers for 9-11 Truth, yeah.
[01:40:21.133 --> 01:40:21.393]  Right.
[01:40:22.094 --> 01:40:24.496]  And anyway, I attend actually UC Berkeley.
[01:40:24.516 --> 01:40:25.176]  I just got in here.
[01:40:25.937 --> 01:40:28.799]  And after class on Tuesday,
[01:40:29.659 --> 01:40:33.286]  I bring out Stephen Jones documents and just pass them out to all my teachers.
[01:40:33.306 --> 01:40:34.468]  Physicist Jones, yes.
[01:40:35.130 --> 01:40:35.430]  Right.
[01:40:36.392 --> 01:40:41.262]  And I was just curious is there anything that I could personally do to just propagate the truth?
[01:40:42.037 --> 01:40:44.539]  I would get a PrisonPlanet.tv membership.
[01:40:44.619 --> 01:40:45.580]  It's 15 cents a day.
[01:40:45.960 --> 01:40:50.404]  And I would download high quality versions of Terror Storm that look a lot better than Google Video.
[01:40:50.424 --> 01:40:56.949]  We put it up for free on Google Video too, but if you want to support us, download them and burn them all day to disk at PrisonPlanet.tv.
[01:40:57.189 --> 01:41:00.672]  That way it's high quality and give that to every professor you can.
[01:41:01.293 --> 01:41:03.034]  And it's a very inexpensive way.
[01:41:03.054 --> 01:41:05.796]  That's even better than giving them the scholarly white paper.
[01:41:06.497 --> 01:41:07.998]  Okay, so PrisonPlanet.tv?
[01:41:08.459 --> 01:41:08.639]  Yes.
[01:41:09.378 --> 01:41:09.958]  Okay, thank you.
[01:41:10.379 --> 01:41:10.679]  Thank you.
[01:41:10.699 --> 01:41:13.280]  I mean, you can go download them at Google, too.
[01:41:13.320 --> 01:41:14.401]  They're just not very good.
[01:41:15.662 --> 01:41:19.864]  I'm going to kind of knock myself out of business where I can't even operate, assuming they are high quality enough.
[01:41:20.444 --> 01:41:25.887]  But for now, you can still buy the DVDs at InfoWars.com or get a 15-cent-a-day membership at PrisonPlanet.tv.
[01:41:26.228 --> 01:41:30.130]  It is an arsenal of resistance in the information war, ladies and gentlemen.
[01:41:32.091 --> 01:41:37.394]  Let us now... Yeah, I want to go to all these calls, but there was some other final news I wanted to hit on.
[01:41:39.159 --> 01:41:39.879]  See if we can do both.
[01:41:40.119 --> 01:41:47.562]  Speaking of the economy, they've had runs on banks here in the U.S., starting with Countrywide and others, and they had total bank shutdowns in France three weeks ago.
[01:41:48.442 --> 01:42:01.847]  Then Friday, in England, there was a major run on the fifth largest bank in England, Northern Rock, Britain's eighth biggest bank, fifth largest mortgage lender, excuse me.
[01:42:02.347 --> 01:42:07.949]  This is the generous plugging financial market spread to the high street for the first time yesterday as thousands of panicked
[01:42:09.176 --> 01:42:15.498]  Savers quelled to withdraw millions of pounds from Northern Rock, Britain's 8th largest bank.
[01:42:15.518 --> 01:42:23.080]  And you read in deeper here, it says that a, quote, computer malfunction kept them from being able to get their money out.
[01:42:23.200 --> 01:42:23.940]  Yeah, right.
[01:42:24.521 --> 01:42:29.162]  I mean, so we're not only having bank runs, we're having banks unable to give them their cash.
[01:42:30.842 --> 01:42:35.904]  And now I have an AP report saying it spread to more banks because of that.
[01:42:37.276 --> 01:42:40.798]  Fears grow for British economy as panic over Northern Rock spreads.
[01:42:41.258 --> 01:42:46.641]  Experts warn the decade-long borrowing binge has left Britain dangerously exposed to the fallout from the global liquidity crisis.
[01:42:46.981 --> 01:42:52.264]  And meanwhile, Greenspan comes out and blames Bush saying the war is for oil, which that is not the whole story, it's about a lot of other things.
[01:42:52.564 --> 01:42:55.326]  You can read what Dick Cheney said it was for, it's even more evil.
[01:42:56.206 --> 01:43:03.270]  When Greenspan is definitely in an echelon above the Bushes in the whole puppet system.
[01:43:04.079 --> 01:43:06.060]  I mean, the Federal Reserve is what owns this country now.
[01:43:06.120 --> 01:43:07.160]  They want you in debt.
[01:43:07.380 --> 01:43:14.802]  That's why when you're literally living on Ramen Noodle, working two jobs and going to college like I was 15 years ago, I got credit cards two or three times a day in the mail.
[01:43:15.323 --> 01:43:21.805]  I get them every few months down the mail now, because I'm not in a bunch of debt, and I pay credit cards off quickly.
[01:43:21.825 --> 01:43:24.125]  I mean, I've got a few, you know, just as backup.
[01:43:25.446 --> 01:43:26.466]  And they don't want me.
[01:43:26.826 --> 01:43:28.106]  In fact, I had a bank card.
[01:43:28.187 --> 01:43:29.547]  Was it bank one years ago?
[01:43:30.453 --> 01:43:33.255]  I don't want to use it like three times in a year, and they just said we're canceling you.
[01:43:33.735 --> 01:43:35.036]  And I even got a little mark on my credit.
[01:43:35.056 --> 01:43:38.898]  They said, well, not using it and paying it off, that's a mark against you too.
[01:43:39.379 --> 01:43:41.120]  So see, the country's the same.
[01:43:41.160 --> 01:43:42.240]  They want us in debt.
[01:43:42.561 --> 01:43:44.682]  It's fiat debt they issued out of nothing.
[01:43:45.042 --> 01:43:48.404]  And then when things bust, they get to get it all back for pennies on the dollar.
[01:43:49.065 --> 01:43:54.768]  Or they even get to grab the liquidity out of, say, a $500,000 house, which is a shoebox in most parts of the country now.
[01:43:55.188 --> 01:43:56.009]  Talk about inflation.
[01:43:57.004 --> 01:44:01.186]  20 years ago, a $500,000 house would be a 10 bedroom mansion in the best part of town.
[01:44:01.606 --> 01:44:04.908]  Now a $500,000 house is a 4 or 5 bedroom in the middle class area.
[01:44:05.688 --> 01:44:06.429]  That's in Austin.
[01:44:06.649 --> 01:44:09.470]  Another area of the country, it's $3 million for a 4 bedroom house.
[01:44:10.083 --> 01:44:11.965]  Like California, L.A., San Francisco.
[01:44:12.445 --> 01:44:13.946]  I'm out of time, ladies and gentlemen.
[01:44:13.986 --> 01:44:15.628]  Of course, it's the weekday show coming up this week.
[01:44:15.968 --> 01:44:17.109]  We fight for the First Amendment.
[01:44:17.409 --> 01:44:19.150]  We defend the Republic from enemies foreign to domestic.
[01:44:19.351 --> 01:44:21.212]  And I'll be back here next Sunday, 4 to 6 p.m.
[01:44:21.432 --> 01:44:23.774]  I come in here Sunday because there's so much news over the weekend.
[01:44:23.794 --> 01:44:26.256]  I have a burning desire to get the truth and the information out.
[01:44:26.276 --> 01:44:28.258]  I want to thank all the sponsors, the affiliates, A.M.
[01:44:28.298 --> 01:44:28.718]  and F.M.
[01:44:28.738 --> 01:44:31.981]  I want to thank the great folks over at PrisonPlanet.com and JonesReport.com.
[01:44:32.001 --> 01:44:35.003]  I want to thank Trey Kincaid and their running the show, and Amanda as well.
[01:44:35.223 --> 01:44:35.924]  God bless you all.
[01:44:42.570 --> 01:44:43.531]  Hi, Ted Anderson here.
[01:44:43.571 --> 01:44:50.695]  I'm happy to announce that the audience has increased over 200% this year and our advertisers have sent testimonials complimenting the responsiveness.
[01:44:50.955 --> 01:44:53.857]  Sponsorship is critical at both local and national levels.
[01:44:54.057 --> 01:44:59.701]  If you have a business product or message that could benefit from this broadcast locally, call the station you're listening to.
[01:44:59.961 --> 01:45:02.462]  For national exposure, call 877-996-4327.
[01:45:04.403 --> 01:45:08.866]  Become a part of the Genesis team by calling your local station or call the national line at 877-996-4327.
[01:45:13.783 --> 01:45:16.265]  Are your Federal Reserve notes looking for a safe haven?
[01:45:16.726 --> 01:45:18.628]  Mine found it in precious metals.
[01:45:19.348 --> 01:45:22.531]  Not paper promises, but actual gold in my possession.
[01:45:23.172 --> 01:45:29.658]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[01:45:30.438 --> 01:45:32.640]  Find your answer at Midas Resources.
[01:45:33.021 --> 01:45:33.461]  That's 1-800-686-2237.
[01:45:33.541 --> 01:45:34.942]  The answer is at 1-800-686-2237.
