[00:00:02.250 --> 00:00:02.771]  Hey!
[01:33:30.984 --> 01:33:37.108]  A Naturepedic mattress provides a healthy sleep environment for your baby and a peace of mind for you.
[01:33:37.488 --> 01:33:39.169]  Go to Naturepedic.com.
[01:33:39.469 --> 01:33:42.431]  That's Naturepedic.com or call 1-800-91-PEDIC.
[01:33:45.113 --> 01:33:46.774]  That's 1-800-9-1-P-E-D-I-C.
[01:33:49.675 --> 01:33:50.335]  Call today.
[01:33:52.596 --> 01:34:01.800]  You're listening to GCN, the Genesis Communications Radio Network.
[01:34:03.321 --> 01:34:12.365]  Coming to you from the capital of Texas, broadcasting the truth coast to coast and worldwide, this is the Alex Jones Show.
[01:34:14.728 --> 01:34:19.753]  There are hundreds of questions for me up on the PrisonPlanet.com board and on the KLVJ board.
[01:34:20.594 --> 01:34:21.935]  Try to get to a couple of them here.
[01:34:23.416 --> 01:34:26.099]  We've got a lot of our best news links and tips here.
[01:34:26.499 --> 01:34:27.020]  It's really great.
[01:34:27.901 --> 01:34:29.963]  Here's a question I could talk about forever, but I want to go to your calls.
[01:34:29.983 --> 01:34:31.444]  What would martial law be like?
[01:34:32.325 --> 01:34:36.649]  The great part is if I don't answer the questions, other people on the board really do better than I can in many cases.
[01:34:37.828 --> 01:34:52.055]  It's kind of like it is now, where cops walk up to you and say, turn your camera off, or cops arrest you and beat you up and say you resisted them and throw charges on top of you, or cameras are watching you everywhere and transponders are going in the inspection stickers, or where due process isn't followed.
[01:34:52.295 --> 01:34:53.295]  It'll just be worse.
[01:34:54.496 --> 01:35:02.639]  It'll just be more oppressive, and you go from 300,000 people in prison 15 years ago to 4 million behind bars, 7 million in the system.
[01:35:04.400 --> 01:35:05.781]  It's just being a slave.
[01:35:07.245 --> 01:35:10.126]  That's really what martial law is like, and then they have curfews.
[01:35:10.226 --> 01:35:12.107]  Thousands of communities have curfews for people under 18.
[01:35:12.967 --> 01:35:17.568]  Now places like Cloverport, Kentucky have them on everybody, and they just pull old ladies over and take them to jail.
[01:35:17.588 --> 01:35:18.108]  They don't care.
[01:35:19.749 --> 01:35:23.330]  It's, um... The BATF in, um...
[01:35:24.162 --> 01:35:29.166]  Indiana, the man had no criminal record, but the neighbors, he talked about how the economy may collapse, how there was a global government.
[01:35:29.487 --> 01:35:30.547]  They'd heard that was illegal.
[01:35:30.567 --> 01:35:33.250]  The BATF said, yeah, we took him to jail.
[01:35:33.270 --> 01:35:36.813]  He had a stockpile of ammo, a couple thousand rounds that you can unload.
[01:35:36.993 --> 01:35:39.255]  There's no law, but they just take you to jail.
[01:35:39.315 --> 01:35:40.616]  I mean, I don't know how to explain it to you.
[01:35:42.137 --> 01:35:43.038]  I see it all the time.
[01:35:43.118 --> 01:35:44.699]  I mean, that's what martial law is like.
[01:35:48.655 --> 01:35:51.216]  A couple more of these, but let me get to the calls right now.
[01:35:51.357 --> 01:35:56.179]  Let's go ahead and go to Ken in Atlanta, and we'll go to George, Harvey, and Teresa.
[01:35:56.199 --> 01:35:56.940]  Let's get to those four.
[01:35:57.400 --> 01:35:58.701]  You're on the air, George.
[01:35:58.921 --> 01:35:59.781]  Thank you for holding.
[01:36:00.842 --> 01:36:01.742]  Good afternoon, Alex.
[01:36:02.183 --> 01:36:02.923]  Hi, thanks for holding.
[01:36:03.623 --> 01:36:11.168]  Yes, Friday night on my way home, I didn't go to the checkpoint, but I wish I had my camera, because I was driving a truck.
[01:36:11.348 --> 01:36:13.569]  I had a CB radio, and I heard a chatter on the CB radio.
[01:36:14.446 --> 01:36:17.309]  And there was a checkpoint, so I got up and walked.
[01:36:17.369 --> 01:36:19.891]  I stayed a good distance away, and I had a pair of binoculars.
[01:36:20.471 --> 01:36:24.554]  And in the paper, it said this checkpoint was set up to catch seatbelt violators.
[01:36:24.594 --> 01:36:28.518]  But why would the Department of Homeland Security be at a seatbelt checkpoint?
[01:36:28.538 --> 01:36:30.079]  What are they going to say?
[01:36:30.099 --> 01:36:34.462]  Well, the feds, that's a viper team, and it doesn't surprise me that you're in Florida.
[01:36:34.763 --> 01:36:37.905]  Texas, Florida, New York, California.
[01:36:38.366 --> 01:36:42.209]  You see, life's going to... Martial law is like life in an airport checkout.
[01:36:42.729 --> 01:36:44.530]  Okay, airport security.
[01:36:44.591 --> 01:36:47.212]  And they have viper teams, they just randomly do it.
[01:36:47.432 --> 01:36:50.194]  They come in schools unannounced and say, we're gonna kill you, we're terrorists.
[01:36:50.435 --> 01:36:51.956]  The children poop themselves.
[01:36:52.296 --> 01:36:55.998]  It's all massive mind control programmed to condition you for martial law.
[01:36:56.299 --> 01:36:59.321]  They're the terrorists, and they're getting you ready to be terrorized.
[01:36:59.341 --> 01:37:03.083]  I mean, have you heard about all the articles where they come in unannounced and put guns to six-year-olds' heads?
[01:37:03.364 --> 01:37:04.404]  They're traumatized for life?
[01:37:05.065 --> 01:37:07.406]  I mean, this is all part of getting you ready for martial law.
[01:37:07.587 --> 01:37:09.228]  Remember in the
[01:37:10.579 --> 01:37:28.809]  A newspaper in Brooksville, Florida, in 1999, it made big news when I covered it, but it was in the paper, and it said, the troops came in, Marines came in to the middle school, put guns to their head, and said, we're here from Homeland Security, and then, because that was around before then, folks, to let you know what martial law is like.
[01:37:29.190 --> 01:37:29.730]  Remember that?
[01:37:30.330 --> 01:37:30.650]  Uh-huh.
[01:37:30.911 --> 01:37:33.912]  Okay, you can go to the microfiche and pull that at your library.
[01:37:33.932 --> 01:37:35.573]  It wasn't Brooksville.
[01:37:35.593 --> 01:37:38.535]  Brooksville is in police state due to the takeover when they took over.
[01:37:40.123 --> 01:37:41.504]  The Pensacola News Journal!
[01:37:41.544 --> 01:37:41.844]  There!
[01:37:42.865 --> 01:37:43.786]  Brooker Elementary!
[01:37:44.086 --> 01:37:44.566]  Oh, man.
[01:37:45.287 --> 01:37:47.448]  Losing my photographic memory has really started.
[01:37:47.488 --> 01:37:51.011]  I haven't lost it, but it's like it gets off and bad data comes up.
[01:37:53.372 --> 01:37:55.213]  I know, you're driving along in your car, you don't believe me.
[01:37:55.594 --> 01:37:56.735]  I guarantee you.
[01:37:57.035 --> 01:37:59.456]  Just go to the UT library if you're in Austin or go to the other one.
[01:37:59.817 --> 01:38:03.319]  And look, it was in 99... It was in 99 and it was the Pensacola News Journal.
[01:38:06.767 --> 01:38:08.648]  Hobbs Elementary, interviewed the principal.
[01:38:08.928 --> 01:38:12.389]  At that time I was on KJFK, now a Spanish station, Mexican station.
[01:38:13.509 --> 01:38:15.030]  And I made a big deal out of it.
[01:38:15.910 --> 01:38:19.551]  And they put guns to their heads and the kids were, of course, defecating all over themselves.
[01:38:19.871 --> 01:38:20.871]  And they said, we're going to kill you.
[01:38:20.891 --> 01:38:24.012]  And after they said, it's alright, we're here to let you know what martial law is like.
[01:38:24.032 --> 01:38:26.233]  Folks, that's not America, okay?
[01:38:27.353 --> 01:38:28.654]  It's a mind control op.
[01:38:28.754 --> 01:38:30.694]  How do I explain this to you people?
[01:38:31.414 --> 01:38:32.195]  I'm sick of it!
[01:38:32.295 --> 01:38:34.255]  I love this country and they're killing it!
[01:38:37.327 --> 01:38:39.188]  You know, this country's so good.
[01:38:39.208 --> 01:38:40.469]  There's so many good things.
[01:38:40.509 --> 01:38:41.610]  I love this nation.
[01:38:41.810 --> 01:38:42.470]  I'm so thankful.
[01:38:42.490 --> 01:38:43.331]  I've got a great life.
[01:38:43.591 --> 01:38:45.352]  And then there's all this evil taking it over!
[01:38:47.033 --> 01:38:50.576]  I've witnessed Marines training to kill you and take your guns!
[01:38:51.036 --> 01:38:52.157]  It's in my videos.
[01:38:52.197 --> 01:38:54.278]  Police State 2, The Takeover, Police State 2000.
[01:38:54.318 --> 01:38:55.299]  Google them!
[01:38:55.319 --> 01:38:56.239]  Watch them for free!
[01:38:58.861 --> 01:38:59.721]  Just go watch it!
[01:38:59.781 --> 01:39:00.502]  I was there!
[01:39:00.522 --> 01:39:03.724]  I wasn't as radical as I am now.
[01:39:03.764 --> 01:39:06.666]  I went to drills and they were training to put us in camps and admitting it!
[01:39:08.516 --> 01:39:09.997]  They're not playing games!
[01:39:10.938 --> 01:39:12.580]  It's not our military anymore!
[01:39:13.480 --> 01:39:16.002]  If they win and go through with stuff, they're probably going to kill me!
[01:39:16.643 --> 01:39:20.206]  I'm not happy about this, but none of us are safe laying down to them.
[01:39:21.207 --> 01:39:24.029]  And the good news is, the military and the police are starting to wake up.
[01:39:26.151 --> 01:39:27.673]  I wish this stuff wasn't true.
[01:39:29.134 --> 01:39:30.075]  But it is, man.
[01:39:30.115 --> 01:39:31.936]  I'm telling you, all I do is research.
[01:39:32.317 --> 01:39:34.338]  I can't even express how bad this U.N.
[01:39:34.378 --> 01:39:36.180]  takeover of our military is.
[01:39:40.149 --> 01:39:41.890]  I have the document right here!
[01:39:41.910 --> 01:39:46.274]  I said I'd go to your calls, I'm just getting so mad.
[01:39:47.715 --> 01:39:49.576]  Let's go ahead and talk to Ken in Atlanta.
[01:39:49.917 --> 01:39:51.118]  You're on the air Ken, thanks for holding.
[01:39:52.118 --> 01:40:05.369]  Hey Alex, people can go to the Pentagon website right now and they can see about 1,500 people involved in Operation Smashed Bug where they just had to wear surgical masks for however long to see who would take it off or not.
[01:40:05.757 --> 01:40:16.680]  I've always wanted to talk to you about what happened in Richardson, Texas, five days before 9-11, the Infocorp, 80 FBI agent person raid.
[01:40:18.501 --> 01:40:29.364]  On 9-11, I did see, because this has been on the web and people may want to know if this is confirmed, I did see that they did hold Bin Laden.com, that company was managing that.
[01:40:29.624 --> 01:40:32.005]  They were managing 500 Arabic websites.
[01:40:33.030 --> 01:40:34.731]  And then it got raided right before it came down.
[01:40:34.951 --> 01:40:35.752]  I remember that happening.
[01:40:36.593 --> 01:40:41.196]  Now, they managed the country domain of .IQ, which is Iraq.
[01:40:41.756 --> 01:40:44.658]  And people weren't even talking about Iraq at that time.
[01:40:44.838 --> 01:40:46.039]  Well, Dick Cheney was.
[01:40:46.059 --> 01:40:49.942]  Day one before 9-11 even happened, they had the maps out, who was going to get it.
[01:40:50.002 --> 01:40:52.844]  And Cheney was saying in front of O'Neal, there's going to be a pretext.
[01:40:53.865 --> 01:40:55.286]  Literally rubbing his hands together.
[01:40:55.306 --> 01:40:57.447]  People were hardcore, man.
[01:40:57.527 --> 01:40:58.128]  Hardcore.
[01:40:58.857 --> 01:41:11.340]  I was looking at this as a type of MO and to see, well, if they do this again with .IR for Iran, and I just noticed that Iran's management of that is more dispersed geographically.
[01:41:11.360 --> 01:41:14.781]  This was in Richardson, Texas.
[01:41:15.261 --> 01:41:24.144]  I remember, yeah, the national headlines said FBI raids in Dallas, but Richardson is a bedroom community or a suburb, a chess-like suburb now.
[01:41:24.164 --> 01:41:27.465]  It was pretty good when I was a kid, but I lived near there, but I had a lot of friends in Richardson.
[01:41:29.186 --> 01:41:33.087]  The point is that 9-11 was a black-op.
[01:41:33.307 --> 01:41:35.568]  Remember Nick Burr got his head sawed off?
[01:41:35.648 --> 01:41:43.510]  You know, he accidentally gave his laptop to one of the hijackers in a black-op training corps at a military base in Norman, Oklahoma.
[01:41:43.670 --> 01:41:44.910]  By the way, that's mainstream news!
[01:41:46.471 --> 01:41:51.992]  And then he ends up putting up shell towers in Iraq, getting his head sawed off by fat guys.
[01:41:53.073 --> 01:41:57.554]  When the supposed guy that cut his head off is missing his right leg, he wasn't missing it when he sawed it off.
[01:41:58.988 --> 01:41:59.929]  Why don't you look into that?
[01:42:00.009 --> 01:42:01.510]  I mean, look, I know what I've gotten into.
[01:42:01.570 --> 01:42:02.450]  I know who I'm fighting.
[01:42:02.871 --> 01:42:04.992]  I did this because these people are killers and gotta be fought.
[01:42:05.373 --> 01:42:11.557]  You out there better start learning about where America is on a map first, and then you better find out how far down the rat hole we've gone.
[01:42:11.957 --> 01:42:13.298]  That's all I'm telling you, folks.
[01:42:13.598 --> 01:42:17.181]  Hardcore killers are running this country, and I don't even mean Jordan Bush and Dick Cheney.
[01:42:17.581 --> 01:42:18.662]  I mean the people above them.
[01:42:18.702 --> 01:42:20.863]  They're gonna pass the baton to that warmonger Hillary?
[01:42:21.884 --> 01:42:22.885]  They're not playing games.
[01:42:22.905 --> 01:42:24.326]  They're about to start World War III.
[01:42:26.467 --> 01:42:28.549]  And, uh, you know, you go see films like
[01:42:29.358 --> 01:42:32.520]  The Bourne ultimatum in the real world is a thousand times worse than that.
[01:42:33.701 --> 01:42:34.382]  I'm here to tell you.
[01:42:34.822 --> 01:42:35.723]  Let's take another call.
[01:42:36.103 --> 01:42:38.985]  Let's talk to Teresa in North Dakota.
[01:42:39.005 --> 01:42:39.586]  You're on the air.
[01:42:39.646 --> 01:42:39.946]  Welcome.
[01:42:40.266 --> 01:42:41.888]  Hey, thank you for taking my call.
[01:42:41.968 --> 01:42:45.350]  I just want to let you know that my husband and I appreciate you and we listen to you every day.
[01:42:45.530 --> 01:42:46.211]  Thank you for listening.
[01:42:46.251 --> 01:42:46.811]  I appreciate you.
[01:42:46.831 --> 01:42:56.919]  We were this morning, my husband and I were watching C-SPAN and a guy named Christopher Hayes was on C-SPAN trying to tell everybody that the NAFTA superhighway doesn't exist.
[01:42:57.794 --> 01:43:00.315]  That there's no way that anybody could build anything that big.
[01:43:01.135 --> 01:43:04.137]  But he also used the phrase called shared prosperity.
[01:43:05.137 --> 01:43:07.538]  Between the three nations.
[01:43:07.838 --> 01:43:10.039]  Look, we have our own SPP documents.
[01:43:10.834 --> 01:43:18.359]  WLAI-TV just reported that they just got more documents on how they're going to put toll roads on almost every existing road in Texas.
[01:43:18.379 --> 01:43:20.340]  Well, we already have the original TxDOT documents.
[01:43:20.581 --> 01:43:22.582]  They just lie congenitally.
[01:43:22.862 --> 01:43:25.204]  Look, a tribunal just ordered the U.S.
[01:43:25.224 --> 01:43:26.404]  to let Mexican trucks in.
[01:43:26.425 --> 01:43:27.865]  Now, that's not the U.S.
[01:43:27.905 --> 01:43:28.686]  running the U.S.
[01:43:28.746 --> 01:43:29.787]  I mean, we're under this.
[01:43:30.567 --> 01:43:33.709]  But that phrase, shared prosperity, Stalin used it in his speeches.
[01:43:34.270 --> 01:43:35.531]  Hitler used it in his speeches.
[01:43:35.571 --> 01:43:36.611]  I know, I know.
[01:43:36.691 --> 01:43:40.494]  And I think what they're trying to do is they're just trying to make us believe that it doesn't exist.
[01:43:41.494 --> 01:43:42.695]  That they're actually pushing it.
[01:43:42.775 --> 01:43:43.235]  Well, that's it.
[01:43:43.475 --> 01:43:44.856]  Listen, it's a military tactic.
[01:43:45.176 --> 01:43:46.436]  Why does a tank have camo?
[01:43:46.476 --> 01:43:47.977]  Why does a ship have camouflage?
[01:43:48.337 --> 01:43:48.537]  Right.
[01:43:48.697 --> 01:43:55.800]  I mean, it's just enough to make you kind of, while you're busy arguing about if it's true or not, they know 90% of the public doesn't know where the country is on a map.
[01:43:56.520 --> 01:43:57.360]  So they lie.
[01:43:57.400 --> 01:43:59.121]  They know 90% is just going to believe it.
[01:43:59.801 --> 01:44:00.721]  It's so incredible!
[01:44:00.901 --> 01:44:03.482]  We can have the actual documents as the U.S.
[01:44:03.502 --> 01:44:04.222]  goes under U.N.
[01:44:04.282 --> 01:44:11.964]  control, as the Congress is told they don't even have authority anymore, which is itself off the charts, and the general public doesn't know where the U.S.
[01:44:12.084 --> 01:44:12.264]  is!
[01:44:12.664 --> 01:44:19.746]  Right, well, most of the American people have the idea that if it doesn't affect them, right then and there, it doesn't matter.
[01:44:20.186 --> 01:44:25.650]  Absolutely, and they know that when they finally blow the economy, all these yuppies are going to riot, so they're ready to mow them down in the streets.
[01:44:25.870 --> 01:44:27.771]  Let me tell you, cops, it's going to ruin your future, too.
[01:44:28.031 --> 01:44:29.352]  Don't go along with the New World Order.
[01:44:29.592 --> 01:44:35.356]  I'll see you coming up at the Alamo Draft House Tuesday, Wednesday, and Thursday night for the premiere of Endgame on South Lamar.
[01:44:35.376 --> 01:44:37.137]  Get your tickets at InfoWars.com.
[01:44:37.337 --> 01:44:38.157]  See you back next week.
[01:44:38.197 --> 01:44:38.958]  God bless you all.
[01:44:42.691 --> 01:44:46.913]  It's no secret that Genesis Communications Network depends on listeners like you.
[01:44:47.033 --> 01:44:49.834]  Now you can do even more to hear Genesis shows in your area.
[01:44:49.934 --> 01:44:54.335]  Simply call your local radio stations and tell them about your favorite GCN program.
[01:44:54.495 --> 01:44:55.036]  It's easy.
[01:44:55.196 --> 01:45:01.718]  Log on to GCNlive.com or call us toll free 877-807-4048.
[01:45:01.798 --> 01:45:02.478]  Make a difference.
[01:45:02.578 --> 01:45:07.940]  Call your local stations and contact us through affiliate relations at GCNlive.com or call 877-807-4048.
[01:45:07.960 --> 01:45:08.321]  Call today.
[01:45:13.433 --> 01:45:15.914]  Are your Federal Reserve notes looking for a safe haven?
[01:45:16.374 --> 01:45:18.294]  Mine found it in precious metals.
[01:45:18.995 --> 01:45:22.175]  Not paper promises, but actual gold in my possession.
[01:45:22.816 --> 01:45:29.277]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[01:45:30.078 --> 01:45:32.278]  Find your answer at Midas Resources.
[01:45:32.658 --> 01:45:33.098]  That's 1-800-686-2237.
[01:45:33.178 --> 01:45:34.559]  The answer is at 1-800-686-2237.
