[00:00:00.069 --> 00:00:00.309]  Hey!
[01:27:14.081 --> 01:27:15.121]  Actually, it was sent to us this week.
[01:27:15.422 --> 01:27:16.062]  Thank you, sir.
[01:27:16.102 --> 01:27:18.443]  And again, it's listeners who call up and go,
[01:27:19.304 --> 01:27:26.047]  The BBC just released on their own web page archived footage of them saying that Building 7 was blown up before it even fell down 25 minutes.
[01:27:26.167 --> 01:27:29.769]  And then we go to the BBC's website and there it is, them admitting it.
[01:27:31.270 --> 01:27:31.950]  Hidden in plain view.
[01:27:31.990 --> 01:27:37.333]  And it's listeners that call in years ago and said, Larry Silverstein was just on PBS saying they blew up the building, the owner.
[01:27:37.353 --> 01:27:38.433]  And then we get that.
[01:27:38.874 --> 01:27:43.816]  So it is you, always, the millions of eyes and ears out there that pick up on this.
[01:27:44.116 --> 01:27:46.237]  Let's talk to James in Indiana.
[01:27:46.517 --> 01:27:47.218]  You're on the air.
[01:27:47.298 --> 01:27:47.798]  Go ahead, sir.
[01:27:48.499 --> 01:27:48.959]  Hi Alex.
[01:27:49.179 --> 01:27:49.500]  Hello.
[01:27:49.740 --> 01:27:51.861]  You've got the best show on the planet.
[01:27:52.681 --> 01:27:56.564]  I'm just trying to survive here, yeah, but I'm just fighting the New World Order, sir, but thank you.
[01:27:56.864 --> 01:28:04.488]  Okay, well, there's some people out there and there's some people listening right now who believe that, hey, Pat Tillman, yeah, was friendly fire.
[01:28:04.508 --> 01:28:05.289]  Are you kidding me?
[01:28:05.309 --> 01:28:07.050]  People are still saying he died fighting Al-Qaeda.
[01:28:08.050 --> 01:28:09.771]  Well, there's no hope for them.
[01:28:10.052 --> 01:28:12.293]  But there are some people who think it was friendly fire.
[01:28:12.534 --> 01:28:13.875]  They covered up because they panicked.
[01:28:14.215 --> 01:28:14.975]  What's the big deal?
[01:28:15.256 --> 01:28:18.558]  Well, the big deal is, it wasn't just friendly fire, even if you believe that.
[01:28:19.399 --> 01:28:20.259]  He was robbed.
[01:28:20.319 --> 01:28:21.580]  This makes this different.
[01:28:21.600 --> 01:28:23.542]  There's a whole bunch of reasons why this is different.
[01:28:23.902 --> 01:28:25.043]  This is one of the main ones.
[01:28:25.463 --> 01:28:26.164]  They robbed him.
[01:28:26.204 --> 01:28:27.204]  They stole his diary.
[01:28:27.925 --> 01:28:28.585]  They destroyed it.
[01:28:29.266 --> 01:28:30.287]  They don't do that to everybody.
[01:28:30.327 --> 01:28:32.028]  They also buried the uniform.
[01:28:32.488 --> 01:28:33.409]  Yeah, they did that, too.
[01:28:33.469 --> 01:28:35.791]  And the other thing is, I was in the military.
[01:28:36.011 --> 01:28:37.272]  I've worked at War Chemicals before.
[01:28:38.010 --> 01:28:41.413]  I don't see, I don't believe he was wearing a helmet when those shots entered his forehead.
[01:28:41.833 --> 01:28:49.378]  Because you may be real lucky and sneak one in, I don't see how you can get three shots in the forehead wearing a helmet like that.
[01:28:50.399 --> 01:28:51.800]  I don't think he had his helmet on.
[01:28:51.880 --> 01:28:54.762]  Yeah, well it comes down right to the eyes.
[01:28:55.602 --> 01:28:57.744]  I mean right to past the eyebrows, right above the eyes.
[01:28:58.344 --> 01:29:04.849]  Well, the point is here, they lied continually and you heard Wesley Clark, the order to cover this up came from the White House.
[01:29:04.909 --> 01:29:06.310]  Generals wouldn't cover this up.
[01:29:06.744 --> 01:29:17.713]  We know Donald Rumsfeld should go to prison just for this alone because he knew about that cover-up because there were emails to the President of the United States warning him not to talk about Tillman's death because it was friendly fire.
[01:29:18.113 --> 01:29:19.374]  Well, that came from the General.
[01:29:19.594 --> 01:29:23.277]  The White House, of course, says they never got that email and Bush was lucky enough not to talk about how he died.
[01:29:23.637 --> 01:29:28.941]  But, the chain of command of the military, everybody knows it, they're not going to go over Roseville to go to the President.
[01:29:29.522 --> 01:29:31.123]  But Rumsfeld knows about it, that's proof.
[01:29:32.435 --> 01:29:40.080]  Yeah, I mean, the brass isn't going to have a huge cover-up of a football star dying in combat without the president giving the okay or the vice president, who's the real president.
[01:29:40.120 --> 01:29:40.760]  Thank you, sir.
[01:29:41.701 --> 01:29:42.361]  Thank you so much.
[01:29:42.681 --> 01:29:44.343]  We're going to come back into North American news.
[01:29:44.383 --> 01:29:46.304]  Talk to Joe, Ted, and a few others.
[01:29:46.684 --> 01:29:47.725]  A lot of key stuff coming up.
[01:29:47.745 --> 01:29:48.085]  Stay with us.
[01:29:52.788 --> 01:29:53.188]  Attention!
[01:29:53.309 --> 01:29:56.131]  This is an extremely urgent GCN Health News Bulletin.
[01:29:56.411 --> 01:30:00.714]  If you're interested in suppressed natural cures, this will be the most important message you will ever hear.
[01:30:01.034 --> 01:30:01.715]  Listen closely.
[01:30:01.735 --> 01:30:08.200]  77 GCN listeners are needed immediately to test an amazing blacklisted herbal product, considered to be the single most powerful
[01:30:08.200 --> 01:30:08.780]  We're good to go.
[01:30:34.645 --> 01:30:40.288]  To claim your supply, set aside for GCN listeners, simply go to www.blacklistedherb.com.
[01:30:40.468 --> 01:30:44.030]  Shipments will be filled on a first-come, first-served basis, so it's important that you move quickly.
[01:30:44.270 --> 01:30:47.612]  That's www.blacklistedherb.com or call 877-327-0365.
[01:30:53.755 --> 01:30:55.536]  Hi, Steve Shank, Fearless Task Force.
[01:30:55.836 --> 01:30:58.658]  The J. Michael Stevens Group is shipping a lot of storable food.
[01:30:59.179 --> 01:31:01.380]  It's smart that you're getting going at your food supplies.
[01:31:02.000 --> 01:31:10.306]  One week after the report came out that the world had eaten more food than it produced last year, the country turned into a deep freeze, wiping out a huge part of the new crop.
[01:31:10.766 --> 01:31:11.326]  An example?
[01:31:11.867 --> 01:31:14.708]  In 24 hours, clementine oranges doubled in price.
[01:31:15.589 --> 01:31:18.351]  If you intend to start or finish your supply, call immediately.
[01:31:18.731 --> 01:31:21.973]  When you call, tell them how many adults and how many years of food you need.
[01:31:22.754 --> 01:31:27.956]  When there are shortages, missing items will be substituted, maintaining the quantity of food necessary.
[01:31:28.576 --> 01:31:30.056]  Money is not the problem.
[01:31:30.276 --> 01:31:31.277]  Availability is.
[01:31:31.777 --> 01:31:33.657]  Be careful when food supplies get short.
[01:31:33.897 --> 01:31:37.578]  With no future, many retailers ship real trash to supply you.
[01:31:38.199 --> 01:31:40.279]  For safe food you can trust, call 800-409-5633.
[01:31:40.359 --> 01:31:41.240]  On the web, efoodsdirect.com.
[01:31:41.260 --> 01:31:41.300]  800-409-5633.
[01:31:52.190 --> 01:31:57.432]  Black Berkey purification elements are more powerful than any gravity filter element on the market.
[01:31:57.512 --> 01:32:04.834]  These awesome elements are used in Berkey purification systems, and they can also be used to upgrade most other gravity filtration systems.
[01:32:04.974 --> 01:32:15.597]  They can purify raw, untreated water by removing pathogenic bacteria, cysts, parasites, trihalomethanes, and chemicals such as chlorine, atrazine, styrene, and MTBE.
[01:32:15.797 --> 01:32:20.399]  These elements also reduce unwanted heavy metals such as lead, mercury, and aluminum.
[01:32:20.619 --> 01:32:21.359]  Unbelievably,
[01:32:21.559 --> 01:32:25.622]  They even remove small micro-particulate from water, like food coloring particles.
[01:32:25.822 --> 01:32:28.765]  Yet, they leave in the nutritional minerals that your body needs.
[01:32:29.005 --> 01:32:38.732]  Moreover, because they are recleanable, black Berkey elements are more economical than the standard disposable elements, providing fresh, pure water for less than 2 cents per gallon.
[01:32:38.752 --> 01:32:41.154]  Get a 2-pack for only $99 or a 4-pack for only $188 by calling New Millennium at 888-803-4438.
[01:32:41.194 --> 01:32:43.336]  That's 888-803-4438 or order on the web at berkeywater.com.
[01:32:52.051 --> 01:32:54.773]  We would all love to live in a world with clean air and water.
[01:32:55.213 --> 01:32:57.495]  A world in which our produce is grown naturally.
[01:32:57.815 --> 01:33:00.877]  Without the use of pesticides and other harmful chemicals.
[01:33:01.377 --> 01:33:03.519]  But the truth is, we don't live in such a world.
[01:33:03.679 --> 01:33:05.080]  These toxins enter our bodies.
[01:33:05.340 --> 01:33:09.443]  And the organ in our body that works hard to eliminate these toxins is the liver.
[01:33:09.783 --> 01:33:12.905]  Which is one of the most complex and important organs in the human body.
[01:33:13.206 --> 01:33:14.426]  With more than 500 vital functions.
[01:33:15.367 --> 01:33:15.928]  I think so.
[01:33:35.030 --> 01:33:40.573]  To order LIV52 and for the best source of researched herbal products, visit research-herbs.com or call 1-800-973-1482.
[01:33:40.593 --> 01:33:43.134]  That's research-herbs.com or call 1-800-973-1482 and tell them Alex Jones sent you.
[01:33:43.374 --> 01:33:46.736]  You're listening to GCN, the Genesis Communications Radio Network.
[01:34:03.963 --> 01:34:05.364]  Raging for the truth.
[01:34:05.884 --> 01:34:07.245]  Exposing corruption.
[01:34:07.945 --> 01:34:11.527]  Dismantling a false left-right paradigm.
[01:34:11.607 --> 01:34:14.408]  He's Alex Jones.
[01:34:15.728 --> 01:34:23.392]  In just two days, Terror Storm, special edition, the final cut, 17 minutes of added footage where the BBC admits that
[01:34:24.059 --> 01:34:26.701]  They scripted, basically, blowing up building 7.
[01:34:27.501 --> 01:34:30.943]  Oh, FEMA tells us it's fallen because of the fires.
[01:34:30.983 --> 01:34:35.086]  They give the official... and there's the building behind them, still standing and seeing it as the same thing.
[01:34:35.106 --> 01:34:41.470]  That's just 5 minutes of the 17 new minutes in the over now 3 hour long film, The History of Government Sponsored Terror.
[01:34:42.190 --> 01:34:43.711]  You can still get it in some stores.
[01:34:44.252 --> 01:34:48.774]  The first edition that came out a year ago, the second edition, the 2007 edition, special edition.
[01:34:50.035 --> 01:34:50.796]  Call it what you will.
[01:34:50.816 --> 01:34:51.657]  It's a special edition.
[01:34:51.737 --> 01:34:52.418]  Amazing film.
[01:34:52.718 --> 01:34:54.980]  Hits stores nationwide.
[01:34:55.881 --> 01:34:57.263]  What, on the 31st?
[01:34:57.823 --> 01:34:59.785]  DVD placement in stores is on Tuesdays.
[01:35:00.326 --> 01:35:02.668]  This Tuesday at Barnes and Noble's, places like that.
[01:35:03.108 --> 01:35:05.771]  And it's important because Barnes and Noble's buy just a couple each store.
[01:35:06.272 --> 01:35:09.635]  And then if those sell out, they order more and then more people are able to see it on the shelves.
[01:35:11.256 --> 01:35:11.996]  People get all impressed.
[01:35:12.016 --> 01:35:12.877]  Oh, you're in the stores!
[01:35:13.417 --> 01:35:16.057]  Yeah, I get about a dollar per DVD that's sold.
[01:35:16.077 --> 01:35:18.298]  I actually lose money putting them in the stores.
[01:35:18.578 --> 01:35:23.219]  See, if I just sell them on my website, then I get a lot less sales, but I get the sales.
[01:35:23.899 --> 01:35:33.502]  But then I make the decision to go with a major distributor, where I literally get a fraction of it, and where they're discounted, and I make about a dollar, and I literally take $100,000 to make Terror Storm,
[01:35:35.911 --> 01:35:38.552]  And they haven't made the money back yet, though I will soon.
[01:35:39.593 --> 01:35:40.353]  It isn't about that.
[01:35:40.453 --> 01:35:42.594]  Would I rather hit five times as many people?
[01:35:43.455 --> 01:35:45.236]  And most people wouldn't make that business decision.
[01:35:45.756 --> 01:35:48.457]  They make the business decision that this is the one place you can get it, and you know.
[01:35:48.898 --> 01:35:51.759]  I made the decision, again, taking one for the team.
[01:35:51.799 --> 01:35:52.499]  That's what I do.
[01:35:52.700 --> 01:35:53.980]  And I'm not tooting my own horn here.
[01:35:54.600 --> 01:35:58.943]  It's just that I'm explaining to people the type of sacrifices I've made just to have the film in stores.
[01:35:58.983 --> 01:36:00.964]  You'd think that that would be some big boom.
[01:36:01.864 --> 01:36:05.246]  And I guess if one ever takes off in the stores and doesn't just do moderately well, it will be.
[01:36:05.771 --> 01:36:09.833]  But I literally do that because I'm trying to get the word out.
[01:36:10.733 --> 01:36:17.916]  And I've also always taken the capital that we've accrued and put it back into fighting the New World Order, unlike a lot of other people.
[01:36:17.936 --> 01:36:18.896]  That's why we've been successful.
[01:36:19.682 --> 01:36:26.968]  But it's scary to be this successful against the New World Order, because not only does the New World Order hate you, but other people in the quote, patriot movement start getting really upset.
[01:36:27.249 --> 01:36:28.630]  Because they're not in it for the right reasons.
[01:36:28.690 --> 01:36:30.191]  And see, that's why they haven't been successful.
[01:36:30.471 --> 01:36:33.774]  You've got to be in things for the right reasons when you're standing up against evil folks.
[01:36:34.174 --> 01:36:36.496]  I mean, I literally am risking my life every day doing this.
[01:36:37.537 --> 01:36:46.705]  And it just... And I understand the cost, but I do it because I realize that
[01:36:47.404 --> 01:36:54.826]  Life is short and I want to stand up for the people that are weak and people that are being abused and I hate tyrants and I hate to see what the globalists are up to and the things they are doing.
[01:36:56.026 --> 01:37:00.767]  So please get Terror Storm in stores everywhere or if you want to support us, get it at InfoWars.com.
[01:37:00.787 --> 01:37:01.668]  You can already get it.
[01:37:02.428 --> 01:37:06.589]  We're already shipping it at InfoWars.com, the special edition that is out right now.
[01:37:06.889 --> 01:37:09.289]  And again, spread the word about this broadcast and what we do.
[01:37:09.529 --> 01:37:11.170]  I'm going to blitz through your calls quickly.
[01:37:11.830 --> 01:37:14.131]  Let's talk to Ted in New Jersey.
[01:37:14.511 --> 01:37:15.351]  Ted, you're on the air.
[01:37:15.411 --> 01:37:15.711]  Welcome.
[01:37:16.556 --> 01:37:17.197]  How are you doing today?
[01:37:17.237 --> 01:37:17.557]  Good, sir.
[01:37:18.878 --> 01:37:20.479]  I understand you've been at this for a while.
[01:37:20.619 --> 01:37:21.920]  I just found you about three months ago.
[01:37:22.481 --> 01:37:24.883]  I want to say good job and thanks for not giving up.
[01:37:25.263 --> 01:37:26.024]  Oh, I'll never give up.
[01:37:26.104 --> 01:37:27.125]  I'm totally obsessed with this.
[01:37:27.145 --> 01:37:27.525]  Are you kidding?
[01:37:28.586 --> 01:37:30.608]  I know there's a pack of murdering criminals running things.
[01:37:30.848 --> 01:37:32.149]  None of us are safe till we stop them.
[01:37:32.409 --> 01:37:33.330]  Till they're brought to justice.
[01:37:33.850 --> 01:37:34.251]  That's true.
[01:37:34.271 --> 01:37:37.113]  And I'm not going to listen to their propaganda that we can't fight them or defeat them.
[01:37:37.714 --> 01:37:41.617]  Then we might as well just curl up and die if we don't think that we have a hell's chance of beating them.
[01:37:42.337 --> 01:37:42.598]  Sorry.
[01:37:42.778 --> 01:37:43.058]  Go ahead.
[01:37:43.498 --> 01:37:43.999]  That's okay.
[01:37:44.039 --> 01:37:44.539]  Just settle down.
[01:37:46.238 --> 01:37:47.579]  I've got two points to make real quick.
[01:37:48.139 --> 01:37:50.520]  My sweetie is from the Lakes region in New Hampshire.
[01:37:51.121 --> 01:37:52.581]  We go back and forth there all the time.
[01:37:52.621 --> 01:37:59.685]  We were there last weekend, which would be the week after, I guess, Ed and Brown's party.
[01:37:59.885 --> 01:38:00.786]  Yes, and what did you see?
[01:38:00.806 --> 01:38:01.946]  What happened?
[01:38:02.026 --> 01:38:10.531]  Well, I asked some of the family members and friends of the family had they heard anything about the Ed and Elaine Brown saga, and they were like, oh yeah, the party.
[01:38:11.921 --> 01:38:15.963]  They covered that, and I'm like, no, what about the middle of June when they went in there to kill him?
[01:38:15.983 --> 01:38:17.424]  And they said, who went in there to kill him?
[01:38:17.444 --> 01:38:19.025]  And I said, the Federal Marshals.
[01:38:19.665 --> 01:38:20.666]  And they were just like, oh.
[01:38:20.686 --> 01:38:23.067]  So they hadn't heard anything about that.
[01:38:23.987 --> 01:38:28.209]  They'll play the party on the TV to make you think they're summoning nose at them, but they won't.
[01:38:28.269 --> 01:38:32.851]  I know, that's why I personally, but again, who am I?
[01:38:32.871 --> 01:38:33.972]  I'm not supposed to have an opinion.
[01:38:35.513 --> 01:38:37.373]  I don't know about the party.
[01:38:37.714 --> 01:38:40.455]  Overall, I guess it turned out good, thank God, but I just, I don't know.
[01:38:43.632 --> 01:38:51.676]  I had a chance to see Michael Moore when he was broadcasting a lot of CNN about his latest movie.
[01:38:51.976 --> 01:38:53.277]  I'm not a big fan of him or anything.
[01:38:53.297 --> 01:38:58.480]  But he was admitting the dust is killing the firemen and police and for that he is courageous.
[01:38:58.820 --> 01:39:05.443]  Michael Moore, our reporters talked to him about a month ago and he said 9-11 could be an inside job and Michael Moore is now coming around.
[01:39:06.004 --> 01:39:08.785]  But you wanted to comment, that video is up on Prison Planet and people want to watch it.
[01:39:09.304 --> 01:39:20.747]  Yeah, I don't know how much of it got cut or edited, but I saw it live the night it came on as I was eating my dinner, and he was flipping out on Wolf Blitzer because of how they cut stuff out that he says and changed around what he says.
[01:39:20.767 --> 01:39:22.427]  It's just... It's an amazing video clip.
[01:39:22.447 --> 01:39:24.048]  It's up on PrisonPlanet.com right now.
[01:39:24.408 --> 01:39:25.428]  Thank you so much, sir.
[01:39:26.288 --> 01:39:29.729]  Interesting to get a perspective from locals in New Hampshire when he was up there visiting.
[01:39:33.610 --> 01:39:38.651]  Let's go ahead now and talk to Clark in Canada.
[01:39:39.272 --> 01:39:40.833]  Clark, you are on the air.
[01:39:40.873 --> 01:39:41.273]  Go ahead.
[01:39:43.894 --> 01:39:44.174]  Hello?
[01:39:44.314 --> 01:39:44.734]  Yes, Clark.
[01:39:44.754 --> 01:39:44.974]  Go ahead.
[01:39:44.994 --> 01:39:46.034]  You're on the air worldwide, sir.
[01:39:47.395 --> 01:39:49.176]  Yeah, my name is Clark, actually.
[01:39:49.996 --> 01:39:51.876]  I want to ask... Clark, correct?
[01:39:51.896 --> 01:39:52.637]  Your name's Clark?
[01:39:53.657 --> 01:39:54.157]  No, Tark.
[01:39:54.317 --> 01:39:55.058]  Okay, Chark.
[01:39:55.138 --> 01:39:55.858]  Go ahead, Chark.
[01:39:57.518 --> 01:39:59.159]  I'm a Palestinian, actually.
[01:39:59.179 --> 01:39:59.799]  Yes, sir.
[01:39:59.839 --> 01:40:01.560]  Most of my life in Jeddah, Saudi Arabia.
[01:40:02.180 --> 01:40:07.502]  And earlier on, you were talking about the Arabs that own part of the Federal Reserve, probably.
[01:40:08.055 --> 01:40:10.437]  And I was wondering if you could tell me which families?
[01:40:11.498 --> 01:40:15.021]  Well, when I said own the Federal Reserve, I'm saying own the major institutions.
[01:40:15.061 --> 01:40:20.425]  They do, I believe, own some stock in the Federal Reserve, which is probably held predominantly by less than 12 families.
[01:40:21.266 --> 01:40:29.292]  But, yeah, the Saudis and that group who set up a deal with the British about 90 years ago are some of the kingpin players.
[01:40:30.073 --> 01:40:31.634]  And, I mean, that's well known.
[01:40:32.795 --> 01:40:33.576]  Like the Bin Laden?
[01:40:34.193 --> 01:40:36.875]  The Bin Ladens are a British intelligence family.
[01:40:37.135 --> 01:40:39.457]  They've been serving British intelligence for more than a hundred years.
[01:40:39.897 --> 01:40:46.722]  That's why they're one of the richest families in the Middle East and until 9-11 built all US military bases in Saudi Arabia.
[01:40:47.423 --> 01:40:53.487]  Yeah, well, my father is actually a subcontractor in Saudi Arabia and he gets a lot of contracts from the Bin Ladens.
[01:40:53.607 --> 01:40:54.308]  Oh, absolutely.
[01:40:54.328 --> 01:40:55.348]  Yeah, they air-conditioned.
[01:40:55.368 --> 01:40:56.489]  Well, I mean, you know all about it.
[01:40:56.509 --> 01:40:56.950]  Tell us about it.
[01:40:57.790 --> 01:41:01.093]  Well, right now they're building, like, cities practically in
[01:41:01.926 --> 01:41:02.347]  I think so.
[01:41:22.318 --> 01:41:25.700]  The treacherous Arabs that have sold our country.
[01:41:25.860 --> 01:41:26.540]  Well, pick one.
[01:41:26.600 --> 01:41:33.624]  I mean, pick the guy, you know, pick Haji Mubarak, pick the Royal House Assad and all the, you know, most of the princelings.
[01:41:34.564 --> 01:41:38.346]  Look at the head of Pakistan, General Perez Musharraf.
[01:41:38.406 --> 01:41:39.066]  I mean, all of them.
[01:41:39.206 --> 01:41:44.529]  I mean, if they're not under bombardment or under attack or being demonized, they're in the hip pocket of the New World Order.
[01:41:44.809 --> 01:41:46.890]  Call me back next week, sir, and we'll have more time to talk.
[01:41:47.190 --> 01:41:48.271]  I'm sorry to all the callers.
[01:41:48.291 --> 01:41:48.911]  We're out of time.
[01:41:48.971 --> 01:41:50.292]  I've got to hit this at the end of the show.
[01:41:52.325 --> 01:42:05.635]  Last week it came out that the mayor of Oklahoma City had signed on to a North American Union plan, and we have the actual document he signed on with over 100 top city leaders two years ago.
[01:42:06.435 --> 01:42:13.020]  In May of 2004, almost three years ago, Internet Archive summary report, and they pledged to create the North American Union.
[01:42:13.775 --> 01:42:18.096]  And it goes into that, talking about how they would integrate the cities under North American Union law.
[01:42:18.376 --> 01:42:20.097]  Seeming that's how far along this is.
[01:42:20.357 --> 01:42:22.197]  We got the FOIA request last year.
[01:42:22.277 --> 01:42:22.798]  This is new.
[01:42:23.318 --> 01:42:25.078]  Where they were all saying, we gotta keep it secret.
[01:42:25.118 --> 01:42:26.699]  We can't let them know global warming's fake.
[01:42:26.919 --> 01:42:27.759]  And it's all for a tax.
[01:42:27.779 --> 01:42:29.239]  We can't let them know Bush is supporting us.
[01:42:30.040 --> 01:42:31.360]  They're gonna be meeting next month.
[01:42:31.400 --> 01:42:32.620]  Jerome Corsi's going up there.
[01:42:33.641 --> 01:42:38.662]  I'm gonna have Dr. Corsi on doing live reports on the Sunday show, this show, and on the weekday show.
[01:42:39.474 --> 01:42:40.815]  But it's really going on that Sunday.
[01:42:41.256 --> 01:42:42.577]  And they've announced the U.S.
[01:42:42.697 --> 01:42:43.338]  Army will be there.
[01:42:43.378 --> 01:42:43.998]  Mainstream news.
[01:42:44.038 --> 01:42:44.799]  It's up on Prison Planet.
[01:42:45.059 --> 01:42:49.764]  And no one is allowed to protest for 18 miles around the major city in French Canada with a meeting.
[01:42:49.784 --> 01:42:53.367]  I mean, they're going to get into the city itself of over 80,000 people.
[01:42:53.528 --> 01:42:56.911]  They're going to search each car and check each passport.
[01:42:57.712 --> 01:43:00.995]  I mean, a literal Nazi-style, Russian-style control grid.
[01:43:01.914 --> 01:43:11.765]  Well, Bush and the new Canadian Prime Minister and the new Mexican President and others called Iran, all meet up there and it's a secret meeting for the NAU.
[01:43:12.165 --> 01:43:15.409]  It is a North American Union meeting and you're not allowed in the city!
[01:43:16.350 --> 01:43:22.696]  The press was able beforehand, mainstream news was able to get hotel rooms and groups were able to get
[01:43:24.658 --> 01:43:27.342]  I mean, folks, that's Russia!
[01:43:27.382 --> 01:43:28.923]  China isn't that bad right now!
[01:43:29.003 --> 01:43:30.225]  I mean, how is this freedom?
[01:43:30.265 --> 01:43:32.287]  Number one, they're engaged in treason, selling out our countries.
[01:43:45.974 --> 01:43:50.338]  And getting rid of our Bill of Rights and Constitution and supplanting it with foreign tribunals, which they control.
[01:43:50.778 --> 01:43:55.222]  But then they say you don't have any rights to even come into the city and cover it or protest it.
[01:43:55.242 --> 01:43:56.343]  But media is not even allowed.
[01:43:56.603 --> 01:43:58.685]  Now in cities are zones.
[01:43:59.485 --> 01:44:03.569]  See, first it's, oh, a free speech zone, and then, oh, you can't even be in the city, and then, oh, we're going to search everyone.
[01:44:03.829 --> 01:44:04.970]  I mean, folks, this is
[01:44:05.586 --> 01:44:09.629]  If I wasn't finishing Endgame right now, I already got kidnapped by these people up in Canada when I flied in for Bilderberg.
[01:44:09.829 --> 01:44:13.872]  They said, you're here for Bilderberg, we're going to detain you, we're going to arrest you, you may go to prison here.
[01:44:13.892 --> 01:44:15.833]  And I said, I'm American, I'm a media.
[01:44:15.874 --> 01:44:17.515]  And they said, you are not the media.
[01:44:17.535 --> 01:44:19.436]  We didn't actually have French accents, we didn't have to know.
[01:44:19.456 --> 01:44:20.797]  You piece of trash!
[01:44:21.317 --> 01:44:21.878]  Here's another one.
[01:44:21.938 --> 01:44:24.260]  Parliament's not voters to ratify a new EU treaty.
[01:44:24.540 --> 01:44:25.140]  Secret deal.
[01:44:25.200 --> 01:44:25.941]  London Telegraph.
[01:44:26.441 --> 01:44:27.762]  The new British Prime Minister.
[01:44:27.862 --> 01:44:29.323]  EU fraud exposed by letter.
[01:44:29.543 --> 01:44:33.006]  He wrote a letter to the head of the EU saying, quote,
[01:44:33.982 --> 01:44:37.049]  We have to keep the advances secret from the public.
[01:44:37.771 --> 01:44:40.818]  We can't let them know that we're bringing England in.
[01:44:41.644 --> 01:44:42.184]  God bless you!
[01:44:42.504 --> 01:44:43.405]  Hi, Ted Anderson here.
[01:44:43.425 --> 01:44:50.568]  I'm happy to announce that the audience has increased over 200% this year, and our advertisers have sent testimonials complimenting the responsiveness.
[01:44:50.828 --> 01:44:53.729]  Sponsorship is critical at both local and national levels.
[01:44:53.929 --> 01:44:59.572]  If you have a business, product, or message that could benefit from this broadcast locally, call the station you're listening to.
[01:44:59.832 --> 01:45:02.333]  For national exposure, call 877-996-4327.
[01:45:04.274 --> 01:45:08.716]  Become a part of the Genesis team by calling your local station, or call the national line at 877-996-4327.
[01:45:11.237 --> 01:45:11.649]  Two-seven.
[01:45:13.920 --> 01:45:14.940]  Looking for profits?
[01:45:15.000 --> 01:45:16.621]  Looking for safety and security?
[01:45:16.641 --> 01:45:19.742]  The $10 Olympic commemorative gold coin offers both.
[01:45:19.982 --> 01:45:27.566]  This low mintage collector coin with a total series mintage under $600,000 has sold at four times its current price.
[01:45:27.606 --> 01:45:31.327]  Falling dollar values and inflation make this likely to happen again.
[01:45:31.367 --> 01:45:33.128]  Secure your position today.
[01:45:33.188 --> 01:45:34.429]  Call Midas Resources at 1-800-686-2237.
[01:45:34.449 --> 01:45:34.709]  That's 1-800-686-2237.
[01:45:42.928 --> 01:45:43.200]  Yeah, bro.
