[00:00:00.409 --> 00:00:01.250]  Find out right now!
[00:22:38.775 --> 00:22:43.697]  And did you know that you can have greater exposure to these chemicals by taking hot showers than when you drink the water?
[00:22:43.978 --> 00:22:48.320]  That's because many chemicals are inhaled when they evaporate, and others are absorbed through the skin.
[00:22:48.620 --> 00:22:57.525]  The KDF shower filter is designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus in your shower.
[00:22:57.745 --> 00:23:01.347]  The media is non-toxic, environmentally sound, and is recyclable.
[00:23:01.647 --> 00:23:06.675]  The KDF shower filter will typically last 10,000 gallons or one year, whichever comes first.
[00:23:06.975 --> 00:23:13.666]  Hospitals, restaurants, and water treatment facilities use this media to reduce chlorine, iron, heavy metals, and bacteria.
[00:23:14.184 --> 00:23:14.825]  What about you?
[00:23:15.486 --> 00:23:20.852]  Order your KDF shower filter, normally $49, for our special price of only $35, a $14 savings.
[00:23:20.892 --> 00:23:22.053]  Call now to order at 1-888-803-4438.
[00:23:22.073 --> 00:23:23.955]  Order today and save $14 by calling 1-888-803-4438.
[00:23:35.558 --> 00:23:36.558]  How are you feeling today?
[00:23:36.779 --> 00:23:37.259]  Why ask?
[00:23:37.299 --> 00:23:43.481]  Because if you have health challenges, then reading our free e-booklet about the most amazing discovery of our time is crucial.
[00:23:43.741 --> 00:23:48.203]  The booklet is about an amazing fruit from Southeast Asia they call Mangosteen.
[00:23:48.503 --> 00:23:54.185]  It's a centuries-old medicinal fruit whose time has come, and it has amassed 40 years of published research.
[00:23:54.485 --> 00:23:59.570]  We have information and testimonials from all over the world about the health potential of this amazing fruit.
[00:23:59.791 --> 00:24:06.338]  The powerful botanical has contributed to the well-being of millions of people the world over with health concerns just like yours.
[00:24:06.658 --> 00:24:09.821]  You can have this 22-page e-booklet absolutely free.
[00:24:10.002 --> 00:24:14.146]  We'll also offer you a website with links to actual testimonials and product information.
[00:24:14.386 --> 00:24:16.547]  Could this fruit help you in your quest for total health?
[00:24:16.847 --> 00:24:24.629]  Find out why mangosteen is known as the queen of all fruits and why it's fast becoming the best-selling wellness product ever brought to the market.
[00:24:24.969 --> 00:24:26.489]  Your health is in your hands.
[00:24:26.769 --> 00:24:27.889]  Do something about it today.
[00:24:27.909 --> 00:24:28.109]  Call 800-658-0597.
[00:24:28.229 --> 00:24:28.709]  Again, that's 800-658-0597.
[00:24:53.808 --> 00:24:57.391]  Oh yeah!
[00:24:57.471 --> 00:24:58.612]  Welcome back!
[00:25:19.930 --> 00:25:21.671]  Glad that you have decided to join us.
[00:25:21.731 --> 00:25:25.694]  Okay, I'll get more into the First Amendment in the next segment, but we're going to do an article at PrisonPlanet.com.
[00:25:26.015 --> 00:25:27.195]  There's so many other examples.
[00:25:28.036 --> 00:25:34.781]  Remember the guy at the shopping mall with the Peace on Earth shirt, and they think it's an anti-war shirt, so they arrest the city attorney?
[00:25:36.042 --> 00:25:38.364]  I mean, that's the mindset, but they could argue that in a mall.
[00:25:38.884 --> 00:25:44.268]  You know, well, this is, you know, we can say what's in here and what's not, but to see the pleasure
[00:25:44.844 --> 00:25:45.445]  We're good to go.
[00:26:05.246 --> 00:26:06.767]  The truth is, the borders are wide open.
[00:26:06.787 --> 00:26:10.590]  The truth is, they're poisoning the food and water supply and genetically engineering the entire biosphere.
[00:26:10.990 --> 00:26:12.592]  The truth is, they're setting up world government.
[00:26:12.872 --> 00:26:14.213]  They're launching criminal wars.
[00:26:14.813 --> 00:26:17.015]  And we're in deep, deep, deep, deep trouble.
[00:26:18.616 --> 00:26:21.078]  Alright, let me get into the financial news here.
[00:26:21.358 --> 00:26:23.080]  Yesterday I said I'd get into weather control news.
[00:26:23.100 --> 00:26:23.540]  I never did it.
[00:26:23.680 --> 00:26:24.621]  I will cover that too.
[00:26:24.641 --> 00:26:29.244]  They actually talk about chemtrails in the Wall Street Journal and say it's real.
[00:26:30.946 --> 00:26:32.287]  Yeah, I never got to that yesterday.
[00:26:33.632 --> 00:26:34.933]  It's up on Present Planet if you want it.
[00:26:35.974 --> 00:26:37.055]  But let me get into this first.
[00:26:39.698 --> 00:26:56.053]  I am so busy fighting the New World Order and dealing with harassers and you know, just the regular daily stuff that goes on around here, that I haven't even had time to even try to position my children's college funds, which I knew would never even be there anyway, so what's the point, into something safer.
[00:26:56.093 --> 00:26:59.396]  So the last few years my savings has been devalued by about half.
[00:27:01.286 --> 00:27:04.048]  People wonder why the stock market is at a record level yesterday.
[00:27:04.508 --> 00:27:08.511]  Well, that's because the dollar has been devalued by half, so it takes double the dollars to chase it.
[00:27:09.132 --> 00:27:12.855]  People tell me, are my stock portfolios up 30% in the last two years?
[00:27:13.535 --> 00:27:14.876]  And I'm like, yes.
[00:27:16.097 --> 00:27:16.297]  And?
[00:27:16.417 --> 00:27:17.718]  Did you know that's a net loss?
[00:27:18.178 --> 00:27:19.840]  But you can't explain it to them.
[00:27:20.500 --> 00:27:22.302]  They don't want to be given the bad news.
[00:27:22.862 --> 00:27:29.667]  Now, if we got the news, we could probably rectify this and turn this around and make the White House change policies to try to sure up the dollar.
[00:27:30.518 --> 00:27:34.621]  For four years, the White House has had a public policy to drive down the dollar.
[00:27:35.162 --> 00:27:36.103]  The agreements have been made.
[00:27:36.123 --> 00:27:46.611]  It's been announced at Davos four years ago that there has been a decision for a, quote, slow slide of the dollar to about 30 percent, or maybe even lower, of its original value in 2000.
[00:27:48.052 --> 00:27:53.997]  Ladies and gentlemen, this is so catastrophic, I... Thank God I don't care that much about money.
[00:27:54.417 --> 00:27:58.020]  I mean, this money-worshiping society, the general public, if they knew
[00:27:58.692 --> 00:27:59.392]  Because they don't.
[00:27:59.772 --> 00:28:01.893]  I've been on airplanes trying to talk to businessmen about this.
[00:28:02.293 --> 00:28:05.614]  They have, again, a built-in aversion to reality.
[00:28:05.634 --> 00:28:10.995]  And anything threatening, yuppies make the decision to just claim they know about it or put some spin on it.
[00:28:11.295 --> 00:28:12.035]  You know what I'm talking about.
[00:28:12.055 --> 00:28:12.815]  You know how people do that.
[00:28:13.115 --> 00:28:14.776]  I'm like, hey, you know, the dollar is plunging right now.
[00:28:14.836 --> 00:28:15.576]  It's all by design.
[00:28:15.976 --> 00:28:17.336]  Oh, it's by design, huh?
[00:28:17.596 --> 00:28:20.337]  Well, listen, you know what it means to have a currency being devaluated?
[00:28:21.017 --> 00:28:21.437]  Huh?
[00:28:21.497 --> 00:28:23.298]  Well, not all I know is my stocks are up.
[00:28:23.639 --> 00:28:26.540]  No, listen, it's being done by design to get rid of the middle class.
[00:28:26.760 --> 00:28:32.463]  And, of course, I said it a little bit better than that when I'm talking to somebody, but they just don't know.
[00:28:32.483 --> 00:28:33.784]  They're just not aware.
[00:28:35.365 --> 00:28:38.646]  Here is AP, just out in the last few hours.
[00:28:38.907 --> 00:28:41.288]  And, by the way, since this came out, it's plunged even further.
[00:28:42.789 --> 00:28:45.150]  Yeah, it's not slowly dropping now, ladies and gentlemen.
[00:28:45.230 --> 00:28:46.751]  It is in absolute free fall.
[00:28:46.971 --> 00:28:48.952]  We're talking dropping a cent a day now.
[00:28:49.899 --> 00:28:55.586]  I mean, we are in absolute hair on fire plunge mode right now.
[00:28:56.627 --> 00:28:59.130]  You ever wanted to know what it felt like to plunge into a depression?
[00:28:59.190 --> 00:29:00.972]  You're now feeling it.
[00:29:02.113 --> 00:29:05.377]  But the mind control is so great, the people don't even know!
[00:29:06.152 --> 00:29:20.480]  In a way, that's almost good, because they just keep going on and operating as if it, you know, in the short term, I'm kind of going, well, at least, in a way, I'm going, well, at least they don't know, so it isn't a total plunge, but when they do find out, it'll be ten times worse, so then I actually want to warn people.
[00:29:20.700 --> 00:29:21.361]  You know what I mean?
[00:29:22.261 --> 00:29:25.623]  It's like, I've just never seen anything like it.
[00:29:25.683 --> 00:29:27.024]  I'm actually speechless right now.
[00:29:27.643 --> 00:29:30.464]  And I've talked to people in the airport, flying out to L.A., flying back.
[00:29:30.504 --> 00:29:33.005]  I've talked to businessmen, and I'd say, uh, hey, did you hear?
[00:29:33.025 --> 00:29:35.066]  Because I'd see them read the newspaper, and it'd say, dollar dropping.
[00:29:35.106 --> 00:29:38.728]  And I saw that, like, twice with the Wall Street Journal, another time with the USA Today.
[00:29:39.348 --> 00:29:40.688]  And I said, hey, you know, the dollar's really dropping.
[00:29:40.989 --> 00:29:41.889]  And I knew what they'd say.
[00:29:42.189 --> 00:29:44.470]  They'd say, yeah, but that's good for manufacturing.
[00:29:45.931 --> 00:29:48.372]  And they all have can't, because they've all been reading the same propaganda.
[00:29:48.792 --> 00:29:50.612]  They're telling people it's good in the newspaper.
[00:29:51.433 --> 00:29:52.473]  And I'm like, no, no, no, no, no.
[00:29:52.493 --> 00:29:54.154]  You notice that in the drop in the last
[00:29:54.784 --> 00:29:58.725]  You know, four years in the dollar, that it actually hasn't helped manufacturing.
[00:29:59.085 --> 00:30:02.407]  And they go, yeah, I guess, and they just turn back to their newspaper.
[00:30:02.427 --> 00:30:05.548]  So I'm going to briefly get to this, then to Ted Pike.
[00:30:05.568 --> 00:30:07.788]  Go ahead and get Ted on, but I'm going to cover this when we get back.
[00:30:08.228 --> 00:30:10.649]  Euro raises to record high versus the dollar.
[00:30:11.009 --> 00:30:12.390]  It's never been this high.
[00:30:13.670 --> 00:30:16.311]  It is now at 136.82.
[00:30:16.411 --> 00:30:19.792]  Ladies and gentlemen, it was trading at 80 cents against the dollar in 2000.
[00:30:19.972 --> 00:30:21.913]  This is unprecedented.
[00:30:25.726 --> 00:30:26.626]  We're on the march.
[00:30:27.126 --> 00:30:28.727]  The Empire's on the run.
[00:30:29.647 --> 00:30:32.428]  Alex Jones and the GCN Radio Network.
[00:30:35.389 --> 00:30:40.311]  The disciples asked Jesus in Matthew 24, What shall be the signs of thy coming and the end of the world?
[00:30:40.651 --> 00:30:42.531]  You shall hear of wars and rumors of wars.
[00:30:42.731 --> 00:30:45.772]  For nation shall rise against nation and kingdom against kingdom.
[00:30:45.952 --> 00:30:49.093]  And there shall be famines, disease, and earthquakes in many places.
[00:30:49.393 --> 00:30:51.254]  We are living in this time of Earth's history.
[00:30:51.514 --> 00:30:55.217]  Many people are trying to understand the climactic world events in light of human wisdom.
[00:30:55.497 --> 00:30:58.159]  But without the wisdom of God, this is impossible.
[00:30:58.779 --> 00:31:03.042]  2 Peter says, We have a more sure word of prophecy, and you do well if you take heed.
[00:31:03.282 --> 00:31:07.525]  But first know this, that no prophecy of the scripture is of any private interpretation.
[00:31:07.965 --> 00:31:12.308]  The Bible says, we'd like you to receive this new offer, Packet B, The Unholy Alliance.
[00:31:12.608 --> 00:31:16.871]  These materials document the global leaders, political and religious, behind the scenes.
[00:31:17.191 --> 00:31:23.055]  You will receive information regarding America in prophecy, tyrants and wars, the new world order, and much more.
[00:31:23.375 --> 00:31:25.796]  As always, these materials are shipped to you at no charge.
[00:31:26.017 --> 00:31:26.537]  Please call 1-888-211-1715.
[00:31:26.577 --> 00:31:27.618]  That's 1-888-211-1715, and ask for Packet B.
[00:31:35.763 --> 00:31:38.184]  David J. Smith for Newswatch Magazine.
[00:31:38.804 --> 00:31:43.766]  Are radical Islamic nations seeking to gain control of the Security Council of the United Nations?
[00:31:44.426 --> 00:31:46.247]  What would be their purpose for doing so?
[00:31:46.827 --> 00:31:51.309]  For a one-year free subscription to Newswatch Magazine, just call our toll-free number 1-800-516-8736.
[00:31:51.329 --> 00:31:51.689]  That's 1-800-516-8736.
[00:31:51.709 --> 00:31:51.869]  Call now.
[00:32:05.752 --> 00:32:08.194]  David J. Smith for Newswatch Magazine.
[00:32:08.674 --> 00:32:12.536]  Did you know that the prophecies of the Bible are far in advance of today's news?
[00:32:13.137 --> 00:32:16.339]  It discusses a coming economic system called the Mark of the Beast.
[00:32:17.119 --> 00:32:22.282]  You can receive a one-year free subscription to Newswatch Magazine by calling our toll-free number 1-800-516-8736.
[00:32:22.763 --> 00:32:23.263]  That's 1-800-516-8736.
[00:32:30.094 --> 00:32:30.734]  5-1-6-8-7-3-6.
[00:32:31.395 --> 00:32:34.796]  Call now.
[00:32:35.356 --> 00:32:37.197]  Summer is once again just around the corner.
[00:32:37.597 --> 00:32:39.858]  And as usual, so are higher gas prices.
[00:32:40.298 --> 00:32:43.479]  This year, stop taking it on the chin and start fighting back.
[00:32:43.939 --> 00:32:52.003]  Ethos FR, a product tested and found worthy by NBC and Fox News, can save you up to 19% on fuel and reduce emissions by up to 30%.
