[00:00:00.983 --> 00:00:02.564]  You have the power.
[00:24:50.513 --> 00:24:59.058]  Somebody said he came from New Orleans, where he got in a fight over a Cajun queen and a crashing blow from a huge right-hand St.
[00:24:59.138 --> 00:25:02.220]  Louisiana fella to the promised land of Big John.
[00:25:02.927 --> 00:25:03.527]  Welcome back!
[00:25:04.808 --> 00:25:13.373]  Alright, I'm going to finish up on the censorship issue.
[00:25:16.055 --> 00:25:19.677]  You go up to Infowars.com, PrisonPlanet.com, you can read this article.
[00:25:19.737 --> 00:25:21.438]  MySpace censors anti-war websites.
[00:25:21.738 --> 00:25:24.520]  PrisonPlanet blocked this model of government regulated internet too.
[00:25:24.920 --> 00:25:25.761]  Gets a dry run.
[00:25:26.593 --> 00:25:32.674]  It's very important to understand how they do this, but basically no one's allowed to send out the name PrisonPlanet.com on MySpace.
[00:25:33.374 --> 00:25:37.295]  Or you've got to trick it and put a space between the dot and the com and things like that.
[00:25:39.135 --> 00:25:44.756]  But this is an indicator of the effect that we're having and how successful we're getting against these people.
[00:25:46.657 --> 00:25:50.417]  Always before, and I know most of you know this, but we've got to get the good news out to people.
[00:25:51.397 --> 00:25:53.738]  We should do an article about this on PrisonPlanet.org.
[00:25:53.918 --> 00:25:54.618]  Maybe Jones reported.
[00:25:56.247 --> 00:26:04.849]  Always before, and I've been watching elections since I was a little kid, and I've studied elections before that, you'd have one party with 55-60% of support, and the other party with 40-45%.
[00:26:04.929 --> 00:26:08.370]  One party would be in, one party would be out.
[00:26:08.631 --> 00:26:10.111]  People really thought there was a difference.
[00:26:10.131 --> 00:26:11.371]  They thought there was a choice.
[00:26:11.691 --> 00:26:12.972]  Lesser of two evils, at least.
[00:26:14.232 --> 00:26:19.774]  For the first time ever, in the last 6-7 years, they started getting down to 20-30% approval ratings.
[00:26:20.314 --> 00:26:22.955]  Then down to 15, then down to 12, then down to 10.
[00:26:23.495 --> 00:26:24.635]  And that's Gallup polls!
[00:26:25.535 --> 00:26:27.176]  Which is generally establishment leaning.
[00:26:29.338 --> 00:26:33.862]  10% approve of the job Congress is doing on every major issue.
[00:26:33.882 --> 00:26:33.862]  10%!
[00:26:38.465 --> 00:26:42.689]  Okay, the government has 10% approval.
[00:26:43.209 --> 00:26:44.550]  And it's going to go down further.
[00:26:44.850 --> 00:26:46.331]  And there's nothing you can do.
[00:26:46.612 --> 00:26:48.213]  You can stage another terror attack.
[00:26:49.406 --> 00:26:52.168]  For our own good, so we unify as a country.
[00:26:52.488 --> 00:26:55.330]  Like you say in your neocon documents, yeah, we know it's for your good.
[00:26:56.411 --> 00:26:57.652]  Your children's future, not ours.
[00:26:58.752 --> 00:26:59.713]  Set up your world government.
[00:27:00.273 --> 00:27:01.234]  To wage war on the people.
[00:27:02.088 --> 00:27:04.029]  You're the New World Order that's destroying our country.
[00:27:04.249 --> 00:27:05.309]  Again, it's a simple equation.
[00:27:05.589 --> 00:27:10.871]  The neocons, their controllers, the federal government is destroying our sovereignty, merging us into a global government.
[00:27:11.311 --> 00:27:13.212]  A hostile global corporate takeover.
[00:27:13.452 --> 00:27:14.552]  They're not our friends.
[00:27:14.752 --> 00:27:18.214]  They don't care about the Islamo-fascists like they parrot all day.
[00:27:18.254 --> 00:27:20.174]  In fact, they radicalize them.
[00:27:20.194 --> 00:27:21.715]  The history's plain on that.
[00:27:24.696 --> 00:27:31.018]  But to finish up, they are losing.
[00:27:33.769 --> 00:27:39.291]  Newspaper circulation in the last decade is now down more than 65% on average.
[00:27:41.352 --> 00:27:45.554]  It's dropping by as much as 10% a year.
[00:27:47.375 --> 00:27:53.157]  Last year, most newspapers, you can go pull the numbers up, it was something like 6 point something percent they dropped that year.
[00:27:54.357 --> 00:27:56.598]  They are plunging downwards.
[00:27:57.819 --> 00:28:00.540]  Television, even cable viewership is dropping.
[00:28:02.788 --> 00:28:03.468]  And what's growing?
[00:28:03.528 --> 00:28:04.429]  Alternative news.
[00:28:04.989 --> 00:28:05.750]  It's exploding.
[00:28:07.210 --> 00:28:08.731]  It's even supplanting porn.
[00:28:09.552 --> 00:28:26.421]  You can do alternative news tracks on Google and some of the tools they've got, and then do it, type in, you know, pornography next to it, and you can see that some days, alternative news is defeating pornography, which no one ever thought could be supplanted as the dominant force on the web.
[00:28:29.562 --> 00:28:30.303]  Hence the quote,
[00:28:33.228 --> 00:28:34.548]  We're surpassing porn.
[00:28:34.908 --> 00:28:36.269]  People grab that quote of mine.
[00:28:36.289 --> 00:28:36.969]  It's all over the web.
[00:28:37.509 --> 00:28:38.509]  People go, what does that mean?
[00:28:38.789 --> 00:28:39.289]  We are!
[00:28:42.670 --> 00:28:44.050]  So, that's what's happening.
[00:28:44.310 --> 00:28:49.052]  The enemies try to put background noise, disinfo, into the alternative movement, alternative news.
[00:28:49.092 --> 00:28:51.072]  They try to put infighting, confusion.
[00:28:52.472 --> 00:28:57.493]  But it doesn't work because people have developed a palate, a taste for what's real.
[00:28:57.754 --> 00:28:58.814]  They have instincts.
[00:28:58.914 --> 00:28:59.914]  They have discernment.
[00:29:02.333 --> 00:29:10.698]  They want news and information, they want analysis, they want investigative reporting, and they're getting it from a growing group of activist news sites.
[00:29:14.440 --> 00:29:28.167]  And men and women, black, white, Hispanic, old, young, Canadian, German, Chinese, American, Mexican, it doesn't matter, all over the world, Chilean, are going on the web every day and starting their own blogs, their own sites, and they're good people.
[00:29:28.768 --> 00:29:31.029]  And they know they're good, and they know they're taking action.
[00:29:33.078 --> 00:29:34.199]  And you're taking over the web.
[00:29:35.279 --> 00:29:37.840]  So they can target me all day long and try to knock us down.
[00:29:38.341 --> 00:29:42.623]  But they can't stop you from starting your own news sites, your own video blogs.
[00:29:43.943 --> 00:29:44.664]  That's what we need.
[00:29:46.765 --> 00:29:47.485]  That's what we need.
[00:29:48.406 --> 00:29:54.308]  We're gonna come back, get in the bush behind the Clintons, mainstream news, and a lot more, the economy, you name it.
[00:29:56.329 --> 00:29:57.250]  We're on the march.
[00:29:57.710 --> 00:29:59.231]  The empire's on the run.
[00:30:00.243 --> 00:30:03.006]  Alex Jones and the GCN Radio Network.
[00:30:05.389 --> 00:30:06.930]  Hi, this is Brother Michael Dimon.
[00:30:07.210 --> 00:30:12.736]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[00:30:13.197 --> 00:30:21.145]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[00:30:21.625 --> 00:30:29.227]  The package contains six DVDs that contain ten different programs, two books that combine to over a thousand pages and other information.
[00:30:29.507 --> 00:30:32.648]  Order now at our website mostholyfamilymonastery.com.
[00:30:32.848 --> 00:30:36.829]  That's mostholyfamilymonastery.com.
[00:30:37.089 --> 00:30:41.990]  The last word monastery is spelled M-O-N-A-S-T-E-R-Y or call us at 1-800-275-1126.
[00:30:45.191 --> 00:30:49.833]  That's 1-800-275-1126 or mail in your order to us at 4425 Schneider Road, Fillmore, NY 14735.
[00:30:49.913 --> 00:30:53.854]  The total cost for this massive package of information is only $10.
[00:30:53.894 --> 00:30:55.675]  $15 for UPS ground or $30 outside the U.S.
[00:31:05.191 --> 00:31:13.255]  Hi, this is Jeff Rentz, and if you're interested in suppressed natural cures and rare exotic remedies, this may be the most important message you'll hear for a long time.
[00:31:13.635 --> 00:31:22.939]  There's an opportunity right now for a limited number of listeners to acquire an amazing, blacklisted, naturally occurring compound with very unusual ionic properties.
[00:31:23.299 --> 00:31:27.621]  In fact, it's considered the single most important remedy in all of Ayurvedic medicine.
[00:31:28.121 --> 00:31:40.207]  Medical studies have been conducted abroad on the effects this rare mineral-like compound has on energy, diabetes, tumors, ulcers, memory and brain function, not to mention reproductive health, exercise recovery and arthritis.
[00:31:40.507 --> 00:31:45.369]  Because of the rules governing nutritional supplements in this country, no health or healing claims can be made.
[00:31:45.809 --> 00:31:48.351]  However, it's still quite legal to own this compound.
[00:31:48.391 --> 00:31:49.152]  And the best part?
[00:31:49.552 --> 00:31:51.054]  My listeners pay nothing down.
[00:31:51.114 --> 00:31:53.516]  Simply go to blacklistedherb.com.
[00:31:53.536 --> 00:31:54.897]  That's blacklistedherb.com.
[00:31:55.037 --> 00:31:55.558]  Or call 815-259-4552.
[00:31:55.838 --> 00:31:56.358]  That's 815-259-4552 for details.
[00:32:04.788 --> 00:32:05.949]  I'm Dr. Bill Deagle, MD.
[00:32:05.969 --> 00:32:08.370]  I'm the Nutrimedical Report here on Genesis.
[00:32:08.490 --> 00:32:11.472]  Allicin, a natural antibiotic from Allomax Nutraceuticals U.S.
[00:32:11.532 --> 00:32:12.192]  is a real thing.
[00:32:12.292 --> 00:32:19.156]  This amazing molecule is a stabilized antimicrobial antipathogenic killer from fresh, never before available garlic.
[00:32:19.296 --> 00:32:24.559]  Allicin molecule is biologically active against all bacterial pathogens, viruses, fungi, parasites,
[00:32:24.599 --> 00:32:25.480]  We're good to go!
[00:32:51.562 --> 00:32:54.347]  Secure online ordering is available at Nutramedical.com or call 888-212-8871.
[00:32:54.427 --> 00:32:57.652]  That number again, 888-212-8871 for the most powerful natural antimicrobial available.
[00:33:24.421 --> 00:33:26.121]  Monday through Friday, 11 a.m.
[00:33:26.141 --> 00:33:26.901]  until 2 p.m.
[00:33:27.081 --> 00:33:28.182]  Central Standard Time.
[00:33:28.562 --> 00:33:29.082]  All right.
[00:33:29.102 --> 00:33:31.702]  Let's go ahead and get into this news.
[00:33:48.683 --> 00:33:49.684]  Set the censorship.
[00:33:50.064 --> 00:33:54.807]  MySpace publicly admitting that they have banned PrisonPlanet.com from being promoted on the web.
[00:33:56.568 --> 00:33:58.349]  On the, what, fifth biggest website in the world?
[00:34:01.271 --> 00:34:07.996]  Let me go ahead now and get into Bush and the fake news.
[00:34:12.038 --> 00:34:13.879]  Examiner exclusive.
[00:34:14.480 --> 00:34:16.301]  Mainline newspaper.
[00:34:17.094 --> 00:34:20.956]  Bush quietly advising Hillary Clinton and top Democrats.
[00:34:21.016 --> 00:34:23.257]  Now, before I get into this, let me just recap.
[00:34:26.059 --> 00:34:45.869]  What I would talk about, and when former CIA officers, very credible individuals, would talk about how they were at MENA, and how the Bushes were involved, and how the Clintons were involved, and how the cocaine was being flown in and out,
[00:34:47.154 --> 00:34:52.176]  And then you go, and that's covered in Clinton, Bush, and the CIA.
[00:34:52.196 --> 00:35:07.100]  And then you go and you learn that Clinton was recruited as a Rhodes Scholar, which is an open British intelligence recruiting arm, and that he was then brought into the CIA when Bush was at the CIA.
[00:35:07.621 --> 00:35:10.662]  Then you find out that Clinton had all these intelligence connections.
[00:35:10.702 --> 00:35:11.982]  You learn that they met
[00:35:13.279 --> 00:35:20.282]  11 times before Clinton even got in the race, and then had meetings during the race.
[00:35:21.942 --> 00:35:23.183]  You find out that Bush Sr.
[00:35:23.203 --> 00:35:24.503]  didn't even really campaign.
[00:35:24.523 --> 00:35:29.165]  You see, Bush knew that he had raised taxes, he'd launched the war, he'd done all these things.
[00:35:29.485 --> 00:35:30.425]  He was unpopular.
[00:35:30.685 --> 00:35:33.586]  He had to pass the baton to Clinton and then carry it down the field.
[00:35:33.606 --> 00:35:34.387]  They're on the same team.
[00:35:36.127 --> 00:35:37.928]  And there are hundreds of pieces of other evidence
[00:35:39.927 --> 00:35:56.714]  But then you expand out on that, the fact that Bush Senior described himself in the seventies as a Rockefeller Republican, a top officer of the Rockefeller crime syndicate, going to China, getting the one-child policy put in.
[00:35:56.794 --> 00:36:01.276]  He makes himself under Nixon, ambassador to the UN, after ambassador to China.
[00:36:04.178 --> 00:36:05.778]  I mean, this is a Rockefeller boy, 110%.
[00:36:10.774 --> 00:36:13.417]  Describing himself as a Rockefeller Republican.
[00:36:13.437 --> 00:36:19.242]  And then you have Clinton, when he gave the Medal of Freedom back in, what, 1999 to David Rockefeller.
[00:36:20.343 --> 00:36:25.588]  And he's there saying there were only two people in 1968 that thought I could be President.
