[00:00:06.503 --> 00:00:07.383]  You found it.
[00:24:37.321 --> 00:24:37.742]  Look at this.
[00:24:37.842 --> 00:24:39.623]  Oh, look what we're going to have companies bid on.
[00:24:39.643 --> 00:24:43.786]  This system that DARPA developed for communications or medicine or you name it.
[00:24:46.028 --> 00:24:52.573]  Trump's like, we're not going to sit here and balance the power with everybody and only roll out our 20-year-old, 30-year-old equipment, 40-year-old stuff.
[00:24:52.953 --> 00:24:54.895]  We're going to roll out the secret weapons.
[00:24:55.762 --> 00:24:58.143]  We're gonna let everybody know we're completely, absolutely dominant.
[00:24:58.283 --> 00:24:59.783]  There's a breakaway civilization.
[00:24:59.983 --> 00:25:01.744]  The Russians know it in horror.
[00:25:02.504 --> 00:25:03.104]  And they're smart.
[00:25:03.484 --> 00:25:04.584]  They've got a lot of advanced stuff.
[00:25:05.164 --> 00:25:08.405]  But they know the magic sparks in this country, ladies and gentlemen.
[00:25:09.846 --> 00:25:11.646]  The Promethean fire fell here.
[00:25:13.366 --> 00:25:15.607]  And that's the truth.
[00:25:16.227 --> 00:25:18.368]  So they want, I mean, that's why the elites are on such power trips.
[00:25:18.808 --> 00:25:21.128]  Because they're just trying to organize, control, and dominate.
[00:25:21.188 --> 00:25:23.429]  And instead of just letting humanity fly.
[00:25:24.861 --> 00:25:25.321]  It's hellish!
[00:25:26.381 --> 00:25:52.670]  They're creating a prison planet, and... You've got a bunch of bullied liberals into a cult, into an orthodoxy, that they have to be anti-family, anti-man, and repeat whatever Rachel Maddow says, and look like Rachel Maddow, and not be a woman, not be powerful in your office as a woman, not be powerful in your office as a man, not be powerful in your office as a worker, a striver, a builder.
[00:25:55.094 --> 00:25:56.735]  They don't want you to ever have a human office.
[00:25:57.535 --> 00:25:58.596]  So then you're going to be fulfilled.
[00:25:59.056 --> 00:26:07.000]  They want to keep you unfulfilled so they can destroy you and make sure you fail, because if you spread your wings, it's over for everything they stand for.
[00:26:11.003 --> 00:26:22.269]  And Trump wants to destroy them, and in their own CIA publications that are public, but not for mass distribution, like Public Affairs and Foreign Affairs and others, they openly
[00:26:23.306 --> 00:26:25.608]  Say, oh my god, it's all real.
[00:26:25.648 --> 00:26:29.050]  He's going to defeat all of us, empower humanity, create incredible wealth.
[00:26:29.371 --> 00:26:30.151]  What are we going to do?
[00:26:30.231 --> 00:26:31.632]  Our whole system is going to come down.
[00:26:32.032 --> 00:26:39.898]  And then they just told Russia and China and everybody else, you better fight as hard as you can because he's about to start moving to distribute the advanced technology to the public.
[00:26:40.238 --> 00:26:42.860]  And if you want to know the big secret about Trump, that's it.
[00:26:44.402 --> 00:26:47.083]  That's the big, super secret thing, okay?
[00:26:48.024 --> 00:26:56.191]  And Trump's even more pissed now that what he'd already been told and knew about is completely true and more, and it's just all the horrible things they've done.
[00:26:56.211 --> 00:27:00.896]  They're like, sure, your family will be able to live and not die of cancer from what we've done in these laboratories.
[00:27:00.916 --> 00:27:02.777]  And he's like, but it's horrible.
[00:27:02.837 --> 00:27:03.718]  It's an abomination.
[00:27:03.938 --> 00:27:04.539]  It's selfish.
[00:27:04.759 --> 00:27:11.806]  We'll never end up transcending if we do this and have these huge underground workshops of humanoids and all the rest of this crap.
[00:27:11.906 --> 00:27:14.428]  What the hell are you doing?
[00:27:20.387 --> 00:27:22.307]  That's why Trump now doesn't even care.
[00:27:22.367 --> 00:27:23.328]  It's beyond confidence.
[00:27:24.148 --> 00:27:25.748]  He doesn't care what they do, what they say.
[00:27:25.788 --> 00:27:27.668]  He realizes they're a bunch of bullied slaves.
[00:27:28.408 --> 00:27:37.110]  And he's just out there to show them they're bullied slaves, and to show everybody else that it's okay to stand up, it's okay to speak out, it's okay to be informed, it's okay to be who you are.
[00:27:37.130 --> 00:27:44.311]  I said to this photographer, she said, well, I'd like jobs, but I just, you know, I can't.
[00:27:44.651 --> 00:27:47.992]  You'd lose all your big liberal contracts if you worked with Alex Jones.
[00:27:49.013 --> 00:27:59.260]  In a free country, you're not allowed to ever work with anybody who's not the big corporate, liberal, approved, Soviet BS, or you're out of a job.
[00:27:59.480 --> 00:28:04.824]  Well, with that attitude, next you're sent to a gulag, or you're at a Foxconn slave factory in China.
[00:28:05.604 --> 00:28:06.225]  See how that works?
[00:28:06.445 --> 00:28:15.451]  There's only a few more steps down now, and they're saying, we want to start arresting the alt-right, we want to kill Donald Trump, we want to blow up the White House, we want to do all this, and they have CIA guys.
[00:28:15.491 --> 00:28:18.633]  I told you, as soon as you hear that on the TV going, he's a domestic enemy.
[00:28:20.851 --> 00:28:27.693]  And I kind of respect it if any of these guys have any fire in their eyes or even look like a man, but they can't get men to act like that.
[00:28:28.834 --> 00:28:36.836]  They cannot get, and that's why they hate real men, they cannot get the real men to act like backstabbing pieces of crap jerks.
[00:28:37.156 --> 00:28:41.938]  And that's their ancient problem, is they can't get the warrior class to be absolute filth.
[00:28:43.686 --> 00:28:59.527]  And so in come the machines and in come all the rest of it and just an army of mental patients who've got some axe to grind with humanity because they don't feel like they're at the table or part of the party when it's globalism that took you away from the table.
[00:28:59.848 --> 00:29:01.410]  They take you away from the table
[00:29:01.710 --> 00:29:22.803]  And then they sit there and tell you to get pissed off at the table and the big fire, while the humans, the people that love God, are all over here in Valhalla, with all the honor, all the strength, all our ancestors, all the understanding, the discernment, constantly in our spirit, laid down before God, absolutely tuned in to everything good.
[00:29:24.159 --> 00:29:25.260]  It's unbelievable!
[00:29:25.460 --> 00:29:29.241]  If you just join us, all you've got to do is join humanity.
[00:29:29.701 --> 00:29:35.024]  All you've got to do is decide that you want to be good and ask God to come into your heart.
[00:29:36.524 --> 00:29:37.645]  Say the name they hate.
[00:29:38.185 --> 00:29:39.686]  Whatever reason, they hate it and want it banned.
[00:29:39.746 --> 00:29:40.466]  Jesus Christ.
[00:29:40.866 --> 00:29:42.667]  Ask God to send His Son's Spirit.
[00:29:43.047 --> 00:29:49.530]  Ask God to send the Holy Spirit into your heart and the enemy's control on you will be broken!
[00:29:50.569 --> 00:29:51.872]  Let me tell you, Trump's found Christ.
[00:29:52.373 --> 00:29:53.254]  We're on the march.
[00:29:53.755 --> 00:29:55.358]  The empire's on the run.
[00:29:56.300 --> 00:29:58.985]  Alex Jones and the GCN Radio Network.
[00:30:03.686 --> 00:30:17.850]  President Donald Trump stepped up his attack on the fake news network, CNN, during a press conference yesterday, telling reporter Jim Acosta that he had downgraded their title from fake news to very fake news.
[00:30:18.030 --> 00:30:24.292]  Just because of the attack of fake news and attacking our network, I just want to ask you, sir... I'm changing it from fake news, though.
[00:30:24.332 --> 00:30:26.013]  Doesn't that undervary fake news?
[00:30:26.033 --> 00:30:26.793]  I know, but aren't you...
[00:30:29.071 --> 00:30:42.983]  Acosta then went on to ask President Trump, aren't you concerned, sir, that you are undermining the people's faith in the First Amendment, freedom of the press, the press in the country when you're calling stories you don't like fake news?
[00:30:43.443 --> 00:30:44.384]  No, Acosta.
[00:30:44.744 --> 00:30:58.936]  The only ones that are undermining the American people's faith in the press are fake news outlets like you guys at CNN that constantly push this narrative that somehow President Donald Trump is working for the Russians.
[00:30:59.177 --> 00:31:02.459]  This is Millie Weaver, signing off for InfoWars.com.
[00:31:03.422 --> 00:31:11.204]  Our fellow Infowarriors across the United States and across the planet really love the Hillary for Prison 2016 shirts that we began to put out in 2015.
[00:31:12.524 --> 00:31:21.347]  It became a global meme against globalism and corruption, and a very strong maxim that's now being continued on today.
[00:31:21.747 --> 00:31:25.648]  So we now have George Soros, because the media attacked me on this whole goblin meme.
[00:31:25.688 --> 00:31:28.668]  They've made huge jokes about it, but it's totally blown up their face.
[00:31:28.688 --> 00:31:30.189]  We now have George Soros
[00:31:31.309 --> 00:31:32.050]  As a goblin.
[00:31:32.710 --> 00:31:38.515]  On the back, and it says, with a cross through him, you know, an X, like Ghostbusters, no Soros, him as a goblin.
[00:31:39.256 --> 00:31:43.619]  It says, deport Soros on the bottom, and on the top it says, InfoWars established 1996.
[00:31:45.861 --> 00:31:52.967]  So, it is a limited edition, deport Soros on the back, Hillary for prison on the front, right-hand shoulder, InfoWars.com.
[00:31:53.307 --> 00:31:53.888]  It's powerful.
[00:31:53.908 --> 00:31:54.949]  Hope you get out to everybody you know.
[00:31:55.209 --> 00:31:57.291]  InfoWarsStore.com, or call 888-253-3139.
[00:32:03.996 --> 00:32:05.377]  This is Alex Jones.
[00:32:05.577 --> 00:32:10.400]  I want to tell you about a way to save a lot of money on one of the best new off-the-grid products of 2017.
[00:32:11.481 --> 00:32:13.783]  And seriously, I really think everyone should have one of these.
[00:32:14.043 --> 00:32:19.406]  I'm talking about the PPX solar generator system from our friends at Solutions from Science, one of our oldest sponsors.
[00:32:19.847 --> 00:32:28.452]  The PPX is so small you can put it in your pocket, but so powerful you can run some 110 appliances at your house, like a small refrigerator, so you can keep food from spoiling.
[00:32:28.693 --> 00:32:33.776]  Plus, you can take it with you to jumpstart cars, trucks, buses, 18-wheelers, heavy equipment, even airplanes.
[00:32:34.036 --> 00:32:40.742]  The system provides an endless supply of off-the-grid electricity, allowing you to create your own private power grid literally anywhere in the world.
[00:32:41.022 --> 00:32:45.605]  Perfect for cabins, remote locations, anytime you need to get off the grid for a while.
[00:32:45.766 --> 00:32:48.928]  Go to privatepowergrid.com to watch this thing in action.
[00:32:49.048 --> 00:32:50.950]  That's privatepowergrid.com.
[00:32:51.150 --> 00:32:56.474]  Even better, use coupon code POWER at checkout and get a second PPX energy unit for free.
[00:32:56.755 --> 00:32:58.736]  Check it out at privatepowergrid.com.
[00:32:59.056 --> 00:33:00.738]  That's privatepowergrid.com.
[00:33:04.196 --> 00:33:05.959]  Well, I was summoned from Montgomery.
[00:33:06.860 --> 00:33:13.811]  I had my guitar on my back when a stranger stopped beside me in an antique Cadillac.
[00:33:14.932 --> 00:33:17.436]  He was dressed like 1950, half drunk and hollow-eyed.
[00:33:20.472 --> 00:33:24.375]  He said, it's a long walk to Nashville, would you like to ride?
[00:33:25.236 --> 00:33:27.417]  Waging war on corruption.
[00:33:27.898 --> 00:33:32.681]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:33:32.701 --> 00:33:34.503]  I sat down in the front seat.
[00:33:35.103 --> 00:33:36.264]  He turned on the radio.
[00:33:36.464 --> 00:33:42.468]  And them sad old songs coming out of them speakers was solid country gold.
[00:33:43.509 --> 00:33:47.913]  Then I noticed a stranger was ghost white there when he asked me for a light.
[00:33:49.013 --> 00:33:53.345]  And I knew there was something strange about this ride.
[00:33:53.465 --> 00:33:56.012]  He said, Drifter, can you make
[00:34:02.137 --> 00:34:12.143]  You know, as you get older, you get a little more sophisticated.
[00:34:12.784 --> 00:34:27.533]  And I notice how the right wing would do some cultural bullying, but the left wing is the king operating system of really reducing language communication, family, you name it.
