[00:00:09.224 --> 00:00:11.286]  The Alex Jones Show.
[00:26:47.217 --> 00:26:49.498]  We've all seen the evidence, I've been on the ground, I've witnessed it.
[00:26:50.845 --> 00:27:04.113]  But then, in their own operating system, they're still the victim, and then it looks like nerds from Napoleon Dynamite or something, like a joke movie where you would show, like, the most chicken-necked weaklings combat training.
[00:27:04.454 --> 00:27:07.876]  This is the greatest unintentional comedy ever seen on Earth.
[00:27:08.456 --> 00:27:12.519]  Watch, the left prepares for war with new self-defense training club.
[00:27:14.500 --> 00:27:15.401]  I mean, it is just...
[00:27:16.500 --> 00:27:40.644]  Amazing how these people are controlled by foreign banks, their whole ideology is a psychological warfare system, they are the biggest failure dweebies, controlled by the globalists, not even knowing that they're useful idiots, and now they can barely even do a push-up, and they're combat training now for the coming war that they've already started, but that they believe we've launched.
[00:27:43.585 --> 00:27:45.085]  The Haymaker Collective.
[00:27:45.939 --> 00:27:47.800]  I mean, this, ladies and gentlemen, is awesome.
[00:27:47.820 --> 00:27:48.481]  Because you know why?
[00:27:49.841 --> 00:27:52.403]  This is the beginning of them rediscovering their humanity.
[00:27:52.423 --> 00:28:00.348]  So they were taught, be pathetic, be part of a large group, act like you're passive, everyone will give you a position, as long as you're a good servant of this.
[00:28:00.708 --> 00:28:05.471]  And the fact that they're abandoning that, the fact that they're at least realizing they need to become strong.
[00:28:06.621 --> 00:28:15.764]  Even though they have the wrong enemy is the beginning of them rediscovering an atmosphere, rediscovering gravity, rediscovering that you need stress to actually be stronger.
[00:28:15.964 --> 00:28:21.825]  That the avoidance of stress is what creates entropy and rotting stagnant systems.
[00:28:22.286 --> 00:28:32.989]  And so they get lazier and lazier and lazier and more and more selfish with their time and what they do until they're totally soft, totally unhappy, and then see other people
[00:28:33.869 --> 00:28:40.173]  Driving their big trucks, shooting their guns, working 12 hours a day, having fun, being aggressive.
[00:28:40.634 --> 00:28:43.235]  And it's scary to them to hear a man chuckle.
[00:28:43.556 --> 00:28:47.558]  It's scary to them to see a man slap his wife on the rear end and her laugh at it.
[00:28:47.859 --> 00:28:53.723]  It's scary to see people's cars open up and children boiling out with electrical energy and building things.
[00:28:54.083 --> 00:28:55.664]  These people go, AHH!
[00:28:56.024 --> 00:28:56.705]  I don't want that!
[00:28:56.765 --> 00:28:58.266]  I don't want the cool kids around me!
[00:28:59.909 --> 00:29:02.250]  They want to pull down their own civilization.
[00:29:02.550 --> 00:29:03.630]  They're domesticated.
[00:29:03.670 --> 00:29:04.370]  They're toddlers.
[00:29:04.710 --> 00:29:12.853]  But in the fact that liberals now are all over the news, and they're the newest, biggest group, buying guns, saying, I'm preparing for civil war with the right-wingers.
[00:29:13.133 --> 00:29:15.294]  Thank God you just joined us and didn't know it.
[00:29:15.694 --> 00:29:17.854]  The Second Amendment is for a tyrannical government.
[00:29:18.134 --> 00:29:19.735]  You've got the wrong government in mind.
[00:29:19.935 --> 00:29:28.478]  You think America's the enemy, but you're going to flip sides in the end, just like the German soldiers they brought over here by the tens of thousands had the highest infection rate Hessians ever had.
[00:29:28.738 --> 00:29:29.618]  They never had Hessians.
[00:29:30.038 --> 00:29:31.739]  Uh, uh, uh, defecting.
[00:29:31.779 --> 00:29:33.480]  They came over here, they said, this is great, we're joining you.
[00:29:33.660 --> 00:29:34.541]  Yeah, great, let's do it!
[00:29:35.021 --> 00:29:35.442]  Go out!
[00:29:36.102 --> 00:29:36.502]  Go out!
[00:29:36.582 --> 00:29:36.983]  Train!
[00:29:37.043 --> 00:29:37.803]  Get your guns!
[00:29:38.063 --> 00:29:38.964]  March up mountains!
[00:29:39.244 --> 00:29:40.325]  Become humans again!
[00:29:40.425 --> 00:29:40.785]  Good!
[00:29:41.045 --> 00:29:49.351]  And then by the time you climb that mountain, you're gonna turn around and look me in the eyes and see yourself, and we're gonna reach out and shake hands and hug each other, and we're gonna go to the stars!
[00:29:49.711 --> 00:29:50.851]  Join humanity!
[00:29:51.052 --> 00:29:52.292]  Defeat the Satanists!
[00:29:52.573 --> 00:29:53.513]  We're on the march.
[00:29:53.973 --> 00:29:55.595]  The Empire's on the run.
[00:29:56.495 --> 00:29:59.197]  Alex Jones and the GCN Radio Network.
[00:30:04.827 --> 00:30:08.068]  This July 4th, we're having some of the biggest sales ever.
[00:30:08.348 --> 00:30:14.949]  Our incredible Nootropic Brain Force Plus, 30% off, and now with 20% more in each bottle.
[00:30:15.209 --> 00:30:17.749]  Super Mel Vitality, sold out for months.
[00:30:17.869 --> 00:30:22.790]  Concentrated herbs that have absolutely changed my life and so many others, 30% off as well.
[00:30:23.070 --> 00:30:25.010]  So again, I want to thank you all for your support.
[00:30:25.511 --> 00:30:26.791]  I want to thank you for your prayers.
[00:30:27.231 --> 00:30:33.572]  You have changed the world, and I want to encourage you to continue to change the world and to accelerate your resistance.
[00:30:34.915 --> 00:30:38.497]  Wow, you're going to love the latest idea out of the EU.
[00:30:38.757 --> 00:30:49.162]  Scott Keller, a German member of the European Parliament and of the Green Party, said we should transplant entire villages from Syria to Germany and that would encourage more migrants to enter Germany.
[00:30:49.302 --> 00:30:50.342]  Listen to these quotes.
[00:30:50.602 --> 00:30:58.426]  The idea of Syrian villages is only one possibility we can use, for example, if refugees don't want to go to a country alone that has no other refugees.
[00:30:58.666 --> 00:31:03.987]  People would rather go where compatriots already live, which makes integration and acceptance easier.
[00:31:04.147 --> 00:31:05.868]  Let's look at these three compatriots.
[00:31:06.148 --> 00:31:07.168]  From Paul Joseph Watson.
[00:31:07.408 --> 00:31:07.768]  Sweden.
[00:31:07.808 --> 00:31:10.489]  Migrants viciously beat disabled man while calling him racist.
[00:31:10.769 --> 00:31:16.890]  Three compatriot refugees attempted to steal a homeless man's wallet in a train station during an incident which took place last month.
[00:31:16.970 --> 00:31:23.992]  The handicapped man was kicked and punched and received a vicious uppercut as one of the migrants lectured him about war on Muslims and how all Swedes were racist.
[00:31:24.292 --> 00:31:26.014]  Now how's that for acceptance?
[00:31:26.214 --> 00:31:29.217]  You can read both articles now on InfoWars.com.
[00:31:29.477 --> 00:31:32.640]  Rob Deere reporting for InfoWars.com and InfoWars Nightly News.
[00:31:34.605 --> 00:31:42.168]  It's more critical than ever to recommit to financially support the broadcast and to get great products back in exchange, a 360 win.
[00:31:42.188 --> 00:31:44.449]  Emrix Essentials Outdoor Special.
[00:31:44.669 --> 00:31:57.153]  We're talking our non-nano zinc high-powered sunscreen along with Emrix Essentials bug spray that's totally organic and natural and works way better than chemical brands I've personally used.
[00:31:57.454 --> 00:32:03.836]  Help fund this organization that you know has been successful fighting tyranny on every front.
[00:32:04.156 --> 00:32:08.719]  We have private labeled it, and it is the exact same product, just the name is different.
[00:32:08.919 --> 00:32:09.780]  Emmerich's Essentials.
[00:32:10.120 --> 00:32:12.041]  It's on average 20% off.
[00:32:12.322 --> 00:32:17.505]  On top of that, if you sign up for AutoShip, you get an additional 25% off.
[00:32:17.885 --> 00:32:27.251]  Emmerich's Essentials is all about personal care, hygiene, not getting skin cancer, not getting bit by a bunch of bugs and mosquitoes.
[00:32:27.752 --> 00:32:28.712]  It's all there.
[00:32:28.993 --> 00:32:33.636]  Infowarslife.com, Infowarsstore.com, and you'll find Emmerich's Essentials.
[00:32:34.616 --> 00:32:39.878]  We've got to have the will to accept the truth and buck the system and the group collective.
[00:32:40.899 --> 00:32:44.640]  Do that, and you'll earn your way to the next level.
[00:32:46.020 --> 00:32:47.121]  This is the Infowar.
[00:33:11.607 --> 00:33:16.570]  Crashing through the lies and disinformation, it's Alex Jones.
[00:33:28.338 --> 00:33:35.663]  We can break the conditioning of the folks that have been put into their romper room, playpen, arrested development.
[00:33:38.505 --> 00:33:40.146]  Trendy gangs.
[00:33:41.451 --> 00:33:44.813]  That's what they created, was gangs of people that play with Play-Doh when they're 25.
[00:33:46.575 --> 00:33:49.697]  And who do basket weaving and coloring books.
[00:33:49.757 --> 00:33:52.679]  If they see a pocket constitution on the campus, they come and cry.
[00:33:52.699 --> 00:33:55.862]  And the faculty, there's video of this, take them in and then they cry.
[00:33:55.882 --> 00:33:57.863]  Sometimes they even pee-pee on themselves.
[00:33:57.883 --> 00:33:58.604]  They wear diapers.
[00:33:58.664 --> 00:33:59.844]  I'm not kidding, that's the new thing.
[00:34:01.145 --> 00:34:05.809]  And watch, the Lev prepares for war with new Shelp Defense Training Club.
[00:34:08.032 --> 00:34:11.535]  I thought you could just teach us all to be passive and that would fix everything.
[00:34:11.976 --> 00:34:13.277]  That was the big social engineering program.
[00:34:13.317 --> 00:34:15.679]  But the globalists admitted that was for outward consumption.
[00:34:15.880 --> 00:34:20.504]  They wanted to serve all groups so the hyper-predators could enslave everybody.
[00:34:22.546 --> 00:34:23.567]  And that's what we now face.
[00:34:23.987 --> 00:34:25.269]  It's like the headlines everywhere.
[00:34:26.110 --> 00:34:32.576]  The war on science we witness, where most scientists and the astrophysicists and climatologists
[00:34:34.764 --> 00:34:45.073]  Say it's the sun driving it, and we have these 10,000 year cycles, and 100 year cycles, and 11 year cycles, and they can predict it with total precision.
[00:34:46.654 --> 00:34:55.021]  They know when there's solar flares that hit the Earth, that is the electromagnetic radiation, that that's why clear blue skies suddenly have thunderstorms everywhere in a few hours.
[00:34:58.644 --> 00:35:02.788]  That's what the Pentagon goes off of for weather for more than 50 years, is sunspots.
[00:35:04.343 --> 00:35:13.547]  But they have all these compartmentalized groups that don't know, meteorologist groups, and we just say it's all what's on Earth and, you know, what's happening here.
[00:35:13.567 --> 00:35:20.190]  And then the UN has a vote six years ago to say, we vote and say the sun is not the driver of climate, it's humans.
[00:35:21.290 --> 00:35:23.431]  If we didn't have the sun, we'd be absolute zero.
[00:35:25.832 --> 00:35:26.493]  There'd be no life.
[00:35:27.393 --> 00:35:28.974]  But they go, oh, that's a conspiracy theory.
[00:35:29.992 --> 00:35:39.220]  Oh, mainstream media is saying, in Venezuela, no one believes that the helicopter attack was real, because no one's been arrested, and for two hours, no one tried to stop the helicopter shooting and bombing the building.
[00:35:39.580 --> 00:35:40.621]  It looks like a false flag.
[00:35:41.241 --> 00:35:41.802]  Think so?
