[00:00:06.266 --> 00:00:08.387]  The Alex Jones Show.
[00:25:50.712 --> 00:26:06.797]  When Jeff Sessions recused himself on the question of Russia, that empowered the Deputy Attorney General, Rod Rosenstein, and turned around and appointed one of his best friends, Robert Mueller, to investigate the President.
[00:26:06.797 --> 00:26:09.578]  Rosenstein has worked for the Bushes and the Clintons.
[00:26:10.410 --> 00:26:15.673]  Why he's even in the Trump Justice Department is a question of some note.
[00:26:15.673 --> 00:26:23.337]  The Wall Street Journal hailed his appointment saying that he would be a leavening influence on the right-wing Jeff Sessions.
[00:26:23.337 --> 00:26:26.199]  Give you some idea where this guy's coming from.
[00:26:26.199 --> 00:26:33.603]  He, based on his own authority, directed by no one, appointed Mueller as a special counsel.
[00:26:33.603 --> 00:26:35.184]  In other words, as the executioner.
[00:26:36.596 --> 00:26:43.582]  Now normally, special counsels are appointed when there is an enormous wealth of evidence that a crime has been committed.
[00:26:43.582 --> 00:26:43.862]  A.K.A.
[00:26:43.862 --> 00:26:45.704]  the Clintons.
[00:26:45.704 --> 00:26:47.685]  In this case, there is none.
[00:26:47.685 --> 00:26:53.230]  And also when the Justice Department has some egregious conflict.
[00:26:53.230 --> 00:26:57.714]  Jeff Sessions met twice with the ambassador of the Soviet Union.
[00:26:57.714 --> 00:26:59.015]  You couldn't even call the meetings.
[00:26:59.015 --> 00:27:02.338]  He met him, he passed by him in a reception and they exchanged words.
[00:27:02.338 --> 00:27:03.579]  And that's what senators do!
[00:27:05.222 --> 00:27:08.223]  Particularly Senators who are members of the Senate Foreign Relations Committee.
[00:27:08.223 --> 00:27:09.984]  It's part of their job.
[00:27:09.984 --> 00:27:13.485]  Pelosi met 30-something times.
[00:27:13.485 --> 00:27:30.612]  So, in this particular case, the reason we have Mueller, the reason we have the sword of Democles hanging over the President's head, and just left his clot to remove him, despite of an absence of evidence, is because Jeff Sessions recused himself.
[00:27:30.612 --> 00:27:31.433]  Simply that.
[00:27:31.433 --> 00:27:34.294]  We would not be where we are today were that not the case.
[00:27:34.918 --> 00:27:41.861]  What the President must do now is to fire Rosenstein and fire Mueller.
[00:27:41.861 --> 00:27:44.963]  And then if they want to try and impeach him, take all comers.
[00:27:44.963 --> 00:27:46.564]  On the basis of what?
[00:27:46.564 --> 00:27:51.206]  Mueller's coaching of Comey just prior to his testimony?
[00:27:51.206 --> 00:27:52.727]  There's the reason for his firing.
[00:27:52.727 --> 00:27:53.327]  Absolutely.
[00:27:53.327 --> 00:27:56.048]  And the President... There's no partiality.
[00:27:56.048 --> 00:27:58.510]  And the President has the trifecta now.
[00:27:58.510 --> 00:28:00.651]  He's got to move against these criminals now.
[00:28:00.651 --> 00:28:02.892]  Let's play a clip from Newt Gingrich laying it out.
[00:28:02.892 --> 00:28:03.272]  Here it is.
[00:28:04.958 --> 00:28:13.089]  The Mueller investigation has so many conflicts of interest, it's almost an absurdity.
[00:28:13.089 --> 00:28:18.717]  The law firm he comes from gave 99.81% of his donations to Hillary Clinton last year.
[00:28:23.182 --> 00:28:25.464]  That's right.
[00:28:25.464 --> 00:28:28.467]  .19 of 1% went to Donald Trump.
[00:28:28.467 --> 00:28:32.370]  The people that he's been hiring are all anti-Trump lawyers.
[00:28:32.370 --> 00:28:36.974]  Several of them have very bad records of hiding information from the defense.
[00:28:36.974 --> 00:28:41.397]  And one case was rebuked by the Supreme Court on a 9-0 vote.
[00:28:41.397 --> 00:28:49.124]  It's hard to understand why he would assemble such a team unless it was a deliberate effort to go after the President and the President's team.
[00:28:51.926 --> 00:28:58.172]  This is the most biased lynch mob of executioners ever assembled in modern history.
[00:28:58.172 --> 00:29:03.918]  Even real Democrat liberals like Dershowitz and Jonathan Turley are saying this is insane.
[00:29:03.918 --> 00:29:06.040]  The president should fire all these people.
[00:29:06.040 --> 00:29:13.247]  This is a rogue group and the media is acting like Mueller's the new president and that he's Jesus Christ come down from heaven.
[00:29:14.793 --> 00:29:16.295]  Yeah, it's really extraordinary.
[00:29:16.295 --> 00:29:20.882]  If you go to my page, The Stone Cold Truth, I wrote a piece about a week ago called The Three Amigos.
[00:29:20.882 --> 00:29:25.789]  It's important to understand the extent to which Rosenstein, Comey, and Mueller are best friends.
[00:29:26.576 --> 00:29:34.442]  They have aided each other's career, they have covered for each other, and they have all been executioners for the Bushes and the Clintons.
[00:29:34.442 --> 00:29:35.924]  These guys worked for the deep state.
[00:29:35.924 --> 00:29:38.966]  We're going to post your article at InfoWars.com.
[00:29:38.966 --> 00:29:39.787]  Roger Stone, stay there.
[00:29:39.787 --> 00:29:41.848]  I want to talk about what Trump needs to do now.
[00:29:41.848 --> 00:29:43.109]  This is a big deal.
[00:29:43.109 --> 00:29:45.191]  Five more minutes on the other side, then all the other news.
[00:29:45.191 --> 00:29:45.651]  Stay with us.
[00:29:45.651 --> 00:29:47.933]  Roger Stone's coming up again later via video Skype.
[00:29:47.933 --> 00:29:49.294]  I'm Alex Jones.
[00:29:49.294 --> 00:29:50.696]  We're on the march.
[00:29:50.696 --> 00:29:53.218]  The empire's on the run.
[00:29:53.218 --> 00:29:55.900]  Alex Jones and the GCN Radio Network.
[00:30:01.058 --> 00:30:04.960]  Just 6% of Americans say the Russian collusion conspiracy theory is important.
[00:30:04.960 --> 00:30:19.526]  The Daily Wire pointed out that in a Bloomberg survey pulling Americans on what they feel is the most important issues concerning the Trump administration, 35% said healthcare, 13% said the economy, 11% said terrorism, and a measly 6% said President Trump's relationship with Russia was an important issue for them.
[00:30:19.526 --> 00:30:23.728]  Then why does the mainstream media spend so much time focusing on the Russia conspiracy theory?
[00:30:23.728 --> 00:30:24.168]  Simple.
[00:30:24.168 --> 00:30:29.490]  They want to undermine the Trump presidency to appease their bosses, the globalist owners of major news corporations.
[00:30:29.690 --> 00:30:32.012]  You see, the best forms of propaganda spread through deception.
[00:30:32.012 --> 00:30:35.976]  And the mainstream media role plays as objective journalists while pushing a globalist agenda.
[00:30:35.976 --> 00:30:36.937]  But don't take it from me.
[00:30:36.937 --> 00:30:39.400]  Just look at the Bloomberg article that accompanied the poll.
[00:30:39.400 --> 00:30:43.043]  Americans feel good about the economy, not so good about Trump, the headline read.
[00:30:43.043 --> 00:30:43.544]  Oh, really?
[00:30:43.544 --> 00:30:45.526]  The top three issues that Americans find important
[00:30:45.706 --> 00:30:48.189]  Are the top issues that President Trump ran on during his campaign.
[00:30:48.189 --> 00:30:53.034]  The mainstream media hates Trump for bringing back Americana in the belief in national self-determination.
[00:30:53.034 --> 00:30:55.677]  And that's why they keep pushing the Russian collusion conspiracy theory.
[00:30:55.677 --> 00:30:58.340]  Which CNN's Van Jones even admitted was a nothing burger.
[00:30:58.340 --> 00:31:00.622]  This is Kit Daniels with InfoWars.com
[00:31:01.343 --> 00:31:03.164]  It's not just our water we need to filter.
[00:31:03.164 --> 00:31:05.265]  It's not just our food that needs to be cleaned.
[00:31:05.265 --> 00:31:08.166]  It's the air we're breathing, especially for our children.
[00:31:08.166 --> 00:31:14.229]  The artificial particulates, the chemicals, is absolutely weighing down our immune systems.
[00:31:14.229 --> 00:31:23.414]  The same team based right here in America that brought you the Alexa Pure groundbreaking water filtration systems have now developed Alexa Pure Breathe.
[00:31:23.414 --> 00:31:28.276]  Whether it's your home or office, you owe it to yourself, your co-workers, your family, your children.
[00:31:28.496 --> 00:31:30.938]  Do the best job you can to purify your air.
[00:31:30.938 --> 00:31:38.986]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most of the toxic effects for themselves.
[00:31:38.986 --> 00:31:40.067]  The general public doesn't.
[00:31:41.156 --> 00:31:45.098]  The Alexa Pure Breeze will be a steal at $300, $400, $500.
[00:31:45.098 --> 00:31:48.660]  One of these systems can keep 800 square feet incredibly clean.
[00:31:48.660 --> 00:31:55.383]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[00:31:55.383 --> 00:31:59.465]  Find out why this system is so revolutionary today at m4warstore.com.
[00:32:01.525 --> 00:32:07.308]  Today, I'm excited to announce that a new limited shipment of DNA Force has finally arrived at the M4's warehouse in Austin, Texas.
[00:32:07.308 --> 00:32:16.212]  We have thousands of listeners on the waiting list who've signed up for AutoShip to receive out-of-stock products like DNA Force, and we are now once again expected to sell out very, very soon.
[00:32:16.212 --> 00:32:23.856]  When it comes to a formula that is such a game-changer like DNA Force, we never know when we will be able to secure an additional supply of the key ingredients.
[00:32:23.856 --> 00:32:29.999]  The secret behind DNA Force is its powerful lineup of patented ingredients like CoQ10, systematic enzymes,
[00:32:30.359 --> 00:32:33.401]  NAR, lipoic acid, BioPQQ and many others.
[00:32:33.401 --> 00:32:38.103]  BioPQQ alone is backed by an unprecedented 175 clinical studies.
[00:32:38.103 --> 00:32:41.885]  And just one batch of this stuff cost us more than $30,000.
[00:32:41.885 --> 00:32:44.606]  Visit InfoWarsLife.com and read the reviews for yourself.
[00:32:44.606 --> 00:32:52.750]  Over 700 reviews have given DNA Force an unheard of 4.8 out of 5 stars through our third-party certified review agency, Power Review.
[00:32:52.750 --> 00:32:58.293]  Take advantage of this new limited shipment and get DNA Force today at InfoWarsLife.com before it sells out again.
[00:32:58.293 --> 00:32:59.734]  That's InfoWarsLife.com.
[00:33:03.618 --> 00:33:06.279]  Waging war on corruption.
[00:33:06.279 --> 00:33:12.841]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:33:12.841 --> 00:33:17.402]  Alright, Roger Stone's leaving us in about five minutes.
[00:33:17.402 --> 00:33:19.143]  He's going to be back on later.
[00:33:19.143 --> 00:33:21.223]  And guess who else is on?
[00:33:21.223 --> 00:33:23.924]  Michael Caputo of the White House.
[00:33:26.050 --> 00:33:39.453]  of the Trump operations that they've been demonizing and going after and claiming that, you know, this guy who was in the campaign is somehow working for the Russians because he was sent in by the CIA as part of U.S.
[00:33:39.453 --> 00:33:43.114]  aid to keep Yeltsin in power.
[00:33:43.114 --> 00:33:48.956]  And so then they use the file on him to then say, oh look, he lived in Russia for 10 years.
[00:33:48.956 --> 00:33:50.476]  This is next level.
[00:33:50.476 --> 00:33:54.337]  He's going to be joining us because he testified in secret, just like they wanted Stone to do,
[00:33:55.302 --> 00:34:00.643]  Then they gave a transcript to the Congresswoman, but not to the media or him, and then accused him of perjury.
[00:34:00.643 --> 00:34:01.744]  So that's coming up.
[00:34:01.744 --> 00:34:10.126]  Give us a little foray, a little preview of that, Roger, and then let's get back into just a recap of what this signifies.
[00:34:10.126 --> 00:34:22.289]  Sean Spicer being, basically having Anthony Scaramucci put over him, who's a patriot, and then saying, fine, he's leaving, and then giving his reasons in the New York Times, extremely disloyal.
[00:34:22.289 --> 00:34:23.909]  So what does this overall signify?
[00:34:25.556 --> 00:34:28.157]  A total lack of professionalism, in my opinion.
[00:34:28.157 --> 00:34:30.798]  You'd never see this from Michael Caputo.
[00:34:30.798 --> 00:34:32.919]  Michael Caputo is a young conservative.
[00:34:32.919 --> 00:34:37.521]  I met him when he was this press secretary for Congressman Jack Kemp.
[00:34:37.521 --> 00:34:40.822]  Long active in anti-communist activities.
[00:34:40.822 --> 00:34:45.824]  Actually helped the Freedom Fighters in Nicaragua.
