[00:00:01.522 --> 00:00:04.387]  Coast to Coast, direct from Austin.
[00:26:49.987 --> 00:26:55.531]  citizens to avoid traveling to West African countries experiencing an outbreak of Ebola.
[00:26:55.851 --> 00:27:03.176]  But according to Chris Cabrera with the National Border Patrol Council, immigrants from those countries are already making their way here.
[00:27:03.836 --> 00:27:07.040]  Not too long ago we did catch some people, I believe, from Liberia.
[00:27:08.101 --> 00:27:23.736]  During the 2013 fiscal year, statistics show Border Patrol agents apprehended 112 immigrants from Guinea, 231 from Liberia, and 145 immigrants from Sierra Leone, the three countries with the most cases of Ebola.
[00:27:23.956 --> 00:27:27.240]  Our main concern, like it's always been, is the health and safety of our agents.
[00:27:27.580 --> 00:27:33.782]  Gabriela worries that agents are not properly protected in case they come across an immigrant with the Ebola virus.
[00:27:34.242 --> 00:27:38.263]  Our agents are trained, however we're not medical professionals.
[00:27:38.543 --> 00:27:49.267]  And if an immigrant with the disease does make it past agents, he worries they could pass the contagious disease to other immigrants while in a stash house like they saw recently during a scabies outbreak.
[00:27:49.927 --> 00:27:55.991]  Some of our agents did contact contract scabies and some of the other things that the illegal aliens had.
[00:27:56.532 --> 00:27:59.033]  Luckily it's not something that's deadly like Ebola.
[00:27:59.313 --> 00:28:10.861]  Customs and Border Protection confirms agents are trained to recognize signs of illnesses including Ebola and are told to contact the CDC immediately if they find someone they believe to be infected.
[00:28:11.301 --> 00:28:18.386]  But the union worries immigrants with the disease may slip by because many times symptoms do not show up for 2 to 21 days.
[00:28:19.947 --> 00:28:24.889]  We need to be more proactive and prevent it from coming in as opposed to trying to contain it once it's already here.
[00:28:26.369 --> 00:28:37.473]  Customs and Border Protection tells me they continue to work with the Center for Disease Control and Prevention to develop procedures to identify travelers or immigrants that are bringing over contagious diseases.
[00:28:38.053 --> 00:28:40.994]  In Grand Hanoi, Nadia Glendale, Action 4 News.
[00:28:41.914 --> 00:28:43.977]  So that's the situation on the border there.
[00:28:44.077 --> 00:28:48.742]  Hundreds of individuals from Liberia, from Sierra Leone, being caught there.
[00:28:49.023 --> 00:28:51.205]  And again, just think of all the ones who were not caught.
[00:28:51.245 --> 00:28:56.191]  And this was at a time when there were more Border Patrol agents there to interdict them.
[00:28:56.952 --> 00:29:05.880]  It's amazing the fact that they can't even recognize people who dress up as ISIS terrorists and carry out staged beheadings as we had with our own Joe Biggs.
[00:29:06.380 --> 00:29:11.044]  Also James O'Keefe going across the Canadian border in a speedboat.
[00:29:11.424 --> 00:29:18.790]  They failed to pick up that and yet we're expected to trust them that they can detect people with signs of Ebola.
[00:29:19.051 --> 00:29:22.533]  We keep hearing this thing about how the authorities have proper training.
[00:29:23.374 --> 00:29:36.480]  And yet the hospital in Dallas, where patient Zero arrived, they had gone through the Ebola training before he arrived, yet they sent him home with antibiotics, even though he told them he was from West Africa.
[00:29:36.500 --> 00:29:46.685]  And of course, that led to the situation now where his own stepdaughter is being sent to work as a nursing assistant, even though she was exposed to him.
[00:29:47.225 --> 00:29:49.807]  Complete dropping of the ball by the CDC.
[00:29:49.827 --> 00:29:50.908]  Complete incompetence.
[00:29:51.328 --> 00:29:51.929]  Or is it more?
[00:29:51.969 --> 00:29:56.572]  We're going to get into that with Robert David Steele at the next hour.
[00:29:56.632 --> 00:29:59.214]  Now, coming up, David Knight with Police State News.
[00:29:59.234 --> 00:29:59.695]  We'll be right back.
[00:29:59.715 --> 00:30:00.335]  We're on the march.
[00:30:00.836 --> 00:30:02.417]  The Empire's on the run.
[00:30:02.437 --> 00:30:06.040]  Alex Jones and the GCN Radio Network.
[00:30:10.390 --> 00:30:19.918]  Using unparalleled research and the development of a synergistic formulation based around the key concepts of super-oxygenation, the next level in cleansing is here.
[00:30:20.058 --> 00:30:29.806]  With key ingredients backed by real clinical studies, the new oxy powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[00:30:29.986 --> 00:30:32.909]  Many herbal colon cleansers are harsh on the body,
[00:30:33.109 --> 00:30:35.953]  And contain cheap and potentially dangerous ingredients.
[00:30:36.153 --> 00:30:40.219]  Often times full of synthetic fillers, GMOs, additives or worse.
[00:30:40.359 --> 00:30:44.765]  Gently start cleaning your body with easy capsules that start working while you sleep.
[00:30:45.025 --> 00:30:47.308]  Oxy powder does not require time off work.
[00:30:47.469 --> 00:30:49.712]  And there's no need for bad tasting concoctions.
[00:30:49.992 --> 00:30:55.456]  Instead, OxyPowder slowly releases monoatomic oxygen into the intestinal tract and body.
[00:30:55.676 --> 00:31:00.900]  Experience the astonishing cleansing power of superoxide and ozonide technology.
[00:31:01.020 --> 00:31:06.984]  Go to InfoWarsLife.com or InfoWarsStore.com to get started with OxyPowder or call 1-888-253-3139.
[00:31:10.126 --> 00:31:11.147]  DNA Force.
[00:31:11.207 --> 00:31:14.448]  When cells become toxic, they die early and aging sets in.
[00:31:14.468 --> 00:31:15.509]  DNA Force.
[00:31:15.629 --> 00:31:23.652]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:31:23.792 --> 00:31:28.855]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:31:28.875 --> 00:31:29.875]  DNA Force.
[00:31:29.915 --> 00:31:31.796]  We now have the synergistic solution.
[00:31:31.916 --> 00:31:36.238]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:31:36.278 --> 00:31:36.919]  DNA Force.
[00:31:40.160 --> 00:31:43.681]  The government's Department of Homeland Security is buying up loads of ammo.
[00:31:43.821 --> 00:31:47.782]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:31:48.103 --> 00:31:49.563]  Can you put two and two together?
[00:31:49.883 --> 00:31:57.465]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:31:57.746 --> 00:31:58.586]  But for how long?
[00:31:58.886 --> 00:32:05.148]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:32:05.528 --> 00:32:08.329]  Infidel Body Armor just won't quit.
[00:32:09.850 --> 00:32:11.071]  Another major health threat.
[00:32:11.111 --> 00:32:16.013]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:32:16.093 --> 00:32:18.714]  Ohio's governor declaring a state of emergency.
[00:32:18.754 --> 00:32:25.536]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:32:25.797 --> 00:32:28.658]  If there's a water emergency, will you be prepared?
[00:32:28.778 --> 00:32:31.739]  Panicked residents forming long lines throughout the day.
[00:32:31.819 --> 00:32:33.740]  We're here at a supermarket in Toledo.
[00:32:33.780 --> 00:32:36.601]  You can see the shelves empty where water once was.
[00:32:36.681 --> 00:32:42.183]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:32:42.403 --> 00:32:45.904]  Water which will not be available at your local grocery store.
[00:32:45.924 --> 00:32:48.905]  There's a mad dash on right now to stock up on supplies.
[00:32:49.005 --> 00:32:56.107]  The ProPure Pro1 G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[00:32:56.327 --> 00:32:59.388]  Protect your family's safety during an emergency.
[00:32:59.548 --> 00:33:05.810]  Go to infowarsstore.com today to purchase your ProPure Pro1 G2.0 Water Filtration System.
[00:33:05.970 --> 00:33:07.830]  Or call 1-888-253-3139.
[00:33:07.850 --> 00:33:29.955]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:33:30.616 --> 00:33:32.276]  It's Alex Jones.
[00:33:42.358 --> 00:33:45.199]  We're back live in studio with David Knight.
[00:33:45.219 --> 00:33:47.560]  We're going to go to some of your calls later in the show.
[00:33:47.600 --> 00:33:51.201]  We've also got Robert David Steele, former CIA officer, coming up.
[00:33:51.821 --> 00:33:57.422]  And of course, if you saw the video up on Infowars.com yesterday, he gave an interesting prediction last month.
[00:33:57.843 --> 00:34:01.344]  He said that an Ebola-staged false flag attack was coming.
[00:34:02.024 --> 00:34:05.865]  So we're going to drill down, we're going to ask him if what we're seeing now with the Ebola outbreak
[00:34:06.585 --> 00:34:11.308]  Is what he characterized during his appearance on the Alex Jones Show last month.
[00:34:11.888 --> 00:34:21.994]  But there's an interesting article given that we've considered, we've reported numerous times the threat that the Ebola virus could mutate and go airborne to at least a limited extent.
[00:34:22.634 --> 00:34:26.637]  Experts worry virus may spread more easily than assumed.
[00:34:26.677 --> 00:34:28.257]  This is out of the LA Times.
[00:34:29.558 --> 00:34:30.579]  Dr. C.J.
[00:34:30.679 --> 00:34:47.350]  Peters, who battled a 1989 outbreak of the virus among research monkeys housed in Virginia, and who later led the CDC's most far-reaching study of Ebola's transmissibility in humans, said he would not rule out the possibility that it spreads through the air in tight quarters.
[00:34:47.430 --> 00:34:56.796]  Quote, we just don't have the data to exclude it, said Peters, who continues to research viral diseases at the University of Texas in Galveston.
[00:34:56.856 --> 00:34:58.818]  So, David, you wanted to talk about that.
[00:34:59.827 --> 00:35:02.070]  Yeah, Paul, we're seeing two different types of responses.
[00:35:02.110 --> 00:35:05.475]  We're seeing a medical response and we're seeing a political response.
[00:35:05.635 --> 00:35:08.979]  And on the political side, it has been downright reckless.
[00:35:09.019 --> 00:35:14.226]  That's why we've run articles saying that they're standing down, that they're doing everything that they can to spread this.
[00:35:14.847 --> 00:35:18.969]  It goes way beyond just trying to keep people from panicking and not spreading fear.
[00:35:19.049 --> 00:35:23.212]  What they're doing is putting people recklessly at risk the way that they're portraying this.
[00:35:23.232 --> 00:35:31.256]  And I think the person that best represents this is the guy who really is at the center of what's happening in Dallas, and that's this Judge Jenkins up there.
[00:35:31.716 --> 00:35:34.038]  He also has, he's a district county judge.
[00:35:34.658 --> 00:35:37.340]  He's somebody that first kind of came to light back in the summer.
[00:35:37.840 --> 00:35:43.443]  He was trying to get thousands of children, as they were saying at the time, they had all these unaccompanied
