[00:00:01.732 --> 00:00:02.894]  Coast to coast.
[00:23:54.874 --> 00:23:56.614]  So stop paying for silver solutions.
[00:23:56.774 --> 00:24:02.116]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:24:02.336 --> 00:24:06.017]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[00:24:06.137 --> 00:24:07.638]  That's Silverlungs.com.
[00:24:37.589 --> 00:24:40.531]  What do you mean I can't get to work on time?
[00:24:40.772 --> 00:24:43.254]  I've got nothing better to do.
[00:24:43.294 --> 00:24:46.977]  What do you mean I don't pay my bills?
[00:24:47.137 --> 00:24:49.679]  Why do you think I'm broke?
[00:24:50.059 --> 00:24:52.621]  Yeah, Dave, you tell him.
[00:24:53.221 --> 00:24:57.305]  If there's a new way, I'll be the last in line.
[00:25:02.236 --> 00:25:13.039]  I made that little joke there because we're following the old way of tyranny, getting away from the new way of the Bill of Rights, Constitution, Declaration of Independence.
[00:25:13.879 --> 00:25:20.981]  And the worst things get, the establishment pushes, more of their tyranny, more of going back to thug-run systems.
[00:25:21.901 --> 00:25:24.802]  Oligarchical systems of autocratic fraud.
[00:25:25.342 --> 00:25:27.783]  We need to get back to what created all this wealth.
[00:25:28.583 --> 00:25:45.607]  The problem is that you create the wealth, you're free, all of the locusts, all of the progressive tyrants, all the progressive control freaks who say they have the moral high ground and they govern style and culture, they then move into areas that you've built up
[00:25:46.857 --> 00:25:54.526]  Texas is evidence of this, and then try to take your guns, and try to bring in high taxes again, and try to wreck everything, and fet the nest.
[00:25:56.948 --> 00:26:02.735]  Spew their scrofulous pus all over the nest, and then flap off to the next victim.
[00:26:04.005 --> 00:26:10.728]  And they're so Cyclopsian in their total myopic tunnel vision that they don't even know what they're doing.
[00:26:11.048 --> 00:26:13.349]  Forgive them, Father, they know not what they do.
[00:26:13.670 --> 00:26:26.816]  The hordes of dumbed-down, slobbering goblins that are the general public that serve the system, a large portion of humanity, verging on a majority.
[00:26:27.716 --> 00:26:31.498]  It's in the high 40s in my dead reckoning guesstimation.
[00:26:34.944 --> 00:26:54.694]  Are a torrent, a beam of scum, an energy weapon, a directed energy cultural morass that is spewed out as a weapon system, a burrowing system for the worms of the New World Order that follow it.
[00:26:56.155 --> 00:27:07.218]  Then you've got the dark generals, the social engineers, perched up above it, commanding the campus of evil that they direct.
[00:27:08.958 --> 00:27:15.080]  And though I wax poetic, that is the only way to describe this great evil we face.
[00:27:15.700 --> 00:27:18.781]  And I mourn every day what we're going to go through.
[00:27:19.481 --> 00:27:20.601]  We have only seen the beginning.
[00:27:23.422 --> 00:27:24.282]  We have only begun.
[00:27:27.560 --> 00:27:31.682]  To enter into this system.
[00:27:31.702 --> 00:27:32.663]  This is a short segment.
[00:27:32.683 --> 00:27:37.345]  I'm going to focus and come back and tell you the guest that's coming up and get into all the news.
[00:27:37.485 --> 00:27:40.667]  And there is just so much of it, ladies and gentlemen.
[00:27:42.968 --> 00:27:44.869]  Again, here's the InfoWars.com headlines.
[00:27:45.169 --> 00:27:46.450]  Neocons call for U.S.
[00:27:46.490 --> 00:27:48.390]  military action against Al-Qaeda in Iraq.
[00:27:48.731 --> 00:27:52.212]  The same group that they built bases in western Iraq for to attack Syria.
[00:27:53.393 --> 00:27:56.755]  China set to seize South China Sea island by force.
[00:27:57.574 --> 00:28:01.216]  The United States and others said they will respond with force, and well, that's World War III.
[00:28:02.137 --> 00:28:08.341]  That's in the major Chinese newspapers, not being reported here in the United States, except for Infowars.com and DrugsReport.com.
[00:28:08.942 --> 00:28:10.583]  Why the risk of world war is rising?
[00:28:10.643 --> 00:28:13.805]  Washington's blog breaks down a bunch of different pieces of data.
[00:28:15.446 --> 00:28:20.389]  The number of working-age Americans without a job has risen by almost 10 million under Obama.
[00:28:20.990 --> 00:28:22.891]  Absolutely, over 100 million people are out of work.
[00:28:24.386 --> 00:28:25.347]  Met Police Report.
[00:28:25.407 --> 00:28:27.828]  Corrupt Freemasons run the UK legal system.
[00:28:27.868 --> 00:28:28.068]  Yeah.
[00:28:29.629 --> 00:28:34.411]  They've used that system, that ancient brotherhood, to then bring in their own mafia system.
[00:28:34.791 --> 00:28:35.472]  What a disgrace.
[00:28:35.972 --> 00:28:41.715]  Congress defers to the President on NSA reform, handing him dictatorial power.
[00:28:42.155 --> 00:28:43.796]  That is such a huge deal.
[00:28:44.316 --> 00:28:47.478]  Ron Paul's writing about it on Infowars.com as part of the move toward dictatorship.
[00:28:48.556 --> 00:28:50.538]  And when did America turn into the Soviet Union?
[00:28:50.578 --> 00:28:51.638]  Another excellent report.
[00:28:52.299 --> 00:28:54.020]  And then another one from the Ron Paul Institute.
[00:28:54.100 --> 00:28:57.723]  Is Obama trying to resolve or prolong the conflict in Syria?
[00:28:58.704 --> 00:29:00.565]  They're trying to break the country in three parts on record.
[00:29:00.585 --> 00:29:01.466]  That's the official policy.
[00:29:02.306 --> 00:29:04.228]  So many times we ask, you know.
[00:29:06.693 --> 00:29:09.536]  Is that a yellow taxi cab in New York pulled up with checkers on it?
[00:29:09.576 --> 00:29:10.657]  Yeah, it's a yellow taxi cab.
[00:29:10.697 --> 00:29:12.338]  I mean, it is what it is.
[00:29:12.399 --> 00:29:13.059]  It's out in the open.
[00:29:13.079 --> 00:29:13.780]  We have to admit it.
[00:29:14.300 --> 00:29:14.781]  That's the thing.
[00:29:14.841 --> 00:29:17.704]  Tyranny comes and then we just kind of go, is this really happening?
[00:29:17.804 --> 00:29:20.346]  I don't know.
[00:29:20.366 --> 00:29:24.510]  The guys that talk about it are kooks, even though they're absolutely on target and should be carried around on people's shoulders.
[00:29:27.233 --> 00:29:29.455]  Now, when we come back, I'm going to get into the really big news.
[00:29:29.595 --> 00:29:31.517]  DOE, Department of Energy,
[00:29:34.277 --> 00:29:41.541]  Is pushing total tracker systems for your homes, similar to the rating systems and black boxes in your cars.
[00:29:41.581 --> 00:29:44.583]  And of course, the black box is already going on your house.
[00:29:44.603 --> 00:29:45.484]  They're called smart meters.
[00:29:46.745 --> 00:29:48.726]  And then they announce it to you after it's in place.
[00:29:49.847 --> 00:29:56.151]  We're going to get into the latest on Obamacare and the new political movement that's exploding on the other side.
[00:29:59.181 --> 00:30:02.171]  We're on the march, the Empire's on the run.
[00:30:03.114 --> 00:30:05.803]  Alex Jones and the GCN Radio Network.
[00:30:09.815 --> 00:30:12.397]  Hi folks, Alex Jones here with some important information.
[00:30:12.637 --> 00:30:17.520]  I want to tell you about Matt Redhawk and his team of patriots over at MyPatriotSupply.
[00:30:17.781 --> 00:30:25.666]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[00:30:25.906 --> 00:30:30.209]  Deciding to take action, a company run by patriots for patriots was born.
[00:30:30.429 --> 00:30:34.252]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:30:34.392 --> 00:30:40.096]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:30:40.336 --> 00:30:43.117]  It is rare to find companies who practice what they preach.
[00:30:43.498 --> 00:30:48.741]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[00:30:48.881 --> 00:30:57.006]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:30:57.066 --> 00:30:57.246]  That's 866-229-0927.
[00:31:05.051 --> 00:31:12.218]  Alex Jones here with a message to fellow freedom lovers.
[00:31:12.478 --> 00:31:17.323]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:31:17.503 --> 00:31:24.690]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:31:24.810 --> 00:31:30.216]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:31:30.436 --> 00:31:34.120]  These are items that I did research on, that I personally use.
[00:31:34.460 --> 00:31:39.005]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:31:39.205 --> 00:31:44.411]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:31:44.631 --> 00:31:47.732]  Strategic Relocation 3rd Edition by Joel Scalzin.
[00:31:47.892 --> 00:31:50.132]  When Disaster Strikes by Matthew Stein.
[00:31:50.392 --> 00:31:54.954]  Therosafe, used by Homeland Security to protect yourself during any radiological event.
[00:31:55.134 --> 00:31:57.594]  Hand-cranked shortwave AM FM radios.
[00:31:58.034 --> 00:32:05.036]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:32:05.236 --> 00:32:06.938]  We're getting prepared, are you?
[00:32:07.178 --> 00:32:18.309]  InfoWarsShop.com Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[00:32:18.370 --> 00:32:26.498]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:32:26.758 --> 00:32:31.460]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:32:31.640 --> 00:32:38.343]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:32:38.423 --> 00:32:45.505]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:32:45.605 --> 00:32:52.468]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:32:52.628 --> 00:32:56.972]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:32:57.112 --> 00:33:00.375]  Available in original or with our immune support infusion blend.
[00:33:00.496 --> 00:33:06.642]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:33:06.802 --> 00:33:08.483]  Available at InfoWarsLife.com
[00:33:20.809 --> 00:33:23.791]  Crashing through the lies and disinformation.
[00:33:24.371 --> 00:33:28.594]  It's Alex Jones on the GCN Radio Network.
[00:33:35.679 --> 00:33:39.822]  Again, I'm not trying to scare people laying out what we're really facing.
[00:33:40.522 --> 00:33:42.303]  You need to know the real threat.
[00:33:42.343 --> 00:33:44.305]  You need to understand the real threat.
[00:33:45.185 --> 00:33:49.408]  If we as a society have any hope, any hope,
[00:33:51.076 --> 00:34:00.024]  Encountering this, because that's the leg up that evil always has, is that good people just cannot imagine that they're actually facing something this bad.
[00:34:00.644 --> 00:34:02.746]  And by the way, that's 101 of criminology.
[00:34:03.867 --> 00:34:15.977]  101 of kidnappers, 101 of con artists, 101 of all different types of criminal activity, is that the public cannot believe that they're actually being abused.
[00:34:17.148 --> 00:34:23.532]  Now, the government can teach you to fear your neighbor cleaning their gun in their garage, and you call the cops and they come and arrest them, even though the guns are legal.
[00:34:24.873 --> 00:34:29.736]  They can teach the public that if you see a parent spank their child, it's illegal.
[00:34:30.137 --> 00:34:37.622]  The cops come, CPS comes, they say, we believe you must be doing other abuse, even though the spanking isn't illegal, we're going to take your child.
[00:34:39.383 --> 00:34:45.407]  So again, they can create the perception, when things aren't an issue, that it's illegal, and even convince juries
