[00:00:00.971 --> 00:00:03.257]  3139.
[00:25:11.634 --> 00:25:14.537]  So now I'll just talk about what happened to them in Virginia going to Fort A.P.
[00:25:14.577 --> 00:25:15.457]  Hill and getting arrested.
[00:25:16.491 --> 00:25:27.037]  But that the federal government run by the globalists is openly training under NLEO-9 14 different foreign nations to invade and occupy the US.
[00:25:28.237 --> 00:25:31.119]  So I'm going to have NLEO-9 added to this latest article as well.
[00:25:31.659 --> 00:25:42.765]  Because what Infowars.com and PrisonPlanet.com do that other news organizations don't is, I don't like articles just on one subject.
[00:25:43.559 --> 00:25:48.383]  I like articles that, by the bottom, tie it together with the larger image of what's going on.
[00:25:50.365 --> 00:26:01.174]  And it's sensational that we've gotten these secret Marine Corps documents confirmed that they're training to take on basically everybody's granddaddy, anybody who's independent in a rural area.
[00:26:02.695 --> 00:26:08.900]  Globalist always, or any takeover group, takes over the cities first, then the suburbs, then the small towns, then the rural areas.
[00:26:09.741 --> 00:26:12.143]  And they fan out to subdue and dominate.
[00:26:13.382 --> 00:26:31.158]  And the entire Pentagon program, the Emergency Centers Establishment Act, the Rural Affairs Commission, that is under the Pentagon and Homeland Security, is putting plainclothes troops in every town and city, literally spying on people.
[00:26:31.579 --> 00:26:35.943]  And then bringing in agenda 21 federal money to buy off the town leadership.
[00:26:37.472 --> 00:26:44.280]  And they are training to take on small towns everywhere because they know when they order the gun confiscation, when they order the 80% taxation...
[00:26:46.906 --> 00:26:50.488]  When they order this, they're going to take over the town centers and control the roads.
[00:26:51.368 --> 00:26:54.589]  And that is what is in all of the public documents.
[00:26:55.210 --> 00:26:58.451]  So, so much of this is public, but they don't want us on these bases.
[00:26:58.811 --> 00:27:03.473]  They don't want us talking to the Marines, because they don't want public awareness to then have a discussion.
[00:27:03.733 --> 00:27:09.436]  They want it in Army times, stars and stripes going, yeah, the Army's training to take on domestic groups.
[00:27:09.776 --> 00:27:11.517]  They think the Tea Party's the main enemy now.
[00:27:11.617 --> 00:27:12.157]  It's good.
[00:27:12.177 --> 00:27:13.758]  Or to have the, um,
[00:27:15.014 --> 00:27:17.035]  You know, C-SPAN have a general on to talk about it.
[00:27:17.075 --> 00:27:35.746]  So, so, at one level they admit it to soften us up and get us ready, and so the troops all hear it and go, well it must be okay, I mean, you know, it's in Stars and Stripes, it's in the Army Times, but for the general public, oh, there's no militarization of police, there's no armored vehicles getting deployed to every town, there's no weapons caches and helicopters getting put in.
[00:27:37.567 --> 00:27:38.248]  Oh no!
[00:27:38.268 --> 00:27:43.591]  We're like, oh, here's an official Homeland Security document saying it's gun owners returning veterans and Christians are the main enemy.
[00:27:45.816 --> 00:27:47.817]  And at first they said, oh, that document's not real.
[00:27:47.837 --> 00:27:49.418]  And later they went, no, it's real.
[00:27:50.099 --> 00:27:50.719]  And you watch.
[00:27:51.360 --> 00:27:54.102]  It is going to be gun owners and rural groups and veterans.
[00:27:54.602 --> 00:27:55.923]  There they are, the terrorists.
[00:27:58.007 --> 00:28:01.908]  So this is the giant build-up for war with the American people.
[00:28:02.509 --> 00:28:06.490]  Leaked documents reveal Marine Corps Urban Training Center based on US town.
[00:28:07.270 --> 00:28:12.532]  Whistleblower says facility with Baptist Church farmhouses used to train foreign and domestic groups.
[00:28:13.353 --> 00:28:22.536]  Newly leaked Marine Corps documents detail yet another military urban training center that more closely resembles a small US town than a foreign combat zone.
[00:28:24.377 --> 00:28:27.578]  And again, when they admit NORTHCOM is for the American people,
[00:28:29.397 --> 00:28:33.359]  Folks, okay, it's in the document, big deal, but when you see the town, it brings it home.
[00:28:34.299 --> 00:28:44.224]  The document, entitled, Military Operations on Urban Terrain Collective Training Facility, details the specifics of a mock 30-acre town located at Camp Lejeune, North Carolina.
[00:28:45.091 --> 00:28:54.214]  Originally built in 1990, new additions to the facility include Baptist Church, a police station, several farmhouses, have transformed the layout of the once international town.
[00:28:54.754 --> 00:28:56.054]  Yeah, part of it looks European.
[00:28:56.595 --> 00:29:00.116]  According to the military whistleblower who provided the documents to InfoWars, U.S.
[00:29:00.156 --> 00:29:05.337]  Marines at the facility have been tasked with training soldiers, law enforcement agencies, and homeland security.
[00:29:05.357 --> 00:29:06.678]  Yeah, look, they're all buying weapons and
[00:29:07.438 --> 00:29:15.663]  Bullets and training for us in skills such as fighting in wooded areas, urban patrolling, forcible entry and night fighting techniques.
[00:29:16.083 --> 00:29:20.786]  The facility is also being used to cross-train foreign troops from the United Nations.
[00:29:21.126 --> 00:29:25.589]  By the way, folks, if this all goes down, you don't go out and night fight the Marines.
[00:29:27.648 --> 00:29:32.475]  The veterans are gonna go find you at your houses, and in the bars, and on the streets.
[00:29:33.016 --> 00:29:36.100]  They're gonna see your tattoo in a store, and they're gonna follow you outside.
[00:29:36.120 --> 00:29:37.362]  You understand that?
[00:29:38.550 --> 00:29:48.436]  So, part of this is a narrative where they're training like we're gonna have the British and the Bluecoats march into each other and fix bayonets and shoot each other.
[00:29:49.036 --> 00:29:51.938]  That went out in the days when George Washington got rid of it.
[00:29:52.838 --> 00:29:53.538]  You understand that?
[00:29:53.579 --> 00:29:58.621]  If it goes to a civil war, it's gonna be fought on the streets and in your houses.
[00:29:59.102 --> 00:29:59.942]  We're gonna come for you.
[00:29:59.962 --> 00:30:00.823]  We're on the march.
[00:30:01.323 --> 00:30:02.924]  The Empire's on the run.
[00:30:03.844 --> 00:30:06.526]  Alex Jones and the GCN Radio Network.
[00:30:10.603 --> 00:30:19.607]  Alex Jones here to tell you about how you can help spread liberty worldwide, while also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[00:30:19.687 --> 00:30:27.790]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:30:28.090 --> 00:30:32.772]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:30:32.952 --> 00:30:39.675]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:30:39.755 --> 00:30:46.839]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:30:46.919 --> 00:30:53.782]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:30:53.942 --> 00:30:58.305]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:30:58.426 --> 00:31:01.688]  Available in original or with our immune support infusion blend.
[00:31:01.828 --> 00:31:07.953]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:31:08.133 --> 00:31:09.794]  Available at Infowarslife.com
[00:31:10.740 --> 00:31:14.742]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:31:14.762 --> 00:31:18.905]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:31:19.125 --> 00:31:22.547]  What are the health effects of having these drugs in our drinking water?
[00:31:22.787 --> 00:31:25.689]  It's forced medical treatment without the consent of residents.
[00:31:25.849 --> 00:31:33.134]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[00:31:33.154 --> 00:31:37.056]  On average, the county says it sprays with glyphosate at least once a week.
[00:31:37.296 --> 00:31:41.557]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[00:31:41.737 --> 00:31:47.659]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:31:47.699 --> 00:31:51.479]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:31:51.639 --> 00:31:54.180]  It is our responsibility to protect our families.
[00:31:54.380 --> 00:31:55.720]  The establishment's not going to do it.
[00:31:55.880 --> 00:31:57.121]  It's time to take action.
[00:31:57.241 --> 00:31:58.961]  It's time to filter our water.
[00:31:59.061 --> 00:32:06.203]  Visit InfoWarsThor.com and use promo code WATER to get 10% off their entire family of incredible products.
[00:32:06.443 --> 00:32:10.007]  Or call toll-free 888-253-3139.
[00:32:10.647 --> 00:32:17.694]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:32:17.814 --> 00:32:19.976]  But it's not just the air outside that's toxic.
[00:32:20.156 --> 00:32:25.261]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:32:25.441 --> 00:32:30.386]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:32:30.586 --> 00:32:33.668]  There are more than 42 million smokers in the United States.
[00:32:33.928 --> 00:32:37.770]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:32:37.990 --> 00:32:42.232]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:32:42.312 --> 00:32:52.357]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:32:52.557 --> 00:33:00.401]  Made with organic and wild cultivated herbs and manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray
[00:33:00.401 --> 00:33:01.062]  He's going the distance!
[00:33:01.082 --> 00:33:01.563]  He's going for it!
[00:33:29.156 --> 00:33:34.703]  Look, there's so much news going on, but I want to ask listeners.
[00:33:35.304 --> 00:33:40.970]  I want to ask you, how do we crash through the lies and disinformation?
[00:33:41.491 --> 00:33:43.633]  How do we show people the bottom's already fallen out?
[00:33:44.615 --> 00:33:45.556]  The system is just...
[00:33:46.766 --> 00:33:48.507]  We're setting up open tyranny everywhere.
[00:33:49.067 --> 00:33:51.469]  We have to expose it and call it out.
[00:33:52.309 --> 00:33:59.774]  And the public's waking up, and the military's waking up, and most police I talk to are waking up and know that things are going in a very dangerous direction.
[00:34:01.220 --> 00:34:04.902]  But are we going to wait until the globalists stage a terror attack and blame it on domestic groups?
[00:34:05.342 --> 00:34:26.594]  I don't want a civil war in this country, but we the people, not Alex Jones, but we the people, if attacked by the globalists, if a total authoritarian system unfolds, and they try to arrest anybody that doesn't believe in man-made global warming, or arrest anybody that doesn't want their kids taught how to be sexualized,
[00:34:26.994 --> 00:34:31.956]  Or anybody who doesn't want to be inoculated, or anybody that doesn't want their 11-year-old daughter taken away to have an abortion.
[00:34:32.736 --> 00:34:36.057]  It's going to cause a civil war, because the globalists want that civil war.
[00:34:36.517 --> 00:34:54.264]  I'm trying to avert that by exposing that the Army, and the Marines, and the National Guard are training to cordon cities, are training to confiscate guns, are training to arrest political dissidents, are training for a takeover, and admitting that their new enemy is in Al-Qaeda,
[00:34:54.884 --> 00:34:58.145]  That the corrupt federal government openly funds and runs.
[00:34:58.505 --> 00:34:59.565]  That's mainstream news now.
[00:35:00.225 --> 00:35:02.526]  I can't even believe that's mainstream news.
