[00:00:02.017 --> 00:00:04.842]  Coast to Coast, direct from Austin.
[00:23:24.416 --> 00:23:27.478]  We offer the most affordable Level 3 body armor on the market.
[00:23:27.538 --> 00:23:31.880]  KD Level 3 Armor withstands pistol and rifle hits up to 7.62 NATO.
[00:23:31.960 --> 00:23:33.761]  Get yours at KDArmor.com.
[00:23:33.801 --> 00:23:35.762]  That's KDArmor.com.
[00:23:36.102 --> 00:23:36.762]  KD Armor.
[00:23:36.902 --> 00:23:37.743]  Come and take it.
[00:23:38.423 --> 00:23:41.004]  Silver has always been nature's very own antibiotic.
[00:23:41.124 --> 00:23:45.147]  And only one system allows you to generate an endless supply of natural silver solutions.
[00:23:45.427 --> 00:23:46.687]  Silverlungs.com.
[00:23:46.847 --> 00:23:49.329]  You'll find no wild claims or pseudoscience.
[00:23:49.509 --> 00:23:52.310]  Just a lifetime of nano-sized pure silver solutions.
[00:23:52.510 --> 00:23:54.651]  The Silverlungs generator allows you to make your own.
[00:23:54.871 --> 00:23:56.612]  So stop paying for silver solutions.
[00:23:56.752 --> 00:24:02.115]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:24:02.335 --> 00:24:06.017]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[00:24:06.137 --> 00:24:07.638]  That's Silverlungs.com.
[00:24:26.181 --> 00:24:27.422]  Welcome back to the Alex Jones Show.
[00:24:27.482 --> 00:24:31.405]  I'm David Knight here in Austin, and we have Paul Joseph Watson joining us in the UK.
[00:24:31.445 --> 00:24:34.767]  He's got a couple of articles up on Infowars.com today.
[00:24:34.787 --> 00:24:38.911]  Of course, the staged Foley beheading is being used as a poster child for a Syria attack.
[00:24:38.971 --> 00:24:46.636]  We had an article just last Friday saying the Obama administration said that Foley's execution was, quote, an attack on our country.
[00:24:47.237 --> 00:24:52.561]  And the Deputy National Security Advisor, Ben Rhodes, said it was the first ISIS attack on America.
[00:24:53.715 --> 00:25:01.119]  This reminds me of the saying that Stalin always said, you know, a million deaths is a statistic, but one death is a tragedy.
[00:25:01.159 --> 00:25:03.661]  They're trying to bring this home, especially for Americans.
[00:25:03.701 --> 00:25:07.443]  They showed people dying of sarin gas a year ago in Syria.
[00:25:08.485 --> 00:25:15.032]  And perhaps they thought that Americans didn't get involved in that because it wasn't Americans that they saw dying.
[00:25:15.573 --> 00:25:26.204]  But actually, what happened was we also exposed that it was not really a case that it was only the Syrian government of Assad that could have done that.
[00:25:26.365 --> 00:25:28.887]  We made it very clear that there had been previous attacks.
[00:25:29.548 --> 00:25:39.234]  of sarin gas where the United Nations as well as Russian and American intelligence analysts had said that the sarin gas had been used by rebels previously to that.
[00:25:40.035 --> 00:25:43.597]  And so it wasn't true that that could have only been Assad.
[00:25:43.617 --> 00:25:45.679]  So the whole narrative a year ago failed.
[00:25:45.759 --> 00:25:49.221]  At that time they wanted to go to war with Assad in Syria.
[00:25:49.281 --> 00:25:55.045]  Now they want to go to war on his side against the people that they were funding over the last year.
[00:25:55.825 --> 00:26:06.032]  And there's been an interesting development over the weekend, that's why we have Paul Joseph Watson on, is that experts in the UK are saying that this video of the beheading was likely fake.
[00:26:06.092 --> 00:26:07.233]  So I want to go to Paul now.
[00:26:07.273 --> 00:26:08.774]  Paul, thank you for joining us.
[00:26:09.655 --> 00:26:10.716]  Hi David, good to be back.
[00:26:11.696 --> 00:26:17.941]  Now this video, tell us some of the aspects before we get into the implication of how they're trying to use this to start another war.
[00:26:18.701 --> 00:26:23.785]  Tell us what these experts in the UK are saying about this video, why they believe that it was fake.
[00:26:26.857 --> 00:26:39.228]  Well, I made a video last week, Thursday, questioning whether this was fake, because what piqued my interest was the fact that UK authorities, the police, came out and said, literally hours after this video was released,
[00:26:39.853 --> 00:26:54.236]  That if you watch this video of this alleged beheading on YouTube, not merely share it, disseminate it, post a link on Facebook, if you simply watch it, then you could be a terrorist, you could be breaking laws under the Terrorist Act.
[00:26:54.636 --> 00:26:58.677]  So that suggested to me that they weren't too keen on people watching it.
[00:26:59.177 --> 00:27:04.218]  So I made a video on Thursday questioning some of the aspects of this so-called beheading clip.
[00:27:04.538 --> 00:27:05.778]  To make it clear from the start,
[00:27:06.398 --> 00:27:13.225]  In the original clip of this so-called ISIS beheading of James Foley, you do not see Foley being beheaded.
[00:27:13.945 --> 00:27:26.317]  All you see is six so-called slashes of the knife across his neck, and then it fades to black, then it cuts to a still image of Foley's decapitated head resting on his body.
[00:27:26.577 --> 00:27:29.900]  So at no point do you actually see him being physically beheaded.
[00:27:30.814 --> 00:27:40.676]  And all these points that I'm making now were replicated by these forensic experts that came out yesterday and said the same thing that I said and many others said last week.
[00:27:40.776 --> 00:27:49.077]  The other main point, David, is the fact that when he's reading out his speech, Foley, before he's beheaded, he's completely calm, he's completely composed.
[00:27:49.737 --> 00:27:55.078]  It's not the behaviour of somebody who knows that they're about to be brutally slaughtered.
[00:27:55.698 --> 00:28:00.099]  In fact, the forensic experts came out afterwards and said that
[00:28:02.136 --> 00:28:04.479]  He actually had to redo one of the lines in the footage.
[00:28:04.760 --> 00:28:07.664]  They said he had to re-film one of the lines because he mocked it up.
[00:28:07.844 --> 00:28:09.166]  So he was going off a script.
[00:28:09.507 --> 00:28:12.271]  His demeanour was obviously not of a person waiting to be beheaded.
[00:28:12.311 --> 00:28:13.572]  So we'll get into it more after the break.
[00:28:14.261 --> 00:28:20.824]  Well, it was interesting, and I want to talk after the break, too, about this censorship, because that is a major reversal.
[00:28:21.304 --> 00:28:35.170]  We ought to be concerned at any time that the government says watching a video makes you a terrorist, and yet they've been very accepting of ISIS and other terrorist groups' Facebook postings and social media postings.
[00:28:35.531 --> 00:28:40.613]  At the same time, when we put things up, they will censor it if we try to share it with other people.
[00:28:40.673 --> 00:28:42.574]  So that was a very
[00:28:43.374 --> 00:28:56.765]  Amazing reversal of their policy to say, but don't even look at this, even though they had left the previous Islamic terrorist social media postings up for everybody to see, censoring people who are pushing back against that.
[00:28:57.145 --> 00:29:02.410]  So that right there raised a lot of flags, besides setting a very dangerous precedent for everyone.
[00:29:03.871 --> 00:29:06.373]  Exactly, the free flow of information precedent.
[00:29:06.873 --> 00:29:08.355]  And, you know, we saw the images
[00:29:09.986 --> 00:29:12.227]  Flashed across the news, we saw the net is being pushed.
[00:29:12.567 --> 00:29:16.510]  And yet they were encouraging, not just encouraging, but warning people not to watch the video.
[00:29:16.690 --> 00:29:19.951]  Which suggested to me that there was something very wrong with it indeed.
[00:29:20.672 --> 00:29:28.756]  And, again, it completely contradicts previous beheading videos where you have a group of these militants surrounding the individual.
[00:29:29.076 --> 00:29:31.838]  They all chant Allah Akbar as he's being killed.
[00:29:32.158 --> 00:29:34.499]  They cite the Quran before they kill him.
[00:29:35.000 --> 00:29:37.081]  You'll see none of this in the James Foley video.
[00:29:37.594 --> 00:29:42.216]  I think it's also interesting that the guy who did it is supposedly a British guy as well.
[00:29:42.336 --> 00:29:44.217]  So we'll talk about all that when we come back.
[00:29:44.617 --> 00:29:51.639]  With Paul Joseph Watson in the UK, we're talking about the latest, perhaps, false flag used to try to get us into a war in Syria.
[00:29:51.779 --> 00:29:53.160]  This time, on a different side.
[00:29:53.220 --> 00:29:54.821]  We'll be right back with Paul Joseph Watson.
[00:29:54.841 --> 00:29:55.281]  Stay with us.
[00:29:59.502 --> 00:30:00.383]  We're on the march.
[00:30:00.883 --> 00:30:02.483]  The empire's on the run.
[00:30:03.424 --> 00:30:06.105]  Alex Jones and the GCN Radio Network.
[00:30:10.465 --> 00:30:16.408]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:30:16.608 --> 00:30:20.810]  Most people know that iodine deficiency has been a crisis around the world.
[00:30:21.191 --> 00:30:25.733]  Iodine is key to so many of the body's functions, especially the thyroid.
[00:30:26.153 --> 00:30:28.775]  I discovered a product being developed by Dr. Group.
[00:30:29.075 --> 00:30:34.258]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[00:30:34.519 --> 00:30:41.403]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[00:30:41.923 --> 00:30:45.686]  And the results that I personally have had have been life-changing.
[00:30:46.046 --> 00:30:50.849]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:30:51.169 --> 00:30:52.010]  This is innovating.
[00:30:52.290 --> 00:30:59.598]  And the best part is, it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[00:30:59.618 --> 00:31:03.843]  For a limited time, experience the ancient power of Survival Shield X2.
[00:31:04.043 --> 00:31:09.208]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[00:31:10.029 --> 00:31:17.096]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:31:17.196 --> 00:31:19.358]  But it's not just the air outside that's toxic.
[00:31:19.539 --> 00:31:24.644]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:31:24.824 --> 00:31:29.789]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:31:29.969 --> 00:31:33.031]  There are more than 42 million smokers in the United States.
[00:31:33.311 --> 00:31:37.153]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:31:37.373 --> 00:31:41.615]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:31:41.695 --> 00:31:51.720]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:31:51.921 --> 00:31:54.442]  Made with organic and wild cultivated herbs,
[00:31:54.762 --> 00:32:02.691]  Manufactured in the USA, the new InfoWars Live Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:32:02.831 --> 00:32:06.816]  Now available exclusively at InfoWarsLive.com or by calling toll free 888-253-3139.
[00:32:09.759 --> 00:32:19.865]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[00:32:20.325 --> 00:32:26.688]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:32:26.768 --> 00:32:29.009]  I jump out of bed ready to fight these criminals every day.
