[00:00:00.049 --> 00:00:01.613]  The Alex Jones Show.
[00:27:07.486 --> 00:27:28.202]  Remember last year, even Fox News had the headline that Fort Hood, we first broke this, we were leaked the information, they were calling them in and telling the non-commissioned officers, your people may be court-martialed if they go to a Tea Party event off-duty, or if they even give money to it, or are evangelical Christians.
[00:27:28.802 --> 00:27:35.728]  Well, evangelical Christians are one of the biggest Christian blocs in this country, are very milquetoast on average, and leave the government alone.
[00:27:36.570 --> 00:27:44.397]  But even if they were radical, the military has no right to tell soldiers what God they worship.
[00:27:47.820 --> 00:27:49.722]  People say, yeah, why is it such a power grab?
[00:27:49.982 --> 00:27:51.083]  That's the whole point of a power grab.
[00:27:51.383 --> 00:27:55.326]  Take a million miles, and no matter how far we push back, maybe they gain 200,000.
[00:27:55.507 --> 00:28:01.232]  Now there's the headline, Fort Hood soldiers told that Christians, Tea Partiers,
[00:28:02.478 --> 00:28:06.019]  A radical terror threat, and threatened with court-martial.
[00:28:06.039 --> 00:28:08.199]  You can click the Fox News article right there.
[00:28:10.740 --> 00:28:14.501]  That's the type of garbage that we're dealing with.
[00:28:15.441 --> 00:28:16.641]  And I go back to this.
[00:28:18.942 --> 00:28:27.063]  What does it say when David Rockefeller, when Mao Tse-Tung died in the 70s, wrote an op-ed piece for the New York Times about how great communism was and how wonderful Mao Tse-Tung was?
[00:28:27.483 --> 00:28:29.544]  Mao Tse-Tung killed over 80 million people conservatively.
[00:28:31.778 --> 00:28:34.519]  Why would the richest guy in the U.S.
[00:28:34.539 --> 00:28:38.421]  at that time, basically, come out and say, I love communism?
[00:28:38.802 --> 00:28:42.323]  Well, again, Gary Allen, we have the graphic on the front page of Infowars.com.
[00:28:43.615 --> 00:29:04.099]  With a banker business suit, with a communist lapel pin, and under it it says, if one understands that socialism is not a share-of-the-wealth program, but is in reality a method to consolidate and control the wealth, then the seeming paradox of super-rich men promoting socialism becomes no paradox at all, Gary Allen.
[00:29:04.899 --> 00:29:10.960]  And the reason I mention this is if you understand that, you understand the entire enchilada.
[00:29:12.113 --> 00:29:17.775]  The cosmology, the compendium, the worldview of the mega-elite, they want monopolies.
[00:29:18.415 --> 00:29:19.736]  They want state control.
[00:29:20.936 --> 00:29:28.479]  That's why they had an outgoing president of China, basically appointed by their inner party.
[00:29:29.983 --> 00:29:35.769]  Presidents, even an oxymoron, not elected, say that communist China is the ultimate expression of capitalism.
[00:29:35.789 --> 00:29:40.815]  I'll never forget that quote in BBC, and they were saying, what a crazy quote, it makes no sense.
[00:29:40.855 --> 00:29:42.617]  No, it makes perfect sense.
[00:29:42.697 --> 00:29:44.098]  They mean crony capitalism.
[00:29:45.280 --> 00:29:46.060]  By the way, we sell
[00:29:47.378 --> 00:29:52.303]  The little soft cover book from 1972, None Dare Call a Conspiracy at m4warestore.com.
[00:29:52.744 --> 00:29:56.127]  You want to give that to friends and family because it reads like prophecy.
[00:29:56.527 --> 00:29:57.088]  Veritas.
[00:29:57.428 --> 00:29:58.069]  Stay with us.
[00:29:58.469 --> 00:30:00.231]  We're going to look at Gruber coming up.
[00:30:01.152 --> 00:30:03.835]  Alex Jones and the GCN Radio Network.
[00:30:07.970 --> 00:30:10.412]  InfoWarsLife.com.
[00:30:10.612 --> 00:30:11.633]  Check it out today.
[00:30:12.093 --> 00:30:19.999]  I have set out to bring you the most hardcore, cutting-edge supplements and nutraceuticals bar none, and that's what you'll find at InfoWarsLife.com.
[00:30:20.480 --> 00:30:27.565]  We have rejected literally hundreds of products from the InfoWarsLife line because they are not of the very highest quality.
[00:30:27.585 --> 00:30:28.265]  We're good to go.
[00:30:47.711 --> 00:30:58.182]  I believe that all of these products will blow you away like they've done the thousands of other customers that have visited Infowarslife.com and believed in us and tried the products.
[00:30:58.542 --> 00:31:06.170]  Folks, check out Infowarslife.com today and the entire line of groundbreaking, cutting-edge, hardcore products.
[00:31:07.950 --> 00:31:11.451]  The government's Department of Homeland Security is buying up loads of ammo.
[00:31:11.612 --> 00:31:15.573]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:31:15.873 --> 00:31:17.334]  Can you put two and two together?
[00:31:17.674 --> 00:31:25.237]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:31:25.517 --> 00:31:26.378]  But for how long?
[00:31:26.658 --> 00:31:28.659]  Go to InfidelBodyArmor.com.
[00:31:28.879 --> 00:31:32.921]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[00:31:33.301 --> 00:31:34.481]  Infidel Body Armor.
[00:31:35.161 --> 00:31:36.122]  Just won't quit.
[00:31:37.648 --> 00:31:41.490]  The average person's life is filled with unexpected challenges.
[00:31:42.250 --> 00:31:48.474]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[00:31:48.694 --> 00:31:57.658]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[00:31:58.039 --> 00:32:02.861]  Supercharge and conquer your world at InfoWarsLife.com or call 1-888-253-3139.
[00:32:07.697 --> 00:32:09.338]  Aging starts at the cellular level.
[00:32:09.658 --> 00:32:13.440]  When cells become toxic, they die early, and aging sets in.
[00:32:14.200 --> 00:32:18.523]  In the past decade, we have witnessed unparalleled scientific discoveries.
[00:32:18.663 --> 00:32:25.446]  During that period, key patented compounds have focused on mitochondrial growth, nerve growth, and rejuvenation.
[00:32:25.966 --> 00:32:35.031]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:32:35.251 --> 00:32:40.693]  We now have the synergistic solution, DNA Force, just one of the key compounds.
[00:32:40.793 --> 00:32:48.055]  BioPQQ is backed by major clinical studies and over 175 PubMed-listed published studies.
[00:32:48.395 --> 00:32:50.675]  You want the best that's out there at the lowest price anywhere?
[00:32:50.956 --> 00:32:56.077]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the Info War.
[00:32:56.437 --> 00:33:01.347]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:33:01.387 --> 00:33:02.429]  DNA Force from InfoWarsLife.
[00:33:22.050 --> 00:33:28.333]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:33:30.114 --> 00:33:47.983]  Well, the future king of England took time to meet with
[00:33:50.652 --> 00:34:03.760]  King James as he calls himself LeBron James again demonstrates social conscience with I can't breathe shirt and I've got the photo of him here meeting with
[00:34:04.727 --> 00:34:12.231]  Prince Charles' son and his cute little wife that we're all supposed to love and buy into and get little royal coffee cups.
[00:34:13.312 --> 00:34:17.234]  And to add insult to injury, the article's up on Infowars.com.
[00:34:17.914 --> 00:34:23.137]  Piers Morgan has come out and said that America needs a monarch.
[00:34:23.897 --> 00:34:28.900]  Says Obama will thankfully bow and scrape at feet of royals.
[00:34:30.037 --> 00:34:35.099]  I don't think Obama has found royals that he doesn't bow to.
[00:34:35.119 --> 00:34:53.608]  That story is up on InfoWars.com with the full quote by Piers Morgan, who'd already seen his rating slide in the year he took over from Larry King, but after I went on there two years ago, he was just annihilated.
[00:34:54.588 --> 00:35:03.992]  And they now admit in major publications like the LA Times and others that his slide began when I got in his face and said, you are a traitor here to enslave us and disarm us.
[00:35:04.393 --> 00:35:05.773]  It's not about children's safety.
[00:35:06.033 --> 00:35:07.434]  I will not have your fake debate.
[00:35:08.715 --> 00:35:13.937]  And of course, a lot of the weasels and cowards out there at first said, how discrediting of Alex Jones.
[00:35:13.957 --> 00:35:22.141]  He should have talked in a proper British accent back to him and debated him on his field instead of going all the way over him.
[00:35:25.171 --> 00:35:27.252]  How un-American to get in someone's face.
[00:35:27.632 --> 00:35:33.374]  Yeah, that's right, Paul Revere would have just pulled out a blunderbuss, shoved it in his chest, and pulled the trigger.
[00:35:36.295 --> 00:35:39.115]  I am a weak little weasel compared to Paul Revere.
[00:35:39.556 --> 00:35:49.239]  And then you've got Americans mad at me that I dare go, look, it's about taking our guns, you know it is, and you're on notice.
[00:35:49.259 --> 00:35:53.420]  You try to take them, 1776 will commence again, scumbag.
[00:35:54.616 --> 00:35:56.217]  But the truth is, most Americans got it.
[00:35:56.497 --> 00:35:57.277]  It resonated.
[00:35:57.297 --> 00:36:04.580]  And it was like the Emperor's New Clothes being announced, or he's caught with his hand in the cookie jar, or Toto pulls back the curtain.
[00:36:04.880 --> 00:36:05.740]  Everybody went, whoa!
[00:36:06.080 --> 00:36:18.665]  We're here being lectured by a sycophantic, royal-worshipping twit who's got armed bodyguards at his home in LA about how we shouldn't have guns.
[00:36:19.826 --> 00:36:20.286]  We're done.
[00:36:20.306 --> 00:36:23.107]  And it wasn't just
[00:36:24.349 --> 00:36:25.089]  That one interview.
[00:36:25.329 --> 00:36:31.630]  He doubled down and brought a train of people on to basically excoriate him as well and the whole tone changed.
[00:36:32.210 --> 00:36:43.272]  And now there's a lot of analysis out there that that began the final implosion of CNN from being number two on cable behind Fox to now being way in the end.
[00:36:45.253 --> 00:36:46.973]  And essentially no longer exist.
[00:36:48.073 --> 00:36:52.814]  They're just keeping it on the air to save face for Time Warner for its stock.
[00:36:54.485 --> 00:36:54.885]  It's gone.
[00:36:54.905 --> 00:36:59.146]  It's been dumped off cable all over the place, dumped off different satellite systems.
[00:36:59.326 --> 00:36:59.826]  It's a joke.
[00:37:02.187 --> 00:37:02.907]  And have they stopped?
[00:37:02.927 --> 00:37:03.927]  No, they've increased!
[00:37:05.108 --> 00:37:06.448]  The Royal Carriage!
[00:37:06.768 --> 00:37:08.128]  Oh, the Royal Carriage!
[00:37:08.408 --> 00:37:11.969]  Almost every time I see CNN it's, The Queen of England, gracious leader!
[00:37:12.589 --> 00:37:13.590]  Oh, we love you!
[00:37:14.875 --> 00:37:19.357]  They'll have that British reporter on going, they're probably having pea soup and something proper meal.
[00:37:19.997 --> 00:37:22.358]  And again, I'm not an anglophobe, ladies and gentlemen.
[00:37:23.018 --> 00:37:23.638]  I love England.
[00:37:24.099 --> 00:37:25.099]  Love a lot of the culture.
[00:37:25.119 --> 00:37:25.999]  It's amazing.
[00:37:26.740 --> 00:37:30.561]  Led with the Magna Carta and the real Renaissance worldwide.
[00:37:31.021 --> 00:37:33.082]  So much has come out of the British Isles.
[00:37:33.863 --> 00:37:41.886]  But not the globalist and the Transylvanian royal family perched like giant stinking vultures on the carcass of the UK.
[00:37:47.722 --> 00:37:49.362]  But I'll tell you who's into royalty.
[00:37:49.502 --> 00:37:49.922]  Scum.
[00:37:50.223 --> 00:37:51.503]  Narcissistic pimps.
[00:37:53.723 --> 00:38:06.386]  That's why so many of the gangster, hip-hop, mindless rappers will call themselves, you know, Prince This, King That, The God This, The God That, King James, all this arrogance.
[00:38:09.187 --> 00:38:14.208]  And of course you'll find King James meeting with Prince Turdly, or whatever his name is.
[00:38:16.932 --> 00:38:21.196]  And don't worry, Obama has met with the prince!
[00:38:21.456 --> 00:38:22.957]  The graciousness of it!
[00:38:23.578 --> 00:38:24.839]  Sorry, I need to get into news here.
[00:38:28.922 --> 00:38:40.532]  Prince William and Duchess, Duchess, Duchess Kate kick off US trips with visit to White House.
[00:38:40.972 --> 00:38:42.854]  You know, almost anybody who's
[00:38:45.117 --> 00:38:55.243]  Got a last name like Gresham, or a last name like Jones, or a... I mean, there's a whole... I mean, if you know somebody that's got a name like that, or a whole bunch of names, has some connection back to royalty in England.
[00:38:55.263 --> 00:38:57.545]  There have been a whole bunch of royal houses there.
[00:38:58.546 --> 00:39:06.611]  There's been, of course, the Anglo-Saxons, and then the Norman that took over in 1100, and all the subsequent things that happened.
