[00:00:01.510 --> 00:00:02.671]  Coast to coast.
[00:25:07.472 --> 00:25:13.398]  I just don't have time to think, but they are certainly all amazing in there doing a super job.
[00:25:13.919 --> 00:25:22.388]  Now, going back to Staff Sergeant Joe Biggs, who has friends from the Army who knew this guy, and they've turned him into this cause celeb.
[00:25:22.428 --> 00:25:22.788]  And you know what?
[00:25:22.808 --> 00:25:23.249]  He might have
[00:25:24.335 --> 00:25:26.416]  You know, gone off in the desert and got grabbed by these guys.
[00:25:26.737 --> 00:25:30.639]  We need to go back to the original story of Bo Bergdahl.
[00:25:31.280 --> 00:25:32.420]  What do we know about that?
[00:25:32.440 --> 00:25:35.703]  I mean, how did he get supposedly captured by the Taliban?
[00:25:36.123 --> 00:25:46.009]  And why are his comrades saying that he was more of a deserter, that's the headline in CNN, than this Taliban victim?
[00:25:46.030 --> 00:25:47.070]  What's really going on here?
[00:25:47.110 --> 00:25:52.034]  And why does his dad get all choked up when he talks about the Afghan people?
[00:25:52.114 --> 00:25:53.755]  I mean, that just sounds like a psy-op to me.
[00:25:54.475 --> 00:25:59.397]  Well, he was in a infantry unit out of Alaska.
[00:26:00.177 --> 00:26:06.380]  And when he joined the army, a lot of the guys didn't like him because they said he didn't interact with people.
[00:26:06.540 --> 00:26:11.181]  He read books all the time, stayed to himself, practiced meditation.
[00:26:11.201 --> 00:26:13.762]  He would do curls with his saw.
[00:26:14.183 --> 00:26:17.644]  You know, he was just very dedicated to his cause at the time.
[00:26:19.198 --> 00:26:27.043]  And now, we have two stories, and the first story is, is, you know, he had walked off the base and was then AWOL.
[00:26:27.543 --> 00:26:34.648]  Another story is, is that he was on a foot patrol and fell behind, and he actually fell behind to use the bathroom.
[00:26:34.688 --> 00:26:41.332]  He had, you know, sat down to use the bathroom, and a Taliban guy grabbed him and, you know, took him.
[00:26:42.012 --> 00:26:47.737]  And you can, if you read the Hastings article, it talks about he's got some of the chatter in there on the Taliban.
[00:26:47.877 --> 00:26:50.280]  They're laughing, saying, oh, we've got an American.
[00:26:50.540 --> 00:26:51.381]  Let's make a video.
[00:26:51.421 --> 00:26:54.303]  Let's get it out to everyone and let them know that we have somebody.
[00:26:55.324 --> 00:27:02.330]  So there's two different stories, but I find it believable that he did walk off the base and desert.
[00:27:04.232 --> 00:27:05.073]  What do you think about that?
[00:27:06.368 --> 00:27:09.813]  Well, I mean, that's what his buddies are saying, and they could be wrong.
[00:27:10.253 --> 00:27:13.237]  It's just that, again, he didn't fit in with everybody.
[00:27:13.818 --> 00:27:19.245]  And just what you described there, it sounds more like an intelligence agency operative's M.O.
[00:27:19.285 --> 00:27:20.227]  than a soldier's M.O.
[00:27:20.267 --> 00:27:20.747]  What do you think?
[00:27:21.328 --> 00:27:23.489]  Well, the funny thing of those is about his father.
[00:27:23.709 --> 00:27:24.749]  He is a U.S.
[00:27:25.049 --> 00:27:28.190]  Postal Service worker and had been for 20-something years.
[00:27:28.710 --> 00:27:45.816]  The fact that he speaks Pashtun in a very perfect dialect, I don't know many people in Idaho who probably speak Pashtun, but I think it's kind of odd that this man speaks it to the T. I mean, just his, the way he sounded, the way he said everything was spot on from what I heard when I was in Afghanistan.
[00:27:46.176 --> 00:27:47.777]  So I think there's a little something behind him.
[00:27:49.033 --> 00:27:51.954]  What was Bergdahl's special mission to help the Afghan people?
[00:27:52.114 --> 00:27:52.954]  I mean, what does that mean?
[00:27:53.794 --> 00:28:07.238]  Well, from a lot of the emails that he was sending home, he said that, you know, he was ashamed to be an American because of what he saw going on over there, and that he felt like he needed to help the Afghan people and get out there.
[00:28:07.298 --> 00:28:10.479]  So, I'm thinking he... And then he's the one that gets captured.
[00:28:10.559 --> 00:28:11.799]  He's the one that gets captured.
[00:28:12.019 --> 00:28:14.700]  Sounds like a perfect person to infiltrate their network.
[00:28:15.060 --> 00:28:17.162]  I mean, maybe he is a hero, like his dad says.
[00:28:17.402 --> 00:28:22.926]  If he had the courage to get picked up on purpose to go into captivity, maybe the guy is a hero.
[00:28:23.186 --> 00:28:24.167]  We're just not getting it.
[00:28:24.647 --> 00:28:27.049]  Then the question is, why is Obama now revealing it?
[00:28:27.069 --> 00:28:30.612]  It's because his cover got blown by this section chief.
[00:28:31.353 --> 00:28:41.320]  What's weird is, when his dad talks, Jesse goes, I'm proud of how much you wanted to help Afghan people, that you were willing to go to the length that you did to help them out.
[00:28:43.772 --> 00:28:47.473]  Confirming that his son did, in fact, walk off the base and go AWOL?
[00:28:48.773 --> 00:28:54.775]  That's what I find to be just a little... Everyone's stories right now, when you start putting all these pieces together, you know, look at him right now.
[00:28:54.835 --> 00:28:56.376]  He's smiling, looking at the President.
[00:28:56.976 --> 00:29:01.437]  I just think there's something other than this whole happy, welcoming home story going on.
[00:29:01.457 --> 00:29:05.098]  I was about to say, most families, they're not going to get him anywhere near Obama.
[00:29:05.638 --> 00:29:07.220]  The Navy SEAL families, you name it.
[00:29:07.640 --> 00:29:09.642]  I mean, they act like they know each other.
[00:29:09.702 --> 00:29:11.664]  I mean, this, this, this, this whole thing.
[00:29:12.044 --> 00:29:15.868]  The father needs to answer these questions because he's done some stuff that's unusual.
[00:29:16.188 --> 00:29:22.134]  You do unusual stuff under stress, but I mean, you know, I thought he was like a hillbilly with the beard and all that until he started speaking Pashtun.
[00:29:22.995 --> 00:29:27.820]  I tell you, Biggs, I want to find out from your other Army buddies what they think about this.
[00:29:27.840 --> 00:29:29.182]  I know you've already been talking to some of them.
[00:29:29.542 --> 00:29:31.785]  When we come back, let's talk about that with Leanne McAdoo.
[00:29:32.165 --> 00:29:37.632]  And let's also open the phones up for active duty or former Army that know anything, specifically 800-259-9231.
[00:29:37.712 --> 00:29:39.594]  Do you know anything or what's your gut tell you?
[00:29:43.678 --> 00:29:43.778]  800-259-9231.
[00:29:44.599 --> 00:29:46.299]  I'm Alex Jones.
[00:29:46.379 --> 00:29:49.441]  This is real talk radio.
[00:29:49.561 --> 00:29:50.181]  Real issues.
[00:29:50.481 --> 00:29:51.461]  Not mindless fluff.
[00:29:51.681 --> 00:29:53.382]  This is the thinking person's radio.
[00:29:53.662 --> 00:29:54.422]  I'm Alex Jones.
[00:29:54.723 --> 00:29:58.564]  Infowars.com.
[00:29:59.104 --> 00:30:00.025]  We're on the march.
[00:30:00.505 --> 00:30:02.105]  The empire's on the run.
[00:30:03.046 --> 00:30:05.707]  Alex Jones and the GCN Radio Network.
[00:30:11.039 --> 00:30:12.100]  In the near future.
[00:30:12.380 --> 00:30:16.023]  When you realize how fake it all is, the football, the basketball.
[00:30:16.043 --> 00:30:16.543]  Security alert.
[00:30:16.884 --> 00:30:17.884]  Security alert.
[00:30:18.105 --> 00:30:19.846]  This is Homeland Security.
[00:30:20.106 --> 00:30:20.727]  Analysis.
[00:30:21.007 --> 00:30:21.647]  InfoWars.
[00:30:21.707 --> 00:30:23.649]  Building independent media operations.
[00:30:23.669 --> 00:30:28.653]  You let the worst people get controlled and tell us that we are the ones responsible.
[00:30:28.693 --> 00:30:29.633]  Crime Directive.
[00:30:29.733 --> 00:30:31.134]  Discredit Alex Jones.
[00:30:31.275 --> 00:30:34.057]  Jones is the wildly popular conspiracy theorist.
[00:30:34.117 --> 00:30:37.199]  A popular conspiracy theory talk show called InfoWars.
[00:30:37.379 --> 00:30:39.541]  Alex Jones is now in an Austin jail.
[00:30:39.701 --> 00:30:41.142]  These people are assaulting us!
[00:30:41.182 --> 00:30:43.523]  Targeting of patriots engaged.
[00:30:44.003 --> 00:30:45.684]  They are never going to stop.
[00:30:45.964 --> 00:30:49.866]  They're never going to deviate from their program until we stop them.
[00:30:50.007 --> 00:30:53.208]  Block free iPhone ads at Infowars.com.
[00:30:53.608 --> 00:30:56.250]  Block free podcast and video feed.
[00:30:56.970 --> 00:30:57.711]  Imperative.
[00:30:57.951 --> 00:30:59.952]  Destroy Prison Planet TV.
[00:30:59.972 --> 00:31:04.374]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[00:31:04.514 --> 00:31:06.916]  Intellectually, it's begun and you can feel it!
[00:31:09.730 --> 00:31:12.573]  This is Leanne McAdoo for InfoWarsLife.com.
[00:31:12.854 --> 00:31:18.760]  I'm here with Dr. Edward Group, Master Herbologist and Chief Formulator behind the InfoWarsLife products.
[00:31:18.960 --> 00:31:23.385]  Dr. Group, what have you been hearing from women who've started taking Super Female Vitality?
[00:31:23.485 --> 00:31:30.053]  You know, we've heard the reviews and feedback from Super Male Vitality from emails to even excited callers on the radio.
[00:31:30.333 --> 00:31:32.215]  Now, the answer for women is here.
[00:31:32.375 --> 00:31:43.904]  A new formulation specifically designed for the female body, Super Female Vitality, delivers 10 key herbs that work synergistically to revitalize the unique biology of women.
[00:31:44.024 --> 00:31:46.026]  I'm so glad that you guys made this for women.
[00:31:46.046 --> 00:31:51.590]  When he brought me home the bottle of Super Female, I had tons of energy, tons of motivation, a lot of drive.
[00:31:51.610 --> 00:31:52.851]  My husband thinks I've been in a better mood.
[00:31:52.891 --> 00:31:55.253]  Our relationship, all I can say is this is a lot better.
[00:31:55.760 --> 00:31:59.902]  I've just started taking Super Female Vitality from InfoWarsLife.com.
[00:32:00.082 --> 00:32:08.224]  Supplies are limited, so secure yours today at InfoWarsLife.com, InfoWarsStore.com, or dial 1-888-253-3139.
[00:32:08.765 --> 00:32:13.886]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:32:13.926 --> 00:32:17.988]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:32:18.268 --> 00:32:21.690]  What are the health effects of having these drugs in our drinking water?
[00:32:21.930 --> 00:32:24.812]  It's forced medical treatment without the consent of residents.
[00:32:24.973 --> 00:32:32.317]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins of heavy metals in your tap water.
[00:32:32.558 --> 00:32:36.180]  On average, the county says it sprays with the glyphosate at least once a week.
[00:32:36.440 --> 00:32:40.701]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[00:32:40.881 --> 00:32:46.802]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:32:46.842 --> 00:32:50.863]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:32:50.903 --> 00:32:53.323]  It is our responsibility to protect our families.
[00:32:53.524 --> 00:32:54.864]  The establishment's not going to do it.
[00:32:55.024 --> 00:32:56.244]  It's time to take action.
[00:32:56.384 --> 00:32:58.084]  It's time to filter our water.
[00:32:58.205 --> 00:33:05.346]  Visit InfoWarsThor.com and use promo code WATER to get 10% off their entire family of incredible products.
[00:33:05.566 --> 00:33:06.907]  He aligns himself with the truth.
[00:33:06.927 --> 00:33:08.888]  And it's time for you to choose a side.
[00:33:08.908 --> 00:33:17.673]  You're listening to Alex Jones.
[00:33:35.602 --> 00:33:41.844]  And again, ladies and gentlemen, everybody knows I don't like the military-industrial complex.
[00:33:42.464 --> 00:33:46.625]  I don't like what the CIA did in 1947, taking over our government, making it secret.
[00:33:47.565 --> 00:33:53.727]  But at the same time, there are people like Tosh Plumley, famous CIA contractor who's a patriot and continues to expose bad stuff.
