[00:00:00.009 --> 00:00:01.754]  Alex Jones Broadcasting Network.
[00:22:17.594 --> 00:22:23.119]  A suppressed immune system prevents clear thinking and the ability to fight the corporate and big pharma agendas.
[00:22:23.439 --> 00:22:26.182]  Detox now with Pro-EM1 from Terragonics.
[00:22:26.502 --> 00:22:34.069]  Pro-EM1 liquid probiotic is wheat, dairy, and soy free, gluten free, and made with all non-GMO certified organic ingredients.
[00:22:34.349 --> 00:22:45.995]  Pro-EM1's power is based in good bacteria, live microbes, and all their metabolites, including vitamins, amino acids, and enzymes that support a healthy digestive system, suppress pathogens, and eliminate toxins.
[00:22:46.255 --> 00:22:48.756]  Pro-EM1 is the key to your digestive health.
[00:22:49.056 --> 00:22:52.758]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com.
[00:22:52.958 --> 00:22:56.280]  Spell T-E-R-A-G-A-N-I-X dot com.
[00:22:56.540 --> 00:22:57.360]  Or call toll free 866-369-3678.
[00:22:57.380 --> 00:22:57.800]  That's 866-369-3678.
[00:23:03.143 --> 00:23:04.643]  Also available through Amazon Prime.
[00:23:04.863 --> 00:23:06.544]  Pro-EM1 from Terragonics.
[00:23:06.884 --> 00:23:07.624]  Life's getting better!
[00:23:08.404 --> 00:23:10.985]  Hi folks, Alex Jones here with some important information.
[00:23:11.225 --> 00:23:16.106]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:23:16.366 --> 00:23:24.228]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:23:24.468 --> 00:23:28.789]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:23:29.009 --> 00:23:32.810]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:23:32.970 --> 00:23:38.674]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:23:38.914 --> 00:23:41.696]  It is rare to find companies who practice what they preach.
[00:23:42.076 --> 00:23:47.320]  And that's why I stock my pantry with high-quality, storable foods from My Patriot Supply.
[00:23:47.460 --> 00:23:55.585]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:23:55.645 --> 00:23:55.825]  That's 866-229-0927.
[00:24:02.910 --> 00:24:04.531]  With someone who shares your values.
[00:24:04.792 --> 00:24:07.454]  BuyPatriotsupply.com slash Alex.
[00:24:37.579 --> 00:24:53.303]  I just want to get this out there right now, that I really want to tell everybody out there who loves liberty, and loves justice, and loves freedom, that I love you.
[00:24:53.323 --> 00:25:01.665]  So I'm gonna give everybody out there a big mwah from Alex Jones and the rest of the crew, saying will you be my valentine in liberty.
[00:25:02.970 --> 00:25:07.173]  And as sappy as that is, that's why I said it, because we need to just get stuff off our chest.
[00:25:07.773 --> 00:25:12.536]  I really do love our listeners and I appreciate you every day putting up with me.
[00:25:12.576 --> 00:25:18.120]  That's what I say to folks when they come over with stars in their eyes, shaking my hand on the side of the street, these families and people.
[00:25:18.620 --> 00:25:20.441]  I just say thanks for putting up with me.
[00:25:21.702 --> 00:25:22.803]  Wow, where to start?
[00:25:23.988 --> 00:25:24.568]  Where to begin?
[00:25:24.848 --> 00:25:29.409]  I mentioned this article, government lays groundwork to confiscate your 401k and IRA.
[00:25:30.289 --> 00:25:31.430]  Quote, this is happening.
[00:25:31.810 --> 00:25:35.550]  That's in a Reuters article that's up on Infowars.com.
[00:25:36.211 --> 00:25:37.351]  Pretty big deal.
[00:25:38.391 --> 00:25:41.492]  Pretty big deal to have quotes like that right out of Reuters.
[00:25:42.312 --> 00:25:43.512]  And we've just got so much more.
[00:25:43.552 --> 00:25:44.712]  I've got to get to all this.
[00:25:45.492 --> 00:25:50.694]  But first off, I thought I'd just play you more ridiculous lies from Obama, the king of lies.
[00:25:51.274 --> 00:25:52.734]  Really, he makes Bill Clinton look truthful.
[00:25:54.420 --> 00:25:58.201]  It almost could call Obama the father of lies, but we know he's only the son of lies.
[00:26:01.522 --> 00:26:06.704]  Think about Pelosi coming out and saying, oh, don't get married, just like attacking everything.
[00:26:06.724 --> 00:26:14.367]  And I was in the coffee room during the break, getting some coffee, and Biden was on C-SPAN.
[00:26:16.288 --> 00:26:18.988]  He was saying, look, it doesn't matter our education scores are dropping.
[00:26:20.629 --> 00:26:22.650]  Our children question the status quo.
[00:26:23.652 --> 00:26:26.313]  And we're going to bring down the old system to build the new.
[00:26:27.633 --> 00:26:30.414]  And everybody in the audience of Democrats knew what he was talking about.
[00:26:30.914 --> 00:26:34.555]  He says, you've got to bring down the old system to build a new one.
[00:26:34.615 --> 00:26:36.996]  I mean, a literal cloward and piven quote.
[00:26:37.916 --> 00:26:39.937]  That's why I told him, hey, we got a DVR on there.
[00:26:40.217 --> 00:26:40.877]  Back that up.
[00:26:41.597 --> 00:26:42.758]  Record C-SPAN.
[00:26:43.618 --> 00:26:44.538]  It's a C-SPAN TV.
[00:26:44.658 --> 00:26:48.259]  There's a couple of them in there, but I want that clip.
[00:26:49.580 --> 00:26:50.340]  Super creepy.
[00:26:51.650 --> 00:26:52.750]  That's newsworthy, by the way.
[00:26:52.770 --> 00:26:56.291]  If you take the club about our test scores, people want to criticize those.
[00:26:56.331 --> 00:27:04.833]  Well, at least our kids question the status quo, and people think the Holy Grail is culture and what's been in the past.
[00:27:05.573 --> 00:27:09.014]  Well, I'm not saying we should not innovate, but this isn't innovation.
[00:27:09.374 --> 00:27:10.934]  This is going back to enslavement.
[00:27:11.354 --> 00:27:11.894]  And they know it.
[00:27:12.674 --> 00:27:13.855]  Oh, don't be married.
[00:27:13.935 --> 00:27:14.835]  Don't have kids.
[00:27:16.141 --> 00:27:18.603]  Live in a tiny apartment so you can pay us more tax money.
[00:27:18.904 --> 00:27:19.945]  Don't have a car.
[00:27:20.005 --> 00:27:21.066]  Don't have air conditioning.
[00:27:21.506 --> 00:27:27.892]  If you live in Africa, lower your expectations because we want everything for ourselves to politically control you.
[00:27:27.952 --> 00:27:33.498]  I mean, that's their stated goal and they're selling it like it's sexy on a high ground.
[00:27:33.838 --> 00:27:35.800]  Talk about how courageous they are to do this.
[00:27:35.820 --> 00:27:40.625]  I mean, I was in there for like three minutes during the break with my mouth hanging open just looking at Biden.
[00:27:42.534 --> 00:27:43.534]  But I'm now digressing.
[00:27:43.974 --> 00:27:44.995]  Here's candidate Obama.
[00:27:45.015 --> 00:27:47.695]  This is an article up on Infowars.com right now.
[00:27:48.195 --> 00:27:52.176]  I will reverse biggest problem of executive abuse of power.
[00:27:52.216 --> 00:27:56.498]  He said no signing statements, five days to read the bills, no lobbyist.
[00:27:58.858 --> 00:28:03.379]  He just, I don't know, executive power grab five times Bush.
[00:28:06.040 --> 00:28:06.920]  I mean, it's amazing.
[00:28:07.880 --> 00:28:09.881]  Everything he said he'd do, he did the opposite.
[00:28:10.796 --> 00:28:13.117]  But people who are still Democrats are bought into it.
[00:28:13.177 --> 00:28:15.938]  It's like he's their guy, so you're trying to put down their guy.
[00:28:15.978 --> 00:28:17.858]  Let's go to that clip of El Presidente.
[00:28:18.198 --> 00:28:20.999]  You know, I taught constitutional law for 10 years.
[00:28:21.599 --> 00:28:23.720]  I take the Constitution very seriously.
[00:28:24.260 --> 00:28:33.763]  The biggest problems that we're facing right now have to do with George Bush trying to bring more and more power into the executive branch and not go through Congress at all.
[00:28:34.404 --> 00:28:38.505]  And that's what I intend to reverse when I'm President of the United States of America.
[00:28:40.165 --> 00:28:41.385]  Well, there you go.
[00:28:42.586 --> 00:28:46.607]  Now, you know, who would you want to kill somebody with a knife?
[00:28:47.207 --> 00:28:52.428]  If you had to hire somebody to do it, you'd hire a thoracic surgeon, maybe.
[00:28:54.269 --> 00:28:55.869]  And that's basically what they've done with Obama.
[00:28:55.909 --> 00:29:05.291]  He's a constitutional lawyer, so he knows how to slit the throat of the carotid arteries and the jugulars better than anybody.
[00:29:05.772 --> 00:29:07.212]  And he does know exactly what he's doing.
[00:29:09.113 --> 00:29:13.338]  And now has put his whole agenda into hyper warp drive.
[00:29:13.358 --> 00:29:17.303]  Now this is a short segment, but when we come back I've got a long segment.
[00:29:18.064 --> 00:29:22.349]  I'm going to get into government lays groundwork to confiscate your 401k, read those quotes.
[00:29:23.190 --> 00:29:26.393]  Also report government success in immigration court drops.
[00:29:27.523 --> 00:29:32.364]  Well, you know, more than half of the illegals that go to immigration court are being let go.
[00:29:33.085 --> 00:29:35.985]  And then Obama does blanket amnesty of most people anyway.
[00:29:36.005 --> 00:29:37.986]  So it's all by executive power.
[00:29:38.046 --> 00:29:38.626]  That's in AP.
[00:29:38.646 --> 00:29:42.927]  And we're going to get more into the super winter storm they're calling global warming.
[00:29:44.128 --> 00:29:45.328]  Monopolizing the internet.
[00:29:46.888 --> 00:29:48.869]  Comcast gobbles up Time Warner.
[00:29:50.560 --> 00:29:58.072]  We're also going to get into 44 Dive from Swine Flu in Egypt, a bunch on the NSA, and just a bunch of other really important news.
[00:29:58.473 --> 00:29:59.374]  We're on the march.
[00:29:59.875 --> 00:30:01.478]  The Empire's on the run.
[00:30:02.399 --> 00:30:05.084]  Alex Jones and the GCN Radio Network.
[00:30:09.158 --> 00:30:19.521]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[00:30:19.821 --> 00:30:21.681]  Guess what else is in the halogen family?
[00:30:21.881 --> 00:30:22.582]  Fluoride!
[00:30:22.782 --> 00:30:24.342]  Ladies and gentlemen, Alex Jones here.
[00:30:24.702 --> 00:30:31.004]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[00:30:31.264 --> 00:30:36.070]  It's the good halogen on the periodic table, and the results are on record.
[00:30:36.190 --> 00:30:42.317]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[00:30:42.518 --> 00:30:44.680]  Bottom line, iodine is important.
[00:30:44.940 --> 00:30:47.564]  Unbound, clean, in a glycerin base.
[00:30:47.864 --> 00:30:51.268]  Nascent iodine was the answer for myself and my family.
[00:30:51.368 --> 00:30:55.951]  You will find Survival Shield Nascent Iodine exclusively at InfoWarsLife.com.
[00:30:56.791 --> 00:31:01.594]  InfoWars Life Survival Shield Nascent Iodine isn't just for emergencies.
[00:31:01.895 --> 00:31:02.935]  I take it every day.
[00:31:03.095 --> 00:31:04.376]  That's InfoWarsLife.com.
[00:31:05.097 --> 00:31:05.937]  Or call toll-free 888-253-9000.
[00:31:09.196 --> 00:31:10.818]  Introducing Pro-1.
[00:31:11.079 --> 00:31:14.603]  All of your filtration in one system, portable, on-the-go.
[00:31:14.744 --> 00:31:19.149]  No more do you have two or three filters to just reduce sodium fluoride.
[00:31:19.290 --> 00:31:22.634]  You have a system that cuts out the sodium fluoride and up to 95% of hydro
[00:31:24.076 --> 00:31:36.362]  Fluorosilicic acid advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:31:36.382 --> 00:31:42.665]  It is the only one that does it and out of the gates we have it discounted at 10% off with promo code water.
[00:31:42.865 --> 00:31:49.428]  This is the only system that in one unit helps reduce or remove pesticides herbicides and
[00:31:49.508 --> 00:31:59.841]  Chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:32:00.161 --> 00:32:05.488]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:32:08.832 --> 00:32:09.673]  The facts are in.
[00:32:09.853 --> 00:32:10.975]  The studies are legion.
[00:32:11.255 --> 00:32:18.624]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:32:18.764 --> 00:32:22.248]  So why are the social engineers adding it to the water?
[00:32:22.608 --> 00:32:23.009]  Simple.
[00:32:23.169 --> 00:32:27.474]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:32:27.874 --> 00:32:33.337]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:32:33.597 --> 00:32:49.646]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:32:49.927 --> 00:32:54.129]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[00:32:54.489 --> 00:32:56.331]  I use Fluoride Shield every day.
[00:32:56.651 --> 00:33:01.955]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[00:33:02.215 --> 00:33:06.458]  Let's start cleansing our bodies now and support the Info War at the same time.
