[00:00:00.009 --> 00:00:00.814]  Alex Jones Show!
[00:27:49.751 --> 00:27:54.574]  And it has a scene where the Feds break in his house, break in his car, but this happened on a routine basis.
[00:27:54.674 --> 00:27:59.577]  And the CIA wanted to meet with him, so he goes to their offices and they say, we just want you to know your children are safe.
[00:28:00.617 --> 00:28:02.318]  I remember Gary Webb telling that story here on air.
[00:28:03.359 --> 00:28:08.742]  And the fact that he blew up at him and said, I'm going to publish that story no matter what you do, that's real courage.
[00:28:08.782 --> 00:28:09.962]  People say, oh, well, I'd do that.
[00:28:10.262 --> 00:28:10.523]  Really?
[00:28:10.903 --> 00:28:18.007]  I haven't found a lot of people that when they say, we're going to kill your kids, and I've had them actually tell me, we're going to kill your kids.
[00:28:18.962 --> 00:28:20.623]  If you don't stop, and I haven't stopped.
[00:28:21.003 --> 00:28:21.584]  And you know why?
[00:28:21.604 --> 00:28:26.667]  Because my kids don't have a future if we don't stop this.
[00:28:27.027 --> 00:28:42.136]  The allegory, and your children don't either, is that we're in a ship that's capsized, and if we don't swim the 50 yards through the submerged area, even though it's scary and dark, and try to get out, we're all going to drown because it's slowly sinking.
[00:28:42.616 --> 00:28:43.937]  But a lot of true stories where this has happened.
[00:28:44.137 --> 00:28:45.738]  Let's say we had oxygen tanks in there.
[00:28:46.857 --> 00:28:51.582]  I'm not going to put oxygen tanks on and just sit there and say, well, I get to live an hour longer than everybody else.
[00:28:52.343 --> 00:28:57.348]  If I had oxygen tanks, I'd try to swim out even faster than I would if I didn't have oxygen tanks.
[00:28:58.595 --> 00:29:01.016]  But see, people just say, well, the tyranny's rising.
[00:29:01.316 --> 00:29:03.157]  I'm going to put an oxygen tank in my mouth.
[00:29:03.757 --> 00:29:05.218]  I'm going to put a regulator in my mouth.
[00:29:06.118 --> 00:29:06.918]  A mouthpiece in.
[00:29:07.098 --> 00:29:10.780]  And I'm just going to try to be, you know, the last person standing when this all happens.
[00:29:11.040 --> 00:29:12.721]  I'm going to go along and try to survive.
[00:29:13.041 --> 00:29:17.603]  No, you'll just be dead in the capsized, tyrannical ship of state as well.
[00:29:17.903 --> 00:29:19.703]  This country is falling apart.
[00:29:20.124 --> 00:29:22.104]  It is just totally disintegrating.
[00:29:22.364 --> 00:29:23.525]  Corruption is everywhere.
[00:29:25.217 --> 00:29:29.963]  Under the Obama tax laws, they've gotten rid of all the major write-offs, all the major business incentives.
[00:29:30.283 --> 00:29:31.725]  Businesses are shutting down everywhere.
[00:29:32.606 --> 00:29:36.330]  It's in the news today that it's the highest federal receipts they've ever had.
[00:29:36.631 --> 00:29:39.254]  They are destroying the country on purpose.
[00:29:39.534 --> 00:29:41.336]  They are wrecking it and looting it.
[00:29:42.179 --> 00:29:43.501]  And I'm done talking about Gary Webb.
[00:29:44.342 --> 00:29:50.070]  I'm going to shoot a special report for the Nightly News tonight or tomorrow, because I really want to do this justice and write some notes and really talk about it.
[00:29:50.390 --> 00:29:53.574]  And I want to get my crew to find, send us the links, listeners.
[00:29:53.634 --> 00:29:54.676]  Go out and search the web.
[00:29:55.437 --> 00:29:56.658]  Old podcasts, you name us.
[00:29:57.219 --> 00:29:58.861]  Send me the Gary Webb interviews I did.
[00:30:09.881 --> 00:30:10.881]  The experts are clear.
[00:30:11.202 --> 00:30:18.184]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
[00:30:18.324 --> 00:30:24.567]  But I go further with Super Nascent Iodine X2 from Infowarslife.com.
[00:30:24.587 --> 00:30:28.188]  50% stronger than our original and revolutionary Nascent Iodine formula.
[00:30:28.328 --> 00:30:32.230]  Coming from a deep earth crystal source that no other supplier has.
[00:30:32.530 --> 00:30:37.572]  Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[00:30:37.852 --> 00:30:38.752]  Not our iodine.
[00:30:38.872 --> 00:30:42.434]  It comes from over 200 million year old crystal salt deposits.
[00:30:42.674 --> 00:30:45.015]  And is tested and proven to be completely pure.
[00:30:45.215 --> 00:30:47.076]  Visit InfoWarsLife.com today.
[00:30:47.236 --> 00:30:48.596]  See the informational videos.
[00:30:48.816 --> 00:30:50.657]  Read the information there compiled.
[00:30:50.777 --> 00:30:55.579]  And for a limited time, when you use promo code NOW at checkout, you get an additional
[00:30:56.039 --> 00:30:59.744]  5% off the entire family of InfoWarsLife.com products.
[00:31:00.125 --> 00:31:05.592]  Secure your Survival Shield X2 today at InfoWarsLife.com or call toll free 888-253-3139.
[00:31:09.574 --> 00:31:16.640]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:31:16.740 --> 00:31:18.902]  But it's not just the air outside that's toxic.
[00:31:19.082 --> 00:31:24.187]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:31:24.367 --> 00:31:29.311]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:31:29.511 --> 00:31:32.572]  There are more than 42 million smokers in the United States.
[00:31:32.832 --> 00:31:36.693]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:31:36.913 --> 00:31:41.154]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:31:41.234 --> 00:31:51.257]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:31:51.457 --> 00:31:53.978]  Made with organic and wild cultivated herbs,
[00:31:54.298 --> 00:32:02.245]  Manufactured in the USA, the new InfoWars Live Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:32:02.385 --> 00:32:06.349]  Now available exclusively at InfoWarsLive.com or by calling toll-free 888-253-3139.
[00:32:09.682 --> 00:32:15.768]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[00:32:15.788 --> 00:32:19.151]  The police are shoving people, shoving Alex, shoving the crowd.
[00:32:19.251 --> 00:32:20.832]  Here we go, folks, I'm being a sergeant!
[00:32:20.892 --> 00:32:27.158]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:32:27.258 --> 00:32:33.123]  Is this another false flag stage attack to take our civil liberties and promote homeless security by sticking our hands down on the streets?
[00:32:33.303 --> 00:32:37.064]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:32:37.244 --> 00:32:40.125]  And that's what PrisonPlanet.TV is designed to do.
[00:32:40.145 --> 00:32:48.327]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:32:48.607 --> 00:32:50.648]  What we see now is a war against reality.
[00:32:50.688 --> 00:32:51.728]  It's a war against the truth.
[00:32:52.108 --> 00:33:00.857]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:33:01.057 --> 00:33:03.500]  Visit InfoWarsNews.com today.
[00:33:03.720 --> 00:33:08.025]  Become a member, share your membership, and help take the info war to the next level.
[00:33:19.622 --> 00:33:21.844]  He aligns himself with the truth.
[00:33:22.324 --> 00:33:24.786]  And it's time for you to choose a side.
[00:33:25.286 --> 00:33:27.688]  You're listening to Alex Jones.
[00:33:30.771 --> 00:33:33.733]  Chaos is hanging around.
[00:33:34.894 --> 00:33:37.316]  Put your ear to the ground.
[00:33:37.916 --> 00:33:40.879]  And shut up from the sound.
[00:33:40.939 --> 00:33:43.861]  The death machine ain't slowing down.
[00:33:44.261 --> 00:33:45.903]  It's gaining power.
[00:33:48.066 --> 00:33:49.907]  Well, we've come out with a $7,500 contest.
[00:33:50.047 --> 00:33:55.150]  It's going to be an accelerated contest, only two weeks long, then one week to judge.
[00:33:56.171 --> 00:33:56.991]  Usually that takes months.
[00:33:57.472 --> 00:33:59.553]  You know, you get a month to do it and a month to judge.
[00:34:00.353 --> 00:34:01.394]  We're announcing it today.
[00:34:01.414 --> 00:34:04.696]  The contest will end in two weeks and we'll have the winner on Halloween.
[00:34:05.917 --> 00:34:08.298]  October 31st, first place $5,000, second place $200, third place $500.
[00:34:13.604 --> 00:34:18.387]  But everybody wins because you go print off the posters we've made or make your own poster.
[00:34:19.628 --> 00:34:27.674]  Exposing the false politically correct deity Obama, exposing collectivism, exposing the open border, whatever spectrum of that you want.
[00:34:27.794 --> 00:34:32.077]  Use our posters, make your posters, send us your posters.
[00:34:32.137 --> 00:34:34.659]  We'll post them on Facebook and Twitter and places.
[00:34:35.771 --> 00:34:37.332]  It's about showing the power of the people.
[00:34:37.372 --> 00:34:40.614]  We've done some of these contests that have become huge national news stories.
[00:34:40.634 --> 00:34:41.675]  They've all been very successful.
[00:34:42.035 --> 00:34:46.717]  And what you do is you shoot video of it, and then you put it on YouTube.
[00:34:46.818 --> 00:34:48.138]  We link to the different videos.
[00:34:48.198 --> 00:34:49.419]  People watch them by the millions.
[00:34:50.280 --> 00:34:52.341]  You know, big videos get seen a million times, small ones 5,000.
[00:34:52.381 --> 00:34:53.221]  So what?
[00:34:53.241 --> 00:34:53.822]  That's a big deal.
[00:34:54.778 --> 00:34:58.079]  You go out, you get involved, you hang posters in legal and awful areas.
[00:34:58.099 --> 00:35:07.041]  It could be on your own barn, your own business, or a commons area, you know, where they hang rock and roll posters, or church posters, or, you know, dog show posters, and nobody cares.
[00:35:07.061 --> 00:35:13.263]  But then when you do, they'll go, it's horrible, man, and arrest them, just to show how they want to violate free speech.
[00:35:13.303 --> 00:35:17.464]  When that happens, and the local news covers it, then they try to shut down free speech.
[00:35:17.604 --> 00:35:18.405]  More people do it.
[00:35:18.685 --> 00:35:19.625]  It backfires on them.
[00:35:20.592 --> 00:35:33.443]  So, Ebola, and we'll do a document cam shot to show people here, two of the posters, we have the files up on InfoWars.com in the article on the homepage that we're going to tweet out right now and post to Facebook.
[00:35:34.844 --> 00:35:47.014]  In fact, I saw them with the contest page about an hour ago, so I don't see it on InfoWars.com yet, so we'll get that up on InfoWars.com right now, or I guess it's not in the featured news area.
[00:35:47.774 --> 00:36:12.855]  uh... or maybe it hasn't cashed yet off the cash into my uh... my computer but just we'll get it the features top story this contest uh... and i'm gonna give folks the headline on the article right now pound signed obola contest tyranny is the disease get engaged in the battle against tyranny within four hours later seven thousand five hundred dollar contest obola
[00:36:13.876 --> 00:36:17.438]  Uh, is, uh, racist to criticize that they're leaving our borders wide open.
[00:36:17.958 --> 00:36:20.479]  Tell him to halt flights from Ebola-stricken hot zones.
[00:36:20.919 --> 00:36:22.240]  Close the open borders.
[00:36:22.740 --> 00:36:24.781]  Download our posters or make your own.
[00:36:24.841 --> 00:36:27.522]  Shoot video of yourself posting in lawful places.
[00:36:28.062 --> 00:36:28.522]  First place, 5,000.
[00:36:28.582 --> 00:36:30.463]  Right down to 500, third place.
[00:36:30.843 --> 00:36:33.164]  Submit entries by Friday, October 24th.
[00:36:33.604 --> 00:36:42.048]  I will announce the winners on the show on All Saints' Eve, I guess you'd call it, or All Hallows' Eve, Halloween, October 31st.
[00:36:43.840 --> 00:36:48.069]  And again, then we'll dole out and post the videos to InfoWars.com and PrisonPlanet.com.
[00:36:48.089 --> 00:36:49.271]  We're going to tweak this out!
[00:36:51.701 --> 00:36:53.282]  Ebola is a disease.
[00:36:54.143 --> 00:36:56.905]  Right now, with a link to the article at Real Alex Jones.
