[00:00:00.069 --> 00:00:02.043]  Alex Jones Broadcasting Network.
[00:26:26.926 --> 00:26:28.814]  And I said, man, you gotta put this out on air.
[00:26:28.854 --> 00:26:30.561]  I know Esquire wrote some articles about it.
[00:26:34.281 --> 00:26:39.365]  But you really need to release some of this, so... He said, well, what do you think ought to release?
[00:26:39.405 --> 00:26:43.128]  And I said, well, this van full of plastic explosives with U.S.
[00:26:43.168 --> 00:26:45.450]  passports and how they were going to come basically bomb the U.S.
[00:26:45.470 --> 00:26:49.493]  You know, the fact that there were real terrorists, we'd like to know about that.
[00:26:49.894 --> 00:26:54.157]  So you're going to see photos of that if you're a TV viewer, radio listener, you'll hear about it.
[00:26:54.737 --> 00:27:01.183]  And then by tonight, it'll be on the Nightly News, the video, then posted for everybody by tomorrow with an article at InfoWars.com.
[00:27:03.188 --> 00:27:08.431]  But Joe is going to start making contact with all these military people that are already sending us videos, photos.
[00:27:08.472 --> 00:27:17.758]  He'll be vetting it and bringing out a lot of this battlefield footage and photos that never see the light of day, both from the past and currently.
[00:27:18.918 --> 00:27:24.602]  And he's helping us go through all of that, so that'll certainly freak out the Pentagon.
[00:27:25.283 --> 00:27:28.685]  But that is coming up in the next segment.
[00:27:29.665 --> 00:27:31.605]  Real news, real journalism.
[00:27:31.625 --> 00:27:32.206]  That's what we do.
[00:27:32.906 --> 00:27:37.947]  Just like we went down and the Border Patrol says that the illegals are being let in, that they're bringing them deeper into the country.
[00:27:38.407 --> 00:27:39.327]  We talk to our source.
[00:27:39.347 --> 00:27:40.067]  They tell us where to go.
[00:27:40.427 --> 00:27:41.467]  There are the buses pulling up.
[00:27:42.188 --> 00:27:43.748]  On the Mexican side, they get on U.S.
[00:27:43.788 --> 00:27:44.088]  buses.
[00:27:44.108 --> 00:27:45.228]  The Border Patrol gives them money.
[00:27:45.908 --> 00:27:47.169]  And the illegals are bused deeper in.
[00:27:47.209 --> 00:27:48.009]  That was four weeks ago.
[00:27:48.369 --> 00:27:49.229]  Now national news.
[00:27:50.909 --> 00:27:51.589]  That's what we do.
[00:27:52.230 --> 00:27:53.950]  And we just go where the news takes us.
[00:27:53.990 --> 00:27:58.651]  We don't go get a news story and then say, well, we don't agree with this politically, so we're going to cover it up.
[00:27:59.534 --> 00:28:03.675]  We just put it out there, and let the chips fall where they may.
[00:28:04.455 --> 00:28:08.256]  Because this is bigger than just the listeners, or bigger than myself.
[00:28:08.316 --> 00:28:09.016]  It's about the truth.
[00:28:09.997 --> 00:28:13.438]  And it's about that journey and that discovery of what really is true.
[00:28:14.198 --> 00:28:18.839]  Knowing yourself, knowing others, and what are the secrets of the universe, and what's really going on.
[00:28:19.919 --> 00:28:22.000]  Because in the battle against the globalist tyrants,
[00:28:23.311 --> 00:28:31.197]  It's going to be reality, not illusion, not delusion, not propaganda that is going to save this country and this world and our minds.
[00:28:32.538 --> 00:28:34.579]  We are trapped in a type of purgatory.
[00:28:34.599 --> 00:28:35.900]  I woke up about 4 a.m.
[00:28:35.920 --> 00:28:36.341]  this morning.
[00:28:38.222 --> 00:28:40.264]  I just thought, you know, the earth is purgatory.
[00:28:43.226 --> 00:28:44.587]  It's where you're tested.
[00:28:46.328 --> 00:28:52.553]  It's where the decision is made by you about which side you're going to choose to be on.
[00:28:55.595 --> 00:28:57.856]  And all of us have our struggles every day with evil.
[00:29:03.537 --> 00:29:05.598]  But what matters is, is which way your heart turns.
[00:29:06.298 --> 00:29:19.381]  Like David, a man after God's own heart, did a lot of terrible things, but truly repented, and truly was taken over by his flesh, and had courage.
[00:29:19.401 --> 00:29:22.062]  Because I'll tell you this, folks, God hates a coward.
[00:29:23.463 --> 00:29:24.743]  And the universe hates a coward.
[00:29:27.858 --> 00:29:28.759]  Whatever you want to call it.
[00:29:30.259 --> 00:29:37.283]  Now, coming up, Dick Cheney, this is rich, says Obama has exceeded constitutional authority by use of executive power.
[00:29:37.603 --> 00:29:40.705]  He's the guy that argued that even the Vice President had unlimited power.
[00:29:41.546 --> 00:29:46.849]  But you know it's getting bad when Dick Cheney, that is the pot calling the kettle black.
[00:29:47.669 --> 00:29:49.830]  Probably if CNN said it was a racist statement, it wasn't.
[00:29:49.870 --> 00:29:52.792]  It's an old saying, like, you know, watch pots never boil, or...
[00:29:54.986 --> 00:29:57.490]  What's another word of being a total hypocrite?
[00:29:57.510 --> 00:29:58.151]  That's ridiculous.
[00:29:58.171 --> 00:29:59.853]  Fox starting the headhouse.
[00:30:00.354 --> 00:30:01.476]  We'll be right back.
[00:30:01.496 --> 00:30:01.937]  Stay with us.
[00:30:02.277 --> 00:30:04.961]  Alex Jones and the GCN Radio Network.
[00:30:09.474 --> 00:30:16.522]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:30:16.622 --> 00:30:18.804]  But it's not just the air outside that's toxic.
[00:30:18.984 --> 00:30:24.070]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:30:24.270 --> 00:30:29.195]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:30:29.415 --> 00:30:32.478]  There are more than 42 million smokers in the United States.
[00:30:32.738 --> 00:30:36.602]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:30:36.802 --> 00:30:41.066]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:30:41.147 --> 00:30:51.176]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:30:51.376 --> 00:30:53.899]  Made with organic and wild cultivated herbs
[00:30:54.199 --> 00:31:02.125]  Manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:31:02.285 --> 00:31:06.247]  Now available exclusively at InfoWarsLife.com or by calling toll-free 888-253-3139.
[00:31:09.463 --> 00:31:12.027]  Alex Jones here for InfoWars.com.
[00:31:12.247 --> 00:31:16.893]  In the month of July, we have got giant specials on everything at Madein1776.com.
[00:31:16.913 --> 00:31:18.916]  You already discounted Made in 1776 t-shirts are only $17.76.
[00:31:24.343 --> 00:31:29.150]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[00:31:29.170 --> 00:31:30.592]  There's only 500 of each.
[00:31:30.833 --> 00:31:34.939]  We're talking about Made in America belt buckles in nickel brass.
[00:31:35.039 --> 00:31:37.102]  This is more than a summer blowout special.
[00:31:37.302 --> 00:31:40.227]  This is a new declaration of independence.
[00:31:40.427 --> 00:31:51.875]  Well, to expand the info orb, we're offering the equivalent of more than five months free right now when you get a membership at PrisonPlanet.tv for a limited time, only $39.95 a year.
[00:31:52.155 --> 00:31:55.697]  That's more than five months free off the regular price.
[00:31:56.038 --> 00:32:02.282]  Not just this July 4th weekend, but the entire month of July at MadeIn1776.com.
[00:32:02.662 --> 00:32:07.746]  Molon Labe, you can take my gun from my cold, dead hands.
[00:32:09.301 --> 00:32:15.347]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential Fort Hood situation?
[00:32:15.427 --> 00:32:18.790]  The police are shoving people, shoving Alex, shoving the crowd.
[00:32:18.870 --> 00:32:20.472]  Here we go, folks, I'm being assaulted!
[00:32:20.492 --> 00:32:26.798]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:32:26.898 --> 00:32:32.764]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[00:32:32.924 --> 00:32:36.686]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:32:36.887 --> 00:32:39.788]  And that's what PrisonPlanet.TV is designed to do.
[00:32:39.949 --> 00:32:47.974]  You watch the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:32:48.234 --> 00:32:50.275]  What we see now is a war against reality.
[00:32:50.335 --> 00:32:51.376]  It's a war against the truth.
[00:32:51.736 --> 00:33:00.479]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:33:00.699 --> 00:33:03.120]  Visit InfoWarsNews.com today.
[00:33:03.340 --> 00:33:07.641]  Become a member, share your membership, and help take the info war to the next level.
[00:33:15.726 --> 00:33:19.249]  Resistance to tyrants is obedience to God.
[00:33:19.750 --> 00:33:21.331]  It's Alex Jones.
[00:33:21.491 --> 00:33:22.552]  The desert's quiet.
[00:33:26.155 --> 00:33:27.036]  Cleveland's cold.
[00:33:27.116 --> 00:33:28.797]  Poncho needs your prayers.
[00:33:44.301 --> 00:33:49.142]  But save a few, for he left it too.
[00:33:49.202 --> 00:33:52.163]  He only did what he had to do.
[00:33:52.463 --> 00:33:53.703]  And now he's grown old.
[00:33:55.964 --> 00:33:57.904]  And now he's grown old.
[00:33:58.304 --> 00:33:59.084]  Merle Haggard.
[00:33:59.104 --> 00:34:01.945]  Couldn't get better than that.
[00:34:04.005 --> 00:34:05.206]  Singing a Van Zandt song.
[00:34:05.746 --> 00:34:08.026]  The Willie Nelson.
[00:34:13.058 --> 00:34:14.720]  Out of kindness I suppose.
[00:34:16.442 --> 00:34:29.197]  Alright folks, coming up we've got top NSA whistleblower Wayne Madsen joining us and Madsen's coming on to talk about
[00:34:30.646 --> 00:34:45.174]  The only other person that is more high-level from the NSA to blow the whistle than him, and that's William Binney, who was number four over the agency, telling the London Guardian last Sunday that it's about ultimate control of the population.
[00:34:45.614 --> 00:34:57.541]  Headline, the ultimate goal of the NSA is total, total, total, total, total, totalitarian, total, total population control.
[00:34:58.476 --> 00:35:03.637]  That's coming up with Wayne Madsen and Syria Girl, breaking down the inside on what's happening in Syria right now.
[00:35:03.657 --> 00:35:26.124]  Because while we're busy watching Iraq and ISIS run around murdering everybody, blowing up mosques, churches, killing men, women, and children, crucifying people, their normal activity, and as our media basically doesn't even expose the fact that the government runs them, while all that's happening, they're still attacking areas of Africa and Syria
[00:35:27.335 --> 00:35:31.179]  And they're still trying to destabilize through the Muslim Brotherhood that's allied with them, Egypt.
[00:35:31.479 --> 00:35:33.542]  And boy, if Egypt falls, that's a big circus.
[00:35:34.503 --> 00:35:44.373]  The ceasefire was broken by the different organizations, Hamas mainly, in Gaza, firing more rockets against Israel.
[00:35:45.555 --> 00:35:47.516]  People say, how dare Israel bomb Gaza?
[00:35:47.596 --> 00:35:52.219]  I don't like seeing civilian areas being bombed, but who's launching the rockets?
[00:35:52.880 --> 00:35:58.464]  And why is Hamas doing that when Israel then comes up and blows up their infrastructure?
[00:35:59.845 --> 00:36:03.007]  Because Hamas is tied in with the UN and the globalists.
[00:36:03.547 --> 00:36:09.191]  And those political leaders are being paid, ladies and gentlemen, to destabilize and undermine their own people.
[00:36:11.226 --> 00:36:11.926]  And that's come out.
[00:36:11.966 --> 00:36:18.267]  You can search Israel created fake Al-Qaeda groups to end peace process, Jerusalem Post, 1998.
[00:36:18.707 --> 00:36:26.289]  When they say Israel, that means criminal elements in the Israeli government.
[00:36:28.169 --> 00:36:30.750]  And our own government does this as well, because what's the goal?
[00:36:30.850 --> 00:36:32.530]  Keep the political class in power.
[00:36:32.830 --> 00:36:34.050]  Keep Obama in power.
[00:36:34.670 --> 00:36:35.951]  Keep the NSA in power.
[00:36:36.011 --> 00:36:37.331]  Keep the CIA in power.
[00:36:39.781 --> 00:36:42.343]  But most people in the Israeli government, the U.S.
[00:36:42.383 --> 00:36:43.944]  government, you name it, are not bad people.
[00:36:44.704 --> 00:36:47.286]  It's tiny groups that want destabilization.
[00:36:48.847 --> 00:36:49.887]  Look at Saudi Arabia.
[00:36:49.927 --> 00:36:51.849]  Caught red-handed funding ISIS.
[00:36:52.369 --> 00:36:54.470]  Who may want to overthrow them?
[00:36:55.251 --> 00:36:56.391]  It's a very dangerous game.
[00:36:57.072 --> 00:37:01.215]  That's why it's always stabbing in the back and double-dealing and flipping sides.
[00:37:01.575 --> 00:37:02.916]  There's no honor among thieves.
