[00:00:00.211 --> 00:00:00.836]  Okay.
[00:24:35.433 --> 00:24:36.074]  I don't know.
[00:24:36.074 --> 00:24:37.295]  I just don't know when.
[00:24:37.295 --> 00:24:37.615]  I don't know.
[00:24:39.148 --> 00:24:41.550]  I'm not sure I know what you're talking about.
[00:24:41.550 --> 00:24:42.691]  I'm sorry.
[00:24:42.691 --> 00:24:43.431]  I did not know.
[00:24:43.431 --> 00:24:45.493]  I don't know what you are going to ask me.
[00:24:45.493 --> 00:24:46.053]  I didn't know.
[00:24:46.053 --> 00:24:49.095]  I technically, I don't know.
[00:24:49.095 --> 00:24:51.077]  I don't know.
[00:24:51.077 --> 00:25:00.664]  I don't know.
[00:25:00.664 --> 00:25:02.005]  And I'm your host, Alex Jones.
[00:25:02.005 --> 00:25:04.987]  Thank you for joining us again on this Thursday, 25th day.
[00:25:07.305 --> 00:25:09.928]  25th day of 2014.
[00:25:09.928 --> 00:25:22.800]  I came in before the broadcast and I said, I see you have the red siren on, a la Drudge.
[00:25:22.800 --> 00:25:27.465]  Imitation is the most sincere form of flattery, obviously.
[00:25:27.465 --> 00:25:29.126]  And I said, why is it up?
[00:25:29.126 --> 00:25:30.468]  The stock market or Holder?
[00:25:32.219 --> 00:25:34.741]  And I guess the siren is out for both.
[00:25:34.741 --> 00:25:38.943]  And that's what I like, is that my crew is just basically acting on their own.
[00:25:38.943 --> 00:25:40.044]  They know what's going on.
[00:25:40.044 --> 00:25:44.367]  They're as informed as I am, or more so, and there's a great synergy here.
[00:25:44.367 --> 00:25:48.189]  We only bring out the siren when something big happens.
[00:25:48.189 --> 00:25:50.831]  And the Dow Jones Industrial Average continues to fall.
[00:25:50.831 --> 00:25:54.913]  That's not good when it falls in early trading, as everyone knows.
[00:25:54.913 --> 00:25:55.954]  This is shades of 2008.
[00:25:59.204 --> 00:26:02.867]  And it has fallen 234.40.
[00:26:02.867 --> 00:26:15.295]  Will the Plunge Protection Team, or the President's Committee on Open Markets, as it's called properly, that Reagan set up after the 87 crash, try to stabilize things.
[00:26:15.295 --> 00:26:22.680]  It's now been used, I'm not defending Reagan or even Bush Senior, but early on it was mainly used to actually stabilize the stock market.
[00:26:22.680 --> 00:26:25.482]  Now under Clinton and Bush,
[00:26:27.314 --> 00:26:35.058]  41 and Bush 43 actually, 42, I can't even get my presidents right now.
[00:26:35.058 --> 00:26:42.462]  Since Clinton, they have been using it to manipulate the stock market in a big way.
[00:26:42.462 --> 00:26:52.347]  And so if they don't pump it back up, you know that they want it to go down to then politically demand a bunch of new banking powers, a bunch of new banking regulations.
[00:26:53.362 --> 00:26:57.904]  Was it just 880 something billion that the big banks ended up getting?
[00:26:57.904 --> 00:27:08.648]  They got literally, literally hundreds of trillions of dollars of derivatives to be federalized and globalized worldwide, but the U.S.
[00:27:08.648 --> 00:27:09.629]  is the vast majority, over 60%.
[00:27:11.826 --> 00:27:16.307]  Even the Wall Street Journal admits it's now $2 quadrillion globally.
[00:27:16.307 --> 00:27:18.527]  That's 2,000.2.
[00:27:18.527 --> 00:27:24.108]  It was 2.2 last time we pulled it up from the Wall Street Journal.
[00:27:24.108 --> 00:27:27.589]  So it's estimated at $2,200 trillion.
[00:27:27.589 --> 00:27:37.411]  It's really hard to even get my mind around those numbers and say them on air, but it's like a Zimbabwe $100 million note that it would cost to have dinner.
[00:27:38.968 --> 00:27:45.914]  You'd have to have a hundred million dollars to have a basic dinner when the inflation a few years ago peaked in Zimbabwe.
[00:27:45.914 --> 00:27:47.275]  Hey, it's not as bad as it used to be.
[00:27:47.275 --> 00:27:53.240]  I'm told it only cost a few million now to get a sandwich, not a hundred million.
[00:27:53.240 --> 00:27:56.323]  So it's gotten a little bit better.
[00:27:56.323 --> 00:27:59.185]  Can you imagine what this will do to everybody's savings and the rest of it?
[00:27:59.185 --> 00:28:07.092]  So if it does continue to plunge this week or next week or whenever, just know it's rigged and that they have decided to do it.
[00:28:08.353 --> 00:28:14.283]  But it is continuing to fall as we speak right now.
[00:28:14.283 --> 00:28:16.206]  Now it's down another 15 points or so.
[00:28:16.206 --> 00:28:18.170]  The last minute, it's now down 246 points.
[00:28:23.203 --> 00:28:32.407]  Now, will they just ride it down like a rigged casino and watch everybody jump out and then buy because they know it's about to go back up this afternoon?
[00:28:32.407 --> 00:28:44.033]  Sure, I mean, when the market's rigged, you can ride it up, ride it down, ride it all over the place because you're part of the insider group.
[00:28:44.033 --> 00:28:46.254]  What's your take on all of this?
[00:28:46.254 --> 00:28:47.634]  What's bigger news, the stock market?
[00:28:47.634 --> 00:28:51.016]  What do you think is more important, the stock market or Eric Holder?
[00:28:51.963 --> 00:29:01.769]  At the end of the day, both are just rigged commodities and just fronts for the shadowy machinery behind the curtain.
[00:29:01.769 --> 00:29:08.353]  But through all of these stories, we can learn what the little man behind the curtain is really up to and really doing.
[00:29:08.353 --> 00:29:20.580]  You can almost call this broadcast Behind the Curtain News or Paradigm Shift because it isn't about believing what I believe, it's about
[00:29:21.602 --> 00:29:25.103]  Learning what's really going on, and then from your perspective, deciding what you're looking at.
[00:29:25.103 --> 00:29:33.287]  Of course, a lot of folks have found that what I think I'm seeing is a lot more accurate than what almost anyone else is saying.
[00:29:33.287 --> 00:29:33.987]  We'll be right back.
[00:29:33.987 --> 00:29:37.288]  A toll free number to join us on any of these news items or issues.
[00:29:37.288 --> 00:29:38.709]  There's a lot of other news coming up.
[00:29:38.709 --> 00:29:39.029]  800-259-9231.
[00:29:39.029 --> 00:29:39.069]  800-259-9231.
[00:29:47.881 --> 00:29:51.805]  We're on the march, the empire's on the run.
[00:29:51.805 --> 00:29:54.488]  Alex Jones and the GCN Radio Network.
[00:29:59.147 --> 00:30:00.408]  Another major health threat.
[00:30:00.408 --> 00:30:05.390]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:30:05.390 --> 00:30:08.071]  Ohio's governor declaring a state of emergency.
[00:30:08.071 --> 00:30:15.094]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:30:15.094 --> 00:30:17.995]  If there's a water emergency, will you be prepared?
[00:30:17.995 --> 00:30:21.136]  Panicked residents forming long lines throughout the day.
[00:30:21.136 --> 00:30:23.057]  We're here at a supermarket in Toledo.
[00:30:23.057 --> 00:30:25.918]  You can see the shelves empty where water once was.
[00:30:25.998 --> 00:30:31.720]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:30:31.720 --> 00:30:35.222]  Water which will not be available at your local grocery store.
[00:30:35.222 --> 00:30:38.243]  There's a mad dash on right now to stock up on supplies.
[00:30:38.243 --> 00:30:45.626]  The ProPure Pro1 G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[00:30:45.626 --> 00:30:48.847]  Protect your family's safety during an emergency.
[00:30:48.847 --> 00:30:55.130]  Go to infowarsstore.com today to purchase your ProPure Pro1 G2.0 Water Filtration System.
[00:30:55.290 --> 00:30:58.973]  Or call 1-888-253-3139.
[00:30:58.973 --> 00:31:08.640]  Using unparalleled research in the development of a synergistic formulation based around the key concepts of super-oxygenation, the next level in cleansing is here.
[00:31:08.640 --> 00:31:18.568]  With key ingredients backed by real clinical studies, the new oxy powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[00:31:18.568 --> 00:31:21.490]  Many herbal colon cleansers are harsh on the body,
[00:31:21.630 --> 00:31:21.870]  I think so.
[00:31:38.590 --> 00:31:44.255]  Instead, OxyPowder slowly releases monoatomic oxygen into the intestinal tract and body.
[00:31:44.255 --> 00:31:49.599]  Experience the astonishing cleansing power of superoxide and ozonide technology.
[00:31:49.599 --> 00:31:55.563]  Go to InfoWarsLife.com or InfoWarsStore.com to get started with OxyPowder or call 1-888-253-3139.
[00:31:58.837 --> 00:32:01.318]  This is Scottish John for InfoWars.com.
[00:32:01.318 --> 00:32:08.022]  I know that most of you here in this commercial already know about the New World Order, eugenics, and all the other issues covered here at InfoWars.
[00:32:08.022 --> 00:32:10.803]  The question is, do your friends and family know?
[00:32:10.803 --> 00:32:12.764]  If not, then I want to know why.
[00:32:12.764 --> 00:32:15.066]  Oh, I know it's tough to talk about this with some people.
[00:32:15.066 --> 00:32:19.268]  They might call you names, or they just want to talk about sports, or soap operas.
[00:32:19.548 --> 00:32:20.710]  I say, so what?
[00:32:20.710 --> 00:32:22.912]  There's a battle going on out there right now.
[00:32:22.912 --> 00:32:26.297]  The ammunition is information, and the soldiers are you.
[00:32:26.297 --> 00:32:30.542]  It's time to transform your game from passive listener to active participant.
[00:32:30.542 --> 00:32:34.888]  We from Scotland have had our skin in this game for the greater part of the last thousand years.
[00:32:35.128 --> 00:32:36.369]  And I'm still fighting.
[00:32:36.369 --> 00:32:39.610]  If we don't all stand up right now, we're gonna lose everything.
[00:32:39.610 --> 00:32:41.431]  The Infowar is worldwide.
[00:32:41.431 --> 00:32:45.754]  Tell your friends about Infowars and let them know that Infowars doesn't print bull.
[00:32:45.754 --> 00:32:49.476]  It's real journalism and news backed up by documented fact.
[00:32:49.476 --> 00:32:56.720]  Step up and take your friends and family to Infowars.com, PrisonPlanet.tv and PlanetInfowars.com.
[00:32:56.720 --> 00:32:58.181]  The truth will set them free.
[00:33:00.766 --> 00:33:02.568]  We are on the march.
[00:33:02.568 --> 00:33:05.010]  The empire is on the run.
[00:33:05.010 --> 00:33:15.479]  Alex Jones and the GCN Radio Network.
[00:33:15.479 --> 00:33:19.782]  This song is for all your pension funds out there.
[00:33:19.782 --> 00:33:24.687]  That the globalists will take over and then subdivide.
[00:33:24.687 --> 00:33:25.968]  If we don't stand up against them.
[00:33:27.082 --> 00:33:40.690]  Because the police state worldwide is all about, and the cashless society is all about, and the surveillance system is all about, turning you into an abject, pauper, slave.
[00:33:40.690 --> 00:33:46.053]  The sands of time for freedom and the free market and prosperity are running low.
[00:33:53.831 --> 00:33:55.733]  And I'm not being alarmist here.
[00:33:55.733 --> 00:33:58.035]  I'm being factually based.
[00:33:58.035 --> 00:34:02.460]  Got a chance to meet some of the folks from Iron Maiden.
[00:34:02.460 --> 00:34:05.183]  Backstage when I was with Megadeth.
[00:34:05.183 --> 00:34:08.947]  And uh, at least the drummer is a pretty cool guy.
[00:34:08.947 --> 00:34:11.450]  We can get him on sometime.
[00:34:11.450 --> 00:34:14.232]  I like this part right here.
[00:34:20.532 --> 00:34:22.894]  Monday through Friday from 11 a.m.
[00:34:22.894 --> 00:34:23.575]  to 2 p.m.
[00:34:23.575 --> 00:34:24.296]  Central.
[00:34:24.296 --> 00:34:26.318]  I'm not name-dropping when I tell stories like that.
[00:34:26.318 --> 00:34:31.984]  It's just showing that freedom is popular.
[00:34:31.984 --> 00:34:37.509]  Running low.
[00:34:37.509 --> 00:34:38.510]  Oh, that's hard to turn off.
[00:34:38.510 --> 00:34:39.331]  Crank it up.
[00:34:46.776 --> 00:35:01.886]  I'm gonna go to your phone calls.
[00:35:01.886 --> 00:35:05.709]  What do you think the biggest?
[00:35:06.954 --> 00:35:34.811]  The scandal of Obama, aka Eric Holder, because he's there aiding and abetting, covering up, absconding, racketeering, suppressing, persecuting, going after political enemies, throwing the book at people that have done nothing, running his giant witch hunt operation, while protecting the big megabanks looting the country, protecting an entire bipartisan takeover.
[00:35:37.361 --> 00:35:39.322]  What do you think's really going on?
[00:35:39.322 --> 00:35:42.843]  What do you think is really, really happening here?
[00:35:42.843 --> 00:35:44.504]  I want to hear from you.
[00:35:44.504 --> 00:35:45.504]  We know he's a criminal.
[00:35:45.504 --> 00:35:46.884]  We know he's escaped impeachment.
[00:35:46.884 --> 00:35:51.366]  We know he's escaped ignoring congressional subpoenas.
[00:35:51.366 --> 00:35:52.286]  He's been arrogant.
[00:35:52.286 --> 00:35:53.367]  He's been threatening.
[00:35:53.367 --> 00:36:02.570]  So it's important to pillory him as he rides off on a golden carpet to loot the taxpayers in the revolving door.
[00:36:04.633 --> 00:36:06.434]  But what is your view on Eric Holder?
[00:36:06.434 --> 00:36:09.476]  What is your view on what's happening with the stock market?
[00:36:09.476 --> 00:36:11.077]  800-259-9231.
[00:36:11.077 --> 00:36:24.807]  Now before I go to your phone calls, there is a product from Infowarslife.com developed by Dr. Group that you've got to go read about online.
[00:36:24.807 --> 00:36:32.893]  It's got all of these different concentrated flower and plant and root extracts
