[00:00:00.009 --> 00:00:00.695]  Alex Jones Show!
[00:25:53.953 --> 00:25:56.135]  All their elites got let off for war crimes in 1945.
[00:25:59.517 --> 00:26:03.319]  The Emperor got let off for running the biological weapons program, all of it.
[00:26:03.719 --> 00:26:05.540]  They do what the New World Order says.
[00:26:06.241 --> 00:26:13.164]  The joke is Sony stands for Standard Oil New York, but it does, but really stands for Japanese Mafia.
[00:26:14.545 --> 00:26:15.306]  And they do hate
[00:26:17.062 --> 00:26:17.622]  North Korea.
[00:26:18.223 --> 00:26:19.043]  North Korea hates them.
[00:26:19.083 --> 00:26:26.808]  North Korea's been firing nuke missiles without the nukes on top, you know, at Japan over their coast in all sorts of menacing.
[00:26:27.088 --> 00:26:33.591]  Japan's in deep economic trouble, is militarizing right now, secretly has developed nuclear weapons.
[00:26:33.632 --> 00:26:34.552]  That's come out.
[00:26:34.612 --> 00:26:35.332]  You heard it here first.
[00:26:36.433 --> 00:26:38.374]  But the point is, that's all happening.
[00:26:38.734 --> 00:26:42.797]  And so they're gearing up for war with China and war with North Korea.
[00:26:44.485 --> 00:26:52.752]  They want to put the movie out, but bigger than a $200 million movie, they want the propaganda to demonize North Korea and to stir North Korea up as a shy-op.
[00:26:53.033 --> 00:26:54.133]  That's what they get out of it.
[00:26:55.955 --> 00:26:58.838]  Then, domestically, they get to try to pass more cybersecurity.
[00:26:59.098 --> 00:27:03.622]  They get to legitimize the war-making capability of cybersecurity, get to Hollywoodize it.
[00:27:05.214 --> 00:27:14.696]  Sony and others are pushing to get more pirating laws passed, SOPA and CISPA, to restrict everybody, worldwide, not just in the US, because one of them is the International Treaty, to restrict our free speech.
[00:27:14.916 --> 00:27:23.397]  You've got the Asian-Pacific Partnership, that WikiLeaks released one of the sections of, that basically ends internet freedom and brings us into Chinese style net censorship.
[00:27:23.697 --> 00:27:32.379]  We've got Zuckerberg, who says his users are dumb effers, at Facebook, meeting with the head of Chinese censorship two weeks ago and saying he now supports socialism.
[00:27:34.056 --> 00:27:35.657]  Notice communism is now socialism.
[00:27:37.017 --> 00:27:38.518]  We don't have communism, we have socialism.
[00:27:38.718 --> 00:27:41.820]  It's always billionaires supporting it because they're tax-exempt offshore.
[00:27:42.640 --> 00:27:46.342]  This is all happening and now they're coming out and going, you know what?
[00:27:46.922 --> 00:27:54.926]  Originally, we're going to show you this article coming up, the FBI said this was an inside job two weeks ago.
[00:27:55.834 --> 00:27:57.054]  They came in, they looked at it.
[00:27:57.894 --> 00:27:58.995]  It was so widespread.
[00:27:59.015 --> 00:28:00.215]  It was across the board.
[00:28:00.535 --> 00:28:03.116]  It was on secure networks, blocked with internal firewalls.
[00:28:03.476 --> 00:28:04.936]  And they said, this looks like an inside job.
[00:28:05.276 --> 00:28:07.596]  But that was only in a couple articles.
[00:28:07.656 --> 00:28:10.677]  CBS and ABC and Paul Watson and his piece shows those.
[00:28:10.997 --> 00:28:12.197]  It's up on DrudgeReport.com.
[00:28:12.798 --> 00:28:15.858]  We'll repost this article from yesterday back to InfoWars.com.
[00:28:19.679 --> 00:28:23.760]  And there it is, ladies and gentlemen, in everybody's face.
[00:28:24.844 --> 00:28:29.305]  The marketing scam, and it gets Obama back in the headlines, suddenly supporting free speech.
[00:28:29.606 --> 00:28:39.429]  We're going to have a heyday with that because it was the Obama administration that arrested the maker of the anti-Muhammad film.
[00:28:40.914 --> 00:28:43.294]  And blame that on Benghazi when it had nothing to do with it.
[00:28:44.115 --> 00:28:47.435]  This is the group trying to censor the web, the internet, and talk radio.
[00:28:47.975 --> 00:28:59.257]  This is the group sicking the IRS on alternative media, conservative media, libertarian think tanks, conservative think tanks, veterans groups, pro-life groups, Christian groups, evangelical groups.
[00:28:59.818 --> 00:29:02.638]  They've got the Pentagon telling, you know, in manuals at Fort Hood.
[00:29:04.038 --> 00:29:07.199]  Indicted Dinesh D'Souza, indicted all these other filmmakers.
[00:29:08.442 --> 00:29:19.189]  But we can't have dictators telling us what to do when there's a... It was confirmed in congressional documents yesterday that indeed the IRS had memos saying we're going to go after icky conservatives.
[00:29:19.449 --> 00:29:24.692]  I love how that... So they don't feel bad about ruining lives, arresting people, taking their bank accounts outside of law.
[00:29:24.933 --> 00:29:25.933]  They call it icky.
[00:29:26.574 --> 00:29:29.295]  This person I'm going to abuse and assault is icky.
[00:29:30.436 --> 00:29:33.278]  They even use non-threatening words when they crush people.
[00:29:34.813 --> 00:29:39.674]  Maybe if Nazis wore pink outfits and shot Jews in the head and called it icky, it'd be okay.
[00:29:40.094 --> 00:29:43.195]  If they had, like, you know, lisp in their voice with an NPR voice.
[00:29:44.036 --> 00:29:46.136]  Hi, this is all Nazis considered.
[00:29:46.556 --> 00:29:50.857]  I'm gonna talk in a real soft voice and wear a pink uniform when I beat your baby's brains out.
[00:29:51.478 --> 00:29:52.138]  See how they do it?
[00:29:52.298 --> 00:29:56.859]  They're a bunch of sick, tyrannical, filthy, fatalitarian scum suckers.
[00:29:56.879 --> 00:29:57.479]  We're on the march.
[00:29:58.019 --> 00:29:58.980]  The Empire's on the run.
[00:29:59.000 --> 00:29:59.560]  Merry Christmas.
[00:29:59.580 --> 00:30:00.140]  Stay with us.
[00:30:00.540 --> 00:30:03.241]  Alex Jones and the GCN Radio Network.
[00:30:07.498 --> 00:30:18.642]  Sold out for weeks through the difficult and extensive proprietary process behind its creation, the exclusive InfoWars Life Secret 12 formulation is now back in stock in the last limited shipment of 2014.
[00:30:18.862 --> 00:30:32.686]  The most bioactive form that has been created with our proprietary process, this ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body actively absorbs essential nutrients.
[00:30:33.106 --> 00:30:35.907]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[00:30:36.187 --> 00:30:37.388]  No needles, no injections.
[00:30:37.608 --> 00:30:41.651]  Vitamin B12 deficiency is linked to scores of serious problems.
[00:30:41.951 --> 00:30:51.138]  And Secret 12 is a fusion of two organic proprietary forms of Vitamin B12, bringing you a true nutraceutical quality Vitamin B12.
[00:30:51.578 --> 00:30:52.279]  Secret 12.
[00:30:52.659 --> 00:30:57.983]  Secret 12 is an excellent Christmas gift and is tailor-made to boost your New Year's resolutions.
[00:30:58.303 --> 00:31:00.365]  Supplies of Secret 12 are very limited.
[00:31:00.665 --> 00:31:03.087]  Secure yours today at InfoWarsLife.com.
[00:31:07.588 --> 00:31:14.530]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[00:31:14.550 --> 00:31:24.132]  At InfoWars Life, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[00:31:24.392 --> 00:31:32.374]  You don't have to be a doctor to know the fall and winter months are the most dangerous time of year in North America when it comes to you and your family's health.
[00:31:32.674 --> 00:31:42.099]  Infowarslife.com is very excited to announce our biggest run yet of silver bullet colloidal silver exclusively available at Infowarslife.com.
[00:31:42.319 --> 00:31:49.203]  Now Infowarslife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[00:31:49.443 --> 00:31:59.232]  Now more than ever it's important to stock up on high quality silver bullet from InfoWarsLife.com and to help others during Christmas by teaching them about the powerful benefits of silver.
[00:31:59.492 --> 00:32:03.836]  Secure your silver bullet today at InfoWarsLife.com or by calling toll free 888-253-3139.
[00:32:08.209 --> 00:32:13.390]  As the year is coming to a close, we all pause to reflect on what's happened in the past year.
[00:32:13.710 --> 00:32:16.511]  We take a step back and thank God for what we have.
[00:32:17.031 --> 00:32:19.831]  I'm David Hall, founder of Diamond Gusset Jeans.
[00:32:20.091 --> 00:32:25.632]  At Diamond Gusset, we are celebrating the brush fires of liberty that are spreading across this great nation.
[00:32:26.292 --> 00:32:28.293]  Another thing we are celebrating is you.
[00:32:28.733 --> 00:32:33.994]  Without the valued listeners of Alex Jones and our loyal customers, we wouldn't be here today.
[00:32:34.614 --> 00:32:37.395]  We offer a wonderful online shopping experience.
[00:32:37.675 --> 00:32:42.876]  If you receive a pair that doesn't fit, send them back and we'll exchange them at no cost to you.
[00:32:43.356 --> 00:32:52.399]  Beat the shopping rush by visiting us at gusset.com and join our email newsletter to receive some great holiday discounts.
[00:32:52.859 --> 00:32:58.502]  And paying no attention to political correctness, Diamond Gusset wants to wish you all a Merry Christmas.
[00:32:59.043 --> 00:33:04.746]  Thanks for believing in our dream, the original 100% American-made Diamond Gusset jean.
[00:33:12.670 --> 00:33:13.531]  We live in a country.
[00:33:14.795 --> 00:33:18.536]  Where a political party tries to tell us not to say Merry Christmas.
[00:33:18.957 --> 00:33:19.957]  Think about it.
[00:33:19.977 --> 00:33:24.939]  From the front lines of the information war, it's Alex Jones.
[00:33:25.619 --> 00:33:26.500]  Out of my way!
[00:33:32.114 --> 00:33:33.955]  That's right, get out of my mind!
[00:33:34.495 --> 00:33:35.796]  Get out of my way!
[00:33:36.656 --> 00:33:39.497]  Stop trying to tell me what to think or what to do or what to like!
[00:33:40.118 --> 00:33:41.458]  You people aren't liberals!
[00:33:41.819 --> 00:33:46.921]  You're a bunch of mind control wannabe North Korean bootleggers!
[00:33:51.846 --> 00:33:53.466]  Goodbye, control freaks!
[00:33:53.686 --> 00:33:56.087]  We're awake!
[00:33:56.127 --> 00:33:58.548]  The sleeping giant that is free!
[00:33:58.788 --> 00:34:01.849]  Humanity is rising!
[00:34:02.849 --> 00:34:06.750]  I'm not your slave!
[00:34:08.330 --> 00:34:08.930]  Yeah!
[00:34:13.672 --> 00:34:16.132]  I'm not your slave!
[00:34:16.712 --> 00:34:18.613]  Merry Christmas, ladies and gentlemen!
[00:34:20.436 --> 00:34:22.237]  Is this Christmas music okay to all the Soviets?
[00:34:22.577 --> 00:34:28.439]  You like this Christmas music?
[00:34:28.519 --> 00:34:32.541]  Ladies and gentlemen, we are broadcasting worldwide on this Christmas Eve!
[00:34:32.621 --> 00:34:34.222]  I'm your host, Alex Jones!
[00:34:35.062 --> 00:34:36.563]  And I am fired up today!
[00:34:36.783 --> 00:34:37.103]  Wow!
[00:34:42.245 --> 00:34:44.706]  Dr. Jerome Corsi was going to be on the show today, but he's under the weather.
[00:34:46.502 --> 00:34:48.823]  So you know what that means, it means wide open phones.
[00:34:48.923 --> 00:35:06.447]  But let me just reset here and calmly, yet again, point out that we said it was probably Sony working with the Democratic Party as a huge stunt so Obama could look like an anti-totalitarian and bash North Korea, which is a good target to bash.
[00:35:06.888 --> 00:35:08.988]  It's so horrible it makes him look good, I'll just say it.
[00:35:10.028 --> 00:35:12.009]  North Korea is his wish list, is his dream.
[00:35:13.894 --> 00:35:16.536]  Kim Jong-un has red carpets, has large jumbo jets.
[00:35:17.436 --> 00:35:19.477]  Everyone else doesn't have air conditioning or food.
[00:35:19.978 --> 00:35:25.441]  Obama goes to Africa, and he says, you can't have air conditioning or a car.
[00:35:26.642 --> 00:35:33.106]  I just landed in a jumbo jet, with red carpets, and 500 security people, costing hundreds of millions each visit.
[00:35:33.486 --> 00:35:34.146]  That's okay.
[00:35:36.848 --> 00:35:40.690]  I'm gonna charge you for carbon taxes, make myself exempt, and then live in palaces.
[00:35:41.110 --> 00:35:41.671]  That's okay.
