[00:00:00.450 --> 00:00:03.317]  Coast to Coast, direct from Austin.
[00:24:28.802 --> 00:24:33.804]  Once it's everybody's responsibility and not just the households, then we start making better investments.
[00:24:40.330 --> 00:24:43.271]  That's right, once it's everybody's responsibility.
[00:24:43.371 --> 00:24:47.793]  Because the government is really the ones that they believe that they own your children.
[00:24:48.473 --> 00:24:49.813]  It used to be kind of obscure.
[00:24:49.833 --> 00:24:52.334]  It used to be just a few people were talking about that.
[00:24:52.654 --> 00:24:58.936]  But we just saw a commentator for CNN say, we need to get over this idea that you own your children.
[00:24:59.917 --> 00:25:02.037]  I'm sorry, MSNBC, that's right, MSNBC.
[00:25:03.638 --> 00:25:10.486]  This is something that's been going on for quite a long time, even over the same issue as to who's going to talk to my child about sex?
[00:25:10.666 --> 00:25:11.767]  What are they going to tell them?
[00:25:11.867 --> 00:25:12.788]  When are they going to do it?
[00:25:12.828 --> 00:25:13.930]  At what age in their life?
[00:25:14.410 --> 00:25:18.014]  That's something that Michigan is now saying they're going to take charge of.
[00:25:18.094 --> 00:25:18.575]  You're not going
[00:25:18.615 --> 00:25:19.755]  I'm not going to have any say so.
[00:25:20.155 --> 00:25:22.236]  You don't have a way to opt out of this.
[00:25:22.696 --> 00:25:32.278]  Now when people had complained about their elementary school children being exposed to very explicit sexual information at a very young age in elementary school, they took it to court.
[00:25:32.318 --> 00:25:34.479]  The court said you have no rights.
[00:25:34.539 --> 00:25:40.160]  You have abandoned your child to the state once you bring them into the government school.
[00:25:40.880 --> 00:25:46.264]  That is a doctrine that has been called loco parentis in legal terms, in place of the parents.
[00:25:46.304 --> 00:25:49.827]  They see themselves as acting in place of the parents.
[00:25:50.448 --> 00:25:52.569]  But it actually is even broader than that.
[00:25:52.649 --> 00:26:03.878]  As we talked about the one year anniversary of Ed Snowden, as we see what the government is grabbing on everybody, whether or not they suspect you of a crime, you know, we're all now considered to be guilty.
[00:26:04.498 --> 00:26:13.351]  And they're going to comb through our lives to see if we are violating any of their thousands and thousands of regulations.
[00:26:13.772 --> 00:26:15.054]  Anything that they can pull up on us.
[00:26:15.094 --> 00:26:20.542]  And of course, if you become a pain for the government, if you are a dissenter, if you criticize some of their policy,
[00:26:21.122 --> 00:26:22.723]  You will be investigated.
[00:26:22.763 --> 00:26:23.603]  You will be intimidated.
[00:26:23.643 --> 00:26:34.046]  That's what we see in the case in Tennessee, where we see a journalist trying to get information about prisoners that he believes are being ill-treated, only fed twice a day and other things.
[00:26:34.066 --> 00:26:40.088]  He was just trying to get some information with the Freedom of Request Act, Freedom of Information Request, and he was
[00:26:40.948 --> 00:26:50.695]  Investigated by the sheriff, intimidated by the sheriff with home visits, background checks, even putting him, turning his name over to Homeland Security to be investigated.
[00:26:51.196 --> 00:27:02.964]  But when it comes to medical stuff, what we need to understand, one of the reasons that we oppose Obamacare is not just because it's extremely expensive and inefficient because it's a welfare program.
[00:27:02.984 --> 00:27:08.608]  It was written by the insurance companies and it's a welfare program for the insurance companies.
[00:27:09.454 --> 00:27:11.555]  That's really who it's a welfare program for.
[00:27:12.215 --> 00:27:13.896]  That's one reason to oppose it.
[00:27:14.636 --> 00:27:23.919]  The other reason to oppose it is because the government is going to use that as another point to investigate your life, to control your life.
[00:27:24.379 --> 00:27:37.744]  When we look at the justifications that we see from big status in areas like New York, where Bloomberg banned soda pop, they're always talking about how you are a cost to society.
[00:27:38.524 --> 00:27:47.717]  Now, if everything is being provided by the government, if they're providing all the health care, what do you think they're going to say about your cost to society?
[00:27:47.757 --> 00:27:50.781]  What do you think they're going to demand to control in your life?
[00:27:51.764 --> 00:27:54.065]  If they say that they're providing all of your health care.
[00:27:54.725 --> 00:28:01.547]  But there's another aspect to that, of course, and that is they're going to use it to pry into your life to see if you do something like that they don't approve of, like own a gun.
[00:28:01.587 --> 00:28:06.908]  We also see that the American Medical Association is alerting doctors to probe for that sort of information.
[00:28:07.428 --> 00:28:09.028]  And it goes even one step farther.
[00:28:09.289 --> 00:28:18.191]  On a story today on InfoWars, John Rapoport points out that a website, MedAI, that's medical artificial intelligence dot com,
[00:28:19.167 --> 00:28:22.692]  Med AI says, why is predictive modeling essential to health care?
[00:28:22.712 --> 00:28:26.657]  It's not just helpful, it's essential to government-run health care.
[00:28:26.677 --> 00:28:34.126]  They say the algorithms of predictive modeling can analyze hundreds of data points to make a diagnosis or a prediction of risk.
[00:28:34.946 --> 00:28:37.768]  Well, that's fine if they're just looking at health care, right?
[00:28:38.048 --> 00:28:39.049]  Is it going to stop there?
[00:28:39.069 --> 00:28:44.472]  Or are they going to be doing a diagnosis to see if you are a threat to a political party?
[00:28:44.992 --> 00:28:46.313]  If you're a political threat?
[00:28:46.813 --> 00:28:48.875]  If you're a risk for the state?
[00:28:49.675 --> 00:28:56.099]  If they see that in any of these factors, then they're going to start coming after you in a more detailed way.
[00:28:56.800 --> 00:28:59.702]  That's what happens in an authoritarian state.
[00:29:00.302 --> 00:29:01.102]  We saw that in
[00:29:02.003 --> 00:29:12.388]  Tiananmen Square, as we had the 25th anniversary of the government crackdown there, as people were talking about that, they said, people don't even know what happened if they weren't alive at that time.
[00:29:12.408 --> 00:29:21.352]  The younger generation, when presented with pictures of the Tank Man, think that it's a piece of art, or that it's a parade that they're looking at.
[00:29:22.352 --> 00:29:29.115]  They have no idea what happened because the government has been able to flush that down the memory hole in the terms of 1984.
[00:29:29.375 --> 00:29:49.803]  That kind of Orwellian state, where the government controls all information, where the government shuts down all political dissent, all political activity, where they comb your life for every detail, where they take your children away and sexualize them in a kind of brave new world approach, that's what we're concerned about.
[00:29:50.123 --> 00:29:51.304]  That's what we're going to be talking about.
[00:29:51.705 --> 00:29:53.467]  Alex Jones is going to be talking to us.
[00:29:53.827 --> 00:29:54.848]  He's going to be calling in.
[00:29:54.888 --> 00:29:57.011]  He's going to take this in a little bit more depth.
[00:29:57.131 --> 00:30:00.074]  And we're going to be joined in the... We're on the march.
[00:30:00.555 --> 00:30:02.157]  The Empire's on the run.
[00:30:03.098 --> 00:30:05.781]  Alex Jones and the GCN Radio Network.
[00:30:09.901 --> 00:30:13.903]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:30:13.943 --> 00:30:18.085]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:30:18.325 --> 00:30:21.707]  What are the health effects of having these drugs in our drinking water?
[00:30:21.967 --> 00:30:24.848]  It's forced medical treatment without the consent of residents.
[00:30:25.008 --> 00:30:32.332]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[00:30:32.592 --> 00:30:36.234]  On average, the county says it sprays with the glyphosate at least once a week.
[00:30:36.494 --> 00:30:40.756]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[00:30:40.916 --> 00:30:46.838]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:30:46.878 --> 00:30:47.558]  Fluoride.
[00:30:47.719 --> 00:30:50.660]  It's in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:30:50.820 --> 00:30:53.361]  It is our responsibility to protect our families.
[00:30:53.561 --> 00:30:54.902]  The establishment's not going to do it.
[00:30:55.062 --> 00:30:56.282]  It's time to take action.
[00:30:56.442 --> 00:30:58.083]  It's time to filter our water.
[00:30:58.243 --> 00:31:05.418]  Visit InfowarsStore.com and use promo code WATER to get 10% off their entire family of incredible products.
[00:31:05.638 --> 00:31:06.841]  Or call toll free at 888-253-3139.
[00:31:10.250 --> 00:31:12.652]  This is Scottish John for InfoWars.com.
[00:31:12.752 --> 00:31:19.257]  I know that most of you here in this commercial already know about the New World Order, eugenics, and all the other issues covered here at InfoWars.
[00:31:19.437 --> 00:31:22.039]  The question is, do your friends and family know?
[00:31:22.219 --> 00:31:23.980]  If not, then I want to know why.
[00:31:24.180 --> 00:31:26.402]  Oh, I know it's tough to talk about this with some people.
[00:31:26.482 --> 00:31:30.685]  They might call you names, or they just want to talk about sports, or soap operas.
[00:31:30.945 --> 00:31:31.946]  I say, so what?
[00:31:32.106 --> 00:31:34.107]  There's a battle going on out there right now.
[00:31:34.327 --> 00:31:37.429]  The ammunition is information, and the soldiers are you.
[00:31:37.690 --> 00:31:41.812]  It's time to transform your game from passive listener to active participant.
[00:31:41.952 --> 00:31:47.696]  We from Scotland have had our skin in this game for the greater part of the last thousand years, and I'm still fighting.
[00:31:47.796 --> 00:31:50.818]  If we don't all stand up right now, we're gonna lose everything.
[00:31:51.018 --> 00:31:52.720]  The Info War is worldwide.
[00:31:52.840 --> 00:31:56.982]  Tell your friends about Info Wars and let them know that Info Wars doesn't print bull.
[00:31:57.183 --> 00:32:00.805]  It's real journalism and news backed up by documented facts.
[00:32:00.865 --> 00:32:07.949]  Step up and take your friends and family to InfoWars.com, PrisonPlanet.tv, and PlanetInfoWars.com.
[00:32:08.109 --> 00:32:09.730]  The truth will set them free.
[00:32:10.010 --> 00:32:10.830]  I don't know what it is.
[00:32:11.050 --> 00:32:12.791]  Ralph just won't pay any attention to me.
[00:32:12.911 --> 00:32:16.853]  When he comes home from work, all he ever does is play video games and go to sleep.
[00:32:17.053 --> 00:32:18.294]  It's like I don't even exist.
[00:32:18.634 --> 00:32:20.395]  Oh Betty, that's just awful.
[00:32:20.575 --> 00:32:21.776]  Does this seem familiar?
[00:32:21.956 --> 00:32:24.557]  If the answer to this question is yes, then listen carefully.
[00:32:24.677 --> 00:32:35.004]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies, many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[00:32:35.144 --> 00:32:37.625]  It's part of the eugenics population control movement.
[00:32:37.845 --> 00:32:38.326]  Look it up.
[00:32:38.546 --> 00:32:45.210]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
