[00:00:02.174 --> 00:00:03.336]  Coast to coast.
[00:25:38.991 --> 00:25:39.991]  Control freaks!
[00:25:40.831 --> 00:25:45.554]  Leave humanity alone!
[00:25:51.376 --> 00:25:52.357]  Monday through Friday.
[00:25:55.318 --> 00:25:56.779]  11am to 2pm Central.
[00:25:57.559 --> 00:25:59.180]  We're here blasting out Worldwine.
[00:26:05.330 --> 00:26:08.602]  Alright, let me get serious here, folks.
[00:26:08.983 --> 00:26:10.569]  I never finish my analogies.
[00:26:12.555 --> 00:26:13.215]  I rarely do.
[00:26:13.415 --> 00:26:17.977]  The point I was getting at that's key here is, let's say zero is a country's neutral with us, like Switzerland.
[00:26:18.817 --> 00:26:20.718]  And being neutral actually means very positive.
[00:26:21.018 --> 00:26:22.498]  Then it's just free will back and forth.
[00:26:22.778 --> 00:26:23.618]  Free association.
[00:26:24.299 --> 00:26:26.419]  You get so much wealth, you know, can you handle it?
[00:26:27.040 --> 00:26:28.580]  Like the Swiss, you know, most people can't.
[00:26:28.620 --> 00:26:33.521]  They create a corrupt system, everybody ends up robbing each other and everything collapses and you become Venezuela.
[00:26:33.802 --> 00:26:34.642]  Or you become America.
[00:26:35.742 --> 00:26:38.304]  With a gang that follows a leader and then get free handouts.
[00:26:38.365 --> 00:26:39.726]  But soon there's no handouts anymore.
[00:26:40.146 --> 00:26:42.328]  Soon there's only uniforms and guns and trudgeons.
[00:26:44.609 --> 00:26:45.970]  Soon the language falls apart.
[00:26:48.412 --> 00:26:49.853]  Soon all the chivalry is gone.
[00:26:50.474 --> 00:26:56.018]  And the elegant weapons for a more civilized time are replaced with the brute black helicopters.
[00:26:56.238 --> 00:26:56.779]  Checkpoints.
[00:26:59.161 --> 00:27:01.963]  But here's the analogy, and it's more than an analogy.
[00:27:02.043 --> 00:27:03.144]  I mean, it's really just a fact.
[00:27:06.254 --> 00:27:08.295]  It's more than just a way to gauge it.
[00:27:08.695 --> 00:27:14.479]  Let's say Switzerland's a zero, and ten is total oppression, our total enemy.
[00:27:15.539 --> 00:27:21.663]  Russia is about a one, and now because it's doing counter-sanctions, maybe a two to U.S.
[00:27:21.723 --> 00:27:22.043]  interest.
[00:27:23.663 --> 00:27:51.198]  The globalists of Russia are a pain, trying to bring down Russia, offensively all over their borders, funding Muslim extremists to attack them, trying to bomb the Olympics, openly threatening them, starting wars in Georgia, starting wars, overthrows in Crimea, using public ignorance about the facts, to go, oh, they're democracy, non-violent protesters shooting police, with John McCain, the guy that six months ago was, you know, leading Al-Qaeda, literally, in Syria,
[00:27:52.401 --> 00:27:54.462]  Trying to take over, blowing up all the churches.
[00:27:56.383 --> 00:27:58.964]  This guy is the enemy, not Russia, is my point.
[00:27:59.424 --> 00:28:01.865]  So, Switzerland's about a zero.
[00:28:04.286 --> 00:28:06.047]  Russia's about a two against U.S.
[00:28:06.147 --> 00:28:06.487]  interests.
[00:28:06.587 --> 00:28:09.248]  Real independent interests of the American people.
[00:28:11.806 --> 00:28:33.079]  China's a six or a seven, as I said last night, influencing our media, buying our debt to control us, backing up the bankers to keep that scam going, in turn for our jobs and industry, buying up all the rare earth minerals, getting all the deep water ports, infiltrating with spies, and over 10,000 known front companies operating, and then engaging in money laundering operations to destabilize the economy long term.
[00:28:33.979 --> 00:28:35.780]  I mean, it is a total takeover by the Chinese.
[00:28:35.800 --> 00:28:37.141]  They're about a seven against us.
[00:28:37.301 --> 00:28:38.022]  They're a real threat.
[00:28:38.902 --> 00:28:47.911]  Blue Water Navy, giant arms buildup, Russia's just trying to survive, and then you've got China's about a 7, and then who's a 10?
[00:28:47.971 --> 00:28:50.414]  Well I'm going to tell you, you're saying the New World Order's a 10?
[00:28:50.554 --> 00:28:51.235]  No they're not, they're an 11.
[00:28:52.298 --> 00:29:04.846]  They're going a hundred and ten percent out, so hardcore against this country, against our physical well-being with fluoride in the water, the GMO, and then they write textbooks, eco-science, right there on my desk.
[00:29:05.466 --> 00:29:10.229]  The White House science are about putting poison in the water to make you more passive and reduce your fertility.
[00:29:10.610 --> 00:29:11.630]  It's all very funny to them.
[00:29:12.951 --> 00:29:20.216]  And they write books about it, doesn't matter if Harvard comes out and admits lowering IQ in kids, doesn't matter if they admit seven-fold increase in bone cancer, pancreatic cancer,
[00:29:21.255 --> 00:29:24.898]  I mean, go read literally thousands of studies, and it's all hands down known.
[00:29:27.480 --> 00:29:31.603]  And so we're run by the eugenicists, they're playing all the countries off against each other, and they are on 11.
[00:29:33.024 --> 00:29:35.045]  So, that's why I'm against this war.
[00:29:36.346 --> 00:29:37.627]  That's why Ron Paul's against it.
[00:29:38.127 --> 00:29:38.848]  Because he's smart.
[00:29:39.168 --> 00:29:39.769]  He's informed.
[00:29:41.009 --> 00:29:44.552]  And he knows that Russia had a very measured response, only taking Crimea.
[00:29:45.553 --> 00:29:48.155]  NATO and the EU just took 90% of the country.
[00:29:49.657 --> 00:29:56.539]  They just took it over through proxies and now George Soros is going to suck it dry like a giant vampire that he is.
[00:29:56.559 --> 00:29:57.719]  Stay with us.
[00:29:59.520 --> 00:30:00.420]  We're on the march.
[00:30:00.920 --> 00:30:02.521]  The empire's on the run.
[00:30:03.461 --> 00:30:06.142]  Alex Jones and the GCN Radio Network.
[00:30:10.754 --> 00:30:12.415]  Introducing Pro-1.
[00:30:12.655 --> 00:30:16.177]  All of your filtration in one system, portable, on-the-go.
[00:30:16.317 --> 00:30:20.719]  No more do you have two or three filters to just reduce sodium fluoride.
[00:30:20.839 --> 00:30:26.842]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:30:26.962 --> 00:30:37.747]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:30:37.947 --> 00:30:44.232]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:30:44.432 --> 00:31:01.425]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia, and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:31:01.746 --> 00:31:05.869]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com.
[00:31:08.411 --> 00:31:11.294]  The facts are in.
[00:31:11.454 --> 00:31:12.595]  The studies are legion.
[00:31:12.875 --> 00:31:20.242]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:31:20.382 --> 00:31:23.805]  So why are the social engineers adding it to the water?
[00:31:24.185 --> 00:31:24.605]  Simple.
[00:31:24.765 --> 00:31:29.248]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:31:29.488 --> 00:31:34.951]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:31:35.191 --> 00:31:40.593]  I am extremely excited to announce the exclusive InfoWars Live Fluoride Shield Formulation.
[00:31:40.754 --> 00:31:51.199]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:31:51.519 --> 00:31:55.761]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[00:31:56.101 --> 00:31:57.942]  I use Fluoride Shield every day.
[00:31:58.262 --> 00:32:03.564]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[00:32:03.824 --> 00:32:08.066]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[00:32:08.226 --> 00:32:09.547]  That's InfoWarsLife.com.
[00:32:10.407 --> 00:32:19.412]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best-tasting, 100% organic coffee on the planet.
[00:32:19.492 --> 00:32:27.716]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:32:27.896 --> 00:32:32.559]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:32:32.759 --> 00:32:39.482]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at InfoWarsLife.com.
[00:32:39.542 --> 00:32:46.646]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:32:46.726 --> 00:32:53.609]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:32:53.749 --> 00:32:58.111]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:32:58.231 --> 00:33:01.453]  Available in original or with our immune support infusion blend.
[00:33:01.613 --> 00:33:02.514]  You want to stop tyranny?
[00:33:02.534 --> 00:33:03.235]  Obama doesn't like that.
[00:33:03.255 --> 00:33:03.695]  He built it.
[00:33:29.205 --> 00:33:30.626]  You want to stop tyranny?
[00:33:30.886 --> 00:33:32.447]  Well, so does he.
[00:33:32.547 --> 00:33:37.289]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:41.132 --> 00:33:43.233]  The globalists literally think they own us.
[00:33:43.873 --> 00:33:46.935]  They treat us like a natural resource to be extracted.
[00:33:46.955 --> 00:33:48.596]  A renewable resource.
[00:33:48.896 --> 00:33:50.957]  A human resource, as they call us.
[00:33:55.087 --> 00:34:12.240]  Did you know that the health departments set up in England in the 1890s, 1901, 1910 in New York, different permutations of it across the country, literally list us as human resources to be culled and controlled officially?
[00:34:13.783 --> 00:34:24.266]  The family courts, all of it, are an expression of eugenics law, the new system of government adopted officially by the 1860s by the Britannic Empire.
[00:34:26.726 --> 00:34:42.770]  And now the standard world language is Imperial English, and the standard world government edict and directive and prime operational system is global technocratic eugenics-based world government.
[00:34:45.848 --> 00:34:47.829]  The elite know everything is in the genetics.
[00:34:47.909 --> 00:34:55.431]  They seek to become God, to repair their own inbred genetics, and to suppress and supplant the rest of humanity.
[00:34:55.471 --> 00:34:59.052]  They are creating a genetic dictatorship worldwide.
[00:35:00.273 --> 00:35:06.535]  They are assaulting us through transmutagenic GMO systems now being added to the crops.
[00:35:06.555 --> 00:35:12.957]  There's an article on Infowars.com about it that is absolutely incredible.
[00:35:15.168 --> 00:35:19.350]  And when you know eugenics, folks, you know everything about these people.
[00:35:19.370 --> 00:35:28.136]  And then you go look up the people that had Monsanto, and GlaxoSmithKline, and Bayer, and Goldman Sachs, and JPMorgan.
[00:35:28.756 --> 00:35:29.817]  Thank all of them.
[00:35:30.057 --> 00:35:44.225]  They go to eugenics conferences, they go to sub-eugenics conferences, they go to groups that were called eugenics organizations, the Eugenical Society until the 40s and Hitler made them look bad, and they literally rule the planet.
[00:35:45.836 --> 00:35:47.637]  Except for the Russians, they haven't mopped up yet.
[00:35:47.977 --> 00:35:48.718]  And the Iranians.
[00:35:48.778 --> 00:35:50.439]  And it doesn't mean the Russians or Iranians are good.
[00:35:50.839 --> 00:35:53.861]  It means the Global Borg are bringing them down.
[00:35:54.321 --> 00:35:57.423]  In fact, they just put the headline up from Infowars.com today, Daniel Taylor.
[00:35:59.105 --> 00:36:01.946]  New form of GMOs sneaking into food supply this year.
[00:36:02.447 --> 00:36:06.810]  Technological elite engage in mission to attain full spectrum dominance over life.
[00:36:07.170 --> 00:36:08.030]  And that's their words.
[00:36:12.933 --> 00:36:13.494]  We are under
[00:36:14.974 --> 00:36:19.077]  This is total assault, and the only way to get around this is admitting it.
[00:36:20.158 --> 00:36:22.060]  You can't just play patty cake with this.
[00:36:25.503 --> 00:36:28.686]  We're not going to sit here with half measures and get out of this.
[00:36:30.447 --> 00:36:31.568]  I want to explain this again.
[00:36:34.771 --> 00:36:41.176]  Russia has been supine in the last 20 years, since 1991.
[00:36:45.071 --> 00:36:46.875]  So, how many years is that?
[00:36:46.895 --> 00:36:48.478]  20 plus?
[00:36:50.141 --> 00:36:53.467]  I guess under Common Core it could be 100 years, because 2 plus 2 could equal anything.
