[00:00:01.078 --> 00:00:03.941]  Coast to Coast, direct from Austin.
[01:36:14.325 --> 01:36:21.488]  Admitting that condensation trails from jet aircraft since the early 1990s has dimmed the planet upwards of 30%.
[01:36:21.548 --> 01:36:23.789]  That's from 2009.
[01:36:24.530 --> 01:36:25.710]  Pretty darn important.
[01:36:26.210 --> 01:36:27.131]  Here's another article.
[01:36:28.137 --> 01:36:31.560]  Can a million tons of sulfur dioxide combat climate change?
[01:36:31.901 --> 01:36:38.167]  That's their cover for this, and Bill Gates gets billions in taxpayer money a year to carry out these secret projects.
[01:36:38.527 --> 01:36:39.608]  He's just one part of it.
[01:36:39.868 --> 01:36:44.273]  Here's an InfoWars.com article with the link to the National Patent Office.
[01:36:45.566 --> 01:36:48.787]  Spraying the Skies, 1975, U.S.
[01:36:48.867 --> 01:36:52.748]  patent for powdered contrailed generation.
[01:36:53.028 --> 01:36:57.090]  And you look at what they're releasing now in the atmosphere, what's being picked up, it's exactly that.
[01:36:57.830 --> 01:36:59.191]  The airlines don't even know.
[01:36:59.311 --> 01:37:01.391]  It's at the major jet fuel manufacturers.
[01:37:01.611 --> 01:37:06.053]  There's more than 50 patents on this alone for geoengineering.
[01:37:06.969 --> 01:37:07.710]  BBC.
[01:37:07.770 --> 01:37:09.393]  You notice I'm going through one stack here.
[01:37:09.413 --> 01:37:09.593]  There's 1, 2, 3, 4, 5, 6, 7, 8, 9.
[01:37:11.737 --> 01:37:12.979]  Nine more stacks.
[01:37:13.720 --> 01:37:14.341]  BBC.
[01:37:14.621 --> 01:37:16.244]  Why the sun seems to be dimming.
[01:37:17.045 --> 01:37:19.889]  Man-made chemtrails.
[01:37:21.578 --> 01:37:24.260]  This is a key article from the Pentagon.
[01:37:24.560 --> 01:37:26.081]  Weather as a force multiplier.
[01:37:26.181 --> 01:37:27.661]  Owning the weather by 2025, 1996.
[01:37:31.023 --> 01:37:33.024]  Dealing with manipulation of the weather.
[01:37:33.425 --> 01:37:35.246]  Department of Defense weather programs.
[01:37:35.646 --> 01:37:37.407]  Breaking down the control of hurricanes.
[01:37:37.487 --> 01:37:39.808]  Everything that's been going on since the 60s.
[01:37:40.148 --> 01:37:40.889]  Declassified in 2004.
[01:37:42.050 --> 01:37:46.172]  Ben Livingston, the father of weather weapons, was interviewed on radio and TV by me.
[01:37:46.472 --> 01:37:49.674]  Those interviews are posted at Infowars.com today.
[01:37:50.134 --> 01:37:52.615]  From almost 10 years ago.
[01:37:52.935 --> 01:37:55.777]  This is key information, ladies and gentlemen.
[01:37:56.397 --> 01:37:57.258]  Let's continue.
[01:37:57.538 --> 01:37:58.658]  Here's another report.
[01:37:59.038 --> 01:38:08.723]  Oral evidence taken before the Science and Technology Committee 2010 in Congress dealing with the geoengineering that's going on.
[01:38:08.963 --> 01:38:09.504]  Here's another.
[01:38:09.964 --> 01:38:11.845]  Unilateral geoengineering.
[01:38:12.725 --> 01:38:13.546]  Briefing notes.
[01:38:14.246 --> 01:38:24.394]  Again, this is put out by Stanford University who first certified the weather control in 1968 with Ben Livingston not declassified till the mid-2000s.
[01:38:24.795 --> 01:38:26.716]  Let's continue to another key document.
[01:38:27.136 --> 01:38:29.999]  Indirect and semi-direct aerosol campaign.
[01:38:30.339 --> 01:38:41.888]  This is put out by the federal government and more than a dozen major universities dealing with how they are manipulating the weather currently and controlling it.
[01:38:42.188 --> 01:38:43.769]  You notice all the droughts, the rest of it.
[01:38:44.269 --> 01:38:53.092]  Just like I told you how the NSA operated with precision, I'm telling you from public documents that I have read and interviewing the top experts what's happening.
[01:38:53.352 --> 01:38:54.213]  In 1992, a Nobel Prize was won.
[01:38:58.533 --> 01:39:03.897]  By Paul Crutzen on how to control the weather worldwide with these systems.
[01:39:03.977 --> 01:39:04.217]  Okay?
[01:39:04.417 --> 01:39:06.018]  And you read what he got the prize for.
[01:39:06.638 --> 01:39:10.821]  Turned out this was work he did decades before his plan got implemented.
[01:39:11.101 --> 01:39:15.825]  He won the prize because he claims it's to fix the ozone holes.
[01:39:16.185 --> 01:39:22.349]  Why aren't you telling the public then about this project if it's supposedly to fix the ozone holes?
[01:39:22.609 --> 01:39:25.351]  We've interviewed the physicists, the atmospheric experts.
[01:39:25.411 --> 01:39:26.051]  It's pure bull.
[01:39:26.532 --> 01:39:27.933]  They're changing our atmosphere.
[01:39:28.593 --> 01:39:36.744]  House of Commons, Science and Technology Committee, the Regulation of Geoengineering, 2010, calling for banning it, talking about how dangerous it is.
[01:39:37.044 --> 01:39:39.047]  There's UN treaties on it from 1979.
[01:39:39.908 --> 01:39:44.194]  But again, none of this exists, even though I'm giving you all the documentation.
[01:39:46.075 --> 01:39:52.379]  I told you in 1996 that the NSA spy grids were to be able to predict the future in mass movements and rig economies.
[01:39:52.939 --> 01:39:54.420]  Snowden told you that last year.
[01:39:54.680 --> 01:39:55.281]  I'm on record.
[01:39:55.441 --> 01:39:56.381]  I know what I'm talking about.
[01:39:56.922 --> 01:39:57.822]  We've done our homework.
[01:39:58.082 --> 01:39:59.603]  Here's another one put out by Harvard.
[01:39:59.823 --> 01:40:05.347]  Stratospheric injection of reflecting aerosols and particles by means of aviation fuel additives.
[01:40:05.707 --> 01:40:06.027]  Bam!
[01:40:06.067 --> 01:40:08.949]  That's how they're compartmentalizing it where people don't know what's happening.
[01:40:10.077 --> 01:40:19.024]  Sheerest cloud seeding using airliners to reduce reflectivity and quote, save us from the sun as the earth actually gets less light and plants begin to die.
[01:40:19.464 --> 01:40:21.646]  All mainline government reports.
[01:40:22.327 --> 01:40:23.187]  Write all this down.
[01:40:23.267 --> 01:40:23.928]  Watch the video.
[01:40:23.968 --> 01:40:24.408]  Take notes.
[01:40:24.468 --> 01:40:24.889]  Look it up.
[01:40:25.489 --> 01:40:27.010]  Or just say it's racist.
[01:40:27.230 --> 01:40:27.951]  That would be easier.
[01:40:28.051 --> 01:40:28.732]  Or homophobic.
[01:40:29.252 --> 01:40:30.773]  Does it have any reflection on reality?
[01:40:31.173 --> 01:40:36.056]  Just say it, be trendy, wear colorful socks, grow a beard, you're cool, everyone worships you.
[01:40:36.076 --> 01:40:37.958]  Because you're so trendy.
[01:40:38.258 --> 01:40:41.500]  Again, the trend is just ignore all this and just call us conspiracy theorists.
[01:40:41.780 --> 01:40:49.085]  Here's the whole Air Force breaking it down, all the rest of it, and separately then the Air Force comes out and whitewashes it and just says it's ice crystals.
[01:40:49.325 --> 01:40:52.727]  No, we know there's natural ice crystals at high altitudes that form.
[01:40:52.967 --> 01:40:55.028]  We're not saying it's all weather modification.
[01:40:55.248 --> 01:40:58.068]  The point is the weather modification is going on.
[01:40:58.388 --> 01:40:59.169]  You can search it.
[01:40:59.209 --> 01:41:02.970]  You can watch C-SPAN where they've had hearings admitting all of it.
[01:41:03.350 --> 01:41:05.250]  This is the reality.
[01:41:06.390 --> 01:41:09.391]  And you ignore all of this at your total peril.
[01:41:10.391 --> 01:41:13.252]  The globalists have created a breakaway civilization.
[01:41:13.572 --> 01:41:15.013]  They have created a technocracy.
[01:41:15.033 --> 01:41:16.053]  They're playing God.
[01:41:17.256 --> 01:41:22.417]  In places like Dubai years ago, they admitted they could control their weather and make it rain and turn the desert green.
[01:41:23.097 --> 01:41:28.198]  But here, they don't tell you that a lot of the so-called Doppler Towers are really weather control towers.
[01:41:28.538 --> 01:41:39.740]  And I was told that in 1999 by a top engineer in microwaves, and didn't even believe it when he gave me the documents, and then years later saw it in the Daily Mail and the Associated Press.
[01:41:40.040 --> 01:41:42.621]  But in the Middle East and China, not here.
[01:41:43.121 --> 01:41:46.023]  They're doing it with jet trails, with the chemicals.
[01:41:46.043 --> 01:41:51.926]  They're doing it with these different microwave systems and relay towers that then resonate with it.
[01:41:52.326 --> 01:41:55.708]  They've got over-the-horizon radar is one reason they're spraying this stuff.
[01:41:56.168 --> 01:41:57.309]  The point is we need to know.
[01:41:57.389 --> 01:41:59.610]  The public needs to have an investigation.
[01:41:59.950 --> 01:42:10.656]  This is hardcore, serious info that government, using our tax money and our ingenuity, has built a breakaway civilization where they put stuff on our water, GMO on our food.
[01:42:10.896 --> 01:42:12.037]  They're messing with the weather.
[01:42:12.597 --> 01:42:18.120]  They're buying armored vehicles and billions of rounds of ammo and have TV shows bad-mouthing the Founding Fathers.
[01:42:18.540 --> 01:42:21.361]  I mean, we're living in a science fiction movie.
[01:42:21.862 --> 01:42:28.205]  And that's what I wanted to break down here on the Nightly News and on syndicated radio stations across the country that pick up this information.
[01:42:28.485 --> 01:42:32.467]  Because I'm just somebody that knows how to read public documents off army.mil.
[01:42:32.947 --> 01:42:43.760]  I know how to watch C-SPAN hearings about this, where they admit it's all going on, and then CNN and MSNBC says none of it exists, and mix it in with space aliens, something we can't prove.
[01:42:44.361 --> 01:42:48.807]  All I know is, ours being manipulated, this is hardcore serious.
[01:42:49.287 --> 01:42:51.589]  Now, that's it for InfoWars Nightly News.
[01:42:51.929 --> 01:42:57.994]  Some stations out there will come back after this with David Knight and more.
[01:42:58.394 --> 01:43:00.175]  I'm Alex Jones signing off for now.
[01:43:00.475 --> 01:43:03.498]  And if you're watching this transmission or listening, you are the resistance.
[01:43:03.778 --> 01:43:04.919]  Stay with us, ladies and gentlemen.
[01:43:10.393 --> 01:43:14.117]  City of Austin tap water versus filtered City of Austin tap water.
[01:43:14.217 --> 01:43:15.418]  I didn't, I taste dirt in it.
[01:43:15.458 --> 01:43:16.539]  God knows what's in this.
[01:43:16.780 --> 01:43:20.864]  These people just sampled City of Austin tap water straight from the faucet.
[01:43:21.004 --> 01:43:26.810]  Next, we had them try a sample of tap water filtered with a ProPure G2.0 filtration system.
[01:43:26.950 --> 01:43:27.951]  That one is better.
[01:43:28.011 --> 01:43:28.952]  Tastes like nothing.
[01:43:29.252 --> 01:43:30.633]  Yep, I know what good water tastes like.
[01:43:30.693 --> 01:43:31.194]  It's good water.
[01:43:31.314 --> 01:43:37.038]  Most tap water contains added substances, like fluoride, chlorine, glyphosate, and many others.
[01:43:37.278 --> 01:43:44.343]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[01:43:44.523 --> 01:43:47.004]  It tastes like you're drinking out of the lake when you're doing tap water.
[01:43:47.225 --> 01:43:55.170]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[01:43:55.190 --> 01:43:56.310]  Okay, this is very tasty.
[01:43:56.331 --> 01:43:57.311]  It's good water.
[01:43:57.531 --> 01:43:57.952]  Refreshing.
[01:43:57.972 --> 01:43:58.452]  It's good!
[01:43:58.732 --> 01:44:01.013]  Go to InfoWarsStore.com today.
[01:44:01.233 --> 01:44:04.915]  Use promo code WATER and save 10% off your ProPure purchase.
[01:44:05.216 --> 01:44:05.656]  Or call 1-888-253-3139.
[01:44:05.676 --> 01:44:16.222]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[01:44:16.262 --> 01:44:17.703]  The police are shoving people.
[01:44:17.763 --> 01:44:18.463]  Shoving Alex.
[01:44:18.483 --> 01:44:19.624]  Shoving the crowd.
[01:44:19.724 --> 01:44:20.404]  Here we go, folks!
[01:44:20.484 --> 01:44:21.325]  I'm being assaulted!
[01:44:21.365 --> 01:44:27.588]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[01:44:27.708 --> 01:44:33.633]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[01:44:33.773 --> 01:44:37.536]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:44:37.737 --> 01:44:40.599]  And that's what PrisonPlanet.TV is designed to do.
[01:44:40.619 --> 01:44:48.826]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:44:49.086 --> 01:44:51.128]  What we see now is a war against reality.
[01:44:51.188 --> 01:44:52.249]  It's a war against the truth.
[01:44:52.589 --> 01:45:01.341]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[01:45:01.541 --> 01:45:03.984]  Visit InfoWarsNews.com today.
[01:45:04.205 --> 01:45:08.511]  Become a member, share your membership, and help take the info war to the next level.
[01:45:10.049 --> 01:45:13.552]  The government's Department of Homeland Security is buying up loads of ammo.
[01:45:13.712 --> 01:45:17.675]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:45:17.995 --> 01:45:19.457]  Can you put two and two together?
[01:45:19.777 --> 01:45:27.363]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[01:45:27.623 --> 01:45:28.464]  But for how long?
[01:45:28.784 --> 01:45:30.766]  Go to InfidelBodyArmor.com.
[01:45:30.986 --> 01:45:35.029]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[01:45:35.409 --> 01:45:36.590]  Infidel Body Armor.
[01:45:37.291 --> 01:45:38.232]  Just won't quit.
[01:45:40.103 --> 01:45:46.989]  I'm David Hall, founder of Diamond Gusset, where we are proud of our 100% grown and sewn American-made jeans.
[01:45:47.389 --> 01:45:54.716]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of style and sizes for any occasion.
[01:45:55.296 --> 01:45:59.820]  Our loyal customers enable us to continue sponsoring Liberty Media outlets.
[01:46:00.802 --> 01:46:05.608]  Use promo code FREEDOM to receive a 15% discount at gusset.com.
[01:46:06.169 --> 01:46:09.134]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[01:46:09.594 --> 01:46:11.817]  Infowarsstore.com.
[01:46:12.058 --> 01:46:17.125]  From this Monday to next, all of the incredible books, videos, supplements, and
[01:46:17.165 --> 01:46:26.989]  Liberty-based attire, belt buckles, Molon Labe t-shirts, organic seeds, you name it, are 10% off the already extremely low prices.
[01:46:27.330 --> 01:46:37.274]  We are doing this special to draw attention to the brainwashing that's taking place in the media and in the public schools and in many of the private schools and the quote higher levels of education.
[01:46:37.554 --> 01:46:41.336]  Infowars.com is right at the tip of the spear worldwide.
[01:46:41.556 --> 01:46:48.521]  That's why it's essential to take advantage of this 10% off across-the-board special at InfoWarsStore.com.
[01:46:48.621 --> 01:46:58.728]  Whether it's the Made in America apparel or the Produced in America high-quality supplements, it's all 10% off the already lowest price in this back-to-school week.
[01:46:59.028 --> 01:47:01.270]  History is taking place right now.
[01:47:01.490 --> 01:47:08.875]  By going to InfoWarsStore.com, you are literally buying war bonds in the battle to awaken humanity.
[01:47:11.129 --> 01:47:14.011]  Coast to Coast, direct from Austin.
[01:47:14.712 --> 01:47:17.914]  You're listening to the Alex Jones Broadcasting Network.
[01:47:30.044 --> 01:47:32.206]  Waging war on corruption.
[01:47:32.666 --> 01:47:34.328]  It's Alex Jones.
[01:47:34.968 --> 01:47:37.190]  Welcome back to the Alex Jones Show.
[01:47:37.290 --> 01:47:37.931]  I'm David Knight.
[01:47:37.971 --> 01:47:48.981]  In those last segments, you heard Alex Jones' special report on geoengineering, as well as his interview with Max Keiser talking about cryptocurrencies, about how that's going to affect our monetary system.
[01:47:49.281 --> 01:47:52.263]  You can find both of those reports on Alex Jones' YouTube channel.
[01:47:52.744 --> 01:47:57.448]  Of course, you would have been able to see them live on Friday if you were a Prison Planet TV subscriber.
[01:47:57.888 --> 01:48:03.032]  We have the nightly news every night at 7 central and that's available to InfoWars subscribers.
[01:48:03.152 --> 01:48:08.617]  One subscription will allow you to share that with up to 11 other people so 12 of you can watch it simultaneously.
[01:48:09.017 --> 01:48:13.881]  Also we have all of Alex Jones's documentaries there available for everyone in high resolution.
[01:48:14.501 --> 01:48:16.042]  It's a way to support our operation.
[01:48:16.062 --> 01:48:21.744]  It's what provides the support for our reporters to go places like Ferguson that we've been talking about.
[01:48:22.204 --> 01:48:30.608]  You know, as this was developing in Ferguson, we had a federal court decision about a new Maryland Firearms Act.
[01:48:30.648 --> 01:48:39.511]  This was the Maryland Firearms Safety Act of 2013, which makes the possession and open carry of so-called assault weapons illegal.
[01:48:39.711 --> 01:48:40.732]  Now, what are assault weapons?
[01:48:41.212 --> 01:48:43.993]  There's a lot of confusion about that from the people who want to regulate it.
[01:48:44.033 --> 01:48:50.896]  Just like we saw the Huffington Post reporter had no clue about the earplugs that he found on the ground.
[01:48:51.276 --> 01:48:53.197]  The soft earplugs, the ear protection.
[01:48:53.877 --> 01:48:55.058]  He thought they were rubber bullets.
[01:48:55.578 --> 01:48:55.738]  Well...
[01:48:57.412 --> 01:48:58.572]  Rubber bullets are pretty hard.
[01:48:58.933 --> 01:49:02.054]  Those things, if you could fire them out of a gun, probably you wouldn't even feel it.
[01:49:02.094 --> 01:49:10.796]  Those are soft little squishy pieces of rubbery that use them even if you're not a firearms person, you may have used that kind of hearing protection.
[01:49:11.757 --> 01:49:13.737]  There's a lot of confusion about what an assault weapon is.
[01:49:13.797 --> 01:49:21.800]  It's essentially banned because of its appearance and about 50 to 60 percent of the firearms that are sold would fall under that category.
[01:49:21.820 --> 01:49:23.501]  category because they are AR-15s.
[01:49:23.961 --> 01:49:26.822]  Now this is what the federal judge ruled in this case.
[01:49:26.862 --> 01:49:28.243]  This is a U.S.
[01:49:28.283 --> 01:49:29.924]  District Judge Catherine Blake.
[01:49:30.484 --> 01:49:34.526]  She was appointed by President Clinton, and this is reported by Investors.com.
[01:49:34.546 --> 01:49:47.992]  She issued a ruling that upheld the Maryland law, that is the Maryland's Firearms Safety Act of 2013, and she said the court seriously doubts that the banned assault long guns are commonly possessed for lawful purposes.
[01:49:48.872 --> 01:49:55.158]  And it's inclined to find the weapons fall outside of the Second Amendment protection as dangerous and unusual.
[01:49:56.019 --> 01:49:58.121]  That is an egregious lie.
[01:49:58.582 --> 01:50:10.914]  Because you can look at the article that's up on Infowars.com of the business owners tweeting pictures of themselves protecting their businesses, and they're holding AR-15s and guns like that.
[01:50:12.034 --> 01:50:16.298]  And just yesterday, we saw this report from Fox News there in St.
[01:50:16.318 --> 01:50:16.878]  Louis area.
[01:50:16.918 --> 01:50:19.301]  They said, quote, there are no police.
[01:50:20.041 --> 01:50:24.665]  Ferguson store owners are guarding their own businesses and cite a lack of police response.
[01:50:24.765 --> 01:50:27.108]  In this article, they say looters in Ferguson, Missouri,
[01:50:27.628 --> 01:50:35.810]  We're met with little police resistance Friday night and store owners say that they were forced to protect their businesses with their own guns.
[01:50:35.870 --> 01:50:48.392]  They said two store owners standing outside the business holding guns told Fox2Now.com that when they called 911 they were sent from one police agency to another and got no response.
[01:50:48.572 --> 01:50:52.233]  That's right, you can't get protection with a phone receiver.
[01:50:53.033 --> 01:51:01.724]  They said, this is a pastor talking, he told the station, I think the first message is to remind all law enforcement that they are hired to serve and protect.
[01:51:02.325 --> 01:51:08.373]  And if they're going to sit back and watch looting, they're not serving us, they're not protecting us.
[01:51:08.913 --> 01:51:11.256]  Well see, that's a fundamental
[01:51:12.137 --> 01:51:14.338]  ...flaw in the way a lot of people view law enforcement.
[01:51:14.358 --> 01:51:21.462]  We've had a lot of lawsuits where people have sued the police saying, you didn't show up in time, you didn't do anything to protect me.
[01:51:21.802 --> 01:51:27.125]  And over and over again, we've seen courts say, the police have no responsibility to protect you.
[01:51:27.665 --> 01:51:30.487]  They're there to enforce government policy.
[01:51:31.431 --> 01:51:32.692]  In many cases, against you.
[01:51:33.373 --> 01:51:35.194]  Now, there was an interesting case.
[01:51:35.234 --> 01:51:40.299]  Now, the one about supporting the Maryland law banning assault rifles, that happened just last Tuesday.
[01:51:40.599 --> 01:51:55.111]  As the looting and unrest was going on in Ferguson, they were saying, there's no reasonable, lawful use for these AR-15s, even as people were protecting their businesses there with assault weapons, when the police would not protect them.
[01:51:55.892 --> 01:51:57.453]  There is an interesting spin on this.
[01:51:58.174 --> 01:52:24.151]  There was a court case on August the 5th, Vaughn v. The City of Chicago, and in this particular case they said, this is a Washington Post article, says police interference with a person's self-defense, see not the police protecting somebody, not being obliged to protect you, but when they interfere with your own self-defense, maybe like with gun control laws, okay, but this is a more direct example.
[01:52:24.672 --> 01:52:27.714]  When they interfere with a person's self-defense, when he's faced with imminent danger,
[01:52:28.234 --> 01:52:32.036]  Plus, a failure to protect him against the danger, that may be unconstitutional.
[01:52:32.076 --> 01:52:40.822]  Now, in this particular case, you had a man, there was an altercation between two groups, a man named Vaughn left the area before four police officers arrived.
[01:52:41.282 --> 01:52:42.803]  They are now named as defendants.
[01:52:43.885 --> 01:52:50.950]  When the police officer stood between the two groups trying to disperse the crowd, this fellow, Vaughn, returned to the scene looking for his younger brother.
[01:52:51.331 --> 01:52:53.032]  He was carrying a stick to protect himself.
[01:52:53.412 --> 01:52:58.236]  One of the officers drew his gun and pointed it at Vaughn and demanded that he drop the stick.
[01:52:58.816 --> 01:52:59.417]  He complied.
[01:53:00.177 --> 01:53:05.401]  Then, a man in the opposing group began yelling obscenities at him, and he picked up the stick again.
[01:53:06.001 --> 01:53:08.683]  Again, the officers ordered him to drop the stick.
[01:53:08.943 --> 01:53:10.084]  Again, he complied.
[01:53:10.464 --> 01:53:16.329]  Then, the man who had been shouting obscenities at him made his way through the crowd carrying a metal baseball bat.
[01:53:17.264 --> 01:53:23.906]  The defendant officers didn't order that man to stop, didn't order that man to drop his metal bat.
[01:53:24.227 --> 01:53:30.169]  Instead, they let him go through and they watched as he clubbed Vaughn in the head with a bat and then ran from the scene.
[01:53:30.889 --> 01:53:32.870]  Vaughn died from this.
[01:53:33.210 --> 01:53:33.910]  He died from this.
[01:53:34.010 --> 01:53:36.691]  Maybe what we need is bat control, right?
[01:53:36.991 --> 01:53:37.992]  Baseball bat control.
[01:53:38.252 --> 01:53:38.952]  Stick control.
[01:53:39.652 --> 01:53:43.894]  No, maybe what we need are police who don't interfere with your right to protect yourself
[01:53:44.744 --> 01:53:46.187]  By banning guns.
[01:53:46.227 --> 01:53:55.546]  Do we really want the police that we've seen in Ferguson, Missouri, as we've seen the results of this militarization of the police, do we really want them to have a monopoly on the use of force?
[01:53:57.128 --> 01:53:58.549]  Can we really trust them for that?
[01:53:58.790 --> 01:53:59.490]  I don't think so.
[01:53:59.931 --> 01:54:01.432]  Look at what Eric Holder is now saying.
[01:54:01.472 --> 01:54:06.356]  He's now pretending that he's astonished and surprised at the militarization of the police.
[01:54:07.137 --> 01:54:08.999]  This is reported again by the Washington Post.
[01:54:09.379 --> 01:54:15.205]  He's criticizing the police response in Ferguson, saying that he's, quote, deeply concerned about the use of military equipment.
[01:54:15.665 --> 01:54:17.547]  Well, where did they get that military equipment?
[01:54:18.271 --> 01:54:20.816]  They got it from the same federal government.
[01:54:21.517 --> 01:54:29.110]  From the administration that is now putting these over-the-top military equipment in the smallest towns in America.
[01:54:30.270 --> 01:54:37.396]  They're the people who are bringing in 13,000 MRAPs from counterinsurgency wars abroad.
[01:54:38.176 --> 01:54:44.441]  These are the people where 2,700 of them have been purchased by Homeland Security along with their 2 billion bullets.
[01:54:44.641 --> 01:54:49.165]  That's right, they're hollow point bullets that by Geneva Convention even the military can't use in a war.
[01:54:49.765 --> 01:54:52.466]  And CS Gas, which the military can't use in a war.
[01:54:52.486 --> 01:54:54.507]  But they can use that against their own citizens.
[01:54:54.767 --> 01:54:57.088]  And they're stockpiling it in massive amounts.
[01:54:57.348 --> 01:55:02.750]  And the federal government has set up the rules of engagement that we see playing out on the streets of Ferguson.
[01:55:02.770 --> 01:55:04.891]  But Eric Holder is amazed.
[01:55:04.931 --> 01:55:05.711]  He's astonished.
[01:55:06.051 --> 01:55:17.376]  And he says, at a time when we must seek to rebuild trust between law enforcement and the local community, I'm deeply concerned that the deployment of military equipment and vehicles sends a conflicting message.
[01:55:17.876 --> 01:55:19.676]  Yeah, it sends a real conflicting message.
[01:55:19.716 --> 01:55:30.338]  It sends a message that his saying that we need to rebuild trust is the conflicting message because nothing that the government has been doing in their war game scenarios.
[01:55:30.819 --> 01:55:42.801]  Joe Biggs, who's there in Ferguson, Missouri right now, Joe Biggs and I walked through one of the facilities, AP Hill, where they are training against the American people as if we are the counterinsurgency.
[01:55:43.081 --> 01:55:47.545]  As if we were the counterinsurgency in Iraq or Afghanistan, the people that need to put down.
[01:55:48.406 --> 01:55:50.588]  They are militarizing the police.
[01:55:50.608 --> 01:55:53.010]  They're using, going to use, the police as military.
[01:55:53.030 --> 01:55:54.871]  You can see this in their training scenarios.
[01:55:54.891 --> 01:55:59.615]  You can see it in the fusion centers, in the NSA snooping, the spying that's going on.
[01:55:59.675 --> 01:56:02.158]  You can see it in their wargaming scenarios.
[01:56:02.198 --> 01:56:04.259]  They make no bones about it.
[01:56:05.180 --> 01:56:12.788]  And then he goes on to pretend that he is surprised and disappointed about the infringements upon the free press.
[01:56:13.528 --> 01:56:21.536]  Eric Holder went on to say, and this is the Washington Post reporting it, he said, quote, journalists must not be harassed or prevented from covering a story that needs to be told.
[01:56:22.117 --> 01:56:24.439]  He said, and they point out his hypocrisy.
[01:56:24.680 --> 01:56:25.440]  They say this.
[01:56:26.221 --> 01:56:38.226]  It's a stance on behalf of Media Freedom, noted from a tweet from a Justice Department spokesman who said that the Huffington Post's Ryan Riley, who was arrested along with the Washington Post reporter Lowry, was a quote, gutsy reporter.
[01:56:38.747 --> 01:56:53.593]  And they say, that was criticized because this is the same Justice Department that is investigating several journalists, including James Risen, a Pulitzer Prize winning reporter, who's facing potential jail time for failing to identify a source.
[01:56:54.373 --> 01:56:54.914]  So here we go.
[01:56:55.819 --> 01:57:01.343]  They're investigating people, they're tracking journalists, they are looking at their phone records.
[01:57:01.363 --> 01:57:10.810]  You remember even before the Snowden leaks, we were told that they had gotten all kinds of phone records from the Associated Press, from the mainstream media.
[01:57:11.711 --> 01:57:15.673]  Now they're arresting people like the Washington Post reporter and the Huffington Post reporter.
[01:57:16.814 --> 01:57:18.315]  In Ferguson, Missouri.
[01:57:18.896 --> 01:57:25.481]  When they do that, these guys are starting to pay a little bit of attention, but they still fundamentally go with the governments.
[01:57:25.541 --> 01:57:27.242]  There's some footage of that right there.
[01:57:28.123 --> 01:57:35.509]  If you haven't seen that, you need to take a look at that and read the account of what they did, because these guys were filming them in a McDonald's.
[01:57:36.449 --> 01:57:41.853]  They basically arrested them and said, sorry, you've got to get going, you've got to put that down, you have no right to film me in a McDonald's.
[01:57:41.893 --> 01:57:44.656]  There is no expectation of privacy.
[01:57:45.256 --> 01:57:47.779]  For the police in a public area.
[01:57:48.300 --> 01:57:51.024]  There is an expectation of a freedom of the press.
[01:57:51.484 --> 01:57:53.948]  There is an expectation of freedom of speech.
[01:57:54.428 --> 01:57:57.132]  There is an expectation that we can redress the grievances.
[01:57:58.180 --> 01:57:59.341]  Stay with us.
[01:57:59.441 --> 01:58:00.623]  Tomorrow we're going to be back at 11 Central.
[01:58:17.199 --> 01:58:19.441]  I jump out of bed ready to fight these criminals every day.
[01:58:19.541 --> 01:58:22.604]  I look forward to waking up and taking my super male vitality.
[01:58:22.644 --> 01:58:29.530]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWarsLife.
[01:58:29.991 --> 01:58:33.494]  The government's Department of Homeland Security is buying up loads of ammo.
[01:58:33.654 --> 01:58:37.598]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:58:37.918 --> 01:58:39.379]  Can you put two and two together?
[01:58:39.699 --> 01:58:47.283]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[01:58:47.564 --> 01:58:48.404]  But for how long?
[01:58:48.704 --> 01:58:51.306]  Go to infidelbodyarmor.com.
[01:58:51.566 --> 01:58:55.388]  Infidel Body Armor just won't quit.
[01:58:59.890 --> 01:59:05.819]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[01:59:06.039 --> 01:59:10.245]  Most people know that iodine deficiency has been a crisis around the world.
