[00:00:01.831 --> 00:00:02.992]  Coast to coast.
[00:22:15.732 --> 00:22:23.896]  Supernatural silver is an amazing new technology that has been clinically shown to be several hundred times more effective than colloidal or ionic silver.
[00:22:24.256 --> 00:22:30.660]  Supernatural silver resonates at the same frequency as germicidal light used in labs to kill bacteria and viruses.
[00:22:31.040 --> 00:22:35.162]  Supernatural silver is a broad-spectrum microbial that creates no resistance
[00:22:35.362 --> 00:22:39.303]  and does not harm beneficial bacteria, making it ideal for daily use.
[00:22:39.783 --> 00:22:46.324]  It can be used internally as well as topically and is highly effective against bacterias, viruses, molds and yeast.
[00:22:46.945 --> 00:22:54.666]  Supernatural Silver liquid and gel are perfect for on-the-go or emergency preparedness and can provide protection at home, school or work.
[00:22:55.226 --> 00:22:59.307]  Go to SupernaturalSilver.com and remember the promo code SILVER2014 for 20% off.
[00:22:59.367 --> 00:23:00.347]  That's SupernaturalSilver.com.
[00:23:03.309 --> 00:23:07.968]  SupernaturalSilver.com Give yourself and your loved ones a fighting chance!
[00:23:09.195 --> 00:23:14.259]  To thank you for being a loyal listener, we have a limited time freebie offer for you.
[00:23:14.940 --> 00:23:22.486]  Claim your free heirloom tomato seeds, just pay shipping, right now at 123freeseeds.com.
[00:23:23.267 --> 00:23:25.109]  These aren't ordinary seeds.
[00:23:25.589 --> 00:23:34.417]  These are heirloom, non-genetically modified, super seeds that are open pollinated and can be grown, harvested, and replanted endlessly.
[00:23:35.057 --> 00:23:40.178]  These survival seeds are actually more valuable than gold in a crisis.
[00:23:41.018 --> 00:23:53.021]  Go to 123freeseeds.com and you can get an airtight storage packet of 150 super seeds free while supplies last to say thank you for being a loyal listener.
[00:23:53.701 --> 00:23:55.282]  First come, first served.
[00:23:55.682 --> 00:23:56.582]  Just cover shipping.
[00:23:57.242 --> 00:24:03.577]  Go to 123freeseeds.com now to see if your free heirloom seeds are still available.
[00:24:03.958 --> 00:24:04.760]  That's 123freeseeds.com.
[00:24:21.949 --> 00:24:26.772]  Ladies and gentlemen, Piers Morgan isn't number one, he's not number two, he's not number ten.
[00:24:26.792 --> 00:24:28.053]  Piers Morgan is fired.
[00:24:28.553 --> 00:24:29.694]  Piers Morgan is gone.
[00:24:29.734 --> 00:24:40.722]  He'll probably, in some face-saving event, have a monthly magazine show, I predict, on CNN that's now basically going to cooking shows and entertainment.
[00:24:42.122 --> 00:24:47.166]  Because people know that they have an agenda of fraud and deceit and anti-liberty.
[00:24:48.405 --> 00:24:52.747]  Everything that's pro-God, pro-gun, pro-family is exploding in value.
[00:24:53.407 --> 00:24:58.469]  Everything that's anti-God, guns and guts, and family is going down in value.
[00:24:59.109 --> 00:24:59.989]  But it doesn't matter.
[00:25:00.089 --> 00:25:03.691]  You've got the hijacked government with all the trendy followers.
[00:25:04.671 --> 00:25:07.792]  Who don't even get their news from news, they get their news from the culture.
[00:25:08.353 --> 00:25:15.856]  And that's the final domino to fall, is the movies, and the sitcoms, and the dramas, where Obama is now mainly focusing.
[00:25:16.196 --> 00:25:23.179]  And Paul Watson's doing an article on that right now, titled, Obama is taking over late night television.
[00:25:23.699 --> 00:25:28.482]  And that's where you've got all the pro-Obama stuff, and the Obama visits, and the Michelle Obama stuff.
[00:25:28.502 --> 00:25:33.704]  They're targeting the young people, the yuppies, who literally don't even get their news from news.
[00:25:34.721 --> 00:25:35.741]  Because that's the process.
[00:25:36.302 --> 00:25:41.624]  First, they discredit news by taking it over in the last few decades and turning it into propaganda.
[00:25:42.125 --> 00:25:54.190]  Now that they're done with it, we go right to White House press releases and right to propaganda and product placement and propaganda placement, what they call behavior placement, inside of the cartoons, the movies, the dramas.
[00:25:54.730 --> 00:25:57.552]  So you turn on movies and the gun owners are child molesters.
[00:25:58.092 --> 00:26:04.560]  You go watch a cartoon, the bad guys are tri-quartered hat terrorists, they're gonna blow up the dam, and Green Lantern has to stop them.
[00:26:05.401 --> 00:26:09.066]  You go turn on Breaking Bad, and the meth-head is a Ron Paul fan.
[00:26:10.067 --> 00:26:13.691]  Every single show has an anti-freedom bent.
[00:26:14.494 --> 00:26:15.675]  Until the last year.
[00:26:16.276 --> 00:26:24.965]  Suddenly those shows aren't doing as well, the ones that have an anti-liberties bent, and I'm seeing more of a freedom, libertarian slant, as they would call it.
[00:26:25.025 --> 00:26:30.090]  So, there's a real revolution of awakening, especially in the intelligentsia.
[00:26:30.631 --> 00:26:34.174]  The system may have 40% of the population totally ignorant, totally dumb,
[00:26:34.895 --> 00:26:36.718]  Ready to buy anything they're told.
[00:26:36.798 --> 00:26:37.599]  Everything is awesome.
[00:26:37.639 --> 00:26:39.421]  Everything's cool when you're part of a team.
[00:26:40.162 --> 00:26:43.186]  They want tripling and quadrupling of their Obamacare prices.
[00:26:44.327 --> 00:26:46.170]  They love every screw job that comes along.
[00:26:46.210 --> 00:26:46.971]  They think they're winners.
[00:26:47.572 --> 00:26:50.636]  Those people don't count because they're not intellectuals.
[00:26:50.836 --> 00:26:52.078]  They're not part of society.
[00:26:53.462 --> 00:27:01.006]  When you get into intellectual society, left, right, center, I don't care what it is, people don't like the Republican leadership.
[00:27:01.767 --> 00:27:03.428]  They don't like the Democratic leadership.
[00:27:04.168 --> 00:27:05.869]  They don't like the establishment.
[00:27:06.350 --> 00:27:09.832]  They don't... I mean, I'm talking about rich people, folks, don't like the stagnation.
[00:27:10.572 --> 00:27:20.060]  And don't like the select corporations that are tax-exempt, like Google and Microsoft and General Electric and Warren Buffett and all the rest of them.
[00:27:20.460 --> 00:27:24.624]  They really are starting to understand the message that isn't just rich and poor.
[00:27:25.304 --> 00:27:36.514]  It's nouveau riche and renaissance and entrepreneurs and the working class and the middle class versus the insider technocrats who literally control the money machines and the issuance of money.
[00:27:37.884 --> 00:27:50.086]  And the fact that whether it's MSNBC or CNN, it doesn't matter, or Al Gore's current TV, they are all in total ratings freefall.
[00:27:50.426 --> 00:27:54.927]  So why do we get so excited when we're on their shows?
[00:27:55.387 --> 00:28:00.788]  Why is it so prestigious when the Wall Street Journal or the New York Times calls?
[00:28:00.848 --> 00:28:03.909]  Folks, I've had the Wall Street Journal, the New York Times call.
[00:28:05.751 --> 00:28:09.452]  You name it, and want to do profiles, and I say no.
[00:28:10.772 --> 00:28:16.974]  And they say, we are the New York Times, we are New Yorker Magazine, we are the... on and on and on.
[00:28:17.274 --> 00:28:23.295]  And I said, even if you wrote a positive piece, your editors won't let you publish it, A. B, you don't matter anymore.
[00:28:23.975 --> 00:28:32.157]  Well, even the New York Times editorial board came out and said, we aren't relevant, we aren't pertinent, no one is listening to us, we cannot cause any debate.
[00:28:33.188 --> 00:28:42.416]  When I was in the New York Times for the first time, like 18 years ago, and I was in a bunch of other times, I would have NPR calls, other channels, going, you were in the New York Times, how does it feel to make it?
[00:28:44.578 --> 00:28:49.843]  Because to them, and it wasn't even a big deal 15 years ago, they just still thought it was a big deal.
[00:28:51.424 --> 00:28:59.871]  And that's all it was good for, to go on Fox and CNN, was that affiliates would pick us up because, oh, we'd arrived, even though there weren't big audiences there.
[00:29:00.899 --> 00:29:09.205]  Or sponsors would spend money with us and then get a result, but they would trust us to make a big purchase just because they'd seen me on CNN.
[00:29:10.766 --> 00:29:12.807]  But that was 6, 7, 8, 9, 10 years ago.
[00:29:13.108 --> 00:29:17.050]  We literally like the space shuttle with its rocket boosters falling off.
[00:29:17.491 --> 00:29:18.551]  We don't need you.
[00:29:18.852 --> 00:29:19.472]  You're gone.
[00:29:19.552 --> 00:29:20.133]  You're empty.
[00:29:20.393 --> 00:29:20.953]  Bye-bye!
[00:29:21.273 --> 00:29:21.754]  Bye-bye!
[00:29:22.014 --> 00:29:22.514]  You're empty.
[00:29:22.734 --> 00:29:23.435]  You're a joke.
[00:29:25.421 --> 00:29:30.762]  Now they're going to counter-strike, and I'm going to talk about this when we come back from break, against the real media, the new media, the independent media.
[00:29:30.782 --> 00:29:31.483]  We've got to stick together.
[00:29:31.743 --> 00:29:33.963]  The battle's far from won, but we are winning this round.
[00:29:34.684 --> 00:29:44.966]  And if we have the initiative, get the eye of the tiger, get really aggressive, open a big can of Whoop Booty, and just get in there and start attacking with the truth, we're going to beat them.
[00:29:44.986 --> 00:29:46.987]  They're going to hit the ground, we're never going to get back up.
[00:29:47.427 --> 00:29:49.868]  We're real close to slitting their throat, ear to ear.
[00:29:51.358 --> 00:29:54.142]  And that tongue ain't gonna flap anymore once we pull it out.
[00:29:55.063 --> 00:29:56.125]  Stay with me, we'll be right back.
[00:29:59.049 --> 00:29:59.950]  We're on the march.
[00:30:00.451 --> 00:30:02.053]  The Empire's on the run.
[00:30:02.994 --> 00:30:05.678]  Alex Jones and the GCN Radio Network.
[00:30:10.265 --> 00:30:20.632]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[00:30:20.952 --> 00:30:22.813]  Guess what else is in the halogen family?
[00:30:22.993 --> 00:30:23.694]  Fluoride!
[00:30:23.894 --> 00:30:26.176]  Ladies and gentlemen, Alex Jones here.
[00:30:26.316 --> 00:30:32.140]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[00:30:32.400 --> 00:30:37.183]  It's the good halogen on the periodic table, and the results are on record.
[00:30:37.303 --> 00:30:40.005]  Reports documented a 15-point IQ increase.
[00:30:40.345 --> 00:30:40.865]  We're good.
[00:31:10.134 --> 00:31:14.698]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:31:14.838 --> 00:31:17.801]  Why do we have the highest cancer rates on the planet?
[00:31:17.961 --> 00:31:23.205]  The highest rates of diabetes, autism, and every other major disease.
[00:31:23.525 --> 00:31:25.187]  It all comes down to one thing.
[00:31:25.467 --> 00:31:26.788]  We are what we eat.
[00:31:27.108 --> 00:31:28.990]  Our food is devoid of nutrition.
[00:31:29.170 --> 00:31:30.070]  We're good to go.
[00:31:54.781 --> 00:32:00.604]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:32:00.844 --> 00:32:06.767]  When you visit Infowarshealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[00:32:07.007 --> 00:32:09.548]  And get free shipping when you sign up for AutoShip.
[00:32:09.968 --> 00:32:10.809]  The facts are in.
[00:32:10.989 --> 00:32:12.129]  The studies are legion.
[00:32:12.390 --> 00:32:19.753]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:32:19.913 --> 00:32:23.335]  So why are the social engineers adding it to the water?
[00:32:23.595 --> 00:32:24.115]  It's simple.
[00:32:24.275 --> 00:32:28.716]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:32:29.016 --> 00:32:34.477]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:32:34.717 --> 00:32:40.079]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation.
[00:32:40.259 --> 00:32:50.721]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:32:51.041 --> 00:32:55.342]  Let's take a stand against the Globalist by blocking their poisons with Fluoride Shield.
[00:32:55.622 --> 00:32:57.463]  I use Fluoride Shield every day.
[00:32:57.783 --> 00:33:03.084]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[00:33:03.344 --> 00:33:07.586]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[00:33:07.746 --> 00:33:09.606]  That's InfoWarsLife.com.
[00:33:15.228 --> 00:33:19.549]  Recognize that the Globalist are criminals using high-tech mind control and PR.
[00:33:23.029 --> 00:33:24.150]  Recognize him as the enemy.
[00:33:24.170 --> 00:33:27.333]  Defending the Republic from enemies foreign and domestic.
[00:33:27.353 --> 00:33:27.834]  That's right.
[00:33:28.594 --> 00:33:29.916]  It's Alex Jones.
[00:33:30.076 --> 00:33:34.260]  Defending the Republic from enemies foreign and domestic.
[00:33:35.881 --> 00:33:40.586]  You know, it's a cheesy song, but it's only cheesy because you're embarrassed when you turn it up in your car.
[00:33:41.046 --> 00:33:41.567]  Crank it up.
[00:33:42.488 --> 00:33:43.269]  Rising up!
