[00:00:00.029 --> 00:00:01.252]  Direct from Austin.
[00:25:29.710 --> 00:25:30.930]  We put a question mark behind it.
[00:25:31.971 --> 00:25:38.396]  We have found a whole bunch of these letters that people are talking about, where they're basically saying the same thing that
[00:25:40.205 --> 00:25:53.612]  JPMorgan Chase said three months ago that they're going to start charging you, if you're a small business, massive amounts of money to be able to deposit cash or outright, in some cases, not even let you do it.
[00:25:54.472 --> 00:25:58.494]  Just like they won't let you if you have a gun shop or you're a gun company, you can't have business with them.
[00:25:58.774 --> 00:26:00.475]  The big banks are the ones running the country.
[00:26:01.115 --> 00:26:03.957]  They don't want small farms operating, they're not giving loans on record.
[00:26:04.639 --> 00:26:10.466]  They got the banking reform stuff passed a few years ago openly to shut down small regional banks that give loans.
[00:26:10.806 --> 00:26:11.947]  The big banks aren't giving loans.
[00:26:13.109 --> 00:26:13.970]  They're on record.
[00:26:14.290 --> 00:26:15.551]  Their emails have been released.
[00:26:15.692 --> 00:26:16.573]  Timberwolf and others.
[00:26:16.893 --> 00:26:18.254]  How they want to bankrupt you.
[00:26:19.015 --> 00:26:20.637]  How they want to make you poor to control you.
[00:26:20.837 --> 00:26:22.880]  How they're going to get your guns, you bitter clingers.
[00:26:24.727 --> 00:26:25.587]  I mean, they're enemies!
[00:26:26.588 --> 00:26:29.309]  I don't know how, and I don't mean the people that work for these banks are all enemies.
[00:26:30.069 --> 00:26:32.390]  These banks all have legitimate divisions that do real things.
[00:26:32.690 --> 00:26:36.072]  But the people at the top of them, it's like, it's like police departments.
[00:26:36.092 --> 00:26:45.035]  The average cop, on average, and I'm not kissing the police's rear end on this, the average cop I've met or known in life has been better than the average Joe.
[00:26:46.216 --> 00:26:51.358]  Come over and help you work on your house, you know, great to go hang out with, good, trustworthy people.
[00:26:52.324 --> 00:26:57.108]  It doesn't matter though, they got so much power that when you run into a bad one, you're in a lot of trouble.
[00:26:58.669 --> 00:27:02.151]  And the people that are on top are bad folks.
[00:27:02.932 --> 00:27:18.924]  So all these bureaucracies and things may not have super evil people at the bottom, but they got super evil people at the top and that's why they want the technocracy where there's zero wiggle room for teachers, police, you name it.
[00:27:20.646 --> 00:27:25.070]  To be able to make their own determination, everything is basically robotically commanded.
[00:27:25.170 --> 00:27:28.414]  That's why they want to go to robots and drones in the military.
[00:27:28.674 --> 00:27:34.439]  But until then, they're going to basically make you act like a robot and surveil everything you do.
[00:27:35.721 --> 00:27:37.502]  And then selectively use it against you.
[00:27:39.444 --> 00:27:45.070]  Sure, it'd be great for troops to have cameras on the battlefield and be able to integrate all this information into satellites and everything, but
[00:27:46.297 --> 00:27:48.941]  Everything they're doing, every mistake they make, is being put in a database.
[00:27:49.181 --> 00:27:50.584]  You're not going to have any rights when you get out.
[00:27:50.604 --> 00:27:52.106]  They're going to threaten you with court-martials.
[00:27:52.146 --> 00:27:52.847]  That's already the plan.
[00:27:53.828 --> 00:27:55.731]  It's the same thing for everybody else in society, folks.
[00:27:56.012 --> 00:27:59.257]  This is a nightmare situation.
[00:28:01.432 --> 00:28:09.675]  Now our other big story before I plow back into all of these after we cover the final report, the roundup report from the West Coast with Jakari Jackson and the rest of the crew.
[00:28:09.695 --> 00:28:13.316]  We're going to talk to the rest of the crew when we come back, we haven't heard from yet.
[00:28:13.896 --> 00:28:19.578]  Adon Salazar's article is again up on DrudgeReport.com about the increased radiation at Surfers Beach.
[00:28:20.698 --> 00:28:27.140]  Seven times what it is at a local nuclear power plant, but again no warning signs, almost no media coverage.
[00:28:28.513 --> 00:28:32.856]  This is the big story, though, that I'm going to cover when Dr. Bagich is on with us in the next hour.
[00:28:33.397 --> 00:28:45.846]  NSA Unleashed, that's out of the National Journal, it's also in the New York Times, NSA devises radio pathway into computers.
[00:28:45.886 --> 00:28:54.612]  Now, I've told you this since the Telecommunications Act of 96, because I had insiders at telecoms tell me how to understand the documents they gave me.
[00:28:55.962 --> 00:29:00.444]  And then they had the government show up at the radio station and threaten people and I was removed off the air.
[00:29:01.104 --> 00:29:02.665]  I was told, don't cover this stuff anymore.
[00:29:02.685 --> 00:29:04.065]  This is all on record.
[00:29:05.466 --> 00:29:07.167]  Or you're going to be removed off the air.
[00:29:08.787 --> 00:29:10.328]  I mean, it was all sorts of stuff happened.
[00:29:10.368 --> 00:29:12.069]  State agencies, federal, you name it.
[00:29:12.369 --> 00:29:15.070]  I later learned, I didn't learn until I was fired later.
[00:29:16.670 --> 00:29:25.793]  I was told shut up about it, but I mean they were mad because there were all these good people in the system, in government and in corporate areas, that this was back when they were denying all this was going on.
[00:29:27.493 --> 00:29:38.357]  Now, they're saying that with hundreds of thousands of computers, the NSA working with the computer manufacturers, the chip makers, puts chips in them,
[00:29:39.557 --> 00:29:41.357]  That are radio transmitter receivers.
[00:29:42.278 --> 00:29:43.578]  So the NSA can get into it.
[00:29:44.038 --> 00:29:47.399]  We wrote articles a decade ago and then again last year on this.
[00:29:47.919 --> 00:29:48.839]  And here's the headline.
[00:29:49.159 --> 00:29:54.920]  Secret 3G Intel chip gives spooks and snoops backdoor PC access.
[00:29:56.381 --> 00:29:57.281]  We're on the march.
[00:29:57.761 --> 00:29:59.361]  The Empire's on the run.
[00:30:00.281 --> 00:30:02.982]  Alex Jones and the GCN Radio Network.
[00:30:07.023 --> 00:30:08.664]  Introducing Pro-1.
[00:30:08.924 --> 00:30:12.425]  All of your filtration in one system, portable, on-the-go.
[00:30:12.565 --> 00:30:16.967]  No more do you have two or three filters to just reduce sodium fluoride.
[00:30:17.107 --> 00:30:23.089]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:30:23.209 --> 00:30:33.993]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:30:34.213 --> 00:30:40.517]  It is the only one that does it and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:30:40.697 --> 00:30:57.647]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:30:57.987 --> 00:31:00.510]  Hi folks, Alex Jones here with some important information.
[00:31:00.590 --> 00:31:02.833]  I want to tell you about Matt Redhawk and his team of patriots.
[00:31:12.964 --> 00:31:14.445]  Over at My Patriot Supply.
[00:31:14.706 --> 00:31:22.592]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[00:31:22.833 --> 00:31:27.136]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:31:27.357 --> 00:31:31.160]  My Patriot Supply has never taken a loan or accepted outside funding.
[00:31:31.320 --> 00:31:37.024]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:31:37.264 --> 00:31:40.045]  It is rare to find companies who practice what they preach.
[00:31:40.426 --> 00:31:45.669]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[00:31:45.809 --> 00:31:53.934]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:31:53.994 --> 00:31:54.174]  That's 866-229-0927.
[00:32:00.858 --> 00:32:09.127]  Alex Jones here with a message to fellow freedom lovers.
[00:32:09.408 --> 00:32:14.233]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:32:14.413 --> 00:32:21.601]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:32:21.721 --> 00:32:27.125]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:32:27.365 --> 00:32:30.968]  These are items that I did research on, that I personally use.
[00:32:31.388 --> 00:32:35.912]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:32:36.112 --> 00:32:41.336]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:32:41.556 --> 00:32:44.659]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:32:44.799 --> 00:32:47.061]  When Disaster Strikes by Matthew Stein.
[00:32:47.321 --> 00:32:51.885]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[00:32:52.065 --> 00:32:54.508]  Hand-cranked shortwave AM FM radios.
[00:32:54.948 --> 00:33:01.994]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:33:02.174 --> 00:33:03.215]  We're getting prepared.
[00:33:03.436 --> 00:33:03.856]  Are you?
[00:33:04.116 --> 00:33:04.897]  Infowarshop.com
[00:33:23.198 --> 00:33:27.102]  If you are receiving this transmission, you are the resistance.
[00:33:28.684 --> 00:33:33.428]  Live from the Infowars.com studios, it's Alex Jones.
[00:33:38.613 --> 00:33:40.215]  Folks, I'm not bragging.
[00:33:40.955 --> 00:33:41.916]  In fact, I'm freaked out.
[00:33:42.837 --> 00:33:44.319]  I just want to telegraph that to you.
[00:33:44.879 --> 00:33:46.261]  I wish none of this was coming true.
[00:33:48.300 --> 00:33:57.043]  By the minute, everything we've documented, because it was already on record, is now unfolding exactly as we connected the dots and said it would.
[00:33:57.603 --> 00:34:00.084]  So we didn't predict any of this, we just connected dots.
[00:34:01.064 --> 00:34:09.787]  Remember the first connect-the-dots for like two-year-olds, where the dots are right by each other and you can look at it and tell it's a dinosaur, or tell it's a car, or tell it's a man on a horse?
[00:34:10.828 --> 00:34:12.148]  There's really no dots to connect.
[00:34:12.248 --> 00:34:13.209]  I mean, that's how this is.
[00:34:14.189 --> 00:34:15.750]  There are no dots even to connect.
[00:34:15.770 --> 00:34:16.690]  There are so many dots.
[00:34:17.998 --> 00:34:28.044]  And then the globalists brag they're setting up an unescapable, inescapable, in their words, technocracy, a digital skin, a false virtual reality to enslave us.
[00:34:29.565 --> 00:34:30.926]  You realize that and it's crazy.
[00:34:30.966 --> 00:34:41.213]  And then I remember having meetings in parking lots or people would come down to the radio station, and back then I had no security, I'd just walk out there every night.
[00:34:42.558 --> 00:34:46.041]  And they'd say, I work for this telecom, here's this information.
[00:34:46.082 --> 00:34:49.245]  Look in the telecommunications act of last year.
[00:34:49.285 --> 00:35:07.001]  There's chips in the cable boxes and in the new chips in the computers that are really two-way transmitters that are picking up the data and actually sending it through a simple encryption system and then using advanced classified
[00:35:07.982 --> 00:35:13.166]  Um, compression to, to send it on to gathering stations in every city.
[00:35:15.127 --> 00:35:21.392]  And it'd be a, you know, 65 year old engineer with a pocket protector getting in a brand new Mercedes Benz and driving off.
[00:35:22.532 --> 00:35:23.933]  And sweating when they would give it to me.
[00:35:24.374 --> 00:35:30.298]  Or I'd go to the rodeo to do a remote and it'd be, listen, I'm a nurse from the Air Force of San Antonio.
