[00:00:00.089 --> 00:00:01.190]  We're good.
[00:27:19.617 --> 00:27:21.977]  We're going to play some Shakespeare.
[00:27:21.997 --> 00:27:23.318]  Charlton Hester did this week.
[00:27:23.338 --> 00:27:26.478]  I'm going to play a longer segment of that Bible series he did.
[00:27:26.738 --> 00:27:33.640]  Just amazing, amazing actor, all from memory, memorizing 10 minutes of dialogue at a time, straight.
[00:27:34.857 --> 00:27:45.143]  We're also going to play part of it today, his 1989, before he was NRA President, when he was still Screen Actors Guild President.
[00:27:47.144 --> 00:27:57.630]  We're going to play Charlton Heston's speech there, breaking down what the Second Amendment stands for and how, if they ban the guns, he's not going to turn his in.
[00:27:59.438 --> 00:28:05.441]  Very, very important information because, you know, in the next few days, next few weeks, everybody's going to kind of forget about Charlton Heston.
[00:28:05.461 --> 00:28:06.942]  He'll just fade off into oblivion.
[00:28:07.502 --> 00:28:14.066]  But right now, people are talking about Charlton Heston and we can use this to expose them to the truth about the Second Amendment.
[00:28:14.826 --> 00:28:16.007]  You know, it's really sad.
[00:28:16.227 --> 00:28:19.809]  I was on YouTube and Google watching clips of Charlton Heston the last two nights.
[00:28:20.856 --> 00:28:27.078]  And you see the anti-gun people, very vicious, very hateful, going, I'm glad that son of a bitch is dead.
[00:28:27.098 --> 00:28:30.339]  I hope they pry the gun out of his cold, dead hand.
[00:28:30.359 --> 00:28:41.583]  And, you know, clips of people saying, aha, he's dead, now they're taking the gun, or this dirty gun nut, he's pure scum, these gun lovers, these violent people.
[00:28:44.975 --> 00:28:46.755]  And I realize they're domesticated.
[00:28:46.795 --> 00:28:49.696]  They're cowardly individuals who were never brought up with guns.
[00:28:49.716 --> 00:28:52.517]  They don't understand that a free man has guns.
[00:28:52.597 --> 00:28:59.198]  That if women had guns in New York and Chicago, where they get raped and killed every day, that this stuff wouldn't be happening most of the time.
[00:29:00.578 --> 00:29:03.479]  They understood that it is the right of a free creature to be armed.
[00:29:03.519 --> 00:29:10.460]  I mean, why do they... Why do the anti-gun minions... The anti-gun controllers know it's about enslaving the population.
[00:29:11.520 --> 00:29:14.441]  But the anti-gun minions, they don't know the first gun laws were against blacks.
[00:29:15.231 --> 00:29:18.633]  They don't know that the first thing a dictator does is disarm their slaves.
[00:29:19.414 --> 00:29:27.319]  They don't know that statistically you have less home invasions and crime by a factor of just unbelievable numbers.
[00:29:28.420 --> 00:29:32.442]  I mean, depending on the state, but it's just unbelievable where people are armed.
[00:29:34.023 --> 00:29:36.885]  And they're just scared to death of guns in the people's hands.
[00:29:37.505 --> 00:29:42.108]  They see some stormtrooper with a gun, they just love it.
[00:29:42.188 --> 00:29:42.789]  We'll be right back.
[00:29:43.891 --> 00:29:46.874]  We're on the march, the empire's on the run.
[00:29:47.836 --> 00:29:50.499]  Alex Jones and the GCN Radio Network.
[00:29:53.831 --> 00:29:55.312]  Hi, this is Brother Michael Dimon.
[00:29:55.652 --> 00:30:01.155]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[00:30:01.635 --> 00:30:09.580]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[00:30:10.080 --> 00:30:13.682]  The package contains 6 DVDs that contain 10 different programs.
[00:30:14.022 --> 00:30:17.624]  Two books that combined are over a thousand pages and other information.
[00:30:17.944 --> 00:30:21.066]  Order now at our website, mostholyfamilymonastery.com.
[00:30:21.286 --> 00:30:25.248]  That's mostholyfamilymonastery.com.
[00:30:25.528 --> 00:30:29.430]  The last word monastery spelled M-O-N-A-S-T-E-R-Y.
[00:30:29.750 --> 00:30:30.210]  Or call us at 1-800-275-1126.
[00:30:30.230 --> 00:30:30.430]  That's 1-800-275-1126.
[00:30:30.450 --> 00:30:32.852]  Or mail in your order to us at 4425 Schneider Road, Fillmore, New York, 14735.
[00:30:43.917 --> 00:30:47.600]  The total cost for this massive package of information is only $10.
[00:30:47.640 --> 00:30:49.281]  $15 for UPS ground or $30 outside the U.S.
[00:30:53.376 --> 00:30:56.297]  Have you ever thought about what's in your shampoo, soap, or detergent?
[00:30:56.458 --> 00:31:01.700]  How about chlorides, dyes, ethanol, sulfates, sodium, formaldehydes, and more?
[00:31:01.980 --> 00:31:07.403]  Even fragrance can indicate the presence of some 4,000 separate ingredients, most of which are synthetic.
[00:31:07.703 --> 00:31:08.823]  Hi, this is Alex Jones.
[00:31:09.184 --> 00:31:18.188]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membranes.
[00:31:18.428 --> 00:31:18.488]  Yes.
[00:31:18.508 --> 00:31:20.130]  Now compare a Calbin Pure Soap.
[00:31:20.350 --> 00:31:24.515]  All natural, earth friendly, no harsh chemicals, no animal testing.
[00:31:24.555 --> 00:31:29.180]  They're safe and you save 85% of the money you're spending on cleaning products now.
[00:31:29.581 --> 00:31:31.663]  Start saving over $1,000 a year for your family of four.
[00:31:33.405 --> 00:31:34.166]  Keep it natural.
[00:31:34.486 --> 00:31:42.651]  Call Calvin Pure Soap for a free catalog at 1-800-340-7091 or log on to 5starsoap.com.
[00:31:42.891 --> 00:31:47.053]  Try Calvin Pure Soaps and I'll bet you'll never use any other cleaning products again.
[00:31:47.073 --> 00:31:48.374]  Call 1-800-340-7091 for all your cleaning needs.
[00:31:53.237 --> 00:31:58.101]  You can trace every disease, every illness, and every ailment to mineral deficiency.
[00:31:58.341 --> 00:32:02.085]  That is a quote from two-time Nobel Prize winner Linus Pauling.
[00:32:02.225 --> 00:32:11.773]  Because fruits and vegetables in their raw form are better absorbed, retained, and utilized than if heated, the Champion Juicer is the best way to get your nutrients your body craves.
[00:32:11.913 --> 00:32:16.137]  The Champion Juicer chews the fibers and breaks up the cells of vegetables and fruits.
[00:32:16.297 --> 00:32:19.960]  This gives you more fiber, enzymes, vitamins, and trace minerals.
[00:32:20.140 --> 00:32:30.207]  Juicing a combination of raw fruits and vegetables is documented to not only treat minor illness, but also is shown to reverse once thought incurable, life-threatening diseases.
[00:32:30.427 --> 00:32:35.431]  Juicing with the Champion Juicer also promotes fast, healthy weight loss and pure body cleansing.
[00:32:35.551 --> 00:32:38.233]  Put the Champion Juicer to work for you and your family.
[00:32:38.393 --> 00:32:42.935]  Get creative with your juicer and add a grain mill attachment to make your own healthy fresh flour.
[00:32:43.095 --> 00:32:47.217]  The Champion Juicer also makes great nut butters and frozen sorbets.
[00:32:47.318 --> 00:32:49.799]  The world's finest juicer is Champion Juicer.
[00:32:49.999 --> 00:32:52.160]  Ask for it at your favorite health food store online today.
[00:33:09.955 --> 00:33:14.478]  We're going to get into the latest economic news as the dollar continues to plunge.
[00:33:15.018 --> 00:33:16.159]  Gold surging again.
[00:33:16.179 --> 00:33:20.441]  We're going to break down the police state, the brainwashing of our children.
[00:33:23.163 --> 00:33:23.743]  The U.S.
[00:33:23.843 --> 00:33:26.685]  news is starting to demonize having more than one child.
[00:33:28.286 --> 00:33:29.406]  The push is on there.
[00:33:32.408 --> 00:33:37.271]  We're accelerating towards the big announcement in about 30 minutes, early in the next hour.
[00:33:38.946 --> 00:33:40.527]  And, yeah, call everybody you know.
[00:33:40.567 --> 00:33:42.049]  Big announcement coming up next hour.
[00:33:45.731 --> 00:33:49.855]  And we got the Charlton Heston interview that I did with him seven years ago.
[00:33:51.216 --> 00:33:53.618]  But before we do that, here's another little three-minute clip.
[00:33:53.638 --> 00:34:00.923]  This is Charlton Heston on climate change, on how ridiculous it is to say that carbon dioxide is going to kill the earth.
[00:34:01.364 --> 00:34:05.787]  He recorded this about four years ago, right before he retired.
[00:34:07.048 --> 00:34:07.929]  Let's go ahead and roll it.
[00:34:08.775 --> 00:34:10.957]  You think man can destroy the planet?
[00:34:11.597 --> 00:34:13.578]  What intoxicating vanity!
[00:34:14.199 --> 00:34:15.660]  Let me tell you about our planet.
[00:34:16.040 --> 00:34:18.121]  Earth is four and a half billion years old.
[00:34:18.301 --> 00:34:21.664]  There's been life on it for nearly that long.
[00:34:21.684 --> 00:34:22.764]  3.8 billion years.
[00:34:23.085 --> 00:34:36.834]  Bacteria first, later the first melted cellular life, then the first complex creatures in the sea, on the land, then finally the great sweeping ages of animals, the amphibians, the dinosaurs,
[00:34:37.429 --> 00:34:41.613]  At last, the mammals, each one enduring millions on millions of years.
[00:34:42.273 --> 00:34:50.440]  Great dynasties of creatures, rising, flourishing, dying away, all this against a background of continuous and violent upheaval.
[00:34:51.161 --> 00:35:02.971]  Mountain ranges thrust up, eroded away, cometary impacts, volcanic eruptions, oceans rising and falling, whole continents moving in endless, constant, violent change.
[00:35:03.706 --> 00:35:07.487]  Colliding, buckling, to make mountains over millions of years.
[00:35:08.167 --> 00:35:10.668]  Earth has survived everything in its time.
[00:35:11.328 --> 00:35:12.988]  It will certainly survive us.
[00:35:14.009 --> 00:35:26.192]  If all the nuclear weapons in the world went off at once, and all the plants, all the animals died, and the Earth was clicking hot for a hundred thousand years, life would survive.
[00:35:26.712 --> 00:35:30.073]  Somewhere, under the soil, frozen in Arctic ice,
[00:35:30.865 --> 00:35:35.886]  Sooner or later, when the planet was no longer inhospitable, life would spread again.
[00:35:36.646 --> 00:35:39.166]  The evolutionary process would begin again.
[00:35:39.867 --> 00:35:43.267]  Might take a few billion years for life to regain its present variety.
[00:35:43.347 --> 00:35:45.988]  Of course, it would be very different from what it is now.
[00:35:46.748 --> 00:35:49.508]  But the Earth would survive our folly.
[00:35:49.888 --> 00:35:51.149]  Only we would not.
[00:35:52.089 --> 00:35:55.649]  If the ozone layer gets thinner, ultraviolet radiation sears the Earth.
[00:35:56.149 --> 00:35:56.569]  So what?
[00:35:57.190 --> 00:35:59.430]  Ultraviolet radiation is good for life.
[00:36:00.060 --> 00:36:01.221]  It's powerful energy.
[00:36:01.681 --> 00:36:03.703]  It promotes mutation, change.
[00:36:04.383 --> 00:36:07.405]  Many forms of life will thrive with more UV radiation.
[00:36:07.946 --> 00:36:09.287]  Many others will die out.
[00:36:09.927 --> 00:36:11.648]  You think this is the first time that's happened?
[00:36:12.249 --> 00:36:13.209]  Think about oxygen.
[00:36:13.790 --> 00:36:15.211]  Necessary for life now.
[00:36:15.931 --> 00:36:20.575]  But oxygen is actually a metabolic poison, a corrosive gas, like fluorine.
[00:36:21.375 --> 00:36:27.880]  When oxygen was first produced as a waste product by certain plant cells some three billion years ago,
[00:36:28.587 --> 00:36:31.208]  It created a crisis for all other life on Earth.
[00:36:31.929 --> 00:36:35.771]  Those plants were polluting the environment, exhaling a lethal gas.
[00:36:36.331 --> 00:36:39.573]  Earth eventually had an atmosphere incompatible with life.
[00:36:40.534 --> 00:36:43.355]  Nevertheless, life on Earth took care of itself.
[00:36:44.336 --> 00:36:47.958]  In the thinking of the human being, a hundred years is a long time.
[00:36:47.978 --> 00:36:52.560]  A hundred years ago, we didn't have cars, airplanes, computers, or vaccines.
[00:36:52.680 --> 00:36:54.261]  It was a whole different world.
[00:36:55.001 --> 00:36:58.003]  But to the Earth, a hundred years is nothing.
[00:36:58.815 --> 00:37:01.058]  A million years is nothing.
[00:37:02.019 --> 00:37:05.843]  This planet lives and breathes on a much vaster scale.
[00:37:06.503 --> 00:37:13.111]  We can't imagine its slow and powerful rhythms, and we haven't got the humility to try.
[00:37:14.012 --> 00:37:16.174]  We've been residents here for the blink of an eye.
[00:37:16.554 --> 00:37:19.778]  If we're gone tomorrow, the Earth will not
[00:37:23.368 --> 00:37:25.890]  And you can debate how old the Earth is.
[00:37:26.110 --> 00:37:28.811]  Regardless, life is incredibly resilient.
[00:37:29.492 --> 00:37:34.955]  The United Nations, the Club of Rome, the Bilderberg Group are publicly saying carbon dioxide is a toxic waste.
[00:37:35.455 --> 00:37:37.516]  They're registering it as a poison.
[00:37:38.857 --> 00:37:42.159]  Carbon dioxide is the original life gas.
[00:37:42.939 --> 00:37:46.381]  As I've told you many times, oxygen came later.
[00:37:47.182 --> 00:37:50.704]  The basic building block is solar radiation,
[00:37:52.609 --> 00:37:55.770]  H2O and carbon dioxide.
[00:37:56.630 --> 00:37:58.551]  You can have life with that.
