[00:00:00.668 --> 00:00:03.931]  1998.
[00:29:14.958 --> 00:29:16.499]  But in the meantime, a lot of people are dying and suffering.
[00:29:16.779 --> 00:29:19.680]  And that's why I think it's so urgent that Dennis Kucinich keeps doing what he's doing.
[00:29:19.700 --> 00:29:21.401]  Keep hitting them on that sore spot.
[00:29:43.429 --> 00:29:45.291]  It's like a drop of water on the dam.
[00:29:45.311 --> 00:29:52.479]  If he keeps dropping water on that sucker, eventually it'll crash through and we'll find out the truth of what really happened.
[00:29:52.719 --> 00:29:55.182]  But I think Dennis has got to keep pounding on impeachment.
[00:29:55.222 --> 00:30:03.612]  I think that's the key to stopping anything really horrible coming up between now and, as you say, September, October.
[00:30:04.053 --> 00:30:04.673]  Absolutely.
[00:30:04.934 --> 00:30:12.759]  Just a moment ago we went... Willie, this is kind of a split show now because I've also got hundreds of thousands viewing on the internet and tens of thousands watching on television.
[00:30:14.820 --> 00:30:20.224]  I just skip breaks with huge guests like yourself, so we've got one more break coming up, but we're skipping them.
[00:30:21.164 --> 00:30:21.965]  Is that okay with you?
[00:30:22.985 --> 00:30:23.426]  Oh, sure.
[00:30:23.486 --> 00:30:23.726]  Whatever.
[00:30:24.226 --> 00:30:24.747]  Absolutely.
[00:30:24.767 --> 00:30:25.587]  Well, you're just awesome.
[00:30:25.607 --> 00:30:28.449]  We're going to be taking calls when we get back into the main segment at 1-800-259-9231.
[00:30:33.982 --> 00:31:01.174]  Again, Willie, getting back to the fact that the people are rising up, that has now cornered the rats that stage the attacks, and I'm trying to figure out their psychology and what they're going to do, and most of the experts I've talked to, Ron Paul, Ray McGovern, you know, so many other people, Dennis Kucinich, people inside, Ron Paul said last week before the House, he said, look, the shoe's going to be dropped in the fall, they're intending to go ahead and start World War III,
[00:31:02.114 --> 00:31:04.275]  And I guess try to bring us into martial law.
[00:31:04.715 --> 00:31:10.216]  And we're here, I guess just with genuine communal horror, wanting to stop it.
[00:31:10.236 --> 00:31:13.017]  Do you have any ideas how to stop it?
[00:31:13.057 --> 00:31:14.377]  I mean, you're here on air speaking out.
[00:31:14.457 --> 00:31:15.077]  You're prominent.
[00:31:15.357 --> 00:31:19.758]  I guess we need to ask everybody who's prominent and has large followings to speak up.
[00:31:19.958 --> 00:31:23.139]  What are some of the other ideas you have, Willie, to try to turn this around right now?
[00:31:26.860 --> 00:31:45.355]  The only thing we can do is just to keep our words and thoughts out there in the atmosphere, and let people around the world know what we're thinking, and let's be open-minded of what they're thinking, and let's put our heads together and come up with ways to stop it, because, you know, we are smart enough to do it.
[00:31:46.556 --> 00:31:51.580]  We can figure, we do know, we're standing here today telling everyone what we think is going to happen.
[00:31:52.061 --> 00:31:53.102]  Now, how do we stop it?
[00:31:53.142 --> 00:31:54.523]  I think we keep talking about it.
[00:31:55.211 --> 00:31:56.593]  I think we do the impeachment.
[00:31:56.653 --> 00:32:04.242]  I think we elect a guy who is thinking about peace rather than war.
[00:32:06.484 --> 00:32:13.853]  We have to become a department of peace and we have to spread peace around the world instead of going around the world starting wars over all.
[00:32:13.913 --> 00:32:15.295]  We don't have to do that anymore.
[00:32:17.315 --> 00:32:20.877]  Well, you're absolutely right, Willie, and it's not just starting wars about oil.
[00:32:20.937 --> 00:32:29.783]  It's also about, as you know, the hundreds of billions of dollars per year in no-bid contracts going into black holes, and it's the silencing political opposition at home.
[00:32:30.726 --> 00:32:40.728]  And that's what in his consent list, in his articles of impeachment, how the president, they have policy reports saying, how do we shut down demonstrations?
[00:32:40.768 --> 00:32:42.549]  How do we shut down free speech?
[00:32:42.689 --> 00:32:45.589]  How do we train local police to shut down free speech?
[00:32:45.609 --> 00:32:55.951]  So I want to come back to the full audience in about ten seconds and pose that question to you, and then to the audience, what their ideas of stopping all of this.
[00:32:56.211 --> 00:32:58.412]  Here we go with Willie Nelson, back to the full radio audience.
[00:33:15.802 --> 00:33:22.387]  I am a Midwest farmer.
[00:33:22.808 --> 00:33:24.649]  I make a living off the land.
[00:33:24.669 --> 00:33:27.131]  I ride a John Deere tractor.
[00:33:27.712 --> 00:33:29.353]  I'm a liberated man.
[00:33:30.094 --> 00:33:34.217]  The rain, it hasn't fallen since the middle of July.
[00:33:34.937 --> 00:33:37.780]  And if it don't come soon, my crops will die.
[00:33:39.582 --> 00:33:39.642]  1-800-259-9231
[00:34:00.905 --> 00:34:01.145]  Yes.
[00:34:18.405 --> 00:34:18.845]  Coming up.
[00:34:18.885 --> 00:34:20.166]  I've got family in the military.
[00:34:20.726 --> 00:34:23.508]  I've got sources in Congress, in government, in intelligence.
[00:34:23.648 --> 00:34:24.048]  It's on.
[00:34:24.509 --> 00:34:26.230]  It's on in September or October.
[00:34:27.730 --> 00:34:35.675]  I've had so many congressmen on, former CIA section chiefs saying that Bush will stage a terror attack.
[00:34:36.215 --> 00:34:42.299]  I mean, Ray McGovern's chief White House briefer to Ronald Reagan and George Bush Sr., he's not even mincing words anymore.
[00:34:42.899 --> 00:34:43.740]  I mean, it is on.
[00:34:43.780 --> 00:34:45.341]  They are going to stage terror attacks.
[00:34:45.781 --> 00:34:47.343]  That is the green light.
[00:34:47.623 --> 00:34:52.366]  They've got their people out there saying they're going to attack Iran, telling the public it's got to happen.
[00:34:52.827 --> 00:34:53.307]  It's on.
[00:34:53.427 --> 00:34:57.150]  You thought they were bold and attacked Iraq when we all knew it was a lie before.
[00:34:57.350 --> 00:34:57.710]  Well, watch.
[00:34:57.731 --> 00:35:00.693]  They're going to do it again, but the Iranians are not a pushover.
[00:35:00.993 --> 00:35:01.994]  They're $65 million instead of $23 million.
[00:35:03.655 --> 00:35:10.737]  They've got more high-tech weapons, and they're going to block the Strait of Hormuz, and Bush has moved the aircraft carriers in close so they can be hit.
[00:35:10.957 --> 00:35:13.057]  That's why Admiral Fallon resigned.
[00:35:13.597 --> 00:35:15.078]  I mean, this is serious.
[00:35:15.718 --> 00:35:17.378]  This is the end of America.
[00:35:17.458 --> 00:35:19.799]  The real target of this is the U.S.
[00:35:19.859 --> 00:35:27.680]  They want a war to bring us into a depression, to fully consolidate what's left of the free market, and bring us into total tyranny.
[00:35:28.220 --> 00:35:30.241]  Now, I've had top analysts on
[00:35:31.181 --> 00:35:42.088]  Scores of them the last two weeks all agreeing that is the attack profile of the New World Order and the puppeteers controlling George Bush and his cronies and they own the Democrats as well.
[00:35:42.888 --> 00:35:48.812]  And this may have been an attempt on Ron Paul's life with him and seven congressmen and sudden total depressurization.
[00:35:49.333 --> 00:35:55.737]  They barely got the plane down when it took off from Houston last night and we know they've killed a lot of congressmen and senators.
[00:35:55.777 --> 00:35:57.638]  We've got to be praying for Dennis Kucinich.
[00:35:58.378 --> 00:36:11.144]  Before we go back to your calls, and again folks, I want to hear your ideas for solutions, how we can stop this war, what type of stunts can we pull that are peaceful, banner hangs, whatever, calling into Congress.
[00:36:11.524 --> 00:36:13.945]  Here's the number to the White House, I mean to the
[00:36:14.665 --> 00:36:15.525]  House switchboard.
[00:36:16.206 --> 00:36:18.367]  Now this is the non-toll-free.
[00:36:18.427 --> 00:36:19.227]  Why am I giving you that?
[00:36:19.487 --> 00:36:22.848]  The toll-free is limited numbers and is jammed most of the time.
[00:36:23.149 --> 00:36:30.472]  The non-toll-free you can get through on 202-224-3121.
[00:36:30.492 --> 00:36:30.672]  202-224-3121.
[00:36:30.732 --> 00:36:31.932]  Call your congressman or woman.
[00:36:32.312 --> 00:36:33.613]  Call the House Judiciary Committee.
[00:36:33.633 --> 00:36:35.554]  Tell them, vote for impeachment.
[00:36:35.734 --> 00:36:37.114]  Vote to send it to the full House.
[00:36:37.434 --> 00:36:38.355]  When Dennis Kucinich
[00:36:38.895 --> 00:36:45.798]  Literally goes into Mordor, literally into the gates of hell to move for impeachment.
[00:36:46.238 --> 00:36:53.441]  The last person that even talked about this up in Minnesota, the Senator's plane blew up.
[00:36:53.461 --> 00:36:53.982]  202-224-3121.
[00:36:54.782 --> 00:37:00.504]  And by talking about how these murderers kill people, that may preempt them from going after Kucinich.
[00:37:00.524 --> 00:37:05.927]  And I've talked to him on air, he said a few weeks ago he knows he's in danger, he knows these people are serious, but he says
[00:37:06.747 --> 00:37:08.208]  He says this is a spiritual thing.
[00:37:08.248 --> 00:37:12.552]  He says he's crossing that line and that he's doing the right thing and putting his trust in the Creator.
[00:37:12.932 --> 00:37:17.415]  I've never heard Kucinich talk like that, so, I mean, you know he's at a high level there.
[00:37:17.596 --> 00:37:23.440]  When you start fighting evil at these high levels, because I've done it myself, not at that level, but I've, it's a line you cross.
[00:37:23.480 --> 00:37:26.723]  I hate to get mystic here, but Willie, I mean, do you know what I'm talking about here?
[00:37:27.924 --> 00:37:32.087]  Well, yeah, there is that line that I think, you know, you and I
[00:37:33.025 --> 00:37:37.229]  We not only crossed it, we leaped over it a while back.
[00:37:38.509 --> 00:37:40.251]  It's always dangerous.
[00:37:41.972 --> 00:37:50.799]  I'm concerned about Dennis or anybody else who speaks out against this administration because these guys are serious.
[00:37:52.720 --> 00:37:54.902]  People love their power and they hate to give it up.
[00:37:55.222 --> 00:38:00.586]  Their money and their power is all they have and if they lose that, they feel like they've lost their divinity.
[00:38:01.994 --> 00:38:03.596]  They're going to hang on to their power.
[00:38:18.627 --> 00:38:20.649]  Down at point-blank range and need our support.
[00:38:20.829 --> 00:38:23.751]  And so does Willie and everybody else that's out there speaking out.
[00:38:24.112 --> 00:38:32.919]  Willie, before we go to some calls, and again the number is 1-800-259-9231, I want to hear your ideas for solutions or ways to stop this war.
[00:38:33.199 --> 00:38:37.763]  Willie, any other ideas you've got to try to stop this attack on Iran?
[00:38:40.345 --> 00:38:42.146]  Well, first of all, I think impeachment is good.
[00:38:42.226 --> 00:38:48.547]  We have to do that to get people to realize, hey, these guys are bad and we have to stop them before they do.
