[00:00:00.049 --> 00:00:01.910]  Welcome, my friends.
[00:25:04.525 --> 00:25:07.046]  And it's because the cops are intimidated and there's a bunch of them.
[00:25:07.046 --> 00:25:08.826]  They wanted to kill him.
[00:25:08.826 --> 00:25:09.886]  I mean, that's the instinct.
[00:25:09.886 --> 00:25:10.927]  They got a big bear.
[00:25:10.927 --> 00:25:12.887]  They are in a predator mode.
[00:25:12.887 --> 00:25:16.769]  They feed on us as the predator class, and that's the psychology.
[00:25:16.769 --> 00:25:17.569]  And they were scared.
[00:25:17.569 --> 00:25:22.950]  When this big guy gets out of his car, they're afraid, and they had to be the tough guys.
[00:25:22.950 --> 00:25:24.871]  This was like a trophy for them.
[00:25:26.189 --> 00:25:30.591]  And the black guy's putting his hands together, he's saying, please, please, come on.
[00:25:30.591 --> 00:25:34.532]  And they're saying, don't get agitated, and he's like, I'm not.
[00:25:34.532 --> 00:25:36.133]  Everything's alright.
[00:25:36.133 --> 00:25:37.793]  And so, that's not enough.
[00:25:37.793 --> 00:25:45.436]  The cops, because they were afraid, it made them mad at him, because it's all about the macho pipe dream they're a part of.
[00:25:45.436 --> 00:25:47.457]  They run in and push on him.
[00:25:48.246 --> 00:25:50.687]  And then he goes, whoa, man, whoa!
[00:25:50.687 --> 00:25:57.391]  And then he points his finger, and the guy pulls a taser out and he turns to run, and they taser him, and they have a celebration on the news.
[00:25:57.391 --> 00:25:58.632]  Let's go ahead and play the audio of this.
[00:25:58.632 --> 00:26:02.334]  The video's up on Infowars.com and PrisonPlanet.com.
[00:26:02.334 --> 00:26:11.479]  Former NFL running back and star UGA athlete is under arrest tonight, tasered by Smyrna police after becoming confrontational at a traffic stop.
[00:26:11.479 --> 00:26:13.801]  The entire incident caught on camera.
[00:26:14.431 --> 00:26:18.693]  Pittsburgh Steelers running back Tim Worley pulled over for speeding in a lane violation.
[00:26:18.693 --> 00:26:22.956]  He told the officer he had no ID.
[00:26:22.956 --> 00:26:26.718]  Worley's passengers intervening, prompting the officer to ask Worley to get out.
[00:26:26.718 --> 00:26:28.899]  Stop right there!
[00:26:28.899 --> 00:26:31.100]  I don't have any ID, sir.
[00:26:31.100 --> 00:26:34.582]  Listen to him, I don't have any ID, sir.
[00:26:34.582 --> 00:26:39.364]  And I looked up this guy's bio, he's not a gangbanger type, nice guy, good record.
[00:26:39.364 --> 00:26:41.065]  Doesn't matter, get out of the car.
[00:26:41.065 --> 00:26:43.927]  And now, he just starts being nice, he's like, there's no problem.
[00:26:44.642 --> 00:26:46.904]  And these guys are heheheheheheh.
[00:26:46.904 --> 00:26:48.385]  No doubt it was because he was black, folks.
[00:26:48.385 --> 00:26:49.266]  Here we go.
[00:26:49.266 --> 00:26:53.008]  Messengers intervening, prompting the officer to ask Whirley to get out.
[00:26:53.008 --> 00:26:55.751]  But it was his gestures that sparked the confrontation.
[00:26:55.751 --> 00:27:04.157]  Whirley then loses his cool.
[00:27:04.157 --> 00:27:06.159]  Stop right there.
[00:27:06.159 --> 00:27:09.001]  Now you watch the video.
[00:27:09.001 --> 00:27:11.723]  And the cops are sitting there, you know, in his face.
[00:27:12.978 --> 00:27:16.501]  And he's just got his hands making gestures right in front of him.
[00:27:16.501 --> 00:27:18.823]  He's not waving them out of his sides.
[00:27:18.823 --> 00:27:25.169]  I mean, it's classic body language of supplicating, of bootlicking, as Paul Watson points out.
[00:27:25.169 --> 00:27:26.730]  And that's not enough.
[00:27:26.730 --> 00:27:31.274]  He starts praying to him, and the cop just rushes him.
[00:27:31.274 --> 00:27:35.138]  And that's aggressive, putting your hand and saying, please, sir, be reasonable.
[00:27:35.138 --> 00:27:36.599]  Cop didn't like hearing that.
[00:27:36.599 --> 00:27:38.301]  Didn't like you talking back to him, boy!
[00:27:39.835 --> 00:27:41.696]  Don't you pray to him!
[00:27:41.696 --> 00:27:45.257]  He is your God, but he doesn't like how you just prayed, boy!
[00:27:45.257 --> 00:28:03.944]  So now we're gonna taser you with 50,000 volts and torture you, and then have the news media lie about you, and the cowardly public so brainwashed and brain-dead and brain-damaged from the chemical warfare attacks they're under, that, I'm serious, slaves, you don't know what you're under, that they'll watch this video and not even see what the video shows, they'll just believe the news.
[00:28:05.569 --> 00:28:08.591]  Now, he's begging, because the cops are threatening him.
[00:28:08.591 --> 00:28:11.293]  You make one more gesture at me, boy!
[00:28:11.293 --> 00:28:12.633]  And he's like, I'm not.
[00:28:12.633 --> 00:28:13.654]  Please, sir.
[00:28:13.654 --> 00:28:14.755]  Everything's okay.
[00:28:14.755 --> 00:28:16.696]  Oh, you don't pray to me.
[00:28:16.696 --> 00:28:18.897]  That's not the proper way to pray to God.
[00:28:18.897 --> 00:28:28.383]  And so the cop runs in, pushes him in the chest, and the cop goes... Then the NFL player goes, whoa, man!
[00:28:30.197 --> 00:28:39.644]  And then they pull out the taser, and he turns to run, and they have the victory against America, the victory against freedom, the victory against honor, the victory against decency.
[00:28:39.644 --> 00:28:41.906]  Goodness, and America loses again.
[00:28:41.906 --> 00:28:42.887]  Play the tape.
[00:28:42.887 --> 00:28:45.349]  Dude, don't be that way, man.
[00:28:45.349 --> 00:28:47.310]  Worley then loses his cool.
[00:28:47.310 --> 00:28:49.212]  You know what?
[00:28:49.212 --> 00:28:49.692]  You know what?
[00:28:49.692 --> 00:28:51.514]  You go ahead and do what you gotta do, man.
[00:28:51.514 --> 00:28:53.475]  And watch what happens next.
[00:28:53.475 --> 00:28:57.618]  No, you're not gonna play me with that.
[00:29:01.319 --> 00:29:03.962]  The officer tases Worley, sending him to the ground.
[00:29:03.962 --> 00:29:06.644]  Stop right there.
[00:29:06.644 --> 00:29:10.928]  They don't even say in the newscast that the cop assaults him.
[00:29:10.928 --> 00:29:14.211]  He's praying to him, going, come on, let's be reasonable.
[00:29:14.211 --> 00:29:16.794]  And so the cop runs up and pushes his hands into him.
[00:29:18.582 --> 00:29:21.625]  Everybody's got to have cameras mounted on your cars, everything.
[00:29:21.625 --> 00:29:25.268]  And when they start doing this, you just got to lay down and put your hands behind your head.
[00:29:25.268 --> 00:29:27.970]  And I know, because if not, they're going to set you up.
[00:29:27.970 --> 00:29:31.272]  Now, the guy did do that in California University.
[00:29:31.272 --> 00:29:32.714]  They still tasered him.
[00:29:32.714 --> 00:29:37.337]  But it still, then they couldn't charge him with the assault charge.
[00:29:37.337 --> 00:29:38.518]  We'll come back.
[00:29:38.518 --> 00:29:41.721]  And look, I know all police aren't like this, but the bad ones are protected.
[00:29:41.721 --> 00:29:42.982]  The media backs you up.
[00:29:42.982 --> 00:29:44.043]  The system likes this.
[00:29:44.881 --> 00:29:48.813]  We're on the march, the Empire's on the run.
[00:29:48.813 --> 00:29:51.502]  Alex Jones and the GCN Radio Network.
[00:29:54.847 --> 00:29:58.350]  More than 700 chemicals have been found in our drinking water.
[00:29:58.350 --> 00:30:03.775]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[00:30:03.775 --> 00:30:08.920]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[00:30:08.920 --> 00:30:20.050]  The KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus.
[00:30:20.430 --> 00:30:26.212]  The KDF Dual Media Shower Filter typically lasts 10,000 gallons or one year, whichever comes first.
[00:30:26.212 --> 00:30:32.473]  Hospitals, restaurants and water treatment facilities use this media to reduce chlorine, iron, heavy metals and bacteria.
[00:30:32.473 --> 00:30:33.513]  What about you?
[00:30:33.513 --> 00:30:38.155]  Order your KDF shower filter normally, $49 for our special price of only $39.99 with free shipping.
[00:30:39.935 --> 00:30:42.096]  Call the Berkey Guy and order now by calling 1-877-886-3653.
[00:30:42.096 --> 00:30:42.317]  That's 1-877-886-3653.
[00:30:42.317 --> 00:30:44.498]  Or simply click on the banner at GCNLive.com to order online now.
[00:30:54.298 --> 00:30:54.758]  Fact.
[00:30:54.758 --> 00:31:00.762]  Rapid industrialization has resulted in environmental pollution and its curse on world health is staggering.
[00:31:00.762 --> 00:31:05.104]  We live in a toxic world that is bombarded by seven new chemicals each day.
[00:31:05.104 --> 00:31:12.788]  The human body is amazing and efficient in design, but because of the polluted world in which we live, is unable to remove all toxins.
[00:31:12.788 --> 00:31:13.529]  The solution.
[00:31:13.529 --> 00:31:17.491]  Detoxification integrated with Electrochi Premier Energy Foot Spa.
[00:31:17.731 --> 00:31:26.837]  The LectroChi Premier Energy Foot Spa helps to aid in cleansing the body of harmful toxins while energizing and oxygenating your entire body at the cellular level.
[00:31:26.837 --> 00:31:34.982]  Detoxification works with the LectroChi Premier Energy Foot Spa because it addresses the needs of individual cells, the building blocks of human life.
[00:31:34.982 --> 00:31:38.725]  For mental clarity, restored vitality, a stronger immune system.
[00:31:38.945 --> 00:31:39.566]  We're good.
[00:31:54.306 --> 00:31:56.129]  Hi, this is Brother Michael Dimon.
[00:31:56.129 --> 00:32:02.117]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[00:32:02.117 --> 00:32:10.048]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[00:32:10.549 --> 00:32:18.436]  The package contains six DVDs that contain ten different programs, two books that combine to over a thousand pages and other information.
[00:32:18.436 --> 00:32:21.779]  Order now at our website, mostholyfamilymonastery.com.
[00:32:21.779 --> 00:32:25.642]  That's mostholyfamilymonastery.com.
[00:32:26.002 --> 00:32:30.225]  The last word monastery spelled M-O-N-A-S-T-E-R-Y.
[00:32:30.225 --> 00:32:30.705]  Or call us at 1-800-275-1126.
[00:32:30.705 --> 00:32:30.925]  That's 1-800-275-1126.
[00:32:30.925 --> 00:32:34.087]  Or mail in your order to us at 4425 Schneider Road, Fillmore, NY 14735.
[00:32:34.087 --> 00:32:38.130]  The total cost for this massive package of information is only $10.
[00:32:38.130 --> 00:32:39.330]  $15 for UPS ground or $30 outside the U.S.
[00:33:03.123 --> 00:33:10.587]  If it sounds like I hate the police, that's because it's true.
[00:33:10.587 --> 00:33:12.748]  I hate the system.
[00:33:12.748 --> 00:33:30.398]  I hate this corrupt system that has slowly twisted and turned our police from tough guys who were well-respected and pretty much liked, but that still had some corruption and problems, who literally had people bringing them coffee and pieces of pie and who were trusted, to people that are now hated.
[00:33:33.322 --> 00:33:34.423]  That's what the system wants.
[00:33:34.423 --> 00:33:35.664]  They want you to act bad.
[00:33:35.664 --> 00:33:37.766]  They want everyone to know.
[00:33:37.766 --> 00:33:45.833]  So that then it's the people against the police and then they further compact into a gang psychosis, gang psychology.
[00:33:45.833 --> 00:33:49.116]  Behavioral psychologists are manipulating you.
[00:33:49.116 --> 00:33:54.240]  That's why they won't hire police with over 100 IQs in any major department in the United States.
[00:33:54.240 --> 00:33:56.482]  And please don't email me saying that's not true.
[00:33:56.482 --> 00:34:00.406]  If you just Google that, there's hundreds of mainstream news articles and lawsuits over it.
[00:34:01.303 --> 00:34:03.665]  Why won't they hire someone over 100 IQ?
[00:34:03.665 --> 00:34:12.833]  It's come out in Maryland and in Baltimore, it's come out in Houston, because they found that you will not break the law, you will not violate the Constitution.
[00:34:12.833 --> 00:34:19.979]  Someone of above average IQ, above average intelligence, is dangerous to a tyranny.
[00:34:19.979 --> 00:34:23.482]  That's why many departments now hire felons, just like the military does.
[00:34:23.482 --> 00:34:24.382]  Oh, you didn't know that?
[00:34:24.382 --> 00:34:24.903]  Google that.
[00:34:26.258 --> 00:34:28.399]  We are shifting into a very dangerous time.
[00:34:28.399 --> 00:34:32.599]  These guys are coming back by the hundreds of thousands every year from Iraq.
[00:34:32.599 --> 00:34:35.440]  They've been running real checkpoints, real door-to-door.
[00:34:35.440 --> 00:34:36.880]  They're in combat mode.
[00:34:36.880 --> 00:34:39.501]  Most of them have PTSD.
[00:34:39.501 --> 00:34:41.581]  And they're looking for a fight.
