[00:00:00.089 --> 00:00:01.210]  We're good.
[00:24:54.954 --> 00:25:16.669]  This greenish silver sedan, Dodge sedan, is behind us with a shaved head type who, if I was assessing him, was about 35 years old, 36 years old, probably former Army Special Forces assigned to the State Department or the Pentagon Protective Services.
[00:25:16.669 --> 00:25:17.610]  We know they were out there too.
[00:25:18.462 --> 00:25:19.722]  He gets right up on our tail.
[00:25:19.722 --> 00:25:21.743]  Then we turn.
[00:25:21.743 --> 00:25:30.024]  We see, as we drive out, we already see about 80 demonstrators that have already shown up out there on the start of the Bilderberg Conference.
[00:25:30.024 --> 00:25:30.725]  That was about 11.50.
[00:25:30.725 --> 00:25:34.165]  They said we all had to be out by noon.
[00:25:34.165 --> 00:25:42.287]  We then turn down the road, drive, make more than 10 turns on the highway into a big shopping mall center.
[00:25:42.287 --> 00:25:45.268]  This guy follows us around and around.
[00:25:45.268 --> 00:25:46.808]  Restaurants right behind us.
[00:25:49.069 --> 00:25:52.612]  At first he dropped back and acted like he was turning and then got back on our tail.
[00:25:52.612 --> 00:25:54.113]  Not very good at what he was doing.
[00:25:54.113 --> 00:25:55.935]  We jump out of the car, videotape his face.
[00:25:55.935 --> 00:25:57.756]  He tries to cover his face up.
[00:25:57.756 --> 00:26:00.999]  Got footage of all of this.
[00:26:00.999 --> 00:26:05.522]  We go put our gear in the Hilton Hotel a few miles away.
[00:26:05.522 --> 00:26:06.623]  Come back.
[00:26:06.623 --> 00:26:08.104]  We bullhorn them.
[00:26:08.104 --> 00:26:10.085]  The Bilderberg Group members start arriving in mass.
[00:26:10.085 --> 00:26:15.109]  Some had already arrived while we were inside before it officially started.
[00:26:15.109 --> 00:26:18.352]  They had Fairfax County Police.
[00:26:19.410 --> 00:26:20.070]  out there.
[00:26:20.070 --> 00:26:24.151]  They had, again, a bunch of different federal agencies out there.
[00:26:24.151 --> 00:26:31.713]  Several convoys of armored SUVs and armored Cadillacs came in.
[00:26:31.713 --> 00:26:38.495]  We later learned that was Secretary of Defense Robert Gates and also people from the State Department.
[00:26:38.495 --> 00:26:48.617]  There were people up in the cars that had their MP5 German submachine guns, assault rifles, up, out,
[00:26:49.561 --> 00:26:55.023]  Uh, not completely aimed at us, but you know, partially out of the window aimed at us.
[00:26:55.023 --> 00:26:56.144]  We got some video of that.
[00:26:56.144 --> 00:26:58.605]  It's up on prison planet.com today.
[00:26:58.605 --> 00:27:01.006]  Just looking at us with absolute hatred.
[00:27:01.006 --> 00:27:09.630]  How dare these peasantry come and actually try to cover and expose who, who runs their country.
[00:27:09.630 --> 00:27:15.352]  I would constantly have these huge military, uh, secret police types,
[00:27:16.078 --> 00:27:18.299]  Come up and say, man, we ought to engage in violence.
[00:27:18.299 --> 00:27:19.340]  We ought to take them on.
[00:27:19.340 --> 00:27:20.680]  We ought to do something.
[00:27:20.680 --> 00:27:21.741]  I'd say, no, we're nonviolent.
[00:27:21.741 --> 00:27:23.622]  We're press here covering this.
[00:27:23.622 --> 00:27:25.843]  I'd go back to the hotel and people say, what's your itinerary?
[00:27:25.843 --> 00:27:26.803]  What are you planning to do?
[00:27:26.803 --> 00:27:30.345]  Do you want to go, you know, take on the state department with me?
[00:27:30.345 --> 00:27:33.006]  You want to go into the state department?
[00:27:33.006 --> 00:27:34.867]  Uh, you want to go into some federal buildings with me?
[00:27:34.867 --> 00:27:35.488]  I can take you.
[00:27:35.488 --> 00:27:36.788]  And I'm just like, come on.
[00:27:36.788 --> 00:27:37.809]  How obvious is this?
[00:27:38.908 --> 00:27:45.052]  And, of course, we knew by then that people in the last week had gone in and just videotaped the hotel and put it on YouTube.
[00:27:45.052 --> 00:27:50.656]  They'd gotten, two different people that we interviewed, had gotten State Department Protective Service visits at their homes.
[00:27:50.656 --> 00:27:53.998]  They then identified those same individuals there, and we got video of them.
[00:27:53.998 --> 00:28:01.103]  They would walk up in the woods at the edge of the demonstrations and say to Adam and others, Hey, Adam, watch yourself.
[00:28:01.103 --> 00:28:02.423]  Watch out what you're doing, Adam.
[00:28:02.423 --> 00:28:07.727]  That was one fellow that had gotten some video that we posted, again, inside the hotel from a week and a half before.
[00:28:08.311 --> 00:28:10.032]  Or week before.
[00:28:10.032 --> 00:28:12.012]  So they were very, very upset.
[00:28:12.012 --> 00:28:18.535]  The Secret Service went over to the police repeatedly and told them, ban this protest, kick them off of here, don't let them stand on the sidewalk.
[00:28:18.535 --> 00:28:26.138]  Then they tried to claim the sidewalk there off a major highway was the property of the Marriott.
[00:28:26.138 --> 00:28:29.979]  The police then informed them that it wasn't the property.
[00:28:29.979 --> 00:28:37.622]  They put up police tape on the property line so that they could keep people from going over that line.
[00:28:39.607 --> 00:28:49.272]  It's a large hotel, and in some areas it's as much as, you know, two, three acres off the road, but in some areas it's only 50 yards from the road through the trees.
[00:28:49.272 --> 00:28:53.514]  And it just so happened that was where they were having some of their main conferences.
[00:28:53.514 --> 00:29:02.718]  And so we were bullhorning with some powerful bullhorns folks had, and Richard N. Haas, head of the CFR, stuck his head out and walked out.
[00:29:02.718 --> 00:29:07.120]  We saw Madeleine Albright go in, we saw Vernon Jordan,
[00:29:07.893 --> 00:29:11.795]  Going in, we saw Henry Kissinger going out.
[00:29:11.795 --> 00:29:19.119]  We saw Etienne D'Avignon, the head of the Bilderberg Group, vice count Etienne D'Avignon.
[00:29:19.119 --> 00:29:24.541]  We're going to go to Jim Tucker for his inside knowledge from his Bilderberg sources.
[00:29:24.541 --> 00:29:26.683]  Major breaking exclusives here.
[00:29:26.683 --> 00:29:28.684]  Then I'll get into the rest of the story.
[00:29:28.684 --> 00:29:35.887]  People in clown masks following us, video of it, military photographing us, my wife being harassed.
[00:29:35.887 --> 00:29:37.448]  It's all coming up, ladies and gentlemen.
[00:29:38.346 --> 00:29:40.108]  Absolute history being made.
[00:29:40.108 --> 00:29:42.231]  Infowars.com, PrisonPlanet.com.
[00:29:42.231 --> 00:29:44.033]  Stay with us.
[00:29:44.033 --> 00:29:45.434]  We're on the march.
[00:29:45.434 --> 00:29:47.957]  The Empire's on the run.
[00:29:47.957 --> 00:29:50.660]  Alex Jones and the GCN Radio Network.
[00:29:55.216 --> 00:29:57.899]  Do you know the truth about cancer treatments?
[00:29:57.899 --> 00:30:07.369]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:30:07.369 --> 00:30:14.476]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:30:15.177 --> 00:30:21.162]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:30:21.162 --> 00:30:32.751]  Without cutting, bleeding, drugs or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:30:32.751 --> 00:30:35.313]  Laser technology at its best.
[00:30:35.313 --> 00:30:36.734]  For more information, call 702-953-0267.
[00:30:41.278 --> 00:30:49.224]  Or visit www.lasemedinc.com.
[00:30:49.224 --> 00:30:52.046]  Call 702-953-0267.
[00:30:52.046 --> 00:30:55.909]  Our beloved republic is on her knees.
[00:30:55.909 --> 00:30:59.532]  The forces of globalism are destroying national sovereignty worldwide.
[00:30:59.532 --> 00:31:01.354]  But in liberty's darkest hour, there is hope.
[00:31:01.974 --> 00:31:05.015]  The first time in modern history, the people are beginning to wake up.
[00:31:05.015 --> 00:31:10.756]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:31:10.756 --> 00:31:14.998]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:31:14.998 --> 00:31:20.199]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:31:20.199 --> 00:31:23.240]  PrisonPlanet.tv is a vault of forbidden information.
[00:31:23.240 --> 00:31:27.281]  All 18 of my documentary films can be downloaded or streamed in super high quality.
[00:31:27.441 --> 00:31:30.463]  Directly to your computer or iPhone and share it with others.
[00:31:30.463 --> 00:31:36.426]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:31:36.426 --> 00:31:41.288]  By weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:31:41.288 --> 00:31:44.130]  The Info War is waiting for you to set it free.
[00:31:44.130 --> 00:31:46.171]  Join PrisonPlanet.tv.
[00:31:46.171 --> 00:31:48.172]  Burn the info bombs to disk.
[00:31:48.172 --> 00:31:50.293]  Put them on the file sharing networks.
[00:31:50.293 --> 00:31:52.074]  Bring down the New World Order.
[00:31:52.074 --> 00:31:52.815]  PrisonPlanet.tv.
[00:31:54.525 --> 00:31:56.506]  Heart disease is on the rise.
[00:31:56.506 --> 00:32:03.468]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[00:32:03.468 --> 00:32:11.871]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[00:32:11.871 --> 00:32:17.593]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:32:17.773 --> 00:32:19.614]  My blood pressure has normalized.
[00:32:19.614 --> 00:32:21.915]  My diabetes has totally improved.
[00:32:21.915 --> 00:32:26.336]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[00:32:26.336 --> 00:32:28.537]  I recommend Heart and Body Extract to everyone.
[00:32:28.537 --> 00:32:36.300]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:32:36.480 --> 00:32:38.961]  Order your two-month supply today by calling 866-295-5305.
[00:32:38.961 --> 00:32:39.782]  That's 866-295-5305.
[00:32:39.782 --> 00:32:40.942]  Or order online at HBextract.com.
[00:32:40.942 --> 00:32:41.863]  Heart and Body Extract, 866-295-5305.
[00:32:41.863 --> 00:32:42.663]  Or HBextract.com.
[00:33:05.743 --> 00:33:10.605]  Is it getting better?
[00:33:10.605 --> 00:33:15.927]  Or do you feel the same?
[00:33:15.927 --> 00:33:18.188]  Will it make it easier on you now?
[00:33:18.188 --> 00:33:34.015]  You've got someone to blame You said one love, one life When it's one need in the night
[00:33:43.726 --> 00:33:45.006]  Welcome back ladies and gentlemen.
[00:33:45.006 --> 00:33:50.390]  In the last 30 minutes I've been breaking down in chronological order some of the basics of what happened at Bilderberg 2008.
[00:33:50.390 --> 00:33:55.614]  We've gotten up until Thursday morning.
[00:33:55.614 --> 00:33:59.256]  I'll continue with that in the next hour after Jim Tucker leaves us.
[00:33:59.256 --> 00:34:01.698]  Jim has been covering Bilderberg for more than 35 years.
[00:34:01.698 --> 00:34:03.119]  He's attended more than 30 of the meetings.
[00:34:04.037 --> 00:34:08.500]  They last met in Chantilly, Virginia in 2002, planning the Iraq attack.
[00:34:08.500 --> 00:34:16.006]  They now, of course, met there in the last weekend of the weekend in Chantilly, Virginia at the Westfields Marriott.
[00:34:16.006 --> 00:34:20.169]  And Jim has sources inside Bilderberg, not members, but people that work for them.
[00:34:20.169 --> 00:34:25.173]  He also has other sources that we won't even, basically, give you an idea of where they're located.
[00:34:25.173 --> 00:34:32.118]  But his information has turned out to be extremely accurate, and he's got ways of double-checking it and getting it from multiple sources.
[00:34:32.611 --> 00:34:33.112]  I think so.
[00:34:49.002 --> 00:34:50.763]  Checking out of the hotel.
[00:34:50.763 --> 00:34:53.404]  And so I learned part of the story Saturday.
[00:34:53.404 --> 00:34:56.205]  And then now we haven't really reported that yet to him.
[00:34:56.205 --> 00:35:04.369]  And then we're going to give you the second part of the story, which I haven't even learned what he got from his source, if he indeed met with them.
[00:35:04.369 --> 00:35:10.912]  It deals with Secretary Gates of Defense being there, wanting the war with Iran, a bigger split than ever.
[00:35:11.519 --> 00:35:18.862]  Most definitely was successful, and much tribute goes to the protesters out front who, I'm convinced, without their noise and all those cameras wandering around,
