[00:00:00.189 --> 00:00:00.609]  We're good.
[00:27:45.620 --> 00:27:53.845]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:27:54.345 --> 00:27:56.607]  Endgame, blueprint for global enslaving.
[00:27:57.127 --> 00:27:58.188]  You have been warned.
[00:27:59.610 --> 00:28:02.573]  Spyville.com is your choice for everything spy related.
[00:28:02.794 --> 00:28:10.763]  Stealth cameras cleverly disguised as items commonly found around the home, night vision cameras, covert phone and voice recorders, powerful binoculars, security systems and more.
[00:28:10.984 --> 00:28:16.811]  Find hidden cameras wherever you go with a small handheld spy finder and locate hidden transmitters with one of our bug detectors.
[00:28:17.171 --> 00:28:17.892]  We're good to go.
[00:28:35.913 --> 00:28:38.353]  Hi Neighbor, this is Steve Shank, Fearless Task Force.
[00:28:38.433 --> 00:28:41.574]  Life is a gamble, but you can stack the deck.
[00:29:06.167 --> 00:29:15.421]  If you knew what I know about all the problems food will protect you from, you'd start immediately to put every effort and dollar you can get into the biggest supply of food possible.
[00:29:16.102 --> 00:29:21.350]  When the dollar and economy crash, when the imported and genetically poisoned food is all that's left,
[00:29:22.003 --> 00:29:30.291]  When the quarantine and bird flu hit, our only protection and only chance to be fearless is having control of our own supply of food and enough of it.
[00:29:30.572 --> 00:29:38.259]  But if you knew what we haven't yet discovered, you wouldn't waste time listening to the rest of this announcement before charging out and getting a serious food supply.
[00:29:38.780 --> 00:29:39.320]  Decide.
[00:29:39.741 --> 00:29:41.603]  It's food now or probably never.
[00:29:42.003 --> 00:29:43.324]  But can you afford to be wrong?
[00:29:43.965 --> 00:29:44.686]  Decide now.
[00:29:45.146 --> 00:29:45.887]  Place your bet.
[00:29:46.701 --> 00:29:48.181]  Can you afford to be wrong?
[00:29:48.541 --> 00:29:50.262]  Call 800-409-5633 on the web efoodsdirect.com.
[00:29:50.282 --> 00:29:50.842]  Call 800-409-5633.
[00:29:50.902 --> 00:29:53.823]  Here come old flat-top Here come groovin' up slowly
[00:30:35.379 --> 00:30:37.100]  Alan, Juan, I want to get your take on this.
[00:30:39.261 --> 00:30:44.163]  They've got thousands of laboratories with gene guns firing genetics into different species.
[00:30:44.683 --> 00:30:47.964]  It's admittedly already given rise to super viruses, super bacteria.
[00:30:48.544 --> 00:30:52.006]  They've got giant superconducting super colliders, cyclotrons.
[00:30:53.186 --> 00:31:00.009]  Hundreds of top physicists and quantum mechanics experts, engineers are saying it could blow the planet up, create a strangelet,
[00:31:00.669 --> 00:31:06.256]  I mean, this is the same equations that created A-bombs and hydrogen bombs 60 years before they had them.
[00:31:06.276 --> 00:31:09.961]  50 years before they had them, we know that people like H.G.
[00:31:09.981 --> 00:31:10.882]  Wells are writing about it.
[00:31:11.583 --> 00:31:13.626]  So, the elite also are very reckless.
[00:31:13.646 --> 00:31:14.627]  I mean, they're not gods.
[00:31:14.647 --> 00:31:15.488]  They're not invincible.
[00:31:16.329 --> 00:31:18.431]  And I really think that they're out of control.
[00:31:18.451 --> 00:31:28.820]  I mean, they've got control of us, but I think they're getting very nihilistic, very psychopathic, and a lot of their own writings admit that they're getting very, very decadent and very, very evil.
[00:31:28.880 --> 00:31:32.964]  And, you know, the new thrill to them is playing with things that could destroy themselves.
[00:31:33.324 --> 00:31:34.205]  Can you comment on that?
[00:31:35.186 --> 00:31:39.049]  Yeah, if you go through cycles of this, down through history, you'll find this happening.
[00:31:39.878 --> 00:31:44.500]  Every 50 years or so, they've got to have some big bloodletting almost.
[00:31:44.980 --> 00:31:56.524]  They rise to an incredible degree of even more wealth, more power, and then they become rather careless in the way they handle themselves and what they say to the public.
[00:31:57.044 --> 00:32:00.925]  It's only after wars they retreat and they're careful in what they say.
[00:32:00.966 --> 00:32:02.106]  They play politics then.
[00:32:02.771 --> 00:32:09.177]  But when they really believe they're on the verge of conquering something with a new era, they come out into the open and start to boast.
[00:32:09.537 --> 00:32:13.280]  That's also a trait of the psychopath, because they have tremendous egos.
[00:32:13.300 --> 00:32:15.582]  They cannot keep their mouths shut.
[00:32:15.822 --> 00:32:30.275]  Well, psychopaths, I mean, just run-of-the-mill kidnapping people and killing them, at first they'll kill one person a year, then one person every six months, then one person a month, then one person every day, and by the end of it, they're drunk driving with two dead bodies in the car, looking for trouble.
[00:32:30.935 --> 00:32:31.136]  Yes.
[00:32:31.316 --> 00:32:33.779]  And also, psychopaths, once they're caught, regardless if they're mass murderers,
[00:32:44.699 --> 00:32:46.380]  Well, here's another example since you raised that.
[00:32:46.400 --> 00:32:51.023]  Superclass, the global power elite in the world they are making, David Rothkopf, and he just says here in the book,
[00:33:08.235 --> 00:33:16.121]  That they're going to take the internet away, how they're going to enslave us, how they're increasing the police, how they're going to take our freedoms, how we're going to have a world government, whether we like it or not.
[00:33:16.141 --> 00:33:19.383]  I mean, they are, and he's the head of Kissinger and Associates.
[00:33:20.303 --> 00:33:21.244]  Yeah, that's right.
[00:33:21.945 --> 00:33:23.265]  Yeah, they're becoming very open now.
[00:33:23.306 --> 00:33:30.170]  They truly believe that they've almost, in fact, some of them do believe that they've taken over the world already.
[00:33:30.791 --> 00:33:35.454]  It's a matter of just getting a few remaining public who can still think to accept it.
[00:33:36.369 --> 00:33:37.791]  And that's the only problem that they have.
[00:33:37.811 --> 00:33:41.054]  They do studies all the time on the general population.
[00:33:41.074 --> 00:33:44.158]  They keep the pulse of the population all the time.
[00:33:44.558 --> 00:33:48.522]  And they know how Joe Average is going to accept whatever.
[00:33:48.643 --> 00:33:54.509]  And it's true what Aristotle said, that revolutions never happen from the base people at the bottom.
[00:33:54.929 --> 00:33:56.972]  They need leadership that comes from the middle class.
[00:33:57.697 --> 00:34:00.958]  And it's a cold-blooded way of extincting any resistance in the future.
[00:34:23.396 --> 00:34:24.616]  Thank you for listening to GCN.
[00:34:24.656 --> 00:34:25.277]  Visit GCNlive.com today.
[00:34:49.790 --> 00:34:52.331]  Terror Storm, a history of government-sponsored terror.
[00:34:52.651 --> 00:34:53.932]  Loose Change Final Cut.
[00:34:54.212 --> 00:34:56.193]  Endgame, blueprint for global enslavement.
[00:34:56.353 --> 00:34:58.094]  The true story of the Bilderberg Group.
[00:34:58.274 --> 00:34:59.514]  The late, great USA.
[00:34:59.754 --> 00:35:01.155]  America, freedom to fascism.
[00:35:01.515 --> 00:35:08.358]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:35:08.538 --> 00:35:12.479]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:35:12.620 --> 00:35:16.021]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:35:16.301 --> 00:35:16.782]  We're good to go.
[00:35:36.304 --> 00:35:46.548]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:35:46.908 --> 00:35:48.449]  Join the info war today!
[00:35:52.151 --> 00:35:54.071]  Waging war on corruption!
[00:35:54.552 --> 00:35:57.313]  Alex Jones on the GCN Radio Network!
[00:36:19.586 --> 00:36:23.231]  Somebody who doesn't claim to be the nicest person or the best person in the world.
[00:36:24.153 --> 00:36:25.294]  I just have instincts.
[00:36:25.575 --> 00:36:26.876]  Human instincts.
[00:36:26.957 --> 00:36:27.878]  Normal instincts.
[00:36:29.060 --> 00:36:30.181]  I like to see people do well.
[00:36:31.960 --> 00:36:37.584]  I feel good for a neighbor when they've got a fancy car or a good-looking wife.
[00:36:38.324 --> 00:36:39.825]  I admire beautiful women.
[00:36:40.565 --> 00:36:42.006]  I admire handsome men.
[00:36:42.026 --> 00:36:47.850]  I admire people that have beautiful horses or people who paint beautiful paintings.
[00:36:47.910 --> 00:36:50.832]  And I, growing up, thought that that was normal.
[00:36:50.872 --> 00:36:52.413]  I thought everybody else was like that.
[00:36:53.513 --> 00:37:00.297]  And so when kids would be mean to me, or people would beat me up when I was a little kid for no reason, or when
[00:37:01.641 --> 00:37:08.426]  I found out that the cops dealt the drugs where I grew up, and then would still put kids in jail for using drugs that their associates sold them.
[00:37:08.807 --> 00:37:09.907]  It would really freak me out.
[00:37:10.888 --> 00:37:15.792]  And then I found out there were evil people in the world, but I still thought that everybody else thought like I did.
[00:37:15.812 --> 00:37:18.574]  And now I've learned growing up, the elite have given us their view.
[00:37:19.134 --> 00:37:21.216]  It's totally envy-driven, it's totally...
[00:37:23.621 --> 00:37:26.144]  It's totally about cutting everybody else down.
[00:37:26.224 --> 00:37:29.007]  It's totally about being hyper-competitive.
[00:37:29.447 --> 00:37:34.392]  But we all fight with each other while the elite basically rule over us.
[00:37:36.036 --> 00:37:54.856]  I've gone from the extreme of not wanting to compete with people and always turning the other cheek to where now I realize so much of the public's scum, to protect myself I have to, once somebody makes a move on me, I've got to go ahead and beat them and dominate them and try to knock them out if they keep going after me, just to protect myself, but that's done out of defense.
[00:37:56.136 --> 00:37:58.357]  And so I can see the psychology of the elite.
[00:37:58.397 --> 00:38:00.457]  They say, look, we have to go ahead and dumb everybody down.
[00:38:00.697 --> 00:38:02.838]  They're a bunch of scum backstabbing rabble.
[00:38:03.438 --> 00:38:04.338]  But it's more than that.
[00:38:04.438 --> 00:38:14.281]  They actually accentuate all of that and use our weaknesses to bring down society so they can manage us and control us and then finally get rid of us.
