[00:00:00.009 --> 00:00:01.290]  We're good.
[00:25:40.857 --> 00:25:49.743]  They've geared up the police and military so that when you try to stop their total takeover, when you finally figure it out, they're gonna gun you down in the streets.
[00:25:49.743 --> 00:25:55.767]  They're gonna have their ninnying preachers and their snake oil salesmen running around the streets telling you to go along with it.
[00:25:55.767 --> 00:25:58.228]  And the local news is gonna tell you to go along with it.
[00:25:58.228 --> 00:25:59.669]  When I'm dead in some ditch,
[00:26:00.871 --> 00:26:04.033]  When these murdering drug dealers have had their way with me!
[00:26:04.033 --> 00:26:10.296]  Because you were weak and stupid, they're gonna take everything you've got, you nation of cowards!
[00:26:10.296 --> 00:26:13.037]  I'm gonna tell you something right now.
[00:26:13.037 --> 00:26:18.720]  The fact that, and these guys have more courage than most people.
[00:26:18.720 --> 00:26:27.425]  I've begged hundreds of preachers, and I've begged hundreds of people going to colleges to come on and talk about this stuff and give their names, and they'll never do it!
[00:26:27.425 --> 00:26:29.786]  The ones that have that Homeland Security come after them.
[00:26:31.132 --> 00:26:35.437]  But what is coming after him coming to him and saying, we're watching you now, you shouldn't have talked!
[00:26:35.437 --> 00:26:38.100]  You shouldn't have talked in our country!
[00:26:38.100 --> 00:26:39.121]  Shouldn't have talked!
[00:26:39.121 --> 00:26:41.644]  Shouldn't have talked about how there's secret police everywhere!
[00:26:41.644 --> 00:26:43.125]  And how they've recruited everybody!
[00:26:43.125 --> 00:26:45.147]  And how our country's going down the tubes!
[00:26:45.147 --> 00:26:46.709]  We gotta stop these people!
[00:26:46.709 --> 00:26:49.052]  They can't succeed if we expose them!
[00:26:51.278 --> 00:27:02.349]  Meanwhile, our movement does nothing but fight with each other and ninny about who likes who and who covers what group and who covers, you know, this group and who knows all the answers and who's exactly right.
[00:27:02.349 --> 00:27:06.453]  Look, all I know is they're carrying eugenics out against us.
[00:27:06.453 --> 00:27:15.082]  All these dumb preachers that are going along with us, all these dumb cops, they're shooting you up full of mercury, cancer, viruses, everything else you can imagine, and that's just in the shots, you fools!
[00:27:16.881 --> 00:27:18.682]  All I know is they're spraying us!
[00:27:18.682 --> 00:27:27.729]  All I know is they're staging wars and devaluing our dollar and gutting us completely!
[00:27:27.729 --> 00:27:33.293]  Meanwhile, our own movement... Not the good people out there taking action.
[00:27:33.293 --> 00:27:41.238]  You're the reason we woke up so many people, but so many of the people that try to actually speak out and become prominent spend half their time attacking other patriots.
[00:27:41.238 --> 00:27:41.979]  I don't do that!
[00:27:43.271 --> 00:27:47.414]  Other people that got their heads screwed on straight like Mark Kornke and others don't do that.
[00:27:47.414 --> 00:27:50.055]  You gotta get your heads out of your hind ends.
[00:27:50.055 --> 00:27:53.177]  Excuse me for talking like that, but this is life and death!
[00:27:53.177 --> 00:27:56.079]  This isn't a game or a joke to me!
[00:27:56.079 --> 00:28:07.046]  Do you understand when men in black suits and sunglasses come and tell people at major colleges here in the United States that they're not allowed to teach children about the Bill of Rights?
[00:28:07.046 --> 00:28:08.167]  We got a problem!
[00:28:10.037 --> 00:28:13.900]  The people that teach that are terrorists on the face of it.
[00:28:13.900 --> 00:28:17.963]  The people that do that have declared themselves enemies of this country.
[00:28:17.963 --> 00:28:22.166]  You can't get a better declaration of their intent and who they are.
[00:28:22.166 --> 00:28:24.948]  They might as well run up the Jolly Roger.
[00:28:24.948 --> 00:28:26.590]  I mean, that is so piratical.
[00:28:26.590 --> 00:28:33.095]  That is so in your face.
[00:28:33.095 --> 00:28:36.237]  No, and this isn't a scene from Red Dawn at the re-education camp.
[00:28:37.526 --> 00:28:43.149]  Where they're calling your founding fathers a pig scum who were oppressing the lower classes.
[00:28:43.149 --> 00:28:53.573]  You ever watch that movie and it's a setting from what they really had in re-education camps in Eastern Europe when they take over Czechoslovakia, Romania, other places?
[00:28:53.573 --> 00:28:55.494]  East Germany?
[00:28:55.494 --> 00:28:55.935]  That's what they do.
[00:28:55.935 --> 00:29:01.157]  They take you to sports stadiums, have you tattle on each other, train you how to be scumbags, break you.
[00:29:02.239 --> 00:29:05.180]  They got their movie screens blurping out all their trash.
[00:29:05.180 --> 00:29:21.686]  That's exactly what you'd hear out of a Hollywood movie about Soviets taking over the United States would be men in black suits telling young pastors that they can't teach boy scouts about the Bill of Rights.
[00:29:21.686 --> 00:29:26.587]  Now we're going to talk to both these guys on the other side and it'll be up to them if they give their names.
[00:29:26.587 --> 00:29:28.668]  It'll be up to them if they talk about where this is happening.
[00:29:29.722 --> 00:29:35.086]  And in this country, this is major courage in this climate.
[00:29:35.086 --> 00:29:37.007]  I'm not attacking our guests, I'm saluting them.
[00:29:37.007 --> 00:29:44.092]  But for me, there's not even a debate about whether I would go public.
[00:29:44.092 --> 00:29:48.015]  We're on the march, the empire's on the run.
[00:29:48.015 --> 00:29:50.697]  Alex Jones and the GCN Radio Network.
[00:29:54.079 --> 00:29:58.460]  Prepare for an uncertain future with DVDs from the winner of 12 Telly Awards.
[00:29:58.460 --> 00:30:01.621]  Hoods Woods is the world leader in survival instructional videos.
[00:30:01.621 --> 00:30:10.984]  Hoods Woods produces an outstanding collection of survival DVDs from cave cooking to survival basics to home survival DVDs covering topics such as food storage and home emergency planning.
[00:30:10.984 --> 00:30:14.865]  You will learn survival techniques for use in the wild and in your very own home.
[00:30:14.865 --> 00:30:17.946]  Used by the scouts, the military, and families around the world.
[00:30:18.246 --> 00:30:29.577]  For a limited time, you can receive the entire 24-DVD set, including The Woods Master, Cave Cooking, and The Urban Master DVDs for only $399 and $80 savings, or purchase single DVDs for only $19.95.
[00:30:29.577 --> 00:30:38.285]  If you'd like to learn more about survival, trapping, cave cooking, navigation, tracking, desert survival, and much more, visit survival.com.
[00:30:38.285 --> 00:30:40.828]  To place your order or to request a free catalog, call 888-257-8000.
[00:30:42.469 --> 00:30:42.910]  That's right.
[00:30:53.863 --> 00:30:55.464]  Wake up, Protestant America!
[00:30:55.464 --> 00:30:59.146]  There is an ecumenical movement now being planned to join church and state.
[00:30:59.146 --> 00:31:05.189]  This confederation of Evangelicals, Catholics, and Protestant denominations will form one huge political voting bloc.
[00:31:05.189 --> 00:31:09.251]  Their agenda is enforcement of religious worship and morality by legislation.
[00:31:09.251 --> 00:31:12.653]  Our forefathers wrote the Bill of Rights to guarantee all Americans this freedom.
[00:31:12.853 --> 00:31:14.013]  Liberty of conscience.
[00:31:14.013 --> 00:31:18.674]  History and the Bible prove to them that these two systems, church and state, must be kept separate.
[00:31:18.674 --> 00:31:22.735]  It must be our love of God and of country that prompts or constrains us.
[00:31:22.735 --> 00:31:25.336]  This will change the character, not civil enforcement.
[00:31:25.336 --> 00:31:30.637]  From history we saw that when church and state united, known as Papal Rome, religious intolerance resulted.
[00:31:30.637 --> 00:31:34.298]  This union would go directly contrary to the great principles of our nation.
[00:31:34.298 --> 00:31:36.879]  America and Papal Rome are uniting in this agenda.
[00:31:37.079 --> 00:31:39.862]  Protestant America, awake before it is too late!
[00:31:39.862 --> 00:31:41.785]  The prophecies are fast fulfilling!
[00:31:41.785 --> 00:31:43.367]  Jesus is coming soon!
[00:31:43.367 --> 00:31:46.090]  For free materials call 888-211-1715 or write The Bible Says, Box 99, Lenore City, Tennessee, 37771.
[00:31:53.410 --> 00:31:59.972]  The ideology powering the Democrats and Republicans is not liberalism or conservatism, but globalism.
[00:31:59.972 --> 00:32:06.194]  Globalists are concerned with what's good for big business and the American empire, instead of what's fair for the American people.
[00:32:06.194 --> 00:32:09.395]  The only antidote to the poison of globalism is nationalism.
[00:32:09.875 --> 00:32:12.097]  Start reading The Nationalist Times each month.
[00:32:12.097 --> 00:32:17.801]  The Nationalist Times promotes a common sense, intelligent, and passionate alternative to the reigning party line.
[00:32:17.801 --> 00:32:26.808]  Published monthly since 1985, The Nationalist Times is a 20-page newspaper featuring outstanding writers and columnists who don't believe in taboos or sacred cows.
[00:32:26.808 --> 00:32:29.951]  Be one of the many thousands of loyal readers of The Nationalist Times.
[00:32:30.191 --> 00:32:32.211]  Subscribe now to The Nationalist Times.
[00:32:32.211 --> 00:32:33.812]  Just $19 for one year.
[00:32:33.812 --> 00:32:35.712]  That's 50% off the regular price.
[00:32:35.712 --> 00:32:38.773]  Send your $19 subscription to The Nationalist Times, P.O.
[00:32:38.773 --> 00:32:42.494]  Box 426, Allison Park, PA 15101.
[00:32:42.494 --> 00:32:43.994]  That's The Nationalist Times, P.O.
[00:32:43.994 --> 00:32:46.235]  Box 426, Allison Park, PA 15101.
[00:32:46.235 --> 00:32:50.836]  Or subscribe online at our website, www.anu.org.
[00:33:04.006 --> 00:33:06.848]  Okay, we're gonna go ahead and go straight to our guests.
[00:33:06.848 --> 00:33:08.370]  One is Steve, one is Jeff.
[00:33:08.370 --> 00:33:13.294]  It's up to them if they want to, in the course of this interview, give their names.
[00:33:13.294 --> 00:33:17.117]  I know Steve does, but if he does, then that'll expose Jeff.
[00:33:17.117 --> 00:33:23.722]  This is one of the largest, I'll just say that, Christian universities in Texas.
[00:33:26.095 --> 00:33:30.966]  This is a major university.
[00:33:30.966 --> 00:33:33.011]  If I said the biggest, it would give it away.
[00:33:33.011 --> 00:33:35.136]  And this is what our country has turned into.
[00:33:35.136 --> 00:33:36.299]  Now understand, I have...
[00:33:37.023 --> 00:33:50.667]  The FBI training manual, and in the fourth hour when we're doing the TV show where we simulcast the radio as a television transmission for PrisonPlanet.TV viewers, I will show you the FBI flyer, FBI training manuals.
[00:33:50.667 --> 00:33:59.530]  In my film Road to Tyranny, we have video of FEMA teaching police in Kansas City and firemen that the Founding Fathers were bad and terrorists.
[00:33:59.530 --> 00:34:05.932]  Here it says constitutionalist, people that talk about the Constitution, those that make frequent references to the Constitution.
[00:34:07.140 --> 00:34:08.581]  Defenders of the U.S.
[00:34:08.581 --> 00:34:10.503]  Constitution are terrorists.
[00:34:10.503 --> 00:34:12.844]  Call the terrorism hotline immediately.
[00:34:12.844 --> 00:34:14.666]  The police are taught this nationwide.
[00:34:14.666 --> 00:34:20.570]  Now, first it was 13,000 preachers in 2006 when it was a secret program.
[00:34:20.570 --> 00:34:29.676]  We broke it here with secret, marked secret, not for distribution documents with the first 13,000 preachers recruited.
[00:34:29.676 --> 00:34:31.357]  And we had two different pastors on.
[00:34:31.357 --> 00:34:32.398]  Butch Paul actually broke it.
[00:34:32.398 --> 00:34:33.959]  We put it out nationwide here.
[00:34:33.959 --> 00:34:35.180]  We had the pastors on.
[00:34:35.180 --> 00:34:36.541]  One of them got a Homeland Security visit.
[00:34:37.923 --> 00:34:40.745]  Now, we put the secret documents up on the site.
[00:34:40.745 --> 00:34:53.271]  A year plus later, local news and then even national news reported that yes, but they said it was good, preachers are getting their flocks ready for martial law, to have their guns taken and to have their families taken.
[00:34:53.271 --> 00:35:01.755]  Now, the preachers told us they were trained to tell people to let the government take your children, to go to camps, to be forcibly inoculated, to go to labor facilities.
[00:35:01.755 --> 00:35:06.637]  Now, ladies and gentlemen, ladies and gentlemen, it then came out, okay,
[00:35:07.378 --> 00:35:10.241]  Now, we're telling you, this is a massive program.
[00:35:10.241 --> 00:35:14.724]  26,000 in InfraGard, major CEOs, community leaders.
[00:35:14.724 --> 00:35:17.407]  They are being paid, in many cases, federal money.
