[00:00:04.645 --> 00:00:10.691]  He stands for truth.
[01:40:55.438 --> 01:40:56.919]  It has just now started.
[01:40:59.380 --> 01:41:04.322]  And the credit cards are coming due now.
[01:41:07.984 --> 01:41:12.026]  Everything has been set up this way.
[01:41:12.086 --> 01:41:14.687]  The IMF World Bank documents, again, were released, leaked.
[01:41:14.707 --> 01:41:22.351]  They were not declassified in 2002, where they had overthrown all these third world countries, where they had engineered the system.
[01:41:23.633 --> 01:41:32.175]  So that companies would, and countries would not pay back debts at 20, 30, 40 percent, in some cases, interest.
[01:41:32.555 --> 01:41:34.975]  And they were talking about how they wanted to do this to the Western world.
[01:41:35.815 --> 01:41:38.716]  It is the big private central banks that control our national governments.
[01:41:39.196 --> 01:41:40.316]  They issue the currency.
[01:41:40.736 --> 01:41:41.997]  They issue the credit.
[01:41:43.517 --> 01:41:53.139]  They issue the liquidity out of nothing, and then they continue to extend it out to people that don't have credit to cause an economic collapse.
[01:41:54.179 --> 01:42:00.845]  So that they can then consolidate the market.
[01:42:01.286 --> 01:42:03.668]  This is a sharing of the population.
[01:42:03.708 --> 01:42:08.992]  This is a sharing of the people.
[01:42:11.054 --> 01:42:18.321]  And, again, if you have a government that will take our own troops and thousands of experiments and put them in rooms and nerve gas and kill them...
[01:42:18.926 --> 01:42:19.567]  We're good to go.
[01:42:19.587 --> 01:42:19.827]  I think?
[01:42:37.788 --> 01:42:37.988]  I think?
[01:42:38.008 --> 01:42:38.248]  I think?
[01:43:08.789 --> 01:43:09.509]  We're good to go.
[01:43:26.795 --> 01:43:30.537]  But the dollar was worth more than 60% more in 1980 than it is now.
[01:43:30.857 --> 01:43:34.438]  So gold hasn't even moved half as far as it's going to move.
[01:43:34.498 --> 01:43:35.499]  These are the big issues.
[01:43:35.539 --> 01:43:40.201]  Instead, they give you a bunch of economic hyperbole, a bunch of economic spin.
[01:43:43.622 --> 01:43:51.566]  And if we know who to blame in all of this, if we understand that the New World Order is orchestrating all of this,
[01:43:53.243 --> 01:43:57.489]  They're not going to be able to get away with contracting the economy as much as they like.
[01:43:57.749 --> 01:44:04.358]  We've given some really dangerous, corrupt despots total control of our society.
[01:44:05.179 --> 01:44:06.100]  So what do we expect?
[01:44:07.469 --> 01:44:22.561]  In closing, I want to encourage you all to go to InfoWars.com and get my new film, the DVD, 2 Hours 20 Minutes, Endgame Blueprint for Global Enslavement, that shows the EU, the North American Union, how they're taking control of the infrastructure, their eugenics plan to reduce the world's population forcibly.
[01:44:23.002 --> 01:44:27.205]  This is the most important story of our age, the most important story of our day.
[01:44:29.467 --> 01:44:30.608]  This is the new world order.
[01:44:30.648 --> 01:44:33.150]  This is the crime syndicate that we face.
[01:44:34.361 --> 01:44:35.888]  Get Endgame Blueprint for Global Enslavement.
[01:44:36.149 --> 01:44:36.731]  God bless y'all.
[01:44:36.751 --> 01:44:38.860]  See you back next Sunday live, 4 to 6 p.m.
[01:44:39.342 --> 01:44:39.684]  Take care.
[01:44:41.994 --> 01:44:43.255]  Thanks again to the listeners at GCNlive.com.
[01:45:12.620 --> 01:45:15.100]  Are your Federal Reserve notes looking for a safe haven?
[01:45:15.561 --> 01:45:17.461]  Mine found it in precious metals.
[01:45:18.181 --> 01:45:21.342]  Not paper promises, but actual gold in my possession.
[01:45:22.002 --> 01:45:28.463]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[01:45:29.243 --> 01:45:31.443]  Find your answer at Midas Resources.
[01:45:31.824 --> 01:45:32.264]  That's 1-800-686-2237.
[01:45:32.364 --> 01:45:33.744]  The answer is at 1-800-686-2237.
[01:45:42.006 --> 01:45:42.564]  Go to Ro-
