[00:00:30.229 --> 00:00:31.071]  Yeah.
[01:37:54.290 --> 01:37:58.114]  One, Brain Force Plus, one of my personal favorites.
[01:37:58.614 --> 01:37:59.775]  I'm special now for $29.95.
[01:38:00.675 --> 01:38:03.196]  That's a $10 reduction.
[01:38:03.616 --> 01:38:06.577]  Almost 6,000 satisfied testimonials.
[01:38:07.057 --> 01:38:09.578]  I popped a couple of these an hour ago.
[01:38:09.838 --> 01:38:20.662]  That's why I can do this show while working all day trying to finalize what will be an exciting product available on the InfoWars.com store shortly.
[01:38:20.682 --> 01:38:21.962]  Let me talk about that.
[01:38:22.822 --> 01:38:26.965]  Donald Trump has had an incoming assault from Bob Woodward.
[01:38:27.565 --> 01:38:32.989]  Now, if you believe the mainstream media, Bob Woodward is the second coming of Christ.
[01:38:33.309 --> 01:38:34.930]  This man never makes a mistake.
[01:38:35.250 --> 01:38:37.131]  He's a crusading journalist.
[01:38:37.492 --> 01:38:43.716]  He is the voice of reason and truth along with his Sancho Panza, Karl Bernstein.
[01:38:44.296 --> 01:38:47.320]  This is the dynamic duo of duplicity.
[01:38:47.800 --> 01:38:58.492]  In my book, along with Tyler Nixon, Woodward and Bernstein, the godfathers of fake news, breaks down their long history of lies and fraud.
[01:38:59.224 --> 01:38:59.764]  That's right.
[01:38:59.904 --> 01:39:06.068]  This book will be available on the Infowars.com store and elsewhere in the next 24 hours.
[01:39:06.409 --> 01:39:09.210]  We've kept it under wraps, but this I can tell you.
[01:39:09.711 --> 01:39:11.992]  Woodward lies about Watergate.
[01:39:12.472 --> 01:39:19.417]  Woodward lies about his personal background as a naval intelligence briefer for the Nixon White House.
[01:39:19.857 --> 01:39:20.577]  Who says so?
[01:39:20.978 --> 01:39:24.520]  The chairman of the Joint Chiefs of Staff, Admiral Thomas Moore.
[01:39:25.420 --> 01:39:26.281]  Who else says so?
[01:39:26.541 --> 01:39:29.883]  The Secretary of Defense, Melvin Laird.
[01:39:30.283 --> 01:39:31.244]  But it gets worse.
[01:39:31.604 --> 01:39:52.037]  Woodward lied about Iran-Contra, claiming that he surreptitiously slipped into the hospital room of former CIA Director Bill Casey after Casey had been felled by a stroke, and that Casey confessed everything, and that Casey spoke of his disdain for Ronald Reagan.
[01:39:52.818 --> 01:39:53.538]  I knew Bill Casey.
[01:39:57.961 --> 01:39:58.621]  We're good to go.
[01:40:17.635 --> 01:40:29.843]  And therefore, it was impossible for Casey to tell Woodward this alleged exclusive interview in which he confessed all of Iran-Contra.
[01:40:30.363 --> 01:40:34.065]  And then there's the John Belushi controversy.
[01:40:34.586 --> 01:40:38.088]  Woodward wrote a book about the beloved comedian John Belushi.
[01:40:38.875 --> 01:40:56.535]  My favorite part of our upcoming book is when Al Franken, yes, that Al Franken, sees that Bob Woodward is in Saturday Night Live producer Michael Lorne's, Lorne Michaels' office, digging on dirt on John Belushi.
[01:40:57.222 --> 01:41:05.847]  Franken strolls in and says to both of them, yeah, the only time I ever saw Belushi snorting coke, he's with Carl Bernstein.
[01:41:06.487 --> 01:41:13.691]  That's the kind of truth you're going to get from our new book, Woodward and Bernstein, The Godfathers of Fake News.
[01:41:13.811 --> 01:41:15.512]  And there's so much more.
[01:41:16.032 --> 01:41:22.176]  Numerous members of the Washington Post staff saying there was no deep throat.
[01:41:22.416 --> 01:41:26.338]  It's a confection, a fraud, a made up source.
[01:41:26.978 --> 01:41:37.527]  So, the establishment icons, Woodward and Bernstein, are about to be, shall I say, exposed.
[01:41:37.887 --> 01:41:40.869]  And you'll get it first here at InfoWars.
[01:41:41.330 --> 01:41:56.182]  In the meantime, to make sure that we can continue expanding, continue fighting, continue our fight for truth and to expose not only the truth about 9-11, but the truth about the assault on Donald Trump.
[01:41:56.662 --> 01:41:59.564]  For which they are trying so desperately to censor us.
[01:41:59.985 --> 01:42:02.287]  Go to the Infowars.com store now.
[01:42:02.807 --> 01:42:13.015]  Pick up one of my favorite products, Stone's Rules, my new book, which is the guideline, the field manual for victory against the left.
[01:42:13.496 --> 01:42:17.379]  Yes, every rule you need to know is in there for success.
[01:42:17.759 --> 01:42:20.121]  Whether you choose business, politics,
[01:42:20.777 --> 01:42:24.138]  Tech, fashion, agriculture, it doesn't matter.
[01:42:24.538 --> 01:42:26.878]  These are the rules for success.
[01:42:27.398 --> 01:42:33.259]  And there's a very, very good price for the book if you buy it at the Infowars.com store now.
[01:42:33.679 --> 01:42:42.301]  So help us, help yourself, help Alex Jones in the fight against censorship, because they just keep coming.
[01:42:42.641 --> 01:42:47.522]  And while you're at it, folks, go to the Infowars.com site now and sign up for our podcasts.
[01:42:48.186 --> 01:42:50.749]  Because the chain of command must be unbroken.
[01:42:51.250 --> 01:42:59.561]  Millions of people are signing up to get the message every day and we want you not to lose our signal or our message of truth.
[01:43:02.256 --> 01:43:10.222]  ExtendoWise, the latest product from InfoWarsLife.com, fuses all the known compounds that have been proven to be good for our hearts and cardiovascular system.
[01:43:10.502 --> 01:43:12.824]  And listen, everybody's got a heart.
[01:43:13.445 --> 01:43:18.809]  Well, actually maybe Hillary and George Soros don't, but everybody else has a heart, and this product is amazing.
[01:43:18.889 --> 01:43:19.970]  So, if you have a heart,
[01:43:20.490 --> 01:43:25.852]  You want the very best product out there that's designed to aid a healthy heart and cardiovascular system?
[01:43:26.392 --> 01:43:29.793]  It's ExtendoWise, available at InfoWarsLife.com.
[01:43:30.033 --> 01:43:38.115]  And like all of our products are game changers, this baby is the most souped-up, awesome version the top form and letters can come up with and still be affordable.
[01:43:38.715 --> 01:43:40.477]  It's one of the very best heart pills out there.
[01:43:40.777 --> 01:43:41.558]  It's XtendoWise.
[01:43:41.758 --> 01:43:44.481]  So, get some for yourself and family and friends.
[01:43:44.861 --> 01:43:47.904]  It's got the very best fish oil from the Fjords.
[01:43:47.964 --> 01:43:53.329]  It's very, very pure, very, very clean and has the EPA type that is specifically good for the heart, cardiovascular system.
[01:43:53.990 --> 01:43:57.493]  It's got the properly formulated type of CoQ10 and more.
[01:43:57.833 --> 01:43:59.395]  It is XtendoWise.
[01:43:59.435 --> 01:44:01.617]  Now available at m4warslife.com.
[01:44:06.247 --> 01:44:11.731]  Years ago, Info Wars Life created the powerful MycoZX formula to help you combat internal yeast.
[01:44:11.972 --> 01:44:19.617]  As the years went on, and more toxins were pumped into the environment, our team knew we had to create a bigger and better formula to help support your gut health.
[01:44:19.838 --> 01:44:23.000]  MycoZX Plus is the result of the search for that formula.
[01:44:23.180 --> 01:44:28.287]  A unique natural formula designed to support the body's natural cleansing of yeast and fungal organisms.
[01:44:28.467 --> 01:44:31.010]  There's no better product to help your body fight back.
[01:44:31.230 --> 01:44:40.222]  MycoZX Plus helps support a healthy microbial balance in the body, supports your digestive tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[01:44:40.382 --> 01:44:51.989]  Powered by an impressive list of ingredients, including Grapefruit Seed Extract, Pau Darko Bark, and Grape Seed Extract, our formula is fueled by ingredients that stood the test of time as powerful micro-balancing properties.
[01:44:52.249 --> 01:44:56.932]  Pick up a bottle of the new and improved Mico ZX Plus today at InfoWarsLife.com.
[01:44:57.052 --> 01:44:58.713]  That's InfoWarsLife.com.
[01:45:12.142 --> 01:45:18.404]  After the success of Alpha Power, we decided to make a new powerhouse vitality formula built with the female biochemistry in mind.
[01:45:19.144 --> 01:45:24.026]  After searching for the incredible ingredients to meet those needs, we're proud to bring you Ultimate Female Force.
[01:45:24.786 --> 01:45:28.208]  All Info Warriors know how important keeping up with their vitality truly is.
[01:45:28.768 --> 01:45:35.170]  With all the changes to diet, stress, and other outside forces, keeping your metabolism and well-being up is getting more difficult.
[01:45:35.710 --> 01:45:39.372]  That's why Ultimate Female Force is such a powerhouse formula.
[01:45:39.392 --> 01:45:48.435]  Together with super female vitality or by itself, Ultimate Female Force is just what you need to help boost your metabolism and support your physical and mental energy levels.
[01:45:48.455 --> 01:45:53.417]  With the powerful root-based formula, Ultimate Female Force can help you reach your true peak potential.
[01:45:54.057 --> 01:45:55.778]  Don't wait to see what you can really do.
[01:45:55.958 --> 01:46:01.220]  Show the world what true female power looks like with Ultimate Female Force at InfoWarsStore.com
[01:46:02.594 --> 01:46:12.481]  Hey, by now I'm sure that most of you know that there are always big discounts and unbelievable savings on a regular basis at InfoWarsStore.com.
[01:46:12.661 --> 01:46:13.741]  But check this out.
[01:46:14.022 --> 01:46:20.266]  Now you can earn even bigger discounts at the InfoWars Store by using our Patriot Points
[01:46:20.566 --> 01:46:22.707]  Hey, you like the sound of that?
[01:46:22.968 --> 01:46:28.171]  It's our way of saying thank you, America, for supporting the InfoWar.
[01:46:28.471 --> 01:46:30.653]  Look, earning points is easy.
[01:46:30.793 --> 01:46:37.597]  All you gotta do is go to InfoWarStore.com and click on the Patriot Points button and sign up today.
[01:46:37.737 --> 01:46:39.959]  Spend one dollar, earn five points.
[01:46:40.179 --> 01:46:40.820]  It's that easy.
[01:46:40.860 --> 01:46:41.980]  So you're starting to get the picture here?
[01:46:42.020 --> 01:46:49.967]  This is a rewards program that gives you powerful discounts for buying your favorite products at the InfoWars store.
[01:46:50.227 --> 01:46:50.947]  So check it out.
[01:46:51.228 --> 01:46:55.691]  The Patriot Points Reward Program at InfoWarsStore.com or call 1-888-253-3139.
[01:46:55.751 --> 01:46:57.573]  You're listening to the Alex Jones Show.
[01:47:18.064 --> 01:47:21.966]  You are listening to an InfoWars.com Frontline Report.
[01:47:22.426 --> 01:47:26.348]  If you are receiving this transmission, you are the resistance.
[01:47:26.928 --> 01:47:30.210]  And now, your host, Roger Stone.
[01:47:32.991 --> 01:47:33.752]  Welcome back.
[01:47:34.572 --> 01:47:40.775]  You're on the Alex Jones Show, and I'm your host, Roger Stone, sitting in for the great Alex Jones.
[01:47:41.801 --> 01:47:51.649]  In the last segment, we talked about Bob Woodward and his partner Carl Bernstein, but our focus was on the lies of Woodward.
[01:47:52.149 --> 01:47:56.873]  Lying about Watergate, lying about Deep Throat, who doesn't really exist,
[01:47:57.413 --> 01:48:17.357]  Other than as a composite of sources lying about Iran-Contra, lying about President Ronald Reagan, lying about former CIA Director Bill Casey, the last real patriot to hold that job, lying about the comedian John Belushi, and now lying about President Donald Trump.
[01:48:18.041 --> 01:48:20.923]  But what of his partner, Carl Bernstein?
[01:48:21.043 --> 01:48:24.906]  Well, Carl Bernstein stepped in it only last week.
[01:48:25.446 --> 01:48:47.961]  You see, Bernstein went forward with a breathless report on CNN saying that Michael Cohen, the former attorney for Donald Trump, would testify to federal prosecutors, including presumably Robert Mueller, that President Donald Trump knew in advance about the controversial Trump Tower
[01:48:48.062 --> 01:48:48.464]  We're good.
[01:48:52.375 --> 01:49:04.983]  Well, we now know that that meeting was A, not illegal, and B, more likely a set-up, because the lawyer who met with Donald Trump Jr.
[01:49:05.864 --> 01:49:17.911]  was briefed both before and after the meeting by officials from Fusion GPS, and we still don't know for a certainty what kind of visa
[01:49:18.954 --> 01:49:22.676]  The woman, Russian lawyer, got into the country on.
[01:49:23.257 --> 01:49:37.044]  Now, it quickly became clear when Bernstein reported this story and said that the lady Davis, the attorney for the Clintons, now representing Cohn, was not his source.
[01:49:37.765 --> 01:49:44.809]  Davis undercut him by saying, A, he was the source and B, he was mistaken.
[01:49:45.612 --> 01:49:46.233]  Fair enough.
[01:49:46.754 --> 01:49:53.503]  You would think that a real journalist would then go to the air and apologize and retract and correct.
[01:49:54.023 --> 01:49:59.931]  Well, that's the difference between CNN and Carl Bernstein and we here at InfoWars.
[01:50:00.452 --> 01:50:01.333]  Case in point.
[01:50:02.054 --> 01:50:11.721]  I reported almost 10 days ago, incorrectly as it turns out, that Robert Mueller was seeking to indict Donald Trump Jr.
[01:50:12.101 --> 01:50:16.664]  for lying to the FBI about the Trump Tower meeting.
[01:50:17.484 --> 01:50:22.047]  I now know and want to report that that report was incorrect.
[01:50:22.468 --> 01:50:30.513]  That in fact, the FBI, contrary to what my two sources told me, have not interviewed Donald Trump Jr.
[01:50:31.114 --> 01:50:31.614]  However,
[01:50:32.259 --> 01:50:33.359]  Donald Trump Jr.
[01:50:33.840 --> 01:50:57.787]  is in Mr. Mueller's crosshairs, not for anything relating, as far as we know, to the Trump Tower meeting, because the payments to Michael Cohen to reimburse Michael Cohen from Donald Trump's personal trust fund had to be signed off by a second executive who was an executor of that fund.
[01:50:58.367 --> 01:51:01.608]  That is likely to be Donald Trump Jr.
[01:51:02.700 --> 01:51:19.010]  I don't believe there's anything illegal or improper because the payment to Cohn, if it was indeed a reimbursement and a political expenditure, would mean that the president is allowed to contribute to his own campaign without limitation.
[01:51:19.491 --> 01:51:25.795]  Consequently, this would be, at a minimum, a crime of failure to report a contribution.
[01:51:26.475 --> 01:51:28.316]  Usually a $1,000 fine.
[01:51:28.656 --> 01:51:32.077]  So, my apologies to Donald Trump Jr.
[01:51:32.637 --> 01:51:34.058]  I was incorrect.
[01:51:34.518 --> 01:51:41.940]  It doesn't mean that he's not in the special counsel's crosshairs, but he's not in the crosshairs for lying to the FBI.
[01:51:42.460 --> 01:51:43.921]  My sources were incorrect.
[01:51:44.561 --> 01:51:45.961]  I have now corrected it.
[01:51:46.322 --> 01:51:49.522]  That's the difference between Infowars and CNN.
[01:51:50.002 --> 01:51:55.444]  When we make an honest mistake based on our research, we come forward and tell you.
[01:51:55.744 --> 01:52:13.508]  So we've issued a retraction and an apology while still stressing that Donald Trump Jr., a great patriot, a good man in my opinion, reminds me of the old Donald Trump when he was a candidate, is still very much in Mr. Mueller's crosshairs.
[01:52:14.128 --> 01:52:17.231]  I wanted to get that off my chest because it's important.
[01:52:17.691 --> 01:52:19.933]  Truth and accuracy is important.
[01:52:20.253 --> 01:52:22.555]  That's what you get here at InfoWars.
[01:52:22.995 --> 01:52:24.576]  But make no mistake about it.
[01:52:25.076 --> 01:52:32.802]  When Donald Trump came out last week and said that it was necessary to take a close look,
[01:52:34.043 --> 01:52:50.809]  At the tech giants who have, without any dispute, been limiting the voices of conservatives and Republicans and Trump supporters using Alex Jones as the test case, he hit it right on the head.
[01:52:52.572 --> 01:53:11.808]  Believe me, if Alex Jones had not raised hell, had not brought this issue to the public consciousness, the president would never have done that fateful Google search in which he figured out, to his surprise, that the top 10 stories about Donald Trump were uniformly negative.
[01:53:12.609 --> 01:53:16.993]  This is the greatest single challenge the movement
[01:53:17.589 --> 01:53:18.009]  Faces.
[01:53:18.649 --> 01:53:29.654]  Donald Trump could not possibly have won the 2016 election without a robust, vibrant alternative media.
[01:53:30.174 --> 01:53:33.915]  And let's face it, Donald Trump plays Twitter like a fiddle.
[01:53:34.575 --> 01:53:44.359]  The more the left foams and says he needs to stop tweeting, the more I'm delighted and I enjoy every one of his entirely unfiltered tweets.
[01:53:45.239 --> 01:53:46.560]  But we need to be clear.
[01:53:47.555 --> 01:54:07.707]  If the left's campaign of censorship, if their efforts to strangle the First Amendment rights, first of Alex Jones, but then of everybody who questions the mainstream media narrative of lies, is successful, there will be no chances of victory in the 2018 election.
[01:54:08.307 --> 01:54:11.329]  There will be no chances of victory in the 2020 election.
[01:54:13.507 --> 01:54:17.590]  This is the single most important fight before us.
[01:54:18.111 --> 01:54:27.178]  You can argue about tax issues or immigration issues or trade issues, all of the other vital issues that face the country.
[01:54:28.259 --> 01:54:34.985]  But if we have no voice, if our voice is removed, then there is zero chance of victory.
[01:54:35.993 --> 01:54:43.596]  The one patriot who has had no lack of courage in talking about this issue is our friend Tucker Carlson.
[01:54:44.116 --> 01:54:45.876]  Tucker Carlson's had quite a week.
[01:54:46.277 --> 01:55:01.942]  First of all, tangling with Mike Avenatti, the dirty tricks porno lawyer, and then taking it to Jeff Toobin, the CNN legal analyst who every other word out of his mouth is racism, racist, racism.
[01:55:02.595 --> 01:55:03.276]  What a joke.
[01:55:03.716 --> 01:55:12.143]  So here's a shout out to Tucker Carlson because he's been unafraid to talk about the censorship of InfoWars.
[01:55:12.303 --> 01:55:12.683]  Why?
[01:55:13.423 --> 01:55:17.567]  Because Tucker Carlson understands it's a slippery slope.
[01:55:18.227 --> 01:55:27.654]  That if it's Alex Jones and Roger Stone and Owen Schroyer and David Knight today, who will it be tomorrow?
[01:55:28.635 --> 01:55:29.436]  Tucker Carlson?
[01:55:30.060 --> 01:55:30.940]  Rush Limbaugh?
[01:55:31.540 --> 01:55:32.380]  Sean Hannity?
[01:55:33.081 --> 01:55:33.921]  Laura Ingram?
[01:55:34.721 --> 01:55:35.661]  Mark Simone?
[01:55:36.201 --> 01:55:37.161]  Mike Savage?
[01:55:37.841 --> 01:55:39.642]  These are the people that I admire.
[01:55:39.802 --> 01:55:42.162]  The people who bring you truth every day.
[01:55:42.602 --> 01:55:46.123]  Will the next person censored be Mark Levin, the great one?
[01:55:46.883 --> 01:55:48.663]  Believe me, it's a slippery slope.
[01:55:48.963 --> 01:55:58.025]  That's why I ask you again, before the end of this broadcast, please go to the InfoWars.com site and look at our terrific line of products.
[01:55:58.746 --> 01:56:08.852]  People don't seem to understand that what gives InfoWars and Alex Jones the independence to bring you the stone cold truth as it were.
[01:56:09.192 --> 01:56:17.437]  To tell it to you straight from the shoulder without any varnish is the fact that we rely only on our own products.
[01:56:17.897 --> 01:56:45.767]  And their sale to finance what we do at InfoWars, whether it is the super blue oral product line, the toothpaste, the mouthwash, the gargle, whether it is silver bullet, the single best colloidal silver product that you can get on the market today, in which we use a very special electronic process that provides for smaller molecular absorption.
[01:56:46.127 --> 01:56:49.291]  Or whether it is that new silver salve ointment.
[01:56:49.671 --> 01:56:52.074]  These are the best of their genre.
[01:56:52.874 --> 01:57:07.050]  For a good 10 years, Alex Jones has been fusing the very best of ancient herbal Chinese history and medicine with the cutting-edge nutraceuticals to bring you products that are without compare.
[01:57:07.671 --> 01:57:07.911]  Sure,
[01:57:08.817 --> 01:57:10.038]  You can go to Whole Foods.
[01:57:10.438 --> 01:57:11.779]  You can buy products there.
[01:57:11.799 --> 01:57:21.444]  It will sound like our products, but you'll get less of them and the actual ingredients will be substandard compared to what we use here at InfoWars.
[01:57:21.985 --> 01:57:23.225]  This is our lifeblood.
[01:57:23.726 --> 01:57:25.607]  This is what keeps us moving forward.
[01:57:25.947 --> 01:57:29.109]  And if you're not in the market today, find the donate button.
[01:57:29.629 --> 01:57:38.231]  Send us $25, $50, $100, $500, $250, anything to help fuel the fight for freedom.
[01:57:38.691 --> 01:57:39.752]  We need your help.
[01:57:40.212 --> 01:57:41.392]  We appreciate your help.
[01:57:41.792 --> 01:57:44.793]  God bless you for joining the Alex Jones Show today.
[01:57:45.313 --> 01:57:47.894]  And victory or death.
[01:57:52.682 --> 01:57:56.146]  Living in volcano may sound more dramatic than it really is.
[01:57:56.646 --> 01:57:59.409]  The real drama can be found here in Leilani Estates.
[01:57:59.949 --> 01:58:05.755]  But a lot of us on the Big Island rely on rainwater and we need to be concerned about ash and acid rain.
[01:58:06.216 --> 01:58:08.978]  Volcanic ash may contain heavy metal particles.
[01:58:09.699 --> 01:58:13.161]  An acid rain could lower the pH of the water to unhealthy levels.
[01:58:13.521 --> 01:58:19.605]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[01:58:20.006 --> 01:58:24.969]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[01:58:25.720 --> 01:58:29.122]  Next, we tested the water from our Alexa Pure gravity filter.
[01:58:29.642 --> 01:58:36.186]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[01:58:36.847 --> 01:58:41.530]  As it turns out, the filter on the Alexa Pure raises the pH of the water.
[01:58:42.070 --> 01:58:47.273]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[01:58:47.833 --> 01:58:51.816]  But more importantly, a good water filtration system will purify it.
[01:58:52.463 --> 01:58:57.037]  He's made it more popular, I think, to be openly racist.
