[00:00:10.191 --> 00:00:11.071]  You found it.
[00:24:55.605 --> 00:24:59.128]  He's the adult in the room and so forth and we gotta still worry about ISIS.
[00:25:00.917 --> 00:25:04.919]  The interesting thing was that President Trump was talking to John Bolton.
[00:25:05.560 --> 00:25:07.661]  This was reported by even the mainstream media.
[00:25:08.601 --> 00:25:13.925]  They were trying to get Erdogan of Turkey to keep the Turkish troops back.
[00:25:15.305 --> 00:25:16.686]  And Erdogan said, why are you even there?
[00:25:17.647 --> 00:25:18.527]  ISIS is gone!
[00:25:19.648 --> 00:25:21.329]  And Trump asked John Bolton who was there.
[00:25:21.989 --> 00:25:22.609]  Is that true?
[00:25:22.890 --> 00:25:24.931]  Is ISIS 99% gone?
[00:25:25.211 --> 00:25:26.412]  Like Erdogan of Turkey says?
[00:25:26.472 --> 00:25:28.693]  And he says, yes Mr. President, that's true.
[00:25:30.222 --> 00:25:31.383]  And he says, well, why aren't we there?
[00:25:31.443 --> 00:25:32.203]  We need to get out of there.
[00:25:32.243 --> 00:25:34.005]  So for a week, they pushed back against it.
[00:25:34.205 --> 00:25:40.009]  Then you had Brett McGurk, the guy who held the press conference, and said, we're going to be there indefinitely.
[00:25:41.510 --> 00:25:45.853]  And started coming up with some new reasons why we had to stay there forever, just like they want to stay in Afghanistan forever.
[00:25:47.074 --> 00:25:51.477]  He's the guy who, over the weekend, very publicly quit as well as Mattis.
[00:25:52.938 --> 00:25:54.099]  And yet, as I'd reported,
[00:25:55.214 --> 00:26:04.641]  The Russians' flights over Syria, fighting ISIS and so forth, had dropped from between 100 to 104 per day to 2 to 4 per week.
[00:26:06.182 --> 00:26:08.684]  So yeah, it's very well known that that was the case.
[00:26:09.604 --> 00:26:14.668]  Certainly Mattis has other alternative motivations here as well.
[00:26:16.249 --> 00:26:21.333]  We had, if you remember, just two or three months ago, I know it's hard for people to remember in the news cycle, so much stuff is happening.
[00:26:22.234 --> 00:26:24.015]  Remember when Woodward's book came out, Fear?
[00:26:25.384 --> 00:26:32.629]  Remember when Mattis was trash-talking President Trump, saying he has a mentality and understanding of a six-year-old or something to that effect?
[00:26:33.169 --> 00:26:34.510]  And he said, no, I didn't say that.
[00:26:34.550 --> 00:26:37.572]  And President Trump said, yeah, he's kind of a Democrat.
[00:26:38.653 --> 00:26:46.739]  Well, prior to that, going back to May of last year, another four or five months earlier than that,
[00:26:48.032 --> 00:26:54.638]  You had Mattis sending around non-disclosure agreements to various political consultants in Washington, D.C.
[00:26:54.839 --> 00:27:05.729]  The documents were exposed the end of last week by Gateway Pundit, asking what they thought about Mattis running for president against President Trump in 2020.
[00:27:07.418 --> 00:27:12.721]  And they said, well, he's got very good, you know, people like him, favorable ratings and so forth.
[00:27:12.801 --> 00:27:17.243]  But it might be problematic for him to run against the guy that he's serving.
[00:27:17.683 --> 00:27:24.466]  So he might want to wait until 2024 or unless something changes, like if he were to get out of the administration.
[00:27:24.966 --> 00:27:33.470]  And now he's had a very public break, both with the trash talking and Woodward's book and now with the trash talking that's going on with the
[00:27:34.611 --> 00:27:35.612]  Pull out of Syria.
[00:27:36.092 --> 00:27:39.514]  So now he's positioned himself to run in 2020.
[00:27:41.955 --> 00:27:48.259]  So did you even know when we look at this and we talk about what's going on the border and we're constantly told there's no authority to protect our border?
[00:27:48.799 --> 00:27:50.480]  There's no money to protect our border.
[00:27:50.660 --> 00:27:51.841]  We have to worry about the troops.
[00:27:52.061 --> 00:27:53.382]  Are they going to come home for Christmas?
[00:27:53.422 --> 00:27:54.782]  Are they going to come home for Thanksgiving?
[00:27:54.822 --> 00:27:55.263]  We were told.
[00:27:56.083 --> 00:27:59.305]  Did you know that we were occupying a third of Syria?
[00:28:00.646 --> 00:28:04.930]  Did you know that we had not 500, but anywhere from up to 4,000, they said.
[00:28:04.950 --> 00:28:07.392]  Now we're hearing that they're going to bring 2,000 home.
[00:28:07.492 --> 00:28:09.314]  I hope they're not leaving 2,000 behind.
[00:28:10.375 --> 00:28:12.357]  But they have them in a very dangerous position.
[00:28:12.377 --> 00:28:18.262]  They're surrounded on all sides by hostile forces, although it's not as dangerous as it was before.
[00:28:19.123 --> 00:28:20.364]  But where did they get all the money for that?
[00:28:20.444 --> 00:28:25.308]  How did they build a dozen military bases in the third of Syria that they're occupying?
[00:28:25.368 --> 00:28:26.930]  It's an area the size of Louisiana.
[00:28:28.288 --> 00:28:30.369]  They built a dozen military bases.
[00:28:31.249 --> 00:28:32.569]  They built four airfields.
[00:28:32.629 --> 00:28:33.830]  Where did they get all the money for that?
[00:28:34.490 --> 00:28:35.611]  How did they build it so quickly?
[00:28:36.051 --> 00:28:45.434]  You know, if we even get the money to build a wall, $23 million per mile, they will take a decade or more to ever build it, even if they do fund it.
[00:28:46.562 --> 00:28:55.725]  They really ought to bring the military home, have the military that can build those military bases, do it quickly, do it quietly, without you even knowing it, using the money that we have to protect our country.
[00:28:55.965 --> 00:28:57.165]  Use that at the border.
[00:28:57.285 --> 00:29:00.586]  President Trump has the authority and the duty to do exactly that.
[00:29:00.646 --> 00:29:01.586]  Stay with us, we'll be right back.
[00:29:03.287 --> 00:29:05.447]  Since the time of Plato, 2300 plus years ago,
[00:29:09.443 --> 00:29:12.104]  Elites believe that the Earth was overpopulated.
[00:29:13.125 --> 00:29:21.448]  Now, you could argue that today, but in the time of Plato, there wasn't more than 100,000 people on the Greek islands.
[00:29:22.588 --> 00:29:28.091]  But in his Republic, he wrote about humans crushing the breast of Mother Earth.
[00:29:29.591 --> 00:29:30.612]  And it was his ideas
[00:29:32.533 --> 00:29:36.256]  2,000 years later that were picked up by Malthus.
[00:29:37.257 --> 00:29:37.918]  Sir Malthus.
[00:29:38.899 --> 00:29:49.769]  Malthus wanted to herd people in Ireland and in England to pour people into tiny, small, 200-foot apartments so that they would fester with disease and die.
[00:29:49.789 --> 00:29:52.492]  You've heard the term Malthusian.
[00:29:53.212 --> 00:29:55.494]  That means you just believe in making things worse.
[00:29:56.315 --> 00:30:00.118]  So that you get rid of the poor people, you get rid of the dumb people, you get rid of the stupid people.
[00:30:00.819 --> 00:30:09.746]  He predicted that within a hundred years, that was the 1700s, he predicted by the 1800s, the Earth would reach its carrying potential.
[00:30:10.667 --> 00:30:14.770]  There would be a planetary collapse of the entire human population.
[00:30:15.470 --> 00:30:23.397]  So when you hear about eugenics, and you read about the UN saying we're overpopulated, and you see them pushing for global one-child policies,
[00:30:24.838 --> 00:30:35.606]  Remember that this has been a long-term view of aristocrats, of royalty, of oligarchs, of plutocrats for 2,000 plus years.
[00:30:36.707 --> 00:30:42.151]  And really what they use this for is a way to dehumanize the general public.
[00:30:42.831 --> 00:30:43.592]  Why educate?
[00:30:43.652 --> 00:30:44.673]  Why have sewage?
[00:30:44.733 --> 00:30:48.155]  Why have sanitation if these people are animals to begin with?
[00:30:49.316 --> 00:30:55.921]  But see, once sanitation and things were adopted 150 years ago, infectious diseases went down over 95%.
[00:30:56.361 --> 00:30:58.923]  So then the eugenicists met and they said, what are we going to do?
[00:30:59.923 --> 00:31:03.045]  People aren't dying from infectious diseases, the Malthusian plant's failing.
[00:31:03.085 --> 00:31:08.369]  They said, we'll take all these good scientists and people that have developed all these vaccines and things that are good.
[00:31:09.189 --> 00:31:14.032]  And we'll take control of these with modern medical science through the Rockefeller Foundation.
[00:31:14.712 --> 00:31:17.434]  And we'll actually control it and make everything worse.
[00:31:18.174 --> 00:31:20.055]  Cancer was incredibly rare 100 years ago.
[00:31:20.675 --> 00:31:24.498]  By the 20s, the Rockefellers had discovered most of it was viral and weaponized it.
[00:31:25.258 --> 00:31:26.819]  And there's hundreds of other examples.
[00:31:28.519 --> 00:31:38.101]  So when you pull back from this and understand that it's not that environmentalism is bad, it's good, but the bad guys run it, not to help the earth or people, but to control it.
[00:31:38.542 --> 00:31:44.663]  When you realize that vaccine technology is good and real, but that bad guys have it and are adding Trojan horses, then you understand.
[00:31:45.443 --> 00:31:51.565]  Just like computers are good, but then they can be used for bad with Trojan horses to control.
[00:31:51.585 --> 00:31:55.686]  That's the same story over and over and over again.
[00:31:57.003 --> 00:31:58.626]  That's why you have an attack on the family.
[00:31:58.866 --> 00:32:00.368]  That's why you have an attack on the middle class.
[00:32:00.669 --> 00:32:04.595]  That's why globalists want to make populations poor and stupid and controllable.
[00:32:05.316 --> 00:32:07.880]  Because only one level of the eugenics operation
[00:32:09.372 --> 00:32:11.314]  It says they're actually just going to get rid of the poor people.
[00:32:12.075 --> 00:32:12.716]  That's bad enough.
[00:32:13.276 --> 00:32:21.205]  The truth is they're just using it as an excuse to humanize all life, throw chivalry out the window, and treat their fellow humans like they're animals.
[00:32:22.046 --> 00:32:29.193]  Because the globalists are sociopathic and psychotic in their spectrum, and they project their own hatred on the public.
[00:32:30.134 --> 00:32:50.105]  And their own loathing of themselves on the public, and then cover it, claiming that they're nothing but social Darwinists, carrying out a cleansing of the Earth, when they're the ones with the open-air genetic engineering, they're the ones with the gene splicing, they're the ones with the human-animal chimeras, they're the ones with the atmospheric manipulations, when they're the ones endangering the entire planet.
[00:32:50.905 --> 00:32:52.666]  So as we go into the new year, understand this.
[00:32:52.686 --> 00:32:53.527]  A 2,300-year plan
[00:32:55.808 --> 00:32:57.970]  He's fighting against a plan for a pro-human future.
[00:32:58.330 --> 00:32:59.731]  Choose renaissance, not death.
[00:33:00.031 --> 00:33:01.072]  Choose Infowars.
[00:33:06.597 --> 00:33:09.199]  You're listening to the Alex Jones Show.
[00:33:20.273 --> 00:33:24.375]  You found it.
[00:33:24.715 --> 00:33:26.216]  The tip of the sphere.
[00:33:26.716 --> 00:33:31.059]  It is the Alex Jones Show with David Knight.
[00:33:36.843 --> 00:33:37.263]  Welcome back.
[00:33:37.303 --> 00:33:39.064]  Let's talk about that other Christmas holiday.
[00:33:39.364 --> 00:33:40.565]  Festivus for the rest of us.
[00:33:41.305 --> 00:33:50.009]  From the Seinfeld episode, of course, completely made up holiday that has caught on with people having fun, especially Rand Paul.
[00:33:50.089 --> 00:33:53.490]  Every year he has a great series of tweets.
[00:33:54.471 --> 00:33:59.633]  Says, here's my grievances, and very funny, especially this year, but to the point.
[00:34:00.549 --> 00:34:02.411]  about war and many other issues.
